placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Fast+Garage+Door+Service/data=!4m7!3m6!1s0x88d9a9cb167c2409:0x47eceae820c67d43!8m2!3d26.0127926!4d-80.2027963!16s%2Fg%2F11vbv4cbp4!19sChIJCSR8Fsup2YgRQ33GIOjq7Ec,Fast Garage Door Service,4.9,49,Garage door supplier,"332 Glenn Pkwy, Hollywood, FL 33021, United States","2Q7W+4V Hollywood, Florida, USA",https://get.fastgaragedoorsservice.com/,+1 954-932-8052,,https://lh3.googleusercontent.com/p/AF1QipNamVZvjfKgM5J1ORxzEUlmUJS1WpELZ5bAQRnI=w408-h306-k-no,true,Closed,Closed,Closed,9–11 am,Closed,Closed,Closed,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:19:58.724Z,,,
https://www.google.com/maps/place/SPEEDY+GARAGE+DOOR/data=!4m7!3m6!1s0x88d9014542f4df2b:0xa17cc8332a284015!8m2!3d26.121512!4d-80.1653334!16s%2Fg%2F11wx4tvjhv!19sChIJK9_0QkUB2YgRFUAoKjPIfKE,SPEEDY GARAGE DOOR,4.7,28,Garage builder,"1776 W Broward Blvd, Fort Lauderdale, FL 33312, United States","4RCM+JV Fort Lauderdale, Florida, USA",,+1 954-661-9035,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN3SPDnlnAHuyQUA8-oZPdJ1j7zN3mRelUEQ5DX=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:03.767Z,,,
https://www.google.com/maps/place/24+Garage+Doors/data=!4m7!3m6!1s0x88d909e6e26fe031:0x9c21bfdb4815af34!8m2!3d26.0224367!4d-80.1841718!16s%2Fg%2F11gvs505hp!19sChIJMeBv4uYJ2YgRNK8VSNu_IZw,24 Garage Doors,5.0,22,Garage door supplier,"1308 N 40th Ave, Hollywood, FL 33021, United States","2RC8+X8 Hollywood, Florida, USA",https://24garagedoors.com/,+1 855-449-4090,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMNA_u77qPrBVUPxz5fogMfqXmSWnWre-R-h23f=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:08.842Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/First+Garage+Door+Repair/data=!4m7!3m6!1s0x88d8e1da3f6c5caf:0xc62608341863aeb7!8m2!3d26.3770985!4d-80.084517!16s%2Fg%2F11y8z4v56w!19sChIJr1xsP9rh2IgRt65jGDQIJsY,First Garage Door Repair,5.0,182,Garage door supplier,"199 NW 28th St #16, Boca Raton, FL 33431, United States","9WG8+R5 Boca Raton, Florida, USA",https://firstgaragedoor.net/,+1 561-354-6484,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPP3F0oRgJEY_IIOcS1AUp0XZrvsK7uxnqhezut=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:14.023Z,,,
https://www.google.com/maps/place/Bens+Garage+Door+Service/data=!4m7!3m6!1s0xac496f369739c485:0x30f90308136d0039!8m2!3d27.698638!4d-83.804601!16s%2Fg%2F11krrfmgs7!19sChIJhcQ5lzZvSawROQBtEwgD-TA,Bens Garage Door Service,4.8,335,Garage door supplier,,,https://florida.bensgaragedoorandgatesupply.com/,+1 954-539-9771,Closed ⋅ Opens 7 am Sun,https://lh3.googleusercontent.com/p/AF1QipPC1PCUoyStz-LBWg9rukUmk6U0ECV8Bsu6kAFX=w408-h306-k-no,true,7 am–6 pm,Closed,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:18.921Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/American+Garage+Door+and+Repair/data=!4m7!3m6!1s0x88d9ab5b2efd0471:0xf293dae4666e376b!8m2!3d25.9894145!4d-80.1440854!16s%2Fg%2F11n0s2jpws!19sChIJcQT9Llur2YgRazduZuTak_I,American Garage Door and Repair,4.4,147,Garage door supplier,"501 NE 3rd St #306, Hallandale Beach, FL 33009, United States","XVQ4+Q9 Hallandale Beach, Florida, USA",https://americangaragedoorandrepair.com/,+1 754-253-4586,,https://lh3.googleusercontent.com/p/AF1QipPU04HsuysLjxAuhkPgoDnIms-cRp5iDRxdDE4G=w408-h306-k-no,true,,,,,,,,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:21.900Z,,,
https://www.google.com/maps/place/M%26M+garage+door+service/data=!4m7!3m6!1s0x88d9070b16c63ca9:0x1e72f88b791aee8b!8m2!3d26.144019!4d-80.2613759!16s%2Fg%2F11wnv259jk!19sChIJqTzGFgsH2YgRi-4aeYv4ch4,M&M garage door service,5.0,82,Garage door supplier,"1611 NW 82nd Ave, Plantation, FL 33322, United States","4PVQ+JC Plantation, Florida, USA",,+1 954-787-3756,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPAPy5YPnSiu1_a97zESX7at8p7zEduNN-25sj-=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:26.700Z,,,
https://www.google.com/maps/place/JDM+Sliding+Door+%26+Window+Repair/data=!4m7!3m6!1s0xa76de0272e59672d:0x3844e9489baef6f7!8m2!3d26.1323629!4d-80.1411835!16s%2Fg%2F11rq13dq2b!19sChIJLWdZLifgbacR9_aum0jpRDg,JDM Sliding Door & Window Repair,4.8,603,Glass repair service,"721 NE 3rd Ave, Fort Lauderdale, FL 33304, United States","4VJ5+WG Fort Lauderdale, Florida, USA",https://slidingdoorrepairft.com/broward,+1 954-689-2155,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOvuFPYvMf60h-HEEnLTTNE3esgNU_YkwibGFPa=w408-h510-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:32.008Z,,,
https://www.google.com/maps/place/Quality+Garage+Doors/data=!4m7!3m6!1s0xae5c77edb97a1a3:0xc0f9bea561496557!8m2!3d26.047662!4d-80.1542058!16s%2Fg%2F11lzcn17t_!19sChIJo6GX237H5QoRV2VJYaW--cA,Quality Garage Doors,5.0,44,Garage door supplier,"1249 Stirling Rd Suite 10, Dania Beach, FL 33004, United States","2RXW+38 Dania Beach, Florida, USA",https://qualitygarage-doors.com/,+1 754-778-9055,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOGXZCMUlLyZAUV0TCYgIiPjz5qnsdFPO2hLHXA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:36.981Z,,,
https://www.google.com/maps/place/OMEGA+GARAGE+DOOR+INC/data=!4m7!3m6!1s0x88d9a9bc7b7d622f:0x96e17b1dcdf06bac!8m2!3d26.0600018!4d-80.1928462!16s%2Fg%2F11j3sc3pm8!19sChIJL2J9e7yp2YgRrGvwzR174ZY,OMEGA GARAGE DOOR INC,4.7,52,Garage door supplier,"4972 SW 35th Terrace, Fort Lauderdale, FL 33312, United States","3R64+2V Fort Lauderdale, Florida, USA",https://www.omegadoorsandwindows.com/,+1 954-416-3020,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOlqyTwdbcwFAzO4qL_d4nQXdaAypXC0lJKpd0J=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:42.003Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Plantation+Garage+Door+And+Gates+LLC/data=!4m7!3m6!1s0x88d907cfa2aa4f8d:0xca1cfe95e76f6dbb!8m2!3d26.156045!4d-80.2609596!16s%2Fg%2F11j1z8fxj4!19sChIJjU-qos8H2YgRu21v55X-HMo,Plantation Garage Door And Gates LLC,5.0,210,Garage door supplier,,,https://plantationgaragerepair.com/?utm_source=GMBlisting&utm_medium=Organic,+1 954-778-0054,,https://lh3.googleusercontent.com/p/AF1QipPwDFSMjsJxjkd0GwEVU_Fw4eNOJx-Nn4hLstm7=w491-h240-k-no,true,,,,,,,,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:46.767Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Overhead+Garage+Door+Repair+Inearme/data=!4m7!3m6!1s0x86319e876a34cda7:0x775c239c54f1f71f!8m2!3d26.1018199!4d-80.1238409!16s%2Fg%2F11vjtdrt94!19sChIJp800aoeeMYYRH_fxVJwjXHc,Overhead Garage Door Repair Inearme,,,Garage door supplier,"1721 SE 17th St, Fort Lauderdale, FL 33316, United States","4V2G+PF Fort Lauderdale, Florida, USA",,+1 954-620-1397,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qkINO7exT2fC7Kbuq1nwOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.96353&pitch=0&thumbfov=100,false,8 am–8 pm,9 am–7 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:51.536Z,,,
https://www.google.com/maps/place/Door+Systems+of+South+Florida/data=!4m7!3m6!1s0x88d90358ad848459:0x9f3430897c844f45!8m2!3d26.2438804!4d-80.1427474!16s%2Fg%2F11fj435m_j!19sChIJWYSErVgD2YgRRU-EfIkwNJ8,Door Systems of South Florida,5.0,23,Garage door supplier,"1300 NW 15th Ave, Pompano Beach, FL 33069, United States","6VV4+HW Pompano Beach, Florida, USA",http://www.doorsystemssfl.com/,+1 954-935-7000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOPZ639M-Jf9QUM5xZcmgl-DORaylnQJgrniajr=w426-h240-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:20:56.680Z,Identifies as women-owned,,
https://www.google.com/maps/place/Brothers+Garage+Doors/data=!4m7!3m6!1s0x88d907a4a882d599:0x8245a2bfa7670c3c!8m2!3d26.1479483!4d-80.1989712!16s%2Fg%2F11qpq0kyst!19sChIJmdWCqKQH2YgRPAxnp7-iRYI,Brothers Garage Doors,5.0,92,Garage door supplier,"1782 NW 38th Ave, Lauderhill, FL 33311, United States","4RX2+5C Lauderhill, Florida, USA",http://www.brothersgaragedoors.us/,+1 954-825-3240,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipORnj880zqZ_ckYWSr54xwZohEAZpsepaSbLTPN=w426-h240-k-no,true,9 am–5 pm,9 am–2 pm,Closed,6:30 am–6:30 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:01.581Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Unique+Garage+Door+Services/data=!4m7!3m6!1s0xad5b9c0a1e42231d:0xc687e1603691efac!8m2!3d26.0513073!4d-80.1759543!16s%2Fg%2F11wp6hjmg7!19sChIJHSNCHgqcW60RrO-RNmDhh8Y,Unique Garage Door Services,,,Garage builder,"5624 N Park Rd, Fort Lauderdale, FL 33312, United States","3R2F+GJ Fort Lauderdale, Florida, USA",http://uniquegaragedoorservices.com/,+1 786-471-0977,Open ⋅ Closes 12 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CipvP4sRV67KPFSliFmUhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.13108&pitch=0&thumbfov=100,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:06.504Z,,,
https://www.google.com/maps/place/LocalFix+Garage+Door+Service/data=!4m7!3m6!1s0x1358e2fa343ac7d:0x34c63106eae78a97!8m2!3d27.016501!4d-80.7720555!16s%2Fg%2F11xrlfws9h!19sChIJfaxDoy-ONQERl4rn6gYxxjQ,LocalFix Garage Door Service,5.0,15,Garage builder,,,http://localfixgaragedoorservicefl.com/,+1 850-353-8352,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP0FH5bcn4TPioHgUU_YiGxGUKenf8DBJjHhkz2=w408-h436-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:11.376Z,,,
https://www.google.com/maps/place/Ace+Garage+Door+Repair+Service/data=!4m7!3m6!1s0x8308fc8cc461b403:0x5cb03c8d9c4b8879!8m2!3d26.1412155!4d-80.1498045!16s%2Fg%2F11rncwmw9g!19sChIJA7RhxIz8CIMReYhLnI08sFw,Ace Garage Door Repair Service,4.9,149,Garage door supplier,,,https://acegaragedoorrepairservicefl.com/,+1 954-355-6070,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPdxvn7aqv-867IzKA2Rw4FFLzIQY61yqj5WeKw=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:16.334Z,,,
"https://www.google.com/maps/place/911+Garage+Door+Service+%26+Repair+LLC/@26.031249,-80.161153,17z/data=!3m1!4b1!4m6!3m5!1s0x6744f81847eea51b:0xe96581b3a7d039e0!8m2!3d26.031249!4d-80.161153!16s%2Fg%2F11mk_jqzgt",911 Garage Door Service & Repair LLC,5.0,8,Garage door supplier,"2638 Thomas St, Hollywood, FL 33020, United States","2RJQ+FG Hollywood, Florida, USA",,+1 786-671-4001,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:23.345Z,,,
https://www.google.com/maps/place/Garage+Door+Pompano+Beach+LLC/data=!4m7!3m6!1s0x88d8fd2438cd6af3:0xd5d38e68c271684d!8m2!3d26.2324319!4d-80.0917738!16s%2Fg%2F11tfmw7f2c!19sChIJ82rNOCT92IgRTWhxwmiO09U,Garage Door Pompano Beach LLC,5.0,12,Garage door supplier,"1 N Ocean Blvd Ste 101 Studio 13, Pompano Beach, FL 33062, United States","6WJ5+X7 Pompano Beach, Florida, USA",https://garagedoorrepairpompanobeachfl.com/,+1 954-799-6263,Closed ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipMxH0Z8WNPJXVGGYw02V8OMas8PR4Z6J519qEnp=w480-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:28.358Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/USA+Overhead+Door+Services/data=!4m7!3m6!1s0x88d9ab87ea3278f3:0x9e24192d65f9f276!8m2!3d26.0620447!4d-80.1741618!16s%2Fg%2F11mlbg943y!19sChIJ83gy6oer2YgRdvL5ZS0ZJJ4,USA Overhead Door Services,5.0,1,Contractor,"2500 FL-818, Fort Lauderdale, FL 33312, United States","3R6G+R8 Fort Lauderdale, Florida, USA",,+1 954-932-8768,Open ⋅ Closes 11:30 pm,https://lh3.googleusercontent.com/p/AF1QipMzcV6D3h6GmHW8Lv1CAve0ETYH5bEa2FileJsc=w408-h292-k-no,true,7 am–11:30 pm,7 am–11:30 pm,7 am–11:30 pm,7 am–11:30 pm,7 am–11:30 pm,7 am–11:30 pm,7 am–11:30 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:33.237Z,,,
https://www.google.com/maps/place/Windoor+Express+Corp/data=!4m7!3m6!1s0x88d9ab163a0b4aff:0x6429b86154f864ed!8m2!3d26.049214!4d-80.153038!16s%2Fg%2F11fr17c7y3!19sChIJ_0oLOhar2YgR7WT4VGG4KWQ,Windoor Express Corp,5.0,34,Garage door supplier,"1210 Stirling Rd 7a 2, Dania Beach, FL 33004, United States","2RXW+MQ Dania Beach, Florida, USA",https://windoorexpress.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=Windoor_Express_Corp,+1 866-985-8680,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOcqgGtn1NQj2066Ogus9DE8gyw679gcjSvRMZi=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:38.115Z,,,
https://www.google.com/maps/place/Access+Experts+24%2F7/data=!4m7!3m6!1s0x88d905e08965bf87:0x7d1c79e5c22f7f22!8m2!3d26.2389231!4d-80.2034058!16s%2Fg%2F11fpr9hhjy!19sChIJh79lieAF2YgRIn8vwuV5HH0,Access Experts 24/7,4.9,46,Door supplier,"5615 NW 8th St # 11, Margate, FL 33063, United States","6QQW+HJ Margate, Florida, USA",https://accessexperts247.com/fl/doors-and-gates-repair-south-florida?utm_source=gmb,+1 954-323-4090,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOUKku4fsVs5G70OHNy0D1WfBT4dSHm5Ve70YzT=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:43.151Z,,,
https://www.google.com/maps/place/Pro+Garage+Doors/data=!4m7!3m6!1s0x88d9a9dab30bb467:0xfd4578351c43c36!8m2!3d26.0573237!4d-80.3043137!16s%2Fg%2F11fj2s_lzx!19sChIJZ7QLs9qp2YgRNjzEUYNX1A8,Pro Garage Doors,5.0,207,Garage door supplier,"11627 SW 50th St, Cooper City, FL 33330, United States","3M4W+W7 Cooper City, Florida, USA",https://progaragedoorsusa.com/,+1 954-245-0855,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipODiNjoo-MShfrvHjWfITyJ-vC9msIkC1ijQC4f=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:48.073Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Local+Garage+Door+%26+Gates/data=!4m7!3m6!1s0x42cd108c856a16fb:0x67036fd4445c7d02!8m2!3d26.0541815!4d-80.4301795!16s%2Fg%2F11pdnnlbh0!19sChIJ-xZqhYwQzUIRAn1cRNRvA2c,Local Garage Door & Gates,4.9,310,Garage door supplier,,,https://localgaragedoorsfl.net/,+1 954-872-1728,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO9BSXvoUtX-7KxhBXktppQVI2Tj6ulqV1eglBD=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:53.013Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/EBM+Garage+And+Gate+Repair/data=!4m7!3m6!1s0x475368df37939171:0xaa208738552fb2b!8m2!3d26.0620708!4d-80.1786832!16s%2Fg%2F11lz1m_7cw!19sChIJcZGTN99oU0cRK_tShXMIogo,EBM Garage And Gate Repair,,,Garage door supplier,"4810 SW 28th Terrace, Fort Lauderdale, FL 33312, United States","3R6C+RG Fort Lauderdale, Florida, USA",https://ebmgaragedoorandgate.com/,+1 954-799-4961,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwEzu_odgsWSgWtWa_x0LeBxmhw5eXvjoO6Iyd1XPJi0C2rJWNyTbYehSppFEgnKP-Neg7ilVBL5UJ-Rx3KKpbUY1LUZfWDnBwY-__8XlphpcPjItyiEhQK-sH0XO-6rikUmTcevGnLDMbA=w408-h725-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:21:57.818Z,,,
https://www.google.com/maps/place/Coast+To+Coast+Garage+Door/data=!4m7!3m6!1s0x88d904687a3f01dd:0x14c297655842e761!8m2!3d26.1868413!4d-80.28967!16s%2Fg%2F1yfp49n2d!19sChIJ3QE_emgE2YgRYedCWGWXwhQ,Coast To Coast Garage Door,4.5,28,Garage door supplier,"10501 NW 50th St STE 106, Sunrise, FL 33351, United States","5PP6+P4 Sunrise, Florida, USA",http://www.coast2coastgaragedoor.com/,+1 954-653-1600,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNZRp2_3r6AJP_1wLFHFc2XHFU9BJfwzSxiz5Zm=w426-h240-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:22:02.677Z,,,
"https://www.google.com/maps/place/Door2Door+-+Garage+Door+Services/@26.0479166,-80.1999949,17z/data=!3m1!4b1!4m6!3m5!1s0x88d9a91bdc621db3:0x59678462e15a4fe7!8m2!3d26.0479166!4d-80.1999949!16s%2Fg%2F11l1f7c9yv",Door2Door - Garage Door Services,,,Garage door supplier,"5911 SW 39th Ave, Fort Lauderdale, FL 33314, United States","2RX2+52 Fort Lauderdale, Florida, USA",,+1 862-236-9655,,,false,,,,,,,,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:22:07.618Z,,,
https://www.google.com/maps/place/Garage+D+Pro/data=!4m7!3m6!1s0x88d9aa254e8cb197:0x6d2fe1986a87cf47!8m2!3d26.0541815!4d-80.4301795!16s%2Fg%2F11c70h2mdt!19sChIJl7GMTiWq2YgRR8-HapjhL20,Garage D Pro,4.5,119,Garage door supplier,,,,+1 866-531-7721,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzcc4a-tFkFiYdQRLnHtWiLXOzgy-J4gZX3nz7XJQiDxz1dRlg1vr8BAhBnTxShR2d_J4Wp0bFqPPDlo7iBACnk-iVDQZu2HCc3V9DtsHrksPqbZrWM4hPIJLkVQj8PwhQ7cA1D7uqDMHh9=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:22:12.560Z,,,
"https://www.google.com/maps/place/Garage+Door+Repair+Hollywood/@26.0045028,-80.1768981,17z/data=!3m1!4b1!4m6!3m5!1s0x88d9ab85d62fb895:0xbf54238a8eb45370!8m2!3d26.0045028!4d-80.1768981!16s%2Fg%2F11wbcc_7jb",Garage Door Repair Hollywood,5.0,19,Garage door supplier,"812 S Park Rd unit 2156, Hollywood, FL 33021, United States","2R3F+R6 Hollywood, Florida, USA",,+1 754-329-0379,Open ⋅ Closes 10 pm,,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:22:19.386Z,,,
https://www.google.com/maps/place/Unique+Garage+Door+Services/data=!4m7!3m6!1s0x88d9abf522a3a505:0x43c33571ab9f9e08!8m2!3d25.99649!4d-80.1794369!16s%2Fg%2F11whmk8njj!19sChIJBaWjIvWr2YgRCJ6fq3E1w0M,Unique Garage Door Services,5.0,17,Garage door supplier,"3625 Pembroke Rd unit c6, Hollywood, FL 33021, United States","XRWC+H6 Hollywood, Florida, USA",https://uniquegaragedoorservices.com/,+1 786-471-0977,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipNoPT3u7XhAtcRy2N0hEWuHyXcm6IOqRCfejQyL=w408-h306-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:22:24.337Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/Garage+Door+Repair+Wilton+Manors/data=!4m7!3m6!1s0x88d90190a127c3d5:0x9642e7deffc28176!8m2!3d26.157756!4d-80.131512!16s%2Fg%2F1tf08g32!19sChIJ1cMnoZAB2YgRdoHC_97nQpY,Garage Door Repair Wilton Manors,5.0,3,General contractor,"1175 NE 24th St, Wilton Manors, FL 33305, United States","5V59+49 Wilton Manors, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fwz7hWrplH49IVd3z7DtbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.93573&pitch=0&thumbfov=100,false,,,,,,,,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:22:27.241Z,,,
https://www.google.com/maps/place/Republic+Impact+Windows+%26+Doors/data=!4m7!3m6!1s0x88d901f1a209ae2f:0xd0ceae3f9fee6338!8m2!3d26.1894797!4d-80.1251826!16s%2Fg%2F11r6t8vhbh!19sChIJL64JovEB2YgROGPunz-uztA,Republic Impact Windows & Doors,4.8,169,Window installation service,"1541 E Commercial Blvd, Fort Lauderdale, FL 33334, United States","5VQF+QW Fort Lauderdale, Florida, USA",https://www.republicwindow.com/,+1 754-800-4115,Closes soon ⋅ 7 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOgqJcuNRaejzCgt-doIBmLQY9GiMxOKb6UkAXh=w408-h306-k-no,true,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,https://www.google.com/maps/search/garage+door+services+in+Central+Beach+Fort+Lauderdale+FL/,2025-11-07T23:22:32.154Z,Identifies as indigenous-owned,,
