placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,info,attributes,error
https://www.google.com/maps/place/West+Coast+Fire+%26+Water+%28previously+with+SERVPRO%29/data=!4m7!3m6!1s0x808597f4df74881b:0x705c1226de1a4c70!8m2!3d38.9697341!4d-122.8321075!16s%2Fg%2F11gt8_75_q!19sChIJG4h03_SXhYARcEwa3iYSXHA,West Coast Fire & Water (previously with SERVPRO),4.9,106,Fire damage restoration service,"5846 Live Oak Dr Suite 1, Kelseyville, CA 95451, United States","X599+V5 Kelseyville, California, USA",https://westcoastfireandwater.com/,+1 707-607-8355,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkbwWK41WzjDuSwoQ_Sb6G8iZPLnNeL9_uSQ0nfcpFuogpHGGC9yx7N0uyAfm10arlb2UYsnFO3E2slZti_6scL1V-6BRLFjSs18rJ9PdHXqyrpBloIgS_A34pUNwOLRGr3xn15Q=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:51:20.756Z,,,,
https://www.google.com/maps/place/West+Coast+Fire+%26+Water/data=!4m7!3m6!1s0x808597bde5a9d963:0xa35b364fb936abf8!8m2!3d38.0063094!4d-122.5437914!16s%2Fg%2F11j24vdl62!19sChIJY9mp5b2XhYAR-Ks2uU82W6M,West Coast Fire & Water,5.0,52,Fire damage restoration service,"660 Las Gallinas Ave #100-C, San Rafael, CA 94903, United States","2F44+GF San Rafael, California, USA",https://westcoastfireandwater.com/,+1 415-799-4535,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoL7HOU4n65_7QN12aIqcjG-KbGgdcvZ9zC-oZrT7e3KlIKQsbNsXCZt2om9uK20BJoPUy8EaZTpSECjYucp1D2991aMrrb-CPfnXOjHzeKLsC0IFRjGpu2lCvVk1tSzTQdgB6K=w905-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:51:25.366Z,,,,
https://www.google.com/maps/place/RestoreX+Restoration/data=!4m7!3m6!1s0x8085b59ecd8130b5:0xa8a92e04213e258e!8m2!3d38.2353789!4d-122.6295453!16s%2Fg%2F11j2kh2flt!19sChIJtTCBzZ61hYARjiU-IQQuqag,RestoreX Restoration,4.8,17,Water damage restoration service,"450 Lakeville St # D, Petaluma, CA 94952, United States","69PC+55 Petaluma, California, USA",http://restorex.biz/,+1 844-623-3946,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFdSyZhU-aOltlOCw5z4JvarHeCPKdufxE5u-F06CxMS3FNe9kgU0JNdPdHFxs_OWWBqiWWVMJxRWKHtxDIaPC76Dw8nwVXoYDzr99zw6fOdAfDJRfHfDYnsB_1QLayMsEp6TgpA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:51:30.082Z,,,,
https://www.google.com/maps/place/Allied+Restoration+Company+Petaluma/data=!4m7!3m6!1s0x8085b73b0274dc8b:0xf1275850a953aca!8m2!3d38.2359702!4d-122.6358015!16s%2Fg%2F11fss11fj2!19sChIJi9x0Aju3hYARyjqVCoV1Eg8,Allied Restoration Company Petaluma,4.8,18,Water damage restoration service,"15 Copeland St, Petaluma, CA 94952, United States","69P7+9M Petaluma, California, USA",http://www.alliedrestorationco.com/?utm_campaign=gmb,+1 415-521-1643,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonc6s2RYFpVDrT60DVARwByM47Qh4Yb6cEo02_Q0dSuPkwUr-_rllD4R4hFbVTvkO0i9IomquI7bdHKxYZ7VUWepQs0ileVq2vRi0qGGYhA-2duJK1tmJl1dNFA6Z9zjI9nCWyLl8dzEJ5=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:51:34.748Z,,,,
https://www.google.com/maps/place/West+Coast+Fire+%26+Water/data=!4m7!3m6!1s0x808448257bc0d217:0xd6281a4c11f5215c!8m2!3d38.3421193!4d-122.7188572!16s%2Fg%2F1ydpvb0dg!19sChIJF9LAeyVIhIARXCH1EUwaKNY,West Coast Fire & Water,4.9,112,Water damage restoration service,"595 Portal St, Cotati, CA 94931, United States","87RJ+RF Cotati, California, USA",,+1 707-781-8302,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1pwVf180Bkd5UNkdVOtlVI09nWHA1YDOMIeNLCXm1d8IoQCYlXHERZRRjufWDtsKftKdjPSRvWwiteidx6uQTito4J8Lc5dq1Y5CaMcqcx5ZKwZKb85u9Kv-GLeVe1yn3HA6r=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:51:39.751Z,,,,
https://www.google.com/maps/place/DRYmedic+Restoration+Services+of+North+Bay/data=!4m7!3m6!1s0x8085a34fc909bd23:0x97e7dea89e43f7f9!8m2!3d38.0698563!4d-122.533117!16s%2Fg%2F11vb7lc1qq!19sChIJI70JyU-jhYAR-fdDnqje55c,DRYmedic Restoration Services of North Bay,4.9,64,Water damage restoration service,"22 Digital Dr Suite 1, Novato, CA 94949, United States","3F98+WQ Novato, California, USA",https://www.drymedic.com/locations/north-bay/service/water-flood-damage-cleanup/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,+1 415-723-6947,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRjGUuwgg2akocrv-msCMJQ465sjcBl0eAGzJgUS6YfSD7nLgTHaXbekdd2Y4JJ6998-cYEFCukt9m38hD2uToxxmQCNhmZfBhP5h-KKejR04lz9e4denfWvdzJZi-DtYhzQ9n=w712-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:51:44.689Z,,,,
https://www.google.com/maps/place/Critical+Control+-+service/data=!4m7!3m6!1s0x8085b191d3a851d9:0x3cbbdc07944a2dda!8m2!3d38.2486211!4d-122.6463078!16s%2Fg%2F11nml1qz44!19sChIJ2VGo05GxhYAR2i1KlAfcuzw,Critical Control - service,4.8,82,Water damage restoration service,"County Fire & Water damage restoration division, 1375 Petaluma Blvd N, Petaluma, CA 94952, United States","69X3+CF Petaluma, California, USA",https://criticalcontrol.co/,+1 855-699-4543,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqldE_Af8E8wsmBX3lgoK9NnjG7FrBcTOCfA9PwUwrTxT-yyUm-5ySLzrLWFKytjhIxyTz6k8ONFz8n_qgFnHYE8OVUbhRAmv6hiEUj_eBljp5NNdCfrA0qkS2qGVZUGV3qCYZq=w408-h263-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:51:49.185Z,,,,
https://www.google.com/maps/place/Drawin+Mold+Removal+%26+Remediation+Fairfield+CA/data=!4m7!3m6!1s0x8085156e0086e5b9:0x9af89d4cb65b2d85!8m2!3d38.2347654!4d-122.0820492!16s%2Fg%2F11s0t2t0jv!19sChIJueWGAG4VhYARhS1btkyd-Jo,Drawin Mold Removal & Remediation Fairfield CA,5.0,3,Water damage restoration service,"490 Chadbourne Rd Suite A149, Fairfield, CA 94534, United States","6WM9+W5 Fairfield, California, USA",,+1 707-402-1640,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoc8AtnNiN6bLU3mlPaoY7-NHtaE_iTOYyajtOHY5EBogq8kcFGEfUyYHSmiItD4xwQa9_-NWKAUhfFe14Z4H6_1XHN9j-fVeEVz5-BV_MzmY9JYjTtfOyBFIHxOdGsqe1iZBSd=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:51:53.721Z,,,,
https://www.google.com/maps/place/Restoration+Management+Company/data=!4m7!3m6!1s0x80856f95680b7b9d:0x6a9582851c09afea!8m2!3d38.0889922!4d-122.1082436!16s%2Fg%2F11s5wz2v0n!19sChIJnXsLaJVvhYAR6q8JHIWClWo,Restoration Management Company,5.0,33,Water damage restoration service,"6210 Goodyear Rd, Benicia, CA 94510, United States","3VQR+HP Benicia, California, USA",https://rmc.com/stores/benicia-ca/,+1 707-750-6320,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g_84g5ruJugbr7rgS2Cq9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.42372&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:51:58.194Z,,,,
https://www.google.com/maps/place/SERVPRO+of+Lafayette%2FMoraga%2FOrinda/data=!4m7!3m6!1s0x8084358a798d8c8b:0x895514805a5abd63!8m2!3d38.3402039!4d-122.7184201!16s%2Fg%2F1tdw_s2d!19sChIJi4yNeYo1hIARY71aWoAUVYk,SERVPRO of Lafayette/Moraga/Orinda,4.6,22,Water damage restoration service,"373 Blodgett St, Cotati, CA 94931, United States","87RJ+3J Cotati, California, USA",https://www.servpro.com/locations/ca/servpro-of-lafayette-moraga-orinda?utm_medium=organic&utm_source=gbp,+1 925-299-1323,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweolsHY5c1dTLr2o16d4omi60fdInj2CORXdJLW1J-kaKQG4nEiyn53Yz9xUr5AtOA3ORw_tYaPLksTtz04gM7r7BiVmqkiMsNFXZ7zSHxG7Bgoudms_Au4MKHgxpBLzqfyG2y7nl_Y7NgRv=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:02.581Z,,,,
"https://www.google.com/maps/place/Construction+Abatement,+LLC/data=!4m7!3m6!1s0x80843f753aa5eba9:0xf76a0141e12b0ebe!8m2!3d38.448854!4d-122.733857!16s%2Fg%2F11nn1z80p0!19sChIJqeulOnU_hIARvg4r4UEBavc","Construction Abatement, LLC",4.7,39,Water damage restoration service,"1305 N Dutton Ave, Santa Rosa, CA 95401, United States","C7X8+GF Santa Rosa, California, USA",https://www.rcaconstruction.net/,+1 707-657-7109,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHbJoVaUtlb1U3fAmdJi_j9L6I4sYIayFbBZB_GldTxF3-Ftp3mOIYFw4hl91Q85iErGNwsw5WiF3x4FEr7L3A6qdY3uINDdtLbrnQnZ6Y6onxi4-_Zhgt7SvGR-Uy8SsumQuQx8ykjR06=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:07.180Z,,,,
https://www.google.com/maps/place/SERVPRO+of+Petaluma+%2F+Rohnert+Park+%2F+Santa+Rosa/data=!4m7!3m6!1s0x80843598184a7341:0xe7662a7eb95a20c4!8m2!3d38.5124!4d-122.8015356!16s%2Fg%2F11fm6fp_5n!19sChIJQXNKGJg1hIARxCBauX4qZuc,SERVPRO of Petaluma / Rohnert Park / Santa Rosa,4.4,38,Water damage restoration service,,,https://www.servpro.com/locations/ca/servpro-of-petaluma-rohnert-park-santa-rosa?utm_medium=organic&utm_source=gbp,+1 707-588-8226,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFmpsx-17Xq4_cSXgicELMsKXx3DX8rXzpHGcvAmikA-VJ_gs_zptHdMOmN3j2GAmB6k5pf3ZeouO5A7TypWvcU0e3XRvz2eH6zwIwUuWCCB3ZYn-Bb6r48DWE7Zt75NnJy8ELzTb1N6hH=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:12.016Z,,,,
https://www.google.com/maps/place/Apex+Restoration+Services/data=!4m7!3m6!1s0x8085b3b653301c75:0x1d7f488241b0159e!8m2!3d38.2522975!4d-122.625037!16s%2Fg%2F11hfjz8htv!19sChIJdRwwU7azhYARnhWwQYJIfx0,Apex Restoration Services,5.0,2,Fire damage restoration service,,,https://apexrestores.net/,+1 707-328-6690,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTqAaYKhr7HIHLA8Nd0Za3059WzvQxM0DFmhbSDtE3buhgDqG6rwLy-22ZYGwF4ASjyMSWBimguBHMeb4w8N1Lmm9ApX5DtjF2QQD_I1SxzOm5Ig2jjp8c-p7fSwPhFqblM5np=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:16.617Z,,,,
https://www.google.com/maps/place/Fire+%26+Water+Damage+Recovery/data=!4m7!3m6!1s0x809ad46a923f917b:0x856a7fc15749484f!8m2!3d37.7121768!4d-122.1483928!16s%2Fg%2F1tfn2zqz!19sChIJe5E_kmrUmoART0hJV8F_aoU,Fire & Water Damage Recovery,4.8,89,Water damage restoration service,"2495 Washington Ave, San Leandro, CA 94577, United States","PV62+VJ San Leandro, California, USA",http://waterdamagerecovery.net/,+1 510-990-9698,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqptt-4z6j_FTWsHrLzq7Ec6uBH60a9nRVMcUeVO61sROLS_uYWWEIgvOglQ5Eu2tqCfRXVud4PsQfXIe4a2XqPQP-DQZR6wFjX1WrJlZ_vfAjCBkm87_cESjePzxsMb33lDv1D=w408-h330-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:21.057Z,,Identifies as women-owned,,
https://www.google.com/maps/place/A2Z+Restoration/data=!4m7!3m6!1s0x80857634b53f0d07:0xce137ff86200dcc1!8m2!3d37.9983562!4d-122.1150752!16s%2Fg%2F11c5st08hq!19sChIJBw0_tTR2hYARwdwAYvh_E84,A2Z Restoration,5.0,41,Water damage restoration service,"815 Arnold Dr #2, Martinez, CA 94553, United States","XVXM+8X Martinez, California, USA",http://www.a2zrestorationbayarea.com/,+1 925-708-9489,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerv7m9cR-WZVXaWicbE8no8q08WOaGLP_ESLW6qI7CFKdmUK7FBiHZ6Xf4Ubxlg5bp8NmFAR8f1ACZ_VVpdXsSaHp6J8z-LS5BF0jFr0wLbC-Pynt_BW0QAjfIK7C-guGs6KcYAsuOGL8g=w408-h278-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:25.501Z,,,,
https://www.google.com/maps/place/Premier+Pro/data=!4m7!3m6!1s0x8085639e5a3a5c13:0x8b7c0752181ab79c!8m2!3d37.8950226!4d-122.1067328!16s%2Fg%2F11vdrs7fz4!19sChIJE1w6Wp5jhYARnLcaGFIHfIs,Premier Pro,4.7,25,Water damage restoration service,"3364 Mount Diablo Blvd, Lafayette, CA 94549, United States","VVWV+28 Lafayette, California, USA",,+1 925-444-0933,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqD_dUkTnFoZJHyUsV49K4cPFJ7qfdGGHbMmhfjHsbnNkpgWsCZHz4UysbeGhDME9lvD8Pb44kByzPyKQ0SUiCEmZnvrKKZ65EtBii-GhPmpe8DNKccQFsoF-mpu8oI8rWV22q0oQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:29.959Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Viva+Property/data=!4m7!3m6!1s0x6fac4ca1e7322a33:0x5a30b5e643485e04!8m2!3d38.5014016!4d-122.7501972!16s%2Fg%2F11y1xtnygn!19sChIJMyoy56FMrG8RBF5IQ-a1MFo,Viva Property,5.0,26,Water damage restoration service,"422 Larkfield Center, Santa Rosa, CA 95403, United States","G62X+HW Santa Rosa, California, USA",http://www.vivapropertyrestoration.com/,+1 707-479-5808,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwera4C0TMGkP3LgPhGh6FzdSjY0s9mzDPk48602A6XcSZyzVgPaYu5zpqNA7cQOf3Pedm6pg8mRf6UxilIWb1V5GLUSRIkh0dy6G1E2t1vyntR2Ihdx0Krds79CDtafosVQgrJhnfjo3AuMp=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:34.666Z,,,,
https://www.google.com/maps/place/Petaluma+Restoration/data=!4m7!3m6!1s0x8085b6d2a9d604e3:0xafac8a6ae7e190b2!8m2!3d38.210649!4d-122.628193!16s%2Fg%2F11bwpzx_1x!19sChIJ4wTWqdK2hYARspDh52qKrK8,Petaluma Restoration,5.0,4,Water damage restoration service,"114 Grevillia Dr, Petaluma, CA 94952, United States","696C+7P Petaluma, California, USA",,+1 707-285-0200,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oaow_CUUUOytWLManHT0TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.6304&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:39.310Z,,,,
https://www.google.com/maps/place/Reactic+Restoration/data=!4m7!3m6!1s0x808577b4e794cd37:0x8a5e9f298dbe94c!8m2!3d37.986941!4d-122.3300044!16s%2Fg%2F11cfh6prz!19sChIJN82U57R3hYARTOnbmPLppQg,Reactic Restoration,5.0,58,Water damage restoration service,"3049 Research Dr, Richmond, CA 94806, United States","XMP9+QX Richmond, California, USA",https://reacticrestoration.com/,+1 510-275-3708,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7cje5CDVGcbhaiUrPJw8cxYK4qO4V8-IfH02vafSTRxIO7JS27gY_MUfJbgUU7b-W5rqLxPRtjV36mW98Fuo2qin2Oc7BSZ4QAfkGj7Is5azk2eFtCav1E1Fw0B0xd9SY9S4=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:43.678Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Critical+Control+-+service/data=!4m7!3m6!1s0xadc08eda7a306de1:0xd85d4feeb5f8c18a!8m2!3d38.4362325!4d-122.7022381!16s%2Fg%2F11szbvk6qy!19sChIJ4W0wetqOwK0RisH4te5PXdg,Critical Control - service,4.9,64,Water damage restoration service,,,https://criticalcontrol.co/area-served/santa-rosa/,+1 707-353-3488,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7Yx7tn0dG0xgolJz0l0k_c0oa5zHvveUTsK-yRUArPmVm6hYVKW9L3OUwwUUojbvejrzzOpCDzI-Yb5drUxTt-HFxMq3LKMstEOcclRJhqikokSrN7xncaoJNmVGGNuHVb5oIhg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:47.918Z,,,,
https://www.google.com/maps/place/Reactic+Restoration/data=!4m7!3m6!1s0x8085bd6469e80c07:0x5d49de22219dd427!8m2!3d38.1044154!4d-122.5700325!16s%2Fg%2F11s1stj68_!19sChIJBwzoaWS9hYARJ9SdISLeSV0,Reactic Restoration,4.7,10,Water damage restoration service,"7250 Redwood Blvd Suite 300, Novato, CA 94945, United States","4C3H+QX Novato, California, USA",https://reacticrestoration.com/novato,+1 415-373-1134,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepknbGjNNZNXcJ762bcntp_T48qNLYbTUAjksoqVyUJVb4xCM7U0LpN7UZ8S0s_MYnz0siaxJkGbV9Q8T2tq2xvZLj_PFaUz12QbJiNqZ9WD89zyGy-KLZLJqZUjpaLLAh0xhBtlw=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:52.288Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Restoration+Brothers/data=!4m7!3m6!1s0x808437f33be405c3:0x3cffd994822a287c!8m2!3d38.4198809!4d-122.7319429!16s%2Fg%2F11nmf6nyrv!19sChIJwwXkO_M3hIARfCgqgpTZ_zw,Restoration Brothers,5.0,24,Water damage restoration service,"1457 Wrigley Ave, Santa Rosa, CA 95407, United States","C799+X6 Santa Rosa, California, USA",https://restorationbrotherssrc.com/,+1 707-413-5958,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovcNyNOGpTpgRQAzEHQ4ZBhNRl059T7M59dm4Kq9RduA3jqyHnzeZSusAiADxeqMEU3aYCyP7XFQLvk38_ePwI0kM8-8uYqGhyYzKExyB6IA3fuxTG3T1uvGjSp6GnHzXpCIug6Q=w408-h586-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:52:56.577Z,,,,
https://www.google.com/maps/place/All+Dry+And+Tidy/data=!4m7!3m6!1s0x80856754890fba49:0x8591e13dd29e6332!8m2!3d37.92896!4d-121.978816!16s%2Fg%2F1tn01g7h!19sChIJSboPiVRnhYARMmOe0j3hkYU,All Dry And Tidy,5.0,33,Water damage restoration service,,,http://www.alldryandtidy.com/,+1 925-212-2539,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxT78XS0MWjxNYPRhVS-giiakNn4cml0I1MhG1D6aCJJ_wYxWIthsM0UM6F-S7sGXG4zR2HHQhhXqzJR70uJalKr--ObHMFcfgrjtACEUTm2ySva7rw1Nj_ajC19xyHEKXnkrxMw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:53:01.061Z,,,,
https://www.google.com/maps/place/U.S.+Clean+Janitorial+and+Restoration+Services/data=!4m7!3m6!1s0x808439f4ac92d361:0x8eb8aeb24f246a95!8m2!3d38.252065!4d-122.2486725!16s%2Fg%2F11qsst02h9!19sChIJYdOSrPQ5hIARlWokT7KuuI4,U.S. Clean Janitorial and Restoration Services,5.0,2,Janitorial service,,,,+1 818-403-0637,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNx1AiGKV-JKfUwNJ11PfiB5suDO-ptmIOEQj-mI8fqmk7lVdI5yhI9k1iDuQ9QqzuNhvQEwkyMoKnJvNbiyMpccz3KMYefIrSFX9fe2EDDTMecWc7HjBzTz7v_VNCwvqA2t8Z=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:53:05.349Z,,,,
https://www.google.com/maps/place/Dry+Kings+Restoration/data=!4m7!3m6!1s0x4574e65028c0915b:0x8c57e40db4fd003a!8m2!3d37.9372355!4d-122.0532792!16s%2Fg%2F11trhkgj9_!19sChIJW5HAKFDmdEUROgD9tA3kV4w,Dry Kings Restoration,4.6,19,Water damage restoration service,"197 Mayhew Way CA, Walnut Creek, CA 94597, United States","WWPW+VM Walnut Creek, California, USA",https://drykings.com/locations/walnut-creek-ca?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 800-687-0054,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHtnWQmA5bhxFCVdYsRvYvzrzL0fADLajWQ087s5ZRLnxnRMQ9iuNxpdHio9Vme8n-Q3_k1KiiQkUIn-mx2Nz3wqUlQQqA14sELiemSeXFTM8Yn7VIe5pg70BH0h1DvT6sf9Uc4unpPktM=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2026-03-23T03:53:09.658Z,,,,
