placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes,info
https://www.google.com/maps/place/Crosswater+Turf+and+Irrigation/data=!4m7!3m6!1s0x6ca370f68a7ac0f9:0x148b9c0d1170ecab!8m2!3d29.9376864!4d-81.420643!16s%2Fg%2F11l6t_lc7v!19sChIJ-cB6ivZwo2wRq-xwEQ2cixQ,Crosswater Turf and Irrigation,4.6,31,Lawn care service,,,https://www.crosswaterturf.com/,+1 904-599-3145,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJ3QBSUSntzGML8bNSs5tkgiSqvrJdZ7dtL4Oqt-SHoy14mfye_gu3aT92zQcNHA7R40a49JWwADK8Mn51nhok9DghQGqzQjXCpFEXpURXOfM7xF94YWcsr_cqWV2duqts406u_w=w426-h240-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:08.873Z,,,
https://www.google.com/maps/place/Augusta+Lawn+Care+of+Nocatee/data=!4m7!3m6!1s0x691c5f7384b5cb1b:0x328e62558d8acafd!8m2!3d29.9488503!4d-81.3418873!16s%2Fg%2F11rt_5l6zy!19sChIJG8u1hHNfHGkR_cqKjVVijjI,Augusta Lawn Care of Nocatee,4.9,61,Lawn care service,"4720 Ave B #405A, St. Augustine, FL 32095, United States","WMX5+G6 St. Augustine, Florida, USA",http://augustalawncareservices.com/nocatee,+1 904-917-2525,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhZKvfu6zrm6Ak8kzdrfv5MsitlzyOOO-22kjiPwVTO_T2TWdl1-o0vEJvHx3CZstZlfggVLNa6RmJh0PaGsMGhUMcYxB0RlyO6wnDzW4OYC6LRdjlYsAbOaRGlNgwqE75y1fc=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:13.169Z,,,Identifies as veteran-owned
https://www.google.com/maps/place/Jax+Outdoor+Solutions/data=!4m7!3m6!1s0x8db1c13e44cbe433:0x5ef0619b392a2526!8m2!3d30.0046725!4d-81.3683054!16s%2Fg%2F11rncpp1j_!19sChIJM-TLRD7BsY0RJiUqOZth8F4,Jax Outdoor Solutions,4.9,103,Turf supplier,"451 Stokes Landing Rd, St. Augustine, FL 32095, United States","2J3J+VM St. Augustine, Florida, USA",https://www.jaxoutdoorsolutions.com/,+1 904-423-4929,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3KMYtd4OLVPVgIRgOOdPmjb0EyclNkrd3CjEV_Gq66xg2DGZGxBNZuliH_0h6nTWQrxXxCGqjJ1KBY0-bEU6xqpiv0oLsYDHo7DZvmH4FUY7Vf9JlUetxa0vIpTwctfG7v3IM9g=w408-h272-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,Closed,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:17.700Z,,,
"https://www.google.com/maps/place/Nocatee+%7C+Ponte+Vedra,+FL/data=!4m7!3m6!1s0x88e4319c8365ebf3:0x15e43e8c18f3fc6a!8m2!3d30.103415!4d-81.4150776!16s%2Fg%2F1thn6b1d!19sChIJ8-tlg5wx5IgRavzzGIw-5BU","Nocatee | Ponte Vedra, FL",4.8,411,Real estate developer,"245 Nocatee Center Way, Ponte Vedra Beach, FL 32081, United States","4H3M+9X Ponte Vedra Beach, Florida, USA",http://www.nocatee.com/,+1 904-924-6863,"Closes soon · 6 pm · Opens 10 am Thu

Updated by others 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQFZLXGpqm4LKJtDpC4Y-SdbfFN8YePTlbuWbTeE951H9l5nbUBBjn-1Ldzn0GpVOEFUTuGvMt991tjbtNwwTRVCkmlfsX7CyR0D6g1cWIhuDIvN3ukvTKEoGxTr5yqihU1vg7fQ=w427-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–6 pm,12–6 pm,10 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:22.150Z,,,
"https://www.google.com/maps/place/Yosemite+Irrigation+and+Landscaping,+Inc./data=!4m7!3m6!1s0x88e433b80510a80d:0x2507d18ea5ce30cb!8m2!3d30.0734998!4d-81.4866657!16s%2Fg%2F11h1rf3sl7!19sChIJDagQBbgz5IgRyzDOpY7RByU","Yosemite Irrigation and Landscaping, Inc.",4.5,128,Lawn sprinkler system contractor,"110 Cumberland Park Dr, St. Augustine, FL 32095, United States","3GF7+98 St. Augustine, Florida, USA",https://yosemiteinl.com/,+1 904-347-6483,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-gGYdlHRqiokM3LOVhbPWUzh8UVft78072oIF5MkwwEStdIhrODXzpPOLcSiqGMjPSfzrTTyO9UeJ1nFJHR46DW3gGFD-LZEz8W9LlTge59ox19r00lG16A6ST17okQ2ZMqP4=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:26.404Z,,,Identifies as women-owned
https://www.google.com/maps/place/S%26W+Land+Development/data=!4m7!3m6!1s0x46b02bc87696ec5:0xb6fc2630f6260add!8m2!3d30.2215214!4d-81.6576015!16s%2Fg%2F11x23pytk7!19sChIJxW5ph7wCawQR3Qom9jAm_LY,S&W Land Development,,,Landscape designer,,,https://www.swlanddev.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15063206583932629480,+1 904-314-8020,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDvjd3TRYgPfJv9Kj9ZOJXLTpV9IaFAujD89XMgb5gu6QYFD398bD4GovjcExltN6EkCPKs1EtwkmzupF7x7TI2C0tr94tshGGWLjDNGQQCGGa6OqwAMIVAhzPFWydlLCnMh10=w408-h264-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:31.351Z,,,
https://www.google.com/maps/place/Ridley%27s+Landscapes+%26+Irrigation/data=!4m7!3m6!1s0x88e432063486835f:0x9fd3e847802bf471!8m2!3d30.0674913!4d-81.4392487!16s%2Fg%2F11dxl87twd!19sChIJX4OGNAYy5IgRcfQrgEfo058,Ridley's Landscapes & Irrigation,4.8,8,Landscaper,"9900 Old Dixie Hwy, Ponte Vedra Beach, FL 32081, United States","3H86+X8 Ponte Vedra Beach, Florida, USA",http://ridleyslandscapes.com/,+1 904-810-5744,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHN8t80CHmIR95ubpqKjDcFeJKW8x7jhUK-KfC7PxP94KgBZ7XoQaKkfgETgqLVLamfevInPU9v7qcVNxXL4ENqO40vYVrd-QiBYhao3avNwzefNH9sSW1zsQmas2rCTloax78=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:33.541Z,,,
https://www.google.com/maps/place/Kelly+Advantage/data=!4m7!3m6!1s0x88e4317851354611:0xe69ec4856b3a76ab!8m2!3d30.1103416!4d-81.4192213!16s%2Fg%2F11cmg9lw5q!19sChIJEUY1UXgx5IgRq3Y6a4XEnuY,Kelly Advantage,4.7,14,Website designer,"101 Marketside Avenue #404, Ponte Vedra Beach, FL 32081, United States","4H6J+48 Ponte Vedra Beach, Florida, USA",https://kellyadvantage.com/,+1 904-552-4050,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6N7DVpaRkCsiokFmSodQN04UzgT4DuYlfcKZGpYc2LZiTrn2VGZls3fWqyaec6wwY9h2i_ImehPkaOuN7YwR7vRHSLga8yYG7EtIWylNONGuVXx5Tno7EYmM5A7ppQynLZ54HHr-nviSF=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–9 pm,9 am–9 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:37.859Z,,,
https://www.google.com/maps/place/Food+Forest+Abundance+First+Coast/data=!4m7!3m6!1s0xa4f2ae1cbfdd55dd:0x54ecd7478513300c!8m2!3d30.34499!4d-81.683107!16s%2Fg%2F11t40kmdh6!19sChIJ3VXdvxyu8qQRDDAThUfX7FQ,Food Forest Abundance First Coast,,,Landscape designer,,,,+1 630-618-7908,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHc9OHWkvQkJDsf8C_D__AsbaQvYKGGKaN05_5ABMEEzUfnCm-zJOpRlaCKWAkTQpUKtLUd1n_t6ZpWVOFOIsZTBvJEdCvzWlmzl0M9sau5ivb2xh4IdfhMlQ8s64K_eOnwW-_Vqg=w458-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:42.123Z,,,
https://www.google.com/maps/place/WasteWize+Solutions+%7C+Roll+Off+Dumpster+Rentals/data=!4m7!3m6!1s0xdc62631695843d9:0x9fe566739ca215a3!8m2!3d30.2215214!4d-81.6576015!16s%2Fg%2F11l6hm7mlf!19sChIJ2UNYaTEmxg0RoxWinHNm5Z8,WasteWize Solutions | Roll Off Dumpster Rentals,5.0,10,Dumpster rental service,,,https://wastewizesolutions.com/?utm_campaign=gmb,+1 904-822-3982,Closes soon · 6 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyrQReDvpIg9-9kHckckBPoFvQzIrPFPGYPppSoNaTOxAHnMA1d4vPRiaVhrfyUuOObv4pIdZwIl9MYoT5owzgpua6NLrtn5zvk4JZL5qhoAhTyvgcU6wRxj3tPuhS_9-W-UKz=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:46.459Z,,,Identifies as veteran-owned
https://www.google.com/maps/place/The+Master%27s+Lawn+%26+Pest/data=!4m7!3m6!1s0x88e4318d29bb137d:0x4b6a20da4440def6!8m2!3d30.097147!4d-81.4492034!16s%2Fg%2F11hw2r8_5z!19sChIJfRO7KY0x5IgR9t5ARNogaks,The Master's Lawn & Pest,3.9,14,Lawn care service,,,http://www.themasterslawncare.com/,+1 904-913-5296,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXyk-adScJHCQcdAUtAe5hOPv1PT60TaduDU6IA9B2w7ebX3jS4oQ90yzLM1S3k28zJ0T9DvFaq2LspJWghlLm2im2FbpMwks6jfk2UhPhwKowxeV19nc1eVCFL_W49Uo4zAo=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:50.849Z,,,
https://www.google.com/maps/place/1+Roof+LLC/data=!4m7!3m6!1s0x88e4320d5f34a7d3:0x8c9b534e560f18db!8m2!3d30.0765199!4d-81.4490378!16s%2Fg%2F11fx2ysy1y!19sChIJ06c0Xw0y5IgR2xgPVk5Tm4w,1 Roof LLC,5.0,162,Roofing contractor,"33 Panther Lane STE 4, Ponte Vedra Beach, FL 32081, United States","3HG2+J9 Ponte Vedra Beach, Florida, USA",https://www.1roofllc.com/,+1 904-679-3583,Closes soon · 6 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmkpw2IHnWFWxpGTajPKGmi3iu_CW7NcxaVeKB50PiFppwTLCxRfr0Ycoelw1Lu63cQ4qXBhw8yEpa9LhJlesi_r35PeTPqs8ihpy-paorK3Vlzo778AMGJnlv0_MUyWSJRD6ahQ=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:55.574Z,,,
https://www.google.com/maps/place/Restore+Super+Stone/data=!4m7!3m6!1s0x88e43381b0b157d5:0xebdaad58ffebfe25!8m2!3d30.104332!4d-81.6001594!16s%2Fg%2F11r34gn8bw!19sChIJ1VexsIEz5IgRJf7r_1it2us,Restore Super Stone,4.8,18,Floor refinishing service,,,https://www.superstonerestore.com/,+1 904-477-8622,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWMkuxjXZGOy4aP1WUEDIZkkiPiwXNle8lg_3xVPe3KhgebUCy8czDUExKdFteRQ8sxcffRLRohFuZ-Bmsy9qdRI8N0rZamh7r6PZ4mYV5S7R7-IHyII1TyB8XEoag3gIIkrYO=w408-h270-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–2 pm,Closed,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:08:59.823Z,,,
https://www.google.com/maps/place/Mighty+Dog+Roofing/data=!4m7!3m6!1s0x88e4331629013529:0xaad929f9fdb45b55!8m2!3d30.0868342!4d-81.4587513!16s%2Fg%2F11tdpclf_x!19sChIJKTUBKRYz5IgRVVu0_fkp2ao,Mighty Dog Roofing,5.0,225,Roofing contractor,"10895 Old Dixie Hwy Unit 95-5-6, Ponte Vedra Beach, FL 32081, United States","3GPR+PF Ponte Vedra Beach, Florida, USA",https://www.mightydogroofing.com/northeast-fl/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=df6de977-d86e-41f2-95a2-b54ad2fb7941,+1 904-867-7859,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUrW9I_Z0-ELeym6ebnpq0-FXLzhsEXh6N9iA262KqJtGRk5LZlILoHLxJhcCSo8Yd9qS-hnid2zMC2o2USKJdTkoZEHuEl4XnqJHcDI2otIw3Dymu2RSWzQwflYrS1rqCmMWsjw=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:04.080Z,,,
https://www.google.com/maps/place/RuggerLandscapeLLC/data=!4m7!3m6!1s0xa878766c988db6d:0x593bb791b75927f9!8m2!3d30.104332!4d-81.6001594!16s%2Fg%2F11w2g03crk!19sChIJbduIyWaHhwoR-SdZt5G3O1k,RuggerLandscapeLLC,5.0,1,Landscaper,,,,+1 760-525-0980,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIuqDbymCHgVl1z6AOX8xPwXZUYvDonh3pPqEVctSv6URR29w-2NX1K8aPpLuZmiSirbrdKgP8RkUN_ufh1jV2JampLUUkV2iKbXLSO6MVidQsV0yM69vkQ_VCyvKQkL7EG4PQ=w408-h433-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:08.295Z,,,
https://www.google.com/maps/place/Sunway+Landscape+Services/data=!4m7!3m6!1s0x88e5cf38d84b7dbf:0xa5b2fee37c2c428c!8m2!3d30.2095771!4d-81.5807754!16s%2Fg%2F11ckr5s7rt!19sChIJv31L2DjP5YgRjEIsfOP-sqU,Sunway Landscape Services,4.5,38,Landscaper,"8638 Philips Hwy Unit 10, Jacksonville, FL 32256, United States","6C59+RM Baymeadows Center, Jacksonville, FL, USA",https://gosunway.com/,+1 833-478-6929,Closes soon · 6 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFV9UcI6rqY08owt3sKYNYssDh9qCqDbABvwGZUJA8ab4ce72pxAVJn8J4M-kn2HVYfRjKvtHO4y8HKsCxncwDdX2CEA7cxBGSEgb7I58HQi4TdyQdP0nK5MUBTZ9lshUOBi8GqIg=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,Closed,8 am–9 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:12.602Z,,,
https://www.google.com/maps/place/Johnny%27s+Lawn+Care/data=!4m7!3m6!1s0x88e4329c3f9aaaab:0xb4d406b6392db9a7!8m2!3d30.0717745!4d-81.4868295!16s%2Fg%2F11ghr051k9!19sChIJq6qaP5wy5IgRp7ktObYG1LQ,Johnny's Lawn Care,4.9,60,Lawn sprinkler system contractor,"125 Cumberland Park Dr Suite 6, St. Augustine, FL 32095, United States","3GC7+P7 St. Augustine, Florida, USA",https://johnnysturf.com/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,+1 904-823-9008,Closes soon · 6 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvC3y_vKZuqnOwGfC8KqXipvyecbqmIJLL5It_SZ0VCZlwlPmf8e2j7GsHdo-f0G-DHKrz0JuEZpPCdiW8Afhb0-GLKLB9K6j6HaxRbMer4ixa4QVYDLW0LdEUzxTgb8bYAFALiQ=w408-h269-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:17.229Z,,,
https://www.google.com/maps/place/Happy+2+Help+Moving/data=!4m7!3m6!1s0x4860a9db2b858c2f:0x133777037b0f27be!8m2!3d30.1177407!4d-81.4186669!16s%2Fg%2F11vrg371lf!19sChIJL4yFK9upYEgRvicPewN3NxM,Happy 2 Help Moving,5.0,120,Moving service,"90 Fort Wade Rd #100, Ponte Vedra Beach, FL 32081, United States","4H9J+3G Ponte Vedra Beach, Florida, USA",https://h2hmovingflorida.com/,+1 904-209-9277,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiRgEIw3soyQ20qT9QGAShS6lUjz9R5x_cggGV0W4L8uUg6RIp5xXrHqOBSfZtYtAOi1L3xK2IvQy1B_6QjrKhidI47X07uMT0evdKmPWp9AVNCPhJRSVzc-tXIvzMOzafQ43ph81kUd7S=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:21.740Z,,,
https://www.google.com/maps/place/Patriot+Landscape+Solutions/data=!4m7!3m6!1s0x88e5cbdfaa3fdde3:0x801090f90c3de10e!8m2!3d30.404728!4d-81.683107!16s%2Fg%2F11f100mg6t!19sChIJ490_qt_L5YgRDuE9DPmQEIA,Patriot Landscape Solutions,4.5,23,Landscape designer,,,http://patriotlandscapesolutionsjax.com/,+1 904-253-9218,Closes soon · 6 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkXUTZnXwyqXVDAkI7CHcstT-6S59MaYIp5Ro7IRxNLHbruUw57wjwAmQhLIC_Qqh3jwkP6wuszBQWFv-UTzv1Lmzj5Hu7yXAcm9v9lOREmP-wG1qh-ivsCnybzQNNvO8NcZjJUw=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–3 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:26.078Z,,,
https://www.google.com/maps/place/SiteOne+Landscape+Supply/data=!4m7!3m6!1s0x88e5cca0dd200abd:0xb3a23fa2c4018bf0!8m2!3d30.2109397!4d-81.5808702!16s%2Fg%2F1td_5_pv!19sChIJvQog3aDM5YgR8IsBxKI_orM,SiteOne Landscape Supply,4.8,109,Landscaping supply store,"8618 Philips Hwy, Jacksonville, FL 32256, United States","6C69+9M Baymeadows Center, Jacksonville, FL, USA",https://www.siteone.com/en/store/21,+1 904-880-0999,"Closed · Opens 7 am Thu

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxAgz62M-PFciM0yKhlEy5oEqZT-VL8-X7MV-95CAyxMZjIIUtNp9IfG22q7sl7iWgCtd8jyZhE-IcZn1UvflKocVVVN-rc8S9DNdrt8f85kVihbaPOi9f2_rZCWEOK8Kv3FzHZypim3CE=w426-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,8 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:30.479Z,,"Resource for landscaping materials & supplies, including compost, mulches, sand & natural flagstone. · In-store pick-up · Delivery",
https://www.google.com/maps/place/Mad+Bacon+Landscaping/data=!4m7!3m6!1s0x88e42d623d3fece3:0xcd85e25d37fbbac4!8m2!3d30.0359483!4d-81.5030814!16s%2Fg%2F11fl9pf5z1!19sChIJ4-w_PWIt5IgRxLr7N13ihc0,Mad Bacon Landscaping,3.8,16,Landscaper,"2100 Fox Tail Ct, St. Augustine, FL 32092, United States","2FPW+9Q St. Augustine, Florida, USA",http://madbacon.com/,+1 904-534-5747,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOhI6h50R1nINq-UxEdPOe4jK84ZLS_N7sXrkuM6sNqO-Vp8TNwtDssvRXlKAbzDUrPlaUFqAQZi8yGyKLDqZUvUSzWpR_52PeIPz_4jZCDyRMjlR_RkIVB2mQ5SggGXoPrbdj_pVZ_Eg=w408-h303-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:34.936Z,,,
https://www.google.com/maps/place/Outdoor+Home+Enhancers/data=!4m7!3m6!1s0x88e431bada0cace5:0x644ebdda1e52d11c!8m2!3d30.234786!4d-81.3795884!16s%2Fg%2F11fn6vghhw!19sChIJ5awM2rox5IgRHNFSHtq9TmQ,Outdoor Home Enhancers,4.5,31,Pressure washing service,,,https://outdoorhomeenhancers.com/,+1 904-333-8023,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9IwGG2Xq6ZI8ixTismeHNnXiaotooSl5X5glz0ih-QO25mAhWUOkZDvyUk2g4Wnbgw-CFkBEmZgj-BG4vzavUzl2UqyLEuUfM4pxUJOUsHk0gH_mTc5NfR1kDcidOoj0zjCufLw=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:39.387Z,,,
https://www.google.com/maps/place/Heroic+Landscapes/data=!4m7!3m6!1s0x88e5b5b35389a0b3:0x3b4bad71adfdc4d3!8m2!3d30.3022324!4d-81.5757222!16s%2Fg%2F11f_j0dzff!19sChIJs6CJU7O15YgR08T9rXGtSzs,Heroic Landscapes,5.0,47,Lawn care service,"718 Monte Carlo Rd, Jacksonville, FL 32216, United States","8C2F+VP Glynlea/Grove Park, Jacksonville, FL, USA",,+1 904-303-6819,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEa6_tQlIfwvtZOyUnL0YY6gwasL4EQ-4Rdl4lPQl0YMXBoAsmayrDpJTynx9sK8DCPN7A33qoTXMTUWZLt9aKz_M3FuUqNN4kYURSOE5dSDt5f0mx8rHQsn4aGSYTJZwk0t-En=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:43.664Z,,,
https://www.google.com/maps/place/Leone+Homes/data=!4m7!3m6!1s0x2b41c9df7a009313:0xa37680302c479772!8m2!3d30.0822574!4d-81.37234!16s%2Fg%2F11vc1qnfsx!19sChIJE5MAet_JQSsRcpdHLDCAdqM,Leone Homes,5.0,17,Construction company,,,https://www.leonehomesanddesigns.com/,+1 904-834-9855,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkdB-ycGb6igQmNIed-WaTjbILD_-hKamr0UIHb1YYZjjeKyL_Z1NgcQkkzsoP4NOSbot7PZPDjmZr3rEMM0pZWrFL6VzTy9dAOjaxZy3iwtfEE9ZmSnQrQQgkASDze6dYLZr0VB3v5N24=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:47.980Z,,,
https://www.google.com/maps/place/Jenn+Jones+Designs+%26+Interiors/data=!4m7!3m6!1s0x6b9f5303d771a5ef:0x1658d67967e99c17!8m2!3d30.2215214!4d-81.6576015!16s%2Fg%2F11vl0l9t7q!19sChIJ76Vx1wNTn2sRF5zpZ3nWWBY,Jenn Jones Designs & Interiors,5.0,5,Interior designer,,,https://www.jennjonesdesigns.com/,+1 904-686-6299,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEN0NpfmWaRQxua9PDjZpYDq6CHWAXVVlZLAHeMus1dGy0KWRuMtC6nyamQHo5n8d4eL60KLIAy58ZxEFv70s384MpTe4QMJTcGNGHbrbYp3stwF1_-ZAg4eDfQum8gO2kucy0=w408-h612-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Nocatee+Jacksonville+FL/@30.1054094,-81.4159808,14z",2026-04-29T21:09:52.214Z,,,
