placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,isBlackOwned,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes
https://www.google.com/maps/place/Healthy+Beginnings+Pediatric+and+Functional+Medicine/data=!4m7!3m6!1s0x88d90709a03771bb:0x3da9cb9ca8b68e7f!8m2!3d26.1680472!4d-80.2614182!16s%2Fg%2F11ydx7q820!19sChIJu3E3oAkH2YgRf462qJzLqT0,Healthy Beginnings Pediatric and Functional Medicine,5.0,19,Pediatrician,"8391 W Oakland Park Blvd, Sunrise, FL 33351, United States","5P9Q+6C Sunrise, Florida, USA",http://healthybeginningspfm.com/,+1 754-212-6030,Open · Closes 5 am Tue,https://lh3.googleusercontent.com/p/AF1QipOlIhw5dKcKCytjVgL8RFvYeOWh9BueAU2UTTQN=w408-h306-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:14.146Z,,,9 am–5 am,9 am–5 pm,2–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,
https://www.google.com/maps/place/The+Florida+Center+For+Functional+Medicine+Weston/data=!4m7!3m6!1s0x88d9a0a583441c79:0x3e58b0c4fd06a529!8m2!3d26.0859542!4d-80.3742598!16s%2Fg%2F11b6_d_3yn!19sChIJeRxEg6Wg2YgRKaUG_cSwWD4,The Florida Center For Functional Medicine Weston,5.0,13,Alternative medicine practitioner,"2645 Executive Park Dr #614, Weston, FL 33331, United States","3JPG+97 Weston, Florida, USA",http://floridafunctionalmedicine.com/,+1 954-895-7896,,https://lh3.googleusercontent.com/p/AF1QipNFl_3ABYCxtf3sAP5Z4sqn9yK5OJ6ihYLNF3hm=w426-h240-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:16.769Z,,,,,,,,,,
https://www.google.com/maps/place/CaliMed+Wellness+Center/data=!4m7!3m6!1s0x88d9a92e69c61a79:0x3cc4671a2e9f6676!8m2!3d26.1384696!4d-80.2399139!16s%2Fg%2F11h80g2l5s!19sChIJeRrGaS6p2YgRdmafLhpnxDw,CaliMed Wellness Center,5.0,400,Medical Center,"6738 W Sunrise Blvd Suite 106, Plantation, FL 33313, United States","4QQ6+92 Plantation, Florida, USA",https://www.calimedwellness.com/,+1 954-625-0587,,https://lh3.googleusercontent.com/p/AF1QipNLsTZPZvIN72p8LXqt6yWRepNwqB_08Isq9HTy=w426-h240-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:21.967Z,LGBTQ+ friendly,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,
https://www.google.com/maps/place/Healthy+Mindz+and+Wellness/data=!4m7!3m6!1s0x88d90919b6f42b55:0xf910c791694b7348!8m2!3d26.146524!4d-80.3346909!16s%2Fg%2F11wjkpnpmq!19sChIJVSv0thkJ2YgRSHNLaZHHEPk,Healthy Mindz and Wellness,4.9,48,Medical clinic,"14201 W Sunrise Blvd STE 104, Sunrise, FL 33323, United States","4MW8+J4 Sunrise, Florida, USA",https://healthymindz.org/,+1 954-816-0273,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPYY6wQw7RPFuBjq1nsVLJDRYPxp6Av2BJ31IXr=w408-h272-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:26.766Z,,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,
"https://www.google.com/maps/place/Transcend+Health+%26+Wellness:+Karli+Cooke,+APNP,+FNP-C/data=!4m7!3m6!1s0x88d8e1b987907e5d:0xc0853746f530f41c!8m2!3d26.1503547!4d-80.2587958!16s%2Fg%2F11pcs068vr!19sChIJXX6Qh7nh2IgRHPQw9UY3hcA","Transcend Health & Wellness: Karli Cooke, APNP, FNP-C",5.0,51,Wellness center,"2037 N University Dr, Sunrise, FL 33322, United States","5P2R+4F Sunrise, Florida, USA",https://www.healthtranscending.com/,+1 561-536-4844,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMVmPofwNrZEgLLd6wZ0MRV6LpiM8Be0FIUBvn1=w408-h306-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:31.586Z,Identifies as women-owned,,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,10 am–2 pm,Closed,Closed,
https://www.google.com/maps/place/Awaken+Health+DPC/data=!4m7!3m6!1s0x88d9073f1e10eb25:0x958b6506dae7a3e5!8m2!3d26.0636226!4d-80.285558!16s%2Fg%2F11sjfcs2jb!19sChIJJesQHj8H2YgR5aPn2gZli5U,Awaken Health DPC,5.0,161,Doctor,"10400 Griffin Rd #204, Cooper City, FL 33328, United States","3P77+CQ Cooper City, Florida, USA",http://www.awakenhealthdpc.com/,+1 954-466-3591,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNAlVAmCstI3jHTAvRD9F-cjJkMPcq5DcZlH9-Q=w408-h630-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:36.411Z,Identifies as women-owned,,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,
https://www.google.com/maps/place/Danielle+DeFreitas/data=!4m7!3m6!1s0x88d901c83e30f23b:0x7a14c68a153ebc7e!8m2!3d26.1381196!4d-80.1190423!16s%2Fg%2F11csrqftrk!19sChIJO_IwPsgB2YgRfrw-FYrGFHo,Danielle DeFreitas,5.0,27,Acupuncture clinic,"1975 E Sunrise Blvd Suite 801, Fort Lauderdale, FL 33304, United States","4VQJ+69 Fort Lauderdale, Florida, USA",http://www.experiencetcm.com/,+1 754-800-4826,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPnzXIaObzHKjGOeWsKiKhq8ea_4B4bkhrf5wem=w408-h408-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:41.101Z,,,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–12 pm,Closed,
https://www.google.com/maps/place/4+Health/data=!4m7!3m6!1s0x88d907e09d80ed7f:0x90817990312e986f!8m2!3d26.1484513!4d-80.2646248!16s%2Fg%2F11ghq8my34!19sChIJf-2AneAH2YgRb5guMZB5gZA,4 Health,4.7,9,Alternative medicine practitioner,"8551 W Sunrise Blvd #206, Plantation, FL 33322, United States","4PXP+95 Plantation, Florida, USA",http://4healthmm.com/?utm_source=Local&utm_medium=organic&utm_campaign=gmb,+1 754-529-4372,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMDwv7_m5MvFkW0zGAjvIP5WK_AqthQMZf8rjzr=w408-h282-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:46.100Z,,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,
https://www.google.com/maps/place/Nava+Health/data=!4m7!3m6!1s0x88d907f7fd9501a7:0x9b4eabf8c431d17e!8m2!3d26.1173675!4d-80.2508458!16s%2Fg%2F11vzdwgfw7!19sChIJpwGV_fcH2YgRftExxPirTps,Nava Health,4.3,48,Medical Center,"294 S University Dr, Plantation, FL 33324, United States","4P8X+WM Plantation, Florida, USA",https://navacenter.com/plantation-fl/?utm_source=GMB&utm_medium=Plantation&utm_campaign=PLANTGMB&utm_id=organic,+1 844-528-1649,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z2zQANO5qhk1rqpb5eHCoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.06686&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:50.963Z,,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,
https://www.google.com/maps/place/Active+Life+Wellness/data=!4m7!3m6!1s0x88d906309b86b065:0xd3d2a67f987831aa!8m2!3d26.1476328!4d-80.2619714!16s%2Fg%2F1tltn4y5!19sChIJZbCGmzAG2YgRqjF4mH-m0tM,Active Life Wellness,5.0,514,Chiropractor,"8320 W Sunrise Blvd #111, Plantation, FL 33322, United States","4PXQ+36 Plantation, Florida, USA",https://www.activelifewellness.com/?UTM_source=GBL,+1 954-423-0020,Closes soon · 1 pm · Reopens 3 pm,https://lh3.googleusercontent.com/p/AF1QipPJe2S5iga9LD5RQpi75auyP9H2ouYThmZR2Xs8=w426-h240-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:05:56.024Z,,,"10 am–1 pm, 3–7 pm",3–7 pm,"10 am–1 pm, 3–7 pm",Closed,"10 am–1 pm, 3–6 pm",Closed,Closed,
https://www.google.com/maps/place/The+Non-Surgical+Center+for+Physical+%26+Sports+Medicine/data=!4m7!3m6!1s0x88d90653dd162095:0x3818a93d0355c2e5!8m2!3d26.1381881!4d-80.2394939!16s%2Fg%2F1tfpqh3t!19sChIJlSAW3VMG2YgR5cJVAz2pGDg,The Non-Surgical Center for Physical & Sports Medicine,5.0,20,Osteopath,"6710 W Sunrise Blvd Suite 110, Plantation, FL 33313, United States","4QQ6+76 Plantation, Florida, USA",https://physicalandsportsmed.com/?utm_source=omg-gbp&utm_medium=webclick,+1 954-316-4905,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMmiJeeuu8a6HbitKXr508_z15GHtWLNraQb9oc=w426-h240-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:01.443Z,,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,
https://www.google.com/maps/place/Nature%27s+Green+House/data=!4m7!3m6!1s0x88d9012f4dae4ad5:0x9a27123232d6f342!8m2!3d26.1367241!4d-80.1198385!16s%2Fg%2F11hzchz_4j!19sChIJ1UquTS8B2YgRQvPWMjISJ5o,Nature's Green House,5.0,9,Alternative medicine practitioner,"1952 E Sunrise Blvd, Fort Lauderdale, FL 33304, United States","4VPJ+M3 Fort Lauderdale, Florida, USA",https://thenaturesgreenhouse.com/,+1 954-835-5362,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMDt6sf_wNK4aGJOgRN-lG2bINXleSAy3W6FTQF=w408-h548-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:06.518Z,LGBTQ+ friendly,,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,Closed,
https://www.google.com/maps/place/CERTIFIED+MARIJUANA+DOCTORS/data=!4m7!3m6!1s0x88d90638fe8d1467:0x588f6948ab4b5d87!8m2!3d26.1508352!4d-80.2565155!16s%2Fg%2F11c6lppr9y!19sChIJZxSN_jgG2YgRh11Lq0hpj1g,CERTIFIED MARIJUANA DOCTORS,5.0,1675,Doctor,"2096 N University Dr, Sunrise, FL 33322, United States","5P2V+89 Sunrise, Florida, USA",http://certifiedmarijuanadoctors.com/,+1 954-909-0234,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvM5bI4LrAjlqKX4JYqCYtLVqajkPnC0eOpmIrL6K6QK6PmJk_Mm7dLdZSe500k4TLRPddvB8KojhP-hM-90mvbWmhn0UmzaXC9hixUvTF-L05Tr-PeFjeJm9EwtCR9zEhOk0rtw=w408-h306-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:11.413Z,LGBTQ+ friendly,,9 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,
https://www.google.com/maps/place/Natural+Health+Power+Works+LLC/data=!4m7!3m6!1s0x88d9a849d87b7db5:0xe80a80fcf7617598!8m2!3d25.960485!4d-80.272828!16s%2Fg%2F11g8v4v3hh!19sChIJtX172Emo2YgRmHVh9_yACug,Natural Health Power Works LLC,5.0,15,Holistic medicine practitioner,,,http://naturalhealthpowerworks.com/,+1 305-720-9099,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMmd4IovuOWdjs4z6lCA80QvQvRUf2YYeITrtRp=w408-h498-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:15.998Z,,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,
"https://www.google.com/maps/place/Dr.+Gray+M.+Fenton,+DO/data=!4m7!3m6!1s0x88d906309b86b065:0xcc9d78db143fa9d!8m2!3d26.1476786!4d-80.2619387!16s%2Fg%2F1tfpw1k5!19sChIJZbCGmzAG2YgRnfpDsY3XyQw","Dr. Gray M. Fenton, DO",5.0,31,Family practice physician,"8320 W Sunrise Blvd Suite 208, Plantation, FL 33322, United States","4PXQ+36 Plantation, Florida, USA",http://grayfentondo.com/,+1 954-838-7200,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgOFWuBFIeSNwPn2j6fmUfrrSFiSLB29egjf6oH0HGgEknskMITyp_XkF1Ds9KaQO4SCC0K4nads3B4MPyOzZusYzG0m_zypeUnIltTYZ7PP2euD8gDddb8hIfb8hX1VRfhlE=w408-h306-k-no,false,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:21.205Z,,,9 am–6 pm,9 am–6 pm,9 am–3 pm,9 am–3 pm,9 am–6 pm,Closed,Closed,
https://www.google.com/maps/place/Integrative+Medicine+Plantation/data=!4m7!3m6!1s0x88d907d03d362acd:0xbf101f8a5eede0f5!8m2!3d26.1192103!4d-80.2580575!16s%2Fg%2F11h3nj4jvh!19sChIJzSo2PdAH2YgR9eDtXoofEL8,Integrative Medicine Plantation,5.0,7,Acupuncturist,"8152 W Broward Blvd, Plantation, FL 33324, United States","4P9R+MQ Plantation, Florida, USA",https://integrativemedicine.us/plantation-acupuncture/,+1 954-574-2777,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipP7RgduqqLyWHaMbCkLXvrAThJhP_KpvHirJDSl=w662-h240-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:26.264Z,LGBTQ+ friendly,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,
https://www.google.com/maps/place/Elite+Functional+Health/data=!4m7!3m6!1s0x88d90781814055c1:0xae0e20ce1b58949!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11sv585vhz!19sChIJwVVAgYEH2YgRSYm14Qzi4Ao,Elite Functional Health,5.0,21,Health consultant,,,https://www.elitefunctionalhealth.com/,+1 305-982-7431,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWk6UTCEabQDlM4nYWC8OOtenKuwwpbvPnNxQg=w408-h271-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:31.281Z,Identifies as women-owned,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/Nelcias+Natural+Herbs/data=!4m7!3m6!1s0x88d906618000eb69:0x38e02f59ccb278d9!8m2!3d26.1597778!4d-80.2568196!16s%2Fg%2F11bx2l07y7!19sChIJaesAgGEG2YgR2XiyzFkv4Dg,Nelcias Natural Herbs,4.0,41,Holistic medicine practitioner,"2780 N University Dr, Sunrise, FL 33322, United States","5P5V+W7 Sunrise, Florida, USA",http://getnaturalherbs.com/,+1 954-861-7272,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOeyG17Kp7gFp_0BwpPN2dotXZVW6X-atNppLnQ=w408-h306-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:36.099Z,,,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–6 pm,9 am–7 pm,9 am–7 pm,12–5 pm,
https://www.google.com/maps/place/Miracle+Leaf/data=!4m7!3m6!1s0x88d901da322b81cf:0xc76e2e161259893b!8m2!3d26.1226713!4d-80.1355742!16s%2Fg%2F11fnr1r58v!19sChIJz4ErMtoB2YgRO4lZEhYubsc,Miracle Leaf,4.9,621,Medical clinic,"719 E Broward Blvd, Fort Lauderdale, FL 33301, United States","4VF7+3Q Fort Lauderdale, Florida, USA",https://www.mymiracleleaf.com/,+1 954-212-9660,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOBNu3-5cJFNnUxDVaZr0ubc2gR-ODfgYggN_bg=w408-h306-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:40.921Z,LGBTQ+ friendly,,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,Closed,
"https://www.google.com/maps/place/Highpoint+Healing+and+Wellness,+Inc./data=!4m7!3m6!1s0x88d906a4f442d653:0xd58c41ad135a9165!8m2!3d26.1700277!4d-80.2026859!16s%2Fg%2F1td2hq4c!19sChIJU9ZC9KQG2YgRZZFaE61BjNU","Highpoint Healing and Wellness, Inc.",5.0,15,Acupuncturist,"3500 N State Rd 7 #440, Lauderdale Lakes, FL 33319, United States","5QCW+2W Lauderdale Lakes, Florida, USA",,+1 954-390-0411,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KF2ytLC36w-Sw1ZmasxsBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.1439&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:45.866Z,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,
https://www.google.com/maps/place/Dr.+David+S+Popkin+D.C./data=!4m7!3m6!1s0x88d907ef82154afd:0x573183d025a3ae27!8m2!3d26.1043456!4d-80.2654709!16s%2Fg%2F1hc160wcg!19sChIJ_UoVgu8H2YgRJ66jJdCDMVc,Dr. David S Popkin D.C.,4.4,44,Chiropractor,"1261 S Pine Island Rd, Plantation, FL 33324, United States","4P3M+PR Plantation, Florida, USA",http://quantummedwell.com/,+1 954-370-1900,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPXSyesHup3QGU8jjBj0x-wQbELokmUDSpb2HVa=w408-h306-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:50.710Z,LGBTQ+ friendly,,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,Closed,Closed,
https://www.google.com/maps/place/Naturalistic+Health/data=!4m7!3m6!1s0x88d9079bf334d409:0x1cb59bf0cba276db!8m2!3d26.1268365!4d-80.2454966!16s%2Fg%2F11t6w5129b!19sChIJCdQ085sH2YgR23aiy_CbtRw,Naturalistic Health,5.0,4,Holistic medicine practitioner,"7301 NW 4th St #104, Plantation, FL 33317, United States","4QG3+PR Plantation, Florida, USA",,,Closed · Opens 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5RhGif79xkwrtByZkdLJAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.4731&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:06:56.086Z,,,3–7 pm,10 am–2 pm,10 am–5 pm,Closed,Closed,10 am–3 pm,Closed,
https://www.google.com/maps/place/Regenerative+Sports+Medicine+of+South+Florida/data=!4m7!3m6!1s0x88d9097dcf2b914d:0x9bba244745bef006!8m2!3d26.1528838!4d-80.2845208!16s%2Fg%2F11v9ms1t7c!19sChIJTZErz30J2YgRBvC-RUckups,Regenerative Sports Medicine of South Florida,4.9,77,Sports medicine clinic,"10115 Sunset Strip, Sunrise, FL 33322, United States","5P38+55 Sunrise, Florida, USA",https://www.regenerativesportsbroward.com/,+1 954-530-8507,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPV9__BR4bQ9g21nFidSRs-6pqR82qB5AN3PCY=w408-h306-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:07:01.247Z,LGBTQ+ friendly,,10 am–6 pm,2–6 pm,10 am–6 pm,Closed,10 am–6 pm,Closed,Closed,
https://www.google.com/maps/place/Align+Chiropractic+Center+Sunrise/data=!4m7!3m6!1s0x88d9061ba533aa77:0xd5bb2bda9ecd354a!8m2!3d26.1677014!4d-80.2693461!16s%2Fg%2F1tfw3v92!19sChIJd6ozpRsG2YgRSjXNntoru9U,Align Chiropractic Center Sunrise,5.0,856,Chiropractor,"8870 W Oakland Park Blvd STE 102, Sunrise, FL 33351, United States","5P9J+37 Sunrise, Florida, USA",https://www.alignchiropracticcenter.net/,+1 954-748-3700,Closed · Opens 3 pm,https://lh3.googleusercontent.com/p/AF1QipM-lSbkMe88ZFe_5KiFLrnIB051YlBM1xW_tFHk=w426-h240-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:07:06.344Z,,,"10 am–12 pm, 3–7 pm",3–6 pm,"10 am–12 pm, 3–7 pm",3–6 pm,9:30 am–12 pm,Closed,Closed,
https://www.google.com/maps/place/Wise+Health+Solutions/data=!4m7!3m6!1s0x88d90053e9b76f3d:0x44f93685ecf93a43!8m2!3d26.1219445!4d-80.1352151!16s%2Fg%2F11cnp07ghg!19sChIJPW-36VMA2YgRQzr57IU2-UQ,Wise Health Solutions,5.0,37,Chiropractor,"800 E Broward Blvd # 302, Fort Lauderdale, FL 33301, United States","4VC7+QW Fort Lauderdale, Florida, USA",http://drjackwise.com/,+1 754-900-8074,,https://lh3.googleusercontent.com/p/AF1QipNZX258FvV1nDWwJrmXf6XBmV5IX6gTG1ea3Vc=w426-h240-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:07:09.280Z,,,,,,,,,,
https://www.google.com/maps/place/My+Wellness+Practice/data=!4m7!3m6!1s0x4373e2c9af679c8f:0xb5e2ec4f9abcd662!8m2!3d26.0656465!4d-80.3169148!16s%2Fg%2F11sgkv4hjq!19sChIJj5xnr8nic0MRYta8mk_s4rU,My Wellness Practice,5.0,32,Medical office,"12555 Orange Dr Suite 100A, Davie, FL 33330, United States","3M8M+76 Davie, Florida, USA",http://mywellnesspractice.com/,+1 954-839-6002,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipP_GNUVAhGegc5MtPQZvPMEvUXtEnDrCRQ58MqR=w408-h725-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:07:14.196Z,LGBTQ+ friendly,,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–12 pm,Closed,
https://www.google.com/maps/place/Valentine+Chiropractic+Inc./data=!4m7!3m6!1s0x88d908a4ec086e0b:0x63d0744fbbde41a6!8m2!3d26.170172!4d-80.283917!16s%2Fg%2F1tgc0kwc!19sChIJC24I7KQI2YgRpkHeu0900GM,Valentine Chiropractic Inc.,5.0,194,Chiropractor,"10001 W Oakland Park Blvd #203, Sunrise, FL 33351, United States","5PC8+3C Sunrise, Florida, USA",http://valentinechirocenter.org/,+1 954-749-8033,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMFFiIGzgcQyp3a-XZMl48GyZrYyh_w5Vy529qX=w408-h271-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:07:20.239Z,,,10 am–7 pm,12–7 pm,10 am–7 pm,12–7 pm,10 am–7 pm,Closed,Closed,
https://www.google.com/maps/place/Acupuncture+By+Danielle/data=!4m7!3m6!1s0x88d901b7deb31541:0x66e34c5a8d5672f0!8m2!3d26.1381196!4d-80.1190423!16s%2Fg%2F11c6pqtydg!19sChIJQRWz3rcB2YgR8HJWjVpM42Y,Acupuncture By Danielle,5.0,27,Acupuncturist,"1975 E Sunrise Blvd Suite 801, Fort Lauderdale, FL 33304, United States","4VQJ+69 Fort Lauderdale, Florida, USA",http://www.experiencetcm.com/,+1 754-800-4826,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipM8Lv-vZTjaDjmMXSv_SlADz3GOQaDrVItr3KRh=w427-h240-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Sunrise+Fort+Lauderdale+FL/,2026-02-23T17:07:25.164Z,,,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–12 pm,Closed,
https://www.google.com/maps/place/MCC+Marijuana+Doctor/data=!4m7!3m6!1s0x88d901ddff196741:0x7de1a35e005a7d3!8m2!3d26.1199865!4d-80.1381939!16s%2Fg%2F11v9mf3878!19sChIJQWcZ_90B2YgR06cF4DUa3gc,MCC Marijuana Doctor,5.0,19,Holistic medicine practitioner,"515 E Las Olas Blvd Suite 120, Fort Lauderdale, FL 33301, United States","4V96+XP Fort Lauderdale, Florida, USA",https://mccfl.com/locations/fort-lauderdale-fl-medical-marijuana-doctor-and-card/,+1 561-246-4020,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s6Z9Fb3MWSE5thJdr51YQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.90677&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/functional+medicine+in+Victoria+Park+Fort+Lauderdale+FL/,2026-02-23T17:07:45.431Z,,,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,
https://www.google.com/maps/place/Prestige+Weight+Loss+and+Wellness/data=!4m7!3m6!1s0x88d90144bdbb395b:0x310dea977df455f8!8m2!3d26.1223707!4d-80.1312049!16s%2Fg%2F11ldv4hmhy!19sChIJWzm7vUQB2YgR-FX0fZfqDTE,Prestige Weight Loss and Wellness,5.0,46,Medical Center,"1200 E Broward Blvd, Fort Lauderdale, FL 33301, United States","4VC9+WG Fort Lauderdale, Florida, USA",https://prestigeweightlossandwellness.com/,+1 954-771-0611,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPOdPlpn1a1sbft6xGZnlGqyPFTR2txugicvPWc=w408-h612-k-no,true,https://www.google.com/maps/search/functional+medicine+in+Victoria+Park+Fort+Lauderdale+FL/,2026-02-23T17:07:50.198Z,,,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,
