placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes
"https://www.google.com/maps/place/Hope+Hospice/@26.6409247,-81.8605575,14z/data=!4m6!3m5!1s0x88db730780a7d221:0x8fa8c95458e98824!8m2!3d26.5986482!4d-81.6512508!16s%2Fg%2F1hc28pl25",Hope Hospice,4.4,38,Hospice,"1201 Wings Way, Lehigh Acres, FL 33936, United States","H8XX+FF Lehigh Acres, Florida, USA",http://www.hopehcs.org/,+1 800-835-1673,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOHAnL0hw1ZhJ0CTaxQ5Yx-bHkfaQXSccBZ0oon=w408-h301-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lehigh+Acres+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-17T23:32:08.459Z,,Already found,
https://www.google.com/maps/place/Covenant+Care+-+Fort+Myers%2FSarasota+Area/data=!4m7!3m6!1s0x88db3f2e7f462c71:0xf83935421e2197a9!8m2!3d26.5554618!4d-81.8999882!16s%2Fg%2F11j59v5byh!19sChIJcSxGfy4_24gRqZchHkI1Ofg,Covenant Care - Fort Myers/Sarasota Area,,,Home health care service,"8771 College Pkwy Building 1, Suite 102, Fort Myers, FL 33919, United States","H442+52 Fort Myers, Florida, USA",https://www.choosecovenant.org/home-health-care-fort-myers/,+1 239-232-4731,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0dEPhDTcZFZ9Ln0UvDexbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.4756&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-17T23:32:21.078Z,,,
https://www.google.com/maps/place/HomeWell+Care+Services/data=!4m7!3m6!1s0x88db130d7a3f6ccf:0xb65b305eb371426a!8m2!3d26.5536063!4d-81.755457!16s%2Fg%2F11n10dh486!19sChIJz2w_eg0T24gRakJxs14wW7Y,HomeWell Care Services,5.0,9,Home health care service,"13100 Westlinks Terrace Suite 13, Fort Myers, FL 33913, United States","H63V+CR Fort Myers, Florida, USA",https://homewellcares.com/in-home-care-fl-fort-myers-fl162/,+1 239-427-0416,"Open 24 hours

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipPEPLW5mTopbuCNDFVCzg_gzsSF3V84czoIbNVm=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-17T23:32:26.126Z,,,
https://www.google.com/maps/place/VITAS+Healthcare+Inpatient+Hospice+Care/data=!4m7!3m6!1s0x88db1954bd9d7739:0x8c41c63fb88e69fa!8m2!3d26.2883263!4d-81.8003563!16s%2Fg%2F11j7f97vym!19sChIJOXedvVQZ24gR-mmOuD_GQYw,VITAS Healthcare Inpatient Hospice Care,2.7,12,Hospice,"900 Imperial Golf Course Blvd, Naples, FL 34110, United States","75QX+8V Naples, Florida, USA",https://www.vitas.com/locations-search/collier-county/vitas-inpatient-unit-at-solaris-healthcare-imperial?utm_source=google&utm_medium=locallisting&utm_content=IPU1902&y_source=1_MTUxMjk5MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 239-649-2300,"Open 24 hours

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPzWVNXYTl4-b4Srknh6kMVVNiX-Qentze6S-5Q=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-17T23:32:31.328Z,,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x88db1e155de018a1:0x77d837db59707d91!8m2!3d26.207481!4d-81.7987445!16s%2Fg%2F1td33vyl!19sChIJoRjgXRUe24gRkX1wWds32Hc,VITAS Healthcare,3.2,14,Hospice,"4980 Tamiami Trl N Suite 102, Naples, FL 34103, United States","6642+XG Naples, Florida, USA",https://www.vitas.com/locations-search/collier-county/naples-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=VHC1901&y_source=1_ODcxOTI4MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 239-649-2300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNHm67XYQJRsIKjLInpIKE6rzFaq8ehCsWXMAFj=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-17T23:32:36.228Z,,,
https://www.google.com/maps/place/Bloom+Direct+Primary+Care/data=!4m7!3m6!1s0x88db1993f89506ef:0x95fabb7d7dffa1c5!8m2!3d26.3533754!4d-81.8059016!16s%2Fg%2F11vr0_3lsx!19sChIJ7waV-JMZ24gRxaH_fX27-pU,Bloom Direct Primary Care,5.0,15,Medical office,"8890 Terrene Ct, Bonita Springs, FL 34135, United States","953V+9J Bonita Springs, Florida, USA",http://www.bloomdirectprimarycare.com/,+1 239-799-4181,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNEVRqr1pvq9l4fonrHDuQSoqLkv5TwU93I8VT4=w408-h612-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,Closed,9 am–3 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-17T23:32:41.340Z,,,
https://www.google.com/maps/place/Fort+Myers+Rehabilitation+and+Nursing+Center/data=!4m7!3m6!1s0x88db40065829b467:0xee7d91a7020a9502!8m2!3d26.5684891!4d-81.8745229!16s%2Fg%2F1263lsyt5!19sChIJZ7QpWAZA24gRApUKAqeRfe4,Fort Myers Rehabilitation and Nursing Center,4.0,137,Rehabilitation center,"7173 Cypress Dr, Fort Myers, FL 33907, United States","H49G+95 Fort Myers, Florida, USA",http://www.fortmyersrehab.com/,+1 239-936-0203,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPFIe7dFQQ1wDdWAJjCg6PrNH4RMgEMuF3UeBG0=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-17T23:32:46.533Z,,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x88dba43e71b765b9:0x7a27e772bf74f631!8m2!3d26.432647!4d-81.4228419!16s%2Fg%2F1hc0_msyz!19sChIJuWW3cT6k24gRMfZ0v3LnJ3o,VITAS Healthcare,1.0,2,Hospice,"550 New Market Rd W Suite 7, Immokalee, FL 34142, United States","CHMG+3V Immokalee, Florida, USA",https://www.vitas.com/locations-search/collier-county/immokalee-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=SAT1901&y_source=1_ODcxOTI4Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 866-928-4827,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO6J9nzr4jFTfmzdB5_6x0YNrgjKAgU1t4GN2T-=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-17T23:32:51.878Z,,,
https://www.google.com/maps/place/Life+Care+Center+of+Estero/data=!4m7!3m6!1s0x88db16fd7b9932ad:0xbd7a216e4e58b5c2!8m2!3d26.4210274!4d-81.813563!16s%2Fg%2F1thfg7l8!19sChIJrTKZe_0W24gRwrVYTm4her0,Life Care Center of Estero,4.1,122,Nursing home,"3850 Williams Rd, Estero, FL 33928, United States","C5CP+CH Estero, Florida, USA",https://lcca.com/locations/fl/estero/,+1 239-495-4000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNu-bARAoWcJJB79xuIJMgvcfByIuBJJl0bGWo5=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:09.611Z,,,
https://www.google.com/maps/place/Park+Royal+Hospital/data=!4m7!3m6!1s0x88db3e57d96224d3:0xfec0e4855da93ceb!8m2!3d26.5103148!4d-81.9095759!16s%2Fg%2F1tcy9q7p!19sChIJ0yRi2Vc-24gR6zypXYXkwP4,Park Royal Hospital,2.6,397,Mental health service,"9241 Park Royal Dr, Fort Myers, FL 33908, United States","G36R+45 Fort Myers, Florida, USA",https://www.parkroyalhospital.com/?utm_source=Google&utm_medium=organic&utm_campaign=listing&utm_term=brand,+1 239-984-9859,,https://lh3.googleusercontent.com/p/AF1QipPEplJwFrdkncoS9vEvkdz5ndAgYfGkAlh4tSID=w408-h358-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:14.763Z,,,
https://www.google.com/maps/place/Keystone+Place+at+Beachwalk/data=!4m7!3m6!1s0x88db3eda82602765:0x37837b9eac99253c!8m2!3d26.5128147!4d-81.9422523!16s%2Fg%2F11ddwxs604!19sChIJZSdggto-24gRPCWZrJ57gzc,Keystone Place at Beachwalk,4.9,206,Assisted living facility,"15800 Beachwalk Blvd, Fort Myers, FL 33908, United States","G375+43 Fort Myers, Florida, USA",https://www.keystonesenior.com/senior-living/fl/fort-myers/keystone-place-at-beachwalk/?utm_source=GBP&utm_medium=organic,+1 239-666-7558,"Closes soon ⋅ 8 pm ⋅ Opens 8 am Thu

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPJR67OXsFNuBbEXo8BwmdwelQzK30tnPWNIoOO=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:19.716Z,,,
https://www.google.com/maps/place/PharmacyGo+%E2%80%94+Compounding+Pharmacy/data=!4m7!3m6!1s0x88db177be50d171b:0x91a9d49dd23ee2c5!8m2!3d26.4481628!4d-81.8163067!16s%2Fg%2F11h4y14fz6!19sChIJGxcN5XsX24gRxeI-0p3UqZE,PharmacyGo — Compounding Pharmacy,4.9,184,Pharmacy,"20041 S Tamiami Trl #13, Estero, FL 33928, United States","C5XM+7F Estero, Florida, USA",https://www.epharmacygo.com/,+1 239-908-3187,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNWtuc7f8SeOrH7agwshs0sE75_Q6cGZp07rtS5=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:24.679Z,,,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/CarePatrol+of+SWFL/data=!4m7!3m6!1s0x88db3f8562300c49:0xabfbacebc4a65928!8m2!3d26.5141301!4d-81.9498979!16s%2Fg%2F11fr1tt2yk!19sChIJSQwwYoU_24gRKFmmxOus-6s,CarePatrol of SWFL,5.0,211,Consultant,"15670 McGregor Blvd #105, Fort Myers, FL 33908, United States","G372+M2 Fort Myers, Florida, USA",http://swfl.carepatrol.com/,+1 239-265-9590,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipP9XcfTav3dzUcd-zeRX6Qc4sDUMd_8mJ2zyilb=w408-h342-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:29.892Z,,,
https://www.google.com/maps/place/Assisting+Hands+Home+Care/data=!4m7!3m6!1s0x88db401a321c2b2d:0xc0d8a8b741a7ac24!8m2!3d26.5562845!4d-81.8907561!16s%2Fg%2F1q6jdl97l!19sChIJLSscMhpA24gRJKynQbeo2MA,Assisting Hands Home Care,4.5,34,Home health care service,"8191 College Pkwy #301, Fort Myers, FL 33919, United States","H445+GM Fort Myers, Florida, USA",https://www.assistinghands.com/14/florida/fortmyers/,+1 239-337-4263,"Open 24 hours

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipODleWPyXGnpcRm-BWcyLK46Fhse2ChNweTA4Lg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:35.266Z,,,
https://www.google.com/maps/place/Estero+Animal+Hospital/data=!4m7!3m6!1s0x88db16dcba8b1201:0xc16bf27095c334fd!8m2!3d26.4309574!4d-81.7958171!16s%2Fg%2F1tlbvj6f!19sChIJARKLutwW24gR_TTDlXDya8E,Estero Animal Hospital,4.7,595,Veterinarian,"9550 Corkscrew Rd, Estero, FL 33928, United States","C6J3+9M Estero, Florida, USA",https://www.esterovet.com/,+1 239-992-3883,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNWMLMm2auNx-3WUvdpbXae4LLKtTtf1p2RN6fE=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:40.985Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/American+House+Fort+Myers/data=!4m7!3m6!1s0x88db1569a7ccdebb:0x6a0e0b53c94927d2!8m2!3d26.538658!4d-81.85184!16s%2Fg%2F11b8zsftsn!19sChIJu97Mp2kV24gR0idJyVMLDmo,American House Fort Myers,4.3,28,Retirement home,"14001 Metro Pkwy, Fort Myers, FL 33912, United States","G4QX+F7 Fort Myers, Florida, USA",https://www.americanhouse.com/ft-myers?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 239-221-6349,"Open 24 hours

Confirmed by phone call 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM0Fz9RO33Zy8qd-zuAT2UIFpmT85ntdFY-ITi0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:46.643Z,,,
https://www.google.com/maps/place/Palliative+Care+Outpatient+Clinic/data=!4m7!3m6!1s0x88dae1e5283b56fb:0x6aa6bfa72c2484c0!8m2!3d26.1761002!4d-81.7902304!16s%2Fg%2F11c708pyth!19sChIJ-1Y7KOXh2ogRwIQkLKe_pmo,Palliative Care Outpatient Clinic,4.0,1,Doctor,"N, 2450 Goodlette-Frank Rd Suite 101, Naples, FL 34103, United States","56G5+CW Naples, Florida, USA",,+1 239-624-8490,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KKi9LEQthUPhq9N14FfVvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.56483&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:51.862Z,,,
"https://www.google.com/maps/place/Hope+Parkinson+Program/@26.511639,-81.915158,17z/data=!3m1!4b1!4m6!3m5!1s0x88db133546e79beb:0xf8d6d844b32e892!8m2!3d26.511639!4d-81.915158!16s%2Fg%2F11c1vhz7x2",Hope Parkinson Program,1.0,1,Non-profit organization,"9470 Healthpark Cir, Fort Myers, FL 33908, United States","G36M+MW Fort Myers, Florida, USA",http://www.hopeparkinson.org/,+1 800-859-0314,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:33:56.754Z,,,
https://www.google.com/maps/place/Gulf+Coast+Medical+Center/data=!4m7!3m6!1s0x88db1543b328d0cb:0xe4e4dcbd29b72a6b!8m2!3d26.5436489!4d-81.8498898!16s%2Fm%2F011v76l8!19sChIJy9Aos0MV24gRayq3Kb3c5OQ,Gulf Coast Medical Center,2.8,910,Hospital,"13681 Doctors Way, Fort Myers, FL 33912, United States","G5V2+F2 Fort Myers, Florida, USA",https://www.leehealth.org/locations/find-a-location/gulf-coast-medical-center?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 239-343-1000,,https://lh3.googleusercontent.com/p/AF1QipNp-7nR1L8ZE8RvkmU5sfvp2neENvT008NOtT2U=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:02.685Z,,,
https://www.google.com/maps/place/Tidewell+Hospice+-+Port+Charlotte+Hospice+House/data=!4m7!3m6!1s0x88dca96f939b7caf:0xb166a66beef2e3a4!8m2!3d27.0134113!4d-82.1170007!16s%2Fg%2F1tcy53jc!19sChIJr3ybk2-p3IgRpOPy7mumZrE,Tidewell Hospice - Port Charlotte Hospice House,4.1,46,Hospice,"1158 Veronica St, Port Charlotte, FL 33952, United States","2V7M+95 Pt Charlotte, Florida, USA",http://tidewellhospice.org/,+1 941-552-5900,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nplcKb7qg5wHw_JkAJ_QUmscUX9uSMtCvpxAJrRvE-zoy86FLMkMpoBU7AygVYCavlvwzNhQoJdFcfhPz7HdvIaCxFSfy_hSaDbB40aFGk8tksV7ibZuaPuyaR5gy4NInSfigNM=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:07.765Z,,,
https://www.google.com/maps/place/Larsen+Health+Center/data=!4m7!3m6!1s0x88db3907a2048de9:0xb496bf1cc940dad3!8m2!3d26.4942171!4d-81.9806141!16s%2Fg%2F12hkggh3c!19sChIJ6Y0Eogc524gR09pAyRy_lrQ,Larsen Health Center,4.6,11,Medical Center,"13880 Shell Pt Plz, Fort Myers, FL 33908, United States","F2V9+MQ Fort Myers, Florida, USA",https://www.shellpoint.org/skilled-nursing/,+1 239-415-5477,"Closed ⋅ Opens 8 am Thu

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPuHgVsP29QaqDtAiWldd7xHF2D11Hu3Jd_3_l_=w408-h288-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:12.727Z,,,
https://www.google.com/maps/place/Landmark+Hospital+of+Southwest+Florida/data=!4m7!3m6!1s0x88db1eae3236365d:0xd215b7f899c47ffe!8m2!3d26.6159273!4d-81.6594407!16s%2Fg%2F11bbx052nw!19sChIJXTY2Mq4e24gR_n_Emfi3FdI,Landmark Hospital of Southwest Florida,3.7,62,Hospital,"1500 Lee Blvd 3rd Floor, Lehigh Acres, FL 33936, United States","J88R+96 Lehigh Acres, Florida, USA",https://www.landmarkhospitals.com/critical-care-hospital-system/southwest-florida/,+1 239-529-1800,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMz2WxEYWiOYqkCVT3UhconVkGbA5ZydDOZTPeD=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:17.689Z,,,
https://www.google.com/maps/place/Comfort+Keepers/data=!4m7!3m6!1s0x88db3ff4205d9cb1:0x2674d3dbc2f6fa31!8m2!3d26.5616261!4d-81.8830209!16s%2Fg%2F1ts3gf1p!19sChIJsZxdIPQ_24gRMfr2wtvTdCY,Comfort Keepers,4.3,70,Home health care service,"12480 Brantley Commons Ct #101, Fort Myers, FL 33907, United States","H468+MQ Fort Myers, Florida, USA",https://www.comfortkeepers.com/offices/florida/fort-myers/?utm_source=google&utm_medium=organic&utm_campaign=seolocale,+1 239-986-8881,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPCmvt0rxziXW9S86Pqs75pRvAUSDH1di4pMC4R=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:22.793Z,,,
https://www.google.com/maps/place/Lee+Health+ALS+Clinic/data=!4m7!3m6!1s0x88db15b6dc65bde7:0x8510a477d3d4f13f!8m2!3d26.5447674!4d-81.8463072!16s%2Fg%2F11fthqpljd!19sChIJ571l3LYV24gRP_HU03ekEIU,Lee Health ALS Clinic,3.7,3,Specialized clinic,"13601 Plantation Rd Suite 1, Fort Myers, FL 33912, United States","G5V3+WF Fort Myers, Florida, USA",https://www.leehealth.org/our-services/neurology/als-clinic?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 239-343-0763,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipN9oO4f41QDjUvwncackUqhCrNssoARFpSLjMz8=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:27.629Z,,,
https://www.google.com/maps/place/Hope+PACE/data=!4m7!3m6!1s0x88db1dbc3feaabbd:0x7dc8a3527e8109c8!8m2!3d26.2093513!4d-81.7500302!16s%2Fg%2F12hk602m0!19sChIJvavqP7wd24gRyAmBflKjyH0,Hope PACE,,,Medical clinic,"13020 Livingston Rd, Naples, FL 34109, United States","665X+PX Naples, Florida, USA",http://www.hopepace.org/,+1 239-985-6400,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMrF3I47tVAKSNkG8dQTNIdRUp2xKyGokSJd8o_=w408-h307-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:32.574Z,,,
https://www.google.com/maps/place/Shell+Point+Retirement+Community/data=!4m7!3m6!1s0x88db39a9febb7a89:0x474ad545fd6d3c62!8m2!3d26.51839!4d-81.9977092!16s%2Fg%2F1hc3bqrnz!19sChIJiXq7_qk524gRYjxt_UXVSkc,Shell Point Retirement Community,4.5,174,Retirement community,"15101 Shell Point Blvd, Fort Myers, FL 33908, United States","G292+9W Fort Myers, Florida, USA",https://www.shellpoint.org/,+1 239-466-1131,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriXKhwcFNnV3g5no4XI_gtdQq93o2o2oc4m051V3eRWmKzakxC23BcpHIhhBOWYeG6kZJiMZOLkaJR7cwbuwDry6nBzloz23vRZ2TyXOcBGdemHkdBGsS4-MBDVv_RAAPI8__X=w532-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:37.996Z,,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x88dbfb9d8b36d729:0x9da39db77e09b93a!8m2!3d26.7517311!4d-80.9329451!16s%2Fg%2F11jslsqczq!19sChIJKdc2i53724gROrkJfredo50,VITAS Healthcare,1.0,1,Hospice,"316 Bond St, Clewiston, FL 33440, United States","Q328+MR Clewiston, Florida, USA",https://www.vitas.com/locations-search/lee-glades-and-hendry-counties/clewiston-hospice-office?utm_source=google&utm_medium=locallisting&utm_content=VHC7401&y_source=1_NTY4MzIwNzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 863-301-5450,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOo-FLj_9LyF_5jD1XW29VGdzQ7dYpeRR2JlmGk=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:42.927Z,,,
https://www.google.com/maps/place/Pet+Wellness+Center+LLC/data=!4m7!3m6!1s0x88db3ed4f4f0d783:0x5e42117e653a79fd!8m2!3d26.5443504!4d-81.9144725!16s%2Fg%2F11bz0d1msn!19sChIJg9fw9NQ-24gR_Xk6ZX4RQl4,Pet Wellness Center LLC,4.7,59,Veterinarian,"13571 McGregor Blvd #24, Fort Myers, FL 33919, United States","G3VP+P6 Fort Myers, Florida, USA",http://www.petwellnesscenter.pet/,+1 239-454-7387,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipOHin-3IpE3ytZqi42twMROdP12BlQGFsLjMYBG=w408-h407-k-no,true,9 am–2 pm,9 am–2 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Estero+Fort+Myers+FL/@26.438136,-81.8067523,14z",2025-09-17T23:34:48.113Z,,,
