placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/David+Randall+Willis/data=!4m7!3m6!1s0x888cf297f3a55629:0xb2e6ad2eadc5a4e4!8m2!3d32.612135!4d-85.4483158!16s%2Fg%2F11ss_4fhb5!19sChIJKVal85fyjIgR5KTFrS6t5rI,David Randall Willis,5.0,1,Family practice physician,"1685 E University Dr Suite E, Auburn, AL 368305217, United States","JH62+VM Auburn, Alabama, USA",https://www.medicalcenterplus.com/about,+1 334-501-8867,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yEUEO09r1hoCVbqLyBGNuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.43504&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:42:45.502Z,,,,,,,,,,,
https://www.google.com/maps/place/Premier+Rheumatology+of+Alabama/data=!4m7!3m6!1s0x888cf3befe857b79:0xf7681e2b64a7b47d!8m2!3d32.5707831!4d-85.499154!16s%2Fg%2F11pbbsrd5t!19sChIJeXuF_r7zjIgRfbSnZCseaPc,Premier Rheumatology of Alabama,4.9,706,Rheumatologist,"1907 S College St UNIT 201, Auburn, AL 36830, United States","HGC2+88 Auburn, Alabama, USA",https://premier-rheumatology.com/,+1 334-203-6196,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN7Ro1NE9p2K0FkVrJNKg7OQBLpcaAm2Sf2ST0=w408-h443-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:42:50.597Z,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Hughston+Clinic+Auburn/data=!4m7!3m6!1s0x888cf3bb8055b10d:0x7576fdd5fd851c42!8m2!3d32.57867!4d-85.4933408!16s%2Fg%2F1tmbww_8!19sChIJDbFVgLvzjIgRQhyF_dX9dnU,Hughston Clinic Auburn,4.8,274,Orthopedic clinic,"161 E University Dr, Auburn, AL 36832, United States","HGH4+FM Auburn, Alabama, USA",http://ga.hughston.com/locations/auburn/,+1 334-826-2090,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipO1fmI-Ssx4W5IB1xUojmZsTz61cxtdZX3v3Th6=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:42:55.804Z,8 am–5:30 pm,8 am–5:30 pm,8 am–5 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,,,,
"https://www.google.com/maps/place/The+Orthopaedic+Clinic,+P.C./data=!4m7!3m6!1s0x888cf2e8cf0228ed:0x61d36193c944c02f!8m2!3d32.6294999!4d-85.4483959!16s%2Fg%2F11bvct_qz8!19sChIJ7SgCz-jyjIgRL8BEyZNh02E","The Orthopaedic Clinic, P.C.",4.8,125,Orthopedic clinic,"1800 Lakeside Cir, Auburn, AL 36830, United States","JHH2+QJ Auburn, Alabama, USA",https://theorthoclinic.com/,+1 334-749-8303,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JZpG3EawewQOIfGv8FyWew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.69902&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:01.012Z,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Auburn+Chiropractic+Associates/data=!4m7!3m6!1s0x888cf2bd540f6885:0xbcf9edcc03c4d8d6!8m2!3d32.6136972!4d-85.4484409!16s%2Fg%2F1tvr_h7n!19sChIJhWgPVL3yjIgR1tjEA8zt-bw,Auburn Chiropractic Associates,5.0,41,Chiropractor,"1735 E University Dr STE 103, Auburn, AL 36830, United States","JH72+FJ Auburn, Alabama, USA",https://www.myauburnchiro.com/,+1 334-826-2225,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP508d7FuPWaLf7B86kWpxw8-NqLOxz0R9x-Dhs=w408-h408-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:06.489Z,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,Closed,7:30 am–6 pm,7:30 am–12 pm,Identifies as women-owned,,,
https://www.google.com/maps/place/Auburn+University+Medical+Clinic/data=!4m7!3m6!1s0x888cf30a76cd5b17:0x30e994f8c7931241!8m2!3d32.5930593!4d-85.4879424!16s%2Fg%2F1tdcmr74!19sChIJF1vNdgrzjIgRQRKTx_iU6TA,Auburn University Medical Clinic,4.3,424,Medical clinic,"400 Lem Morrison Dr, Auburn, AL 36832, United States","HGV6+6R Auburn, Alabama, USA",https://cws.auburn.edu/aumc/,+1 334-844-4416,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOgffHB2fXzQ1THkru1L4HMDLEaM4zFn5VM3PNH=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:11.355Z,8 am–5 pm,9 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/Auburn+Chiropractic+Health+Clinic,+Inc./data=!4m7!3m6!1s0x888cf3dbb03eaaf1:0xe3fb4cb96d079fcd!8m2!3d32.626075!4d-85.4620814!16s%2Fg%2F11j7k1bzw8!19sChIJ8ao-sNvzjIgRzZ8HbblM--M","Auburn Chiropractic Health Clinic, Inc.",5.0,187,Chiropractor,"861 N Dean Rd Ste A, Auburn, AL 36830, United States","JGGQ+C5 Auburn, Alabama, USA",http://www.auburnchiro.com/,+1 334-501-4691,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHZ1f5jcq-oUISY8Wcm2yDeHME5yb54Odvf81zM9PHGoYpnw_ZYs0BYMKaVJoShsKS30O9cATX-y0i6sneScVf3iC85ZsPmutUdFcBi9HuD3yLV1HGKf2jBpaQCip9oysG4bg=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:16.491Z,8 am–4:30 pm,8 am–4:30 pm,8 am–3 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Dr.+Le%27s+Chiropractic+and+Wellness+LLC/data=!4m7!3m6!1s0x888cf2e97e169da1:0xc9667fbd7847c060!8m2!3d32.611116!4d-85.4639548!16s%2Fg%2F11gbxb5zqx!19sChIJoZ0WfunyjIgRYMBHeL1_Zsk,Dr. Le's Chiropractic and Wellness LLC,4.9,130,Chiropractor,"300 N Dean Rd #2, Auburn, AL 36830, United States","JG6P+CC Auburn, Alabama, USA",https://www.drlechiropractic.com/,+1 334-209-1616,"Closes soon · 1 pm · Opens 8 am Thu

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPmeyBFx6AStLHJaLOLVb_5HjAp5Xr_6LuCmG6u=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:21.977Z,8 am–1 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,,,,
https://www.google.com/maps/place/TherapySouth+North+Auburn/data=!4m7!3m6!1s0x888cf3d4a6aaaf89:0x26a810a5718f2a73!8m2!3d32.6286762!4d-85.5003557!16s%2Fg%2F11vyvcl959!19sChIJia-qptTzjIgRcyqPcaUQqCY,TherapySouth North Auburn,5.0,50,Physical therapy clinic,"1661 Shug Jordan Pkwy suite 500, Auburn, AL 36832, United States","JFHX+FV Auburn, Alabama, USA",https://therapysouth.com/locations/northauburn/,+1 334-203-4570,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPiXttEjxOGJWQp5uCDQV34P3imqmi0qrimhcDu=w408-h415-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:26.825Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,,,,
https://www.google.com/maps/place/Auburn+Family+Medicine/data=!4m7!3m6!1s0x888cf2c64c450f45:0x29074f95d1288e5a!8m2!3d32.6207145!4d-85.4640202!16s%2Fg%2F1tfs1vm0!19sChIJRQ9FTMbyjIgRWo4o0ZVPByk,Auburn Family Medicine,2.9,111,Medical clinic,"665 N Dean Rd, Auburn, AL 36830, United States","JGCP+79 Auburn, Alabama, USA",http://www.auburnfamilymedicine.com/,+1 334-826-1111,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9JOgauDKASe0_6FRiSBHbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.9641&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:32.080Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/Pain+Management+Physicians/@32.6401337,-85.404122,17z/data=!3m1!4b1!4m6!3m5!1s0x888c92d17e965c7f:0x11a30ae5e1ad583e!8m2!3d32.6401337!4d-85.404122!16s%2Fg%2F11c0w0y29v",Pain Management Physicians,4.2,5,Pain management physician,"2000 Pepperell Pkwy, Opelika, AL 36801, United States","JHRW+39 Opelika, Alabama, USA",,,,,false,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:36.847Z,,,,,,,,,,,
https://www.google.com/maps/place/Gameday+Men%27s+Health+Auburn+TRT+Clinic/data=!4m7!3m6!1s0x2bd4cd348fd69d67:0xdd35beb910ca32c7!8m2!3d32.5846441!4d-85.4451989!16s%2Fg%2F11l5v1_h07!19sChIJZ53WjzTN1CsRxzLKELm-Nd0,Gameday Men's Health Auburn TRT Clinic,5.0,265,Men's health physician,"2138 Moores Mill Rd Ste C, Auburn, AL 36830, United States","HHM3+VW Auburn, Alabama, USA",https://gamedaymenshealth.com/auburn/,+1 334-209-3706,"Open · Closes 5 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipMwC6va2YASbhmGS22-7Z9KcIuh_199qLSJudfJ=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:43.465Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Conquer+Functional+Wellness/data=!4m7!3m6!1s0x888cf3f1c73ac4fd:0x2bf35876837c9be9!8m2!3d32.6101006!4d-85.4444076!16s%2Fg%2F11rj_04y7k!19sChIJ_cQ6x_HzjIgR6Zt8g3ZY8ys,Conquer Functional Wellness,5.0,59,Wellness center,"323 Airport Rd Suite D, Auburn, AL 36830, United States","JH64+26 Auburn, Alabama, USA",http://conquerfunctionalwellness.com/,+1 334-758-6200,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPp1Kkyz7qVqyHxeQQ9cehPmpM43-aUsOkEfk8a=w630-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:49.059Z,10 am–6 pm,7 am–6 pm,10 am–1 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,,,,
"https://www.google.com/maps/place/Auburn+Pain+Specialists/@32.6278326,-85.494357,12z/data=!3m1!4b1!4m6!3m5!1s0x628bae1fc0823d5d:0xe4ffa8cbcba62dc5!8m2!3d32.6278326!4d-85.494357!16s%2Fg%2F11sqj6phpd",Auburn Pain Specialists,5.0,1,Pain control clinic,,,,+1 334-501-2005,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:43:56.721Z,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/The+Chest+Pain+Walk+In+Clinic/data=!4m7!3m6!1s0x888ced6349df961b:0x488fcaaa1322060d!8m2!3d32.6355251!4d-85.4032381!16s%2Fg%2F11n0xv9991!19sChIJG5bfSWPtjIgRDQYiE6rKj0g,The Chest Pain Walk In Clinic,4.4,17,Medical clinic,"121 N 20th St suite 20 c, Opelika, AL 36801, United States","JHPW+6P Opelika, Alabama, USA",http://chestpainwalkinclinic.com/,,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnpESjYVD9cbBwndVZgxNI_THUdzJqY0kUjOtlfTv6pHIzm8wnEyDNe3rqlmU-boEs3pQ_5fVUs6Wo3EFVhOm3LYWx0kUzhTChLKLRJjnCkhe0nvvjLAP4CXELMbWNilKTKfTS=w408-h280-k-no,false,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:03.138Z,8 am–4 pm,8 am–4 pm,8 am–1:30 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,,
https://www.google.com/maps/place/Dr.+Thomas+Whisenhunt/data=!4m7!3m6!1s0x888e81bb54f00001:0x52d17d9b25c37161!8m2!3d32.603649!4d-85.4418048!16s%2Fg%2F11p079yqfr!19sChIJAQDwVLuBjogRYXHDJZt90VI,Dr. Thomas Whisenhunt,3.5,22,Neurosurgeon,"1957 E Samford Ave Ste A, Auburn, AL 36830, United States","JH35+F7 Auburn, Alabama, USA",https://www.eaneurospine.com/,+1 334-209-5400,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7RVYvqvlk8QxMmLYpmvnPJ8qIaQ60EssP1fPjhkSjMEapCRnP0KW0NJsV5UHCccndEHMUGDVwHMBBnyxqCHwMqheV7SPZr4ABrB8OJbDFhF5Q_wsSz-3o8sKpLRiSg3AfqC8wY_OSYOg=w408-h544-k-no,false,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:08.745Z,8 am–4 pm,8 am–4 pm,9 am–12 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,,
https://www.google.com/maps/place/Human+Performance+%26+Rehabilitation+Centers/data=!4m7!3m6!1s0x888cf2b11a4e12c9:0xdec594a4a52325db!8m2!3d32.6286023!4d-85.4503133!16s%2Fg%2F1td210nf!19sChIJyRJOGrHyjIgR2yUjpaSUxd4,Human Performance & Rehabilitation Centers,4.9,61,Physical therapy clinic,"2140 E University Dr Suite A, Auburn, AL 36830, United States","JGHX+CV Auburn, Alabama, USA",https://hprc.net/location/auburn/?UTM_source=GMB_listing&UTM_medium=organic,+1 334-321-0601,"Open · Closes 6 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM04-2mvLUe8whmMBvqN218eCv0RfNb2925jZm1=w408-h302-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:13.864Z,8 am–6 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Phoenix+Physical+Therapy/data=!4m7!3m6!1s0x888cf3a94c080fc1:0xe418ed302a5183be!8m2!3d32.6293504!4d-85.4626809!16s%2Fg%2F11f7thrlj6!19sChIJwQ8ITKnzjIgRvoNRKjDtGOQ,Phoenix Physical Therapy,4.9,45,Physical therapy clinic,"2408 E University Dr # 109, Auburn, AL 36830, United States","JGHP+PW Auburn, Alabama, USA",https://phoenixphysicaltherapy.com/auburn/?utm_source=extnet&utm_medium=Yext,+1 334-275-4636,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM9sgGCKUd3k7j1Vd-XWLPxOQDaoP1LxpkbIVTl=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:18.826Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/UrgenCare+Clinic+-+Urgent+Care+Auburn/data=!4m7!3m6!1s0x888cf3a1b9acf8af:0xe62793f438c365e7!8m2!3d32.6038537!4d-85.4411429!16s%2Fg%2F11rpq7fkwm!19sChIJr_isuaHzjIgR52XDOPSTJ-Y,UrgenCare Clinic - Urgent Care Auburn,4.8,213,Urgent care center,"2000 Samglenn Dr Suite 200, Auburn, AL 36830, United States","JH35+GG Auburn, Alabama, USA",https://www.urgencareclinic.com/,+1 334-752-7022,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPTnu4G1FSCsDoUf3g5gbQZDMQLsVtCd4ILfk0W=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:24.041Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4 pm,8 am–4 pm,8 am–7 pm,8 am–7 pm,,,,
"https://www.google.com/maps/place/Steve+M.+Logue,+DC/data=!4m7!3m6!1s0x888cf2c17d0857b9:0xa69c2d12d91c0cf!8m2!3d32.617036!4d-85.462926!16s%2Fg%2F1tf48y47!19sChIJuVcIfcHyjIgRz8CRLdHCaQo","Steve M. Logue, DC",5.0,13,Chiropractor,"834 Opelika Rd, Auburn, AL 36830, United States","JG8P+RR Auburn, Alabama, USA",,+1 334-821-3012,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R2HNUspU08wvANLTgcQ_uQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.25705&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:29.131Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,,,,
https://www.google.com/maps/place/Varicosity+Vein+Center/data=!4m7!3m6!1s0x888cf3e206d0d7e5:0x72ba5025ccfb31b4!8m2!3d32.606208!4d-85.4393514!16s%2Fg%2F11j4njbnk0!19sChIJ5dfQBuLzjIgRtDH7zCVQunI,Varicosity Vein Center,4.9,113,Surgical center,"1935 E Glenn Ave Ste 202, Auburn, AL 36830, United States","JH46+F7 Auburn, Alabama, USA",https://varicosityveincenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=auburn,+1 334-647-1811,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3giY_Dpur5XYZCXVN8N4eadfz3Ob5Yk9EXUZpqogea1WrFiA8CnPNEYIF8EFuyBfSF7PPnqS2EQbQa8brbbA43ip468Pws_83EAELpQOH7erCzFx4PvQW1UHgWfRc7BL6HuE=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:34.237Z,9 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Stopwatch+Urgent+Care+%7C+Auburn/data=!4m7!3m6!1s0x888ced8755137c5d:0x7d3e91a6327541d4!8m2!3d32.5860037!4d-85.4374365!16s%2Fg%2F1v8gctp0!19sChIJXXwTVYftjIgR1EF1MqaRPn0,Stopwatch Urgent Care | Auburn,4.4,803,Urgent care center,"2415 Moores Mill Rd Unit 230, Auburn, AL 36830, United States","HHP7+C2 Auburn, Alabama, USA",http://www.stopwatchurgentcare.com/,+1 334-502-1117,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP17zrlpBqhoi0WqydamySeFqQnEW-ltFMWfRH5=w408-h240-k-no-pi-20-ya20-ro0-fo100,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:39.242Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Auburn+Foot+Care+Center/data=!4m7!3m6!1s0x888cf2c6402243b9:0x5e250d4543d3d86f!8m2!3d32.6317942!4d-85.448162!16s%2Fg%2F1tfxytck!19sChIJuUMiQMbyjIgRb9jTQ0UNJV4,Auburn Foot Care Center,4.0,123,Podiatrist,"1559 Professional Pkwy, Auburn, AL 36830, United States","JHJ2+PP Auburn, Alabama, USA",http://www.aufootcare.com/,+1 334-466-1401,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZMGEKjVwi8CtkW1l9Ex4mj7YHAc6aprT1A3-tf0Hj0t7PnRAYN2NAyvSrCGEz8m0uFZnucz7xMLBEsnJ92ExUoczoBFKb1DTTYCiuP4PqFMrx7a2VXBPJ265BKdKssvgww_PdA=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:44.641Z,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/Woods+Glenn+M+MD/@32.52,-85.48,18z/data=!3m1!4b1!4m6!3m5!1s0x888cf10a6ac6ea7d:0x351c7d4d05c16797!8m2!3d32.52!4d-85.48!16s%2Fg%2F1w6665ng",Woods Glenn M MD,5.0,1,Pain management physician,"Auburn, AL 36831, United States",,,+1 334-528-2499,,,false,"https://www.google.com/maps/search/pain+management+physician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-01-28T18:44:50.109Z,,,,,,,,,,,
https://www.google.com/maps/place/Cahaba+Pain+and+Spine+Care/data=!4m7!3m6!1s0x8889220a568acf3f:0x7b6d38557d3ea699!8m2!3d33.3950062!4d-86.8046229!16s%2Fg%2F11c0rvkzp1!19sChIJP8-KVgoiiYgRmaY-fVU4bXs,Cahaba Pain and Spine Care,4.8,964,Pain management physician,"2010 Patton Chapel Rd # 200, Hoover, AL 35216, United States","95WW+25 Hoover, Alabama, USA",http://www.cahabapain.com/,+1 205-208-9001,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOOfR3hP6nLLAmB_N_B8JMsXC7Tkvx_HJXdqIng=w408-h611-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Hoover+AL/@33.4053867,-86.8113781,14z",2026-01-28T18:45:10.993Z,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,,,,
https://www.google.com/maps/place/Pain+Management/data=!4m7!3m6!1s0x888922e8aae7d805:0x1af521f5f79ad1ab!8m2!3d33.3648578!4d-86.7653198!16s%2Fg%2F1260tp_6c!19sChIJBdjnqugiiYgRq9Ga9_Uh9Ro,Pain Management,4.3,22,Pain control clinic,"2270 Valleydale Rd, Hoover, AL 35244, United States","967M+WV Hoover, Alabama, USA",,+1 205-682-6056,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lVr9v8e4Fo2eh8Szldh3PQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.10675&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Hoover+AL/@33.4053867,-86.8113781,14z",2026-01-28T18:45:16.665Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,,,,
https://www.google.com/maps/place/Zachary+Winkler+M.D./data=!4m7!3m6!1s0x8889230e3c0b5729:0x27ac3967ae4e3e01!8m2!3d33.3950104!4d-86.804695!16s%2Fg%2F11n0dfxwhc!19sChIJKVcLPA4jiYgRAT5Ormc5rCc,Zachary Winkler M.D.,4.9,66,Pain management physician,"2010 Patton Chapel Rd # 200, Hoover, AL 35216, United States","95WW+24 Hoover, Alabama, USA",https://cahabapain.com/,+1 205-208-9001,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMjlhjZP6r8kT76-xQYrv1GWxjwmE-KPaPxCFIG=w408-h564-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Hoover+AL/@33.4053867,-86.8113781,14z",2026-01-28T18:45:21.745Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,,,,
"https://www.google.com/maps/place/Richard+Brian+Thoma,+M.D./data=!4m7!3m6!1s0x8889220a56c5176f:0x1d813e4a80af1cee!8m2!3d33.3950486!4d-86.804727!16s%2Fg%2F11c5_s8_7h!19sChIJbxfFVgoiiYgR7hyvgEo-gR0","Richard Brian Thoma, M.D.",4.9,153,Pain management physician,"2010 Patton Chapel Rd # 200, Birmingham, AL 35216, United States","95WW+24 Birmingham, Alabama, USA",http://www.cahabapain.com/,+1 205-208-9001,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN1uxeazeZuOrw5rAPGxVsMZauHCtVSdhd2yCiu=w408-h612-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Hoover+AL/@33.4053867,-86.8113781,14z",2026-01-28T18:45:26.938Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,,,,
https://www.google.com/maps/place/Alabama+Pain+Physicians+-+Birmingham/data=!4m7!3m6!1s0x88891a76da36e757:0x6d70ee94590ced3c!8m2!3d33.4297697!4d-86.7415137!16s%2Fg%2F1tvq4x1j!19sChIJV-c22nYaiYgRPO0MWZTucG0,Alabama Pain Physicians - Birmingham,4.6,1077,Pain management physician,"2868 Acton Rd, Birmingham, AL 35243, United States","C7H5+W9 Birmingham, Alabama, USA",https://bamapain.com/,+1 205-332-3160,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOSqIijtUvJA-U45htwHUpCT4zrV1rpVNjgSG84=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Hoover+AL/@33.4053867,-86.8113781,14z",2026-01-28T18:45:32.204Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/Wade+Martin,+MD/data=!4m7!3m6!1s0x8889220a56c5176f:0xcc60529a3a0cbe54!8m2!3d33.3950486!4d-86.804727!16s%2Fg%2F11c2nk3z1t!19sChIJbxfFVgoiiYgRVL4MOppSYMw","Wade Martin, MD",4.9,144,Pain management physician,"2010 Patton Chapel Rd # 200, Birmingham, AL 35216, United States","95WW+24 Birmingham, Alabama, USA",http://www.cahabapain.com/,+1 205-208-9001,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPKLaAdYyg3E56zKVvLzBoOo6ksEYF-OXQYq14K=w408-h640-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Hoover+AL/@33.4053867,-86.8113781,14z",2026-01-28T18:45:37.227Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,,,,
