placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes
https://www.google.com/maps/place/Big+R+Fernley/data=!4m7!3m6!1s0x8098e7f9c8879a7d:0x2c85b25ef36cde90!8m2!3d39.6067997!4d-119.2426572!16s%2Fg%2F11b8jd6d6p!19sChIJfZqHyPnnmIARkN5s816yhSw,Big R Fernley,4.5,371,Hardware store,"465 E Main St, Fernley, NV 89408, United States","JQ44+PW Fernley, Nevada, USA",http://www.bigrwest.com/,+1 775-575-2447,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9DlchcmydtvmnDlFHGr5Kji7UQe3COK24Id_y--emL4P_J4ptQ-spnyQHhL5Usloom14DroVC9Vwijy0QIqWTWh5_k542KbXfmQNqglXvBRntMM-wo2yQKroKfHg44nF3ANSE=w493-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–6 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:04.093Z,,· In-store shopping
https://www.google.com/maps/place/RnK%E2%80%99s+services/data=!4m7!3m6!1s0x2f9a1f3961261077:0xf0bca6aba3b34e08!8m2!3d39.2081835!4d-118.7328185!16s%2Fg%2F11t5yt23lz!19sChIJdxAmYTkfmi8RCE6zo6umvPA,RnK’s services,4.9,39,Junk removal service,,,https://rnksservices.com/,+1 775-874-4470,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNLIoI0LHd_zlMBSX5CFn4U-Uk2N1WQb7VQuoRx=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:08.973Z,,
https://www.google.com/maps/place/Purcell+Tire+and+Service+Centers/data=!4m7!3m6!1s0x8098e81a70885151:0x9b5fcdfea6929418!8m2!3d39.608078!4d-119.2167587!16s%2Fg%2F1vbnpnj5!19sChIJUVGIcBromIARGJSSpv7NX5s,Purcell Tire and Service Centers,4.3,901,Tire shop,"1505 W Newlands Dr East, Fernley, NV 89408, United States","JQ5M+67 Fernley, Nevada, USA",http://www.purcelltire.com/,+1 775-575-2630,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxB9ijSVVYDkiA-kxmNDSb6ff5EhwpVGHrvTvl0taTGbvJ7I6ahXp8Rd5W-asCRzAfbyIenzDbXi7nCz1TycTZRn1Sxe1OTWxaJkWCQ7KzSS_zDMX5pEjoj8yBu8HTN03ZXwnhH=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:13.892Z,LGBTQ+ friendly,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Advanced+Overhead+Garage+Door+Company/data=!4m7!3m6!1s0x809937f6a4e030b1:0xf1d88b88c775858d!8m2!3d40.205615!4d-120.1264696!16s%2Fg%2F11gr34n49z!19sChIJsTDgpPY3mYARjYV1x4iL2PE,Advanced Overhead Garage Door Company,4.9,23,Garage door supplier,,,https://advancedoverheadnv.com/,+1 775-356-0444,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN85vASigvHWs-nPyPaglvyfP58d_4JU42Khts=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:18.720Z,,
https://www.google.com/maps/place/Installation+Services/data=!4m7!3m6!1s0x8098e818d4855f33:0x820f3219b2b48123!8m2!3d39.6134186!4d-119.2114181!16s%2Fg%2F11gh2qwj4j!19sChIJM1-F1BjomIARI4G0shkyD4I,Installation Services,,,Contractor,"375 Stanley Dr, Fernley, NV 89408, United States","JQ7Q+9C Fernley, Nevada, USA",https://www.lowes.com/l/lowes-home-services.html?cm_mmc=lod-_-c-_-lcl-_-ext-_-yxt-_-go-_-2661-_-na-_-0-_-0,,,https://lh3.googleusercontent.com/p/AF1QipPs89gk9TRBdQz2ictvITIwdFJL4_iraGuOSgMS=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:21.432Z,,
https://www.google.com/maps/place/Local+Garage+Door+Company/data=!4m7!3m6!1s0x80990bd0c346bac7:0x5b88328e90f84ab7!8m2!3d39.3225494!4d-119.60858!16s%2Fg%2F11tgd9rbkv!19sChIJx7pGw9ALmYARt0r4kI4yiFs,Local Garage Door Company,5.0,204,Garage door supplier,,,https://localgaragedoors.co/locations/garage-door-repair-in-carson-city/,+1 775-241-3435,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMxuUf7dTbEOrdjpos2fZgeKrjNFJFUyNrgvS1x=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:26.552Z,,
https://www.google.com/maps/place/Sierra+Nevada+Door+%26+Window/data=!4m7!3m6!1s0x80994409a4c88c51:0xde3a006176111d97!8m2!3d39.5050163!4d-119.8972244!16s%2Fg%2F1tj852jc!19sChIJUYzIpAlEmYARlx0RdmEAOt4,Sierra Nevada Door & Window,4.3,18,Door supplier,"121 Woodland Ave # 130, Reno, NV 89523, United States","G443+24 Reno, Nevada, USA",http://www.sierranevadadoor.com/,+1 775-787-8934,Closes soon ⋅ 3:30 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNDCZTeeZ9evwYRDeP_JF9aB9v5Tot4CHWAD3LH=w408-h544-k-no,true,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:31.713Z,,
https://www.google.com/maps/place/D+%26+D+Overhead+Door/data=!4m7!3m6!1s0x809945766faa2939:0x2c2ff717a3cdd97a!8m2!3d39.5073135!4d-119.9009067!16s%2Fg%2F11tff960j2!19sChIJOSmqb3ZFmYARetnNoxf3Lyw,D & D Overhead Door,,,Garage door supplier,"8251 White Fir St, Reno, NV 89523, United States","G34X+WJ Reno, Nevada, USA",http://danddoverhead.com/,+1 775-747-2597,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMoMbLhB7oHSWQ-GAWXPgXxC5giYhtla68kKi5U=w408-h306-k-no,true,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:36.732Z,,
https://www.google.com/maps/place/Lowe%27s+Home+Improvement/data=!4m7!3m6!1s0x8098e818d3db9ef3:0x53499dc6a5a8fd8d!8m2!3d39.6132807!4d-119.2109254!16s%2Fg%2F1th5ctkv!19sChIJ857b0xjomIARjf2opcadSVM,Lowe's Home Improvement,4.1,1292,Home improvement store,"375 Stanley Dr, Fernley, NV 89408, United States","JQ7Q+8J Fernley, Nevada, USA",https://www.lowes.com/store/NV-Fernley/2661?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2661-_-na-_-0-_-0&y_source=1_MTE4NDAyOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 775-980-4000,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOsCmL1EYLPPk4CY0KElMRgqpQns0pN7uTi3gHi=w408-h272-k-no,true,6 am–9 pm,6 am–9 pm,7 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:42.059Z,,"Home improvement chain for appliances & gardening supplies, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery"
https://www.google.com/maps/place/Incline+Door+Co/data=!4m7!3m6!1s0x80997016d816e685:0xc972ac31bff3313f!8m2!3d39.2479988!4d-119.9536265!16s%2Fg%2F1thnp099!19sChIJheYW2BZwmYARPzHzvzGscsk,Incline Door Co,5.0,12,Garage door supplier,"222 E Enterprise St, Incline Village, NV 89450, United States","62XW+5G Incline Village, Nevada, USA",https://www.inclinedoor.com/,+1 775-831-2367,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy2UG0xMH0WVAUVz8c__AMOLaxJkVnUv7gkjMPldVMt6BeaD95CF-iqVr6IxcYtwknuTzQimniJBAekQ7Snjs8ZEGJIjfg1TuxAV9nqHWqI4L_QxNbDWuyf0IXUOOPQ44x2ZrbH=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:47.445Z,,
https://www.google.com/maps/place/Local+Garage+Door+Company/data=!4m7!3m6!1s0x80998f97990fd2a1:0xb72a94273d4350dc!8m2!3d38.8107274!4d-119.898776!16s%2Fg%2F11r98cp5r4!19sChIJodIPmZePmYAR3FBDPSeUKrc,Local Garage Door Company,5.0,227,Garage door supplier,,,https://localgaragedoors.co/locations/garage-door-repair-south-lake-tahoe/,+1 530-206-3845,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPuahZQRnIcwAH44cLF1unY5LXqsJwYjO7KFtQ=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:52.698Z,,
https://www.google.com/maps/place/Prestige+Garage+Door+Company+LLC/data=!4m7!3m6!1s0x809939f031397a4f:0x7eed5e313c4094c5!8m2!3d40.205615!4d-119.3888556!16s%2Fg%2F11h5mntpr1!19sChIJT3o5MfA5mYARxZRAPDFe7X4,Prestige Garage Door Company LLC,,,Garage door supplier,,,,+1 775-842-2546,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNBdrYBo8BiF6IxMYhVpkYZHfFIjixDXR8L6WJg=w408-h271-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:13:57.535Z,,
https://www.google.com/maps/place/Dolan+Fernley+Chrysler+Jeep+Dodge+Ram/data=!4m7!3m6!1s0x8098e81addee5bd3:0x4ee393fabbb2c2ba!8m2!3d39.6083782!4d-119.2194561!16s%2Fg%2F11byyr_zzr!19sChIJ01vu3RromIARusKyu_qT404,Dolan Fernley Chrysler Jeep Dodge Ram,4.5,781,Jeep dealer,"1395 E Newlands Dr, Fernley, NV 89408, United States","JQ5J+96 Fernley, Nevada, USA",https://www.dolanfernleyjeep.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+1 775-404-3330,,https://lh3.googleusercontent.com/p/AF1QipP7s44p_rMb_X_cVusgvEIlHkbF-TVsiwi2ekaU=w408-h306-k-no,true,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:02.614Z,Identifies as women-owned,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Lowe%27s+Garden+Center/data=!4m7!3m6!1s0x8098e818cdd819a5:0x1c25b67c9b660bad!8m2!3d39.613309!4d-119.211255!16s%2Fg%2F11gbkrfgt7!19sChIJpRnYzRjomIARrQtmm3y2JRw,Lowe's Garden Center,4.4,9,Garden center,"375 Stanley Dr, Fernley, NV 89408, United States","JQ7Q+8F Fernley, Nevada, USA",https://www.lowes.com/l/gardencenter.html?cm_mmc=YEXT-_-GC,+1 775-980-4000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLTObImu-BryjbDDQRGul6KISAGp2SASAFCl6gteGDhl7lgokEOg1-3DEJucilx8rUnGq8D2Zr_TM546vA4wugztjxMKdWa5JabPDbjJjimHff9CzEZ7A_3mREYtcBsNDksVw=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:05.600Z,,· In-store pick-up
https://www.google.com/maps/place/Quality+Mobile+Detailing/data=!4m7!3m6!1s0x8098e98cc9b33cd7:0x4ecb565e8163a469!8m2!3d39.584913!4d-119.214612!16s%2Fg%2F11gjhfy896!19sChIJ1zyzyYzpmIARaaRjgV5Wy04,Quality Mobile Detailing,5.0,136,Car detailing service,"1641 Johns Cir, Fernley, NV 89408, United States","HQMP+X5 Fernley, Nevada, USA",http://www.qualitymobiledetailingnv.com/,+1 775-303-0311,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMs73EsllxOQYUzdLZffNsHV_x1miMIXKMTWBOB=w426-h240-k-no,true,7 am–3 pm,Closed,Closed,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:10.619Z,,
https://www.google.com/maps/place/Integrity+Overhead+Door/data=!4m7!3m6!1s0x2d3231fda06e511:0xc02cf5431a3441be!8m2!3d39.3627605!4d-119.379933!16s%2Fg%2F11y07j76_b!19sChIJEeUG2h8j0wIRvkE0GkP1LMA,Integrity Overhead Door,,,Garage door supplier,,,https://www.integrity-overhead-doors.com/,+1 775-526-8778,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMGjyCbDcaHgrKut9dk2QyvkkmZipKBXdY3Xj2v=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:15.369Z,,
https://www.google.com/maps/place/Nevada+Tough+Doors+%26+Screens/data=!4m7!3m6!1s0x80993f480671db3f:0x97b269c84e49c5aa!8m2!3d39.5305956!4d-119.7664035!16s%2Fg%2F113js_5dk!19sChIJP9txBkg_mYARqsVJTshpspc,Nevada Tough Doors & Screens,4.8,30,Door supplier,"401 S Rock Blvd, Sparks, NV 89431, United States","G6JM+6C Sparks, Nevada, USA",http://www.nevadatoughdoors.com/,+1 775-356-1858,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPv90sZ89GfQuqESi1-W9fZYoPXdWcOGZtd5T6F=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:20.641Z,,
https://www.google.com/maps/place/Eagle+Window+and+Door/data=!4m7!3m6!1s0x809947ba0ed6f771:0x3fd0d4f0bb8fd056!8m2!3d39.524115!4d-119.8345629!16s%2Fg%2F11jnx6fyjt!19sChIJcffWDrpHmYARVtCPu_DU0D8,Eagle Window and Door,4.6,21,Window installation service,"1790 W 4th St, Reno, NV 89503, United States","G5F8+J5 Reno, Nevada, USA",https://www.eaglewindowsanddoors.com/,+1 775-786-7833,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOpupSD6JKVAtysIpC1dKm37aCjc9rJCB2K6rYb=w408-h272-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:25.791Z,,
https://www.google.com/maps/place/Alpine+Garage+Door/data=!4m7!3m6!1s0x80998fbf4ae60ad1:0x5a13cbeb7fa21ee3!8m2!3d38.919473!4d-119.9985517!16s%2Fg%2F1hhm_j05q!19sChIJ0QrmSr-PmYAR4x6if-vLE1o,Alpine Garage Door,4.7,14,Garage door supplier,"2227 Eloise Ave, South Lake Tahoe, CA 96150, United States","W292+QH South Lake Tahoe, California, USA",https://www.yellowpages.com/south-lake-tahoe-ca/mip/alpine-garage-door-of-lake-tahoe-464703260,+1 530-545-1255,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPLfZVhXiODfbm5XEcPMu2GY7MkltunKSZtoZUu=w427-h240-k-no,true,7 am–5 pm,8 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:30.993Z,,
https://www.google.com/maps/place/Creative+Door+%26+Moulding/data=!4m7!3m6!1s0x80993f38dcf11729:0xc2bdecce4be6066f!8m2!3d39.5253623!4d-119.705219!16s%2Fg%2F1tjtjj7f!19sChIJKRfx3Dg_mYARbwbmS87svcI,Creative Door & Moulding,4.6,25,Door supplier,"2010 Kleppe Ln, Sparks, NV 89431, United States","G7GV+4W Sparks, Nevada, USA",http://www.creativedoorandmoulding.com/,+1 775-331-5333,Closes soon ⋅ 4 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmZgR5AOutuIbNY9WtTpGYD4lk_2joWG3vT0WuauFEkqrNENAk3-3LvOs4xooDIv5Y0857KSa8EHo5FbLoA-xdxImm4mlx7e4PFf8eMlbJTp6UJpIRBFV4Hbrmb29OzU94ghxh=w408-h544-k-no,true,7 am–4 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:36.020Z,,
https://www.google.com/maps/place/Tanner+Windows+and+Doors/data=!4m7!3m6!1s0x80993f37f8598e3b:0xb5c4c6032c2392e0!8m2!3d39.5386072!4d-119.7609618!16s%2Fg%2F11mcvy76q4!19sChIJO45Z-Dc_mYAR4JIjLAPGxLU,Tanner Windows and Doors,5.0,2,Window installation service,"1405 Prater Way, Sparks, NV 89431, United States","G6QQ+CJ Sparks, Nevada, USA",https://www.twdnv.com/,+1 775-857-9939,Closes soon ⋅ 3:30 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipP0GYDTXB8iDai_hbeMjNySibPdT5wa48DVqJ_1=w408-h306-k-no,true,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,8 am–4 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:40.973Z,,
"https://www.google.com/maps/place/Silverland+Innovation+Coatings,+LLC./data=!4m7!3m6!1s0x67d97a274d765ab9:0xb5dc125d91b5f06b!8m2!3d39.416389!4d-119.3742159!16s%2Fg%2F11wwqfz7zw!19sChIJuVp2TSd62WcRa_C1kV0S3LU","Silverland Innovation Coatings, LLC.",5.0,24,Painter,,,https://silverlandinnovationcoatings.com/,+1 775-461-9295,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPH7r7VWKf_RTWiArb0-1_3We39mpq85ChcOXkt=w408-h408-k-no,true,7:30 am–6 pm,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,7 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:45.995Z,Identifies as women-owned,
https://www.google.com/maps/place/Northern+Nevada+Garage+Door/data=!4m7!3m6!1s0x80a601c056185229:0xa4df2e23cf1616d7!8m2!3d40.86888!4d-115.944521!16s%2Fg%2F11shgh0qvd!19sChIJKVIYVsABpoAR1xYWzyMu36Q,Northern Nevada Garage Door,5.0,36,Garage door supplier,,,https://garagedoorselko.com/,+1 775-401-4940,Closes soon ⋅ 4 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOI0iuM0dkDLgbH5347YLK3mN2HTuqMpGGioneE=w408-h306-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:50.957Z,,
https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x8098e7fd72a384f5:0x22a850580def07f4!8m2!3d39.6084878!4d-119.2201402!16s%2Fg%2F1tfr0p92!19sChIJ9YSjcv3nmIAR9AfvDVhQqCI,O'Reilly Auto Parts,4.4,203,Auto parts store,"255 Us Highway 95a North, Fernley, NV 89408, United States","JQ5H+9W Fernley, Nevada, USA",https://locations.oreillyauto.com/en-us/nv/fernley/autoparts-3599.html,+1 775-575-6400,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGsQ1b5bEQ9OdVnMFJqrGD5Kr2PrBY1ixkgN8Pm0dvh6rghn1LGgeI4LRrj5y69ecpCi27aaLpH73QTMuUyuSzi_cece-LWkOUfXS8ulnQpvAA39vVMkXUfp6B_0XpuQ2XLYQ9HA=w408-h541-k-no,true,7:30 am–9 pm,7:30 am–9 pm,8 am–8 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:14:56.020Z,,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/Builders+FirstSource+Millwork/data=!4m7!3m6!1s0x80993f0a57e05f61:0x7399277c8c177ec1!8m2!3d39.4510864!4d-119.7533472!16s%2Fg%2F11hy9p1x7v!19sChIJYV_gVwo_mYARwX4XjHwnmXM,Builders FirstSource Millwork,4.4,8,Building materials supplier,"8895 Double Diamond Pkwy STE 120, Reno, NV 89521, United States","F62W+CM Reno, Nevada, USA",https://www.bldr.com/contact/request-quote?utm_source=yext&utm_medium=listing&utm_campaign=requestquote&utm_content=RENONVMW,+1 775-432-1903,Closes soon ⋅ 3:30 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFbUKVoMLMliNCBNWBhlB6CDkF5-PLq5CIg35S=w426-h240-k-no,true,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-11-07T23:15:05.682Z,,"Contractor supply chain stocking doors & windows, lumber, drywall & hardware."
https://www.google.com/maps/place/Truckee+Overhead+Door/data=!4m7!3m6!1s0x809bde02004b48a9:0x8aa1516e7ebcbf2c!8m2!3d39.328405!4d-120.245448!16s%2Fg%2F1ths9m47!19sChIJqUhLAALem4ARLL-8fm5RoYo,Truckee Overhead Door,4.8,26,Garage door supplier,"13380 Donner Pass Rd, Truckee, CA 96161, United States","8QH3+9R Truckee, California, USA",https://truckeedoor.com/,+1 530-587-1967,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOQIVYkg_5J9_AtF-a3LkBHOrmxJecq9mVBbOtf=w408-h306-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-11-07T23:15:26.311Z,,
https://www.google.com/maps/place/Window+World+of+Reno/data=!4m7!3m6!1s0x80993fc0a6c604c9:0xdeb127ecd9744d0c!8m2!3d39.4882394!4d-119.7587547!16s%2Fg%2F11bbrh4rzk!19sChIJyQTGpsA_mYARDE102ewnsd4,Window World of Reno,4.4,139,Window installation service,"4690 Longley Ln Suites 8-11, Reno, NV 89502, United States","F6QR+7F Reno, Nevada, USA",https://www.windowworldreno.com/,+1 775-825-7755,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMsReQU0dPnn47FbX1ba0CAjfJBSz74T2tEI9Q6=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-11-07T23:15:31.225Z,,
https://www.google.com/maps/place/Reno+Auto+Works/data=!4m7!3m6!1s0x8099152b9a7b6beb:0x4e29a78a9a548b6f!8m2!3d39.512516!4d-119.787374!16s%2Fg%2F11rg_56rcc!19sChIJ62t7misVmYARb4tUmoqnKU4,Reno Auto Works,4.9,75,Auto repair shop,"1690 Vassar St, Reno, NV 89502, United States","G677+23 Reno, Nevada, USA",https://renoautoworks.com/,+1 775-384-2098,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwjAm6y06uh6oF-S-CyxVCZ0SiAoNwRZg9bxQT=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-11-07T23:15:36.301Z,,
https://www.google.com/maps/place/Tuff+Shed+Reno/data=!4m7!3m6!1s0x80993fa9f2627375:0x4813eb9a21f362a3!8m2!3d39.5150824!4d-119.7801379!16s%2Fg%2F1tcxvh8k!19sChIJdXNi8qk_mYARo2LzIZrrE0g,Tuff Shed Reno,4.7,334,Shed builder,"1050 Matley Ln, Reno, NV 89502, United States","G689+2W Reno, Nevada, USA",http://www.tuffshed.com/reno/,+1 775-857-1669,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOOBMO1-Nh7LXBloLGGf3A7IxGI2-OCEGRz1Gz5=w426-h240-k-no,true,9 am–7 pm,9 am–6 pm,12–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-11-07T23:15:41.617Z,LGBTQ+ friendly,
