placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp
"https://www.google.com/maps/place/Rob+Haertel,+MBA,+CPA,+JD/data=!4m7!3m6!1s0x4065f0dfb494a365:0x7a983f81fb2eb019!8m2!3d40.6402481!4d-111.8834797!16s%2Fg%2F11b7fk5cvv!19sChIJZaOUtN_wZUARGbAu-4E_mHo","Rob Haertel, MBA, CPA, JD",5.0,5,Accountant,"6000 Fashion Blvd #102, Murray, UT 84107, United States","J4R8+3J Murray, Utah, USA",http://robhaertel.com/,+1 801-884-2100,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=76pyov5dH0h7_oOlKQmPGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.19017&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:29:18.031Z
"https://www.google.com/maps/place/David+K+Sirling,+CPA+LLC/data=!4m7!3m6!1s0x875263256d006cdd:0x397188e7bdf9b71b!8m2!3d40.65051!4d-111.8864607!16s%2Fg%2F1tcxk7fm!19sChIJ3WwAbSVjUocRG7f5veeIcTk","David K Sirling, CPA LLC",,,Certified public accountant,"151 E 5600 S #110, Murray, UT 84107, United States","M427+6C Murray, Utah, USA",,+1 801-942-0053,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNsb2AUViQIckoQoDh4ADDVYlMh86aX-hCxV6XV=w684-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:29:22.815Z
https://www.google.com/maps/place/Madsen+%26+Associates/data=!4m7!3m6!1s0x875289f13ae35e75:0xb5d0067dd80c7dc3!8m2!3d40.654437!4d-111.8726429!16s%2Fg%2F1tdw8jxg!19sChIJdV7jOvGJUocRw30M2H0G0LU,Madsen & Associates,4.1,9,Accountant,"684 Vine St STE 3, Murray, UT 84107, United States","M43G+QW Murray, Utah, USA",,+1 801-268-2632,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hzIhRjrR4ODQSALPEr9s3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.1282&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:29:28.214Z
https://www.google.com/maps/place/SANDYS+TAX+SERVICES/data=!4m7!3m6!1s0x87528b0915fb574f:0xaaa698fb8c5fa52f!8m2!3d40.673041!4d-111.8710248!16s%2Fg%2F11k541bth9!19sChIJT1f7FQmLUocRL6VfjPuYpqo,SANDYS TAX SERVICES,4.9,72,Accountant,"4541 S 700 E #150, Salt Lake City, UT 84107, United States","M4FH+6H Salt Lake City, Utah, USA",https://sandys-tax.square.site/,+1 801-854-0826,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BfL0PByrHWAE06QL9OZ37Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.401985&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:29:33.193Z
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x87528a249121d021:0x3e91a9d9416763c9!8m2!3d40.6653111!4d-111.8880794!16s%2Fg%2F1260ft2k1!19sChIJIdAhkSSKUocRyWNnQdmpkT4,Liberty Tax,4.7,36,Tax preparation,"4901 S State St C, Murray, UT 84107, United States","M486+4Q Murray, Utah, USA",https://www.libertytax.com/10160,+1 801-266-5400,"Closed ⋅ Opens 10 am Tue

Updated by this business 12 weeks ago",LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EZ6cZKtun3GJHV7x6LxGsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.8055&pitch=0&thumbfov=100,true,Closed,Closed,10 am–6 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:29:38.206Z
"https://www.google.com/maps/place/Sams+Tax,+LLC/data=!4m7!3m6!1s0x875263df4cb642c1:0x5498166fddc5a1fa!8m2!3d40.6482968!4d-111.8548489!16s%2Fg%2F11vql9t44n!19sChIJwUK2TN9jUocR-qHF3W8WmFQ","Sams Tax, LLC",5.0,3,Tax preparation service,"5662 S 1300 E, Murray, UT 84121, United States","J4XW+83 Murray, Utah, USA",,+1 385-666-7930,,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pyaNt4sILCCBp_PumAn21A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.78992&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:29:41.094Z
https://www.google.com/maps/place/B+SPECIALISTS+TAX+SOLUTIONS+LLC/data=!4m7!3m6!1s0x8752896b6c089321:0x2dd63646735a7e20!8m2!3d40.6431852!4d-111.8963757!16s%2Fg%2F11x28lrfl3!19sChIJIZMIbGuJUocRIH5ac0Y21i0,B SPECIALISTS TAX SOLUTIONS LLC,5.0,2,Tax preparation service,"162 W 5900 S, Murray, UT 84107, United States","J4V3+7C Murray, Utah, USA",,+1 801-759-6950,"Closed ⋅ Opens 10 am Mon

Updated by this business 7 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iZ1z-XxXiDApOqOj5Lfnyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.35196&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:29:46.122Z
https://www.google.com/maps/place/Sandy+lai+best+solution/data=!4m7!3m6!1s0x87528b0a61a80635:0x6866cc38e4d09977!8m2!3d40.6647529!4d-111.8862533!16s%2Fg%2F11fr62cyl_!19sChIJNQaoYQqLUocRd5nQ5DjMZmg,Sandy lai best solution,4.1,17,Acoustical consultant,"4922 S Center St, Murray, UT 84107, United States","M477+WF Murray, Utah, USA",,+1 801-638-6212,Closed ⋅ Opens 9:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRiZr-5qFzI_rSWcyA0oWR-fEYJBIpMT4nqlEWcj9N6oHECGJMh5uk2yWtvjX45hGVn32cw0MqgO37KjSoGPzEZI9HFKYOjXqslbHeBcxxzCMBJco6xJ_ERnYO1-syKEzsFzU=w408-h544-k-no,true,Closed,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:29:51.366Z
https://www.google.com/maps/place/Bottom+Line+Bookkeeping+%26+Tax/data=!4m7!3m6!1s0x875261dcbf73029b:0x641adac35e78e278!8m2!3d40.6883331!4d-111.8462638!16s%2Fg%2F11bcf36v2j!19sChIJmwJzv9xhUocReOJ4XsPaGmQ,Bottom Line Bookkeeping & Tax,4.7,14,Accountant,"3804 Highland Dr. #8C, Millcreek, UT 84106, United States","M5Q3+8F Millcreek, Utah, USA",http://www.bottomlineslc.com/,+1 801-274-1100,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPCdJzk2xmMWBTdMKKeFJ7Q2RQ-hyI9_9tBSZlc=w648-h240-k-no,true,Closed,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:29:56.331Z
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87528a24bf5cbceb:0xee2f9af5a6866872!8m2!3d40.6656708!4d-111.8879917!16s%2Fg%2F1tjs5d_j!19sChIJ67xcvySKUocRcmiGpvWaL-4,H&R Block,4.5,132,Tax preparation service,"4871 S State St, Murray, UT 84107, United States","M486+7R Murray, Utah, USA",https://www.hrblock.com/tax-office-near-me/utah/murray/43821/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 801-262-0758,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipNCuYJ4sfKMmwmeJXs5nXeYasxxtXCPI_Z9V9fH=w426-h240-k-no,true,Closed,Closed,Closed,Closed,Closed,Closed,10 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:01.291Z
"https://www.google.com/maps/place/Johnson+%26+Semken+CPAs,+PC/data=!4m7!3m6!1s0x8752f75d953347f5:0x667f0f95eee3bc39!8m2!3d40.6319213!4d-111.8775857!16s%2Fg%2F11gh_lg8c5!19sChIJ9UczlV33UocRObzj7pUPf2Y","Johnson & Semken CPAs, PC",4.0,4,Accounting firm,"480 E Winchester St Suite 120, Murray, UT 84107, United States","J4JC+QX Murray, Utah, USA",http://www.jandscpas.com/,+1 801-813-1040,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jp-vFXNgh0O03ZAM2HSQxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.76698&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:06.316Z
"https://www.google.com/maps/place/Universal+Accounting+Services/@40.6572381,-111.899992,17z/data=!3m1!4b1!4m6!3m5!1s0x875301e31f8cc7b7:0xb9afbc5bc0014497!8m2!3d40.6572381!4d-111.899992!16s%2Fg%2F1tdj4pnc",Universal Accounting Services,3.6,5,Accountant,"5280 Commerce Dr, Murray, UT 84107, United States","M442+V2 Murray, Utah, USA",http://www.universalaccountingservices.com/,+1 801-550-7808,Closed ⋅ Opens 9 am Mon,,,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:13.287Z
https://www.google.com/maps/place/Powerful+Whys+Bookkeeping/data=!4m7!3m6!1s0x87528a3ed29bffff:0xaffc05f2cc0cc882!8m2!3d40.6736307!4d-111.8865985!16s%2Fg%2F11s0skpbfz!19sChIJ__-b0j6KUocRgsgMzPIF_K8,Powerful Whys Bookkeeping,4.7,14,Bookkeeping service,"162 E 4500 S Ste. 301, Murray, UT 84107, United States","M4F7+F9 Murray, Utah, USA",https://pwbookkeeping.com/,+1 801-623-0722,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3Z2Gwu5ZaN14btMZ8DMX5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.92876&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:18.572Z
https://www.google.com/maps/place/Evans+Scott+CPA/data=!4m7!3m6!1s0x87528a03e1ae8425:0x9cfba69d898ddb99!8m2!3d40.6660791!4d-111.8628846!16s%2Fg%2F1tg2dzq5!19sChIJJYSu4QOKUocRmduNiZ2m-5w,Evans Scott CPA,5.0,5,Accountant,"999 E Murray Holladay Rd, Millcreek, UT 84117, United States","M48P+CR Millcreek, Utah, USA",http://www.scecpa.com/,+1 801-266-9000,Closed ⋅ Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J9bDhV1E1mDHMydnZRjasg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.6215&pitch=0&thumbfov=100,false,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:23.722Z
https://www.google.com/maps/place/White+Bart+E+CPA/data=!4m7!3m6!1s0x87528bd559ef9bf5:0xcda6cceeb24dde01!8m2!3d40.6539196!4d-111.9054107!16s%2Fg%2F1tnctcp3!19sChIJ9ZvvWdWLUocRAd5Nsu7Mps0,White Bart E CPA,,,Accountant,"491 5300 S, Murray, UT 84123, United States","M33V+HR Murray, Utah, USA",http://www.bartwhitecpa.com/,+1 801-290-1105,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e96ogIAOMp31P5tUmW7Ifw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.39171&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:26.619Z
"https://www.google.com/maps/place/Mackay+Kenneth+A+Cpa/@40.6639662,-111.8638538,17z/data=!3m1!4b1!4m6!3m5!1s0x875289e660584477:0x2c7a1096c8a85061!8m2!3d40.6639662!4d-111.8638538!16s%2Fg%2F1xpwk7_m",Mackay Kenneth A Cpa,,,Accountant,"4885 S 900 E #230A, Millcreek, UT 84117, United States","M47P+HF Millcreek, Utah, USA",http://www.kennethmackaycpa.com/,+1 801-597-7334,Closed ⋅ Opens 9 am Mon,,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:33.462Z
"https://www.google.com/maps/place/AAA+Tax+Resolution+-+IRS+Tax+Relief+Settlement+Service+in+Murray,+UT/data=!4m7!3m6!1s0x87528978120596b5:0x5809271f77a69a7f!8m2!3d40.6497076!4d-111.8864905!16s%2Fg%2F11sqjnfh68!19sChIJtZYFEniJUocRf5qmdx8nCVg","AAA Tax Resolution - IRS Tax Relief Settlement Service in Murray, UT",5.0,3,Tax consultant,"151 E 5600 S Ste 110, Salt Lake City, UT 84107, United States","J4X7+VC Salt Lake City, Utah, USA",https://aaataxresolution.com/,+1 385-501-7381,,,https://lh3.googleusercontent.com/p/AF1QipNedueXSJzw6D49y5bosTn9BPlXgg9xJfDbu4N9=w408-h272-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,1–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:38.572Z
https://www.google.com/maps/place/Teri+Mueller+LLC+%28Mary+Mueller%29/data=!4m7!3m6!1s0x87528a6fb0530353:0xa310a542efec9586!8m2!3d40.6874369!4d-111.8708655!16s%2Fg%2F11c1tzkzkd!19sChIJUwNTsG-KUocRhpXs70KlEKM,Teri Mueller LLC (Mary Mueller),5.0,2,Tax preparation service,"715 E 3900 S STE 101, Salt Lake City, UT 84107, United States","M4PH+XM Salt Lake City, Utah, USA",,+1 385-215-6872,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOOiXRqz3-a44bP7tE6mBY4kUT9jKlTSe4AjYYn=w408-h408-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:44.229Z
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x87528bd586798e69:0x44eb0da842708b06!8m2!3d40.6534333!4d-111.9083691!16s%2Fg%2F1tgfx32y!19sChIJaY55htWLUocRBotwQqgN60Q,Jackson Hewitt Tax Service,4.5,60,Tax preparation,"625 W 5300 S, Murray, UT 84123, United States","M33R+9M Murray, Utah, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/ut/murray/625-w-5300-s-st/11214?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=11214,+1 385-236-3751,,,https://lh3.googleusercontent.com/p/AF1QipOP9b8Q1DolsUPGQXSvtq-ukqkFTQYFMc2iUcJv=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:47.235Z
"https://www.google.com/maps/place/Donald+G.+Jewkes+Tax+Accounting,+LLC/data=!4m7!3m6!1s0x8752896a5d8cfb45:0x90365f4007f87cf3!8m2!3d40.6326927!4d-111.9268865!16s%2Fg%2F11gfgwbbl1!19sChIJRfuMXWqJUocR83z4B0BfNpA","Donald G. Jewkes Tax Accounting, LLC",3.2,9,Accountant,"6524 River Edge Ln, Murray, UT 84123, United States","J3MF+36 Murray, Utah, USA",https://donaldgjewkestaxaccountingllc.com/contact/,+1 801-573-8787,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ypJft_F3E42glHtZAZ-sOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.19357&pitch=0&thumbfov=100,false,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:52.310Z
https://www.google.com/maps/place/McClure+%26+Stewart+Tax+Resolutions/data=!4m7!3m6!1s0x875289b44d16d609:0xbad09e23642630c2!8m2!3d40.6494828!4d-111.8867491!16s%2Fg%2F11fpgw7s66!19sChIJCdYWTbSJUocRwjAmZCOe0Lo,McClure & Stewart Tax Resolutions,4.9,64,Tax attorney,"141 E 5600 S #210, Murray, UT 84107, United States","J4X7+Q8 Murray, Utah, USA",https://mcclureandstewart.com/,+1 801-904-3045,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMwaIbJEErDQP6Slgmy67UJQ9Ip14lb4lGKsB_f=w408-h655-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:30:57.456Z
"https://www.google.com/maps/place/La+Casa+Del+Hispano+Inc/@40.6564656,-111.9004924,17z/data=!3m1!4b1!4m6!3m5!1s0x87528af63d8cb631:0x1463e0842e2d026!8m2!3d40.6564656!4d-111.9004924!16s%2Fg%2F11h7v7rwck",La Casa Del Hispano Inc,4.8,4,Tax preparation service,"5288 S Commerce Dr suite b 248, Murray, UT 84107, United States","M34X+HR Murray, Utah, USA",,,Closed ⋅ Opens 10 am Mon,,,false,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:31:04.358Z
https://www.google.com/maps/place/American+TAX+Empire/data=!4m7!3m6!1s0x87528a5d4c9ec42b:0xb5506d97b06802f8!8m2!3d40.6873738!4d-111.8818328!16s%2Fg%2F11cls6l34h!19sChIJK8SeTF2KUocR-AJosJdtULU,American TAX Empire,5.0,1,Tax preparation service,"339 E 3900 S #210, Salt Lake City, UT 84107, United States","M4P9+W7 Salt Lake City, Utah, USA",http://www.americantaxempire.com/,+1 801-256-6855,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gmzEINmRX2MJFEMHLDypCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.47888&pitch=0&thumbfov=100,true,10 am–5 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:31:09.669Z
"https://www.google.com/maps/place/Haslam+%26+Company,+L.C./data=!4m7!3m6!1s0x87528994f27c0929:0xa0575bbe25a2f1d6!8m2!3d40.6420595!4d-111.8826732!16s%2Fg%2F1tdy0cdk!19sChIJKQl88pSJUocR1vGiJb5bV6A","Haslam & Company, L.C.",,,Accountant,"5911 S Fashion Blvd #200, Murray, UT 84107, United States","J4R8+RW Murray, Utah, USA",http://www.haslamandcompany.com/,+1 801-305-3497,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vaSivT8Ix_S6zOLsNuXpxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.805588&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:31:14.401Z
https://www.google.com/maps/place/DNA+Tax+Services/data=!4m7!3m6!1s0x87528b01973d1d7d:0xf953c0f39c3b6ffe!8m2!3d40.6740484!4d-111.8793219!16s%2Fg%2F11hz5vqv70!19sChIJfR09lwGLUocR_m87nPPAU_k,DNA Tax Services,5.0,3,Tax preparation service,"404 E 4500 S, Millcreek, UT 84107, United States","M4FC+J7 Millcreek, Utah, USA",,+1 801-831-2382,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rFclxpzFW7PUYyZlDuiuIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.0327&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:31:17.303Z
https://www.google.com/maps/place/Keown+and+Company/data=!4m7!3m6!1s0x875289e3b659e9a5:0x7e17fdd22d617795!8m2!3d40.6492646!4d-111.8604634!16s%2Fg%2F1wc31qt4!19sChIJpelZtuOJUocRlXdhLdL9F34,Keown and Company,,,Accountant,"5614 S 1080 E, Murray, UT 84121, United States","J4XQ+PR Murray, Utah, USA",,+1 801-330-6101,,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=078Qq2HnShsIceZFwCd_UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.49875&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:31:20.316Z
https://www.google.com/maps/place/TDAG+Accounting/data=!4m7!3m6!1s0x87528b45aeb10eb3:0x64fb7e529fe656a2!8m2!3d40.6676413!4d-111.8935385!16s%2Fg%2F11sj2k8glx!19sChIJsw6xrkWLUocRolbmn1J--2Q,TDAG Accounting,,,Accountant,"84 4800 S Suite #301, Murray, UT 84107, United States","M494+3H Murray, Utah, USA",,+1 801-290-0409,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KYeWQGIMqJCq-T5o067e_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.760338&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:31:25.094Z
https://www.google.com/maps/place/Bookkeeping+with+Azaria/data=!4m7!3m6!1s0x87528b0ed63daa89:0xaa0ca2c2a1d62a9d!8m2!3d40.6718644!4d-111.872701!16s%2Fg%2F11vbt4d83m!19sChIJiao91g6LUocRnSrWocKiDKo,Bookkeeping with Azaria,,,Bookkeeping service,"4574 700 E, Murray, UT 84107, United States","M4CG+PW Murray, Utah, USA",,+1 801-674-3919,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMfMVXF_S4do1cof-sQejVjLzZTs8NhZY0HHO5f=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:31:30.309Z
https://www.google.com/maps/place/Michelle+Turpin+PC+-+Creekside+Office+Plaza/data=!4m7!3m6!1s0x87528a0487369f7b:0x870abe30d67a98fe!8m2!3d40.6665841!4d-111.8658492!16s%2Fg%2F1tfwqfxw!19sChIJe582hwSKUocR_ph61jC-Coc,Michelle Turpin PC - Creekside Office Plaza,4.6,34,Lawyer,"4764 S 900 E #3, Millcreek, UT 84117, United States","M48M+JM Millcreek, Utah, USA",https://taxlawsolutions.com/?utm_campaign=gmb,+1 801-685-0552,"Closed ⋅ Opens 9 am Mon

Updated by phone call 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipPNQCmQJaEGSrcraiAhBfpj4qTSLfacihY0Nv9B=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:31:35.569Z
https://www.google.com/maps/place/Nicholson+%26+Reed+Ltd/data=!4m7!3m6!1s0x87528a35ec2526ff:0x33aafae71aaa07a7!8m2!3d40.673347!4d-111.9000128!16s%2Fg%2F1262xptkx!19sChIJ_yYl7DWKUocRpweqGuf6qjM,Nicholson & Reed Ltd,,,Accountant,"4500 Commerce Dr, Murray, UT 84107, United States","M3FX+8X Murray, Utah, USA",https://hansenandreed.com/,+1 801-266-0400,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m0P5SR4Zab3oDm2qk5zCog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.09952&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-19T17:31:38.095Z
