placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/We+Spray+Windows/data=!4m7!3m6!1s0x487931802db47911:0xa4d136015df18ad4!8m2!3d53.9300984!4d-1.1170276!16s%2Fg%2F11hz8rt508!19sChIJEXm0LYAxeUgR1IrxXQE20aQ,We Spray Windows,5.0,5,Painter,,,http://www.wespraywindowsyork.com/,+44 1904 935737,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoN6uoXi7do-kG-hqP-H6mpSHhk4AOwtUaVuDPQLSgQoOE0X9zGL_j0SMkTKnJIjI915icraLDYtXgkMjpRQuWe96Xs1Wjry-vlynvQL5D9sISTMkinoZsyPQ4SRYIdzdJZH9wy=w408-h398-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:00:43.067Z,,,
https://www.google.com/maps/place/BPM+Damp+Proofing/data=!4m7!3m6!1s0x487f37732e7efa01:0x92380de5d92d353f!8m2!3d54.2444183!4d-0.4505275!16s%2Fg%2F11h6m3641y!19sChIJAfp-LnM3f0gRPzUt2eUNOJI,BPM Damp Proofing,,,Contractor,"10 Porritt Ln, Scarborough YO12 4RL, United Kingdom","6GVX+QQ Scarborough, United Kingdom",http://www.bpmdampproofing.com/,+44 7813 725937,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VTQgvLLxMOA19XzgPei7Hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.453995&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:00:47.597Z,,,
https://www.google.com/maps/place/Repair+and+Restoration+ltd/data=!4m7!3m6!1s0x487f2b007c35676d:0x3a73a850e273c408!8m2!3d54.1256839!4d-0.8154649!16s%2Fg%2F11x7yx7r7t!19sChIJbWc1fAArf0gRCMRz4lCoczo,Repair and Restoration ltd,,,Construction company,"31a Derwent Rd, Malton YO17 6YB, United Kingdom","45GM+7R Malton, United Kingdom",https://www.randrltd.co.uk/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gCd_3rDBPoHJncjgbVWP0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.75858&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:00:50.310Z,,,
https://www.google.com/maps/place/G+Vasey+Refurbishment+%28Ltd%29/data=!4m7!3m6!1s0x487f39e50c0cc53d:0x4207ae3e8f6171fd!8m2!3d54.263734!4d-0.4177029!16s%2Fg%2F11gv0qcj4s!19sChIJPcUMDOU5f0gR_XFhjz6uB0I,G Vasey Refurbishment (Ltd),4.0,4,Property maintenance,"26 Edgehill Rd, Scarborough YO12 4BE, United Kingdom","7H7J+FW Scarborough, United Kingdom",,+44 7583 191654,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z2bPjABbiaAJJ-RQtqUt3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.29477&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:00:52.822Z,,,
https://www.google.com/maps/place/Jet+n+Vac+Exteriors/data=!4m7!3m6!1s0x487f47a376fa6291:0x87b3798835661281!8m2!3d54.158399!4d-0.6316296!16s%2Fg%2F11mw7shqyp!19sChIJkWL6dqNHf0gRgRJmNYh5s4c,Jet n Vac Exteriors,5.0,34,Gutter cleaning service,,,http://www.jetnvacexteriors.co.uk/,+44 7791 555441,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxTCpjuMxkBm_dPBVZCNuizsCsmQ-HGgsfVyIhIuiIEvg0Pi4YXVDXH54ObRI-65_Vc894MiuMyk2AmKTokIAfGZT2QsAfjbbwUTKN-TKul9M45TofX5KjynU26vc8vHE0gynnafSo_nc=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:00:57.454Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dentmaster+York/data=!4m7!3m6!1s0x48792da0b5fd9217:0x7fbb31c61a26429d!8m2!3d54.0621584!4d-0.9730973!16s%2Fg%2F11vxyx2q68!19sChIJF5L9taAteUgRnUImGsYxu38,Dentmaster York,5.0,20,Auto dent removal service,"Rice Ln, Flaxton, York YO60 7PZ, United Kingdom","326G+VQ Flaxton, York, UK",https://www.dentmasteryork.co.uk/,+44 7788 530960,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHOJYZ7U0SDC3j37n81nj4r8UMfTuDCPKaAGW1IiolJi7_CowbrV2yui6KRHjRnEBFuLacrj3H7TumJy22T4RsMkRRRpMgq7hPsvSBdlFfNX4nKRgVG45XFqjJkx53gtGBuFXxEw=w426-h240-k-no,true,Closed,Closed,Closed,Closed,Closed,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:02.260Z,,,
https://www.google.com/maps/place/Dent+Delete+UK+LTD/data=!4m7!3m6!1s0x48796594e3e6de85:0x122a24a997a54519!8m2!3d53.9318604!4d-1.2074564!16s%2Fg%2F11nlc6mdxn!19sChIJhd7m45RleUgRGUWll6kkKhI,Dent Delete UK LTD,5.0,6,Auto painting,,,http://www.dentdeleteuk.co.uk/,+44 7930 733638,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0w3SY9vQdNKUHZSRCb_ZlgPXElCzsMq8grCGoK-aAFl59BecB8v2HKWENFKE5DkWtAT-gCh2icirX8mZOe9xqVByDUvYBY7ezVlliqQWGp5x8XVRE0N8v7qusBqbxM31vv6SZ=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:06.992Z,,,
https://www.google.com/maps/place/Scarborough+Property+Maintenance+Ltd/data=!4m7!3m6!1s0x487f476b81107cc7:0x8d09c6248475f5e8!8m2!3d54.2775325!4d-0.4109806!16s%2Fg%2F11t603yn85!19sChIJx3wQgWtHf0gR6PV1hCTGCY0,Scarborough Property Maintenance Ltd,1.0,1,Property maintenance,"20 Falsgrave Rd, Scarborough YO12 5AT, United Kingdom","7HHQ+2J Scarborough, United Kingdom",https://scarboroughpropertymaintenance.com/,+44 1723 376800,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ap_vLfoT8GjvN9E3zO_V3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.24059&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:11.788Z,,,
https://www.google.com/maps/place/A+%26+A+Roofing+-+Roofers+North+Yorkshire/data=!4m7!3m6!1s0x487f2b1e18fa9261:0x4b37dfabe9faaadd!8m2!3d54.139718!4d-0.8025145!16s%2Fg%2F11rqp4cm66!19sChIJYZL6GB4rf0gR3ar66avfN0s,A & A Roofing - Roofers North Yorkshire,5.0,142,Roofing contractor,"16 Fox Covert Place, Malton YO17 7FA, United Kingdom","45QW+VX Malton, United Kingdom",https://aandaroofing.co.uk/,+44 1653 919770,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweog88oUxp3N-VEvgLg-5r_GC-m0Jw9rM7hh6PP8_JN73xv2m7z6l_PerX54Sf-8a7apN2igz0UFVAhQfZcie50XeWLiVNyoqWCdAhad1upPIM88PwRxv6zaMm0Akg4I89BptKxPW-k5Ca8=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:16.637Z,,,
https://www.google.com/maps/place/Minster+Dents+Limited/data=!4m7!3m6!1s0x4878d7a1b0c8be91:0xcd1078fc11c61a28!8m2!3d53.8093098!4d-0.7408115!16s%2Fg%2F11p56n5j9j!19sChIJkb7IsKHXeEgRKBrGEfx4EM0,Minster Dents Limited,4.9,15,Auto repair shop,"Holme Industrial Estate, Skiff Ln, Tollingham, Holme-on-Spalding-Moor, York YO43 4FQ, United Kingdom","R755+PM Tollingham, York, UK",,+44 7799 066787,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWHO3gZIy34Eav5Aua8-YWUdmfehLUX7hOrL3q2T71I69La-ocCH7E-Vt8LMJX5HUR3uLuI13F7Gw4Vi60-wR8vBjyjqFqLCqoIAfVbDRdDAzqsNNNlhQOunfH2qYRS62tKtPw=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:19.304Z,,,
https://www.google.com/maps/place/Fresh+Car+SMART+Repairs+York+and+Harrogate/data=!4m7!3m6!1s0x4879317dbf5de6c7:0xf77f957ea243f08d!8m2!3d54.0228678!4d-1.2646254!16s%2Fg%2F11y4q6t9xk!19sChIJx-Zdv30xeUgRjfBDon6Vf_c,Fresh Car SMART Repairs York and Harrogate,5.0,90,Car repair and maintenance service,"Unit 1, Spacey House Farm, York YO26 8EJ, United Kingdom","2PFP+44 Thorpe Underwood, York, UK",https://www.freshcar.co.uk/packages-and-prices/maintenance/smart-repair-york/,,"Closed · Opens 9 am

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo2ILi3dFU8GnJrgjsZyCmWCTiRtc_MWpOkgtLTYMy135v4sAkJeWTcMeDNBJLNwOZ3zp7R5m6sPo7Emqe_aY4LFqDOeh-z9H27kggBSmXYlsKD7Rt7wl1PQq9OgNeSobzqU22oyXZ6yp4=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:24.074Z,,,
https://www.google.com/maps/place/I+Do+Dents+ltd/data=!4m7!3m6!1s0x487f4934ffe0933f:0x68731cb34c8b22ea!8m2!3d54.2453749!4d-0.3823394!16s%2Fg%2F11j5qvtqy8!19sChIJP5Pg_zRJf0gR6iKLTLMcc2g,I Do Dents ltd,4.9,40,Auto dent removal service,"138 Osgodby Ln, Osgodby, Scarborough YO11 3QH, United Kingdom","6JW9+43 Scarborough, United Kingdom",http://www.idodents.co.uk/,+44 7462 676670,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepo7Lmxf238Z-pem4U_6QVVSVxnT4Y6s7WIk2eFyM4f6ya1clHQiTh9aCZLFi6XzP2-xz9NZVPCDGiMhZfBcmyIFyfCNe9uj6MjVLhoT7wI1UU4uG7LBCDI2mrr6T_Sx59Je_Fi=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:29.395Z,,,
https://www.google.com/maps/place/Reflection+Perfection/data=!4m7!3m6!1s0xdedbc555a7d4177:0x9928db09281b8859!8m2!3d54.2755532!4d-0.4127722!16s%2Fg%2F11l38yky5x!19sChIJd0F9WlW87Q0RWYgbKAnbKJk,Reflection Perfection,5.0,47,Window cleaning service,,,https://reflectionperfection.uk/,+44 7960 077499,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPJNtIM-JwPFw9sUsccZdckr7OcS8Zcra8q_ENzXweQqg93L_Y0vjpN8Uj5Ga625pS_K2NLsBj2JyMpnGaIhBbPv4VtnHlf3f5RQs3fEcq-zvujxyS-9kTT6qqPk6HtQEneeNn=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:34.010Z,,,
https://www.google.com/maps/place/Spraykraft+Automotive/data=!4m7!3m6!1s0x4879490c5636fa2d:0x6b100000af0e7059!8m2!3d53.9660897!4d-1.3047957!16s%2Fg%2F1tf01_85!19sChIJLfo2VgxJeUgRWXAOrwAAEGs,Spraykraft Automotive,5.0,36,Auto body shop,"Unit 18B, Marston Business Park, Rudgate, York YO26 7QF, United Kingdom","XM8W+C3 Tockwith, York, UK",https://www.spraykraft.co.uk/,+44 1423 359001,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer95eyiu7WbCP5dOZfWAZMZmmsxLKdWan9FRFwxcYBRlt7aq4iCBX6y6hm_pzRRaurLGxFBrwIxn6T8EVgmfVjheazeCQ2ZYCgDamBiFogd7Z1HD7eWaRWtseGAL4bkVCcnX7Q9=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:38.841Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Newlove+Repair+Service+Limited/data=!4m7!3m6!1s0x487f483f853e7e25:0xb75cdb7a967fe428!8m2!3d54.2346481!4d-0.3906638!16s%2Fg%2F1wf21f3_!19sChIJJX4-hT9If0gRKOR_lnrbXLc,Newlove Repair Service Limited,3.5,77,Appliance repair service,"18 Carr House Ln, Cayton, Scarborough YO11 3SS, United Kingdom","6JM5+VP Scarborough, United Kingdom",https://www.apprepairs.co.uk/,+44 1723 584023,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwept7BdoT1JfS27CRBUlfDfmzuEL-NLQlWQRgmW_PWjxRWQQqWNLRkzbEeQJ5ffzLVBC8fnqVmIo7NeVjL7k9iYpq6VSUbw_J5Iv6bCMhHbAFcV07Mldy02trHof97XF-o1kf_Rk1g=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:43.688Z,,,
https://www.google.com/maps/place/Trenhams+Accident+Repair+Centre/data=!4m7!3m6!1s0x487f38082e01f6cf:0xcb379201864041e1!8m2!3d54.2721486!4d-0.4165048!16s%2Fg%2F1v3_27jb!19sChIJz_YBLgg4f0gR4UFAhgGSN8s,Trenhams Accident Repair Centre,4.7,97,Car repair and maintenance service,"Business Park, Unit 2 Mount View Cl, Salisbury St, Scarborough YO12 4EH, United Kingdom","7HCM+V9 Scarborough, United Kingdom",https://www.trenhamsalloywheels.co.uk/,+44 1723 370207,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0TRmiN4KhSO2rih8xANmlQOba-zY9GmgXg7dr3wt3AJ0zGKjeyrz8iq3OhZMMoUJzVvNch0exfiseSsWahzwT4IRsDSF-69alqr8Xsqb0ZmX8U4k-LFn2G19wgF-uUs3Y9tCOwEaujoA=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:48.576Z,,,
https://www.google.com/maps/place/The+Dent+Specialist/data=!4m7!3m6!1s0x487f318384805819:0x4c37741a0c924e8e!8m2!3d54.178114!4d-0.5782963!16s%2Fg%2F11f1j0y217!19sChIJGViAhIMxf0gRjk6SDBp0N0w,The Dent Specialist,5.0,26,Auto dent removal service,"Greenhills, Scarborough Rd, Malton YO17 8RW, United Kingdom","5CHC+6M Malton, United Kingdom",http://www.mydentspecialist.co.uk/,+44 7903 503505,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlDe6bDGg1Enor4bsCApYF0bCqdIUwl2w5o3g6QPRlQiFYn19XmukCN2yP7JNXbaraKXVvPgXibKtrKI5qwD-tZWc97UYUyowjFE-ATLGsxr7kwxsP0tOR9LmxC42DeXYjLw-F=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:53.526Z,,,
https://www.google.com/maps/place/Bay+Preservation+Property+Restoration/data=!4m7!3m6!1s0x487f2f35a9a0f2e5:0x7bf43812527f6407!8m2!3d54.2741572!4d-0.6594839!16s%2Fg%2F1td1t_xk!19sChIJ5fKgqTUvf0gRB2R_UhI49Hs,Bay Preservation Property Restoration,,,Water damage restoration service,,,,+44 1751 473269,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoj7LnSEegCfgVm4RYz_W25M8LaCmV1wBXDGm3e94hg57HhgE3G-QnoX3eqXmer8UnZvajr5jwecbrY2qOn-D0YmZlGv8D4-fbKd5HTM6WV_ERRWiaNNwpd72w-jJmue53zjrAe=w593-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:01:58.108Z,,,
https://www.google.com/maps/place/Reactive+Building+and+maintenance/data=!4m7!3m6!1s0x487f47898e38eb09:0xaa35b76a41a0969d!8m2!3d54.2864806!4d-0.4144862!16s%2Fg%2F11cnd67_s3!19sChIJCes4jolHf0gRnZagQWq3Nao,Reactive Building and maintenance,,,Property maintenance,"17 Roseville Ave, Scarborough YO12 7NS, United Kingdom","7HPP+H6 Scarborough, United Kingdom",,+44 1723 353657,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxn-ewv_OxU4z9IERmtzp3zzMNqZMaytTNCEKND3ZXY27KtrL0nlbhxKZe8X9jy0lgYlCR8H9PdCJx-bLaHNKVDMQhbPnpi5gfYgNwSkiay2BM-sNi1GbTf3QKnZUQDADdnoVSUg=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-03-23T04:02:02.691Z,Identifies as women-owned,,
https://www.google.com/maps/place/Allerton+Damp+Proofing+Harrogate/data=!4m7!3m6!1s0x487953d8993890a5:0xf3199a3838904c82!8m2!3d53.9920789!4d-1.5372178!16s%2Fg%2F11gmxjcwwz!19sChIJpZA4mdhTeUgRgkyQODiaGfM,Allerton Damp Proofing Harrogate,4.6,24,Water damage restoration service,"Copthall Bridge House, Station Bridge, Harrogate HG1 1SP, United Kingdom","XFR7+R4 Harrogate, United Kingdom",https://www.alldamp.co.uk/damp-proofing-harrogate?utm_source=googlemybusinessharrogate&utm_medium=organic&utm_campaign=Google+My+Business+Harrogate,+44 1423 275337,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerL6B1Juwa3Ntm8HFwEXdrHow0o7AoYWGtW91musf36n1YWl0AWiIPj2iVHzz_dTngAz5Dq6cBmA7oF2oher5PnVK6tkUcQ1anxbwXre8SniwTqhZwtu5coFrDDNbj39zoOzzc=w408-h272-k-no,true,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-03-23T04:02:15.548Z,Identifies as women-owned,,
https://www.google.com/maps/place/Inter-Water+Australia/data=!4m7!3m6!1s0x487953e0e3504805:0x6dca5e72477a76b0!8m2!3d53.9912823!4d-1.5390234!16s%2Fg%2F11c0qpn642!19sChIJBUhQ4-BTeUgRsHZ6R3Jeym0,Inter-Water Australia,,,Water damage restoration service,"6 Raglan St, Yorks, Harrogate HG1 1LT, United Kingdom","XFR6+G9 Harrogate, United Kingdom",,+44 1423 524545,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dsUntkgzp6lNVrvaPcl6DQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.5533&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-03-23T04:02:18.169Z,,,
https://www.google.com/maps/place/Your+Damp+Specialists+Ltd+-+Damp+Proofing+Services+Middlesbrough/data=!4m7!3m6!1s0x487eedfba5e30f6f:0x4f4829b3c07de614!8m2!3d54.571017!4d-1.1773539!16s%2Fg%2F11gh95b3wg!19sChIJbw_jpfvtfkgRFOZ9wLMpSE8,Your Damp Specialists Ltd - Damp Proofing Services Middlesbrough,4.9,27,Water damage restoration service,"Office 29, Flexspace, Skippers Ln, Middlesbrough TS6 6UT, United Kingdom","HRCF+C3 Middlesbrough, United Kingdom",http://yourdampspecialists.co.uk/,+44 1642 989329,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0JiNPLhbRopxsb9qx1uE3FaCCJo4cPYL1wu2ugJOnbxuYnsXat_0CWM3CDF3FqbTneVGwgjddVWXM_cm8h6Gy7dB-icd03zKmuStw1aPKu0Oid09df_qz0MjDPaXKnFmVNY5i=w408-h306-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Middlesbrough+York+UK/@53.9558541,-1.0732041,14z",2026-03-23T04:02:34.310Z,,,
https://www.google.com/maps/place/Yorkshire+Roof+Repairs+Ltd/data=!4m7!3m6!1s0x7ad26f6d966fc15:0x528dc27917b4ebf4!8m2!3d53.940864!4d-1.118653!16s%2Fg%2F11ltfvlpld!19sChIJFfxm2fYmrQcR9Ou0F3nCjVI,Yorkshire Roof Repairs Ltd,5.0,28,Roofing contractor,"W Thorpe, Dringhouses, York YO24 2PW, United Kingdom","WVRJ+8G York, UK",https://www.yorkshireroofrepairs.com/,+44 800 999 1207,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprdIvaTOzUJ0Xr-SHQiH_KJf53msiMLKj2qHB77gcfLpMRZU3s5BAZw8B1MlXylQwzmKmANVpmdk28RlaAzfLvlk3eiuVgL-QT-Octao573AYkf56HlNOqVC4AFBjYR0RzJDFO=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Middlesbrough+York+UK/@53.9558541,-1.0732041,14z",2026-03-23T04:02:39.593Z,,,
https://www.google.com/maps/place/Future+Drainage+and+Groundworks/data=!4m7!3m6!1s0x4879314c525bfceb:0xba041664d5cb7f5a!8m2!3d53.9512589!4d-1.0820275!16s%2Fg%2F11y1l17r9n!19sChIJ6_xbUkwxeUgRWn_L1WQWBLo,Future Drainage and Groundworks,5.0,171,Drainage service,"13 Board St, York YO23 1AZ, United Kingdom","XW29+G5 York, UK",https://futuredrainageyork.co.uk/,+44 7388 142149,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepX-Uzev46_je2amY9nChypifHAWMfcPdwHk9L575_cw51_o0-CT_rKTxR4wp8CTvlXCS_wlHCOGoLQsHFHdR0SZtoFiGR_0hGujMvTyuwGi4oSBtUT02YR1kyDU-FtG1_bSnz0=w422-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Middlesbrough+York+UK/@53.9558541,-1.0732041,14z",2026-03-23T04:02:44.555Z,,,
https://www.google.com/maps/place/McHandy+Plastering+%26+Decorating+Ltd/data=!4m7!3m6!1s0x487931a8ceafffff:0xa316ec605c74b37c!8m2!3d53.9584288!4d-1.0814805!16s%2Fg%2F11f3qvls_r!19sChIJ__-vzqgxeUgRfLN0XGDsFqM,McHandy Plastering & Decorating Ltd,5.0,35,Painter,"Hub, York Hub Popes Head Court Offices, Peter Ln, York YO1 8SU, United Kingdom","XW59+9C York, UK",https://www.mchandyplasteringanddecorating.co.uk/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,+44 7940 099976,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweorcoi2Eig0W6o0Apxt_f1z6X9npuNUzrE8nLzeSkfPt_J9GyoN3OAhq8gjvyW0SMuJ7T1ToPBCPz7ZX7JJeYLxNkmnoqY12H7Ice6zmtFjg-hW8tjHRDR9ja2SAeZTur4IDyjh=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Middlesbrough+York+UK/@53.9558541,-1.0732041,14z",2026-03-23T04:02:49.382Z,,,
https://www.google.com/maps/place/Gamer-Tech/data=!4m7!3m6!1s0x487931b660005d0d:0x9c290533114721f6!8m2!3d53.9565784!4d-1.0660189!16s%2Fg%2F1tfjf1c1!19sChIJDV0AYLYxeUgR9iFHETMFKZw,Gamer-Tech,4.3,653,Mobile phone repair shop,"Unit 46, Gamer-Tech, The Raylor Centre, James St, York YO10 3DW, United Kingdom","XW4M+JH York, UK",https://gamer-tech.co.uk/,+44 1904 571205,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdmjEylTQGxDtRB7bJ-5kGIrIk09b-7XqBRQ8cWCKFUPkrF3ApMRrKBn8pVJ30VoNIfNJkwZwEOcoVH9fR4eAop0W-C65dwvFhxQB1uywzQpK6un0-VkGUJaG5zwesLyqA1R88=w408-h243-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Middlesbrough+York+UK/@53.9558541,-1.0732041,14z",2026-03-23T04:02:54.143Z,,,
