placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Tim+L.+Lockamy,+DO/data=!4m7!3m6!1s0x8852e37199700b2f:0xc966f8457768e318!8m2!3d36.186189!4d-79.8885256!16s%2Fg%2F11s7dst3rb!19sChIJLwtwmXHjUogRGONod0X4Zsk","Tim L. Lockamy, DO",5.0,422,Sports medicine physician,"4430 US-220, Summerfield, NC 27358, United States","54P6+FH Summerfield, North Carolina, USA",https://emergeortho.com/providers/tim-lockamy-do/,+1 336-545-5004,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H-5Z8bH0ww8VF8EQXjZJVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.038475&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:06.590Z,,,,
https://www.google.com/maps/place/Tyler+Terry/data=!4m7!3m6!1s0x88531c30ac119a35:0x26cdc222a49473e3!8m2!3d36.1240607!4d-79.846195!16s%2Fg%2F11sh2chwv3!19sChIJNZoRrDAcU4gR43OUpCLCzSY,Tyler Terry,3.7,3,Pain management physician,"3402 Battleground Ave, Greensboro, NC 274102578, United States","45F3+JG Greensboro, North Carolina, USA",https://mybethanymedical.com/dt_team/tyler-d-terry-agnp/,+1 336-883-0029,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wQrJUjee-JzlKhbd4EXRQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.687485&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:09.382Z,,,,
"https://www.google.com/maps/place/Ronald+Gioffre,+MD/data=!4m7!3m6!1s0x8852e29c7e255555:0xb834b1984e9f13f6!8m2!3d36.186189!4d-79.8885256!16s%2Fg%2F11tg6r4s_5!19sChIJVVUlfpziUogR9hOfTpixNLg","Ronald Gioffre, MD",4.9,171,Orthopedic surgeon,"4430 US-220, Summerfield, NC 27358, United States","54P6+FH Summerfield, North Carolina, USA",https://emergeortho.com/providers/ronald-a-gioffre-md/,+1 336-545-5000,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUWGtgdWWhWJFOHsO0pRjf9ldnBodllERMa8P6yIw_cgx6QAR-Yjo68FF6ulcNXBDrpOgH8ge0vBxiKk6LZvSuAONhrWt2etLLlGWjgC_Qk7m1L63gJmHNIn4BT0erWadwdeLV=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:14.169Z,,,,
https://www.google.com/maps/place/Atrium+Health+Wake+Forest+Baptist+Family+Medicine+-+Summerfield/data=!4m7!3m6!1s0x8852e29c0ade7767:0x9ed411d25d2c68d7!8m2!3d36.1866522!4d-79.8899169!16s%2Fg%2F1tfhh2zv!19sChIJZ3feCpziUogR12gsXdIR1J4,Atrium Health Wake Forest Baptist Family Medicine - Summerfield,4.5,138,Family practice physician,"4431 US-220, Summerfield, NC 27358, United States","54P6+M2 Summerfield, North Carolina, USA",https://www.wakehealth.edu/locations/clinics/f/family-medicine-summerfield?utm_source=GMB&utm_medium=Organic&utm_campaign=AHWFB,+1 336-643-7711,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dlp8Cu0_D9_ChvzJHUwZSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.24985&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:19.036Z,,,,
https://www.google.com/maps/place/Premier+Pain+Solutions/data=!4m7!3m6!1s0x88531da575ae7bdb:0x6d667ab6fa103209!8m2!3d36.1279405!4d-79.8326461!16s%2Fg%2F11xyhbsqf7!19sChIJ23uudaUdU4gRCTIQ-rZ6Zm0,Premier Pain Solutions,5.0,2,Pain management physician,"4123 Lawndale Dr #105, Greensboro, NC 27455, United States","45H8+5W Greensboro, North Carolina, USA",https://www.premierinjury.com/,+1 910-338-1964,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gkcz6LgBF-DVFZUXUy8rGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.0292&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:23.886Z,,,,
https://www.google.com/maps/place/Novant+Health+Pain+Management+-+Stokesdale/data=!4m7!3m6!1s0x8852fd4cce239745:0xb1a98d48cf9f2772!8m2!3d36.2272088!4d-79.9902465!16s%2Fg%2F11x33l2qhr!19sChIJRZcjzkz9UogRciefz0iNqbE,Novant Health Pain Management - Stokesdale,1.0,1,Pain management physician,"7779 NC-68 suite 2a, Stokesdale, NC 27357, United States","62G5+VW Stokesdale, North Carolina, USA",https://www.novanthealth.org/locations/clinics/pain-management-stokesdale/?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=MG-684,+1 336-660-5290,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPoi3_5E-Yg47FO_UsXkwHsGDXUufm_VeCX3C22=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:28.539Z,,,,
https://www.google.com/maps/place/Cone+Health+LeBauer+HealthCare+at+Summerfield+Village/data=!4m7!3m6!1s0x8852e29bb4b03bbd:0xcfcb7aea49170887!8m2!3d36.1888764!4d-79.8894827!16s%2Fg%2F11dyx7h3dl!19sChIJvTuwtJviUogRhwgXSep6y88,Cone Health LeBauer HealthCare at Summerfield Village,3.4,16,Family practice physician,"4446-A US-220, Summerfield, NC 27358, United States","54Q6+H6 Summerfield, North Carolina, USA",http://www.lebauer.com/lebauer-practice-location/lebauer-summerfield-village/,+1 336-560-6300,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM3HNEe5OIQ8uwCSqLXFTPp-UbAPCOLufwaXm-c=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:33.530Z,,,,
"https://www.google.com/maps/place/Deepak+Ramanathan,+MD/data=!4m7!3m6!1s0x8852e35be724b68f:0x4f40604227142412!8m2!3d36.186273!4d-79.8885256!16s%2Fg%2F11vt69yt40!19sChIJj7Yk51vjUogREiQUJ0JgQE8","Deepak Ramanathan, MD",5.0,54,Orthopedic surgeon,"4430 US-220, Summerfield, NC 27358, United States","54P6+GH Summerfield, North Carolina, USA",https://emergeortho.com/providers/deepak-ramanathan-md/,+1 336-545-5004,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H-5Z8bH0ww8VF8EQXjZJVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.36675&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:38.349Z,,,,
https://www.google.com/maps/place/TMJ+Solutions+at+Magnolia+Shores/data=!4m7!3m6!1s0x8852e3076a6a43b5:0xa06709a83156dd1d!8m2!3d36.199616!4d-79.8460866!16s%2Fg%2F11xf11bct1!19sChIJtUNqagfjUogRHd1WMagJZ6A,TMJ Solutions at Magnolia Shores,5.0,6,Sleep clinic,"1009 North Carolina Hwy 150, Summerfield, NC 27358, United States","55X3+RH Summerfield, North Carolina, USA",https://www.tmjsolutionsnc.com/,+1 336-644-2770,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM1X9L9NgTZ-ZWpcvBHFzP9rrePRc7C-YJ0XCS1=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:50.153Z,,,,
"https://www.google.com/maps/place/Rod+C.+Brown,+DC/data=!4m7!3m6!1s0x8852e29bcc079e7f:0x8dfd7d36e82e906f!8m2!3d36.1937616!4d-79.8936545!16s%2Fg%2F1tf60_46!19sChIJf54HzJviUogRb5Au6DZ9_Y0","Rod C. Brown, DC",4.3,15,Chiropractor,"7092a Summerfield Rd, Summerfield, NC 27358, United States","54V4+GG Summerfield, North Carolina, USA",http://www.summerfieldchiro.com/,+1 336-644-1112,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q7YT19Zxo5REebuoweWUvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.773445&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:53.057Z,,,,
https://www.google.com/maps/place/Odyssey+Dental+of+Summerfield/data=!4m7!3m6!1s0x8852e342f7280405:0x3436e986d5fc2cc2!8m2!3d36.2006645!4d-79.9027709!16s%2Fg%2F11h5kmjqqb!19sChIJBQQo90LjUogRwiz81YbpNjQ,Odyssey Dental of Summerfield,4.9,901,Dentist,"7506 Summerfield Rd, Summerfield, NC 27358, United States","632W+7V Summerfield, North Carolina, USA",https://odysseydentalofsummerfield.com/?utm_campaign=gmb&utm_id=gbp&utm_medium=organic&utm_source=google,+1 336-892-8898,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPMN_mwfjbeAW5D7AmPdvhJUzDqCXCc5bqyl6Ml=w408-h408-k-no,true,8 am–2 pm,8 am–3 pm,8 am–2 pm,Closed,Closed,9 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:32:57.769Z,Identifies as veteran-owned,true,,
https://www.google.com/maps/place/Arthritis+Knee+Pain+Centers+Greensboro/data=!4m7!3m6!1s0x88531f2950932bb3:0x2d5b80e151d9942c!8m2!3d36.0915623!4d-79.7798649!16s%2Fg%2F11c0w0tmp7!19sChIJsyuTUCkfU4gRLJTZUeGAWy0,Arthritis Knee Pain Centers Greensboro,4.2,99,Medical Center,"1414 Yanceyville St #200, Greensboro, NC 27405, United States","36RC+J3 Greensboro, North Carolina, USA",https://arthritiskneepain.com/locations/greensboro-north-carolina-knee-pain-center/,+1 336-429-5993,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOLPQtlGxVIk6y320GZFeNJ05PxFk3exwHtdbUf=w408-h543-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:07.330Z,,,,
https://www.google.com/maps/place/Summerfield+Family+Chiropractic/data=!4m7!3m6!1s0x8852e29bcc079e7f:0xe11c0ec3fbf80e28!8m2!3d36.1937372!4d-79.8936213!16s%2Fg%2F1tvgw0zh!19sChIJf54HzJviUogRKA74-8MOHOE,Summerfield Family Chiropractic,4.9,27,Chiropractor,"7092 Summerfield Rd A, Summerfield, NC 27358, United States","54V4+FH Summerfield, North Carolina, USA",http://www.summerfieldchiro.com/,+1 336-644-1112,Closed · Opens 3:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V-Ta2R2OMJecriLBj3kNBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.39416&pitch=0&thumbfov=100,true,"9:30 am–12 pm, 3:30–6 pm","9:30 am–12 pm, 3:30–6 pm",Closed,Closed,Closed,"9:30 am–12 pm, 3:30–6 pm","9:30 am–12 pm, 3:30–6 pm","https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:12.350Z,,,,
https://www.google.com/maps/place/EmergeOrtho+Summerfield+%7C+Orthopedic+Urgent+Care/data=!4m7!3m6!1s0x8852e3d9cabf1c33:0xc96748b777f28a33!8m2!3d36.186189!4d-79.8885256!16s%2Fg%2F11t__xz5hx!19sChIJMxy_ytnjUogRM4ryd7dIZ8k,EmergeOrtho Summerfield | Orthopedic Urgent Care,,,Orthopedic clinic,"4430 US-220, Summerfield, NC 27358, United States","54P6+FH Summerfield, North Carolina, USA",https://emergeortho.com/locations/summerfield-orthopedic-urgent-care,+1 336-545-5006,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPLARC8RWgdD4pMrKdGOuYkq9co4EdL3Qe6xYJaUSea-q9Zp3nmRyMXgZJ88__x-qwR0_Rc_sJK3nsSjo1MCsH4slnHZQzHpZ3YnXdoJ9tRyyyRRjvWArUxx5InNojvEVuIhQ8=w408-h725-k-no,true,"8 am–12:30 pm, 1:30–5 pm","8 am–12:30 pm, 1:30–5 pm","8 am–12:30 pm, 1:30–5 pm",Closed,Closed,"8 am–12:30 pm, 1:30–5 pm","8 am–12:30 pm, 1:30–5 pm","https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:17.193Z,,,,
https://www.google.com/maps/place/Novant+Health+Northern+Family+Medicine+-+Lake+Brandt/data=!4m7!3m6!1s0x8852e2164b81122d:0x834eef05d4d47ea9!8m2!3d36.1969572!4d-79.8432851!16s%2Fg%2F1tsyqgzx!19sChIJLRKBSxbiUogRqX7U1AXvToM,Novant Health Northern Family Medicine - Lake Brandt,4.8,244,Medical clinic,"6161 Lake Brandt Rd, Greensboro, NC 27455, United States","55W4+QM Greensboro, North Carolina, USA",https://www.novanthealth.org/locations/clinics/northern-family-medicine-lake-brandt/?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=MG-210,+1 336-643-5800,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwery1WMGr_XqvxVDw0_TAMAyAkUy2jp1sjOlIUgKyImP1OL285o4hC_PxgPCwsxHhevdU0oSlmFSy1Ar_ippi5YzQXDWrAL-AD3OPoiWZcRhDFaoyAqpsvNPRv48-NjbkUs7yNg=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:22.132Z,,,,
https://www.google.com/maps/place/Carolinas+Pain+Institute/data=!4m7!3m6!1s0x8853b014ade19ed7:0x52036fef9027b503!8m2!3d36.0597897!4d-80.2974448!16s%2Fg%2F1tlbk896!19sChIJ157hrRSwU4gRA7UnkO9vA1I,Carolinas Pain Institute,3.5,224,Pain control clinic,"145 Kimel Park Dr #330, Winston-Salem, NC 27103, United States","3P53+W2 Winston-Salem, North Carolina, USA",https://carolinaspaininstitute.com/,+1 336-765-6181,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOm5hejkXeGgKotAk8FzzHclVmqKptfBdH4fPQU=w720-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:27.039Z,,,,
"https://www.google.com/maps/place/Northwest+Oral+%26+Maxillofacial+Surgery,+Steven+P.+Best,+DMD,+PA/data=!4m7!3m6!1s0x8852e23de217736b:0x4c2580dc1f2f1c01!8m2!3d36.1993363!4d-79.846891!16s%2Fg%2F11c5wwn1ck!19sChIJa3MX4j3iUogRARwvH9yAJUw","Northwest Oral & Maxillofacial Surgery, Steven P. Best, DMD, PA",4.9,327,Oral surgeon,"1015 North Carolina Hwy 150 #B, Summerfield, NC 27358, United States","55X3+P6 Summerfield, North Carolina, USA",http://www.bestoralsurgery.com/,+1 336-447-7550,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPi-VPrRGDsDEJVGlTCg6zTyrGu6RVomDls-kP0=w408-h272-k-no,true,8 am–5 pm,8 am–4 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:31.830Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Robert+Stoner+Orthodontics+-+Summerfield/data=!4m7!3m6!1s0x8852e23d9bab24b5:0xacb817c8551f46f9!8m2!3d36.1969572!4d-79.8432851!16s%2Fg%2F1tdqc891!19sChIJtSSrmz3iUogR-UYfVcgXuKw,Robert Stoner Orthodontics - Summerfield,5.0,226,Orthodontist,"6161 Lake Brandt Rd # D, Greensboro, NC 27455, United States","55W4+QM Greensboro, North Carolina, USA",https://orthodontistgreensboro.com/location/summerfield/,+1 336-644-1664,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOcRSXl0R9P6KBQE5XxFU3VtgJmunsC5Xvyj0mD=w426-h240-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–1 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:36.817Z,,,,
https://www.google.com/maps/place/Carolina+Anesthesia+%26+Pain+Cr/data=!4m7!3m6!1s0x8853293509b03391:0xdd9c4845d6c4b741!8m2!3d36.0726814!4d-79.8470493!16s%2Fg%2F1thq1dnt!19sChIJkTOwCTUpU4gRQbfE1kVInN0,Carolina Anesthesia & Pain Cr,3.2,9,Pain management physician,"3721 W Market St Suite B, Greensboro, NC 27403, United States","35F3+35 Greensboro, North Carolina, USA",,+1 336-584-7050,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNoftpN7dxS9c2abUOJL7vFVauNvV1N5_bY00rh=w408-h306-k-no,true,9 am–5 pm,9 am–1:30 pm,9 am–2 pm,Closed,Closed,8 am–5 pm,9 am–1:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:41.745Z,,,,
https://www.google.com/maps/place/DRI+Lake+Brandt/data=!4m7!3m6!1s0x8852e389f97ef139:0xc7988054579efaea!8m2!3d36.1993849!4d-79.8445376!16s%2Fg%2F11vy2fwzhm!19sChIJOfF--YnjUogR6vqeV1SAmMc,DRI Lake Brandt,5.0,649,Medical diagnostic imaging center,"6199 Lake Brandt Rd, Greensboro, NC 27455, United States","55X4+Q5 Greensboro, North Carolina, USA",https://drihealthgroup.com/locations/dri-lake-brandt?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=gmb-lakebrandt-listing,+1 336-433-5000,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNcgTmO8uJcKxLV_4n3OQyb4Kc5E4Lg1Tu02p82=w408-h548-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:46.671Z,,,,
"https://www.google.com/maps/place/Kofi+Doonquah/@36.0910599,-79.7872518,17z/data=!3m1!4b1!4m6!3m5!1s0x88531ed5ce02b3f3:0x58ce459e411077a7!8m2!3d36.0910599!4d-79.7872518!16s%2Fg%2F11k3xsy60t",Kofi Doonquah,,,Pain management physician,"1200 N Elm St, Greensboro, NC 274011004, United States",,https://www.conehealth.com/find-a-doctor/doctor-profile/kofi-doonquah/,+1 336-832-4380,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:51.242Z,,,,
https://www.google.com/maps/place/Southeastern+Pain+And+Wellness/data=!4m7!3m6!1s0x88524daa56060c2d:0xabb4db541ecb7281!8m2!3d36.2854476!4d-80.364908!16s%2Fg%2F11q8cglymr!19sChIJLQwGVqpNUogRgXLLHlTbtKs,Southeastern Pain And Wellness,5.0,1,Pain management physician,"402 W King St, King, NC 27021, United States","7JPP+52 King, North Carolina, USA",,+1 336-391-0801,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jijwBcgl4ls8jBSvMt3TDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.861378&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:33:55.927Z,,,,
https://www.google.com/maps/place/Cone+Health+Physical+Medicine+%26+Rehabilitation/data=!4m7!3m6!1s0x88531956c2bea209:0x6b404dee4e996bb7!8m2!3d36.0923511!4d-79.7831233!16s%2Fg%2F1tj4c5mh!19sChIJCaK-wlYZU4gRt2uZTu5NQGs,Cone Health Physical Medicine & Rehabilitation,4.5,20,Medical clinic,"1126 N Church St #103, Greensboro, NC 27401, United States","36R8+WQ Greensboro, North Carolina, USA",https://www.conehealth.com.com/locations/profile/cone-health-physical-medicine-and-rehabilitation/,+1 336-663-4900,"Open · Closes 5 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGaj6EHFo3ypq-OBSdKya2BZI4SI2p-4t34im7PRGvus4JsuKDz9JUF6dDpAN1DLg8frt9945jO5x_lzUxLSjEDly7gS91HU44RdcYdLMY8mYxWR7za8cfeC0nxtSPdH9nxz0c=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:34:01.026Z,,,,
https://www.google.com/maps/place/EmergeOrtho+Greensboro+%7C+Orthopedic+Clinic/data=!4m7!3m6!1s0x88531bff3cfea475:0x44648a14fc7c98d8!8m2!3d36.0882694!4d-79.8338569!16s%2Fg%2F1v4ptq5g!19sChIJdaT-PP8bU4gR2Jh8_BSKZEQ,EmergeOrtho Greensboro | Orthopedic Clinic,4.9,8012,Orthopedic clinic,"Second Floor, 3200 Northline Ave # 200, Greensboro, NC 27408, United States","35Q8+8F Greensboro, North Carolina, USA",https://emergeortho.com/locations/greensboro-signature/,+1 336-545-5000,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOY0pxs0ZYdxfX8BTE5i_BaxAuCsJkRXWZ1bVEG=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:34:06.033Z,,,,
"https://www.google.com/maps/place/Henry+J.+Elsner,+MD,+FACS/data=!4m7!3m6!1s0x88531f29bbc2be8f:0x667e7dea881f56a3!8m2!3d36.093144!4d-79.783042!16s%2Fg%2F1v16q_qp!19sChIJj77CuykfU4gRo1YfiOp9fmY","Henry J. Elsner, MD, FACS",4.9,200,Neurosurgeon,"1130 N Church St Suite 200, Greensboro, NC 27401, United States","36V8+7Q Greensboro, North Carolina, USA",https://www.cnsa.com/providers/henry-j-elsner-md-facs?utm_source=GMBSocialClimb&utm_medium=HenryJ.Elsner%2CMD%2CFACS,+1 336-272-4578,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNrPUtji4sJ6FMHasTV15MOR-9MnI4Nyp4TLazO=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:34:10.878Z,,,,
https://www.google.com/maps/place/Magnolia+Shores+Dental/data=!4m7!3m6!1s0x8852e3ec26620603:0x5be69f4f6315a395!8m2!3d36.1996226!4d-79.8460801!16s%2Fg%2F11k5fjcm8q!19sChIJAwZiJuzjUogRlaMVY0-f5ls,Magnolia Shores Dental,5.0,576,Dentist,"1009 North Carolina Hwy 150, Summerfield, NC 27358, United States","55X3+RH Summerfield, North Carolina, USA",https://www.magnoliashoresfamilydental.com/,+1 336-728-6153,"Open · Closes 5 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOLnUNdmMX3x7_am1iLO4b1EkHXxKe5rEhD6EhU=w408-h293-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–3 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:34:15.978Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/HEAG+Pain+Management+Center,+P.A./data=!4m7!3m6!1s0x88530c306128030f:0x37384fe291b511e!8m2!3d35.9173892!4d-79.9729647!16s%2Fg%2F1ptwp_c22!19sChIJDwMoYTAMU4gRHlEbKf6EcwM","HEAG Pain Management Center, P.A.",2.1,9,Pain management physician,"106 Baker Rd, Archdale, NC 27263, United States","W28G+XR Archdale, North Carolina, USA",http://www.heagpmc.com/,+1 336-434-3435,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2XFqqL5MEB_bn3Ii2EpKKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.37593&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Summerfield+Greensboro+NC/@36.2087468,-79.9047583,14z",2026-01-28T19:34:20.773Z,,,,
