placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Hilton+Union+Square+Garage+%28Propark%29/data=!4m7!3m6!1s0x8085808f9d6d92f5:0xee345b2decb4f35!8m2!3d37.7853363!4d-122.4101179!16s%2Fg%2F11gbkt57pn!19sChIJ9ZJtnY-AhYARNU_L3rJF4w4,Hilton Union Square Garage (Propark),4.0,85,Parking garage,"222 Ellis St, San Francisco, CA 94109, United States","QHPQ+4X Tenderloin, San Francisco, CA, USA",https://www.propark.com/facilities/parking-for-hilton-union-square/,+1 415-771-1400,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwBkhszUTBQR-dOxUDQjgjD1A419Btjqy1SX4Z6VydZ1LiGYBd6jF7QzUPOKlOG8coUXnknUUAQuPKT1ZrZcpcGondjxOHxjLdfxrZVvlZcWr96KCRIH9oiQlM8suJzG4vki1i=w408-h724-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:13.702Z,,
https://www.google.com/maps/place/Medical+Center+Parking/data=!4m7!3m6!1s0x808580c6679eb133:0x271bbee35f945d45!8m2!3d37.7907!4d-122.4331222!16s%2Fg%2F11b77k54yh!19sChIJM7GeZ8aAhYARRV2UX-O-Gyc,Medical Center Parking,3.4,30,Parking lot,"2401 Clay St, San Francisco, CA 94115, United States","QHR8+7Q Pacific Heights, San Francisco, CA, USA",,+1 415-923-3500 ext. 72193,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxQQskdD-tawN3K0BnGjMgg9IOXUybIvDR7kemxAqID6NK2fm4RIkHbhh8sSL-h9SD9AhcW9e0tmzHatcRbK47dAAzLSR5XcIFMuk7qnDgmOSBufTvP0G56MWr7TWzAfmge6mVc=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:16.579Z,,
https://www.google.com/maps/place/600+Harrison+Parking/data=!4m7!3m6!1s0x8085807eaab57d01:0xfbadfecbfe3c3700!8m2!3d37.784068!4d-122.395763!16s%2Fg%2F1tdl6btd!19sChIJAX21qn6AhYARADc8_sv-rfs,600 Harrison Parking,4.6,14,Parking garage,"600 Harrison St, San Francisco, CA 94107, United States","QJM3+JM Yerba Buena, San Francisco, CA, USA",https://www.spotangels.com/#id=1056690&?ref=google_maps_website,+1 415-351-4386,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz88Pi7xbQqB8vOrnysB78PFfi1RH40BgsvV5wVD2ao-wfkZ8nUWYvNH5HkFul9bb2xGOKAqm8AV1ezyfgsN6_P9zGqfoZnV9689HjSfKMSq4BDlcK0xAp1Ew5w_Mr62fRyfqQ3EA=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:19.493Z,,
https://www.google.com/maps/place/Old+First+Parking+Garage/data=!4m7!3m6!1s0x808580ea3b78fbaf:0x68c3de401769b8!8m2!3d37.791327!4d-122.4213675!16s%2Fg%2F1tk1n6l2!19sChIJr_t4O-qAhYARuGkXQN7DaAA,Old First Parking Garage,3.4,54,Parking garage,"1725 Sacramento St, San Francisco, CA 94109, United States","QHRH+GF Polk Gulch, San Francisco, CA, USA",,+1 415-409-3800,Open ⋅ Closes 12 am,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwni-JbcoV5Gqc5cGrSQgPthEYGPg_l0vwNLjbDifTjEeoed_nId-IwpSkm7Y0nmmtshiLDAMCPx8R8KB8HyFUftTjJ6OrMWFIzW7TvyiI8WQTWq1nNLVgLq-ZuPUtstxUEcWW21fZALZZi=w408-h306-k-no,false,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:24.389Z,,
https://www.google.com/maps/place/303+2nd+St+Parking/data=!4m7!3m6!1s0x808580794544183d:0x9ce88a0a1caa9171!8m2!3d37.7847658!4d-122.3949054!16s%2Fg%2F1ptxdm5jz!19sChIJPRhERXmAhYARcZGqHAqK6Jw,303 2nd St Parking,3.5,11,Parking garage,"518 Harrison St, San Francisco, CA 94105, United States","QJM4+W2 Rincon Hill, San Francisco, CA, USA",https://www.spotangels.com/#id=1056692&?ref=google_maps_website,,Open ⋅ Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jqUCDEb3c2D_zcQydr65tQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.07407&pitch=0&thumbfov=100,false,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:29.481Z,,
https://www.google.com/maps/place/Saint+Francis+Memorial+Hospital+Parking/data=!4m7!3m6!1s0x8085813b80386fb5:0x89201ca5e55f37db!8m2!3d37.7904509!4d-122.4163034!16s%2Fg%2F11q26jfvwj!19sChIJtW84gDuBhYAR2zdf5aUcIIk,Saint Francis Memorial Hospital Parking,3.8,10,Parking garage,"1234 Pine St, San Francisco, CA 94109, United States","QHRM+5F Nob Hill, San Francisco, CA, USA",,+1 415-495-3909,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhTCYv4iluI0UVZqtnELivWTkA2TcZ7vFpuaMhQsq_PbLs2uR2V9rRvcqSGlHmwgXFoP53BCdqE1Bno82pm3Ikppfc4hh8ThQsRhR4YXt5fQCZHglPUb3VHSHIpvPVJFKid-BQ=w408-h535-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:32.336Z,,
"https://www.google.com/maps/place/Soir%C3%A9e+Valet+Parking+Service,+Inc/data=!4m7!3m6!1s0x8085809d7e60e345:0x636a6f08c300ac2!8m2!3d37.773494!4d-122.4153419!16s%2Fg%2F1tcv1nz0!19sChIJReNgfp2AhYARwgowjPCmNgY","Soirée Valet Parking Service, Inc",4.7,15,Valet parking service,"1470 Howard St, San Francisco, CA 94103, United States","QHFM+9V SoMa, San Francisco, CA, USA",http://www.soireevalet.com/,+1 800-660-1906,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxYMy8Ms1GbhYk90B4clKFjjQXIpqSCX_6LTnLY_NP-JXa-GbaxhZrRPdG-Jpnyter3bn3OPRj1108qcYpcJv8msITb8sHQpoOE7JVoXsJDVxRhRKWFvOhg3fYQMhuHCnGbFxcePg=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:37.296Z,,
https://www.google.com/maps/place/2055+Chestnut+Street+Parking+%28California+Parking%29/data=!4m7!3m6!1s0x808580d737a18d7b:0xa6f3d8a3870e0291!8m2!3d37.8001036!4d-122.4369131!16s%2Fg%2F1tdc0w8s!19sChIJe42hN9eAhYARkQIOh6PY86Y,2055 Chestnut Street Parking (California Parking),1.8,9,Parking lot,"2055 Chestnut St, San Francisco, CA 94123, United States","RH27+26 Marina District, San Francisco, CA, USA",https://reserve.propark.com/?location_id=MTMxNg==,+1 415-468-4860,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwt9mC3_E88bfNRDOe6CKQrZPS7fHAZhymhxYH-hA_BArP6VMW-efIisLIGECS_Jr5y-PdUMBjR3tkQanrilbrkkszbiSpSlh1qjgE269u64y-LZy1hBDHERkJ4E78MoTlM8GVe=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:42.278Z,,
https://www.google.com/maps/place/303+2nd+Street+Garage/data=!4m7!3m6!1s0x8085807bf5216d75:0xfffa3643eeef687c!8m2!3d37.7846967!4d-122.394928!16s%2Fg%2F11f_p395dh!19sChIJdW0h9XuAhYARfGjv7kM2-v8,303 2nd Street Garage,3.3,13,Parking lot,"582 Harrison St, San Francisco, CA 94107, United States","QJM4+V2 Rincon Hill, San Francisco, CA, USA",,+1 415-974-6806,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyOFawkfm0bJK79i96bydiOKDQCY_U5y2lYCK-4kaeBSPNBbv5N8nJ9Q2BjV-DDcwJ1rZQz9u6R5QXCixEGmK1D6ZthaeodkcVB6pw_Ajav2gJDZO-L2Strq8NJuEd6qzzNginn=w408-h307-k-no,false,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,Closed,Closed,5 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:47.271Z,,
https://www.google.com/maps/place/Parking+permit+S+Fco/data=!4m7!3m6!1s0x8085809e7deac87d:0x614eb62b376f6dc8!8m2!3d37.7745888!4d-122.4188506!16s%2Fg%2F11c1qnvd5b!19sChIJfcjqfZ6AhYARyG1vNyu2TmE,Parking permit S Fco,3.4,7,Corporate office,"11 Van Ness Ave, San Francisco, CA 94103, United States","QHFJ+RF SoMa, San Francisco, CA, USA",https://www.sfmta.com/,,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy1WEzK-1pe6fUoK5yiCVgGYY3CPPUna1OA8sM4JxwUGy3S9JTRHNztjLR2Kslzg7xUzm_akwxbIaghGb76sUNubs5h4mELcdt1q4rfXg-7_4iSROjZNpjQFXwU1vWq0Bp3YN-KFQ=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:52.335Z,,
https://www.google.com/maps/place/424+Brannan+St+Parking/data=!4m7!3m6!1s0x80858078adccbd67:0x2a723f1197c3922a!8m2!3d37.7795991!4d-122.3952114!16s%2Fg%2F11f2gsy38q!19sChIJZ73MrXiAhYARKpLDlxE_cio,424 Brannan St Parking,3.3,37,Parking garage,"424 Brannan St, San Francisco, CA 94107, United States","QJH3+RW China Basin, San Francisco, CA, USA",https://www.spotangels.com/#id=1056678&?ref=google_maps_website,+1 415-341-1592,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz02e7JbY-M7S_jlzs6E_6TZBjeu1YxDb22Vp8xvwRmamPLzArRu0-tt-19Room3bpUsiAJJa4zw14EhTRPZN8Xo2QsviXOnePejmc0BHL3SECCtP9mLj-xr3dgl4fI6GepFIGe2g=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:18:55.271Z,,
https://www.google.com/maps/place/Hyatt+Regency+SOMA+Parking+%28Propark%29/data=!4m7!3m6!1s0x808581d59aa04fb5:0x6a32148a5c0aa10d!8m2!3d37.7867474!4d-122.4028308!16s%2Fg%2F11ll9wt5w1!19sChIJtU-gmtWBhYARDaEKXIoUMmo,Hyatt Regency SOMA Parking (Propark),4.2,11,Parking lot,"50 3rd St, San Francisco, CA 94103, United States","QHPW+MV Yerba Buena, San Francisco, CA, USA",https://www.propark.com/facilities/parking-for-hyatt-regency-sf/,+1 415-974-6400,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyYPV0gealT2qPFgUliyEoRj2om9uLU02jozcxxI-d-uWWEVJwgSBVnELu1es_gp1hbm7tt5rWBvSo7Lf_DaUes3h__1ijBfI6T0q8Sq3lcuuVynJvkbHk9qZwVz4-9veenInrxiA=w408-h544-k-no,true,6 am–10 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:00.412Z,,
https://www.google.com/maps/place/Market+Square+Garage/data=!4m7!3m6!1s0x8085809c407ea8c9:0x4c2df106e0737e4a!8m2!3d37.7762303!4d-122.4169156!16s%2Fg%2F1tkp5641!19sChIJyah-QJyAhYARSn5z4AbxLUw,Market Square Garage,3.3,23,Parking garage,"846 Jessie St, San Francisco, CA 94103, United States","QHGM+F6 SoMa, San Francisco, CA, USA",https://parkingconcepts.com/facilities/market-square-garage/,+1 415-861-2280,Open ⋅ Closes 12 am,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYDmhLQa9_CGiYOeoQLk7xHDnf7AlNUr-1-rw35jYETIdsRrd7cKqr5kHG7s6cHUn6P3L0LJvBOTbF5EGAppgZai64niHZnCwwds7iUOkwEX4_MsSqzdiz8WmXrJ3cuvs5_JJBuA=w408-h305-k-no,false,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,9 am–9 pm,9 am–6 pm,6 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:05.514Z,,
https://www.google.com/maps/place/24+Florida+St./data=!4m7!3m6!1s0x808f7e2f6f49e799:0x603b5ea0f94b0677!8m2!3d37.7678605!4d-122.4121121!16s%2Fg%2F1tdq1cbr!19sChIJmedJby9-j4ARdwZL-aBeO2A,24 Florida St.,4.6,14,Parking lot,"24 Florida St, San Francisco, CA 94103, United States","QH9Q+45 Mission District, San Francisco, CA, USA",http://californiaparking.com/24-florida-mission-district.shtml,+1 415-468-4860,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HcGLiBOjx4HBcDe3MSPpgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.47722&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:10.610Z,,
"https://www.google.com/maps/place/Liberty+Park+Management,+Inc./data=!4m7!3m6!1s0x808580995f2a561b:0xa2fe25c5dbaaa5f7!8m2!3d37.7776676!4d-122.4188768!16s%2Fg%2F11_tp6fkd!19sChIJG1YqX5mAhYAR96Wq28Ul_qI","Liberty Park Management, Inc.",2.0,7,Parking garage,"151 Hayes St, San Francisco, CA 94102, United States","QHHJ+3C Civic Center, San Francisco, CA, USA",https://www.spotangels.com/#id=296718588&?ref=google_maps_website,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHQEV0vJs7H6ztT_LhQbCIIbKA_nQwCXU8Ez_6a8h8Xjy4MeNxN4aXn2ZNI6dC34fMn3-j0kul_cPtsb6p1hkoj7vdsmrHy51a33-S8Jp3hB0LpjeEx0YB3HoVlWO2nAvDSQecSg=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:13.659Z,,
https://www.google.com/maps/place/NBPS+-+North+Beach+Parking+Services/data=!4m7!3m6!1s0x8085808ad3ff2f73:0x6c5109e9932ec5fc!8m2!3d37.7956519!4d-122.4038882!16s%2Fg%2F11gd6859pp!19sChIJcy__04qAhYAR_MUuk-kJUWw,NBPS - North Beach Parking Services,3.7,12,Parking lot,"622 Washington St, San Francisco, CA 94111, United States","QHWW+7C Chinatown, San Francisco, CA, USA",https://northbeachparkingservices.com/,+1 415-872-9112,"Open 24 hours

Confirmed by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipO1oI__2srmPjHnpi8-rSrRTZgaOes-orL9ogz6=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:18.511Z,,
https://www.google.com/maps/place/560+Mission+Street+Valet+Parking/data=!4m7!3m6!1s0x808581d564b6f6f9:0xb3866d78ad0bb8ce!8m2!3d37.7887569!4d-122.3993836!16s%2Fg%2F11rmwcx42l!19sChIJ-fa2ZNWBhYARzrgLrXhthrM,560 Mission Street Valet Parking,1.0,2,Parking garage,"560 Mission St, San Francisco, CA 94105, United States","QJQ2+G6 Financial District, San Francisco, CA, USA",https://parkabm.com/facilities/560-mission-street-parking/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qFDY_v5MFHuZwnQ4Nu7FxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.52787&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:21.424Z,,
https://www.google.com/maps/place/Post+Taylor+Garage/data=!4m7!3m6!1s0x8085808e408edeeb:0x28cbdb73d9e977a6!8m2!3d37.7875383!4d-122.4113746!16s%2Fg%2F11c1xm4xqb!19sChIJ696OQI6AhYARpnfp2XPbyyg,Post Taylor Garage,2.6,25,Parking garage,"530 Taylor St, San Francisco, CA 94102, United States","QHQQ+2F Lower Nob Hill, San Francisco, CA, USA",http://www.sfcitypark.com/,+1 415-275-0930,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMZI7U6yu_Ctb0iohtQBHgHR4Eq958Im8riGYVS=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:26.395Z,,
https://www.google.com/maps/place/Tam%27s+Parking/data=!4m7!3m6!1s0x808580f4b57c588b:0xc5bdf2fa3fcf3584!8m2!3d37.7955029!4d-122.405682!16s%2Fg%2F11dxcq1ffz!19sChIJi1h8tfSAhYARhDXPP_ryvcU,Tam's Parking,3.6,29,Parking lot,"732 Washington St, San Francisco, CA 94108, United States","QHWV+6P Chinatown, San Francisco, CA, USA",,+1 415-816-8556,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkRVJ-6kGaLtMeoi4-m_Uq7raeQGUANV9De1O8Jhy0961CNr95fl6-B4gzb5Iowxv-ZUae5_9YeHxts7xIY9YTsoHcabPRQERSU1nnlv-Vdc8mwqJYssNP7uPY8LZinHYaHVbvDQ=w408-h408-k-no,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:31.474Z,,
https://www.google.com/maps/place/100+First+Parking/data=!4m7!3m6!1s0x8085807ca435e849:0x2f9c0310fa1e4efe!8m2!3d37.7891948!4d-122.3979909!16s%2Fg%2F11c31914mz!19sChIJSeg1pHyAhYAR_k4e-hADnC8,100 First Parking,4.1,12,Parking garage,"100 1st St, San Francisco, CA 94105, United States","QJQ2+MR SoMa, San Francisco, CA, USA",,+1 415-658-7390,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3B5kyprKd3YVf6DTQoRQMVo5chP07yaemsI3BdF-nUh2yD2orPLFWyiu168--G9f5bkQ_8HsDTR2ziKcWj-n92FCyt5syPRvoBYya6Oyq2EC6F_GHyUIzG8L8q8Nd1gqBKqs=w408-h306-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,Closed,Closed,6 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:36.843Z,,
https://www.google.com/maps/place/Fifth+%26+Mission+%2F+Yerba+Buena+Parking+Garage/data=!4m7!3m6!1s0x80858086f4292567:0xdeff0c8f2778ca53!8m2!3d37.7834037!4d-122.4053326!16s%2Fg%2F11kpvgqps2!19sChIJZyUp9IaAhYARU8p4J48M_94,Fifth & Mission / Yerba Buena Parking Garage,3.4,48,Parking garage,"833 Mission St, San Francisco, CA 94103, United States","QHMV+9V Yerba Buena, San Francisco, CA, USA",https://www.sfmta.com/garages-lots/fifth-mission-yerba-buena-garage,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzh3m2SoupD7RPGCnm_dFZwhhrhUsVDymWQj3LQUPAwzacJ6lkTL5n3OL3FJNGZSjxYX-C8qTKk06X-hBBLiN6Var0N6WrG8OKhOVrGUQb8hDZBDwYGU3iPKFjx-gLimsiThTI6=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:41.623Z,,
https://www.google.com/maps/place/Parking+Garage+@+Japan+Center/data=!4m7!3m6!1s0x808580bec47758e3:0xdc06fd0aaed8c76!8m2!3d37.7849544!4d-122.4301582!16s%2Fg%2F1tfkwjmk!19sChIJ41h3xL6AhYARdoztqtBvwA0,Parking Garage @ Japan Center,4.2,748,Parking garage,"1610 Geary Blvd, San Francisco, CA 94115, United States","QHM9+XW Japantown, San Francisco, CA, USA",http://japancentergarage.org/,+1 415-956-8003,"Open ⋅ Closes 11 pm

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOj7VDw2xIdhffF1EX-TdNV_01HJJHzCadk6NyS=w426-h240-k-no,true,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,9 am–11 pm,9 am–11 pm,5 am–11 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:46.694Z,"Vibrant shopping center features a range of Japanese restaurants & shops, plus a market & theater.",
https://www.google.com/maps/place/Fifty+Fremont+Garage/data=!4m7!3m6!1s0x8085806374c0284f:0x112bbb2ed27aac85!8m2!3d37.7905556!4d-122.3972222!16s%2Fg%2F12vsvgb4s!19sChIJTyjAdGOAhYARhax60i67KxE,Fifty Fremont Garage,4.1,13,Parking garage,"50 Fremont St, San Francisco, CA 94105, United States","QJR3+64 Financial District, San Francisco, CA, USA",http://www.salesforcewest.com/building-amenities/parking-garage/,+1 415-543-5556,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4yh0s2Km__Nct5Sh8UaZ-4ejFyQa0ywE-QpuSdV2cZfu-RIydy9ZQICCFLcNkmFVzQdNm3AmNOaVp9m3-79_k13ADW6bgCVwbCZ0mbUVlIltMS1Aek0GdSP6CGhJ8HUvZzaNL=w408-h272-k-no,false,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–3 pm,Closed,7 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:51.937Z,,
https://www.google.com/maps/place/Impark+%28Parking%29/data=!4m7!3m6!1s0x8085808a852ba89b:0xe456d2bf23b2c4a5!8m2!3d37.7897244!4d-122.3999146!16s%2Fg%2F1hd_33hxj!19sChIJm6grhYqAhYARpcSyI7_SVuQ,Impark (Parking),2.3,10,Parking garage,"52 Stevenson St, San Francisco, CA 94105, United States","QJQ2+V2 Financial District, San Francisco, CA, USA",https://impark.com/customers/find-your-city/san-francisco-bay/,+1 415-495-3909,Open ⋅ Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OhntEaoysQ8RF_HP0wqinQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.92253&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:19:57.195Z,,
https://www.google.com/maps/place/450+5th+St+Parking/data=!4m7!3m6!1s0x8085807ffd556449:0xfa7becdd386d5145!8m2!3d37.7779461!4d-122.4007121!16s%2Fg%2F11f_p38zcc!19sChIJSWRV_X-AhYARRVFtON3se_o,450 5th St Parking,3.6,17,Parking garage,"440 5th St, San Francisco, CA 94107, United States","QHHX+5P SoMa, San Francisco, CA, USA",https://www.spotangels.com/#id=1056756&?ref=google_maps_website,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwGAHILo1dZHfOFEMAsjgSGI0F0ZT86vJWu0ykv_BN-5ApsUjOeVgEmeC_iJgfpxySlV_57GV0JCzn5n4OgjwtBORVNMN8S9iijK0gfUF98tR_Ph-T2YVLCBlYPtikY629M8UE7=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-28T19:20:00.156Z,,
