placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error,isBlackOwned
https://www.google.com/maps/place/Gene%27s+Auto+Worx/data=!4m7!3m6!1s0x872b08b4cb199629:0x8b48d02a214dca8!8m2!3d33.3986415!4d-111.9529069!16s%2Fg%2F1tgm39yf!19sChIJKZYZy7QIK4cRqNwUogKNtAg,Gene's Auto Worx,4.9,357,Auto repair shop,,"2750 S Hardy Dr, Tempe, AZ 85282, United States","92XW+FR Tempe, Arizona, USA",https://www.autorepairshop-tempe.com/,+1 480-968-8051,"Open · Closes 5:30 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPGMENS_GnD6aWS9lvK_HXvtaNIyf5U2zDylrwCWkcp8vGQtjJJlPG8YDrO0Jfblm9-eZM1WLb8LmdrvefXUC2BpqvhFjSf4YKJuOmlX_oxKhOq3d4OBVlHDdBsACRnNzqDGnW8VvSN885=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:26:21.513Z,,
https://www.google.com/maps/place/Eminent+Total+Car+Care/data=!4m7!3m6!1s0x872b09c5078534f1:0xd091b3a24db4477c!8m2!3d33.4067792!4d-111.9453415!16s%2Fg%2F11h_vxxx4x!19sChIJ8TSFB8UJK4cRfEe0TaKzkdA,Eminent Total Car Care,4.7,393,Auto repair shop,,"445 W Broadway Rd #101, Tempe, AZ 85282, United States","C343+PV Tempe, Arizona, USA",http://www.eminentcarcare.com/,+1 480-966-1616,Open · Closes 5 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjwOqKfiTo-OhxRB8g5P4fc4D7mgCOmypEAPo-Pfa0ee3j9ttKsVJNl3Ktas37Xrix_A2oqUY_6dLHB8uhO_-_i7neJuJ214R8P4Y4AxGlDB1ueXq3vz69BFIUKcroaxxKd4Bi=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:26:25.896Z,,
https://www.google.com/maps/place/Uptown+Automotive/data=!4m7!3m6!1s0x872b09c50800bd8d:0x3342ea2be8e2ca21!8m2!3d33.4366992!4d-111.9236499!16s%2Fg%2F11tgdd3ry2!19sChIJjb0ACMUJK4cRIcri6CvqQjM,Uptown Automotive,4.8,12,Tire shop,,"998 E Gilbert Dr, Tempe, AZ 85281, United States","C3PG+MG Tempe, Arizona, USA",,+1 480-604-5019,Opens soon · 8:30 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqgjWkXNZNWoum95-TteEUKFY51O5ptR8rwO6ZFG3w68ajqHQPi2XE5ryUWC_Mo5R4OuZJe2FeSPiCPcj1NviMSyuctM2t2iSQj0cOjB1GWP-ewglVGHfIj3H6GGaWnP5JPIeE87A=w408-h544-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:26:30.230Z,,
https://www.google.com/maps/place/AAA+Tempe+Auto+Repair+Center/data=!4m7!3m6!1s0x872b093419eb491d:0x5ffaf07346a12ac4!8m2!3d33.4071128!4d-111.9244333!16s%2Fg%2F11rklbyn7v!19sChIJHUnrGTQJK4cRxCqhRnPw-l8,AAA Tempe Auto Repair Center,4.3,117,Auto repair shop,,"939 E Broadway Rd, Tempe, AZ 85282, United States","C34G+R6 Tempe, Arizona, USA",https://mwg.aaa.com/agent-office-locations/az/tempe/aaa-tempe-auto-repair-center,+1 480-850-5555,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqQB9Jlzja3sO5zl0wNI9c0h-GGpPfxMoMEj5YuU0OVXV0cDDH-yeWCkOi8c328RCpwlUYss2ls50GDchpNQ-d8Se4YN5NgLTHuK3LHcSC4H0LYx1GF0jGmnZVVVE9mSZbpuYlUhMayZh5=w425-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:26:34.848Z,,
https://www.google.com/maps/place/Benny%27s+Auto+Repair+%26+Tire/data=!4m7!3m6!1s0x872b08f5ce8071fb:0x60fccf3eee762e38!8m2!3d33.415303!4d-111.9072407!16s%2Fg%2F1tdy0bwx!19sChIJ-3GAzvUIK4cROC527j7P_GA,Benny's Auto Repair & Tire,4.7,73,Auto repair shop,,"1820 E Apache Blvd, Tempe, AZ 85281, United States","C38V+44 Tempe, Arizona, USA",,+1 480-968-1565,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepK-OnGswl-0bXfE1_7gmAmifaeATyau66XnhZxM8Mdtk57Os8ZX8U9rCz4f91_q-QjSwLXEbL-dJ76x30fIjiLBLBKIqnFQEOjm_WFEKKjDbEQEcqc5z3lSAo4-VOWHegNHSKcvA=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:26:39.251Z,,
https://www.google.com/maps/place/Stinky%27s+Express+Lube/data=!4m7!3m6!1s0x872ba83226123fbb:0xff20911bad95f1d5!8m2!3d33.41331!4d-111.90868!16s%2Fg%2F11bbwmf3w2!19sChIJuz8SJjKoK4cR1fGVrRuRIP8,Stinky's Express Lube,4.8,747,Oil change service,,"1355 S McClintock Dr, Tempe, AZ 85281, United States","C37R+8G Tempe, Arizona, USA",,+1 480-545-0695,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVok4t23HsDNTjykW1aqqjsmbAe8R5Gl4emSREIC43i3StTLsxzaDF_zgfYUqjb0zxez0EwwVj7d0H8uADRCluEzVNtrWGR9mGXQgaEvjY8FnQ0rsia95P0WzvwkSrrISghcp-=w460-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:26:43.594Z,,
https://www.google.com/maps/place/Midas+Tires/data=!4m7!3m6!1s0x872b0999c9016ba7:0x99baccbf710faec5!8m2!3d33.4077678!4d-111.922859!16s%2Fg%2F11txflm7_9!19sChIJp2sByZkJK4cRxa4Pcb_Mupk,Midas Tires,2.3,3,Tire shop,,"1050 E Broadway Rd, Tempe, AZ 85282, United States","C35G+4V Tempe, Arizona, USA",https://www.midas.com/store/az/tempe/1050-east-broadway-85282/tires?shopnum=1814&v=lookup,+1 480-400-8348,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nFokvevlIyzB12nsFj2jPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.7097&pitch=0&thumbfov=100,false,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:26:47.933Z,,
https://www.google.com/maps/place/LugWrench+Heroes+Mobile+Tire+Shop/data=!4m7!3m6!1s0x872bb1c4dce5fefd:0xdc3bf535419fdccb!8m2!3d33.3814147!4d-111.9417894!16s%2Fg%2F11jv5fpy2x!19sChIJ_f7l3MSxK4cRy9yfQTX1O9w,LugWrench Heroes Mobile Tire Shop,5.0,471,Tire shop,· Delivery · In-store shopping,"4665 S Ash Ave Suite G-7, Tempe, AZ 85282, United States","93J5+H7 Tempe, Arizona, USA",http://lugwrenchheroes.com/,+1 602-492-8495,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2Vt3-l_q3QD7CMqvY7eO4t2-Q2iOPXGf0WppBMm6eNVmdVDxpNlDhU0kuUmn1YRmVvq8ZbTAgo-0YO6YnXwLuqKo21VXQEeNU1P6jkYyGoE5opMI7xHziWF1DRVIR2MMb5eoFD63YXawZ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:26:52.308Z,,
https://www.google.com/maps/place/American+Five+Star+Auto+Repair+%26+Transmission/data=!4m7!3m6!1s0x872b085dcbd4b197:0x113f182df2df4154!8m2!3d33.4152022!4d-111.8973118!16s%2Fg%2F1tdy0bws!19sChIJl7HUy10IK4cRVEHf8i0YPxE,American Five Star Auto Repair & Transmission,4.6,458,Auto repair shop,,"2070 E Apache Blvd Suite 101, Tempe, AZ 85281, United States","C483+33 Tempe, Arizona, USA",https://www.americanfivestartransmission.com/,+1 480-966-8181,"Open · Closes 5:30 pm

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvbBBLCwx28lgU8icqLB4CnGDKgETV7lQP3JwXlKeTUgHgV1OVTE9G5VO2xXau_geAwzNfeZQ5B17w5lZFx0Aw7woSHD8RHOBJG_TBLN0BrxJvqHbXTRcG1wgNwjqM_gUrcNzQRG5Z5nnn=w574-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:26:57.075Z,,
https://www.google.com/maps/place/Rim+1+Custom+Wheels/data=!4m7!3m6!1s0x872b0ee21cb94313:0xf7bfb68aa3b8b356!8m2!3d33.4197222!4d-111.9819444!16s%2Fg%2F12615lhnm!19sChIJE0O5HOIOK4cRVrO4o4q2v_c,Rim 1 Custom Wheels,4.8,128,Wheel store,,"3017 S 46th St., Phoenix, AZ 85040, United States","C299+V6 Phoenix, Arizona, USA",,+1 480-832-7467,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPRz0inrcxe3F5MQHsq80t0dWWbDNwfjEu9wjq1xTH7XDeKRo2rfXnB__OQUv5Te88rkJgnNkiSkqB3LxsSPbLPjM6bkF-c3NaxJdPVGYvTosdnRz-aa4SMlcaJdWmOjwsPxkp=w408-h340-k-no,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:01.578Z,,
https://www.google.com/maps/place/Brakes+Plus/data=!4m7!3m6!1s0x872b09db3bda25c5:0xb081ba11a68ef15e!8m2!3d33.4288282!4d-111.9086233!16s%2Fg%2F11lcgth14r!19sChIJxSXaO9sJK4cRXvGOphG6gbA,Brakes Plus,4.9,568,Auto repair shop,,"101 S McClintock Dr, Tempe, AZ 85288, United States","C3HR+GH Tempe, Arizona, USA",https://www.brakesplus.com/stores/tempe/az/0226/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=0226,+1 602-607-4466,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYemk--6qbtAEw76SzZNMRXn3IYi-IlVKAfjlmmJEoAWvtdN9lEfI4fjV1XqDy3YA5ltuw9-M5spMDbfbgUr-_PWRjxKLhqzA5ET1S36j_z-Nv-eRbW1KhiC1-UTqRyOcnOWeB4SuXZrKw=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:05.894Z,,
https://www.google.com/maps/place/Brakes+Plus/data=!4m7!3m6!1s0x872b09979acc2cdd:0xfbf4ff85777d7ba!8m2!3d33.4215033!4d-111.9469888!16s%2Fg%2F11ppp7d6gv!19sChIJ3SzMmpcJK4cRutd3V_hPvw8,Brakes Plus,4.6,742,Auto repair shop,,"527 W University Dr, Tempe, AZ 85281, United States","C3C3+J6 Tempe, Arizona, USA",https://www.brakesplus.com/stores/tempe/az/0221/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=0221,+1 480-937-1850,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweopIkbsJhwplwETHLRRthgWtuHt9EeBs8CYwuK1qJiiKkMmuoVXYU8ALI0onF1MjiTPdA9cZq2K5F7DMIoQg5-aUvWIlPJjYssAkJNkUID9LGZDdiNVhmlmlazjnupdTBRUmiFMtpgZ5FA=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:10.258Z,,
https://www.google.com/maps/place/ARIZONA+TIRE+AND+WHEEL/data=!4m7!3m6!1s0x872b0bc2423a2b21:0xa1a631829b541def!8m2!3d33.4267447!4d-111.8941823!16s%2Fg%2F11b6tyj3zj!19sChIJISs6QsILK4cR7x1Um4IxpqE,ARIZONA TIRE AND WHEEL,4.7,21,Auto parts store,,"326 S Siesta Ln #8, Tempe, AZ 85288, United States","C4G4+M8 Tempe, Arizona, USA",https://arizonatireandwheel.com/,+1 480-423-2367,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepeHwYlW2DQaIY3UnyainDnPeN_PEHomyBj6I2zG-1S8ZQ-iIh8Ux8Y-VoiZbHS3ZXHcJZASMMIZ6Vawuh6HIh7txVztAUCym2b3KLEWyCJ0JTkIQOjVgu3MZl7w5RSO1AZsKyy=w461-h240-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:14.742Z,,
https://www.google.com/maps/place/Mora+llantera/data=!4m7!3m6!1s0x872b0ff4ede34f1f:0xd441f55239454d0a!8m2!3d33.4220958!4d-111.9892529!16s%2Fg%2F11gy4x_rt0!19sChIJH0_j7fQPK4cRCk1FOVL1QdQ,Mora llantera,4.5,103,Tire shop,,"4238 E University Dr, Phoenix, AZ 85034, United States","C2C6+R7 Phoenix, Arizona, USA",,+1 602-290-7746,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppuaaZLxWoIOEEOWdN6R_zdYwpW365FIM5xtegqXo92Q7Xij0Mds0DiDPJzW_4N8gKz9_UTGaXE6lf5cSRb7ZtKPyQ5yfqz-IB19zCqg1O7Q7fW4ZU43aE9ZHac-ucMff6Y1_nhQ=w493-h240-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:19.330Z,,
https://www.google.com/maps/place/Tire+Kickers+Inspection+Station+%236/data=!4m7!3m6!1s0x872b0f1b085873b3:0xcc12d9fb8d7625b8!8m2!3d33.4081134!4d-111.9624116!16s%2Fg%2F11qlh4fwm0!19sChIJs3NYCBsPK4cRuCV2jfvZEsw,Tire Kickers Inspection Station #6,4.5,117,Vehicle inspection service,,"1414 W Broadway Rd #108, Tempe, AZ 85282, United States","C25Q+62 Tempe, Arizona, USA",http://www.tirekickers.biz/,+1 503-437-5254,Closed · Opens 9 am,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHK85-ny6Uh74ztWK0n6Ih8M6sgQZMiZgKTaNWfgb5-aeveXN_QTYnhpF_rlzAZs8daUkllIUISqusy1niJBBw1PLZ1sL45zIVW_RH2vE1HyeSzfGV5TyBuOjazasZgSwysuU=w533-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:23.710Z,,
https://www.google.com/maps/place/Mcilvain+Motors/data=!4m7!3m6!1s0x872b0ee01958240f:0x84815429aaa6b2d!8m2!3d33.4196058!4d-111.9762938!16s%2Fg%2F1hf4hd1r8!19sChIJDyRYGeAOK4cRLWuqmkIVSAg,Mcilvain Motors,5.0,187,Auto repair shop,,"939 S 48th St #215, Tempe, AZ 85281, United States","C29F+RF Tempe, Arizona, USA",https://www.mcilvainmotors.com/,+1 480-968-2858,Open · Closes 1:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYq7ogaiJLYLdrVIpVJAPcqIJzuThLy9JGABOjO0b4RE6M8aptpWSsdHhEdi6seujzZpuF6v3jHCBWKUrpUrnB67maKuOTGIbj9r8hrfl6opEGp_9VziOwAh09xS8YzFWgACttI32B3-8=w426-h240-k-no,true,6 am–1:30 pm,6 am–1:30 pm,6 am–1:30 pm,6 am–1:30 pm,6 am–1:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:28.194Z,,
https://www.google.com/maps/place/Dugger%27s+Emergency+Roadside+Services/data=!4m7!3m6!1s0x872b129ba84c462f:0x112fd58bec3be327!8m2!3d33.4062761!4d-111.9940905!16s%2Fg%2F11f2wj5sqb!19sChIJL0ZMqJsSK4cRJ-M77IvVLxE,Dugger's Emergency Roadside Services,4.9,17656,Car battery store,· Delivery,"4001 E Broadway Rd, Phoenix, AZ 85040, United States","C244+G9 Phoenix, Arizona, USA",https://duggerservices.com/,+1 877-823-9696,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhtXMFFK-jiSavya4nC8Y35yGjAhW5OUWA7UMOMNgK_0BvO9bWwZiUdLGPXFfvu6erK5AWVlp99RqGHejcd79Eubu9ZtMf-Wxnta0oa8wQoLBBPLNnT_3JRaDRss8_J-qlnuSJ5UtNEG4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:32.642Z,,
https://www.google.com/maps/place/AutoCrafters/data=!4m7!3m6!1s0x872b0f34794574cd:0x71576628cce19e3b!8m2!3d33.407107!4d-111.955634!16s%2Fg%2F1tfsnm3z!19sChIJzXRFeTQPK4cRO57hzChmV3E,AutoCrafters,4.5,112,Auto repair shop,,"1115 W Broadway Rd, Tempe, AZ 85282, United States","C24V+RP Tempe, Arizona, USA",https://www.azautocrafters.com/,+1 480-966-9716,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbJQpPX9qKSSmSwo-3yfu2w4G-VmMgGsogrYIaxuyOraHt91YykA6nPd5fI6BssGvcHjwGCE6PydsxKJ8XxQPq1rqjglbZmDuv8_Dg75CrG45RLXn5BLwBqDF6mAH-Fe9dfuKN=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:37.005Z,,
https://www.google.com/maps/place/Tempe+Auto+Repair/data=!4m7!3m6!1s0x872b08ae3d0f6a45:0xed88e2fbe606bdc6!8m2!3d33.3925032!4d-111.9447584!16s%2Fg%2F1tczwdgr!19sChIJRWoPPa4IK4cRxr0G5vviiO0,Tempe Auto Repair,4.4,260,Auto repair shop,,"321 W Southern Ave, Tempe, AZ 85282, United States","93V4+23 Tempe, Arizona, USA",http://tempeauto.repair/,+1 480-967-1476,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbGzSj0uO_3PZV6z3Q91-ZUmyK2ry7tfY4d47cKyFrrEV7MUmXErCY9bLHmWMWQphFAILqN9_xRW8RcO8FfCmizdUxZZ9booqDwFdJUCygvtsSh1WLWMS1DtYcCOrTfjSSfLcczw=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:41.860Z,,
"https://www.google.com/maps/place/Scottsdale+Muffler+%26+Automotive,+Inc./data=!4m7!3m6!1s0x872b090b9bd31b2d:0xc3e5e901ab604b3d!8m2!3d33.4269545!4d-111.9050898!16s%2Fg%2F1vvdvp60!19sChIJLRvTmwsJK4cRPUtgqwHp5cM","Scottsdale Muffler & Automotive, Inc.",4.9,468,Auto repair shop,,"1879 E 3rd St, Tempe, AZ 85288, United States","C3GV+QX Tempe, Arizona, USA",https://scottsdalemuffler.com/,+1 480-994-4741,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOo2YhMHG8GT0tVav0I_pm-aDgMVhd3JwrUodOp10xalBfTGuCP28qqsTcPgIWtAmkPa3ye-00JE3TzZep_o9WaEXMeA7L0-6NDQHGTx9Eg5swlhUczCctb287vQRXwl77PKh0k1WHiRzW=w415-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:46.233Z,,
https://www.google.com/maps/place/Arizona+Import+Specialists/data=!4m7!3m6!1s0x872b08ff2a78c691:0xcb273dd402e7a5b3!8m2!3d33.4271211!4d-111.9076375!16s%2Fg%2F1tdxwh42!19sChIJkcZ4Kv8IK4cRs6XnAtQ9J8s,Arizona Import Specialists,4.7,68,Car repair and maintenance service,,"1833 E 3rd St, Tempe, AZ 85288, United States","C3GR+RW Tempe, Arizona, USA",http://www.azimportspecialists.com/,+1 480-966-5913,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRF5ALswpI8TarDof9EHlz2RrSxLA4T0_kFLi7lP0ptxsx4VF-Xca5ybtqg_5wY4t0mc99xZaK_4FSSd90897xwwU6qppwYfvpG3VyJ-oy9yeywgbPD9l8oRqVtBhffCTY5EjrzQ=w408-h271-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:50.862Z,,
https://www.google.com/maps/place/Tri+City+Automotive+Repair+LLC/data=!4m7!3m6!1s0x872b090b7a66115f:0xef66917dd270303d!8m2!3d33.4501404!4d-111.9098477!16s%2Fg%2F1tgf87dc!19sChIJXxFmegsJK4cRPTBw0n2RZu8,Tri City Automotive Repair LLC,4.5,82,Auto repair shop,,"1900 N McClintock Dr, Tempe, AZ 85288, United States","F32R+33 Tempe, Arizona, USA",http://www.tempeautoshop.com/,+1 480-447-0251,Opens soon · 8:30 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerA1xp_4mVanN6uUFvTw4vTyMh1cQGNIbPxXEvO_hrcKDpJtlzf2FWPA_4f17ytDZkuz_10PDe7yUsH6o_YucIhSR_zLTVIIQM49O_wMCt3FQpApkNz03tsjaht8bR7ypfHqnxU=w408-h544-k-no,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:27:55.683Z,,
https://www.google.com/maps/place/Chilo%27s+Tire+Shop+LLC/data=!4m7!3m6!1s0x872b0f45a92c44cd:0x695235a0e1d8407d!8m2!3d33.4511799!4d-111.973241!16s%2Fg%2F11sv41370_!19sChIJzUQsqUUPK4cRfUDY4aA1Umk,Chilo's Tire Shop LLC,3.6,12,Tire shop,,"5014 E Van Buren St, Phoenix, AZ 85008, United States","F22G+FP Phoenix, Arizona, USA",https://www.chilostireshopllc.com/,+1 602-273-6882,"Open · Closes 6:30 pm

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMfQLEKdi79TvoopT8-vx9GmZMlq6EfNgecb44eDO78VVJLpgq92hgNiF_EsPIpbGaBhW-rjlKdp12EjgGMUKY6vSRoZXcAbRLmldhA_8UzoEPv1U6wCcnDVtR009_cPr345qB=w408-h306-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:28:00.015Z,,
https://www.google.com/maps/place/Zonum+Mobile+Battery+%26+Roadside+Service/data=!4m7!3m6!1s0x8f574e03c9863347:0x7e8a6f2c3881f702!8m2!3d33.3923587!4d-111.9453092!16s%2Fg%2F11tjz8mwrd!19sChIJRzOGyQNOV48RAveBOCxvin4,Zonum Mobile Battery & Roadside Service,5.0,300,Car battery store,· Delivery,"405 W Southern Ave #115, Tempe, AZ 85282, United States","93R3+WV Tempe, Arizona, USA",https://www.zonumroadside.com/,+1 480-470-7080,,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqR8YyAgVjmuj3MxR7b-It8XxvE3RLWSIJvCyed8QymWdfQ-MYgiD0n7i1KcdFDyXwj2Sn59PQRc9eB1d-fjciPwEZCiDZJ0W54ammrHN1nSiRAkmPh3eabc6S9XmNh98h6-ERaViS2t2aw=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Tempe+Phoenix+AZ/@33.4255104,-111.9400054,14z",2026-03-23T15:28:04.642Z,,
