placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned
https://www.google.com/maps/place/Choice+Hospice/data=!4m7!3m6!1s0x87b26915cadb341b:0xc7505bf3200bb75b!8m2!3d35.2716305!4d-97.4818524!16s%2Fg%2F11rq9q6v70!19sChIJGzTbyhVpsocRW7cLIPNbUMc,Choice Hospice,5.0,9,Hospice,"2760 Washington Dr STE 100, Norman, OK 73069, United States","7GC9+M7 Norman, Oklahoma, USA",https://choicehealthathome.com/locations/ok/norman/norman-choice-hospice-washington-st,+1 405-928-9885,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GwbFjF8fDEneZ_KRfiZBVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.11154&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:53:34.124Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Frontier+Hospice/data=!4m7!3m6!1s0x87b21476f82ff6c7:0x42f45ca711c8ab1!8m2!3d35.2715395!4d-97.4822611!16s%2Fg%2F11c57yfzv1!19sChIJx_Yv-HYUsocRsYocccpFLwQ,Frontier Hospice,4.8,22,Hospice,"2782 Washington Dr Ste. 100, Norman, OK 73069, United States","7GC9+J3 Norman, Oklahoma, USA",http://www.frontierhospice.com/,+1 405-789-2913,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNZLFbYwbB0mhKps1PdqXzc4PWG5-v7qUkpngJ7=w408-h269-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:53:39.282Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Open 24 hours,Open 24 hours,8 am–4:30 pm,8 am–4:30 pm,,
https://www.google.com/maps/place/HSHS+Medical+Group+Palliative+Care/data=!4m7!3m6!1s0x8875391fe521879f:0xe52d40167210c79b!8m2!3d35.2269616!4d-97.4784569!16s%2Fg%2F11gl202c2l!19sChIJn4ch5R85dYgRm8cQchZALeU,HSHS Medical Group Palliative Care,,,Hospice,"700 24th Ave NW, Norman, OK 73069, United States","6GGC+QJ Norman, Oklahoma, USA",http://www.hshsmedicalgroup.org/Find-Care/Practice/Practice.aspx?id=HSHSMedicalGroupPalliativeCare,+1 217-544-6464,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tSNaK4Tmx4b0Wmz-yo6iag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.23062&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:53:42.527Z,,,,,,,,,
https://www.google.com/maps/place/Ross+Healthcare/data=!4m7!3m6!1s0x87b269de327778c1:0xcf746332891a192a!8m2!3d35.2275532!4d-97.4407269!16s%2Fg%2F1trvlyvc!19sChIJwXh3Mt5psocRKhkaiTJjdM8,Ross Healthcare,,,Hospice,"623 N Porter Ave, Norman, OK 73071, United States","6HH5+2P Norman, Oklahoma, USA",,+1 405-321-3262,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u3Xk6tLaDrjOX24pfMZbtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.64217&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:53:45.534Z,,,,,,,,,
"https://www.google.com/maps/place/Centric+Home+Health+and+Hospice+Norman,+Oklahoma/data=!4m7!3m6!1s0x87b269094f0f763f:0xf2e4c9e7d000b336!8m2!3d35.2463384!4d-97.4963102!16s%2Fg%2F11x7c4kmmz!19sChIJP3YPTwlpsocRNrMA0OfJ5PI","Centric Home Health and Hospice Norman, Oklahoma",5.0,2,Home health care service,"2268 36th Ave NW Suite 110, Norman, OK 73072, United States","6GW3+GF Norman, Oklahoma, USA",https://www.centrichealth.com/location/norman-ok,+1 855-942-3687,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wLTJ0HzjgMTC36Qmn_Itbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.64185&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:53:50.477Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/A+Path+of+Care+Tendercare+Hospice+-+Norman/data=!4m7!3m6!1s0x87b2699e7852afef:0x2d4ce6a046b3cfbf!8m2!3d35.271769!4d-97.4840128!16s%2Fg%2F11c6fccg1v!19sChIJ769SeJ5psocRv8-zRqDmTC0,A Path of Care Tendercare Hospice - Norman,3.0,2,Hospice,"4251 28th Ave NW Ste 111, Norman, OK 73069, United States","7GC8+P9 Norman, Oklahoma, USA",https://www.apathofcare.net/hospice,+1 844-423-9500,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipO_9B0N0px_Aq7i1NlYP1-vGe2RDrIkyL6yl9TX=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:53:55.777Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Lifecare+Ok+Home+Health+Hospice/data=!4m7!3m6!1s0x87b269db13317379:0x52942e010f973774!8m2!3d35.2204178!4d-97.4469935!16s%2Fg%2F1v1tnlhg!19sChIJeXMxE9tpsocRdDeXDwEulFI,Lifecare Ok Home Health Hospice,,,Home health care service,"226 W Gray St STE 200, Norman, OK 73069, United States","6HC3+56 Norman, Oklahoma, USA",https://www.lifespringhomecare.com/,+1 405-329-4545,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CFHZb-0rd6XSCQzBszKpPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.09602&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:53:58.695Z,,,,,,,,,
https://www.google.com/maps/place/Choice+Health+at+Home/data=!4m7!3m6!1s0x87b269a9349af88d:0xa5be4e7a0a0401ea!8m2!3d35.2316666!4d-97.4901034!16s%2Fg%2F11f3x95mrj!19sChIJjfiaNKlpsocR6gEECnpOvqU,Choice Health at Home,5.0,2,Home health care service,"1124 Rambling Oaks Dr, Norman, OK 73072, United States","6GJ5+MX Norman, Oklahoma, USA",https://choicehealthathome.com/,+1 405-722-7171,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4-NzsDpESA3DyAPZ9wwYSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.68228&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:54:03.538Z,,,,,,,,,
https://www.google.com/maps/place/A+Path+of+Care/data=!4m7!3m6!1s0x87b2699e7852afef:0xf1dbfbd509492de2!8m2!3d35.272109!4d-97.4818123!16s%2Fg%2F11dfjx357g!19sChIJ769SeJ5psocR4i1JCdX72_E,A Path of Care,3.9,11,Home health care service,"2910 Adams Rd, Norman, OK 73069, United States","7GC9+R7 Norman, Oklahoma, USA",https://www.apathofcare.net/,+1 405-928-2727,,https://lh3.googleusercontent.com/p/AF1QipNlvSevCiQBWHC6lFqUpl7Oey5RM3k_19aOkI8V=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:54:06.655Z,,,,,,,,,
https://www.google.com/maps/place/Halo+Hospice/data=!4m7!3m6!1s0x213f640986be2e9f:0x9eae998c84346256!8m2!3d35.2298136!4d-97.482386!16s%2Fg%2F11w2bm_0dg!19sChIJny6-hglkPyERVmI0hIyZrp4,Halo Hospice,4.0,1,Hospice,"941 26th Ave NW Ste 110, Norman, OK 73069, United States","6GH9+W2 Norman, Oklahoma, USA",https://www.halohospice.com/,+1 405-253-7400,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wm3eZtqVQtcsXDTtbhEuHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.47609&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:54:11.626Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,
https://www.google.com/maps/place/ACG+Hospice/data=!4m7!3m6!1s0x87b26bc2477e53a5:0xd78bef794cdbaada!8m2!3d35.2712788!4d-97.4828514!16s%2Fg%2F11m62chhq4!19sChIJpVN-R8JrsocR2qrbTHnvi9c,ACG Hospice,5.0,2,Hospice,"2812 Washington Dr Ste 120C, Norman, OK 73069, United States","7GC8+GV Norman, Oklahoma, USA",https://acghospice.com/,+1 866-260-2296,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qKwyvyfSHw9l427F6mIdgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.83078&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-17T23:54:16.620Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Signature+Hospice+of+Oklahoma/data=!4m7!3m6!1s0x4cf22d615c3c9659:0xe794a64bdfce5618!8m2!3d35.5220531!4d-97.3204204!16s%2Fg%2F11ss74bh25!19sChIJWZY8XGEt8kwRGFbO30umlOc,Signature Hospice of Oklahoma,4.2,21,Hospice,,,http://signaturehospiceok.com/,+1 405-446-0103,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOdJ3SyaViJmx-pf9g-hTLOiWoy45bMboo69iw9=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:54:34.202Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Excell+Home+Care+%26+Hospice/data=!4m7!3m6!1s0x87b2137c9451f9f3:0x36fe23a55c27edc1!8m2!3d35.3629313!4d-97.5371425!16s%2Fg%2F1ttyx7fz!19sChIJ8_lRlHwTsocRwe0nXKUj_jY,Excell Home Care & Hospice,4.3,58,Home health care service,"1200 SW 104th St d, Oklahoma City, OK 73139, United States","9F77+54 South Oklahoma City, Oklahoma City, OK, USA",http://excellcares.com/,+1 405-631-0521,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPwDwgpxL2sAOf_pAkRz4O-e8K08c8KQll8YGbL=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:54:39.314Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,
https://www.google.com/maps/place/Valir+Hospice/data=!4m7!3m6!1s0x87b210cd33ed0021:0x2d1decf27d272030!8m2!3d35.4739681!4d-97.5259879!16s%2Fg%2F1tk1zk54!19sChIJIQDtM80QsocRMCAnffLsHS0,Valir Hospice,4.1,16,Hospice,"800 NW 6th St #202, Oklahoma City, OK 73106, United States","FFFF+HJ Midtown, Oklahoma City, OK, USA",https://www.valir.com/hospice-care,+1 405-609-3636,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipP49xYEr22uGPR8cQzrsFfd82z2MGzzSY8Unsfw=w408-h271-k-no,false,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:54:44.466Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/ACG+Hospice/data=!4m7!3m6!1s0x87b2145b7e7078b7:0xfe4cfe496018264b!8m2!3d35.5868304!4d-97.5114152!16s%2Fg%2F1tdnxdsk!19sChIJt3hwflsUsocRSyYYYEn-TP4,ACG Hospice,3.9,22,Hospice,"11600 Broadway Ext #220, Oklahoma City, OK 73114, United States","HFPQ+PC Northeast Oklahoma City, Oklahoma City, OK, USA",https://acghospice.com/,+1 866-260-2296,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPyisGE2tzOy7PWmfs0XuRZlXcxFed9SKakj-CJ=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:54:49.467Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Emerald+Care+Center+Midwest/data=!4m7!3m6!1s0x87b23c543292908b:0x5a1945bade6177aa!8m2!3d35.4683273!4d-97.3904261!16s%2Fg%2F1td5m69w!19sChIJi5CSMlQ8socRqndh3rpFGVo,Emerald Care Center Midwest,3.8,137,Nursing home,"2900 Parklawn Dr, Midwest City, OK 73110, United States","FJ95+8R Midwest City, Oklahoma, USA",http://www.emeraldmidwest.com/,+1 405-737-6601,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM1GyEQBVRV0Cu8TsOnLDc9CIU-eMxxZDbnmoum=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:54:54.691Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Sienna+Extended+Care+%26+Rehab/data=!4m7!3m6!1s0x87b23c13c3d78893:0xccd88b9b92510ec9!8m2!3d35.4464495!4d-97.3678773!16s%2Fg%2F1tctg3h2!19sChIJk4jXwxM8socRyQ5RkpuL2Mw,Sienna Extended Care & Rehab,2.8,95,Nursing home,"9221 Harmony Dr, Midwest City, OK 73130, United States","CJWJ+HR Midwest City, Oklahoma, USA",http://www.siennacare.net/,+1 405-869-0700,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noP-VluCPeibgMkm7kFK8vzBU0hAbkrMK6dvwKFFdc7P2cv2F_e2iDD1Ou90K-k7RGAnMLgCLaAgorGUzs__UkzKXy2M_o9xHITW2HjR6PBTg8vvVYYlFbCy4zG-jufZntKXqIvdxSUM-Ku=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:54:59.779Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Healthcare+Express+Urgent+Care+-+Midwest+City,+OK/data=!4m7!3m6!1s0x87b23c151f247ee9:0x4a2bda5bb17f2a14!8m2!3d35.4482151!4d-97.3714047!16s%2Fg%2F11b6ytsjkh!19sChIJ6X4kHxU8socRFCp_sVvaK0o","Healthcare Express Urgent Care - Midwest City, OK",4.4,1380,Urgent care center,"1701 S Douglas Blvd, Oklahoma City, OK 73130, United States","CJXH+7C Midwest City, Oklahoma, USA",https://www.gohce.com/locations/oklahoma/midwest-city/midwest-city/,+1 405-302-8999,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOIr8qNvldmhZ5BGseVcLZdCLwG-trB8rHf3n6P=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:04.862Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,8 am–8 pm,8 am–8 pm,Identifies as veteran-owned,
"https://www.google.com/maps/place/Progressive+Home+Health,+Inc./data=!4m7!3m6!1s0x87b23d5dfb50091d:0x3fb9fed7340ef384!8m2!3d35.4448478!4d-97.3687467!16s%2Fg%2F11h2cb7g8x!19sChIJHQlQ-109socRhPMONNf-uT8","Progressive Home Health, Inc.",5.0,9,Home health care service,"9070 Harmony Dr Suite C, Midwest City, OK 73130, United States","CJVJ+WG Midwest City, Oklahoma, USA",https://www.progressivehomehealthok.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-midwest-city&utm_id=local&utm_content=midwest-city,+1 405-455-2275,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B8hWdhEplanM-ccGhDHC1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.3064&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:09.825Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,
https://www.google.com/maps/place/Care+Plus+Home+Care/data=!4m7!3m6!1s0x87b23dba4937e20b:0xef08728d947fb4d2!8m2!3d35.492302!4d-97.3549475!16s%2Fg%2F11qp326yzk!19sChIJC-I3Sbo9socR0rR_lI1yCO8,Care Plus Home Care,4.7,42,Home health care service,"9828 NE 23rd St, Oklahoma City, OK 73141, United States","FJRW+W2 Midwest City, Oklahoma, USA",https://careplusathome.com/,+1 405-769-2551,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipORzhYmGybOBkM79jYEmSsB7ZMJHtZpfa4aTkK7=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:15.007Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,
https://www.google.com/maps/place/CompleteOK+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x87b2139cfa14979b:0xce8cd522f1c63602!8m2!3d35.3767815!4d-97.5379399!16s%2Fg%2F11c6pk_x21!19sChIJm5cU-pwTsocRAjbG8SLVjM4,CompleteOK Home Health & Hospice,3.0,67,Home health care service,"1230 SW 89th St Suite A, Oklahoma City, OK 73139, United States","9FG6+PR South Oklahoma City, Oklahoma City, OK, USA",https://completeok.com/,+1 405-879-3470,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KI7M3vQrheSSIk8_eQ9MJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.03613&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:20.057Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,
https://www.google.com/maps/place/Frontier+Hospice/data=!4m7!3m6!1s0x87b21ae610319083:0xe00f9db398ef3951!8m2!3d35.3400945!4d-97.4933849!16s%2Fg%2F1262zt7wy!19sChIJg5AxEOYasocRUTnvmLOdD-A,Frontier Hospice,3.1,14,Hospice,"221 N Service Rd Suite D, Moore, OK 73160, United States","8GR4+2J Moore, Oklahoma, USA",https://www.frontierhospice.com/,+1 405-789-2913,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dEWk4kJq7pULEyUqR0Fm-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.80368&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:29.942Z,,,,,,,,,
https://www.google.com/maps/place/1st+Choice+Home+Health+%26+Hospice+Inc./data=!4m7!3m6!1s0x87b2114eaea2922f:0xbc0118e50481430c!8m2!3d35.4803208!4d-97.5261513!16s%2Fg%2F11j7b_y9xm!19sChIJL5Kirk4RsocRDEOBBOUYAbw,1st Choice Home Health & Hospice Inc.,4.1,14,Home health care service,"1211 N Shartel Ave #905, Oklahoma City, OK 73103, United States","FFJF+4G Midtown, Oklahoma City, OK, USA",,+1 405-768-2073,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HWGJstDRJJtQJhNw_t3Kgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.798584&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:34.791Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Interim+HealthCare+of+Oklahoma+City/data=!4m7!3m6!1s0x87b21aedc951bfd1:0xc9dee25032426d35!8m2!3d35.5288535!4d-97.5812855!16s%2Fg%2F11b5wq0q3n!19sChIJ0b9Rye0asocRNW1CMlDi3sk,Interim HealthCare of Oklahoma City,4.2,89,Home health care service,"3613 NW 56th St Suite 385, Oklahoma City, OK 73112, United States","GCH9+GF Central Oklahoma City, Oklahoma City, OK, USA",https://www.interimhealthcare.com/location/oklahoma-city-ok,+1 405-848-3555,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOYnHtuKnXEDf98fJuwTeyZjrYva0kP8WSSm-tB=w408-h612-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:40.123Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as veteran-owned,
https://www.google.com/maps/place/ComForCare+Home+Care+of+Oklahoma+City/data=!4m7!3m6!1s0x87b219ea02f92617:0xa3502f0927fbe98e!8m2!3d35.5247399!4d-97.600621!16s%2Fg%2F11c3k3052c!19sChIJFyb5AuoZsocRjun7JwkvUKM,ComForCare Home Care of Oklahoma City,4.7,47,Home health care service,"5300 N Meridian Ave Suite 1, Oklahoma City, OK 73112, United States","G9FX+VQ Central Oklahoma City, Oklahoma City, OK, USA",https://www.comforcare.com/oklahoma/oklahoma-city?utm_source=Core70&utm_medium=organic&utm_campaign=WebsiteURL,+1 405-217-0706,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPjm4r5PPnLZ6NC0M4LkfZMhDk7QlwrwtAluCXG=w557-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:45.420Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Enhabit+Home+Health/data=!4m7!3m6!1s0x87b204d54936af7b:0x852d5e3b568236f2!8m2!3d35.538272!4d-97.5902813!16s%2Fg%2F1tfzbptk!19sChIJe682SdUEsocR8jaCVjteLYU,Enhabit Home Health,4.6,9,Home health care service,"4005 Northwest Expy # 650, Oklahoma City, OK 73116, United States","GCQ5+8V Central Oklahoma City, Oklahoma City, OK, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 405-722-0047,"Open 24 hours

Confirmed by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R7YCdUWEIizSC7YNwTeTag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.12125&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:50.635Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,
https://www.google.com/maps/place/Valir+PACE/data=!4m7!3m6!1s0x87b210cd48618eff:0x655c4c5487f8811f!8m2!3d35.4745569!4d-97.5254331!16s%2Fg%2F11ckkwxszv!19sChIJ_45hSM0QsocRH4H4h1RMXGU,Valir PACE,4.1,45,Adult day care center,"721 NW 6th St, Oklahoma City, OK 73102, United States","FFFF+RR Midtown, Oklahoma City, OK, USA",https://valir.com/pace/?utm_source=Google&utm_medium=Local&utm_campaign=gbp,+1 405-609-3688,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPinupRhahNrLJP4Yl-uhD7uVeZJqUdgNhQ0sGI=w408-h270-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:55:55.693Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Midwest+Veterinary+Hospital/data=!4m7!3m6!1s0x87b23db070983989:0xace502e32891a632!8m2!3d35.4571083!4d-97.4057617!16s%2Fg%2F1tcwrnct!19sChIJiTmYcLA9socRMqaRKOMC5aw,Midwest Veterinary Hospital,4.6,627,Animal hospital,"720 S Air Depot Blvd, Oklahoma City, OK 73110, United States","FH4V+RM Midwest City, Oklahoma, USA",https://midwestveterinaryhospital.com/,+1 405-732-4505,Closed ⋅ Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrm9fJefKJKLGiV8kR-61L62f9lwP8rlNcDM5I0byi1zy2rChc3Mb565JGMj7bilTnECOLlTHEQ9acK_6D3xUqcfJ2XipEP4cbvB_iF2280-n9HlDpEzl_7Bbt5SobiTZOqEbzw=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:01.135Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–12 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,,
https://www.google.com/maps/place/Best+choice+home+health/data=!4m7!3m6!1s0x87b21b7142c2f641:0xd6ebcff97e4930ff!8m2!3d35.537339!4d-97.569781!16s%2Fg%2F11nn4zqfcz!19sChIJQfbCQnEbsocR_zBJfvnP69Y,Best choice home health,3.0,2,Home health care service,"3037 NW 63rd St Ste 152W, Oklahoma City, OK 73116, United States","GCPJ+W3 Central Oklahoma City, Oklahoma City, OK, USA",,+1 405-286-9140,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QHMLOpgJj5eUDmieLQiu4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.94093&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:13.170Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,Identifies as women-owned,true
