placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,error,isBlackOwned,attributes
https://www.google.com/maps/place/TrueBuilt+Services/data=!4m7!3m6!1s0x79261f1a6d0923:0x287710dcacb6ad71!8m2!3d32.765591!4d-79.9575556!16s%2Fg%2F11xfhcstn5!19sChIJIwltGh8meQARca22rNwQdyg,TrueBuilt Services,5.0,11,General contractor,,,https://www.truebuiltservices.com/,+1 843-371-5733,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipMQ2xKnZ1rKTDh0ylWfY97bbhnUImkNuFNQd4RE=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:29.231Z,,,,
https://www.google.com/maps/place/Stanley+Custom/data=!4m7!3m6!1s0x88fe7116cd6653f5:0x97680631cf61ddf1!8m2!3d32.8232152!4d-79.9460552!16s%2Fg%2F11mtjznmmt!19sChIJ9VNmzRZx_ogR8d1hzzEGaJc,Stanley Custom,5.0,2,Construction company,,,https://www.stanleycustom.com/,+1 843-901-4087,,https://lh3.googleusercontent.com/p/AF1QipMocsgEuuej9J9Ye-mVC2hjLT1C0yM4iTSVuglY=w408-h406-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:31.860Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Reif+Environmental/data=!4m7!3m6!1s0x2faba1efe15fcf6d:0x59819d577c728797!8m2!3d32.7420256!4d-79.9097593!16s%2Fg%2F11k3hm4x_7!19sChIJbc9f4e-hqy8Rl4dyfFedgVk,Reif Environmental,5.0,526,Pest control service,"474 Wallace Dr, Charleston, SC 29412, United States","P3RR+R3 Charleston, South Carolina, USA",http://reifenvironmental.com/,+1 843-410-3955,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipN2iZKcBJlyXqmLXNbLZNO8t90jMx1yNIAI0Zm5=w426-h240-k-no,true,8 am–6 pm,9 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:36.775Z,,,,
https://www.google.com/maps/place/Boss+Disaster+Restoration+Inc./data=!4m7!3m6!1s0x88fe710bd529798d:0xf2df95bd7604c9c9!8m2!3d32.7988625!4d-79.857604!16s%2Fg%2F1tf58rms!19sChIJjXkp1Qtx_ogRyckEdr2V3_I,Boss Disaster Restoration Inc.,4.8,149,Water damage restoration service,"1055 Chuck Dawley Blvd, Mt Pleasant, SC 29464, United States","Q4XR+GX Mt Pleasant, South Carolina, USA",https://boss247.com/,+1 843-884-4000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMKXB9CNTQdIgIdsTpYMt19Lwm8qeHwK2njcu8X=w408-h709-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:42.334Z,,,,
https://www.google.com/maps/place/Chase+Door+Systems/data=!4m7!3m6!1s0x67c9dda3858e44d7:0xd45fba774cf0a714!8m2!3d32.9085305!4d-80.006923!16s%2Fg%2F11w969j7kd!19sChIJ10SOhaPdyWcRFKfwTHe6X9Q,Chase Door Systems,5.0,41,Garage door supplier,,,https://www.chasedoorsystemssc.com/,+1 843-377-7721,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPVRoB2TsLF2ha5uxkauIg3YWhBEYb0GAKXSgOG=w519-h240-k-no,true,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:47.266Z,,,,
https://www.google.com/maps/place/Van%27s+Door+Services/data=!4m7!3m6!1s0x88fe606157a11a3d:0xd9e5c6e2ed103aaf!8m2!3d33.0249148!4d-80.0582814!16s%2Fg%2F125_sqp_n!19sChIJPRqhV2Fg_ogRrzoQ7eLG5dk,Van's Door Services,,,Garage door supplier,"104 Gainsborough Dr, Goose Creek, SC 29445, United States","2WFR+XM Goose Creek, South Carolina, USA",,+1 843-737-4993,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2dOT8OfsgV0JJyRpgs8Dkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.6404&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:50.440Z,,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x88fc71e84b8672e3:0xdd04f4ce02e1727c!8m2!3d32.2105192!4d-80.7013211!16s%2Fg%2F11g_zy02fd!19sChIJ43KGS-hx_IgRfHLhAs70BN0,Precision Garage Door Service,4.9,876,Garage door supplier,"10 Oak Park Dr Building B3, Hilton Head Island, SC 29926, United States","676X+6F Hilton Head Island, South Carolina, USA",https://precisiondoorservice.com/?utm_source=gmb&utm_medium=location_hiltonhead&utm_campaign=website,+1 843-868-6688,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMO1BgZu26TpZ2uD_iBMeeHYTTTL73I8d_7yVvZ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:07.199Z,,,,
https://www.google.com/maps/place/Acme+Doors/data=!4m7!3m6!1s0x88fe8d2b33963671:0x111eaad55da6d518!8m2!3d33.0546688!4d-80.2359721!16s%2Fg%2F1tgpz1g1!19sChIJcTaWMyuN_ogRGNWmXdWqHhE,Acme Doors,4.9,16,Garage door supplier,"305 International Cir, Summerville, SC 29483, United States","3Q37+VJ Summerville, South Carolina, USA",,+1 843-410-5922,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMh0U9_5SouM7EPYUT35vJDJ6fXA1CIaqXS0X_s=w425-h240-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:12.107Z,,,,
https://www.google.com/maps/place/Carolina+One+Vacation+Rentals+Folly+Beach/data=!4m7!3m6!1s0x88fdd7bf1da558a5:0xe04110a2c89f6881!8m2!3d32.6569378!4d-79.9413166!16s%2Fg%2F11j4wxjjr1!19sChIJpVilHb_X_YgRgWifyKIQQeA,Carolina One Vacation Rentals Folly Beach,4.7,220,Vacation home rental agency,"38 Center St, Folly Beach, SC 29439, United States","M345+QF Folly Beach, South Carolina, USA",https://www.carolinaone.com/follybeachvacationrentals,+1 843-588-1212,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipMzFgdQ_YcLJMKGDyHpUXb3BeJNpVFO4VMeIzEg=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,12–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:17.297Z,,,,
https://www.google.com/maps/place/Advanced+Door+Systems/data=!4m7!3m6!1s0x88fe625ce8aaffcd:0xed59ffab7aa13c6d!8m2!3d32.9174803!4d-80.0723387!16s%2Fg%2F1tds7kck!19sChIJzf-q6Fxi_ogRbTyheqv_We0,Advanced Door Systems,4.2,5,Door supplier,"7235 Cross Park Dr, North Charleston, SC 29418, United States","WW8H+X3 North Charleston, South Carolina, USA",,+1 843-552-9748,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5W3lHkPVTt5Rq_Ri1ua3I3yCn2-ouM2VePk5x52yZWlUxO_WojbRRSwAj7KE5wGv0PnSgyoWSI10lK50bjIHgJayl5uoxuTok9F9AQEnWLRQGfBN8waEVjZp8BczM2WIufClkkE7JNmRQ=w408-h544-k-no,true,7:30 am–1 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:22.255Z,,,,
https://www.google.com/maps/place/Action+Services+LLC/data=!4m7!3m6!1s0x88fc0d734b4d6343:0xea9fe7825b091653!8m2!3d32.414222!4d-80.638201!16s%2Fg%2F11hdz0647l!19sChIJQ2NNS3MN_IgRUxYJW4Lnn-o,Action Services LLC,5.0,13,Garage door supplier,,,,+1 803-605-2876,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN-dCtrkkHt2sV8kxxrmU4q0laprqH1M1uwYgb3=w726-h240-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:26.960Z,,,,
https://www.google.com/maps/place/Christian+Brothers+Automotive+Folly+Road/data=!4m7!3m6!1s0x88fe799372143b93:0x7929417cbec04301!8m2!3d32.710496!4d-79.964907!16s%2Fg%2F11vqskbzc9!19sChIJkzsUcpN5_ogRAUPAvnxBKXk,Christian Brothers Automotive Folly Road,4.9,201,Auto repair shop,"1475 Folly Rd, Charleston, SC 29412, United States","P26P+52 Charleston, South Carolina, USA",https://www.cbac.com/folly-road/?utm_source=GMB&utm_medium=organic&utm_campaign=folly-road&utm_content=website-cta,+1 854-842-3552,Closes soon ⋅ 6 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOG7WyOrHlJABy4HPVURLFbBI7UXvt7VkV_Bf-X=w408-h306-k-no,true,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:31.954Z,,,,
https://www.google.com/maps/place/FSWF+Garage+and+Welding/data=!4m7!3m6!1s0x88fe79295307a587:0x9a82fe0b6f30b71f!8m2!3d32.7103496!4d-79.9670931!16s%2Fg%2F11shdztc21!19sChIJh6UHUyl5_ogRH7cwbwv-gpo,FSWF Garage and Welding,5.0,63,Welder,"1750 Signal Point Rd Ste 685, Charleston, SC 29412, United States","P26M+45 Charleston, South Carolina, USA",https://www.fswfgarageandwelding.com/,+1 843-288-4556,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM_h-RVCx5hdY3vHi65KYMMrL_oR-ewkwfC3obh=w408-h510-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:36.863Z,,,,
https://www.google.com/maps/place/Bert%27s+Motorworks/data=!4m7!3m6!1s0x88fe79068a97e975:0x9ae453390db5625b!8m2!3d32.7293336!4d-79.9679092!16s%2Fg%2F1tkmndsd!19sChIJdemXigZ5_ogRW2K1DTlT5Jo,Bert's Motorworks,4.9,90,Auto repair shop,"1022 Folly Rd, Charleston, SC 29412, United States","P2HJ+PR Charleston, South Carolina, USA",,+1 843-762-4112,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMbKa03OlF4-BNeOAsGsxB50SbKgRMSgzPbhPKA=w408-h306-k-no,true,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:42.185Z,,,,
https://www.google.com/maps/place/Folly+Road+Auto+Repair/data=!4m7!3m6!1s0x88fe7855fca7ddc1:0xc4e024a2ec80df27!8m2!3d32.7154687!4d-79.9647236!16s%2Fg%2F1tddymp1!19sChIJwd2n_FV4_ogRJ9-A7KIk4MQ,Folly Road Auto Repair,4.8,480,Auto repair shop,"1648 Ave A, Charleston, SC 29412, United States","P28P+54 Charleston, South Carolina, USA",https://follyroadautorepair.com/,+1 843-795-2216,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5IncrNCXnMnQ3DoQHx9so7zxlVIYDSA5ZmtSKHeEm9P64kWNzXJ80J-csvX-eKLv6lxHANyaeeHFRHQQjgiLM6RdQtX469RcxheUXtVnhlWh-xyvmSi05hwiwta52wr-wCEb7xg=w408-h873-k-no,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:47.770Z,,,,
https://www.google.com/maps/place/Transparent+Glass+LLC/data=!4m7!3m6!1s0x88fe79302d5bb18d:0xbab3daa12704e9c6!8m2!3d32.7301309!4d-79.9527358!16s%2Fg%2F11tk5p6rwr!19sChIJjbFbLTB5_ogRxukEJ6Has7o,Transparent Glass LLC,5.0,12,Window cleaning service,"1327 Hermitage Ave, Charleston, SC 29412, United States","P2JW+3W Charleston, South Carolina, USA",,+1 854-205-7382,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMSxpZO8PoxEIt4rC7NevjSOjWq-OxWN_MPt8qY=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:52.689Z,,,,
https://www.google.com/maps/place/Danfree+Building+Solutions/data=!4m7!3m6!1s0x2ac47230f00650f:0x52c8881fd3f9dc9!8m2!3d32.9077876!4d-80.0006962!16s%2Fg%2F11y2ngzw9h!19sChIJD2UADyNHrAIRyZ0__YGILAU,Danfree Building Solutions,5.0,10,Air conditioning contractor,,,http://www.danfreebuildingsolutions.com/,+1 843-806-9132,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipPrfKHahfldfShWi9Ar01qwT8atFCx74EhT58Li=w408-h306-k-no,true,7 am–5 pm,9 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:48:57.566Z,,,,
https://www.google.com/maps/place/EuroPro+of+Charleston/data=!4m7!3m6!1s0x88fe7c13ec0ee2df:0x94303edb28d685a0!8m2!3d32.730081!4d-79.9682487!16s%2Fg%2F1ptz_w3vq!19sChIJ3-IO7BN8_ogRoIXWKNs-MJQ,EuroPro of Charleston,4.6,334,Auto repair shop,"1010 Folly Rd, Charleston, SC 29412, United States","P2JJ+2P Charleston, South Carolina, USA",http://myeuropro.com/,+1 843-297-4840,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqIHs2nzFAjRKRSW3yRcNsCLiDxIvvyT3iF1Tyu4oNLSPle1MISZiyBMbru2EyckgNGnzW-I6mTGf22MAi9jrTV8MSJtzdUPpD5eQPWWZI_o_bi4--XOO3OUC3qCwRaqK_Zr1Q=w426-h240-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:02.813Z,,,,
https://www.google.com/maps/place/New+Age+Contractors+LLP/data=!4m7!3m6!1s0x88fe78f7922f9347:0xa5132e328db19e05!8m2!3d32.7089537!4d-79.9656459!16s%2Fg%2F1pv0y5qcv!19sChIJR5Mvkvd4_ogRBZ6xjTIuE6U,New Age Contractors LLP,4.1,68,General contractor,"1725 Signal Point Rd, Charleston, SC 29412, United States","P25M+HP Charleston, South Carolina, USA",http://www.newagellp.com/,+1 843-202-5024,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNBdWPU0n5OnUMfgYwFAEx591O8mBcQt6oW1pEZ=w408-h306-k-no,true,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:07.720Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Canter+Construction/data=!4m7!3m6!1s0x88fe79cef92e0991:0x1baa0c32a962938f!8m2!3d32.7146424!4d-79.9685496!16s%2Fg%2F1pzxcf5yc!19sChIJkQku-c55_ogRj5NiqTIMqhs,Canter Construction,4.9,174,General contractor,"1736 Grimball Rd, Charleston, SC 29412, United States","P27J+VH Charleston, South Carolina, USA",http://www.canterconstructionsc.com/,+1 843-972-3095,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNXvyoBjfnNEZ-k6eTumL3u5ATZdBQUs6MsLv9C=w408-h272-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:12.657Z,,,,
https://www.google.com/maps/place/Reflections+of+Charleston/data=!4m7!3m6!1s0x88fe71c000000001:0xd4a7f4133e53e631!8m2!3d32.7881776!4d-79.9460552!16s%2Fg%2F12626l4mb!19sChIJAQAAAMBx_ogRMeZTPhP0p9Q,Reflections of Charleston,5.0,84,Pressure washing service,,,https://www.reflectionsofcharleston.com/,+1 843-926-6554,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNmbzSbVK3QbP7JV1xfoA2G7Rb72hlZyol2Qw2M=w408-h290-k-no,true,8 am–5 pm,8 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:17.330Z,,,,
https://www.google.com/maps/place/Toadal+Junk+Removal+and+Demolition/data=!4m7!3m6!1s0x4b500df6385d0675:0x8b52fe54b573932c!8m2!3d32.867891!4d-80.0085856!16s%2Fg%2F11kj88c1f0!19sChIJdQZdOPYNUEsRLJNztVT-Uos,Toadal Junk Removal and Demolition,5.0,170,Junk removal service,,,http://www.toadaljunk.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 843-738-0999,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNaXWBFBwzKvtJasBUWFSscw1-51lE3HQeWp3n6=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,10 am–4 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:22.148Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Power+House+Handyman/data=!4m7!3m6!1s0x88fe7b5184348887:0x7d297da56df4e0c5!8m2!3d32.8536009!4d-79.9656592!16s%2Fg%2F11jgg8y9rq!19sChIJh4g0hFF7_ogRxeD0baV9KX0,Power House Handyman,5.0,6,Contractor,"1903 Iris St, Charleston, SC 29405, United States","V23M+CP Charleston, South Carolina, USA",https://power-house-handyman.ueniweb.com/?utm_campaign=gmb,+1 843-804-3097,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipONVE6qRCvBCMtzORjQuLGQoFByDOF5hRYydkk8=w504-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:27.210Z,,,,
https://www.google.com/maps/place/Black+Dog+Renovation+%26+Repair/data=!4m7!3m6!1s0x88fe648feef15555:0x6dfc01932a3be768!8m2!3d32.8012119!4d-79.9779916!16s%2Fg%2F11hzyszhhs!19sChIJVVXx7o9k_ogRaOc7KpMB_G0,Black Dog Renovation & Repair,5.0,74,Handyman/Handywoman/Handyperson,,,https://blackdogrr.com/,+1 803-517-8761,Closes soon ⋅ 6 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOP5BDsCUQWQ_gXORWBLIYIMruOYKf782FMH1Qb=w408-h272-k-no,true,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:31.934Z,,,,
https://www.google.com/maps/place/Charleston+Electric+%26+Air/data=!4m7!3m6!1s0x88fe7900baddc34b:0xf85b5ce888e7e701!8m2!3d32.8638152!4d-79.9779916!16s%2Fg%2F1262tsspy!19sChIJS8PdugB5_ogRAefniOhcW_g,Charleston Electric & Air,4.9,2458,Electrician,,,https://www.charleston-electric.com/,+1 843-258-8699,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN0hqRLk9P-Amz6nWrXOn9r7kVCxdTFXkSAqvTo=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:36.791Z,,,,
https://www.google.com/maps/place/3+Guys+Handyman/data=!4m7!3m6!1s0x88fe7a6bc8ee3a5b:0xa9f8c93e6e92861f!8m2!3d32.7897409!4d-79.937987!16s%2Fg%2F11g0k1_8_l!19sChIJWzruyGt6_ogRH4aSbj7J-Kk,3 Guys Handyman,,,Handyman/Handywoman/Handyperson,"32 Ann St, Charleston, SC 29403, United States","Q3Q6+VR Charleston, South Carolina, USA",https://www.lifeprojectusa.com/contact,+1 843-800-4544,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ryn0Sn30bF3YfU4rsuhXFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.43042&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:39.526Z,,,,
https://www.google.com/maps/place/Bilt+Rite+Overhead+Garage+Doors/data=!4m7!3m6!1s0x4ffa5c38fe302fbd:0xd595333134bfd1b9!8m2!3d32.9576492!4d-79.9708517!16s%2Fg%2F11yjmbts9t!19sChIJvS8w_jhc-k8RudG_NDEzldU,Bilt Rite Overhead Garage Doors,5.0,1,Garage door supplier,,,https://biltritegaragedoors.com/locations/charleston-sc-garage-door-services/#certifications,+1 843-897-3667,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipMk25myxjevAN47qBdH2TRmGG4Ldt4DZLPlhHDR=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-11-07T22:49:44.298Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Isle+Of+Palms+Charleston+SC/@32.798653,-79.7583807,14z",2025-11-07T22:50:00.422Z,,No new results found,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+James+Island+Charleston+SC/@32.7259844,-79.9584397,14z",2025-11-07T22:50:14.689Z,,No new results found,,
https://www.google.com/maps/place/Portable+Buildings+of+Ravenel/data=!4m7!3m6!1s0x88fe8155802c5e41:0xa184774261e72376!8m2!3d32.7807138!4d-80.1880775!16s%2Fg%2F11bccgc3ty!19sChIJQV4sgFWB_ogRdiPnYUJ3hKE,Portable Buildings of Ravenel,4.8,49,Portable building manufacturer,"4915 Savannah Hwy, Ravenel, SC 29470, United States","QRJ6+7Q Ravenel, South Carolina, USA",http://www.ravenelbuildings.com/,+1 843-708-7186,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipPpzSINh8IJw8MgkzlSsVzrVdwKXbgKpwOIStWV=w408-h306-k-no,true,10 am–5 pm,10 am–1 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-11-07T22:50:35.470Z,,,,
https://www.google.com/maps/place/Southern+Dock+Products+Charleston+a+division+of+DuraServ/data=!4m7!3m6!1s0x88fe8d3ad6eaa2af:0xc85ee0a72c2e5f8d!8m2!3d33.054718!4d-80.23591!16s%2Fg%2F11ln_54ghw!19sChIJr6Lq1jqN_ogRjV8uLKfgXsg,Southern Dock Products Charleston a division of DuraServ,5.0,3,Door supplier,"305 International Cir, Summerville, SC 29483, United States","3Q37+VJ Summerville, South Carolina, USA",https://www.southerndockproducts.com/location/charleston/?utm_source=google&utm_medium=gmb&utm_campaign=Charleston,+1 843-873-8770,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPdjI2qfjPxps6IQ0-gS5ogpyU875_EZHM8A1Rm=w408-h544-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-11-07T22:50:40.548Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x88fba11b6d151d8f:0x4c9e1935af6bb4d2!8m2!3d32.1557251!4d-81.2358128!16s%2Fg%2F11dxbs07b8!19sChIJjx0VbRuh-4gR0rRrrzUZnkw,Precision Garage Door Service,4.9,1146,Garage door supplier,"1777 Benton Blvd Suite 105, Savannah, GA 31407, United States","5Q47+7M Savannah, Georgia, USA",https://precisiondoorservice.com/?utm_source=gmb&utm_medium=location_savannah&utm_campaign=website,+1 912-330-4747,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMkP_Ubaz4i8ToJ2Y3mpx5ELA21kpwd4CdlmLVr=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-11-07T22:50:45.839Z,,,,
