placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error,info,attributes
https://www.google.com/maps/place/Samaritan+Evergreen+Hospice/data=!4m7!3m6!1s0x54c06b51bdad7caf:0x54549f35cb9254b7!8m2!3d44.6012896!4d-123.0773373!16s%2Fg%2F1tftf0_s!19sChIJr3ytvVFrwFQRt1SSyzWfVFQ,Samaritan Evergreen Hospice,4.4,39,Medical clinic,"4600 Evergreen St SE, Albany, OR 97322, United States","JW2F+G3 Albany, Oregon, USA",https://samhealth.org/find-a-location/samaritan-evergreen-hospice/,+1 541-812-4662,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHDz-ALVIwRhHId_FnHLEcEEotpV4DMwJow7ci31APQtykRq5DaZklcqhr27XaRERg10mwjB3VSGEP73NLqqTzXKi1y3ZucJ4PInKF1ubbBHh3bcuqIhUnY3Y1xMFvXIQpYj7o=w408-h724-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hayesville+Salem+OR/@44.9912675,-122.9615751,14z",2025-09-18T00:06:18.335Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lancaster+Salem+OR/@44.9665063,-122.9835031,14z",2025-09-18T00:06:26.869Z,No new results found,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+South+Gateway+Salem+OR/@44.8776384,-123.0274682,14z",2025-09-18T00:06:49.014Z,No new results found,,
https://www.google.com/maps/place/Hillview+Senior+Care/data=!4m7!3m6!1s0x54c007eca4c40d21:0x93220a282a12b1a4!8m2!3d44.9033066!4d-123.0438782!16s%2Fg%2F11jzzwdfl8!19sChIJIQ3EpOwHwFQRpLESKigKIpM,Hillview Senior Care,4.3,10,Adult foster care service,"3591 Hillview Dr SE, Salem, OR 97302, United States","WX34+8C Salem, Oregon, USA",http://www.hillviewseniorcare.com/,+1 503-966-1400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMeedsfD7zu-lnZDfDymDF0bc9nCTYG5UiO4W3z=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Sunnyview+Salem+OR/@44.9539258,-122.9910641,14z",2025-09-18T00:07:02.644Z,,,
https://www.google.com/maps/place/Salem+Transitional+Care/data=!4m7!3m6!1s0x54bff887586af983:0xf61de99427e1b09f!8m2!3d44.8837338!4d-122.9906094!16s%2Fg%2F11b7q7pll5!19sChIJg_lqWIf4v1QRn7DhJ5TpHfY,Salem Transitional Care,3.4,51,Nursing home,"3445 Boone Rd SE, Salem, OR 97317, United States","V2M5+FQ Salem, Oregon, USA",https://www.avamere.com/salem-transitional-care,+1 503-576-3000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP552yIZRbmoLiFXMKUCGEEzkPxouS8cUMn_UYF=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Morningside+Salem+OR/@44.8949647,-123.0260868,14z",2025-09-18T00:07:44.178Z,,,
https://www.google.com/maps/place/Animal+Care+Center+Veterinary+Clinic/data=!4m7!3m6!1s0x54c00774a5ba911b:0xf393759841a8a2d6!8m2!3d44.8758089!4d-123.0259218!16s%2Fg%2F1tk6_6nh!19sChIJG5G6pXQHwFQR1qKoQZh1k_M,Animal Care Center Veterinary Clinic,4.9,561,Veterinarian,"5498 Commercial St SE, Salem, OR 97306, United States","VXGF+8J Salem, Oregon, USA",https://accvetclinic.com/,+1 503-371-1988,Closes soon ⋅ 5:30 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq1iCtzIq1f_CmQu3NB0vJNVEp6-Rg74VOFj_GondJfKcH-guNvMNWfgSmce3y8BtHGA0c8AYZk_VywRkReVCL_cgWsJm5TWJgjbndP2lW6hH9kg9MNEWnuzoJyyo_iLUrFgMXaUw=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Morningside+Salem+OR/@44.8949647,-123.0260868,14z",2025-09-18T00:07:49.261Z,,,
https://www.google.com/maps/place/Joynt+Veterinary+-+Dr.+Kasey+Joynt/data=!4m7!3m6!1s0xaf76379740d5f68d:0xa30e7c842441f3f2!8m2!3d44.9227875!4d-123.0304932!16s%2Fg%2F11kj8__w4p!19sChIJjfbVQJc3dq8R8vNBJIR8DqM,Joynt Veterinary - Dr. Kasey Joynt,5.0,455,Veterinarian,"1510 12th St SE, Salem, OR 97302, United States","WXF9+4R Salem, Oregon, USA",https://joynt.vet/,+1 971-350-7688,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqpeieGKj50qj_OVBxXEQVAY4q3JWpJvuRNg8kZJhiCFlc-gZEv8U_InvyileMJ0nMjcTPEiKhRiZ9z_Audshi9mZgm2dp_PLl5v4C73lciBLy8ji4VYgtGeoO0UajOYXRIOUYEQTa80PbA=w408-h306-k-no,true,8 am–6 pm,Closed,Closed,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Morningside+Salem+OR/@44.8949647,-123.0260868,14z",2025-09-18T00:07:54.188Z,,,
https://www.google.com/maps/place/Four+Corners+Animal+Hospital/data=!4m7!3m6!1s0x54bffed5003c604d:0xf217c091074c43e4!8m2!3d44.9289!4d-122.9836184!16s%2Fg%2F1tsr2y9s!19sChIJTWA8ANX-v1QR5ENMB5HAF_I,Four Corners Animal Hospital,4.5,216,Animal hospital,"159 Lancaster Dr NE, Salem, OR 97301, United States","W2H8+HH Salem, Oregon, USA",http://www.fourcornersanimalhospital.com/,+1 503-399-1363,Closes soon ⋅ 5:30 pm ⋅ Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1MfjdytD9_LeK3kxXsbZH_abT3PI7CbFRWO3yqC9XTkQi9U3H-nXIOx6UcfJWNsQNPy1Mp_K5IN7mzf1RqiZQQXi7WOK6aHySjyyo_lTcDD8y-GQkYjhnpY9TvsWCMBs1p85M=w408-h544-k-no,false,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Four+Corners+Salem+OR/@44.9279519,-122.9833845,14z",2025-09-18T00:08:21.599Z,,,
https://www.google.com/maps/place/Salem+Veterinary+Emergency+Clinic/data=!4m7!3m6!1s0x54bffeef0abe26ed:0x8a35146782b99f85!8m2!3d44.9509486!4d-122.9962467!16s%2Fg%2F1tpbbq0p!19sChIJ7Sa-Cu_-v1QRhZ-5gmcUNYo,Salem Veterinary Emergency Clinic,3.4,341,Emergency veterinarian service,"3215 Market St NE, Salem, OR 97301, United States","X223+9G Salem, Oregon, USA",http://www.salemervet.com/,+1 503-588-8082,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPJAomG3s9HtmKerbTPfgQfmWzPb3sbB-Bl2kUx=w408-h306-k-no,true,8 am–10 pm,8 am–10 pm,8 am–12 am,Open 24 hours,12 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Four+Corners+Salem+OR/@44.9279519,-122.9833845,14z",2025-09-18T00:08:33.370Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Cherry+City+Salem+OR/@44.9429507,-123.0350696,14z",2025-09-18T00:08:56.156Z,No new results found,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+South+Salem+Hills+Salem+OR/@44.9099943,-123.0580952,14z",2025-09-18T00:09:18.465Z,No new results found,,
https://www.google.com/maps/place/Bush%27s+Pasture+Park/data=!4m7!3m6!1s0x54bfff4270e9f0b1:0x10752af741f13976!8m2!3d44.9309433!4d-123.0348076!16zL20vMDhrbnNn!19sChIJsfDpcEL_v1QRdjnxQfcqdRA,Bush's Pasture Park,4.7,3578,Park,"890 Mission St SE, Salem, OR 97302, United States","WXJ8+93 Salem, Oregon, USA",https://www.cityofsalem.net/Home/Components/FacilityDirectory/FacilityDirectory/85/599,+1 503-588-6336,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrcq3RZ7uhaRJH8r2Secz1D9XcbJgUQZEM_qFb1fiqeMX673PpzEpyQ9f393GL59wAGqkaZkRMZY3UzRgTrVcNlWd3cHNE0_cWUCRpAt1SlupjQudvjOTlgjW-makEgbPv7jiwO=w408-h408-k-no,false,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bush's+Pasture+Park+Area+Salem+OR/@44.9309433,-123.0348077,14z",2025-09-18T00:09:38.997Z,,,"Verdant, 90-plus acre park featuring flower gardens, playgrounds, trails, tennis courts & more. · Dogs allowed"
https://www.google.com/maps/place/Bush%E2%80%99s+Pasture+Park+Rose+Garden/data=!4m7!3m6!1s0x54bfff69abcaea8f:0xdd4fe3cd63bd416b!8m2!3d44.9312478!4d-123.0402468!16s%2Fg%2F11c0pyt70l!19sChIJj-rKq2n_v1QRa0G9Y83jT90,Bush’s Pasture Park Rose Garden,4.7,940,Botanical garden,"600 Mission St SE, Salem, OR 97302, United States","WXJ5+FW Salem, Oregon, USA",,+1 503-588-6261,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt7C7EUbHpuJ6o4xoWRqJDMm2tIB3zKoybyBy-2dAaXet5o35g07i6rF5xYLBSxkbRQFHV9RfKsxWMJSG1IFY_SVc3om1tGkE6gVTu_2uUf1R6yPlB1Q9coxa2SsaxinbXdY3XAg=w408-h544-k-no,false,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bush's+Pasture+Park+Area+Salem+OR/@44.9309433,-123.0348077,14z",2025-09-18T00:09:44.439Z,,,"Compact botanical park with diverse flower & plant species, plus a gazebo & a greenhouse. · Dogs allowed"
https://www.google.com/maps/place/Prestige+Senior+Living+Orchard+Heights/data=!4m7!3m6!1s0x54bfffa2e813899b:0x82a78f54442c36f5!8m2!3d44.9541912!4d-123.0540497!16s%2Fg%2F1wtbtm9v!19sChIJm4kT6KL_v1QR9TYsRFSPp4I,Prestige Senior Living Orchard Heights,3.8,15,Assisted living facility,"695 Orchard Heights Rd NW, Salem, OR 97304, United States","XW3W+M9 Salem, Oregon, USA",https://www.prestigecare.com/location/prestige-senior-living-orchard-heights,+1 503-566-9052,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP0xBIFDjXMUHyChV-SegSP_voWaZ9UZPF8WFVB=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bush's+Pasture+Park+Area+Salem+OR/@44.9309433,-123.0348077,14z",2025-09-18T00:09:49.691Z,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Norco+Medical,+Salem/data=!4m7!3m6!1s0x54bffe4ceda12a87:0x225c1dbf14eb8b71!8m2!3d44.9660968!4d-123.0331197!16s%2Fg%2F1tgvdc1n!19sChIJhyqh7Uz-v1QRcYvrFL8dXCI","Norco Medical, Salem",3.5,188,Medical supply store,"2685 Commercial St NE, Salem, OR 97301, United States","XX88+CQ Salem, Oregon, USA",http://www.norco-inc.com/,+1 503-378-1756,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npE6pYaVmpfssTq0W-1lekaWEm1I7mgztLXd4H8n1m0kJ8C2fJm1_KZh30ASmK1L3DsXuy7ILEd4JlxJUrrMW-KAoB0tKe1fc_EJn4TXQP87HBaC-CPrGHeBjrZzKxTUXbLkvg=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Riverfront+Park+Area+Salem+OR/@44.9408848,-123.0424225,14z",2025-09-18T00:10:17.294Z,,,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Salem+Health+Cancer+Center/data=!4m7!3m6!1s0x54bfff6ae2883009:0x3a8fc2b2125994f7!8m2!3d44.9335219!4d-123.0339069!16s%2Fg%2F1tl1hm6t!19sChIJCTCI4mr_v1QR95RZErLCjzo,Salem Health Cancer Center,3.6,5,Cancer treatment center,"875 Oak St SE, Salem, OR 97301, United States","WXM8+CC Salem, Oregon, USA",http://www.salemhealth.org/cancer/,+1 503-814-1449,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipNZztmTx4z78eQTGh4OXxovRoiD0Tt4R47S2M-7=w459-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Riverfront+Park+Area+Salem+OR/@44.9408848,-123.0424225,14z",2025-09-18T00:10:22.298Z,,,
https://www.google.com/maps/place/Riverfront+Park/data=!4m7!3m6!1s0x54bfff721698f9a7:0x289b8336d8778e1d!8m2!3d44.9408848!4d-123.0424225!16s%2Fg%2F11c2mwyvpx!19sChIJp_mYFnL_v1QRHY532DaDmyg,Riverfront Park,4.7,517,Park,"230 Front St SE, Salem, OR 97301, United States","WXR5+92 Salem, Oregon, USA",https://www.cityofsalem.net/Home/Components/FacilityDirectory/FacilityDirectory/110/599?npage=2,+1 503-588-6261,Closed ⋅ Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npq_heiglB9CXbNm5eksLnSHadq5gO6wRf7U6VD_Y5MTqtPD7cOrC-mIZsoOdn5OPKXp5RKfX-rMkaCdAV7P7O0eIRF2OKrZJfRXNMhEAEWEWU7bMOQx_H_cn69KpzgEbIoYZ9wig=w408-h306-k-no,false,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Riverfront+Park+Area+Salem+OR/@44.9408848,-123.0424225,14z",2025-09-18T00:10:27.525Z,,,· Dogs allowed
https://www.google.com/maps/place/Salem+Health+CHEC/data=!4m7!3m6!1s0x54bfff6ae6002485:0xa8f9dc6df43da8d7!8m2!3d44.933268!4d-123.032625!16s%2Fg%2F1ttpgmcp!19sChIJhSQA5mr_v1QR16g99G3c-ag,Salem Health CHEC,,,Education center,"939 Oak St SE, Salem, OR 97302, United States","WXM8+8W Salem, Oregon, USA",http://www.salemhealth.org/chec/,+1 503-814-2432,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMAZrqkVW3Lk5dvwaNU4wO6n4IBiH521PrgWfxU=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fairmont+Hill+Salem+OR/@44.9362411,-123.0407496,14z",2025-09-18T00:10:48.610Z,,,
https://www.google.com/maps/place/Oregon+Oncology+Specialists+%28formerly+Hematology+Oncology+of+Salem%29/data=!4m7!3m6!1s0x54bfff6ae2883009:0x3f879ad67d203de0!8m2!3d44.9335599!4d-123.0340088!16s%2Fg%2F1tf6lydq!19sChIJCTCI4mr_v1QR4D0gfdaahz8,Oregon Oncology Specialists (formerly Hematology Oncology of Salem),4.0,29,Medical clinic,"875 Oak St SE #4030, Salem, OR 97301, United States","WXM8+C9 Salem, Oregon, USA",http://www.oregononcologyspecialists.com/,+1 503-561-6444,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipOeuWj7p7RjHQ1YoqLhz4fnS1WdG9PC7_YQOOKy=w454-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fairmont+Hill+Salem+OR/@44.9362411,-123.0407496,14z",2025-09-18T00:10:54.499Z,,,
https://www.google.com/maps/place/Oregon+State+Fair+%26+Exposition+Center/data=!4m7!3m6!1s0x54bffef7c2f4fe4f:0xc3221db497b88670!8m2!3d44.9598814!4d-123.0105408!16s%2Fg%2F1v8k_b75!19sChIJT_70wvf-v1QRcIa4l7QdIsM,Oregon State Fair & Exposition Center,4.3,4619,Fairground,"2330 17th St NE, Salem, OR 97301, United States","XX5Q+XQ Salem, Oregon, USA",http://oregonstateexpo.org/,+1 971-701-6573,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noj7RQjPA0iLnVqj0xvPHqucFGtOtktFfqAT85Ri4SFPqpnxoTLoy7kmjDwXwJK-Ua3Fgz5dB6jRdM7RUPlylRpPj6r7gpTJXETlliv4LFv3Nd3h_w9Q-yJCoT_X24dSG6fgAVq=w408-h306-k-no,true,10 am–10 pm,10 am–10 pm,10 am–11 pm,9 am–11 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Oregon+State+Fairgrounds+Area+Salem+OR/@44.9598814,-123.0105408,14z",2025-09-18T00:11:18.637Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Willamette+University+Area+Salem+OR/@44.9352335,-123.0307101,14z",2025-09-18T00:11:34.332Z,No new results found,,
https://www.google.com/maps/place/Brookstone+Alzheimer%27s+Special+Care+Center/data=!4m7!3m6!1s0x54c007a0afba34ef:0x980af05b9839edc1!8m2!3d44.8699016!4d-123.0278407!16s%2Fg%2F1td0g6wp!19sChIJ7zS6r6AHwFQRwe05mFvwCpg,Brookstone Alzheimer's Special Care Center,4.0,10,Retirement community,"5881 Woodside Dr SE, Salem, OR 97306, United States","VX9C+XV Salem, Oregon, USA",https://sinceriseniorliving.com/brookstone/,+1 503-316-0687,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipM4ZYdYXFqeLi8fsxZyW9Ys-c1weTRAd2ZgWsl0=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Battle+Creek+Salem+OR/@44.8815366,-123.0108591,14z",2025-09-18T00:11:55.608Z,,,
https://www.google.com/maps/place/Battle+Creek+Memory+Care/data=!4m7!3m6!1s0x54c007a38193cabd:0xe8a2702a18015802!8m2!3d44.8656805!4d-123.0208213!16s%2Fg%2F11h06n0p6t!19sChIJvcqTgaMHwFQRAlgBGCpwoug,Battle Creek Memory Care,4.5,15,Assisted living facility,"1805 Waln Dr SE, Salem, OR 97306, United States","VX8H+7M Salem, Oregon, USA",https://www.onelifeseniorliving.com/communities/battle-creek-memory-care?openFurtherBot=500&forceOpen=True&financialChatActivated=True&utm_source=GBP&utm_medium=VSA,+1 971-441-4227,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMV0vNkJOmocVuhvKsVyts57nDF4NZC8i8NuN5I=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Battle+Creek+Salem+OR/@44.8815366,-123.0108591,14z",2025-09-18T00:12:00.582Z,,,
