placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Captain+Rooter+Emergency+Plumbers/data=!4m7!3m6!1s0x880fd386fe720c51:0x57a0e5b9893006f5!8m2!3d41.8964136!4d-87.6597052!16s%2Fg%2F11h0zcs3wv!19sChIJUQxy_obTD4gR9QYwibnloFc,Captain Rooter Emergency Plumbers,3.7,76,Plumber,"1252 W Chicago Ave, Chicago, IL 60642, United States","V8WR+H4 Chicago, Illinois, USA",,+1 773-823-0199,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPqpJ6sga2O7FSs8fiqdvg1gmWdC9A112pWadvg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:15:51.800Z,,
https://www.google.com/maps/place/Emmett%27s+Speedy+Plumbing+Company/data=!4m7!3m6!1s0x880e2d3465d06fff:0x4f9cae1160a2a124!8m2!3d41.888245!4d-87.6330981!16s%2Fg%2F11pwfb56zc!19sChIJ_2_QZTQtDogRJKGiYBGunE8,Emmett's Speedy Plumbing Company,4.6,59,Plumber,"300 N LaSalle St Suite 394, Chicago, IL 60654, United States","V9Q8+7Q Chicago, Illinois, USA",,+1 224-505-8069,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyy3MezzOsiKvXMOsvmxxiJAfCugB7-R8qFyrgQS-rRNLaXAqXoaaogmtklwdLjFyxnEUSruf6UIuzZSY3UECu89syzoxiKGXYlIfHaKgQ6_gOrzFQKmxvj1GRnDwJI2iz7FN8g1rclPig=w408-h253-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:15:56.211Z,,
https://www.google.com/maps/place/Full+Circle+Plumbing+%26+Sewer+LLC/data=!4m7!3m6!1s0x880fd248666da443:0x2e5c0f16b4df6bc8!8m2!3d41.9649635!4d-87.7353339!16s%2Fg%2F11b6ztbnmj!19sChIJQ6RtZkjSD4gRyGvftBYPXC4,Full Circle Plumbing & Sewer LLC,4.7,52,Plumber,,,https://www.fullcircleplumbing.com/,+1 312-914-1565,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMQkHcqAnYky43W14p26fzQbMehxN2rtHDSifSB=w408-h534-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:00.560Z,,
https://www.google.com/maps/place/Loves+Plumbing+and+Sewer/data=!4m7!3m6!1s0x880f1a6049ca8d67:0xc80063aa3e60d631!8m2!3d41.9523352!4d-87.7635203!16s%2Fg%2F1ptvwkqmh!19sChIJZ43KSWAaD4gRMdZgPqpjAMg,Loves Plumbing and Sewer,4.8,56,Plumber,"5400 W Dakin St, Chicago, IL 60641, United States","X62P+WH Chicago, Illinois, USA",https://lovesplumbingandsewer.com/,+1 773-370-0079,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP7ve7wQlRSjQI3r1HTCpQAGqQgk4BfSKlhqDmL=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:05.392Z,,
https://www.google.com/maps/place/Ashland+Plumbing+%26+Heating/data=!4m7!3m6!1s0x880fcdb8a1c36c23:0x58f1ab62a23a8a84!8m2!3d41.9563266!4d-87.7234137!16s%2Fg%2F1td61b25!19sChIJI2zDobjND4gRhIo6omKr8Vg,Ashland Plumbing & Heating,4.2,41,Plumber,"4160 N Elston Ave, Chicago, IL 60618, United States","X74G+GJ Chicago, Illinois, USA",https://www.ashlandplumbingandheating.com/,+1 773-866-0123,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPQ6eAxQQf2fS-aVYU_hxDouf3gKO4Szydx08kz=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:09.759Z,,
https://www.google.com/maps/place/Pioneer+Plumbing+And+Rodding+Inc/data=!4m7!3m6!1s0x880fd339bf529631:0x1661e9ee9e4f3623!8m2!3d41.904177!4d-87.62905!16s%2Fg%2F11hbjl4vrv!19sChIJMZZSvznTD4gRIzZPnu7pYRY,Pioneer Plumbing And Rodding Inc,4.4,21,Plumber,"1204 N State Pkwy, Chicago, IL 60610, United States","W93C+M9 Chicago, Illinois, USA",,+1 312-396-2354,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_IgUZRixg8pYF8D0bDmS6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.0454&pitch=0&thumbfov=100,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:14.043Z,,
https://www.google.com/maps/place/Dave+and+Joe%27s+Plumbing/data=!4m7!3m6!1s0x2f7e442c399a72f7:0x8973f9b5798f5b1!8m2!3d41.8337105!4d-87.731879!16s%2Fg%2F11pz4sclbw!19sChIJ93KaOSxEfi8RsfWYV5s_lwg,Dave and Joe's Plumbing,4.5,15,Plumber,,,http://facebook.com/daveandjoeplumbing,+1 708-340-2749,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzoxktkms0I42Fk9fAFp5JRcW2q3NOmg_5Ur3ZAzmZIcCgs1AJ61mWwX5yK8HUx5RKE6tzKDVTfPq-6VJqCBkcPitDLtc6Cg7_PdeFI-It-pFZZed459N2QImdDxjFbmXATqp8VlA=w408-h764-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:18.360Z,,
https://www.google.com/maps/place/Prime+Plumbing+Service/data=!4m7!3m6!1s0x880fcd2631f73c55:0xc1d3fc915657cdf9!8m2!3d41.909584!4d-87.734479!16s%2Fg%2F11c7v_pjj_!19sChIJVTz3MSbND4gR-c1XVpH808E,Prime Plumbing Service,4.1,32,Plumber,"4315 W North Ave, Chicago, IL 60651, United States","W758+R6 Chicago, Illinois, USA",,+1 773-825-3204,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyVInstfdZgTYRVdJdUtTDx9by9XJQBpzSBt7ax_0LPIGZ7ewWamNSvxS9h3J0QLFDJVSKRCrsbW4N9Wyelhspa0D7QHKGlm5m3jdjKHhWfVfMIEY919UKuwSOxhq_z5CorqtKczA=w408-h509-k-no,false,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–3:30 pm,Closed,7 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:22.765Z,,
"https://www.google.com/maps/place/Mikes+Plumbing+Chicago+:+24+Hour+Plumber+Chicago,+Emergency+Plumbers+In+Glenview,+Evanston,+Glencoe,+Niles+%26+Skokie/data=!4m7!3m6!1s0x880fce5239c1662f:0x40aa63b5a5e1eafe!8m2!3d42.012269!4d-87.728899!16s%2Fg%2F11dxchfsx6!19sChIJL2bBOVLOD4gR_urhpbVjqkA","Mikes Plumbing Chicago : 24 Hour Plumber Chicago, Emergency Plumbers In Glenview, Evanston, Glencoe, Niles & Skokie",4.5,72,Plumber,"7214 N Crawford Ave, Lincolnwood, IL 60712, United States","276C+WC Lincolnwood, Illinois, USA",https://mikesplumbingchicago.com/?utm_source=google&utm_medium=organic&utm_campaign=gmblisting,+1 773-875-8833,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNjHUj1KpV6JJOWO1CplRnCukughcXCiBy5-_x3=w676-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:27.374Z,,
https://www.google.com/maps/place/Madden+Sewer+%26+Drain/data=!4m7!3m6!1s0x880fd20d6baecec3:0x31a4ab0fe2ad8c27!8m2!3d41.9573842!4d-87.6889684!16s%2Fg%2F1tfs1p18!19sChIJw86uaw3SD4gRJ4yt4g-rpDE,Madden Sewer & Drain,4.9,315,Plumber,"4152 N Western Ave, Chicago, IL 60618, United States","X846+XC Chicago, Illinois, USA",https://www.maddensewer.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 773-588-7534,Closed ⋅ Opens 8 am Tue,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMU5dGpjSwzHCS9Dqip8b0M5b5EBBuO_UyxIAe9=w408-h541-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:31.832Z,,
https://www.google.com/maps/place/The+Plumbing+Effect/data=!4m7!3m6!1s0x647afc45772be75d:0x61861cb8b9942de1!8m2!3d41.892567!4d-87.6367222!16s%2Fg%2F11wx82n0_8!19sChIJXecrd0X8emQR4S2UubgchmE,The Plumbing Effect,5.0,5,Plumber,"320 W Ohio St #3W, Chicago, IL 60654, United States","V9V7+28 Chicago, Illinois, USA",http://theplumbingeffect.com/,+1 872-808-4465,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMeD1m2dvdHgjMmrFlEpbJWq2ui-tIwzzDHif77=w408-h725-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–2 pm,7 am–1 pm,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:36.113Z,,
https://www.google.com/maps/place/Midwest+Hydro+Jetting+And+Sewer+Service/data=!4m7!3m6!1s0x880e396e82f9c51d:0x9a66e98d08676ec9!8m2!3d41.8119986!4d-87.6874016!16s%2Fg%2F11rq2k_3dq!19sChIJHcX5gm45DogRyW5nCI3pZpo,Midwest Hydro Jetting And Sewer Service,4.8,59,Plumber,,,https://www.midwesthydrojetting.com/,+1 312-344-0132,Closed ⋅ Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNQ72iPUjIapE2f5JhHKxAmWt5oMn2HXnAiASJh=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:40.490Z,,
"https://www.google.com/maps/place/Sound+Plumbing/@42.314642,-87.862075,13z/data=!3m1!4b1!4m6!3m5!1s0x880fd2ab59ae2c0f:0x294884f7059354fa!8m2!3d42.314642!4d-87.862075!16s%2Fg%2F11hy9pg6r8",Sound Plumbing,4.8,34,Plumber,,,http://soundplumbing.com/,+1 773-306-9494,Closed ⋅ Opens 8 am Tue,,,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:46.811Z,,
https://www.google.com/maps/place/Luke%27s+Rapid+Plumbing/data=!4m7!3m6!1s0x880fd3a979c4c501:0x498c18fb48659eae!8m2!3d41.9275053!4d-87.6524097!16s%2Fg%2F11n989d023!19sChIJAcXEeanTD4gRrp5lSPsYjEk,Luke's Rapid Plumbing,4.7,41,Plumber,"930 W Altgeld St Suite 236, Chicago, IL 60614, United States","W8HX+22 Chicago, Illinois, USA",,+1 224-529-4188,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw0sU1ZfiLQBsPTNLvyCC-4euA_ucaIAfUXqAWX9sLMt4zTg045Xmi0aPnfn5JaSoky2890YaMFjZtytwhoThSNOf38Bus7jctXEjwW__M4SO3BYxypeedZC4R0qMx4LERv438reA2dczGH=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:51.387Z,,
https://www.google.com/maps/place/Chase+Plumbing+Repair+Service/data=!4m7!3m6!1s0x880fd339bf529631:0x5789f2944b8d1bee!8m2!3d41.9033233!4d-87.6548092!16s%2Fg%2F11hbjg7zks!19sChIJMZZSvznTD4gR7huNS5TyiVc,Chase Plumbing Repair Service,4.6,21,Plumber,"1071 W Division St, Chicago, IL 60642, United States","W83W+83 Chicago, Illinois, USA",,+1 312-467-7580,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lk35T2JDGXoaaRgwA5RTAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.87561&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:16:55.802Z,,
https://www.google.com/maps/place/Primetime+Plumber+Chicago+IL/data=!4m7!3m6!1s0x6b4a078215b11559:0x8f61db0c243c0959!8m2!3d41.8212306!4d-87.6919885!16s%2Fg%2F11s3cpbggf!19sChIJWRWxFYIHSmsRWQk8JAzbYY8,Primetime Plumber Chicago IL,4.9,15,Plumber,"3973 S Archer Ave, Chicago, IL 60632, United States","R8C5+F6 Chicago, Illinois, USA",,+1 708-980-0277,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipN9yS72Hh-I_CPdnVc-2uHNrU8QpFfvAhpVfhRH=w408-h272-k-no,true,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:00.133Z,,
https://www.google.com/maps/place/HorVer+Gas+Piping+%26+Repair/data=!4m7!3m6!1s0x2e39edc3ba065955:0xbb4f89fe1869dcc!8m2!3d41.9772029!4d-87.6551911!16s%2Fg%2F11vlgsjgrq!19sChIJVVkGusPtOS4RzJ2G4Z_4tAs,HorVer Gas Piping & Repair,5.0,147,Gas installation service,"5228 N Sheridan Rd, Chicago, IL 60640, United States","X8GV+VW Chicago, Illinois, USA",https://www.horverllc.com/,+1 708-552-3852,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipODEoQmpGpZW68vKa__2oK9ZNx0PqP1x4vGnGvD=w408-h304-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:04.505Z,,
https://www.google.com/maps/place/606+Northside+Plumbing/data=!4m7!3m6!1s0x880fcd489dfac20f:0xf3ec5c7d20601626!8m2!3d41.8337105!4d-87.731879!16s%2Fg%2F11lh5lsw3z!19sChIJD8L6nUjND4gRJhZgIH1c7PM,606 Northside Plumbing,4.9,14,Plumber,,,http://606northsideplumbing.com/,+1 773-575-0308,Closed ⋅ Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOwI5UVXfx4zX8mk8Oi2Hm-Myd0bDRjPUr3aeKp=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:08.949Z,,
https://www.google.com/maps/place/Direct+Improvements/data=!4m7!3m6!1s0x880e2d740bb5426f:0xcc7df8b0d844ef74!8m2!3d41.877624!4d-87.6305819!16s%2Fg%2F11hj8v5j_0!19sChIJb0K1C3QtDogRdO9E2LD4fcw,Direct Improvements,4.8,315,Heating contractor,"111 W Jackson Blvd UNIT 1700, Chicago, IL 60604, United States","V9H9+2Q Chicago, Illinois, USA",http://www.directimprovements.com/,+1 708-578-8601,,,https://lh3.googleusercontent.com/p/AF1QipPE96_tqGyZtBQ3zBAnDDJ3r9n9vcIApdneMrAf=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:13.504Z,true,
https://www.google.com/maps/place/Sam%27s+Plumbing+And+Rodding/data=!4m7!3m6!1s0x880fd339bf529631:0x8d4c6dd2c1716a10!8m2!3d41.909897!4d-87.676267!16s%2Fg%2F11gfc7v0fc!19sChIJMZZSvznTD4gREGpxwdJtTI0,Sam's Plumbing And Rodding,4.2,33,Plumber,"1553 N Milwaukee Ave, Chicago, IL 60622, United States","W85F+XF Chicago, Illinois, USA",,+1 312-626-6809,Closed ⋅ Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MutXa-Av0sK00dyCMWkJFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.550789&pitch=0&thumbfov=100,false,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:17.837Z,,
https://www.google.com/maps/place/Fernandez+Sewer+%26+Plumbing/data=!4m7!3m6!1s0x880fcd795bd022cf:0x1cd7632478148a73!8m2!3d41.9318242!4d-87.7032598!16s%2Fg%2F1tdfcq0d!19sChIJzyLQW3nND4gRc4oUeCRj1xw,Fernandez Sewer & Plumbing,3.7,9,Plumber,"3019 W Diversey Ave APT 1, Chicago, IL 60647, United States","W7JW+PM Chicago, Illinois, USA",,+1 773-255-4358,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8s9xaPNx3wKFugdbcNBaSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.9707&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:22.252Z,,
https://www.google.com/maps/place/Baethke+Plumbing/data=!4m7!3m6!1s0x880fcc5a81f637f7:0xaffeb76d16d5a79c!8m2!3d41.9449943!4d-87.7466102!16s%2Fg%2F1td48ky1!19sChIJ9zf2gVrMD4gRnKfVFm23_q8,Baethke Plumbing,4.7,770,Plumber,"3511 N Cicero Ave, Chicago, IL 60641, United States","W7V3+X9 Chicago, Illinois, USA",https://www.baethkeplumbing.com/?utm_source=GMBlisting&utm_medium=organic,+1 312-697-1550,Closed ⋅ Opens 6 am Tue,,https://lh3.googleusercontent.com/p/AF1QipP760dqw3jZX1WEOZI7FuEsJwrVMJB5Ly1UXJ_v=w427-h240-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:26.604Z,,
https://www.google.com/maps/place/The+Plumb+Squad/data=!4m7!3m6!1s0x880fd3c32df80c8b:0xc2fdadf049fb49d4!8m2!3d41.8337105!4d-87.7905555!16s%2Fg%2F11wxy4vf0w!19sChIJiwz4LcPTD4gR1En7SfCt_cI,The Plumb Squad,5.0,15,Plumber,,,https://www.plumb-squad.com/,+1 312-278-7900,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPFr6QmiO62HvpCCZeTq_llH6rxUIE3x0dqgcSg=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:30.867Z,,
https://www.google.com/maps/place/Exquisite+Plumbing+Company/data=!4m7!3m6!1s0x880fa71d0f1bbffb:0xbfb18b689e1fcb5!8m2!3d41.9740377!4d-87.6602771!16s%2Fg%2F11h818jmtb!19sChIJ-78bDx2nD4gRtfzhibYY-ws,Exquisite Plumbing Company,5.0,6,Plumber,"5050 N Broadway, Chicago, IL 60640, United States","X8FQ+JV Chicago, Illinois, USA",https://pr.business/exquisite-plumbing-company-hoffman-state-illinois,+1 773-397-0701,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO9wY9cgy9xI4rZCNGTyPn3TokSfDIP3HGCvdQE=w408-h246-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:35.395Z,,
https://www.google.com/maps/place/Travis+Brothers+Plumbing+and+Gas+Co/data=!4m7!3m6!1s0x880fcdd4dabb0c49:0xfaf73e22b6b76edf!8m2!3d41.933262!4d-87.7145177!16s%2Fg%2F11r8xc1mzt!19sChIJSQy72tTND4gR3263tiI-9_o,Travis Brothers Plumbing and Gas Co,4.5,20,Plumber,"2862 N Milwaukee Ave STE 2168, Chicago, IL 60618, United States","W7MP+85 Chicago, Illinois, USA",,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrzarpBrljAR0nr6n6VXFP-O02p8KkK4NNgKoPmsSEqIrabhhIuQ8ndeNYPZjBJEmFIwE57cjgeGpISwCDx6aIedP4vkT5O6Ait3E9rOc-7yliefHYl03bXm-aYkiBZk9jeLMZ=w408-h408-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:39.651Z,,
"https://www.google.com/maps/place/Bubba,+Wayne+%26+Tim+Sewer+Service+Inc/data=!4m7!3m6!1s0x880fcdbeef93e2cd:0x4a69dc9fdd6b4651!8m2!3d41.9535802!4d-87.7205483!16s%2Fg%2F11b5_01ggh!19sChIJzeKT777ND4gRUUZr3Z_caUo","Bubba, Wayne & Tim Sewer Service Inc",4.9,107,Plumber,"3703 W Irving Park Rd, Chicago, IL 60618, United States","X73H+CQ Chicago, Illinois, USA",https://www.bubbaandwaynesewer.com/,+1 773-267-1010,Closed ⋅ Opens 6 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOg7TLjhDSnrB6VQznXnG4FjkXsJDKLP4Zq93hY=w426-h240-k-no,true,6 am–3 pm,6 am–3 pm,6 am–3 pm,6 am–3 pm,6 am–3 pm,6 am–3 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:44.000Z,,
"https://www.google.com/maps/place/Windy+City+Plumbing,+Inc./data=!4m7!3m6!1s0x880fd2a0b8198dbd:0x33bb4b7d2b596265!8m2!3d41.912155!4d-87.6963818!16s%2Fg%2F11gj_mg1qz!19sChIJvY0ZuKDSD4gRZWJZK31LuzM","Windy City Plumbing, Inc.",5.0,5,Plumber,"2744 W Wabansia Ave, Chicago, IL 60647, United States","W863+VC Chicago, Illinois, USA",http://www.windycityplumbing.net/,+1 201-477-4237,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MKbUSZpndSPAtQO-t3wUdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.963036&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:46.308Z,,
https://www.google.com/maps/place/Midwest+Sewer+%26+Plumbing/data=!4m7!3m6!1s0x880e2cdad1efefc9:0x86bb413f0df8581a!8m2!3d41.883964!4d-87.6488622!16s%2Fg%2F1tdpmnwk!19sChIJye_v0dosDogRGlj4DT9Bu4Y,Midwest Sewer & Plumbing,5.0,5,Plumber,"120 N Green St, Chicago, IL 60607, United States","V9M2+HF Chicago, Illinois, USA",,+1 773-299-0634,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOS9eIeQdOMaNcrVcZLnuldPvC4oafQmGKAtZkP=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:50.535Z,,
https://www.google.com/maps/place/Fix+It+People/data=!4m7!3m6!1s0x880fd307efd6850f:0x42885bb55677c533!8m2!3d41.8337105!4d-87.731879!16s%2Fg%2F1hfg485ls!19sChIJD4XW7wfTD4gRM8V3VrVbiEI,Fix It People,4.8,503,Handyman/Handywoman/Handyperson,,,https://www.fixitpeople.com/,+1 312-898-9300,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXa0nWCXA6QxH3gDzJ-zFqGn5SlJ7eYV3JEWYFn2Gu0LVrF5PhS0uvJsiNgB5ixE3SZGuJDxET0PI1dkxCU31WrGdWD5qp3AZpYYimpV5zZg94o0XSKt9few0uiudk1TkLT7_N=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:17:54.734Z,,
"https://www.google.com/maps/place/Chicago+Pipe+Authority/@41.429068,-88.6149415,9z/data=!3m1!4b1!4m6!3m5!1s0x8331a4da4f842fcd:0xf67c05d1b9a9ea34!8m2!3d41.429068!4d-88.6149415!16s%2Fg%2F11sw3xnt39",Chicago Pipe Authority,5.0,13,Plumber,,,,+1 773-895-1010,Closed ⋅ Opens 8 am Tue,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-11-11T03:18:01.201Z,,
