placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/Plant+Studio+Landscape/data=!4m7!3m6!1s0x88153d3b3fff1a33:0x141337437b347b40!8m2!3d40.2065325!4d-85.3398006!16s%2Fg%2F11c6w2rrk3!19sChIJMxr_Pzs9FYgRQHs0e0M3ExQ,Plant Studio Landscape,4.8,103,Landscaper,,"4001 E Centennial Ave, Muncie, IN 47303, United States","6M46+J3 Muncie, Indiana, USA",https://www.plantstudiolandscape.com/,+1 765-717-3917,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOf38sJ0lU4qrNiBmL1ubhl9UTozGlS0MjqZJbP=w408-h308-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:43:37.685Z,,
https://www.google.com/maps/place/Oxley+Softwater+Co./data=!4m7!3m6!1s0x8815161099bce723:0xcc8fc0be199ee57a!8m2!3d40.2271712!4d-85.3689201!16s%2Fg%2F1v9gw1_0!19sChIJI-e8mRAWFYgReuWeGb7Aj8w,Oxley Softwater Co.,4.5,28,Water softening equipment supplier,· Delivery,"1605 E Robin Ln, Muncie, IN 47303, United States","6JGJ+VC Muncie, Indiana, USA",https://www.oxleywater.com/,+1 765-289-6972,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SKw2luzus_hGXG5IMlb6LQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.57822&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:43:42.973Z,,
https://www.google.com/maps/place/Tuhey+Pool/data=!4m7!3m6!1s0x88153da1f95005af:0xedb600025c4a371f!8m2!3d40.196582!4d-85.391397!16s%2Fg%2F1vd3wdjw!19sChIJrwVQ-aE9FYgRHzdKXAIAtu0,Tuhey Pool,3.9,227,Public swimming pool,,"500 W North St Box 349, Muncie, IN 47308, United States","5JW5+JC Muncie, Indiana, USA",https://facebook.com/MuncieTuheyPool/,+1 765-896-8235,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZqoeaUpegLKreBCR5Vqae5bvhr_Fy_H3ZoP6EwHGG8x4Q_Lt5w78dirnDFmkjo0GIqYv6gaQSog65cga_AawjdsSHt6Dwhg3XD8AvYI5l_qVUdqthQxrZpE0z1jmgQDVNsoPlQg=w426-h240-k-no,false,12–7 pm,12–7 pm,12–7 pm,12–7 pm,12–7 pm,12–4 pm,12–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:43:47.898Z,,
https://www.google.com/maps/place/Leaird%27s+Underwater+Service/data=!4m7!3m6!1s0x88153d0de73ecec7:0x8bf4ab1d5f9e409e!8m2!3d40.1928598!4d-85.4054223!16s%2Fg%2F1v_0kbrp!19sChIJx84-5w09FYgRnkCeXx2r9Is,Leaird's Underwater Service,5.0,47,Dive shop,· In-store shopping,"1623 W Jackson St, Muncie, IN 47303, United States","5HVV+4R Muncie, Indiana, USA",http://leaird-scuba.com/,+1 765-288-8144,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM98U4zaesqlRRfYOmPtKxMfy0DA21-sGsZPc2w=w408-h288-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:43:53.046Z,LGBTQ+ friendly,
https://www.google.com/maps/place/The+Guardian+Brewing+Co./data=!4m7!3m6!1s0x88153d10bc13c87b:0xc71630d0b2713db0!8m2!3d40.1929086!4d-85.3812274!16s%2Fg%2F11ckw283m3!19sChIJe8gTvBA9FYgRsD1xstAwFsc,The Guardian Brewing Co.,4.7,335,Brewery,· Delivery,"514 E Jackson St, Muncie, IN 47305, United States","5JV9+5G Muncie, Indiana, USA",https://guardian.beer/,+1 765-273-8150,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx95twFZP1_DTH3bS7K0p5CQtA7joMMWGCsSUIoBYzE4FaZYoKHYJUuOj67RUJkzJiQnn5rRhOshi0Dt9aL1I62YN76G9xh3q7WTO5u4On0UY6o7lUtErKMDRSnGsaiNzdJLxOLyVAmlqE0=w408-h306-k-no,true,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–12 am,11 am–12 am,11 am–12 am,11 am–10 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:43:58.524Z,,
https://www.google.com/maps/place/Philips+Outdoor+Center/data=!4m7!3m6!1s0x88153dc2cf036c79:0x69e08b925425ae11!8m2!3d40.1947478!4d-85.366614!16s%2Fg%2F11hbqlyv2l!19sChIJeWwDz8I9FYgREa4lVJKL4Gk,Philips Outdoor Center,5.0,4,Quarry,,"1711 E Washington St, Muncie, IN 47305, United States","5JVM+V9 Muncie, Indiana, USA",http://www.philipsoutdoorcenter.org/,+1 765-288-8144,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMpCq4Y7cGeabRswv6i476-Pt2WrDO0OrnMSwJD=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:03.691Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Culligan+Ultrapure+of+Muncie/data=!4m7!3m6!1s0x88153d9d524c6c05:0x13de28a689d6315f!8m2!3d40.2071723!4d-85.3961563!16s%2Fg%2F1q2w4y9p4!19sChIJBWxMUp09FYgRXzHWiaYo3hM,Culligan Ultrapure of Muncie,4.3,122,Water softening equipment supplier,· In-store shopping · Kerbside pickup · Delivery,"1509 Wheeling Ave, Muncie, IN 47303, United States","6J43+VG Muncie, Indiana, USA",https://www.culliganwaterindiana.com/locations/muncie-in/676,+1 765-288-1804,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNcPj890wsgBZlKksUJkBNkpJWSJfnkKXr-ORm-=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:08.727Z,,
https://www.google.com/maps/place/Tuhey+Park/data=!4m7!3m6!1s0x88153da1fafb21ef:0x3b6b858760018c8a!8m2!3d40.1964088!4d-85.3917809!16s%2Fg%2F1td_c8sy!19sChIJ7yH7-qE9FYgRiowBYIeFazs,Tuhey Park,4.3,451,Park,"Playful green space featuring a swimming pool, splash pad, playground & picnic facilities. · Dogs allowed","W White River Blvd & North Wheeling Ave, Muncie, IN 47303, United States","5JW5+H7 Muncie, Indiana, USA",https://www.muncie.in.gov/egov/apps/locations/facilities.egov?view=detail&id=39,+1 765-747-4734,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyULKcApXA7WjzoaCnc5QgKPhYmVqe7bYy0isIe5U4a0e7sR-UVYH-FSpP2nU--a7pwmCLBKxaCvk8U6S7_2znSqkTiPzWJLbMAst_FysjwPAl7t9GakeaVM2Ek9_JR-XXT_0th=w408-h323-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:13.877Z,,
https://www.google.com/maps/place/All+American+Outdoor+Supply/data=!4m7!3m6!1s0x88151700473fe78b:0x275d4ae93e19e621!8m2!3d40.2199016!4d-85.3661031!16s%2Fg%2F11w1l00_rf!19sChIJi-c_RwAXFYgRIeYZPulKXSc,All American Outdoor Supply,5.0,2,Steel construction company,,"1812 E McGalliard Rd, Muncie, IN 47303, United States","6J9M+XH Muncie, Indiana, USA",,,Open ⋅ Closes 10:30 pm,https://lh3.googleusercontent.com/p/AF1QipPk56XXpshz8XBYkdxbeqaegIcRhcWHbLcV6Nqe=w408-h306-k-no,true,8 am–10:30 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,10 am–4 pm,8 am–10 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:18.833Z,,
https://www.google.com/maps/place/Avery+Pools+LLC/data=!4m7!3m6!1s0x6cf43e7c26827db5:0x54f859018e9dd646!8m2!3d40.142922!4d-85.5652991!16s%2Fg%2F11y37nrx7j!19sChIJtX2CJnw-9GwRRtadjgFZ-FQ,Avery Pools LLC,5.0,1,Swimming pool contractor,,,,https://averypoolsllc.com/,+1 765-524-4816,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOpWXuyV9pgrA5md0efT0RmUBWDzQnEORT8zqB6=w408-h326-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:23.730Z,,
https://www.google.com/maps/place/Terminix/data=!4m7!3m6!1s0x88153d88f6672d8b:0x359936f0b4803924!8m2!3d40.189321!4d-85.410922!16s%2Fg%2F11wy06_k_c!19sChIJiy1n9og9FYgRJDmAtPA2mTU,Terminix,4.8,183,Pest control service,,"2111 W Godman Ave, Muncie, IN 47303, United States","5HQQ+PJ Muncie, Indiana, USA",https://www.terminix.com/exterminators/in/fort-wayne-4548/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=fort-wayne,+1 800-837-6464,,https://lh3.googleusercontent.com/p/AF1QipPVjotQMXzBbtyOsRIDawy0w45nRhaopKo4m0nC=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:28.708Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Courtyard+by+Marriott+Muncie+at+Horizon+Convention+Center/data=!4m10!3m9!1s0x88153da4e374ffa3:0x6ea88c4474c2dcb!5m2!4m1!1i2!8m2!3d40.1893141!4d-85.3875328!16s%2Fg%2F11bx5p9f4y!19sChIJo_9046Q9FYgRyy1MR8SI6gY,Courtyard by Marriott Muncie at Horizon Convention Center,4.4,949,,,"601 S High St, Muncie, IN 47305, United States","5JQ6+PX Muncie, Indiana, USA",https://www.marriott.com/en-us/hotels/indmu-courtyard-muncie-at-horizon-convention-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 765-287-8550,,https://lh3.googleusercontent.com/p/AF1QipMGL1GC6xPgMfltpsPvIM8MC4rMBMJh1Fr_JPt_=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:31.896Z,,
https://www.google.com/maps/place/Benjamin+Franklin+Plumbing+of+Muncie/data=!4m7!3m6!1s0x667a45f6e35fc79:0x841876346be996ca!8m2!3d40.1926893!4d-85.4068281!16s%2Fg%2F11jz4k3m2v!19sChIJefw1bl-kZwYRypbpazR2GIQ,Benjamin Franklin Plumbing of Muncie,4.9,62,Plumber,,"1801 W Jackson St, Muncie, IN 47303, United States","5HVV+37 Muncie, Indiana, USA",https://www.benjaminfranklinplumbing.com/muncie/?utm_source=gbp&utm_medium=organic&utm_campaign=638338_-BF0032-,+1 317-886-0568,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOwgYcLN0e3KO_SSZIR0F34nvAtr89OBwC25E8J=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:36.840Z,,
https://www.google.com/maps/place/Jo+Ann+Gora+Student+Recreation+Center/data=!4m7!3m6!1s0x88153d71b64d4eaf:0x4ed72174dbe0a1fc!8m2!3d40.205745!4d-85.4062144!16s%2Fg%2F1hc20y48c!19sChIJr05NtnE9FYgR_KHg23Qh104,Jo Ann Gora Student Recreation Center,4.6,163,Recreation center,,"1700 W Neely Ave, Muncie, IN 47306, United States","6H4V+7G Muncie, Indiana, USA",http://www.bsu.edu/recreation,+1 765-285-1753,"Open ⋅ Closes 10 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6C5KCss8hOlit_z6uHZT8Kw2MOLAChFYIOr7eurCdnikGp-dLqGXadur3kC15Lkek119L3dlMd1_TQKzBoOu6MARlx7wqFz9vp3R-UpqtgSRLe6o0wmyNZ7mgiY_qrzVuH7NSkg=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–9 pm,12–7 pm,12–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:42.019Z,,
https://www.google.com/maps/place/Ball+Gymnasium/data=!4m7!3m6!1s0x88153d6b610bf0dd:0x66b132bc012dbafb!8m2!3d40.199257!4d-85.4122754!16s%2Fg%2F11c30v0jy5!19sChIJ3fALYWs9FYgR-7otAbwysWY,Ball Gymnasium,4.6,49,Gym,,"2210 W Campus Dr, Muncie, IN 47306, United States","5HXQ+P3 Muncie, Indiana, USA",https://www.bsu.edu/map/buildings/campus/ball-gymnasium,+1 765-285-0000,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIcaJq-qGnT3pVbOhXBI_GYHPyqPM53b61cECt0nefdmj43q5ujC1MHKIhH1SjXkkxgPCbhS465-g7UfWaNjaxD6nXs0ygvvFR8XfSWQwU020WRQva1MeulBlhC7VwxAT-1VUA9A=w408-h541-k-no,false,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,7 am–7 pm,10 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:47.328Z,,
"https://www.google.com/maps/place/J.+Demaree+Construction,+Inc./data=!4m7!3m6!1s0x88153d3bfb0c5695:0x7e7840e706137e5e!8m2!3d40.1959708!4d-85.3975876!16s%2Fg%2F1ptwgcv2s!19sChIJlVYM-zs9FYgRXn4TBudAeH4","J. Demaree Construction, Inc.",4.0,8,Home builder,,"1008 W Gilbert St, Muncie, IN 47303, United States","5JW2+9X Muncie, Indiana, USA",http://www.jdemareeconstructioninc.com/,+1 765-729-2132,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0IvXaNpFGJBQ8xh_UYEkPpfRpETpiAKmJGaq4On7aVZsRAvNLDuyIu0jxrQ2BekD0fmDkgG5z7LJVSrlUysEbN778v5lJObXAh-rX-A0PMNAQcdN9-Jg_Ai9qokkSGGt_9kFz=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:52.681Z,,
https://www.google.com/maps/place/Next+Level+Games+LLC/data=!4m7!3m6!1s0x8815175ae6259c6d:0x254fa1711d3aefe6!8m2!3d40.2196311!4d-85.382793!16s%2Fg%2F11s7vx17mz!19sChIJbZwl5loXFYgR5u86HXGhTyU,Next Level Games LLC,4.3,128,Trading card store,· In-store pick-up,"406 E McGalliard Rd, Muncie, IN 47303, United States","6J98+VV Muncie, Indiana, USA",http://nextlevelgamesmuncie.com/,+1 765-744-6800,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjhtZrIg9lShB1UMEE49glqu5T0U-DBZWI9A_Ei9IKKH2P7i1Up9p0qdAdcwuv_rxDsZtYBC9QziBHH3A7JdmZ7BbTd8PbFqlCiaG_FZJFnO6wr7JPDylEBnYhQeuqgytNcklmWx8hA6c=w408-h270-k-no,true,12–8 pm,12–8 pm,12–8 pm,12–10 pm,12 pm–12 am,12 pm–12 am,12–10 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:44:57.763Z,,
https://www.google.com/maps/place/Hawkins/data=!4m7!3m6!1s0x88153d1ba310d66b:0x2ced8968fd409853!8m2!3d40.1520826!4d-85.4222123!16s%2Fg%2F11h80bk4z4!19sChIJa9YQoxs9FYgRU5hA_WiJ7Sw,Hawkins,4.4,85,Chemical wholesaler,,"4601 S Delaware Dr, Muncie, IN 47302, United States","5H2H+R4 Muncie, Indiana, USA",https://www.hawkinsinc.com/location/indiana-muncie/,+1 765-288-8930,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy2OCv6awNVyao7Rop2nsrsfCt4IlAyce2_Hzg8_mHX6oPHcU75uTnJE7XQzB2vMMADHbUhu7Jbwr_15vkagqqq5upve33JU9TBN38FfjIcXGaFQWWC9M8Pjn8VTGLHKrdHM7rMsdKhnLpp=w408-h542-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:00.494Z,,
https://www.google.com/maps/place/Mermaid+Pool+Spa+%26+Patio/data=!4m7!3m6!1s0x8814dead97242595:0x1843dc199ea22739!8m2!3d40.1502778!4d-85.6752778!16s%2Fg%2F1tgcb38z!19sChIJlSUkl63eFIgROSeinhncQxg,Mermaid Pool Spa & Patio,4.3,77,Swimming pool supply store,· In-store pick-up · Delivery,"182 W 300 N, Anderson, IN 46012, United States","582F+4V Anderson, Indiana, USA",http://www.mermaidpoolsinc.com/,+1 765-649-2229,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPMq2_9eQhguc1r2EWC-Gis2vY1BqBTS-G3qky7=w408-h271-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:05.512Z,,
https://www.google.com/maps/place/B+%26+B+Sandblasting/data=!4m7!3m6!1s0x88153c6efefbc837:0x3d29ced0950e8913!8m2!3d40.1490083!4d-85.3834194!16s%2Fg%2F11fxcrjc5f!19sChIJN8j7_m48FYgRE4kOldDOKT0,B & B Sandblasting,4.2,10,Sandblasting service,,"305 E Fuson Rd, Muncie, IN 47302, United States","4JX8+JJ Muncie, Indiana, USA",https://www.bandbsandblasting.com/,+1 765-287-0198,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipODsWMOiJWj3nA0kR6Msj65i1LadZkHWJr4pzJ4=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:10.616Z,,
https://www.google.com/maps/place/Clancy%27s+Village+Bowl/data=!4m7!3m6!1s0x881517c41993394b:0x4e40b98261bd4620!8m2!3d40.2320462!4d-85.4126481!16s%2Fg%2F1vc_qzfw!19sChIJSzmTGcQXFYgRIEa9YYK5QE4,Clancy's Village Bowl,3.7,455,Bowling alley,,"4805 Wheeling Ave, Muncie, IN 47304, United States","6HJP+RW Muncie, Indiana, USA",https://www.clancysvillagebowl.com/,+1 765-289-4161,"Closed ⋅ Opens 5 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyzMFiywSC0STi8FWGvULNQcfLY-AvydnLvSc0xmAlWmRIpmKqqgT-t2jszOoQf0B1DZk03PUxgygfVMS7HEXGhdWFvokN959Gpytw44I1NsFKU20Hyemvcp4jBzhr2RAuFwXQJ=w408-h306-k-no,true,5–10 pm,5–10 pm,5–10 pm,5–10 pm,5 pm–1 am,12 pm–1 am,12–10 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:15.688Z,,
https://www.google.com/maps/place/Poolcare/data=!4m7!3m6!1s0x886b302a74b04481:0x837319a5e0081997!8m2!3d39.7768698!4d-85.7673654!16s%2Fg%2F1td016w0!19sChIJgUSwdCowa4gRlxkI4KUZc4M,Poolcare,4.3,38,Swimming pool contractor,,"741 S State St, Greenfield, IN 46140, United States","Q6GM+P3 Greenfield, Indiana, USA",http://www.poolcarepros.com/,+1 317-462-6881,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM8HWV-Y9FEGUn-xHLKyShVsPAZ_StrTP-QQNGe=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:20.624Z,,
https://www.google.com/maps/place/Fairfield+Inn+Muncie/data=!4m10!3m9!1s0x881517fe1eb5aa27:0xac3d3f5e7226ecf4!5m2!4m1!1i2!8m2!3d40.2192468!4d-85.4336491!16s%2Fg%2F1tfrsjfj!19sChIJJ6q1Hv4XFYgR9Owmcl4_Paw,Fairfield Inn Muncie,4.0,367,,,"4011 W Bethel Ave, Muncie, IN 47304, United States","6H98+MG Muncie, Indiana, USA",https://www.marriott.com/en-us/hotels/indmn-fairfield-inn-muncie/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 765-282-6666,,https://lh3.googleusercontent.com/p/AF1QipOZVr21mVGXTl-Oqco8X40ZdmZH-MeAw6dCVxLH=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:23.854Z,,
https://www.google.com/maps/place/Judy%27s+Pools+%26+Spas/data=!4m7!3m6!1s0x8814fe7dc6ee2603:0x16d9595f1e9a2f41!8m2!3d40.4774142!4d-85.6417733!16s%2Fg%2F1tmqgthf!19sChIJAybuxn3-FIgRQS-aHl9Z2RY,Judy's Pools & Spas,5.0,9,Swimming pool supply store,,"1002 W 9th St, Jonesboro, IN 46938, United States","F9G5+X7 Jonesboro, Indiana, USA",http://www.judypool.com/,+1 765-603-7859,Open ⋅ Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxhF5P7LRcO2Pv-tyknFEw5EvHPshls5DepnO7fkQixcip4NueIjMAHVhEIPkAdV731KvaiS9uhVOnYYpuMkw8htLMWI8ICcE9OnKiLNhn4uqZYYHeV7Iea69O4MGk_hbv8-ubD=w408-h259-k-no,true,10:30 am–6:30 pm,10:30 am–6:30 pm,10:30 am–6:30 pm,10:30 am–6:30 pm,10:30 am–6:30 pm,10:30 am–6:30 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:28.615Z,Identifies as women-owned,
https://www.google.com/maps/place/Beck+Enterprises+Inc/data=!4m7!3m6!1s0x881455e7f0ab2891:0x9aca7b89bf0a8df4!8m2!3d40.5736803!4d-85.6749458!16s%2Fg%2F1w666029!19sChIJkSir8OdVFIgR9I0Kv4l7ypo,Beck Enterprises Inc,4.7,40,Swimming pool contractor,,"1220 N Baldwin Ave, Marion, IN 46952, United States","H8FG+F2 Marion, Indiana, USA",,+1 765-662-2119,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzllW_F2cYvQOrvlncjHmB1lBtjqr3CGZmUSAp89YRKyqSRy_VQwd4EPjW4or02lYLFvN1VF74iiYpatfwEw_2tJqglwPIXRJqYi8_IUCumimbajYWoquI5x-MDASPLOYtD6rg4=w408-h544-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:33.705Z,,
https://www.google.com/maps/place/Delaware+Country+Club/data=!4m7!3m6!1s0x88153e45b84673a1:0xa4e7b7a38f5942ca!8m2!3d40.1887855!4d-85.3284301!16s%2Fg%2F1td775dy!19sChIJoXNGuEU-FYgRykJZj6O356Q,Delaware Country Club,4.7,124,Country club,,"510 S Country Club Rd, Muncie, IN 47302, United States","5MQC+GJ Muncie, Indiana, USA",http://www.delawarecc.com/,+1 765-288-0238,Closed ⋅ Opens 11 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyVOfyof_7zSLNS2Lapy1jjMwBUe9omE2zAgSU2IBVyB7GebM-w7riuNH_Grty4V_OK_amIzAZqOsCrUJz-tiJ_90TGloUoX130MwM18WLS2EWmVT8RZNU1HI9BQxSoTsjyRX0AWg=w408-h306-k-no,false,Closed,11 am–2 pm,"11 am–2 pm, 6–9 pm","11 am–2 pm, 6–9 pm","11 am–2 pm, 6–9 pm",6–9 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:38.634Z,,
https://www.google.com/maps/place/Jackson+Plumbing/data=!4m7!3m6!1s0x88153d0577153d5b:0xf0cbeb3dfc630388!8m2!3d40.187205!4d-85.4023818!16s%2Fg%2F1tdzm4vb!19sChIJWz0VdwU9FYgRiANj_D3ry_A,Jackson Plumbing,4.3,93,Plumber,,"1425 W Kilgore Ave, Muncie, IN 47305, United States","5HPX+V2 Muncie, Indiana, USA",http://jacksonplumbingllc.com/,+1 765-282-9467,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOceOsAbVc66FXBqbPeZ4OPpGKl9ryIwUn0hgVa=w408-h248-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Muncie+IN+IN/@40.1936877,-85.3876714,14z",2025-10-27T18:45:43.676Z,,
