placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,attributes
https://www.google.com/maps/place/VA+Tax+Services/data=!4m7!3m6!1s0x89e45acf1dcd5961:0x8d4f48acd9bbdaf4!8m2!3d41.8195388!4d-71.3740709!16s%2Fg%2F1tz72dk1!19sChIJYVnNHc9a5IkR9Nq72axIT40,VA Tax Services,5.0,2,Tax preparation service,"175 Taunton Ave # 4, East Providence, RI 02914, United States","RJ9G+R9 East Providence, Rhode Island, USA",,+1 401-438-5719,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_HA6piCfnUBkFO0jju2kwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.05876&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:25:30.462Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
"https://www.google.com/maps/place/Warner+%26+Co,+LLC/data=!4m7!3m6!1s0x89e445ad4055ecc9:0x9f24fa0e0fe3243!8m2!3d41.824948!4d-71.423258!16s%2Fg%2F11h5992tqb!19sChIJyexVQK1F5IkRQzL-4KBP8gk","Warner & Co, LLC",5.0,1,Accounting firm,"67 Cedar St Suite 103, Providence, RI 02903, United States","RHFG+XM Providence, Rhode Island, USA",http://www.warner.company/,+1 401-287-7115,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPBsKbHUMIGeyrsKAtVkdMekPvAuvB9q1nL-gyr=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:25:35.399Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Melucci+Bissonnette+%26+Co+Ltd/data=!4m7!3m6!1s0x89e44462517be3ad:0xc63401606f271371!8m2!3d41.8682081!4d-71.4323485!16s%2Fg%2F1tf1cs14!19sChIJreN7UWJE5IkRcRMnb2ABNMY,Melucci Bissonnette & Co Ltd,5.0,6,Accountant,"7 Ivan St, North Providence, RI 02904, United States","VH99+73 North Providence, Rhode Island, USA",http://www.mbcocpas.com/,+1 401-305-3900,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P6Qj3_fTXshPrt6jMbm99A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.05795&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:25:40.443Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,,,
"https://www.google.com/maps/place/Lucier+CPA,+Inc./data=!4m7!3m6!1s0x89e45bb664026701:0x1f90af0d25ab0e87!8m2!3d41.8414627!4d-71.3494635!16s%2Fg%2F11h99fxc6d!19sChIJAWcCZLZb5IkRhw6rJQ2vkB8","Lucier CPA, Inc.",,,Certified public accountant,"225 Newman Ave, Rumford, RI 02916, United States","RMR2+H6 Rumford, East Providence, RI, USA",https://luciercpa.com/east-providence-ri-cpa,+1 401-946-1900,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOjur3y9ghh66HWhBDxcNnJFHq91CIcQ_I8hnUK=w408-h285-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:25:45.366Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Supporting+Strategies+%7C+Providence,+RI/data=!4m7!3m6!1s0x89e450e6932a745d:0x407011675593137a!8m2!3d41.821752!4d-71.5038064!16s%2Fg%2F11c6m3gjhh!19sChIJXXQqk-ZQ5IkRehOTVWcRcEA","Supporting Strategies | Providence, RI",5.0,1,Bookkeeping service,,,http://supportingstrategies.com/providence,+1 781-313-8158,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOxCVVgo1ekOfMRMr4gv4q1ncnu-g0rb9yVepMF=w448-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:25:50.248Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/T+%26+T+Associates/data=!4m7!3m6!1s0x89e44f87ff62fdb5:0xfaf2469951d42a1a!8m2!3d41.801509!4d-71.418057!16s%2Fg%2F1tycxp0w!19sChIJtf1i_4dP5IkRGirUUZlG8vo,T & T Associates,4.7,3,Accountant,"tillman building, 824 Broad St, Providence, RI 02907, United States","RH2J+JQ Providence, Rhode Island, USA",,+1 401-781-4970,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MqAzOAscA4oMYsozQQEB5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.51612&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:25:53.172Z,,,,,,,,,,
https://www.google.com/maps/place/CBIZ/data=!4m7!3m6!1s0x89e445160730966f:0x25a1cffa1f3a3883!8m2!3d41.8247903!4d-71.4105216!16s%2Fg%2F11btwk6qnz!19sChIJb5YwBxZF5IkRgzg6H_rPoSU,CBIZ,3.0,4,Accounting firm,"100 Westminster St Ste. 500, Providence, RI 02903, United States","RHFQ+WQ Providence, Rhode Island, USA",https://www.cbiz.com/locations/providence-rhode-island-westminster-street?utm_source=google-business&utm_medium=organic&utm_campaign=offices&utm_content=providence-rhode-island-westminster-street,+1 401-600-4500,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOrJ9tlcRMtJ0uRmKI3KQM8hKHU3i5BI-X2HuI0=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:25:58.185Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Sheri+L+Major+CPA,+Inc./data=!4m7!3m6!1s0x89e5c5bb970241b3:0xe14d0da7656fe122!8m2!3d41.5142104!4d-71.6990609!16s%2Fg%2F11c1vkk790!19sChIJs0ECl7vF5YkRIuFvZacNTeE","Sheri L Major CPA, Inc.",4.4,5,Certified public accountant,"1171 Main St Second Floor, Richmond, RI 02898, United States","G872+M9 Richmond, Rhode Island, USA",http://www.sherimajorcpa.com/,+1 401-539-1099,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LBkWbqaDoGFdQuPAmhxWww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.97754&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:03.227Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Oscar+%26+Associates+Inc/data=!4m7!3m6!1s0x89e44515b160e39d:0x2f013804679c5de9!8m2!3d41.8055727!4d-71.4248232!16s%2Fg%2F11s37wgyyz!19sChIJneNgsRVF5IkR6V2cZwQ4AS8,Oscar & Associates Inc,4.6,16,Chartered accountant,"260 Elmwood Ave, Providence, RI 02907, United States","RH4G+63 Providence, Rhode Island, USA",https://www.oscarassociatesinc.com/,+1 401-868-1777,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOAW31I95z6nz1Ci9n6QSVzoXSd3he8CALxFSFy=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:08.476Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,,,
https://www.google.com/maps/place/Lorenzo+Tax+CPA/data=!4m7!3m6!1s0x89e4454adfda0c61:0x4ffcc6cef53ceb1!8m2!3d41.8592773!4d-71.4741888!16s%2Fg%2F11t1h7hcgh!19sChIJYQza30pF5IkRsc5T72zM_wQ,Lorenzo Tax CPA,,,Certified public accountant,"2050 Mineral Spring Ave, North Providence, RI 02911, United States","VG5G+P8 North Providence, Rhode Island, USA",https://www.lorenzotax.com/,+1 631-357-0701,,https://lh3.googleusercontent.com/p/AF1QipNX82xSHnCWqg4-gIsEssq_v48NaqjiLdmge72R=w546-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:11.179Z,,,,,,,,,,
"https://www.google.com/maps/place/DiSanto,+Priest+%26+Co./data=!4m7!3m6!1s0x89e44c18b2112c0b:0xb3579a6ba336fed2!8m2!3d41.725456!4d-71.454494!16s%2Fg%2F1tj5rrq0!19sChIJCywRshhM5IkR0v42o2uaV7M","DiSanto, Priest & Co.",4.5,8,Certified public accountant,"117 Metro Center Blvd STE 3000, Warwick, RI 02886, United States","PGGW+56 Warwick, Rhode Island, USA",http://www.disantopriest.com/,+1 401-921-2000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOyrC37gCqoJMHdA7EFA9wARiJSozprYXBM2NsP=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:16.133Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Withum/data=!4m7!3m6!1s0x89e4451604f3082d:0xdbd73de1fe20f033!8m2!3d41.828231!4d-71.4137021!16s%2Fg%2F1v62jp38!19sChIJLQjzBBZF5IkRM_Ag_uE919s,Withum,3.0,2,Certified public accountant,"15 Park Row W 3rd Floor, Providence, RI 02903, United States","RHHP+7G Providence, Rhode Island, USA",https://www.withum.com/our-locations/providence-ri/?utm_source=gmb&utm_medium=referral&utm_campaign=providence,+1 401-273-7600,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPlhoHeAI_EDW3uQErUsmxVabjsnGiw6MMfigDf=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:21.141Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/AccuBooks/data=!4m7!3m6!1s0x89e4e5a269a24727:0x6c616380f77fcc30!8m2!3d41.8239722!4d-71.4118003!16s%2Fg%2F11fjzxxcbg!19sChIJJ0eiaaLl5IkRMMx_94BjYWw,AccuBooks,5.0,15,Bookkeeping service,"10 Dorrance St #700, Providence, RI 02903, United States","RHFQ+H7 Providence, Rhode Island, USA",https://www.accubooks.io/,+1 800-970-4631,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNDuz771VGaDjqgB0aA7ozQgOvuPOXNrsDV6Nt0=w408-h271-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:26.146Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–2 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Michele+L+Forcino/data=!4m7!3m6!1s0x89e44f201c7cb083:0xe12b9fa35b18096a!8m2!3d41.787577!4d-71.4631811!16s%2Fg%2F11cnb6yhjg!19sChIJg7B8HCBP5IkRagkYW6OfK-E,Michele L Forcino,5.0,2,Certified public accountant,"1578 Cranston St, Cranston, RI 02920, United States","QGQP+2P Cranston, Rhode Island, USA",,+1 401-228-7830,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKR3vlk_ddrh6RKo0h052I7ojbrULyawgEOk0NMeqG-qsOfeaOzewh1D-XhZ_KLqfqyPLfgqW6bpSwegl2KIOLqs2l7DenD4p2xTDjAOWJyivVKsdqkts41GBqHdUscg2Z1HqIug=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:31.277Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Lopez+Insurance+%26+Tax+Solutions/data=!4m7!3m6!1s0x63e8d44c0a21be5b:0xfd8b158628540232!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11xrm9ptd_!19sChIJW74hCkzU6GMRMgJUKIYVi_0,Lopez Insurance & Tax Solutions,5.0,2,Tax preparation service,,,https://www.lopezit.com/,+1 401-448-0877,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNqQql8Yjt2JWDzQoc63JOWsT1o8-QtriYga8eJ=w408-h291-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:35.974Z,Closed,9 am–5 pm,9 am–5 pm,12–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dipalma+David+ESQ.%2FCPA/data=!4m7!3m6!1s0x89e45abfcb6d8c99:0x71ae3a541e509cbc!8m2!3d41.8086114!4d-71.3599618!16s%2Fg%2F11fx8lbx_0!19sChIJmYxty79a5IkRvJxQHlQ6rnE,Dipalma David ESQ./CPA,4.3,4,Tax attorney,"2447 Pawtucket Ave, East Providence, RI 02914, United States","RJ5R+C2 East Providence, Rhode Island, USA",,+1 401-438-6040,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YnZszyBocKfQdy8RvnFWrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.185&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:41.060Z,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,9 am–2 pm,,,
https://www.google.com/maps/place/Herrera+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x89e44f5f76e7fbeb:0xc479a3ed1c1a2a48!8m2!3d41.807114!4d-71.4569195!16s%2Fg%2F11krkf92vx!19sChIJ6_vndl9P5IkRSCoaHO2jecQ,Herrera Accounting & Tax Services,,,Accountant,"Moorefield St, Providence, RI 02909, United States","RG4V+R6 Providence, Rhode Island, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lm5JVks41f6RKmzvFcYX9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.100048&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:43.927Z,,,,,,,,,,
https://www.google.com/maps/place/blumshapiro/data=!4m7!3m6!1s0x89e44f118546dd45:0xe818d70ee695e0bc!8m2!3d41.7812263!4d-71.4441681!16s%2Fg%2F11c532gzmv!19sChIJRd1GhRFP5IkRvOCV5g7XGOg,blumshapiro,5.0,1,Accountant,"1 Capital Wy, Cranston, RI 02910, United States","QHJ4+F8 Cranston, Rhode Island, USA",http://www.blumshapiro.com/,+1 401-272-5600,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOBhBlni4h57tn2s8tXzFQQBP6cvadxkl2hMElS=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:48.665Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/M.+HELENA+AMARAL,+CPA/data=!4m7!3m6!1s0x89e4f8e5c000ab51:0x8132c7d6f972b5b1!8m2!3d41.7055016!4d-71.1551394!16s%2Fg%2F1th64d43!19sChIJUasAwOX45IkRsbVy-dbHMoE","M. HELENA AMARAL, CPA",,,Certified public accountant,"Erik Building, 260 N Main St #5, Fall River, MA 02720, United States","PR4V+6W Fall River, Massachusetts, USA",http://www.kaneandkanecpa.com/,+1 508-675-7821,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ug3z4GWzB0ICpHWNknuWcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.88174&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:53.673Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4:30 pm,,,
"https://www.google.com/maps/place/Brian+C.+Forrest+%26+Associates,+CPA%27s/data=!4m7!3m6!1s0x89e4479454bf3ebf:0x2f00157b31530d30!8m2!3d41.8252971!4d-71.499921!16s%2Fg%2F11gl201p37!19sChIJvz6_VJRH5IkRMA1TMXsVAC8","Brian C. Forrest & Associates, CPA's",5.0,5,Certified public accountant,"1500 Atwood Ave #5, Johnston, RI 02919, United States","RGG2+42 Johnston, Rhode Island, USA",,+1 401-272-1040,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XvKuZdUKvMdtms-JPIGXhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.72806&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:26:58.657Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Yadira+Tavarez/data=!4m7!3m6!1s0x89e445ed44c5889b:0x8cad5fb7453820f2!8m2!3d41.8177233!4d-71.4546946!16s%2Fg%2F11b6_sf_8w!19sChIJm4jFRO1F5IkR8iA4RbdfrYw,Yadira Tavarez,4.8,4,Tax preparation service,"344 Hartford Ave, Providence, RI 02909, United States","RG9W+34 Providence, Rhode Island, USA",,+1 401-621-8238,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ESu_ZkIdmDcTaGDDhCs1_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.16335&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:03.625Z,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Judith+P.+Higgins,+CPA/data=!4m7!3m6!1s0x89e44692561d02b1:0x2e66a17d4620edb1!8m2!3d41.8650107!4d-71.4978609!16s%2Fg%2F1tgmx90q!19sChIJsQIdVpJG5IkRse0gRn2hZi4","Judith P. Higgins, CPA",5.0,4,Accountant,"151 Putnam Pike, Johnston, RI 02919, United States","VG82+2V Johnston, Rhode Island, USA",http://www.judithhigginscpa.com/,+1 401-233-0350,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2nWPzIESsSis7KV3lfgqpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.79358&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:08.408Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,,,
https://www.google.com/maps/place/TaxReady+Bookkeeping+Solutions/data=!4m7!3m6!1s0xb4a1112f1412d07:0xa44d22fcb5cbc586!8m2!3d41.725007!4d-71.251205!16s%2Fg%2F11m6h7_p8l!19sChIJBy1B8RIRSgsRhsXLtfwiTaQ,TaxReady Bookkeeping Solutions,5.0,4,Bookkeeping service,,,https://www.taxreadybookkeeping.com/,+1 401-749-3409,Closed ⋅ Opens 4 pm Mon,https://lh3.googleusercontent.com/p/AF1QipNU1vQNws_pJQvM4qDBHSzQdZy8r1kJFIeHD4IN=w430-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:13.412Z,Closed,4–8 pm,4–8 pm,4–8 pm,4–8 pm,4–8 pm,11 am–5 pm,,,
https://www.google.com/maps/place/Aracena+Multiservices/data=!4m7!3m6!1s0x89e445945da7e8cb:0x21fc90efdf4aa68a!8m2!3d41.8015924!4d-71.4236663!16s%2Fg%2F1pyd02n08!19sChIJy-inXZRF5IkRiqZK3--Q_CE,Aracena Multiservices,3.5,8,Tax preparation service,"450 Potters Ave, Providence, RI 02907, United States","RH2G+JG Providence, Rhode Island, USA",,+1 401-383-1120,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q-0cUO23lYODIgkCl6bpyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.46353&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:16.521Z,,,,,,,,,,
https://www.google.com/maps/place/Phenix+Michell+R+CPA/data=!4m7!3m6!1s0x89e4f8e77eff6fbd:0x2d65b9512a1fe463!8m2!3d41.6957692!4d-71.1540652!16s%2Fg%2F1whdkcrs!19sChIJvW__fuf45IkRY-QfKlG5ZS0,Phenix Michell R CPA,,,Certified public accountant,"303 Hartwell St, Fall River, MA 02721, United States","MRWW+89 Fall River, Massachusetts, USA",,+1 508-675-9800,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ehqP6NOKeW3s3y5OlqEplQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.05423&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:21.378Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Kennedy+Sharon+R+CPA/data=!4m7!3m6!1s0x89e445141c1b6979:0xe9d524ac62db375!8m2!3d41.8239277!4d-71.4108248!16s%2Fg%2F113gpf19t!19sChIJeWkbHBRF5IkRdbMtxkpSnQ4,Kennedy Sharon R CPA,,,Certified public accountant,"144 Westminster St # 5, Providence, RI 02903, United States","RHFQ+HM Providence, Rhode Island, USA",http://www.pgco.com/,+1 401-831-0200,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HSk8YChvXTefe_Ad7qLm6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.90472&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:26.232Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Aceto+James+H+CPA/data=!4m7!3m6!1s0x89e44514fd7685f7:0x5fa2811633367683!8m2!3d41.8207081!4d-71.4093896!16s%2Fg%2F1tjt2z6v!19sChIJ94V2_RRF5IkRg3Y2MxaBol8,Aceto James H CPA,,,Accountant,"50 Clifford St, Providence, RI 02903, United States","RHCR+76 Providence, Rhode Island, USA",,+1 401-854-1644,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QitQLwsjyyO2lwXSXgQ7Hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.63364&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:31.011Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Carmen+Tax+Services/data=!4m7!3m6!1s0x89e445254325d385:0xdc60ba56c52b0795!8m2!3d41.816596!4d-71.442398!16s%2Fg%2F11y546vbyv!19sChIJhdMlQyVF5IkRlQcrxVa6YNw,Carmen Tax Services,5.0,1,Tax preparation service,"1936 Westminster St, Providence, RI 02909, United States","RH85+J2 Providence, Rhode Island, USA",https://www.carmentaxservicesri.com/,+1 401-744-5993,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KoIx27bBbB1GJ6BttNSDLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.95482&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:35.841Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/WestSide+CPA/data=!4m7!3m6!1s0x89e44583501e435d:0x6b3f69e7991d2e90!8m2!3d41.8133337!4d-71.4351225!16s%2Fg%2F11q2z08vpx!19sChIJXUMeUINF5IkRkC4dmedpP2s,WestSide CPA,,,Consultant,"77 Hudson St, Providence, RI 02909, United States","RH77+8X Providence, Rhode Island, USA",http://www.westsidecpa.com/contact,+1 401-871-3100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7cRnbIi1sneoLn8NzMqNjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.077927&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:38.978Z,,,,,,,,,,
https://www.google.com/maps/place/Andsager+Bartlett+%26+Pieroni/data=!4m7!3m6!1s0x89e45a8e624dcf07:0xbe0529e299f1cf15!8m2!3d41.7789962!4d-71.333184!16s%2Fg%2F1w9y231v!19sChIJB89NYo5a5IkRFc_xmeIpBb4,Andsager Bartlett & Pieroni,,,Accountant,"1275 Wampanoag Trl #1, Riverside, RI 02915, United States","QMH8+HP Riverside, East Providence, RI, USA",https://abtax.net/,+1 401-272-9100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=17CtWyLXMr-wLHsDLYTJkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.8171&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-19T16:27:41.818Z,,,,,,,,,,
