placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes
https://www.google.com/maps/place/Elvington+Plant+Hire/data=!4m7!3m6!1s0x48792ffb6eabc30d:0xe8b5d3fb94c4665!8m2!3d53.926598!4d-0.9531682!16s%2Fg%2F11t9_hp48_!19sChIJDcOrbvsveUgRZUZMuT9diw4,Elvington Plant Hire,4.7,3,Plant and machinery hire,"Rd, Elvington Industrial Estate, Elvington, York YO41 4AR, United Kingdom","W2GW+JP Elvington, York, UK",https://www.elvingtonplanthire.co.uk/,+44 1904 608452,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwG64IxfXQBeIOG_00ett1i8GV1-OoeErDXsqEqd2StzqK-UadgZtJoDS5cxrRVZIcdYBUsYSJyXc5JtUuoS_Jh1AgwL8w9UF-Fm1sVouxzzzfvu4YnOFUMVb87n1zic9wApcyW2A=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:09:45.891Z,,
https://www.google.com/maps/place/MYNT+Detail+-+Mobile+Valeting+%26+Detailing+Specialist!/data=!4m7!3m6!1s0x487933d9c24b0f51:0xb19368c3cc9d1d4d!8m2!3d53.988781!4d-1.0671442!16s%2Fg%2F11h_zb6vf4!19sChIJUQ9LwtkzeUgRTR2dzMNok7E,MYNT Detail - Mobile Valeting & Detailing Specialist!,4.8,50,Car detailing service,"Roland Court Unit 7, Huntington, York YO32 9PW, United Kingdom","XWQM+G4 Huntington, York, UK",http://www.myntdetail.co.uk/,+44 7940 229716,"Closed · Opens 9 am Mon

Updated by phone call 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP5Nt3eRcFJQek23tvOqxOXvhhi-SmPyQL06gia=w408-h724-k-no,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:09:50.796Z,,
https://www.google.com/maps/place/N-ERGY+Power+Solutions/data=!4m7!3m6!1s0x487be128fafaa129:0xe8fbb9029c30d596!8m2!3d53.9084242!4d-1.3185548!16s%2Fg%2F11cm4dlt6y!19sChIJKaH6-ijhe0gRltUwnAK5--g,N-ERGY Power Solutions,3.0,3,Energy equipment and solutions,"Thorp Arch Estate & Retail Park, Unit 715B, Street 3, Street 3, Wetherby LS23 7FY, United Kingdom","WM5J+9H Wetherby, United Kingdom",,+44 113 440 1010,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOK9mlmctjjcGbeExC7-ZKvKLTG7ALfT4hyQkVQ=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:09:55.456Z,,
https://www.google.com/maps/place/B%26Q+York+-+Clifton+Moor/data=!4m7!3m6!1s0x4879316187e2eb7f:0x9c98fb1d2d9c1dac!8m2!3d53.9910816!4d-1.1081575!16s%2Fg%2F1w04jmg4!19sChIJf-vih2ExeUgRrB2cLR37mJw,B&Q York - Clifton Moor,4.1,1170,Home improvement store,"Clifton Moor Retail Park, Rawcliffe, York YO30 4XU, United Kingdom","XVRR+CP Rawcliffe, York, UK",https://www.diy.com/store/1232?utm_source=google&utm_medium=organic&utm_campaign=Google_1232,+44 1904 693030,"Closed · Opens 10 am Sun

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPO5sPiCFnF0pExYEIT0BWAX-OhZkpu9oLw6rr2=w408-h408-k-no,true,7 am–8 pm,10 am–4 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:00.365Z,,"Warehouse-like chain for DIY, decorating & gardening supplies, plus lighting & home furnishings. · In-store pick-up · Delivery"
https://www.google.com/maps/place/Zidane%27s+Indulgence/data=!4m7!3m6!1s0x487931b3aac4a623:0xadb9ea3a8c0afe44!8m2!3d53.9521582!4d-1.0710258!16s%2Fg%2F11cr_ngs1x!19sChIJI6bEqrMxeUgRRP4KjDrqua0,Zidane's Indulgence,4.6,361,Dessert shop,"31 Heslington Rd, York YO10 5AR, United Kingdom","XW2H+VH York, UK",https://zidanesindulgenceyork-direct.co.uk/,+44 1904 639386,Closes soon · 12 am · Opens 5:30 pm Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQxvif-ES2HUKVpOhTmcl-g2mfrLCmPe6QSNOoyOh6_tX1Zb4c0SealeZs9_OBctwIZ2p89gW94DNnBgPzcl2rkx5fQ7c28_oMVt4ZhvDHX-rcQp6P5gABQ2YFYsFLoxYR=w408-h306-k-no,true,5:30 pm–12 am,5:30 pm–12 am,5:30 pm–12 am,5:30 pm–12 am,5:30–10 pm,5:30 pm–12 am,5:30 pm–12 am,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:05.443Z,,· Dine-in · Takeaway · Delivery
https://www.google.com/maps/place/Company+Wizard/data=!4m7!3m6!1s0x48760ff16c8f5929:0x25d6c5662de3b7de!8m2!3d53.9507525!4d-1.0853218!16s%2Fg%2F12lrnj_60!19sChIJKVmPbPEPdkgR3rfjLWbF1iU,Company Wizard,4.1,16,Business management consultant,"45-47 Bishopthorpe Rd, York YO23 1NX, United Kingdom","XW27+8V York, UK",https://www.companywizard.co.uk/,+44 20 7937 6678,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOMp2dhrTqAANuQhKeKWulJo8KzJkezMnPzJFbH=w610-h240-k-no,true,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:10.461Z,,
https://www.google.com/maps/place/Genhire/data=!4m7!3m6!1s0x487e9dd0d2c52dd9:0x17995c06f81d2df7!8m2!3d54.5078188!4d-1.6962254!16s%2Fg%2F1yh9ttkph!19sChIJ2S3F0tCdfkgR9y0d-AZcmRc,Genhire,5.0,42,Equipment rental agency,"Carlton Green House, Richmond DL11 7AF, United Kingdom","G853+4G Aldbrough St John, Richmond, UK",http://www.genhire.biz/,+44 7795 030925,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzXje4zeNfwcdMsxKUInvq_pX5yIUc7Dv_RvDBlD6wY5wZRkxbllBIlVftr2Oncw2eV3puhqytg5d4Yg0k2p4wfsB2lQwnz5SjKDGY4AlvS-tKwsQr5ZIFYliXNSdEza7JIZ1q0=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:15.308Z,,
https://www.google.com/maps/place/Lance+Power/data=!4m7!3m6!1s0x4ab90a5ba8b48125:0x296b94e6d5062158!8m2!3d53.7809526!4d-1.0627359!16s%2Fg%2F11v3qmzxkc!19sChIJJYG0qFsKuUoRWCEG1eaUayk,Lance Power,,,Electric generator shop,"Unit C3 Vivars Way, Selby YO8 8BE, United Kingdom","QWJP+9W Selby, United Kingdom",https://www.lance-power.com/,+44 333 222 4368,"Closed · Opens 8:30 am Mon

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP84vtDVXdzM5Q4ftWVHZcoD2o9ka9Lmx74n9P2=w408-h544-k-no,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:20.143Z,,
https://www.google.com/maps/place/Diesel+Generator+Direct/data=!4m7!3m6!1s0x48796dcf587f6ed5:0x1bff3ba378808902!8m2!3d53.589627!4d-1.3122246!16s%2Fg%2F11ggf0h23c!19sChIJ1W5_WM9teUgRAomAeKM7_xs,Diesel Generator Direct,5.0,1,Electric generator shop,"South Kirkby, Pontefract WF9 3AP, United Kingdom","HMQQ+V4 Pontefract, United Kingdom",,+44 1977 657989,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPhqL5zgBqIUZ5S0fZ4snWAqFTVrPKx6Yppc6uL=w408-h270-k-no,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:24.910Z,,· Delivery
https://www.google.com/maps/place/RotaCloud/data=!4m7!3m6!1s0x487931a833c7fe21:0x9b0f34e33b38de32!8m2!3d53.9578257!4d-1.0864526!16s%2Fg%2F11g027wyv2!19sChIJIf7HM6gxeUgRMt44O-M0D5s,RotaCloud,4.6,5,Software company,"20 George Hudson St, York YO1 6WR, United Kingdom","XW57+4C York, UK",https://rotacloud.com/,,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ywOvZhzTUv6wzEK9DdDOfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.3839&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:29.676Z,,
https://www.google.com/maps/place/Total+Automated+Solutions/data=!4m7!3m6!1s0x4879490c370f79eb:0xe781417195baab73!8m2!3d53.9653359!4d-1.3089545!16s%2Fg%2F1tmclrcj!19sChIJ63kPNwxJeUgRc6u6lXFBgec,Total Automated Solutions,5.0,2,Industrial engineer,"Unit 19a, Centre Park, Marston Business Centre, Tockwith, York YO26 7QF, United Kingdom","XM8R+4C Tockwith, York, UK",https://www.total-automated-solutions.com/,+44 1423 359888,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOPNhrf8t0qd-bJ9C4O48wtjreS9ajDrQhsThCh=w408-h271-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:34.690Z,,
https://www.google.com/maps/place/Tower+House/data=!4m7!3m6!1s0x4879319f4e4ee69d:0xc0ea91d703df7e6!8m2!3d53.9720124!4d-1.0823784!16s%2Fg%2F1tvrz78_!19sChIJneZOTp8xeUgR5vc9cB2pDgw,Tower House,4.9,298,,"2 Feversham Cres, Clifton, York YO31 8HQ, United Kingdom","XWC9+R2 York, UK",http://towerhouseyork.co.uk/,+44 1904 655571,,https://lh3.googleusercontent.com/p/AF1QipMN-ifY5O5_jBMcvAOc1sdAE-8Q4q6cZ7xRXmlU=w408-h549-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:37.781Z,,
https://www.google.com/maps/place/Can+You+Escape/data=!4m7!3m6!1s0x487931a9b5a5406b:0x8319be07e25df0f!8m2!3d53.957161!4d-1.0857854!16s%2Fg%2F11cmy6pbb5!19sChIJa0CltakxeUgRD98lfuCbMQg,Can You Escape,4.8,264,Escape room center,"13-15 Micklegate, York YO1 6JH, United Kingdom","XW47+VM York, UK",https://canyouescape.co.uk/york,+44 1904 849802,Closed · Opens 10 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzUajAaezxWzIy0p1RkTVTXYd9BsE9yFspdyk_PqcYSqGA2UlZIoyVurKdiKagRHxyAu3AcuNYAow5y5guKpTCO9C9P8jb3rOJ5t0GpRe0puiignXZCrb5BA2RXWoJ22o-us8xx=w408-h725-k-no,true,10 am–9:45 pm,10 am–9:45 pm,10 am–9:45 pm,10 am–9:45 pm,10 am–9:45 pm,10 am–9:45 pm,10 am–9:45 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:42.564Z,LGBTQ+ friendly,
https://www.google.com/maps/place/JS+Power+Ltd/data=!4m7!3m6!1s0x4878957cf1d5f3d5:0x70a3b6c735117469!8m2!3d53.732818!4d-0.382855!16s%2Fg%2F1thx83fz!19sChIJ1fPV8XyVeEgRaXQRNce2o3A,JS Power Ltd,4.8,8,Electric generator shop,"6, Dairycoates Industrial Estate, Wiltshire Road, Hull HU4 6PA, United Kingdom","PJM8+4V Hull, United Kingdom",https://jspower.co.uk/,+44 1482 222565,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxWo6Kqe_NRYqa1cKcFh6NtlOpy5-0WKLsLy6_gPMakn3W0DWdRYcr4ZlvxIJilZRP1LLJQ23mfYvZ5zh6EMzrlirlLOzWeTfoBtbQv5seqW9WcAqY2a77z7QzqBow_OJWT1gJO=w408-h905-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:47.534Z,,· Delivery
https://www.google.com/maps/place/Abra-Weld/data=!4m7!3m6!1s0x48793162baf0fd69:0x32024669f2767051!8m2!3d53.9260063!4d-0.8064575!16s%2Fg%2F1q62mtbzv!19sChIJaf3wumIxeUgRUXB28mlGAjI,Abra-Weld,5.0,5,Welding supply store,"Pocklington Industrial Estate, Stirling Road, York YO42 1NP, United Kingdom","W5GV+CC Barmby Moor, York, UK",http://www.abra-weld.com/,+44 1759 305944,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EMlQd28zGbpHGgfBTSXMbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.54936&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:52.230Z,,· Delivery
https://www.google.com/maps/place/Yorkshire+Diesel+Power+Ltd/data=!4m7!3m6!1s0x48796974a562d6ad:0xc954a30ff15c6b0e!8m2!3d53.6805251!4d-1.3610768!16s%2Fg%2F1hc5dzfbg!19sChIJrdZipXRpeUgRDmtc8Q-jVMk,Yorkshire Diesel Power Ltd,4.2,6,Electric generator shop,"Unit 1 Green Ln, Featherstone, Pontefract WF7 6JG, United Kingdom","MJJQ+6H Pontefract, United Kingdom",http://www.yorkshiredieselpower.co.uk/,+44 1977 690440,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lf29yVcTxXVxYFtQ2qdN7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.09552&pitch=0&thumbfov=100,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:57.109Z,,· Delivery
https://www.google.com/maps/place/Kettle+and+Keyboard+Ltd/data=!4m7!3m6!1s0x4879318e490ec213:0xd0caf287fdedd040!8m2!3d53.9578034!4d-1.0866138!16s%2Fg%2F11h22_zk7y!19sChIJE8IOSY4xeUgRQNDt_YfyytA,Kettle and Keyboard Ltd,,,Software company,"20 George Hudson St, York YO1 6WR, United Kingdom","XW57+49 York, UK",https://kettleandkeyboard.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ywOvZhzTUv6wzEK9DdDOfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.112946&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:10:59.654Z,,
https://www.google.com/maps/place/Endcape+Ltd/data=!4m7!3m6!1s0x487f2953426247e9:0x2ce30f98ca3e738a!8m2!3d54.2360148!4d-0.7623729!16s%2Fg%2F11f6yxvc44!19sChIJ6UdiQlMpf0gRinM-ypgP4yw,Endcape Ltd,5.0,1,Electric generator shop,"Interpower building, Pickering YO18 7JA, United Kingdom","66PQ+C3 Pickering, UK",http://www.endcape.com/,+44 1751 476370,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOu73kNm2_rNk2rKMr0jqid9imf-qwp6GRQhXMj=w426-h240-k-no,true,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:11:04.387Z,,· Delivery
https://www.google.com/maps/place/Sunbelt+Rentals+Wetherby/data=!4m7!3m6!1s0x48794897cc9e8a67:0x14e98f3cd15a0ff6!8m2!3d53.916906!4d-1.320381!16s%2Fg%2F1hc3nsyp2!19sChIJZ4qezJdIeUgR9g9a0TyP6RQ,Sunbelt Rentals Wetherby,4.3,15,Electrician,"Unit 199, Thorp Arch Estate, Wetherby LS23 7BJ, United Kingdom","WM8H+QR Wetherby, United Kingdom",https://www.sunbeltrentals.co.uk/find-a-depot/wetherby/?utm_source=google&utm_medium=Yext&utm_campaign=wetherby&y_source=1_MjI0OTM4OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 1937 842226,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM9_hX9EvmQ5kvNOSNurqIN6JdEAstPd1NlIRqK=w408-h408-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:11:09.222Z,,
https://www.google.com/maps/place/ADE+Power/data=!4m7!3m6!1s0x48796dc8ace82ba5:0xa74f11055c61adfc!8m2!3d53.5897021!4d-1.3120803!16s%2Fg%2F1v9lb92x!19sChIJpSvorMhteUgR_K1hXAURT6c,ADE Power,4.2,19,Manufacturer,"14 Langthwaite Rd, South Kirkby, Pontefract WF9 3AP, United Kingdom","HMQQ+V5 Pontefract, United Kingdom",https://ade-power.com/,+44 1977 658100,"Closed · Opens 8 am Mon

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMr1Y1WfQhbyQiEr48uWDiqpwyQC_U7YT1jTNZt=w426-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:11:14.093Z,,
https://www.google.com/maps/place/Best+of+Britain+%E2%80%93+Yorkshire+Day+Tours/data=!4m7!3m6!1s0x487931a64a672771:0xbfa97d9413112733!8m2!3d53.9620388!4d-1.0839388!16s%2Fg%2F1thr6r31!19sChIJcSdnSqYxeUgRMycRE5R9qb8,Best of Britain – Yorkshire Day Tours,4.9,144,Tour operator,"Duncombe Pl, York YO1 7EF, United Kingdom","XW68+RC York, UK",http://www.bobholidays.com/,+44 1609 779933,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/p/AF1QipNs8v1FzKQffcuDqRmsRVVZxWsyb7c0QSSS6xn_=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:11:19.325Z,,
https://www.google.com/maps/place/Target+Hire/data=!4m7!3m6!1s0x409c2977663a4921:0xdd98f49be38db32a!8m2!3d53.7065282!4d-1.045867!16s%2Fg%2F11l2qd7x0m!19sChIJIUk6ZncpnEARKrON45v0mN0,Target Hire,5.0,10,Plant and machinery hire,"UNIT 1A, JANDREM INDUSTRIAL ESTATE, Hirst Rd, Carlton, Goole DN14 9PX, United Kingdom","PX43+JM Goole, United Kingdom",https://target-hire.co.uk/,+44 1757 600588,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPl3gcT3xMLVc2e8B62NbwtCJZ5W_TjJt4kt2wm=w408-h306-k-no,true,9 am–12:30 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-01-10T23:11:24.125Z,Identifies as women-owned,
https://www.google.com/maps/place/Stay+Current+Electrical+Services+-+Domestic+%26+Commercial+Electricians+Scarborough/data=!4m7!3m6!1s0x487f47f46b6f80ef:0xef764d5ce58a94b3!8m2!3d54.2818067!4d-0.4987541!16s%2Fg%2F11cs69c5vq!19sChIJ74Bva_RHf0gRs5SK5VxNdu8,Stay Current Electrical Services - Domestic & Commercial Electricians Scarborough,5.0,86,Electrician,,,http://www.scesl.co.uk/,+44 7818 469304,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/p/AF1QipNqI_ofz2ttqtsTToZEiXH6a8IJlKGIM3H5TN2y=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-01-10T23:11:42.235Z,,
https://www.google.com/maps/place/NB+Electrical+%26+Renewables+Ltd/data=!4m7!3m6!1s0x487f380057495611:0x37360071935aa85d!8m2!3d54.2004362!4d-0.3972356!16s%2Fg%2F11btrr7zww!19sChIJEVZJVwA4f0gRXahak3EANjc,NB Electrical & Renewables Ltd,5.0,35,Solar energy company,"Chestnut House, Filey Rd, Scarborough YO11 3UF, United Kingdom","6J23+54 Scarborough, United Kingdom",http://www.nbelectrical.uk.com/,+44 1723 890930,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzD7LHle9dY5PtRuU_KQatM7YygYtAL_G5Jk1Tucecw5yLJPXsvZK50NkGUJZV8cbGiKQ-g9_54d69KeXSh0JJTziqYO30TTvbxbnMNqsofxO56S1UI8IKqfDl0dkTfmWr8Ao8=w408-h544-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-01-10T23:11:47.113Z,,
https://www.google.com/maps/place/NTL+Electrical+Services+Ltd+-+Electricians+Scarborough/data=!4m7!3m6!1s0x487f37c9e1be28a5:0x1aaa229f24340cd1!8m2!3d54.2331733!4d-0.4173176!16s%2Fg%2F1vfzdrc5!19sChIJpSi-4ck3f0gR0Qw0JJ8iqho,NTL Electrical Services Ltd - Electricians Scarborough,4.9,43,Electrician,"Unit 40, Cayley court, Hopper Hill Rd, Eastfield, Scarborough YO11 3YJ, United Kingdom","6HMM+73 Scarborough, United Kingdom",http://www.ntlelectrical.co.uk/,+44 1723 588066,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPfUde5QLOk0YOHbiHxnvpDQde9HNotRKL-pMvb=w408-h306-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-01-10T23:11:52.142Z,,
https://www.google.com/maps/place/Elect-Rick+Installation+%26+Testing+Ltd+-+Scarborough+Electricians/data=!4m7!3m6!1s0x487f380e73ff8b1b:0x204878c8e752fe6d!8m2!3d54.2816816!4d-0.4116122!16s%2Fg%2F11b5pjmwt6!19sChIJG4v_cw44f0gRbf5S58h4SCA,Elect-Rick Installation & Testing Ltd - Scarborough Electricians,4.8,18,Electrician,"19-21 Gladstone Ln, Scarborough YO12 7BP, United Kingdom","7HJQ+M9 Scarborough, United Kingdom",http://www.elect-rick.co.uk/,+44 1723 360888,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOH29O_N4GsdkKL45WDtWwjjRy-g60R4pS8woJm=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-01-10T23:11:56.825Z,,
https://www.google.com/maps/place/Gardner+Engineering+Services/data=!4m7!3m6!1s0x487f481fa64810ff:0xb4d5d52818594e7a!8m2!3d54.2390941!4d-0.4136914!16s%2Fg%2F1tfb1khh!19sChIJ_xBIph9If0gRek5ZGCjV1bQ,Gardner Engineering Services,4.8,38,Lawn mower store,"Unit 4, Orchard Court, Dunslow Rd, Eastfield, Scarborough YO11 3UT, United Kingdom","6HQP+JG Scarborough, United Kingdom",http://www.gardners-scarborough.co.uk/,+44 1723 583414,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMEY4xXqBG2SvkTF27o7cY95Eh1fUYzS4QNdn7I=w408-h306-k-no,true,8:30 am–12 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-01-10T23:12:01.716Z,,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/IWE+Services+Ltd/data=!4m7!3m6!1s0x487f368b4d44cb53:0xc9427f932c6c77ce!8m2!3d54.192838!4d-0.473066!16s%2Fg%2F1260t_p9d!19sChIJU8tETYs2f0gRzndsLJN_Qsk,IWE Services Ltd,5.0,7,Electrician,"The Hollies, Scarborough YO12 4SW, United Kingdom","5GVG+4Q Scarborough, United Kingdom",https://www.iweservices.co.uk/,+44 1944 710641,"Closed · Opens 8 am Mon

Confirmed by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cxXh0p9gODWxOZebHhyJfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.30579&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-01-10T23:12:06.971Z,,
