placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,info,isBlackOwned
https://www.google.com/maps/place/Del+Guercio+Prof.+Dott.+Michele+-+Specialista+in+Angiologia/data=!4m7!3m6!1s0x133b094f395f6f79:0xb0a43de6d5a7d738!8m2!3d40.8365536!4d14.237855!16s%2Fg%2F11hyhk8fhr!19sChIJeW9fOU8JOxMRONen1eY9pLA,Del Guercio Prof. Dott. Michele - Specialista in Angiologia,5.0,1,Vascular surgeon,"Via dei Mille, 59, 80121 Napoli NA, Italy","R6PQ+J4 Naples, Metropolitan City of Naples, Italy",http://www.micheledelguercio.com/,+39 081 405553,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=suPEK2kSnFbAw7Q85eqPSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.33734&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2025-12-16T22:38:43.035Z,,,
https://www.google.com/maps/place/Centro+di+Medicina+Estetica+Vesuviano/data=!4m7!3m6!1s0x133ba70209300001:0xf73433f834773b11!8m2!3d40.816948!4d14.3323258!16s%2Fg%2F11r9m1z4fb!19sChIJAQAwCQKnOxMRETt3NPgzNPc,Centro di Medicina Estetica Vesuviano,,,Medical clinic,"Corso Giuseppe Garibaldi, 159, 80055 Portici NA, Italy","R88J+QW Portici, Metropolitan City of Naples, Italy",http://centrodimedicinaesteticavesuviano.it/,+39 333 356 1925,Closed · Opens 10 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r4c-nNst_FLYqXJHvhKYXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.30746&pitch=0&thumbfov=100,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2025-12-16T22:38:47.792Z,,,
https://www.google.com/maps/place/Studio+Flebologico+Veneruso/data=!4m7!3m6!1s0x133ba766dea97817:0x53f9ed68dc97b9da!8m2!3d40.8559003!4d14.3499465!16s%2Fg%2F11kq4r28qj!19sChIJF3ip3manOxMR2rmX3Gjt-VM,Studio Flebologico Veneruso,,,Surgical center,"Via Europa, 3/d, 80040 Cercola NA, Italy","V84X+9X Cercola, Metropolitan City of Naples, Italy",,+39 335 701 7750,Closed · Opens 6 pm Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SKqVkuoPbVv6W-VNBdFdZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.76665&pitch=0&thumbfov=100,true,9:30 am–12 pm,6–8 pm,4:30–7:30 pm,Closed,Closed,Closed,4:30–7:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2025-12-16T22:38:52.470Z,,,
https://www.google.com/maps/place/Yag-Howard+Cosmetic+Dermatology/data=!4m7!3m6!1s0x88dae19242887001:0x98af33e007a9de9c!8m2!3d26.160491!4d-81.790384!16s%2Fg%2F1xg5tg_j!19sChIJAXCIQpLh2ogRnN6pB-Azr5g,Yag-Howard Cosmetic Dermatology,4.9,331,Medical spa,"1000 Goodlette-Frank Rd, Naples, FL 34102, United States","5665+5R Naples, Florida, USA",http://www.yhderm.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yhderm,+1 239-529-3376,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMUelVMZ-E8vZcS_g0KdOc_9cjhn8v1A3UQo2w3=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:13.989Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Dr.+Charina+Yango+Cadavos+Integrity+Medical+%26+Aesthetics/data=!4m7!3m6!1s0x88dae1d5517f0803:0xb0559f31390787a8!8m2!3d26.1448626!4d-81.7897055!16s%2Fg%2F11j2__8_21!19sChIJAwh_UdXh2ogRqIcHOTGfVbA,Dr. Charina Yango Cadavos Integrity Medical & Aesthetics,4.9,34,Family practice physician,"1333 3rd Ave S Suite 506, Naples, FL 34102, United States","46V6+W4 Naples, Florida, USA",https://integritymedicalphysicians.com/,+1 239-304-8040,,https://lh3.googleusercontent.com/p/AF1QipM1ZoeE1DC3sTMqm6_mCDycZJe9E2ZzUkX_ugUN=w408-h437-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:18.793Z,,Identifies as women-owned,
https://www.google.com/maps/place/Kenzi+Medical+and+Aesthetics+Group/data=!4m7!3m6!1s0x88dae1bf893d5693:0xe829545ae63fa58a!8m2!3d26.1405985!4d-81.7943718!16s%2Fg%2F11h80lfdvf!19sChIJk1Y9ib_h2ogRiqU_5lpUKeg,Kenzi Medical and Aesthetics Group,4.8,60,Medical spa,"900 6th Ave S STE 303, Naples, FL 34102, United States","46R4+67 Naples, Florida, USA",https://www.kenzispa.com/,+1 239-544-5369,,https://lh3.googleusercontent.com/p/AF1QipNoYuh3V3Ul9SZnbvBXqbZ6r5qxUIseRKdZ-It8=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:23.690Z,,LGBTQ+ friendly,true
https://www.google.com/maps/place/Eden+Med+Spa/data=!4m7!3m6!1s0x88dae17f370a948b:0xd3928eddf95ac21f!8m2!3d26.1626296!4d-81.7976241!16s%2Fg%2F11q26fn56f!19sChIJi5QKN3_h2ogRH8Ja-d2OktM,Eden Med Spa,4.9,256,Facial spa,"1250 Tamiami Trl N Unit 101, Naples, FL 34102, United States","5672+3X Naples, Florida, USA",https://www.edenspa.club/,+1 239-316-7979,"Open · Closes 10 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMrtF-i2TIjs4ljC5ZKkq90NlFr4WW1-A53tPrE=w426-h240-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–8 pm,8 am–8 pm,8 am–10 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:28.819Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Millennium+Physician+Group+-+Naples+Radiology/data=!4m7!3m6!1s0x88dae1103df67dfd:0xf9113e13d98ba597!8m2!3d26.1520554!4d-81.7970511!16s%2Fg%2F11qjk14b2x!19sChIJ_X32PRDh2ogRl6WL2RM-Efk,Millennium Physician Group - Naples Radiology,4.9,351,Medical diagnostic imaging center,"400 8th St N, Naples, FL 34102, United States","5623+R5 Naples, Florida, USA",https://millenniumphysician.com/location/naples-downtown-imaging/,+1 855-674-4624,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3jPdKGVuxORm4d7Qwlt6fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.44833&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:33.707Z,,,
https://www.google.com/maps/place/ProScan+Imaging+at+NCH+-+Medical+Plaza+311+9th+Street+N/data=!4m7!3m6!1s0x88dae19771f88131:0xdf31d8f5394fd126!8m2!3d26.1512316!4d-81.7972295!16s%2Fg%2F1tp305g_!19sChIJMYH4cZfh2ogRJtFPOfXYMd8,ProScan Imaging at NCH - Medical Plaza 311 9th Street N,4.8,1261,Medical diagnostic imaging center,"311 9th St N, Naples, FL 34102, United States","5623+F4 Naples, Florida, USA",https://proscan.com/locations/nch-naples-med-plaza/?utm_source=GMBSocialClimb&utm_medium=ProScanImagingatNCH-MedicalPlaza3119thStreetN#services?utm_source=GMBSocialClimb,+1 239-624-4443,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zjkXxAFJ_hRVAnOH6G_e6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.344154&pitch=0&thumbfov=100,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,Closed,Closed,7 am–9 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:38.537Z,,,
https://www.google.com/maps/place/Vein+Specialists/data=!4m7!3m6!1s0x88db190e6f17c103:0xf46dba10219ffd39!8m2!3d26.3169549!4d-81.8069358!16s%2Fg%2F11b74p0_vk!19sChIJA8EXbw4Z24gROf2fIRC6bfQ,Vein Specialists,4.9,173,Surgical center,"3359 Woods Edge Cir #102, Bonita Springs, FL 34134, United States","858V+Q6 Bonita Springs, Florida, USA",https://www.weknowveins.com/locations/vein-specialists-bonita-springs/?utm_source=googlemybusiness&utm_medium=search&utm_content=Bonita&utm_campaign=VSlocalsearch,+1 239-694-8346,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNnnaN8zf_eWDtrRpIx4SI6dsk1xEpEs0e6nITV=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:43.486Z,,,
https://www.google.com/maps/place/KG+Bare+Skin/data=!4m7!3m6!1s0x88dae1b2b3f1db83:0x2960633687d4e8a8!8m2!3d26.1582407!4d-81.7898409!16s%2Fg%2F11v15k7y_s!19sChIJg9vxs7Lh2ogRqOjUhzZjYCk,KG Bare Skin,5.0,83,Medical spa,"720 Goodlette-Frank Rd STE 300, Naples, FL 34102, United States","5656+73 Naples, Florida, USA",http://kgbareskin.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3923980847078448838,+1 239-228-6924,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPCGroTQJs63sjwi3aIT_WHMYMnC6jy4ILdxavw=w408-h509-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:48.441Z,,,
https://www.google.com/maps/place/457+Bayfront+Aesthetics/data=!4m7!3m6!1s0x88dae186bf55e287:0xf846539b4971e8ae!8m2!3d26.1437115!4d-81.7894303!16s%2Fg%2F11kswjpgqm!19sChIJh-JVv4bh2ogRruhxSZtTRvg,457 Bayfront Aesthetics,5.0,3,Medical spa,"457 Bayfront Pl, Naples, FL 34102, United States","46V6+F6 Naples, Florida, USA",https://457bayfront.com/,+1 239-216-7116,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipN84k6X7P60vXpL8Z_FoV8ghdWRghpmGjcSbv3R=w653-h240-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:53.485Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Naples+Regenerative+Institute/data=!4m7!3m6!1s0x88dae102581ca191:0x125f9e751d69ef81!8m2!3d26.1811195!4d-81.7992529!16s%2Fg%2F11fm59c4g5!19sChIJkaEcWALh2ogRge9pHXWeXxI,Naples Regenerative Institute,4.9,279,Pain management physician,"2950 Tamiami Trl N Unit 13, Naples, FL 34103, United States","56J2+C7 Naples, Florida, USA",http://www.naplesregenerativeinstitute.com/,+1 239-347-1580,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipN2ef4hDqHLSWujtuXSkTwSd4150IIphaToJft1=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–3 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:39:58.653Z,,,
https://www.google.com/maps/place/NCH+Rooney+Heart+Institute/data=!4m7!3m6!1s0x88dae1973f02c275:0x2490447931118469!8m2!3d26.1512478!4d-81.7966385!16s%2Fg%2F1td1420f!19sChIJdcICP5fh2ogRaYQRMXlEkCQ,NCH Rooney Heart Institute,4.3,89,Heart hospital,"399 9th St N #300, Naples, FL 34102, United States","5623+F8 Naples, Florida, USA",http://www.nchmd.org/nch-heart-institute,+1 239-624-4200,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7iSwIv4tBMUsvEC1vr9NH_oUtriIGqhHUgoDUS1W1RlS3sZ3nxJztZFTMjIxXPE8mtFTZnBZwvjof5OvNLg7DJZfPM0j3RI2TBEh16oXHdcLzxphSFAwAQ2D_0z5lYXczBYYa=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:40:03.512Z,,,
https://www.google.com/maps/place/Meridian+Medical+Spa/data=!4m7!3m6!1s0x88dae10022c0be5f:0x2cafc3cda6303dcb!8m2!3d26.1424445!4d-81.7982574!16s%2Fg%2F11vxldcjhl!19sChIJX77AIgDh2ogRyz0wps3Dryw,Meridian Medical Spa,5.0,3,Medical spa,"670 4th Ave S, Naples, FL 34102, United States","46R2+XM Naples, Florida, USA",http://www.meridianmedicalspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 239-319-2200,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMjwSUE8vIGARZIpqpN3QvP76lrp1l-jmBQ25qk=w426-h240-k-no,true,10 am–7 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:40:08.364Z,,Identifies as women-owned,
https://www.google.com/maps/place/Florida+Cancer+Specialists+%26+Research+Institute/data=!4m7!3m6!1s0x88dae192bf79abfd:0x4ccf1bdf05aebb9b!8m2!3d26.1616434!4d-81.7906205!16s%2Fg%2F1ptz6vbnc!19sChIJ_at5v5Lh2ogRm7uuBd8bz0w,Florida Cancer Specialists & Research Institute,4.9,365,Cancer treatment center,"1100 Goodlette-Frank Rd, Naples, FL 34102, United States","5665+MQ Naples, Florida, USA",https://flcancer.com/location/naples-goodlette/,+1 239-434-0656,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPrZTtnP9g0WU5zd8JqvbMSDv1oLzFL-rsRoHNk=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:40:13.442Z,,,
https://www.google.com/maps/place/Dr.+Julian+Javier/data=!4m7!3m6!1s0x88dae1ed49c1b9cf:0xfbf28c77e8c47d8a!8m2!3d26.1619886!4d-81.7909331!16s%2Fg%2F11p07bhh5b!19sChIJz7nBSe3h2ogRin3E6HeM8vs,Dr. Julian Javier,4.3,12,Cardiologist,"1168 Goodlette-Frank Rd N, Naples, FL 34102, United States","5665+QJ Naples, Florida, USA",https://www.heartvein.com/about-us/our-team/dr-julian-javier,+1 239-300-0586,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tbapK8xzk0G8gTvWra8OPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.44883&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:40:16.383Z,,,
https://www.google.com/maps/place/U.S.+Cosmetic+Center/data=!4m7!3m6!1s0x88dae346c8ad9acb:0xcbd9884108e596d0!8m2!3d26.1378954!4d-81.7720268!16s%2Fg%2F11vr04j3z0!19sChIJy5qtyEbj2ogR0JblCEGI2cs,U.S. Cosmetic Center,,,Medical spa,"2800 Davis Blvd, Naples, FL 34104, United States","46QH+55 Naples, Florida, USA",http://www.uscosmeticcenter.com/,+1 786-271-2440,Closes soon · 6 pm · Opens 10 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0NCP2o5dSeINyregcRTiEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.217&pitch=0&thumbfov=100,false,10 am–6 pm,10 am–6 pm,Closed,10 am–6 pm,9 am–1 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:40:21.177Z,,,
https://www.google.com/maps/place/Radiology+Regional/data=!4m7!3m6!1s0x88dae19211fa7375:0xd73c2a623c49a3d4!8m2!3d26.1568822!4d-81.7905089!16s%2Fg%2F11f54jjhxh!19sChIJdXP6EZLh2ogR1KNJPGIqPNc,Radiology Regional,4.9,2431,Radiologist,"700 Goodlette-Frank Rd, Naples, FL 34102, United States","5645+QQ Naples, Florida, USA",http://radiologyregional.com/,+1 239-936-2316,Closes soon · 6 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyNxbZ4ul-2LvRNGeu3AXg8UNB0YmLfvpAOoQB8kWORLCKuEz74agEzH8D4znYLq4bzJwu1XaEsdTEPo_756oqkQF4mY_Y9vQYYV1oSZBB_neBn7GTYxPPqQ7BFBu1TgPWrJ6G4tQ=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:40:31.044Z,,,
https://www.google.com/maps/place/BioAesthetics+of+Naples/data=!4m7!3m6!1s0x88dae100cb7d82a1:0xc924be07d836e4c4!8m2!3d26.1535782!4d-81.7967522!16s%2Fg%2F11vq2kcf81!19sChIJoYJ9ywDh2ogRxOQ22Ae-JMk,BioAesthetics of Naples,5.0,10,Medical spa,"599 9th St N STE 300, Naples, FL 34102, United States","5633+C7 Naples, Florida, USA",https://bioaestheticsofnaples.com/,+1 239-799-4147,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P-Z0eq9Rtb6KQnkt6Jr3pA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.213&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:40:35.843Z,,,
https://www.google.com/maps/place/Vein+Specialists/data=!4m7!3m6!1s0x88db403ed7fc7b7b:0xe255d5910cb27caa!8m2!3d26.5938466!4d-81.8859268!16s%2Fg%2F1tcxd_x5!19sChIJe3v81z5A24gRqnyyDJHVVeI,Vein Specialists,4.9,246,Surgical center,"1500 Royal Palm Square Blvd #105, Fort Myers, FL 33919, United States","H4V7+GJ Fort Myers, Florida, USA",https://www.weknowveins.com/?utm_source=googlemybusiness&utm_medium=search&utm_content=FtMyers&utm_campaign=VSlocalsearch,+1 239-694-8346,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMBiAi_Qhn-zxP9mEnc6FTHNd_6WXv3Pwywjfou=w408-h246-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:40:41.004Z,,,
https://www.google.com/maps/place/BodyMorph+MD+-+Naples/data=!4m7!3m6!1s0x88db1fc503855a63:0x4f9e3e2f2987076c!8m2!3d26.1521869!4d-81.8040714!16s%2Fg%2F11sd9fnj8c!19sChIJY1qFA8Uf24gRbAeHKS8-nk8,BodyMorph MD - Naples,5.0,11,Medical spa,"365 5th Ave N suite 210, Naples, FL 34102, United States","552W+V9 Naples, Florida, USA",https://bodymorphmd.com/naples/?utm_source=google&utm_medium=organic&utm_campaign=gmb-naples,+1 914-953-2955,,https://lh3.googleusercontent.com/p/AF1QipPLI3ceMaRcRf8p4ulYrDmbm9KIr0ASsNv-jiZQ=w408-h658-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-12-16T22:40:43.653Z,,,
https://www.google.com/maps/place/Mancusi+Dr.+Rosario/data=!4m7!3m6!1s0x133b6ae5a41ff469:0x6817f139a8e9f4f8!8m2!3d40.723926!4d13.9514615!16s%2Fg%2F1tjbcc9n!19sChIJafQfpOVqOxMR-PTpqDnxF2g,Mancusi Dr. Rosario,5.0,4,Doctor,"Via Acquedotto, 22, 80077 Ischia NA, Italy","PXF2+HH Ischia, Metropolitan City of Naples, Italy",,+39 333 333 9887,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPCVp8L4wyvzchV2y25aO1k-dCNf2pUwf2RSd0d=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–7 pm,8 am–7 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Ischia+Naples+FL/@40.7378738,13.9485287,14z",2025-12-16T22:40:56.430Z,,,
https://www.google.com/maps/place/Nursing+Home+St.+John+Joseph/data=!4m7!3m6!1s0x133b6adc8a6ce65f:0x17200e4e4f416f5b!8m2!3d40.7348117!4d13.9523095!16s%2Fg%2F1td806sg!19sChIJX-ZsitxqOxMRW29BT04OIBc,Nursing Home St. John Joseph,3.1,37,Medical Center,"Via Leonardo Mazzella, 22, 80077 Ischia NA, Italy","PXM2+WW Ischia, Metropolitan City of Naples, Italy",https://www.cmcischia.it/,+39 081 983740,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMHhOS5R4o802QdzjYPs9XgnFjn_jj2ySoNoIzs=w408-h306-k-no,true,"7:30 am–12:30 pm, 4–7 pm","7:30 am–12:30 pm, 4–7 pm","7:30 am–12:30 pm, 4–7 pm","7:30 am–12:30 pm, 4–7 pm",9 am–12 pm,Closed,"7:30 am–12:30 pm, 4–7 pm","https://www.google.com/maps/search/vein+clinics+in+Ischia+Naples+FL/@40.7378738,13.9485287,14z",2025-12-16T22:41:01.477Z,,,
https://www.google.com/maps/place/Centro+Medico+Aragonese/data=!4m7!3m6!1s0x133b6ae7540af17f:0xaec99e3885a9b246!8m2!3d40.7304899!4d13.9546131!16s%2Fg%2F1tkgtfzx!19sChIJf_EKVOdqOxMRRrKphTieya4,Centro Medico Aragonese,3.0,13,Rehabilitation center,"Via Gian Battista Vico, 111, 80077 Ischia NA, Italy","PXJ3+5R Ischia, Metropolitan City of Naples, Italy",https://www.cmcischia.it/home/centro-medico-aragonese/,+39 081 507 4019,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAmOlegUauPCw_S0aDUezilChWLEBZt3jGjItF5Z_a5rr6AwmJmjTneuDTEHMYbyPq0zIixpTgoO25hZKO4ZJ4J0f9iEFbhM23AB6nDNyXHCT0cua2IlNI7NoHl_mmqYjUeaCa=w408-h544-k-no,true,"8 am–1 pm, 3:30–7:30 pm","8 am–1 pm, 3:30–7:30 pm","8 am–1 pm, 3:30–7 pm","8 am–1 pm, 3–7 pm",Closed,Closed,"8 am–1 pm, 3:30–7:30 pm","https://www.google.com/maps/search/vein+clinics+in+Ischia+Naples+FL/@40.7378738,13.9485287,14z",2025-12-16T22:41:06.441Z,,,
https://www.google.com/maps/place/Medetica+Ischia+-+studio+di+medicina+estetica/data=!4m7!3m6!1s0x133b6ae8da59e8db:0xa07a9661c6d05f9!8m2!3d40.7282879!4d13.9462159!16s%2Fg%2F11gfd43bll!19sChIJ2-hZ2uhqOxMR-QVtHGapBwo,Medetica Ischia - studio di medicina estetica,5.0,8,Medical spa,"Via Leonardo Mazzella, 167, 80077 Ischia NA, Italy","PWHW+8F Ischia, Metropolitan City of Naples, Italy",https://www.facebook.com/Medetica-Medica-Estetica-1338462652879729/,+39 348 131 6158,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxozdnFLOjjSslfqc0DJlQl5SNI9x-3lXBbFtaRerqEtJK_eQR6tdEqi29nh-EXo28JUUnvdy86L6-OH7jSSQ5NOSfeDr9mN0EyFpdOQudQcAmRYAMBzGe-F_hJcslQwvr3JcJ3=w408-h544-k-no,false,"9 am–1 pm, 3–8 pm","9 am–1 pm, 3–8 pm","9 am–1 pm, 3–8 pm","9 am–1 pm, 3–8 pm","9 am–1 pm, 3–8 pm",Closed,"9 am–1 pm, 3–8 pm","https://www.google.com/maps/search/vein+clinics+in+Ischia+Naples+FL/@40.7378738,13.9485287,14z",2025-12-16T22:41:11.338Z,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Dott.+Sergio+Delfino,+Chirurgo+Plastico/data=!4m7!3m6!1s0x133b6b28dbd7cf11:0x34726aa438338e8f!8m2!3d40.7383558!4d13.9490274!16s%2Fg%2F11hy9nbhn4!19sChIJEc_X2yhrOxMRj44zOKRqcjQ","Dott. Sergio Delfino, Chirurgo Plastico",4.5,8,Plastic surgeon,"Via Edgardo Cortese, 29, 80077 Ischia NA, Italy","PWQX+8J Ischia, Metropolitan City of Naples, Italy",http://www.miodottore.it/sergio-delfino/chirurgo-plastico-medico-estetico/roma?utm_source=google&utm_medium=gmb&utm_campaign=25070&utm_content=website,+39 328 667 6364,Closed · Opens 10 am Sat,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-0ercID1YWJVUjjE3KCD0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.48856&pitch=0&thumbfov=100,true,Closed,Closed,Closed,Closed,10–11:30 am,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Ischia+Naples+FL/@40.7378738,13.9485287,14z",2025-12-16T22:41:16.171Z,,,
https://www.google.com/maps/place/DIMI+MEDICINA+ESTETICA+-+Studio+MEDICO/data=!4m7!3m6!1s0x133b6bff8b2d615d:0xc1e867a4330af7f0!8m2!3d40.7497177!4d13.9162006!16s%2Fg%2F11gmyx7hdf!19sChIJXWEti_9rOxMR8PcKM6Rn6ME,DIMI MEDICINA ESTETICA - Studio MEDICO,5.0,2,Medical office,"Via Salvatore Girardi, 29, 80074 Casamicciola Terme NA, Italy","PWX8+VF Casamicciola Terme, Metropolitan City of Naples, Italy",https://www.facebook.com/DeFranchisGiovanna/,+39 333 438 4407,Closed · Opens 10 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dGioNwaHTy8mTM2MhB3U0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.53796&pitch=0&thumbfov=100,false,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,Closed,10 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Ischia+Naples+FL/@40.7378738,13.9485287,14z",2025-12-16T22:41:20.947Z,,,
