placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes
https://www.google.com/maps/place/Aspect+4+Limited/data=!4m7!3m6!1s0x4879310762366445:0x9962bf8a45cef49c!8m2!3d53.9600582!4d-1.0851409!16s%2Fg%2F12hlx6b6m!19sChIJRWQ2YgcxeUgRnPTORYq_Ypk,Aspect 4 Limited,,,Surveyor,"22a Lendal, York YO1 8AA, United Kingdom","XW67+2W York, UK",http://www.aspect4ltd.co.uk/,+44 1904 627733,Closed ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipN5YzDFIQzrAFqeFRqGPxuzIrISrcuBFwndTy5D=w408-h271-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:22:35.671Z,,
https://www.google.com/maps/place/Divert/data=!4m7!3m6!1s0x48793121899a651f:0x7a1f0511a7af4ac7!8m2!3d53.9641717!4d-1.0716618!16s%2Fg%2F11qs2ccjhf!19sChIJH2WaiSExeUgRx0qvpxEFH3o,Divert,4.7,72,Waste management service,"Artemis House, Eboracum Wy, York YO31 7RE, United Kingdom","XW7H+M8 York, UK",http://www.divert.co.uk/,+44 333 444 0118,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOhxmP2jTnx-Z1-QqWJapyRuMM7Zr6vESHTjZ0u=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:22:40.771Z,,
https://www.google.com/maps/place/Landlord+Broadband/data=!4m7!3m6!1s0x48792fd50ee0e263:0xc837bb6fa1d45696!8m2!3d53.9474287!4d-1.0329436!16s%2Fg%2F11fhnd7m8q!19sChIJY-LgDtUveUgRllbUoW-7N8g,Landlord Broadband,4.3,28,Internet service provider,"THE CATALYST, YORK SCIENCE PARK, Baird Ln, York YO10 5GA, United Kingdom","WXW8+XR York, UK",https://www.landlordbroadband.com/?utm_source=GMB&utm_medium=Search&utm_campaign=GMB+Profile&utm_id=Google+Business+Profile&utm_term=Profile&utm_content=Google,+44 333 577 0600,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNCdrgi6tNpwpOtCNUKSDLjsFNgGxYeUo6fk_Zv=w539-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:22:45.831Z,,
https://www.google.com/maps/place/Ashtons/data=!4m7!3m6!1s0x487931a707646bed:0x7d18288d9a8238f5!8m2!3d53.9628865!4d-1.0850795!16s%2Fg%2F1thq9cfb!19sChIJ7WtkB6cxeUgR9TiCmo0oGH0,Ashtons,4.6,150,Real estate agency,"1 Bootham, York YO30 7BN, United Kingdom","XW77+5X York, UK",http://www.ashtonsnet.com/,+44 1904 659222,"Closed ⋅ Opens 9 am Fri

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNkH5azZDIwyI-KvM1-lyvZN4R-V1LbrcHrgOol=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–4 pm,10 am–4 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:22:50.948Z,,
https://www.google.com/maps/place/Ousebank+Limited/data=!4m7!3m6!1s0x487931a7d383ffff:0xb8385a18799bf26f!8m2!3d53.9640806!4d-1.0715832!16s%2Fg%2F11p069wtrw!19sChIJ__-D06cxeUgRb_KbeRhaOLg,Ousebank Limited,,,Surveyor,"Artemis House, Eboracum Wy, Heworth Grn, Heworth, York YO31 7RE, United Kingdom","XW7H+J9 York, UK",https://ousebank.com/,+44 1904 217211,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HVQv6Tf8sNq0eNdGTzaPVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.55331&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:22:55.929Z,,
https://www.google.com/maps/place/Joseph+Rowntree+Housing+Trust/data=!4m7!3m6!1s0x48793188b11117c1:0x80beb5088f139782!8m2!3d53.987864!4d-1.0742816!16s%2Fg%2F1hc1p5d_7!19sChIJwRcRsYgxeUgRgpcTjwi1voA,Joseph Rowntree Housing Trust,3.7,45,Housing association,"the Garth, White Rose Ave, New Earswick, York YO32 4TZ, United Kingdom","XWQG+47 New Earswick, York, UK",http://www.jrht.org.uk/,+44 1904 768266,Closed ⋅ Opens 1 pm Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YOwyTYtvRTdG67zKq4_98Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.64507&pitch=0&thumbfov=100,true,9 am–1 pm,1–4:30 pm,Closed,Closed,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:00.838Z,,
https://www.google.com/maps/place/Farrell+Heyworth+-+Estate+Agent+Penwortham/data=!4m7!3m6!1s0xa3fca488db986b71:0x737a2722a705cd39!8m2!3d53.7459328!4d-2.7573926!16s%2Fg%2F11rql80dkk!19sChIJcWuY24ik_KMROc0FpyInenM,Farrell Heyworth - Estate Agent Penwortham,4.9,10,Real estate agent,,,https://www.farrellheyworth.co.uk/branches/penwortham/?utm_source=google&utm_medium=local&utm_campaign=gmb_listing,+44 1772 542544,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOO-oNa6r97JmTSf_jo4A51Juo7D1HB0fsGdLsW=w433-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:05.709Z,,
https://www.google.com/maps/place/Hunter+Gee+Holroyd+York/data=!4m7!3m6!1s0x487931a7c2f2a2a5:0x2adfb6201029c41f!8m2!3d53.9605561!4d-1.0862904!16s%2Fg%2F1v5_8yx0!19sChIJpaLywqcxeUgRH8QpECC23yo,Hunter Gee Holroyd York,5.0,4,Accountant,"Club Chambers, Museum St, York YO1 7DN, United Kingdom","XW67+6F York, UK",https://huntergeeholroyd.co.uk/our-offices/york-accountants/,+44 1904 655202,Closed ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipP_fAMAU1Yx2nRkKkXTozJ-48oN7aLYHEgXsY2y=w408-h259-k-no,true,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:10.790Z,,
https://www.google.com/maps/place/York+Handyman/data=!4m7!3m6!1s0x4879319a4cbfc48f:0x5a669b018636a452!8m2!3d53.9518642!4d-1.1053261!16s%2Fg%2F11rkgps6gg!19sChIJj8S_TJoxeUgRUqQ2hgGbZlo,York Handyman,4.9,33,Handyman/Handywoman/Handyperson,"60 Hamilton Dr E, Holgate, York YO24 4EE, United Kingdom","XV2V+PV York, UK",http://www.yorkhandyman.co.uk/,+44 7591 090331,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipNaM_jrfdU833hrZ7k6UovwYB3YjMqRzDONJNcG=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:15.851Z,,
https://www.google.com/maps/place/Sorrell+%28York%29+Ltd/data=!4m7!3m6!1s0x487931b9c1d062e1:0xe2b6818c419ab4f1!8m2!3d53.9615483!4d-1.0665066!16s%2Fg%2F1tgg9gyf!19sChIJ4WLQwbkxeUgR8bSaQYyBtuI,Sorrell (York) Ltd,4.9,8,Builder,"Little Hallfield Rd, Tang Hall, York YO31 7XP, United Kingdom","XW6M+J9 York, UK",https://www.sorrellconstruction.co.uk/,+44 1904 430661,Closed ⋅ Opens 7 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrB8xnTDwbdD5umICZ0kMzUZ21FyDDq6M4G5MRgh6xos7fQimbizNYfXlLw2GqbDZTr6gTbAAWuPMQZbPRN6hRLEyeMBYnb8llxlCbvbUYzIoFQnuCZEQ0N6XVamMpuNBlLHhOovg=w408-h307-k-no,false,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:21.145Z,,
https://www.google.com/maps/place/Ebor+Inventories+%7C+Landlord+Property+Inventory+Services+%7C+York/data=!4m7!3m6!1s0x40b3493fca34eee9:0x440745b47a0b2b4e!8m2!3d54.0217153!4d-1.0445654!16s%2Fg%2F11y8w3w06v!19sChIJ6e40yj9Js0ARTisLerRFB0Q,Ebor Inventories | Landlord Property Inventory Services | York,5.0,2,Property management company,"Strensall Park, Strensall, York YO32 5SF, United Kingdom","2XC4+M5 Strensall, York, UK",https://www.eborinventories.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=185131997074089932,+44 7849 512268,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qLeoXMU_lmiBwHu3HbcNww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.0206&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:26.194Z,,
https://www.google.com/maps/place/Jigsource/data=!4m7!3m6!1s0x48793119a2d28629:0x64eb540db437d097!8m2!3d53.9605109!4d-1.0846792!16s%2Fg%2F11rdmg6rqf!19sChIJKYbSohkxeUgRl9A3tA1U62Q,Jigsource,5.0,3,Consultant,"18 Blake St, York YO1 8QG, United Kingdom","XW68+64 York, UK",http://www.jigsource.co.uk/,+44 7880 922993,,https://lh3.googleusercontent.com/p/AF1QipNN72ul_w3eDtyHnxcDvkJiXWeVX8abTMZ51xu7=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:29.353Z,,
https://www.google.com/maps/place/James+Property+University/data=!4m7!3m6!1s0x3b63f5302b1fee1:0xbdc136c64608871e!8m2!3d32.5489!4d-27.060451!16s%2Fg%2F11q425l5n2!19sChIJ4f6xAlM_tgMRHocIRsY2wb0,James Property University,5.0,8,Property investment company,,,https://jamespropertyuniversity.io/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOaMMIkHj7w_sqbjrgnyASvDEQKF3cI00-8OwGb=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:34.022Z,,
"https://www.google.com/maps/place/Farrell+Heyworth+-+Estate+Agent+Ormskirk/@53.5741416,-2.8828641,11z/data=!3m1!4b1!4m6!3m5!1s0x6db2cc6f87584cb3:0xe0593641b6cb166!8m2!3d53.5741416!4d-2.8828641!16s%2Fg%2F11rvhvdwyj",Farrell Heyworth - Estate Agent Ormskirk,3.0,1,Real estate agent,,,https://www.farrellheyworth.co.uk/branches/ormskirk/?utm_source=google&utm_medium=local&utm_campaign=gmb_listing,+44 1695 402020,Closed ⋅ Opens 9 am Fri,,true,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:40.604Z,,
https://www.google.com/maps/place/Drs+Televsion/data=!4m7!3m6!1s0x487931f47afc1997:0x96b2fe65b63a1221!8m2!3d53.9881581!4d-1.0586772!16s%2Fg%2F1tmk802t!19sChIJlxn8evQxeUgRIRI6tmX-spY,Drs Televsion,1.0,1,Property management company,"157 New Ln, Huntington, York YO32 9NQ, United Kingdom","XWQR+7G Huntington, York, UK",http://www.drstv.co.uk/,+44 1904 636313,Closed ⋅ Opens 8:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KjObIafr1VTU-EQg5yhxaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.71434&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:45.644Z,,
https://www.google.com/maps/place/HPH+Chartered+Accountants/data=!4m7!3m6!1s0x48793109dfe9bcaf:0x5c97f3430782c10a!8m2!3d53.9640934!4d-1.0879904!16s%2Fg%2F1tczvg03!19sChIJr7zp3wkxeUgRCsGCB0Pzl1w,HPH Chartered Accountants,4.0,5,Certified public accountant,"54 Bootham, York YO30 7XZ, United Kingdom","XW76+JR York, UK",http://www.hphonline.co.uk/,+44 1904 611164,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npwdhfSU9JRA6XAZTJXPvkGRfm3x-395tfMcT64IzfLOhWChQhJuuEOOHaSdw2-apXQOU_-hzwk5GKF6Vkk_13OwRQPX2oR6riYx0rrXTXEkmadfRp2peLH-7k3CxdCauJ66Xf7pg=w408-h306-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:50.466Z,,
https://www.google.com/maps/place/GO2PAD/data=!4m7!3m6!1s0x48792ff027eceb7f:0x4744940b1bcff601!8m2!3d53.9927624!4d-1.0241681!16s%2Fg%2F11x1cp34c_!19sChIJf-vsJ_AveUgRAfbPGwuUREc,GO2PAD,1.0,3,Property management company,"The Gardens, Malton Rd, York YO32 9TN, United Kingdom","XXVG+48 York, UK",https://www.go2pad.com/,+44 7977 048422,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPtFBOYgj_oExaBa0Q6RqQnDlWqqv5d4EDP35vU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:23:55.330Z,,
https://www.google.com/maps/place/Environment+Agency+York+Community+Flood+Hub/data=!4m7!3m6!1s0x487931d9c02b6aeb:0xcc4a35b78aaaa420!8m2!3d53.9596403!4d-1.0873518!16s%2Fg%2F11gh48q27v!19sChIJ62orwNkxeUgRIKSqirc1Ssw,Environment Agency York Community Flood Hub,1.0,1,Environmental organization,"Wellington Row, York YO1 6FZ, United Kingdom","XW57+V3 York, UK",https://consult.environment-agency.gov.uk/yorkshire/yorkfas/,,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npcKWU4qDAPqHJ3SjKStbxCI4FJnAxucf9k6estBvQmHfoCWY29BDEKwYvaN_EoiaaAOzbIipta0CbCyXf-eVBK8DQsJIg6WDb0p7xbDh0GclAV_K2IwgTgxrrXD9ciP60JzW2L=w408-h306-k-no,false,10 am–4 pm,Closed,Closed,Closed,10 am–4 pm,Closed,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:00.226Z,,
https://www.google.com/maps/place/Wildwood+Ventures+Ltd./data=!4m7!3m6!1s0x4879312f5626ef27:0x9db2ee148d9fb02b!8m2!3d53.9548346!4d-1.1267546!16s%2Fg%2F1hc51yz18!19sChIJJ-8mVi8xeUgRK7CfjRTusp0,Wildwood Ventures Ltd.,,,Property management company,"21 Front St, Acomb, York YO24 3BW, United Kingdom","XV3F+W7 York, UK",http://www.wildwoodventures.com/,+44 1904 799893,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IAzvLQQcBZ1t5BSY_sesgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.9123&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:03.065Z,,
https://www.google.com/maps/place/Hillcrest+Financial+Management/data=!4m7!3m6!1s0x4879319177458401:0x62d9dee84a9be00b!8m2!3d53.9793112!4d-1.0696786!16s%2Fg%2F1hc1n7hzn!19sChIJAYRFd5ExeUgRC-CbSuje2WI,Hillcrest Financial Management,5.0,1,Financial consultant,"271 Huntington Rd, Huntington, York YO31 9BR, United Kingdom","XWHJ+P4 Huntington, York, UK",,,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipMd1Vuxd0AB2BJKylQqGd_Z0BrCv-G2al8mpLx6=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:08.089Z,,
https://www.google.com/maps/place/Ashtons+Estate+Agents+-+Acomb/data=!4m7!3m6!1s0x48793125b7e2468f:0x258cbf660df2332!8m2!3d53.955193!4d-1.1255598!16s%2Fg%2F1tfc1jkp!19sChIJj0bityUxeUgRMiPfYPbLWAI,Ashtons Estate Agents - Acomb,4.7,102,Real estate agency,"5 Front St, Acomb, York YO24 3BW, United Kingdom","XV4F+3Q York, UK",http://www.ashtonsnet.com/,+44 1904 799333,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsGdcmZvEY3lWSPPop63JWpjHeHapWgOEFPiKuo0rvSlzhcxquIdgXC_EPAjEyGLHp70TnP9c86dcx6071Yk_2MVC_3aTImMssrH65Sj0MtwI_blib4XhAt8jAKRtvCRTSb8v0=w408-h544-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:12.998Z,,
https://www.google.com/maps/place/TWH+Homes+LTD./data=!4m7!3m6!1s0x48793bb123de5ded:0xd02b6d41d94025be!8m2!3d53.842651!4d-1.0940469!16s%2Fg%2F11fw4tmmgb!19sChIJ7V3eI7E7eUgRviVA2UFtK9A,TWH Homes LTD.,4.9,34,Property management company,"Spring Cottage, Moor End, Kelfield, York YO19 6RJ, United Kingdom","RWV4+39 Kelfield, York, UK",http://www.twhhomes.co.uk/,+44 7717 710634,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOMHSzipttjbrjNFg4VHhLMU_hgBVLMP234hqgI=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:18.011Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Churchills/data=!4m7!3m6!1s0x487931aaf87bc8f5:0x7e308bbbb386f041!8m2!3d53.9520249!4d-1.0847163!16s%2Fg%2F1td2yzz3!19sChIJ9ch7-KoxeUgRQfCGs7uLMH4,Churchills,4.6,122,Real estate agency,"3A Bishopthorpe Rd, York YO23 1NA, United Kingdom","XW28+R4 York, UK",http://www.churchillsestateagents.co.uk/,+44 1904 646611,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vuVlCnFsrxoQhbAPgtLk-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.09424&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:23.006Z,,
https://www.google.com/maps/place/EweMove+Estate+Agents+in+York/data=!4m7!3m6!1s0x48793113e2684921:0xd9a0e8158e27934a!8m2!3d53.9798449!4d-1.1320927!16s%2Fg%2F1tfg75gh!19sChIJIUlo4hMxeUgRSpMnjhXooNk,EweMove Estate Agents in York,4.9,234,Real estate agent,"Kensington House, Westminster Place, Nether Poppleton, York YO26 6RW, United Kingdom","XVH9+W5 Nether Poppleton, York, UK",https://www.ewemove.com/estate-agents-and-letting-agents/branch/york?utm_source=localmaps&utm_medium=gbp&utm_campaign=york,+44 1904 263263,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM-Z_rKxhA1VNk-buNUX6L1bVHmMCAEP4bPCuxI=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:28.056Z,,
https://www.google.com/maps/place/Reeds+Rains+Estate+Agents+Acomb/data=!4m7!3m6!1s0x48793124fe310831:0xaf6b43dcb99d786c!8m2!3d53.9561665!4d-1.1232319!16s%2Fg%2F1tf79m38!19sChIJMQgx_iQxeUgRbHidudxDa68,Reeds Rains Estate Agents Acomb,4.8,185,Real estate agency,"1 Carr Ln, Acomb, York YO26 5HT, United Kingdom","XV4G+FP York, UK",https://www.reedsrains.co.uk/estate-agent/acomb?utm_source=google_my_business&utm_medium=organic&utm_campaign=RACOM1,+44 1904 782621,"Closed ⋅ Opens 9 am Fri

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOSvJXFsc-3MOif7jb-SfxUBqm8AGE0n32-fKA9=w426-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–4 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:33.499Z,,
https://www.google.com/maps/place/Tri-Core+Developments/data=!4m7!3m6!1s0x48796776bef07aab:0xdfef5edd45d00969!8m2!3d53.9605109!4d-1.0846792!16s%2Fg%2F11bycrs388!19sChIJq3rwvnZneUgRaQnQRd1e798,Tri-Core Developments,,,Building firm,"18 Blake St, York YO1 8QG, United Kingdom","XW68+64 York, UK",https://www.tri-coredevelopments.com/,+44 1904 206050,Closed ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipOTfMvJegZoO-cS9O0rFzJfu2EeJKXqkHAWMoz8=w408-h272-k-no,true,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:38.431Z,,
https://www.google.com/maps/place/Rathmell+Hall/data=!4m7!3m6!1s0x487931a82562f181:0x63e61ffc4493019b!8m2!3d53.9582404!4d-1.0869165!16s%2Fg%2F11cs5lrsf2!19sChIJgfFiJagxeUgRmwGTRPwf5mM,Rathmell Hall,3.6,24,Student dormitory,"2-14 George Hudson St, York YO1 6LP, United Kingdom","XW57+76 York, UK",https://primopropertymanagement.co.uk/property/rathmell-hall-york,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5S2FGoXwsCLebL0JEv6loKhtc336b47Hfd-wim4ridAgILaQXBh4WshwITm1A2UKURLgtUgcWVcs6ONITV3oyY3y2ffeLV9NUNPgrI7ojlG4rMuc4CpWTffGQytNP2SBjdWSPAg=w408-h257-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:41.606Z,,
https://www.google.com/maps/place/Illingworths+Insurance+and+Financial+Services/data=!4m7!3m6!1s0x487931af522bc0db:0x7ea6b90ed8cded21!8m2!3d53.9597353!4d-1.0805758!16s%2Fg%2F1vy7g2n1!19sChIJ28ArUq8xeUgRIe3N2A65pn4,Illingworths Insurance and Financial Services,5.0,26,Insurance broker,"Newgate House, 1 Newgate, York YO1 7LA, United Kingdom","XW59+VQ York, UK",http://www.illingworths.co.uk/,+44 1904 631622,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipO0eR2TSnTuuGx8tRULAwCBMyCMo54c2M7FLERG=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:46.532Z,,
https://www.google.com/maps/place/Knights/data=!4m7!3m6!1s0x4879312da0f578a3:0x3622418d47d5dfe8!8m2!3d53.9573547!4d-1.0914301!16s%2Fg%2F11j28rdlsz!19sChIJo3j1oC0xeUgR6N_VR41BIjY,Knights,4.8,17,Legal services,"Victoria Hudson Quarter, Toft Grn, York YO1 6AB, United Kingdom","XW45+WC York, UK",https://www.knightsplc.com/,+44 1904 949200,Closed ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipOfM7p-5uMs5K-EBfAmBhZ3kkPSbkddxdOFHwIy=w408-h271-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-09-25T18:24:51.429Z,,
https://www.google.com/maps/place/Scarborough+Properties+Lettings+%26+Management/data=!4m7!3m6!1s0x487f47f16a5fe091:0x7739fc7e56654d05!8m2!3d54.2738138!4d-0.4082439!16s%2Fg%2F11ght0bjpy!19sChIJkeBfavFHf0gRBU1lVn78OXc,Scarborough Properties Lettings & Management,5.0,1,Property management company,"1 Cromwell Parade, Scarborough YO11 2DP, United Kingdom","7HFR+GP Scarborough, United Kingdom",,+44 1723 360647,Closed ⋅ Opens 10 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cavSc251nQinXNhsqu3Bhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.96777&pitch=0&thumbfov=100,true,10 am–6 pm,10 am–6 pm,12–4 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-09-25T18:25:09.275Z,,
