placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,error,isBlackOwned
https://www.google.com/maps/place/Rowekamp+Tax+Service+LLC/data=!4m7!3m6!1s0x87f76088d0ab7c69:0xfa2319270129b5e7!8m2!3d44.002864!4d-92.485171!16s%2Fg%2F1thq1850!19sChIJaXyr0Ihg94cR57UpAScZI_o,Rowekamp Tax Service LLC,,,Tax preparation service,"1530 Greenview Dr SW STE #122, Rochester, MN 55902, United States","2G37+4W Rochester, Minnesota, USA",http://www.rowekamptax.com/,+1 507-289-3770,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fd4mZHMsPQMXYIGXfgGAhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.73215&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:16:50.227Z,,,,,,,,,,
https://www.google.com/maps/place/Todd+Strumpfer+-+Cost+Segregation+Services/data=!4m7!3m6!1s0x69640cdc1d1ffbb5:0xb1c67760e9369a73!8m2!3d43.9624499!4d-92.53446!16s%2Fg%2F11p5gj_t7n!19sChIJtfsfHdwMZGkRc5o26WB3xrE,Todd Strumpfer - Cost Segregation Services,5.0,51,Business management consultant,,,http://bestcostsegregationservices.com/,+1 888-303-4874,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO2vxjVQR2JyKyZcFHylDDU6WI4z6j4o6uOVHTq=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:16:54.913Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Admin+Solutions/data=!4m7!3m6!1s0x84477abeae536b95:0xf33cceb8acecf729!8m2!3d46.4419165!4d-93.3614534!16s%2Fg%2F11y4c2xnq6!19sChIJlWtTrr56R4QRKffsrLjOPPM,Admin Solutions,5.0,1,Bookkeeping service,,,http://www.adminsolutionsmn.com/,,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPfukibgEY5XHou2-WbwjyGKbo6jYk_0V1dwp0I=w560-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:16:59.714Z,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,,,
https://www.google.com/maps/place/Alsbrook+Accounting+%26+Tax+Service/data=!4m7!3m6!1s0x87f7680fb586b6bb:0x9ce981502a1a8cde!8m2!3d44.1070231!4d-92.6325144!16s%2Fg%2F11hd22657p!19sChIJu7aGtQ9o94cR3owaKlCB6Zw,Alsbrook Accounting & Tax Service,,,Accounting firm,,,,+1 931-841-4937,Closed ⋅ Opens 12 pm,https://lh3.googleusercontent.com/p/AF1QipMFErZ-jbs-MRSc5Q6pjHWCJbOzxEIl3ZBOF2QW=w455-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:04.509Z,12–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,12–5 pm,,,
"https://www.google.com/maps/place/Terron+Moss+CPA,+LLC/data=!4m7!3m6!1s0x87f63173ca21d845:0xed3b165ef8460409!8m2!3d44.7879437!4d-93.2186023!16s%2Fg%2F11tp2b2jwf!19sChIJRdghynMx9ocRCQRG-F4WO-0","Terron Moss CPA, LLC",5.0,12,Certified public accountant,"4655 Nicols Rd #200, Eagan, MN 55122, United States","QQQJ+5H Eagan, Minnesota, USA",http://www.tmosscpa.com/,+1 612-394-7632,Open ⋅ Closes 2 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7FSOFNWupw7g17kAL5zb_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.5215&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:09.604Z,10 am–2 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/K+A+Moe+%26+Associates+Accounting/data=!4m7!3m6!1s0x87f740fdfdae0da5:0x761daa8fffcfd0f8!8m2!3d44.0205007!4d-92.7385998!16s%2Fg%2F1tg4lyt4!19sChIJpQ2u_f1A94cR-NDP_4-qHXY,K A Moe & Associates Accounting,5.0,1,Accountant,"701 8th St SE #2, Kasson, MN 55944, United States","27C6+6H Kasson, Minnesota, USA",,+1 507-634-4314,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t3tM8K-DruUgyYogqokhYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.34006&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:12.464Z,,,,,,,,,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x87f75f4c9278ff05:0x47cb501982eb2d5e!8m2!3d44.0136393!4d-92.4623282!16s%2Fg%2F1td_c7bp!19sChIJBf94kkxf94cRXi3rghlQy0c,Liberty Tax,4.5,12,Tax preparation,"848 Broadway Ave S, Rochester, MN 55904, United States","2G7Q+F3 Rochester, Minnesota, USA",https://www.libertytax.com/11490,+1 507-216-6668,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np1UavJbI9mabx8nZYLWw44s4US8RZXoXzPuNwmALkmweTZERvJJu3m6sE8KgtOsD5QmBIG3-qy6kQmGJacZCSTBcQczk7s6tNrND2w_fri3F2ZY18r-XsgfPGFWytBRmd4CIkZrA=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:17.553Z,Closed,Closed,9 am–5 pm,Closed,9 am–5 pm,Closed,Closed,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Terri+L.+Wiltrout,+CPA/data=!4m7!3m6!1s0x87f75e533c5da371:0xa9f2aba25af57878!8m2!3d44.0372474!4d-92.5009331!16s%2Fg%2F11bbww_cht!19sChIJcaNdPFNe94cReHj1WqKr8qk","Terri L. Wiltrout, CPA",,,Accountant,"1435 Industrial Dr NW, Rochester, MN 55901, United States","2FPX+VJ Rochester, Minnesota, USA",http://www.wiltroutcpa.com/,+1 507-951-4234,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=frCCLaujHSoXk-_NfJELTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.67598&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:22.367Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Jeff%27s+Tax+Accounting/data=!4m7!3m6!1s0x87f9917ddbdb3191:0xa6f762af308f8ef!8m2!3d43.9683308!4d-92.0646805!16s%2Fg%2F11c2pmpsps!19sChIJkTHb232R-YcR7_gI8yp2bwo,Jeff's Tax Accounting,5.0,21,Tax preparation service,"1009 Whitewater Ave, St Charles, MN 55972, United States","XW9P+84 St Charles, Minnesota, USA",,+1 507-932-8470,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=voeueYJt-et3fytNSWlJDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.31431&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:27.765Z,Closed,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,,,
https://www.google.com/maps/place/Swon+Tax+Preparation/data=!4m7!3m6!1s0x653b1bcf55bb78d3:0xced424e3b0eb9680!8m2!3d43.996339!4d-92.481139!16s%2Fg%2F11t__ydqd_!19sChIJ03i7Vc8bO2URgJbrsOMk1M4,Swon Tax Preparation,,,Accounting firm,,,https://swontaxprep.com/,+1 507-258-4552,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO5LwtQ_S4hzjfMEpy3PBFNH8fec6573MV8fEwT=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:32.689Z,Closed,9 am–3:30 am,9 am–3:30 am,9 am–3:30 am,9 am–3:30 am,Closed,Closed,,,
https://www.google.com/maps/place/McNeely+Tax+and+Accounting+LLC/data=!4m7!3m6!1s0x87f0d18300e111eb:0x11a908685b0307aa!8m2!3d43.6684985!4d-92.975035!16s%2Fg%2F11fx7xlcz4!19sChIJ6xHhAIPR8IcRqgcDW2gIqRE,McNeely Tax and Accounting LLC,5.0,4,Income tax help association,"301 Main St N, Austin, MN 55912, United States","M29F+9X Austin, Minnesota, USA",http://mcneelytax.com/,+1 507-460-3620,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7Jkh2-kzokn5IZUujMmCOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.42075&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:37.624Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Svoboda+Accounting+%26+Tax+Service/data=!4m7!3m6!1s0x87f6e7b5b283a4ab:0x9210d4a190ad5cbd!8m2!3d44.0855557!4d-93.2358856!16s%2Fg%2F1tdr3wj6!19sChIJq6SDsrXn9ocRvVytkKHUEJI,Svoboda Accounting & Tax Service,5.0,11,Accountant,"466 Fairview St, Owatonna, MN 55060, United States","3QP7+6J Owatonna, Minnesota, USA",http://www.owatonnatax.com/,+1 507-455-1175,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipMibWj_71D_LHohnqY8Z6GSxRdP0HkE9_r0-6ET=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:42.594Z,Closed,Closed,10 am–3 pm,10 am–3 pm,Closed,Closed,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87f75f38c92acecf:0x3c8b29d212a32c9e!8m2!3d44.0049702!4d-92.4843036!16s%2Fg%2F1td_htkp!19sChIJz84qyThf94cRniyjEtIpizw,H&R Block,4.3,117,Tax preparation service,"1300 Salem Rd SW, Rochester, MN 55902, United States","2G38+X7 Rochester, Minnesota, USA",https://www.hrblock.com/tax-office-near-me/minnesota/rochester/22625/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 507-281-1046,,https://lh3.googleusercontent.com/p/AF1QipMdtRtmGAKqfgSk_XZ0SjgYdswBNHCFJ9XWnnh6=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:45.387Z,,,,,,,,,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x87f76090ca5b339f:0x992d48425e7c11b6!8m2!3d44.076942!4d-92.511321!16s%2Fg%2F11_qjdfb_!19sChIJnzNbypBg94cRthF8XkJILZk,Jackson Hewitt Tax Service,4.3,36,Tax preparation,"3400 55th St NW, Rochester, MN 55901, United States","3FGQ+QF Rochester, Minnesota, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/mn/rochester/3400-nw-55th-street/51971?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=51971,+1 507-200-2340,,https://lh3.googleusercontent.com/p/AF1QipOmhhiIQVWKRwwdhaRfZmw6cfVoyb4Lx0NLJmW_=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:48.460Z,,,,,,,,,,
https://www.google.com/maps/place/Ackerman+Accounting+and+Tax+services/data=!4m7!3m6!1s0x87f6e7bcce6e5505:0xdc8cde79fab90369!8m2!3d44.0892316!4d-93.2192076!16s%2Fg%2F1tdqv2k1!19sChIJBVVuzrzn9ocRaQO5-nnejNw,Ackerman Accounting and Tax services,4.6,8,Accountant,"221 Mineral Springs Rd Suite A, Owatonna, MN 55060, United States","3QQJ+M8 Owatonna, Minnesota, USA",https://ackermanaccounting.com/,+1 507-451-3399,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipME_CXk6Z94vKYikjiQoMKP9Bx3MM9J-Go3Cxjv=w427-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:53.713Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Radke+%26+Mohrhauser+LLC/data=!4m7!3m6!1s0x87f7c3fc42eb999b:0xdea21560cb76d396!8m2!3d44.7172133!4d-92.830162!16s%2Fg%2F1tgb7xws!19sChIJm5nrQvzD94cRltN2y2AVot4,Radke & Mohrhauser LLC,4.9,26,Certified public accountant,"1945 E 31st St, Hastings, MN 55033, United States","P589+VW Hastings, Minnesota, USA",http://www.radkecpa.net/,+1 651-437-5900,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=esehLzJRohBtVwn9BbH3Cg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.529335&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:17:58.629Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8–11:30 am,Closed,,,
"https://www.google.com/maps/place/McKern+Financial+Group,+Inc./data=!4m7!3m6!1s0x87f74059ff4fef6d:0x40aff103f2353ac6!8m2!3d44.0296739!4d-92.7510221!16s%2Fg%2F11c1pk24cr!19sChIJbe9P_1lA94cRxjo18gPxr0A","McKern Financial Group, Inc.",5.0,3,Tax preparation service,"203 W Main St, Kasson, MN 55944, United States","26HX+VH Kasson, Minnesota, USA",http://mckernfinancial.com/,+1 507-634-4307,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_e8Pcby1Mm6b52mFtnoVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.51248&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:03.660Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,,,
https://www.google.com/maps/place/MedCity+Consulting/data=!4m7!3m6!1s0x87f75f74907beb8b:0x9c86c1728c685a06!8m2!3d46.4419165!4d-93.3614534!16s%2Fg%2F11ckyc8vw4!19sChIJi-t7kHRf94cRBlpojHLBhpw,MedCity Consulting,4.1,12,Accountant,,,http://www.medcityconsulting.com/,+1 507-216-4228,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN-5oMgFPxLqbOg763VjrHndrtjbZwaGy48gqoo=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:08.394Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,,,
https://www.google.com/maps/place/JOD+Ltd./data=!4m7!3m6!1s0x87f6f7aa0e94e559:0x37d5742a5535ea5a!8m2!3d44.314498!4d-93.29445!16s%2Fg%2F1tdfj7b5!19sChIJWeWUDqr39ocRWuo1VSp01Tc,JOD Ltd.,4.2,6,Certified public accountant,"2209 Bard Ave NW, Faribault, MN 55021, United States","8P74+Q6 Faribault, Minnesota, USA",http://www.jodcpa.com/,+1 507-334-5516,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNQVkvWeLYwYfMAS_rRCW4xFbU02-xoyGN6zJCX=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:13.287Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/Tax+Relief+Advisers+Rochester+MN/data=!4m7!3m6!1s0x666e5a286afc326f:0x793b041ac6894d7b!8m2!3d46.4419165!4d-93.3614534!16s%2Fg%2F11x6q6zvp5!19sChIJbzL8aihabmYRe02JxhoEO3k,Tax Relief Advisers Rochester MN,,,Tax attorney,,,https://taxreliefadvisers.com/,+1 877-501-2220,Closed ⋅ Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipPKhurk6fYZSwT5kyQHfl_34dsA34fX8wU9K-d-=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:18.371Z,Closed,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,8 am–1 pm,,,
https://www.google.com/maps/place/Amundsen+Rick+Budget+Tax/data=!4m7!3m6!1s0x87f75fd9c8151101:0x98649befe0a362d!8m2!3d44.0663909!4d-92.4879682!16s%2Fg%2F1260q0gns!19sChIJAREVyNlf94cRLTYK_r5Jhgk,Amundsen Rick Budget Tax,,,Tax preparation service,"4152 18th Ave NW, Rochester, MN 55901, United States","3G86+HR Rochester, Minnesota, USA",,+1 507-529-1166,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fvcFdGL6IPZQSxv70Wlqbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.47241&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:21.055Z,,,,,,,,,,
https://www.google.com/maps/place/Major+%26+Co/data=!4m7!3m6!1s0x87fa2394fed30b7b:0x869b1d5183a30419!8m2!3d43.6705551!4d-92.0829238!16s%2Fg%2F1tkp0br5!19sChIJewvT_pQj-ocRGQSjg1Edm4Y,Major & Co,4.6,27,Tax preparation service,"141 Fillmore St W, Preston, MN 55965, United States","MWC8+6R Preston, Minnesota, USA",http://www.majortax.com/,+1 507-765-4444,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UDWDxQCAqutQlEtC4Vc85Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.547532&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:23.925Z,,,,,,,,,,
https://www.google.com/maps/place/Hemann+Grover+%26+Co+Pllp:+Grover+Le+Ann+M+CPA/data=!4m7!3m6!1s0x87f76fc6fdce00b1:0x11dc39520efa10bf!8m2!3d44.2008981!4d-92.6459043!16s%2Fg%2F1w2yvg1r!19sChIJsQDO_cZv94cRvxD6DlI53BE,Hemann Grover & Co Pllp: Grover Le Ann M CPA,5.0,1,Accountant,"231 S Main St, Pine Island, MN 55963, United States","6923+9J Pine Island, Minnesota, USA",,+1 507-356-8588,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uAVj-TMkR6Z7KCcdjK57vA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.63472&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:29.000Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1:30 pm,Closed,,,
https://www.google.com/maps/place/Bisbee+Income+Tax+%26+Acct/data=!4m7!3m6!1s0x87f0b9753156e7f9:0xa63c47c4a5ac30ab!8m2!3d43.5654895!4d-92.7189089!16s%2Fg%2F11g699dwls!19sChIJ-edWMXW58IcRqzCspcRHPKY,Bisbee Income Tax & Acct,4.9,9,Accountant,"320 W Main St, Adams, MN 55909, United States","H78J+5C Adams, Minnesota, USA",http://www.bisbeetax.com/,+1 507-582-3600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fm3o3ZefltP2O5d7fMEG1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.888197&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:31.759Z,,,,,,,,,,
"https://www.google.com/maps/place/HW+%26+Associates,+LLC+Certified+Public+Accountants/data=!4m7!3m6!1s0x87f621e783dc785b:0x3ad7e5a283dea08e!8m2!3d44.895546!4d-93.435889!16s%2Fg%2F1hc1jftd2!19sChIJW3jcg-ch9ocRjqDeg6Ll1zo","HW & Associates, LLC Certified Public Accountants",3.3,7,Certified public accountant,"12301 Whitewater Dr #115, Minnetonka, MN 55343, United States","VHW7+6J Minnetonka, Minnesota, USA",http://thehwteam.com/,+1 952-939-0910,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNSCSAn6FudkuYoM63dWwWcV56YRDPRsKg6axok=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:36.595Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 am,8 am–4 pm,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/Olson+Tax/data=!4m7!3m6!1s0x87f77132097e182d:0x308021bf5d63fe44!8m2!3d44.2887377!4d-92.6688935!16s%2Fg%2F1tdn4nrd!19sChIJLRh-CTJx94cRRP5jXb8hgDA,Olson Tax,5.0,2,Tax preparation service,"915 S Main St, Zumbrota, MN 55992, United States","78QJ+FC Zumbrota, Minnesota, USA",,+1 507-732-5143,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d4npwq4ROzZ_X7c7q0TFXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.33376&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:39.801Z,,,,,,,,,,
https://www.google.com/maps/place/Anderson+Alan+C+CPA/data=!4m7!3m6!1s0x87f9f478ae98ea99:0xba3629711d64c558!8m2!3d43.8457023!4d-92.189458!16s%2Fg%2F1td6st00!19sChIJmeqYrnj0-YcRWMVkHXEpNro,Anderson Alan C CPA,,,Tax preparation service,"123 Main St S #1, Chatfield, MN 55923, United States","RRW6+76 Chatfield, Minnesota, USA",,+1 507-867-3700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SwMDaID19iadkvXigAy0Dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.80229&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:42.639Z,,,,,,,,,,
https://www.google.com/maps/place/SmartVestor+Pro+-+Evin+W.+Lantz/data=!4m7!3m6!1s0x87f75e442cfb684b:0x257c3042c65f4569!8m2!3d44.0445079!4d-92.5111846!16s%2Fg%2F11c3tfwgzt!19sChIJS2j7LERe94cRaUVfxkIwfCU,SmartVestor Pro - Evin W. Lantz,5.0,1,Financial planner,"3249 19th St NW Ste 4, Rochester, MN 55901, United States","2FVQ+RG Rochester, Minnesota, USA",http://www.renovofinancialpartners.com/,+1 507-361-3999,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMLOUtvnSh01yTSMTElFRQH_S3YsOZmAmbXvIfp=w816-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:47.595Z,Closed,"9 am–12 pm, 1–6 pm","9 am–12 pm, 1–6 pm","9 am–12 pm, 1–6 pm","9 am–12 pm, 1–6 pm",Closed,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Carrie+Eversman/data=!4m7!3m6!1s0x87f9c72f68aa96f7:0xb5cfd3c74d39f3b!8m2!3d44.164644!4d-92.172267!16s%2Fg%2F11hyqvsn4t!19sChIJ95aqaC_H-YcRO5_TdDz9XAs,Carrie Eversman,5.0,2,Bookkeeping service,"445 W Broadway Suite 1, Plainview, MN 55964, United States","5R7H+V3 Plainview, Minnesota, USA",https://carrieeversman.biz/,+1 507-534-9200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uJeLnWoM7vwfmMsIlv6iKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.46584&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:50.388Z,,,,,,,,,,
"https://www.google.com/maps/place/Goodney+%26+Etter,+PA/data=!4m7!3m6!1s0x87f653c705406b69:0xc9bbfa2e564424d!8m2!3d44.4566969!4d-93.1598119!16s%2Fg%2F1tjdxgfy!19sChIJaWtABcdT9ocRTUJk5aK_mww","Goodney & Etter, PA",4.4,7,Certified public accountant,"319 Division St S, Northfield, MN 55057, United States","FR4R+M3 Northfield, Minnesota, USA",https://www.goodney.cpa/,+1 507-663-0861,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zXwBsO3Jhxgl1WkivqTgaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.82166&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:55.364Z,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,,,
https://www.google.com/maps/place/William+Sims/data=!4m7!3m6!1s0x87f9c7153a5d389b:0x66a7788296832282!8m2!3d44.1734365!4d-92.1657075!16s%2Fg%2F1tcxds32!19sChIJmzhdOhXH-YcRgiKDloJ4p2Y,William Sims,5.0,2,Tax preparation service,"920 N Wabasha, Plainview, MN 55964, United States","5RFM+9P Plainview, Minnesota, USA",,+1 507-534-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4nthoe4_T0AOyDxooplZEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.33618&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:18:58.217Z,,,,,,,,,,
