placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,error,info
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8644b58ece9e6077:0x8e60b66890778f30!8m2!3d30.2694284!4d-97.7484133!16s%2Fg%2F11pv26cb5m!19sChIJd2Cezo61RIYRMI93kGi2YI4,Parking Management Company,2.4,28,Public parking space,"583 W 6th St, Austin, TX 78701, United States","7792+QJ Austin, Texas, USA",https://parkingmgt.com/,+1 512-916-1111,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szGWlB621P6Vqh6160Zb_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.91039&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sorrento+Baton+Rouge+LA/@30.4514677,-91.1871466,14z",2025-10-28T18:34:48.537Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/717+Parking+Enterprises/data=!4m7!3m6!1s0x8626a500d73b20fb:0x9504af3d86bd4889!8m2!3d30.3783821!4d-91.0933267!16s%2Fg%2F1tgxtxqb!19sChIJ-yA71wClJoYRiUi9hj2vBJU,717 Parking Enterprises,,,,"150 Perkins Rowe, Baton Rouge, LA 70810, United States","9WH4+9M Baton Rouge, Louisiana, USA",http://717parking.com/,+1 225-338-9555,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iyEuZ-wD0lQAJt1tV8HHeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.85117&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Prairieville+Baton+Rouge+LA/@30.3058611,-90.9723583,14z",2025-10-28T18:35:04.891Z,,,,,,,,,,
https://www.google.com/maps/place/Renaissance+Baton+Rouge+Hotel/data=!4m10!3m9!1s0x8626a4eb92676fbd:0x4936b0000d18e11!5m2!4m1!1i2!8m2!3d30.386942!4d-91.0946525!16s%2Fg%2F1hf02ntpl!19sChIJvW9nkuukJoYREY7RAABrkwQ,Renaissance Baton Rouge Hotel,4.4,1521,,"7000 Bluebonnet Blvd, Baton Rouge, LA 70810, United States","9WP4+Q4 Baton Rouge, Louisiana, USA",https://www.marriott.com/en-us/hotels/btrbb-renaissance-baton-rouge-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 225-215-7000,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG-RLVMEAqRZ6FJkTPXfaM_Tiu3N9CyEb_R27FM_8M_fCaHGQbIz88PPz5N_Sxj_PXm_RF8ULFx0QfZoxG6o4ZDjmiEfB4jW46MpdNuNsm6Rgzb5GcC-VNvi-E0YRJz2GDAEnJAKCXIbA3Ntxqwo4T_Ld-etKut6q8o8N59b1JWbor3iNu3SkYY=w408-h282-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:35:23.991Z,,,,,,,,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x8626a0c1400cd763:0xe6f245f248612430!8m2!3d30.4491446!4d-91.1885204!16s%2Fg%2F11c1qbcjmw!19sChIJY9cMQMGgJoYRMCRhSPJF8uY,Parking,1.0,1,Parking lot,"232 Lafayette St, Baton Rouge, LA 70801, United States","CRX6+MH Baton Rouge, Louisiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bFyQd0q4BpwfRiwYUiwTRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.34517&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:35:27.583Z,,,,,,,,,,
https://www.google.com/maps/place/Indigo+Park/data=!4m7!3m6!1s0x8626a75772826f69:0x7b74dcb0c772faca!8m2!3d30.3441457!4d-91.1388034!16s%2Fg%2F11mv14d82f!19sChIJaW-CclenJoYRyvpyx7DcdHs,Indigo Park,4.4,473,Leasing service,"11959 Nicholson Dr, Baton Rouge, LA 70810, United States","8VV6+MF Baton Rouge, Louisiana, USA",https://www.indigoparkapts.com/,+1 225-766-0128,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPcnD9o4sIQWfS46w6tSklHS0QHnd68I3ROFxj2=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:35:33.306Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–5 pm,Closed,9 am–7 pm,,,
https://www.google.com/maps/place/Precision+Striping+LA/data=!4m7!3m6!1s0x42288b7d74c19cd7:0xd95d1dde6a363578!8m2!3d30.3935331!4d-91.1126641!16s%2Fg%2F11sqdxl518!19sChIJ15zBdH2LKEIReDU2at4dXdk,Precision Striping LA,5.0,5,Parking lot,"1926 Ryder Dr Unit B, Baton Rouge, LA 70808, United States","9VVP+CW Baton Rouge, Louisiana, USA",,+1 225-436-4895,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMP0lL_CqDP0bjTC93mMToePpRjSB7-wMD5kWB-=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:35:39.120Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/L%27Auberge+Casino+%26+Hotel+Baton+Rouge/data=!4m10!3m9!1s0x8626a6193fba2b5b:0xaab7ee2714d196a5!5m2!4m1!1i2!8m2!3d30.3466799!4d-91.1509597!16s%2Fm%2F0pk_4zz!19sChIJWyu6PxmmJoYRpZbRFCfut6o,L'Auberge Casino & Hotel Baton Rouge,4.2,7235,,"777 L’Auberge Ave, Baton Rouge, LA 70820, United States","8RWX+MJ Baton Rouge, Louisiana, USA",https://www.lbatonrouge.com/?utm_source=google&utm_medium=organic&utm_campaign=localseo,+1 225-215-7777,,https://lh3.googleusercontent.com/p/AF1QipM-xPw0icvpGaXjOtQ6wMRibPh6s4T6ZIDpjPEk=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:35:45.312Z,,,,,,,,,,
https://www.google.com/maps/place/Cinemark+Perkins+Rowe+and+XD/data=!4m7!3m6!1s0x8626a500d73b20fb:0x54292ec441dd8f0b!8m2!3d30.379153!4d-91.0949712!16s%2Fm%2F0k6_rm4!19sChIJ-yA71wClJoYRC4_dQcQuKVQ,Cinemark Perkins Rowe and XD,4.6,1658,Movie theater,"10000 Perkins Rowe Suite 125, Baton Rouge, LA 70810, United States","9WH4+M2 Baton Rouge, Louisiana, USA",https://www.cinemark.com/theatres/la-baton-rouge/cinemark-perkins-rowe-and-xd?utm_medium=organic&utm_source=gmb&utm_campaign=local_listing_theater&utm_content=GMB_listing&y_source=1_MTc0OTI5NTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 225-761-7844,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpkjSaTwXq06EKmbPOjVtoBse-zpvZqCX8C6qD-98K1DlM82YoDpxSWy1N3moS8BnPZQa3f_yPUguCIJxM2aow5Cc9cgawh5uPXDy8c_jB43dmKaDi4j0CkXXdo09PumPyEykQQg=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:35:49.993Z,,,,,,,,"Chain of movie theaters, some with multiple screens, stadium seats & self-service ticketing kiosks.",,
https://www.google.com/maps/place/Ochsner+Medical+Complex+-+The+Grove/data=!4m7!3m6!1s0x8626a510e758ba43:0xb3832ca7ebc13f9b!8m2!3d30.3862663!4d-91.0762773!16s%2Fg%2F11b8c4sd6s!19sChIJQ7pY5xClJoYRmz_B66csg7M,Ochsner Medical Complex - The Grove,4.7,1358,Hospital,"10310 The Grove Blvd, Baton Rouge, LA 70836, United States","9WPF+GF Baton Rouge, Louisiana, USA",http://digital.ochsner.org/schedule-br?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTUyMDE3MDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 225-761-5200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNhgDm-UDXiHelKbvJVRYyWHv5rvigSN-C5ST48=w427-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:35:57.311Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–1 pm,Closed,7 am–5 pm,,,
https://www.google.com/maps/place/The+Sportsbook+at+L%27Auberge+Baton+Rouge/data=!4m7!3m6!1s0x8626a72103ed034b:0x1154021549f30292!8m2!3d30.3444467!4d-91.1516466!16s%2Fg%2F11s87mqv8b!19sChIJSwPtAyGnJoYRkgLzSRUCVBE,The Sportsbook at L'Auberge Baton Rouge,3.6,81,Sports bar,"777 L’Auberge Ave, Baton Rouge, LA 70820, United States","8RVX+Q8 Baton Rouge, Louisiana, USA",https://www.lbatonrouge.com/casino/sportsbook,+1 225-224-4122,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNo3sK5uRyqdKm_75maJ7YhnRsAPBfVrtjOTt2I=w427-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:36:05.153Z,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–11 pm,7 am–11 pm,7 am–10 pm,7 am–10 pm,· Dine-in · Delivery,,
https://www.google.com/maps/place/Southside+Produce+Co+Inc/data=!4m7!3m6!1s0x8626a4521b2dcd49:0x5268b2f1b9c50e9f!8m2!3d30.3891015!4d-91.106265!16s%2Fg%2F1wf226lx!19sChIJSc0tG1KkJoYRnw7FufGyaFI,Southside Produce Co Inc,4.6,664,Produce market,"8240 Perkins Rd, Baton Rouge, LA 70810, United States","9VQV+JF Baton Rouge, Louisiana, USA",http://southsideproducemarket.com/,+1 225-763-9001,Open ⋅ Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwG_91YyR7Mk5iKLsiI8LK_CE2OWbZJhZopXQ9wQr0-g2ttKs9B7fUNyyRBzorY4X7f_5_NnrElS6BeXFI9fBFd8Nw8aO610ZclFFZCP-Dh7VyP_SLVJB2K2SPYBDoilBcvtt2_Zg=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:36:11.852Z,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,· In-store pick-up,,
https://www.google.com/maps/place/Perkins+Rowe/data=!4m7!3m6!1s0x8626a500d73b20fb:0xa012bab085e7bb74!8m2!3d30.3795616!4d-91.0949555!16s%2Fm%2F04f50zf!19sChIJ-yA71wClJoYRdLvnhbC6EqA,Perkins Rowe,4.6,4808,Shopping mall,"10202 Perkins Rowe, Oak Hills Place, LA 70810, United States","9WH4+R2 Oak Hills Place, Louisiana, USA",http://www.perkinsrowe.com/,+1 225-767-2001,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwZz6-ND0JdX0OAAD2FjjGlEmkRFyvUkSX2vHEMgIGo4KfyqdDf7d03DULrMnKPOVcVOXqxQHh8UqEueU0JgiFegT-j1oPMhvVFPnjwCWM2eHw6_Pcesoyy8f-wavMthQyknLbd=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:36:19.088Z,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,12–6 pm,10 am–9 pm,"Contemporary, urban mall offering an array of popular retail shops, restaurants & a movie theater.",,
https://www.google.com/maps/place/Metropolis/data=!4m7!3m6!1s0x8626a1d9c090b95f:0x5ae346e2e000e68!8m2!3d30.448736!4d-91.18913!16s%2Fg%2F11sv7f2h3m!19sChIJX7mQwNmhJoYRaA4ALm40rgU,Metropolis,3.0,3,Parking garage,"232 Lafayette St, Baton Rouge, LA 70801, United States","CRX6+F8 Baton Rouge, Louisiana, USA",https://parking.com/national/lot/232-lafayette?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-LA,+1 225-344-4142,"Open 24 hours

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iYA9mlsEs3ZabfM3zPW3Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.591&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:36:25.164Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/JCPenney/data=!4m7!3m6!1s0x8626a4fbc02c87db:0xda922281ef2e3c30!8m2!3d30.389851!4d-91.086277!16s%2Fg%2F1hdy_p8d6!19sChIJ24cswPukJoYRMDwu74Eikto,JCPenney,4.3,1186,Department store,"6201 Bluebonnet Blvd, Baton Rouge, LA 70836, United States","9WQ7+WF Baton Rouge, Louisiana, USA",https://www.jcpenney.com/locations/la/batonrouge/clothing-stores-batonrouge-la-2753.html,+1 225-766-4410,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9jxBUqWf9SVXMTQRT4uxaajfjcpC4aHLWLoRIdBpCrYxxyuA1CEsbu1VbOy7n93mYgZYHenU5yNhizBEInZqeTuFTSIqYbI7VnOASeu6Kboccvf4vqLMfQyRH-JCwW5r_WDuJ=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:36:31.854Z,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–6 pm,11 am–7 pm,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more. · In-store shopping · Kerbside pickup",,
https://www.google.com/maps/place/Baton+Rouge+General+-+Bluebonnet/data=!4m7!3m6!1s0x8626a4f9aaa91865:0xec534d797a17d4f7!8m2!3d30.3934034!4d-91.0947088!16s%2Fm%2F05zz_mq!19sChIJZRipqvmkJoYR99QXenlNU-w,Baton Rouge General - Bluebonnet,2.8,359,Hospital,"8585 Picardy Ave, Baton Rouge, LA 70809, United States","9WV4+94 Baton Rouge, Louisiana, USA",https://www.brgeneral.org/location/baton-rouge-general-bluebonnet,+1 225-763-4000,,https://lh3.googleusercontent.com/p/AF1QipNV8BEtOS3JOPyrzBHUJsZT81H1hf22l144miMU=w408-h273-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:36:38.562Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x8626a4d602d108ef:0x871f6e3ff2bf3511!8m2!3d30.3854994!4d-91.0633017!16s%2Fg%2F1tlw9fh9!19sChIJ7wjRAtakJoYRETW_8j9uH4c,Chick-fil-A,4.4,2223,Fast food restaurant,"7055 Siegen Ln #17, Baton Rouge, LA 70809, United States","9WPP+5M Baton Rouge, Louisiana, USA",https://www.chick-fil-a.com/,+1 225-293-3993,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSym9VRBJBQ0LGFARVYiHpu1xVy5Jtwr3M9BG2KzASYrSdniDsv247DSAs_f69fbzLL5xZIlkHYLTCjep0f0cbQrLoXdlFMytL199A4e5vpf9lcfTXnrhLuG70tISRkuylBktzLWFQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Baton+Rouge+Baton+Rouge+LA/@30.3605204,-91.106712,14z",2025-10-28T18:36:46.172Z,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,Closed,6:30 am–9 pm,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,,
