placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,attributes,error
https://www.google.com/maps/place/Rocky+Mountain+Multiple+Sclerosis+Clinic/data=!4m7!3m6!1s0x8752f59f2e1f1b33:0x6819a15f72354828!8m2!3d40.7792591!4d-111.8784348!16s%2Fg%2F11c6f896f6!19sChIJMxsfLp_1UocRKEg1cl-hGWg,Rocky Mountain Multiple Sclerosis Clinic,4.7,141,Medical Center,"370 E 9th Ave, Salt Lake City, UT 84103, United States","Q4HC+PJ Salt Lake City, Utah, USA",http://rockymountainmsclinic.com/,+1 801-331-9660,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOmHmtSnXIOFckDYRkSMHqjw3b04nphG-EdOKmE=w528-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:05.944Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Granger+Medical+Clinic+-+Pediatrics,+West+Valley/data=!4m7!3m6!1s0x87528cf45f3d5c4f:0xc5092cd07f5287e5!8m2!3d40.6962306!4d-111.962929!16s%2Fg%2F1vl5h7zr!19sChIJT1w9X_SMUocR5YdSf9AsCcU","Granger Medical Clinic - Pediatrics, West Valley",4.5,123,Pediatric clinic,"2965 W 3500 S, West Valley City, UT 84119, United States","M2WP+FR West Valley City, Utah, USA",http://www.grangermedical.com/our-locations/,+1 801-965-3448,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNFpdovKXmyEAY2yQy82e8nyDtYJm2jPT7fnmET=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:11.129Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,,,
https://www.google.com/maps/place/West+Valley+Vision+Source/data=!4m7!3m6!1s0x8752f2b5742ecac1:0xf40ce0a20806f578!8m2!3d40.7096484!4d-112.0259182!16s%2Fg%2F1hc2c94zh!19sChIJwcoudLXyUocRePUGCKLgDPQ,West Valley Vision Source,4.0,146,Eye care center,"2782 S 5600 W Suite 101, West Valley City, UT 84120, United States","PX5F+VJ West Valley City, Utah, USA",https://visionsource-wvc.com/,+1 801-969-9999,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nql4oPyle5ZcrT6YjaK8ZMjcvfn4twL-YXE41pC9k3h6EQurx3RMsLELlsoJ1Eb3gbnpy-SBBDYWRpJns4L3yfqSkAqDN4ecHwWTKCom05YD8eTAeI69ZM7WRQMUfAQMls7IsZI0Q=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:16.270Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/The+Children%27s+Center+Utah/data=!4m7!3m6!1s0x87525f99d7e4a083:0xc55ac559c5f34fc2!8m2!3d40.6812982!4d-111.9802883!16s%2Fg%2F1hm3flk6z!19sChIJg6Dk15lfUocRwk_zxVnFWsU,The Children's Center Utah,3.9,51,Mental health clinic,"3725 W 4100 S, West Valley City, UT 84120, United States","M2J9+GV West Valley City, Utah, USA",http://childrenscenterutah.org/,+1 801-582-5534,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMooTROlcq518cO9vV1kFdEnBxSUCYsNQtWCzNr=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:21.589Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/American+Wellness+%26+Rehab+Clinic/data=!4m7!3m6!1s0x87528bd59037fad9:0x1c87adfb4b1f5f72!8m2!3d40.6527647!4d-111.9097892!16s%2Fg%2F1hhhch_x1!19sChIJ2fo3kNWLUocRcl8fS_uthxw,American Wellness & Rehab Clinic,4.8,881,Medical clinic,"677 W 5300 S, Murray, UT 84123, United States","M33R+43 Murray, Utah, USA",http://wellnessandrehabclinic.com/,+1 801-327-8700,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOkqrd1kW-wBtd5crRdz1BydpvLJHB0DCfsI375=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:26.734Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/SLC+Beauty+Therapist/data=!4m7!3m6!1s0x8752f3e1cfff7037:0xb78593b446ecb21c!8m2!3d40.7103169!4d-112.0255602!16s%2Fg%2F11w_md36rh!19sChIJN3D_z-HzUocRHLLsRrSThbc,SLC Beauty Therapist,5.0,9,Facial spa,"2750 S 5600 W Ste 126, West Valley City, UT 84120, United States","PX6F+4Q West Valley City, Utah, USA",https://slcbeautytherapist.glossgenius.com/,,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipNNUzqv5hAChVsnzE8Vf7RQUTVcIIXf_w4art8U=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:31.799Z,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,9 am–4 pm,9 am–2 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/One+Source+Medical/data=!4m7!3m6!1s0x87528beb15dc434f:0x550ab4b0da0c16f2!8m2!3d40.6534091!4d-111.9440982!16s%2Fg%2F11whnlsnxh!19sChIJT0PcFeuLUocR8hYM2rC0ClU,One Source Medical,5.0,20,Medical clinic,"1972 W 5400 S Suite 2, Taylorsville, UT 84123, United States","M334+99 Taylorsville, Utah, USA",https://onesourcemvc.com/,+1 385-497-5590,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOXMEUgZtkbRTlmgAZEaAKXT3j5fQCAUEJ4lkpX=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:37.268Z,Closed,9 am–7 pm,3–7 pm,9 am–7 pm,3–7 pm,9 am–7 pm,Closed,,,
https://www.google.com/maps/place/Mountain+Land+Physical+Therapy+-+West+Valley/data=!4m7!3m6!1s0x8752f33070cfe011:0xfbcd7496b2c737b2!8m2!3d40.7151336!4d-112.0258867!16s%2Fg%2F11j5fwzrw3!19sChIJEeDPcDDzUocRsjfHspZ0zfs,Mountain Land Physical Therapy - West Valley,4.9,159,Physical therapist,"2532 S 5600 W, West Valley City, UT 84120, United States","PX8F+3J West Valley City, Utah, USA",https://www.mlpt.com/westvalley/,+1 801-415-6882,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPoJLCjeP86WrIxCbuu6PqBb0MA-CgPKmdW0dYb=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:42.831Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,,,
https://www.google.com/maps/place/Revibe+Men%27s+Health+by+Universal+Men%27s+Clinic/data=!4m7!3m6!1s0x87528bd53af525e5:0x69a8b678e1a1ec4e!8m2!3d40.6551628!4d-111.9052886!16s%2Fg%2F11bwqlsny5!19sChIJ5SX1OtWLUocRTuyh4Xi2qGk,Revibe Men's Health by Universal Men's Clinic,4.4,206,Medical clinic,"5292 College Dr STE 202, Murray, UT 84123, United States","M34V+3V Murray, Utah, USA",https://revibemenshealth.com/clinics/salt-lake-city/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 801-761-4515,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN3FPLalCqqSFvT_OlZV03H_UQ5cHC2dLejsBas=w408-h510-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:47.806Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Taylorsville+InstaCare/data=!4m7!3m6!1s0x87528c44afebddfd:0xdec47744adecae34!8m2!3d40.6667111!4d-111.9825553!16s%2Fg%2F1thxwq0y!19sChIJ_d3rr0SMUocRNK7srUR3xN4,Taylorsville InstaCare,4.0,994,Urgent care center,"3845 W 4700 S, Taylorsville, UT 84129, United States","M288+MX Taylorsville, Utah, USA",https://intermountainhealthcare.org/locations/taylorsville-clinic/instacare?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-840-2020,"Open ⋅ Closes 9 pm

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNnR2mgciIVQGrbsNzBvWF-foSoWeXDWBrO2Zk5=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:53.076Z,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,,,
https://www.google.com/maps/place/Alcoholicos+Anonimos/data=!4m7!3m6!1s0x87528dd221db4dfd:0x7496b4cefdf3e12e!8m2!3d40.6953987!4d-111.9672587!16s%2Fg%2F11j8w1v8jk!19sChIJ_U3bIdKNUocRLuHz_c60lnQ,Alcoholicos Anonimos,5.0,1,Alcoholism treatment program,"3555 3200 W, West Valley City, UT 84119, United States","M2WM+53 West Valley City, Utah, USA",,,Closed ⋅ Opens 7:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wViTYgarqgLSR5bH_0C96g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.316&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:35:58.124Z,7:30–9 pm,7:30–9 pm,7:30–9 pm,7:30–9 pm,7:30–9 pm,7:30–9 pm,7:30–9 pm,,,
https://www.google.com/maps/place/Taylorsville+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x87528959861d85ed:0x54a36c886d6556ab!8m2!3d40.6424176!4d-111.9381007!16s%2Fg%2F1v3kh_61!19sChIJ7YUdhlmJUocRq1ZlbYhso1Q,Taylorsville Comprehensive Treatment Center,4.0,40,Addiction treatment center,"5983 S Redwood Rd, Taylorsville, UT 84123, United States","J3R6+XQ Taylorsville, Utah, USA",https://www.ctcprograms.com/location/taylorsville-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzYxNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,+1 385-800-3015,Closed ⋅ Opens 5:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMdGw9pRF2M5qFwmcmdEwjjN9GjKAC47zSRZfY=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:03.350Z,Closed,5:30–11 am,5:30–11 am,5:30–11 am,5:30–11 am,5:30–11 am,7:30–10 am,,,
https://www.google.com/maps/place/Recovery+Ways+at+Copper+Hills+-+Salt+Lake+City/data=!4m7!3m6!1s0x87528bd45b65ab59:0x4ae3f1eb658e1bff!8m2!3d40.6564162!4d-111.9085184!16s%2Fg%2F1q5bp9j1x!19sChIJWatlW9SLUocR_xuOZevx40o,Recovery Ways at Copper Hills - Salt Lake City,4.0,85,Mental health service,"5288 Allendale Dr, Murray, UT 84123, United States","M34R+HH Murray, Utah, USA",https://www.recoveryways.com/centers/copper-hills-utah/?utm_source=BusinessProfile&utm_medium=organic,+1 385-474-4709,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPZOMbIgvrjrJ0BW2jTj8y4y_M_RbXy9Mwm8hGbIpuJgWU9e1PRl-LjT_yQEAouCveiw6i17Njan8VX7iH6LEbTXcYh2To_BHTPQmDcxZzxK8M4gMUfDJqnWq4qrHWOeDsIe7m=w408-h240-k-no-pi-0-ya118.16859-ro-0-fo100,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:09.054Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Apex+Spinal+Rehab/data=!4m7!3m6!1s0x87528bfa52025965:0x8aae3fb16f5dc95b!8m2!3d40.6825393!4d-111.9481494!16s%2Fg%2F1td5xmx_!19sChIJZVkCUvqLUocRW8ldb7E_roo,Apex Spinal Rehab,4.7,96,Chiropractor,"4085 S 2200 W ste c, West Valley City, UT 84119, United States","M3M2+2P West Valley City, Utah, USA",https://apexspinal.com/,+1 801-316-4471,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPPiiyYf54foUtPecvcSptf1kybjZYohFaRRJCP=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:14.181Z,Closed,"9 am–12:30 pm, 1:30–7 pm",2–7 pm,"9 am–12:30 pm, 1:30–7 pm",Closed,"9 am–12:30 pm, 1:30–7 pm",Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Safe+Harbor+Ketamine+Clinic/data=!4m7!3m6!1s0x87528b2b60ea3c8d:0x2a9735f7ec742ef5!8m2!3d40.6478606!4d-111.9362732!16s%2Fg%2F11jt86qw5m!19sChIJjTzqYCuLUocR9S507Pc1lyo,Safe Harbor Ketamine Clinic,4.8,5,Mental health clinic,"5667 S Redwood Rd STE #7A, Taylorsville, UT 84123, United States","J3X7+4F Taylorsville, Utah, USA",,+1 385-695-7599,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WVeGWaiqEU_mIU2JqKokrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.799835&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:19.071Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/Lice+Clinics+of+America+-+Salt+Lake+City/data=!4m7!3m6!1s0x87528a214ad6d1d9:0x68e902eb073ae8a3!8m2!3d40.6656149!4d-111.8879756!16s%2Fg%2F11c1xjnch_!19sChIJ2dHWSiGKUocRo-g6B-sC6Wg,Lice Clinics of America - Salt Lake City,5.0,517,Medical clinic,"4873 S State St, Murray, UT 84107, United States","M486+6R Murray, Utah, USA",https://www.liceclinicsofamerica.com/landing/salt-lake-city/,+1 801-895-4232,"Open ⋅ Closes 7 pm

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPAvVJTe3m366iw-BoYTbBNGGXADJHGCQoCywUU=w408-h612-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:24.452Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,,,
https://www.google.com/maps/place/Spine+Orthopedic+%26+Pain+Center/data=!4m7!3m6!1s0x87528cc3375cc7a1:0xc2b41a343fc9d8e6!8m2!3d40.6989368!4d-111.9877111!16s%2Fg%2F1tkbyq06!19sChIJocdcN8OMUocR5tjJPzQatMI,Spine Orthopedic & Pain Center,3.8,12,Orthopedic clinic,"4052 Pioneer Pkwy, Salt Lake City, UT 84120, United States","M2X6+HW Salt Lake City, Utah, USA",,+1 801-955-1232,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RBAVTqrXyTyyS5NwGi2Qmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.927605&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:29.399Z,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,,,
https://www.google.com/maps/place/Revity+Medical/data=!4m7!3m6!1s0x8752896a03494b11:0x5a740cbe522958d!8m2!3d40.6404943!4d-111.9382495!16s%2Fg%2F11vkpqllnl!19sChIJEUtJA2qJUocRjZUi5ctApwU,Revity Medical,4.9,144,Medical clinic,"6087 S Redwood Rd # B, Taylorsville, UT 84123, United States","J3R6+5P Taylorsville, Utah, USA",https://revitymedical.com/?utm_campaign=gmb,+1 855-596-4021,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNcdqyoeJnsJN5SwjgLBAfhPV1vHiFtCS3jLi-0=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:34.536Z,Closed,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
"https://www.google.com/maps/place/Community+Health+Centers+Inc.,+Oquirrh+View+Medical+%26+Dental+Clinic/data=!4m7!3m6!1s0x87528c6e8b39bc3f:0x695cfe9069cae33a!8m2!3d40.6665586!4d-111.9670778!16s%2Fg%2F1tcts4c2!19sChIJP7w5i26MUocROuPKaZD-XGk","Community Health Centers Inc., Oquirrh View Medical & Dental Clinic",2.8,200,Medical clinic,"4745 S 3200 W, Taylorsville, UT 84129, United States","M28M+J5 Taylorsville, Utah, USA",https://www.chc-ut.org/oquirrh-view-clinic,+1 801-964-6214,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrTmpazgbA15Wr8e9fGZ8CEDk9MiXLaJ6sh9LBen6PxHdmNe-GPi6Dd1SEH1uia9mCohQnnk-tfQyeiy2KhRfiZzSKVPmKobU7K7_I5aySfeZcsPhc8OhY_BAHPRIkmC8PdiACsIQ=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:39.604Z,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,LGBTQ+ friendly,,
"https://www.google.com/maps/place/PATH+Behavioral+Health,+Adolescent+Day+Treatment/data=!4m7!3m6!1s0x8752f59063698241:0xc42cddb610caa7f2!8m2!3d40.7232886!4d-111.9330326!16s%2Fg%2F11l2yr2zxp!19sChIJQYJpY5D1UocR8qfKELbdLMQ","PATH Behavioral Health, Adolescent Day Treatment",4.0,6,Mental health clinic,"1455 W 2200 S #100, West Valley City, UT 84119, United States","P3F8+8Q West Valley City, Utah, USA",https://pathihc.com/adolescent-day-treatment-center/,+1 801-893-8417,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO-3eUdkQJdzYm4kO2gVySY6y8TKOl_VCjSwE2n=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:44.925Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Lakeside+Counseling,+Carol+E.+Buffi,+LCSW/data=!4m7!3m6!1s0x875260194825bd93:0xbaea6158695bddb4!8m2!3d40.6687514!4d-111.9610741!16s%2Fg%2F1hc5088ss!19sChIJk70lSBlgUocRtN1baVhh6ro","Lakeside Counseling, Carol E. Buffi, LCSW",4.9,7,Mental health service,"2860 W 4700 S G2, Salt Lake City, UT 84129, United States","M29Q+GH Salt Lake City, Utah, USA",http://www.lakesidecounselingut.com/,+1 801-703-7911,,https://lh3.googleusercontent.com/p/AF1QipPupx7N4spVeNfh7zNY8akA9nQ__Ao7e9GofiMW=w408-h284-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:47.930Z,,,,,,,,,,
https://www.google.com/maps/place/Altium+Health+:+Mental+Health+Substance+Use+Disorders+%26+TMS/data=!4m7!3m6!1s0x87528fc8a6011edd:0xa16c4d50564d77da!8m2!3d40.6206157!4d-111.9829105!16s%2Fg%2F11frnq6hkw!19sChIJ3R4BpsiPUocR2ndNVlBNbKE,Altium Health : Mental Health Substance Use Disorders & TMS,3.5,59,Mental health clinic,"7181 S Campus View Dr Suite 1A, West Jordan, UT 84084, United States","J2C8+6R West Jordan, Utah, USA",http://www.altiumhealth.com/,+1 801-613-9843,,https://lh3.googleusercontent.com/p/AF1QipNmU8MhCntIKeVREQG_l4c7tQD88Fy94uXRwSB6=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:52.964Z,,,,,,,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Children,+Youth,+and+Family+Services+%7C+Valley+Behavioral+Health/data=!4m7!3m6!1s0x87528b43271abd51:0x738a074c1c193201!8m2!3d40.681555!4d-111.9806829!16s%2Fg%2F11b_3g89rz!19sChIJUb0aJ0OLUocRATIZHEwHinM","Children, Youth, and Family Services | Valley Behavioral Health",3.2,26,Mental health service,"3737 W 4100 S Ste 200, West Valley City, UT 84120, United States","M2J9+JP West Valley City, Utah, USA",https://www.valleycares.com/,+1 801-963-4200,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMNAn4d1RUb2m9QZBvZhqvD-EE14Ai4sTUwWCwD=w408-h612-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:36:58.092Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Glen+E+Johnson+Md/data=!4m7!3m6!1s0x87528cf0e14188bb:0x1c8dcc9964e31140!8m2!3d40.6824159!4d-111.9853382!16s%2Fg%2F1vrqb3b3!19sChIJu4hB4fCMUocRQBHjZJnMjRw,Glen E Johnson Md,4.8,24,Psychiatrist,"3940 4100 S, West Valley City, UT 84120, United States","M2J7+XV West Valley City, Utah, USA",https://rymap.org/business/glen-e-johnson-md-cycqmn,+1 801-966-3700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JLnvEFsLzFLwBcpKv8oXig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.93207&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:37:00.894Z,,,,,,,,,,
https://www.google.com/maps/place/Aspire+Home+Health+and+Hospice/data=!4m7!3m6!1s0x87528bb8e3f9c86d:0xbf516213a3e1dff7!8m2!3d40.6712941!4d-111.920546!16s%2Fg%2F1vbnpwzv!19sChIJbcj547iLUocR99_hoxNiUb8,Aspire Home Health and Hospice,5.0,1133,Home health care service,"1020 W Atherton Dr, Taylorsville, UT 84123, United States","M3CH+GQ Taylorsville, Utah, USA",https://www.aspireutah.com/,+1 801-292-0296,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNmy7OG8vqMWhfzE-IIiGdpKtUmlNvApLDdHWPB=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:37:06.004Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,
https://www.google.com/maps/place/ValleyEPIC+%7C+Valley+Behavioral+Health/data=!4m7!3m6!1s0x87528e9e1890f585:0x211edf85c09102c6!8m2!3d40.6380175!4d-111.9816856!16s%2Fg%2F1tdnllsd!19sChIJhfWQGJ6OUocRxgKRwIXfHiE,ValleyEPIC | Valley Behavioral Health,3.6,64,Mental health clinic,"3809 W 6200 S, Kearns, UT 84118, United States","J2Q9+68 Kearns, Utah, USA",http://www.valleycares.com/,+1 888-949-4864,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y57eyTzLJBWzHQqrhV6bAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.53436&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2025-09-28T23:37:11.075Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/McKay-Dee+Hospital+Infusion+Services/@41.2185625,-111.97051,14z/data=!4m6!3m5!1s0x87530f5541e0e6d1:0x3f518ac115742379!8m2!3d41.1840485!4d-111.9542124!16s%2Fg%2F11b76gh89w",McKay-Dee Hospital Infusion Services,4.0,4,Cancer treatment center,"4401 Harrison Blvd #1610, Ogden, UT 84403, United States","52MW+J8 Ogden, Utah, USA",https://intermountainhealthcare.org/locations/location-details/mckay-dee-hospital/mckay-dee-hospital/mckay-dee-hospital-infusion-services/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-387-5278,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RHuxBY35E5MyVKg21vzl1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.9131&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Salt+Lake+City+UT/@41.2185625,-111.97051,14z",2025-09-28T23:37:19.625Z,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,,,
