placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Grand+Teton+Gastroenterology/data=!4m7!3m6!1s0x53545f2118ce512d:0xba02831573bf423b!8m2!3d43.4728255!4d-111.9891892!16s%2Fg%2F1tf9mxy4!19sChIJLVHOGCFfVFMRO0K_cxWDAro,Grand Teton Gastroenterology,3.2,243,Medical clinic,"2770 Cortez Ave, Idaho Falls, ID 83404, United States","F2F6+48 Idaho Falls, Idaho, USA",http://www.gtgi.org/,+1 208-522-4000,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP2aDaC-qozqh8aqgpmRD7vXLfwkmYIytVH5A1V=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:49:10.367Z,,,
https://www.google.com/maps/place/Wright+Physical+Therapy+%7C+Idaho+Falls/data=!4m7!3m6!1s0x5354595a50358619:0x3d89b9b1fb0471a9!8m2!3d43.477868!4d-112.0615722!16s%2Fg%2F11txzvkhpg!19sChIJGYY1UFpZVFMRqXEE-7G5iT0,Wright Physical Therapy | Idaho Falls,4.9,151,Physical therapist,"2194 Snake River Pkwy Suite 102, Idaho Falls, ID 83402, United States","FWHQ+49 Idaho Falls, Idaho, USA",https://wrightpt.com/,+1 208-973-4144,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMr2RZ_RpV1MvdA0F0P6m7Fx_7z1xNU2Iz81CDx=w408-h544-k-no,true,8 am–6 pm,7 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:49:15.567Z,,,
https://www.google.com/maps/place/Eastern+Idaho+Foot+Clinic/data=!4m7!3m6!1s0x53545f2090ee546f:0x92bb3989837744f0!8m2!3d43.4740672!4d-111.9912047!16s%2Fg%2F1tgwrych!19sChIJb1TukCBfVFMR8ER3g4k5u5I,Eastern Idaho Foot Clinic,4.6,18,Podiatrist,"2610 Channing Way, Idaho Falls, ID 83404, United States","F2F5+JG Idaho Falls, Idaho, USA",https://easternidahofootclinic.com/,+1 208-523-2928,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOFVE8uJcyn-rafCMmnxawzvYwaxnMexp-lgL7C=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:49:21.269Z,,,
"https://www.google.com/maps/place/Logan+Cooper,+DO/data=!4m7!3m6!1s0x53545f93cac46c73:0x75be8848937f9fdf!8m2!3d43.4643872!4d-111.9858016!16s%2Fg%2F11n0ph8g9l!19sChIJc2zEypNfVFMR359_k0iIvnU","Logan Cooper, DO",4.7,25,Orthopedic surgeon,"3720 Woodking Dr, Idaho Falls, ID 83404, United States","F277+QM Idaho Falls, Idaho, USA",https://www.summitortho.net/physicians/logan-cooper-do/,+1 208-227-1100,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKb9V07RgzAXV9ShpQB8oApNGDC3TyAEwsdX_yUq8AH-LiEENEP7mCkxkS7xReMbd8Zn5IIhZx9C6KnsFkbu2WELHQw1IIXNKqzfd2Mz-g92-ujm8eZEBwMrZ4QJ4ah7cwGGyQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:49:26.634Z,,,
https://www.google.com/maps/place/Steele+Lake+Specialty/data=!4m7!3m6!1s0x53545f002591d7a9:0xb7b66aa492f58535!8m2!3d43.4688585!4d-111.9909444!16s%2Fg%2F11y3smt0d6!19sChIJqdeRJQBfVFMRNYX1kqRqtrc,Steele Lake Specialty,5.0,3,Surgeon,"3200 Channing Way # 206, Idaho Falls, ID 83404, United States","F295+GJ Idaho Falls, Idaho, USA",https://steelelakespecialty.com/,+1 208-529-2230,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOG5h2MFgZUueyUYihWBQ95c1T72Q1IeegwEWxT=w480-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–2 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:49:32.250Z,,,
https://www.google.com/maps/place/Teton+Foot+%26+Ankle+Center/data=!4m7!3m6!1s0x535458d81e79d185:0xf90fead64a85d3e9!8m2!3d43.467968!4d-112.0225221!16s%2Fg%2F1tcy3zp8!19sChIJhdF5HthYVFMR6dOFStbqD_k,Teton Foot & Ankle Center,4.8,97,Podiatrist,"3345 S Holmes Ave, Idaho Falls, ID 83404, United States","FX9G+5X Idaho Falls, Idaho, USA",http://www.tetonfootandankle.com/,+1 208-528-6225,Opens soon · 1 pm,,https://lh3.googleusercontent.com/p/AF1QipP12TPnm5VN3rsKFRNsiVG1pIM7bGnQSbEws3jE=w756-h240-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",9 am–2 pm,Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:49:37.521Z,,,
https://www.google.com/maps/place/Fitness+Forward+Physical+Therapy/data=!4m7!3m6!1s0x53545edca8cda03d:0x55d5ac333c90132e!8m2!3d43.4827998!4d-111.9985656!16s%2Fg%2F11f3tsymyh!19sChIJPaDNqNxeVFMRLhOQPDOs1VU,Fitness Forward Physical Therapy,4.9,12,Physical therapist,"1775 E 17th St suite d, Idaho Falls, ID 83404, United States","F2M2+4H Idaho Falls, Idaho, USA",,+1 208-243-9999,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPGpfvyPulahqPfzpgXezojlfaMVWWvCGd9PGGT=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:49:42.653Z,,,
"https://www.google.com/maps/place/Bingham+Healthcare+Orthopedics/@43.4667232,-111.9887346,17z/data=!3m1!4b1!4m6!3m5!1s0x53545f2375e754e9:0x710ac9d8aa8b3546!8m2!3d43.4667232!4d-111.9887346!16s%2Fg%2F11c52_x0jv",Bingham Healthcare Orthopedics,5.0,15,Orthopedic clinic,"3302 Valencia Dr, Idaho Falls, ID 83404, United States","F286+MG Idaho Falls, Idaho, USA",https://www.binghammemorial.org/physician-specialties/orthopedics,+1 208-535-3626,Open · Closes 5 pm,LGBTQ+ friendly,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:49:50.025Z,,,
"https://www.google.com/maps/place/Nathan+Rencher+D.O./@43.4643872,-111.9858016,17z/data=!3m1!4b1!4m6!3m5!1s0x53545f210b8843ad:0xfb159b94e973e6ec!8m2!3d43.4643872!4d-111.9858016!16s%2Fg%2F11f4lj1jxp",Nathan Rencher D.O.,4.8,20,Orthopedic surgeon,"3720 Woodking Dr, Idaho Falls, ID 83404, United States","F277+QM Idaho Falls, Idaho, USA",https://www.summitortho.net/physicians/nathan-rencher-do/,+1 208-227-1100,Open · Closes 5 pm,,,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:49:57.799Z,,,
https://www.google.com/maps/place/Elison+Oral+and+Maxillofacial+Surgery/data=!4m7!3m6!1s0x53545f1ffc99cad1:0xe401750c92ab8749!8m2!3d43.4743351!4d-111.9911218!16s%2Fg%2F1vp6zvq6!19sChIJ0cqZ_B9fVFMRSYerkgx1AeQ,Elison Oral and Maxillofacial Surgery,4.9,51,Oral surgeon,"2588 Channing Way, Idaho Falls, ID 83404, United States","F2F5+PH Idaho Falls, Idaho, USA",http://www.elisonoralsurgery.com/,+1 208-522-3100,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP-QaN3zYgs2IBMYRfTSjpOvfl5m1JAFw17WLsK=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:50:02.634Z,,,
https://www.google.com/maps/place/Evolution+Chiropractic/data=!4m7!3m6!1s0x53545edd025f7307:0x678aa216862bc943!8m2!3d43.482069!4d-112.0059079!16s%2Fg%2F1v_0jdxs!19sChIJB3NfAt1eVFMRQ8krhhaiimc,Evolution Chiropractic,4.6,71,Chiropractor,"1410 E 17th St, Idaho Falls, ID 83404, United States","FXJV+RJ Idaho Falls, Idaho, USA",http://www.evochiropractic.com/,+1 208-552-9600,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPNcq68PuOZxKCAcsKIXwfBXki36jw2ncyDJLJK=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:50:07.570Z,,,
"https://www.google.com/maps/place/Marsden+Jay/@43.4701735,-111.9914279,17z/data=!3m1!4b1!4m6!3m5!1s0x53545f242cdc4e15:0xbbac74bd0402e958!8m2!3d43.4701735!4d-111.9914279!16s%2Fg%2F1tnhx_kj",Marsden Jay,,,Medical clinic,"3100 Channing Way, Idaho Falls, ID 83404, United States","F2C5+3C Idaho Falls, Idaho, USA",http://eirmc.com/,+1 208-529-6269,,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:50:12.887Z,,,
https://www.google.com/maps/place/America+Health+Integrative+Medicine/data=!4m7!3m6!1s0x53545f2c9a8927cf:0x9c7fc5c13bf77c7e!8m2!3d43.4671134!4d-112.0051163!16s%2Fg%2F1tf69qdb!19sChIJzyeJmixfVFMRfnz3O8HFf5w,America Health Integrative Medicine,4.9,90,Medical clinic,"3360 S 15th E, Idaho Falls, ID 83404, United States","FX8V+RX Idaho Falls, Idaho, USA",,+1 208-522-8300,Temporarily closed,,https://lh3.googleusercontent.com/p/AF1QipNqgbyD9fa5_5OfCmBXhVGf8KnFPLmwVP3F594=w408-h270-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-01-28T19:50:17.931Z,,,
https://www.google.com/maps/place/North+Canyon+Pain+Management/data=!4m7!3m6!1s0x54ac7fb9dad46349:0xc809ef9751d019e6!8m2!3d42.5913522!4d-114.4420971!16s%2Fg%2F11vdw708vv!19sChIJSWPU2rl_rFQR5hnQUZfvCcg,North Canyon Pain Management,4.9,110,Pain management physician,"1674 Cyn Plz Dr, Twin Falls, ID 83301, United States","HHR5+G5 Twin Falls, Idaho, USA",https://northcanyon.org/find-a-service/pain-management/,+1 208-735-3728,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNOsATnbLoR5c2CjPhgJQCSbDMizvqZDSMjoNg-=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-01-28T19:50:31.660Z,,,
https://www.google.com/maps/place/Southern+Idaho+Pain+Institute/data=!4m7!3m6!1s0x54aca2fc2f52409b:0x80d79386e022bc14!8m2!3d42.5775292!4d-114.4780826!16s%2Fg%2F11bwgj01q3!19sChIJm0BSL_yirFQRFLwi4IaT14A,Southern Idaho Pain Institute,4.4,107,Pain control clinic,"176 Falls Ave, Twin Falls, ID 83301, United States","HGHC+2Q Twin Falls, Idaho, USA",https://www.thepaindoc.net/,+1 208-733-3181,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMLT1hj0KD_7mwWLf-I5Cl5EE4nFfiKby_vLj2f=w605-h240-k-no,true,8 am–5 pm,8 am–5 pm,7 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-01-28T19:50:36.786Z,,,
https://www.google.com/maps/place/St.+Luke%27s+Clinic+-+Pain+Management:+Twin+Falls/data=!4m7!3m6!1s0x54aca36ce1a9825f:0xf30641a87f420d06!8m2!3d42.5911886!4d-114.4928214!16s%2Fg%2F11fb376xnj!19sChIJX4Kp4WyjrFQRBg1Cf6hBBvM,St. Luke's Clinic - Pain Management: Twin Falls,4.7,74,Pain management physician,"625 Pole Line Rd W Suite 1A, Twin Falls, ID 83301, United States","HGR4+FV Twin Falls, Idaho, USA",https://stlukesonline.org/en/get-care/locations/clinics/st-lukes-clinic-pain-management-twin-falls/,+1 208-814-8725,"Open · Closes 5 pm

Confirmed by this business 11 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipP1tZzxjXj_qCuVlYb64cnloocMxFWh5f0JYDIn=w408-h332-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-01-28T19:50:41.814Z,,,
"https://www.google.com/maps/place/Benjamin+W+Attebury,+PA-C/data=!4m7!3m6!1s0x54aca396b467ed35:0xa91ee1e7e448ce53!8m2!3d42.5775292!4d-114.4780825!16s%2Fg%2F11sq1q_xk6!19sChIJNe1ntJajrFQRU85I5OfhHqk","Benjamin W Attebury, PA-C",4.9,33,Pain management physician,"176 Falls Ave, Twin Falls, ID 83301, United States","HGHC+2Q Twin Falls, Idaho, USA",https://www.thepaindoc.net/,+1 208-733-3181,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5dikYsunj1L_ECk7QZ6JrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.23651&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,7 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-01-28T19:50:46.747Z,,,
"https://www.google.com/maps/place/Johnny+M+Urrutia,+PA-C/data=!4m7!3m6!1s0x54aca301a5942f65:0x7d54f647c4eb6def!8m2!3d42.5775292!4d-114.4780825!16s%2Fg%2F11rqgkdk72!19sChIJZS-UpQGjrFQR723rxEf2VH0","Johnny M Urrutia, PA-C",4.7,28,Pain management physician,"176 Falls Ave, Twin Falls, ID 83301, United States","HGHC+2Q Twin Falls, Idaho, USA",https://www.thepaindoc.net/,+1 208-733-3181,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5dikYsunj1L_ECk7QZ6JrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.23651&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,7 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-01-28T19:50:51.626Z,,,
"https://www.google.com/maps/place/Michael+McEntire,+MD/data=!4m7!3m6!1s0x54aca3fab0fac509:0x8a51fd1d063aa172!8m2!3d42.5911886!4d-114.4928214!16s%2Fg%2F11c807ywll!19sChIJCcX6sPqjrFQRcqE6Bh39UYo","Michael McEntire, MD",4.9,122,Pain management physician,"625 Pole Line Rd W Suite 1A, Twin Falls, ID 83301, United States","HGR4+FV Twin Falls, Idaho, USA",https://www.stlukesonline.org/health-services/providers/mcentire-michael,+1 208-814-8725,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8JQ7emxJsRA7_ymOEPkJxImquirUArCI8Jd7d-s6oRWBhrgXFe97Cyc8v-qlnWGbUIQNFLC1IDKYP0dwNy0FaR9lMJab-9OsA1D4-mcDHCqropKqheCgcJE__eM0vcEbSwQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-01-28T19:50:56.676Z,,,
"https://www.google.com/maps/place/Zac+Jergensen,+MD/data=!4m7!3m6!1s0x54ac7f53b8b41e09:0xa5053caf1a0d94ba!8m2!3d42.5913522!4d-114.4420971!16s%2Fg%2F11vdw8b2wq!19sChIJCR60uFN_rFQRupQNGq88BaU","Zac Jergensen, MD",4.9,145,Pain management physician,"1674 Cyn Plz Dr, Twin Falls, ID 83301, United States","HHR5+G5 Twin Falls, Idaho, USA",https://northcanyon.org/doctor/zac-jergensen/,+1 208-735-3728,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNcQIRk3STjXKG22zBexR0UW5Nhko6BCEPgots_=w408-h510-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-01-28T19:51:01.741Z,,,
"https://www.google.com/maps/place/David+Jensen,+DO/@42.582415,-114.4630987,17z/data=!3m1!4b1!4m6!3m5!1s0x54aca23954c39c47:0xa273faaa7c78ad89!8m2!3d42.582415!4d-114.4630987!16s%2Fg%2F1tmg68hl","David Jensen, DO",4.6,11,Physiatrist,"East Entrance (back, 738 N College Rd suite b, Twin Falls, ID 83301, United States","HGJP+XQ Twin Falls, Idaho, USA",http://www.magicvalleyorthopedics.com/,+1 208-735-3600,Open · Closes 5 pm,,,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-01-28T19:51:08.885Z,,,
https://www.google.com/maps/place/Whole+Health+Chiropractic/data=!4m7!3m6!1s0x54ae4be351214af3:0x144cc00450f51fc8!8m2!3d43.607288!4d-116.516868!16s%2Fg%2F1w346b78!19sChIJ80ohUeNLrlQRyB_1UATATBQ,Whole Health Chiropractic,4.9,173,Chiropractor,"16150 N High Desert St Ste 112, Nampa, ID 83687, United States","JF4M+W7 Nampa, Idaho, USA",http://wholehealthnampa.com/,+1 208-442-1123,Closed · Opens 3 pm,,https://lh3.googleusercontent.com/p/AF1QipOhAcV0ivzoNuvzXvagHdUaVc4l-38B9V6XWBUG=w408-h284-k-no,true,"8:30 am–12:30 pm, 3–6 pm",1–6 pm,8:30 am–12:30 pm,Closed,Closed,"8:30 am–12:30 pm, 3–6 pm",1–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Caldwell+ID+ID/@43.6629384,-116.6873596,14z",2026-01-28T19:51:22.126Z,,,
https://www.google.com/maps/place/Pain+Center/data=!4m7!3m6!1s0x54afb440e4904857:0xa9c683833ac7749!8m2!3d43.6536132!4d-116.6976852!16s%2Fg%2F1261ydt7j!19sChIJV0iQ5EC0r1QRSXesMzhonAo,Pain Center,3.7,40,Pain control clinic,"1825 S Kimball Ave, Caldwell, ID 83605, United States","M832+CW Caldwell, Idaho, USA",https://thepaincenterinc.com/,+1 208-455-3535,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAHyFJOB977xQvyoWovjGUylsW-DrTRuTM7AF99knrGl6Q6AFG5f1CVAdSWQjDil2CjNlFsQA7zcngY1P7vN8Hyh4qtOrsgKDNfUep3IMbQ9efZ_lJQ-CECpPy0qGBy86JQ1w2=w408-h725-k-no,true,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Caldwell+ID+ID/@43.6629384,-116.6873596,14z",2026-01-28T19:51:27.249Z,,,
https://www.google.com/maps/place/Spine+Institute+of+Idaho+-+Caldwell+Office/data=!4m7!3m6!1s0x54afb441bdd9daeb:0x8e8a9c32dd181ed3!8m2!3d43.652948!4d-116.694749!16s%2Fg%2F11fyzcgjhp!19sChIJ69rZvUG0r1QR0x4Y3TKcio4,Spine Institute of Idaho - Caldwell Office,4.0,15,Medical group,"1906 S Fairview Ave #420, Caldwell, ID 83605, United States","M834+54 Caldwell, Idaho, USA",http://www.spineidaho.com/,+1 208-459-9177,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOi6e7RXyurO6ifJ3-41tF061emVZR4jHKrAYnS=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Caldwell+ID+ID/@43.6629384,-116.6873596,14z",2026-01-28T19:51:32.287Z,,,
"https://www.google.com/maps/place/Dr.+Michael+B.+Spackman,+MD/data=!4m7!3m6!1s0x54afb44012c804c7:0xb439a093b3f05b8c!8m2!3d43.6554709!4d-116.6966612!16s%2Fg%2F1hc1f2ncc!19sChIJxwTIEkC0r1QRjFvws5OgObQ","Dr. Michael B. Spackman, MD",5.0,2,Pain management physician,"211 E Logan St Suite 305, Caldwell, ID 83605, United States","M843+58 Caldwell, Idaho, USA",,+1 208-855-2900,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1d5andAAIRw9iosUwK4yKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.05087&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Caldwell+ID+ID/@43.6629384,-116.6873596,14z",2026-01-28T19:51:34.965Z,,,
"https://www.google.com/maps/place/Pain+Management+of+North+Idaho,+Scott+Magnuson,+MD,+Clinton+Thome,+MD+%26+Denise+Love,+ARNP/data=!4m7!3m6!1s0x5361c6c175dc7b67:0x9b61b5853c0fff82!8m2!3d47.69466!4d-116.810116!16s%2Fg%2F1v_z8kxg!19sChIJZ3vcdcHGYVMRgv8PPIW1YZs","Pain Management of North Idaho, Scott Magnuson, MD, Clinton Thome, MD & Denise Love, ARNP",4.6,511,Nurse practitioner,"1686 W Riverstone Dr #1, Coeur d'Alene, ID 83814, United States","M5VQ+VX Coeur d'Alene, Idaho, USA",http://www.cdapain.com/,+1 208-765-4807,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipPMHZSY-MGCZOxRVB6uERQExWwvm8e1T-mDTVm3=w408-h272-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-28T19:51:51.957Z,,,
https://www.google.com/maps/place/Inland+Northwest+Anesthesia+%26+Pain/data=!4m7!3m6!1s0x5361c306867450b3:0x2fd167f45656fb85!8m2!3d47.6940934!4d-116.7958622!16s%2Fg%2F1ptx4_8v0!19sChIJs1B0hgbDYVMRhftWVvRn0S8,Inland Northwest Anesthesia & Pain,4.2,16,Pain control clinic,"850 W Ironwood Dr STE 300, Coeur d'Alene, ID 83814, United States","M6V3+JM Coeur d'Alene, Idaho, USA",http://inwapainmanagement.com/,+1 208-457-7078,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipORSxS7M84jszsdOrgwBtDZ6-VgeIgblu6AkwA5=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-28T19:51:56.824Z,,,
https://www.google.com/maps/place/Northwest+Spine+and+Pain+Medicine/data=!4m7!3m6!1s0x5361c169b3a4fe0f:0x823a6766b9e11780!8m2!3d47.7303198!4d-116.7965414!16s%2Fg%2F11sjv6dx7z!19sChIJD_6ks2nBYVMRgBfhuWZnOoI,Northwest Spine and Pain Medicine,4.9,10,Pain management physician,"509 W Hanley Ave STE 101, Coeur d'Alene, ID 83815, United States","P6J3+49 Coeur d'Alene, Idaho, USA",http://nwspm.com/,+1 509-464-6208,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PnXm65KASZac0f1rWi7mzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.92273&pitch=0&thumbfov=100,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-28T19:52:01.551Z,,,
"https://www.google.com/maps/place/NORTH+IDAHO+PAIN+CENTER,+LLC/data=!4m7!3m6!1s0x5361c7fc33165db1:0x61cceb059063f29!8m2!3d47.6946598!4d-116.8101162!16s%2Fg%2F11ghrbpmmb!19sChIJsV0WM_zHYVMRKT8GWbDOHAY","NORTH IDAHO PAIN CENTER, LLC",2.0,1,Surgical center,"1686 W Riverstone Dr #2, Coeur d'Alene, ID 83814, United States","M5VQ+VX Coeur d'Alene, Idaho, USA",http://www.cdapain.com/,+1 208-765-4807,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipPp9caLBxUEWoknKVNvgXtyDpjhGMibOE0H4GB2=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,7 am–4:30 am,7 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-28T19:52:06.194Z,,,
