placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Optimized+Health+and+Integrative+Medicine/data=!4m7!3m6!1s0x87c539f0bcd82b6f:0xdae3f6f28acdf260!8m2!3d37.6803718!4d-92.6651398!16s%2Fg%2F11rrx8kx8b!19sChIJbyvYvPA5xYcRYPLNivL249o,Optimized Health and Integrative Medicine,4.9,61,Wellness center,"108 N Madison Ave, Lebanon, MO 65536, United States","M8JM+4W Lebanon, Missouri, USA",http://optimizedhealth-wellness.com/,+1 417-533-4355,,https://lh3.googleusercontent.com/p/AF1QipNoNSHuD_-tPBkcmMbeykB6IxC1ztt5v2e3CZgO=w408-h340-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:20:58.280Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Reign+Men%27s+Health/data=!4m7!3m6!1s0x873adbed3ae2ab29:0xa5b50e0449a275bc!8m2!3d31.117227!4d-96.9130436!16s%2Fg%2F11kqj8mqq7!19sChIJKaviOu3bOocRvHWiSQQOtaU,Reign Men's Health,5.0,2,Men's health physician,,,,+1 512-872-4362,,https://lh3.googleusercontent.com/p/AF1QipPnABbSRGQbvJj_lnBT2RGoVquWmJlllAPuYRKI=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:00.414Z,,,,
https://www.google.com/maps/place/In+Balance+Neuromuscular+Therapy/data=!4m7!3m6!1s0x87cf647bf1710103:0xdd88d461f46fb534!8m2!3d37.2092827!4d-93.276871!16s%2Fg%2F1tvym9bl!19sChIJAwFx8Xtkz4cRNLVv9GHUiN0,In Balance Neuromuscular Therapy,5.0,13,Pain control clinic,"1136 E St Louis St, Springfield, MO 65806, United States","6P5F+P7 Springfield, Missouri, USA",http://www.inbalancenmt.net/,+1 417-860-0648,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I-EwK3JQIKvNYaFemA29JA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.52625&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:04.687Z,,,,
https://www.google.com/maps/place/Springfield+Veterinary+Center/data=!4m7!3m6!1s0x87cf64888e9281e3:0x94f7824c3ab93644!8m2!3d37.1594867!4d-93.2916816!16s%2Fg%2F1tf7bmp2!19sChIJ44GSjohkz4cRRDa5OkyC95Q,Springfield Veterinary Center,4.8,242,Veterinarian,"330 E Battlefield Rd B, Springfield, MO 65807, United States","5P55+Q8 Springfield, Missouri, USA",http://www.springfieldvet.com/,+1 417-887-8030,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoeF1BER_NxO9lB9LwNXsp9wFC9q7YAliq1ixFIhlwSrFTl1gx5HveF4bJ9N8_kkCQ_Tn8-hBfoS0xio9YHQ4ppoTHu3n1prUKSwJiQXQpwkPPEdSFAFRlnYH2dc6j7erVmQno=w408-h544-k-no,false,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:08.921Z,,,,
https://www.google.com/maps/place/R%2BR+Therapeutics+Center/data=!4m7!3m6!1s0x87cf7ba02cb20d1b:0x9bb6ae98f872f77c!8m2!3d37.1602959!4d-93.3015808!16s%2Fg%2F11jgngy578!19sChIJGw2yLKB7z4cRfPdy-Jiutps,R+R Therapeutics Center,5.0,216,Massage therapist,"743 W Battlefield Rd, Springfield, MO 65807, United States","5M6X+49 Springfield, Missouri, USA",https://www.rrtherapeuticscenter.com/,+1 417-849-9730,"Open · Closes 5:30 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMS8IE6bwqOWmxY0ERh_hlIC4uDIsFEWWaUStyS=w426-h240-k-no,true,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,11 am–6:30 pm,11 am–6:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:13.526Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Dr.+Jason+Crockett/data=!4m7!3m6!1s0x87cf627d55c95555:0xe04a4fabbf64eea2!8m2!3d37.2409938!4d-93.2987482!16s%2Fg%2F11qgb76vqn!19sChIJVVXJVX1iz4cRou5kv6tPSuA,Dr. Jason Crockett,5.0,3,Chiropractor,"733 W Kearney St, Springfield, MO 65803, United States","6PR2+9G Springfield, Missouri, USA",,+1 417-831-7575,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZQ9po14iFX4EFcmQ5zQu3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.6714&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:15.704Z,,,,
https://www.google.com/maps/place/Affirm+Health+Center/data=!4m7!3m6!1s0x87cf64f8d703073b:0x6296f5d54fc983dd!8m2!3d37.2084507!4d-93.2972459!16s%2Fg%2F1z44b1rp1!19sChIJOwcD1_hkz4cR3YPJT9X1lmI,Affirm Health Center,4.8,65,Nurse practitioner,"600 W College St #120, Springfield, MO 65806, United States","6P53+94 Springfield, Missouri, USA",https://affirmhealthcenter.com/,+1 417-823-3901,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepD-qkAK_wZgfegASHAfUhAYiCt3F6AKzXM05NXRs1KrBK78M08iBx1osI_fS1TDwA0rzqmodLsJHugU68CY3mpFPk_WshHp_IVmlTJFetHEmDKML4lg6_iZzwha3PpgM7kBN3GPQ=w408-h305-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:19.950Z,,,,
https://www.google.com/maps/place/WW+Studio+Fremont+Center/data=!4m7!3m6!1s0x87cf6379318e5951:0x336ca753cb3cee36!8m2!3d37.1585888!4d-93.2727016!16s%2Fg%2F1jglxjht0!19sChIJUVmOMXljz4cRNu48y1OnbDM,WW Studio Fremont Center,4.6,9,Weight loss service,"1350 E Battlefield Rd, Springfield, MO 65804, United States","5P5G+CW Springfield, Missouri, USA",https://www.weightwatchers.com/us/find-a-workshop/1214179/ww-studio-fremont-center-springfield-mo,+1 800-651-6000,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerk9DeHKGDEpPVMHFtG-joqaoMig1656ddXP-hswqobV3K_yNLrXk-jShU2FM6A8bdpe2bI32un7FT6gNHvuQFJFxdM4RvtHo8ICCIPY9aAp41SvpBVjDZXoK7Xpjive0xmmNys=w408-h594-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:22.229Z,,,,
https://www.google.com/maps/place/Magnetic+Health+%26+Wellness/data=!4m7!3m6!1s0x87cf634697f0b7db:0xb8077904a85927ec!8m2!3d37.1831636!4d-93.272155!16s%2Fg%2F1tfpq6sp!19sChIJ27fwl0Zjz4cR7CdZqAR5B7g,Magnetic Health & Wellness,,,Medical clinic,"1353 E University St, Springfield, MO 65804, United States","5PMH+74 Springfield, Missouri, USA",,+1 417-887-2900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7_rAXMVHpJVaqTokWYG4UQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.8238401&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:24.424Z,,,,
https://www.google.com/maps/place/Sano+Global+Nutrition/data=!4m7!3m6!1s0x87cf7b5d06837bed:0x5503c7f8df6803d5!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11g6z5gq4h!19sChIJ7XuDBl17z4cR1QNo3_jHA1U,Sano Global Nutrition,5.0,2,Vitamin & supplements store,,,,+1 888-681-9711,Open · Closes 11:30 pm,https://lh3.googleusercontent.com/p/AF1QipPV7m6meprmVdRRm-jd8ZD_f1NOv4bR8nUj_NUr=w478-h240-k-no,true,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:28.641Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Hy-Vee+Pharmacy/data=!4m7!3m6!1s0x87cf655b1a5612f7:0x9ff381f812164939!8m2!3d37.1587767!4d-93.315384!16s%2Fg%2F1tcxdr1p!19sChIJ9xJWGltlz4cROUkWEviB858,Hy-Vee Pharmacy,4.4,3706,Pharmacy,"1720 W Battlefield Rd, Springfield, MO 65807, United States","5M5M+GR Springfield, Missouri, USA",https://www.hy-vee.com/my-pharmacy/pharmacy-finder/springfield-mo-1-1720-w-battlefield-rd-springfield-mo/1641?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 417-881-1217,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3loy61gtUS8cBU7l-3X_ZhfW4HoedXJGfZ8CiydIzda2ce3nr6Zh92up1sbRG4dn51094tl8K2iCMozyNYAnJ_jjKsay0Eh1wrvjgViDWr-5gdMFYXDO0kQjCxcD7L6rvIsQ=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:33.039Z,,,· Delivery,
https://www.google.com/maps/place/The+Mindful+Living+Movement/data=!4m7!3m6!1s0xa2603db6551df963:0x9a774c918024c6b0!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11y8j0c1vf!19sChIJY_kdVbY9YKIRsMYkgJFMd5o,The Mindful Living Movement,5.0,11,Wellness program,,,https://www.mindfullifehappylife.com/,+1 417-496-0958,,https://lh3.googleusercontent.com/p/AF1QipMn9lUiXrmjtHumGWnAAAS-8lXYYD_yBDr9tikB=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:37.553Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Akashawa+Healing/@51.2072,-79.5417226,2z/data=!3m1!4b1!4m6!3m5!1s0x827bcb475709b9bb:0xa4c07bb2fd6fcbaf!8m2!3d51.2072!4d-79.5417226!16s%2Fg%2F11ytvg2l4v",Akashawa Healing,,,Reiki therapist,,,https://www.akashawa.com/,+1 417-815-4723,Open · Closes 8 pm,,true,12–8 pm,12–8 pm,Closed,Closed,12–8 pm,12–8 pm,12–8 pm,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:43.637Z,,,,
https://www.google.com/maps/place/The+Wellness+Way+-+Seymour/data=!4m7!3m6!1s0x87cff32fc94ad0d7:0xebacf06735318e03!8m2!3d37.1463279!4d-92.7703552!16s%2Fg%2F11x9bnnf_!19sChIJ19BKyS_zz4cRA44xNWfwrOs,The Wellness Way - Seymour,4.6,11,Chiropractor,"213 W Washington St, Seymour, MO 65746, United States","46WH+GV Seymour, Missouri, USA",http://thewellnessway.com/seymour,+1 417-935-2471,Closed · Opens 1 pm,https://lh3.googleusercontent.com/p/AF1QipN8MVqhgjPDmZij-bdUFEi3XRiJ5a_wET0nOpXK=w408-h306-k-no,true,1–6 pm,"8–11 am, 1–4 pm",8 am–4 pm,"8–11 am, 1–6:30 pm","8–11 am, 1–4 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:47.941Z,,,,
"https://www.google.com/maps/place/Dr.+Rachelle+LaBriere,+Optometrist,+and+Associates+-+Springfield/data=!4m7!3m6!1s0x87cf64a59913c48d:0xf92ab7dd745198f9!8m2!3d37.1590575!4d-93.2694515!16s%2Fg%2F11g8vmxwwm!19sChIJjcQTmaVkz4cR-ZhRdN23Kvk","Dr. Rachelle LaBriere, Optometrist, and Associates - Springfield",4.8,206,Optometrist,"1518 E Battlefield Rd, Springfield, MO 65804, United States","5P5J+J6 Springfield, Missouri, USA",https://eyedoctors.pearlevision.com/mo/springfield/1518-e-battlefield-rd.html?cid=yext_odPVOD7494-210000852&y_source=1_Mjg3MjQ5Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 417-881-5530,"Open · Closes 4:30 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOquUiEF5vQ50Pxhm5RiLElbaLwmudUyPcpJV4F=w517-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:52.585Z,,,,
https://www.google.com/maps/place/The+Joy+Of+You/data=!4m7!3m6!1s0x87cf638001aae4a9:0x1c2ec4cd6096fb31!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11wwrbcbj3!19sChIJqeSqAYBjz4cRMfuWYM3ELhw,The Joy Of You,,,Alternative medicine practitioner,,,https://joybrookes.tribesites.com/,,,https://lh3.googleusercontent.com/p/AF1QipP7A_sCckHiVrn5wuYzwOG5BzH_a-1ZxibL-njS=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:54.886Z,,,,
https://www.google.com/maps/place/Live+Inspired+Coaching/data=!4m7!3m6!1s0x87cf7b6148d2bb77:0x467e4f4fa38fdb51!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11h1kysyhn!19sChIJd7vSSGF7z4cRUduPo09PfkY,Live Inspired Coaching,5.0,15,Life coach,,,https://www.liveinspiredcoaching.com/,,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMG6GHxfr6GhNTEGzssCfs4KqYoMfbImRmbIHE1=w425-h240-k-no,true,Closed,9 am–5 pm,Closed,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:21:59.607Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/Regeneration+Wellness,+LLC/data=!4m7!3m6!1s0x87cf630193d0f271:0x2017926af3267acf!8m2!3d37.1891573!4d-93.2596607!16s%2Fg%2F11ww8ck76r!19sChIJcfLQkwFjz4cRz3om82qSFyA","Regeneration Wellness, LLC",,,Mental health service,"1909 E Bennett St, Springfield, MO 65804, United States","5PQR+M4 Springfield, Missouri, USA",,+1 417-402-8350,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNv3B39s7x74-s_BXA1DffB9iQH3SrFZE5O82Fy=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:08.169Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/MidMo+Integrative+Health/data=!4m7!3m6!1s0x87c53974e2f6986d:0x29f9b55fdd3f1c!8m2!3d37.6679403!4d-92.6372067!16s%2Fg%2F11lngkthqv!19sChIJbZj24nQ5xYcRHD_dX7X5KQA,MidMo Integrative Health,5.0,8,Women's health clinic,"1229 Deadra Dr, Lebanon, MO 65536, United States","M997+54 Lebanon, Missouri, USA",http://midmohealth.com/,+1 417-322-6460,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GduYoyP9bP1a2--KmIjGNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.75848&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:12.587Z,,,,
https://www.google.com/maps/place/Stressed+Out+Humans/data=!4m7!3m6!1s0x87cf633a35d03129:0x29ecec0ad7b1dc70!8m2!3d37.182771!4d-93.2958666!16s%2Fg%2F11h6dhm3pv!19sChIJKTHQNTpjz4cRcNyx1wrs7Ck,Stressed Out Humans,5.0,4,Wellness program,,,http://www.jaymesweere.com/stressedouthumans,+1 417-414-0149,Closed · Opens 11 am Wed,https://lh3.googleusercontent.com/p/AF1QipNiY8UPvQIG4SLxBH01IHCRcF69jvytDE-SrlwX=w408-h271-k-no,true,Closed,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:17.013Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Heartland+Wellness/@37.5984464,-95.5722416,8z/data=!3m1!4b1!4m6!3m5!1s0x8cc740199a0c9b53:0x7656279256a14a95!8m2!3d37.5984464!4d-95.5722416!16s%2Fg%2F11mdtw57tz",Heartland Wellness,,,Wellness program,,,,+1 417-543-7395,Open · Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:23.553Z,,,,
https://www.google.com/maps/place/St.+Charles+Functional+Medicine/data=!4m7!3m6!1s0x87df2ff6d10e7329:0x2a7cd7fe43ea07e9!8m2!3d38.7810246!4d-90.5080454!16s%2Fg%2F11x2vnlc_0!19sChIJKXMO0fYv34cR6QfqQ_7XfCo,St. Charles Functional Medicine,5.0,4,Holistic medicine practitioner,"2201 1st Capitol Dr Suite 102, St Charles, MO 63301, United States","QFJR+CQ St Charles, Missouri, USA",https://www.stcharlesfunctionalmedicine.com/,+1 636-486-7044,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNaBjgb9ibCjVxGK4z49apMcRoQl6haW_o9aTf7=w408-h306-k-no,true,8 am–6 pm,2–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:27.898Z,,,,
https://www.google.com/maps/place/Akashawa/data=!4m7!3m6!1s0xa421520e3cfe70e3:0x463d106fe1e11365!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11rg8dbzt3!19sChIJ43D-PA5SIaQRZRPh4W8QPUY,Akashawa,,,Reiki therapist,,,http://www.akashawa.com/,+1 417-815-4723,Closed · Opens 2 pm,https://lh3.googleusercontent.com/p/AF1QipPD6deoop7-IEByliGRMbHYnNgjVLcHJ3vKsSAZ=w427-h240-k-no,true,2–10 pm,2–10 pm,Closed,Closed,2–10 pm,2–10 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:32.069Z,,,,
https://www.google.com/maps/place/Rapid+Roberts+Inc/data=!4m7!3m6!1s0x87cf66f9b7f81173:0xb9c12cc6dbbc1f5c!8m2!3d37.1243629!4d-93.3703765!16s%2Fg%2F1tg9nnyh!19sChIJcxH4t_lmz4cRXB-828Yswbk,Rapid Roberts Inc,2.6,27,Convenience store,"5011 West Byp, Battlefield, MO 65619, United States","4JFH+PR Battlefield, Missouri, USA",http://rapidrobertsinc.com/,+1 417-881-5554,Open · Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMkRQFEXhsJqLxoNnuw4GrL1vyQc0K6ucRukDC_=w408-h272-k-no,true,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:36.350Z,,,,
https://www.google.com/maps/place/Mend+Your+Energy/data=!4m7!3m6!1s0x268fd35d0391dcb7:0xd3ae0ff6fd2172b6!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11rpdb4n7h!19sChIJt9yRA13TjyYRtnIh_fYPrtM,Mend Your Energy,,,Health consultant,,,https://mendyourenergy.as.me/,+1 417-386-0446,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMoTdo26LWF1_o5YpcottCY5frAL1aHP5IF6EoC=w408-h306-k-no,true,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:40.598Z,,,,
https://www.google.com/maps/place/Paradigm+Healing/data=!4m7!3m6!1s0x87cf6f359ee4e6a5:0xc40cb1c45d8e00d8!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11q24lf6vm!19sChIJpebknjVvz4cR2ACOXcSxDMQ,Paradigm Healing,,,Health consultant,,,,,,https://lh3.googleusercontent.com/p/AF1QipNOXIUKDO9OoIY8_le8s9_9BJmGeJq8YsoSaVxe=w408-h399-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:42.934Z,,,,
https://www.google.com/maps/place/Natural+Solutions/data=!4m7!3m6!1s0x87cf7dad00d4ecfb:0x64b926d106372325!8m2!3d37.182771!4d-93.2958666!16s%2Fg%2F11hf0ln3bc!19sChIJ--zUAK19z4cRJSM3BtEmuWQ,Natural Solutions,,,Medical group,,,http://www.naturalsolutions-mi.com/,+1 417-720-4078,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipNcQFAU1jAK-HTY61DnWvOm2rGSZY1HNhr98jdI=w408-h312-k-no,true,Closed,Closed,10 am–6 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:47.239Z,,,,
https://www.google.com/maps/place/Alternative%27a+Opportunities%27a/data=!4m7!3m6!1s0x89ac8e5836100001:0xb8bf4edb00973137!8m2!3d37.1942136!4d-93.3261053!16s%2Fg%2F11rkj9h8z6!19sChIJAQAQNliOrIkRNzGXANtOv7g,Alternative'a Opportunities'a,5.0,1,General practitioner,"2411 W Catalpa St, Springfield, MO 65807, United States","5MVF+MH Springfield, Missouri, USA",https://www.northhoustonsigncompany.com/?,,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R-LIksDX2OlI3JDkMqyAVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.48035&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:51.534Z,,,,
https://www.google.com/maps/place/Assisted+Meditative+Healing/data=!4m7!3m6!1s0x87cf63d8fca74869:0xbdfd32bfbef850ae!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11q1tvdtn0!19sChIJaUin_Nhjz4cRrlD4vr8y_b0,Assisted Meditative Healing,,,Reiki therapist,,,https://m.facebook.com/ReikiSourceEnergy/?tsid=0.749779765000147&source=result,,,https://lh3.googleusercontent.com/p/AF1QipOnA5INMXm9VhdsQPBc1QndJuGF2xIBEqpYqIad=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Battlefield+Springfield+MO/@37.1157216,-93.3704207,14z",2026-02-23T18:22:53.717Z,Identifies as women-owned,,,
https://www.google.com/maps/place/a+hip+joint+Willard/data=!4m7!3m6!1s0x87c5f59c12ff9093:0x3a852e77c95a951c!8m2!3d37.3047392!4d-93.428314!16s%2Fg%2F11p64bdp2d!19sChIJk5D_Epz1xYcRHJVayXcuhTo,a hip joint Willard,4.9,88,Chiropractor,"100 E Jackson St, Willard, MO 65781, United States","8H3C+VM Willard, Missouri, USA",http://www.ahipjoint.com/,+1 417-761-1515,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNIQAVf3O5mNegzaIFlBSZfdjfNFJPoEMoHNrwv=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2026-02-23T18:23:13.049Z,,,,
https://www.google.com/maps/place/Sharlin+Health+and+Neurology/data=!4m7!3m6!1s0x87cf7062aee4d2d7:0x198693c9bea7c842!8m2!3d37.0711506!4d-93.2185794!16s%2Fg%2F11bwpcv49l!19sChIJ19LkrmJwz4cRQsinvsmThhk,Sharlin Health and Neurology,4.6,266,Medical clinic,"5528 N Farmer Branch Rd, Ozark, MO 65721, United States","3QCJ+FH Ozark, Missouri, USA",https://functionalmedicine.doctor/?utm_campaign=gmb,+1 417-485-4330,"Open · Closes 5 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNjth6XatX63NDrnZ8BLE47Bi0lsR-H3vIrWqMK=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2026-02-23T18:23:17.352Z,LGBTQ+ friendly,,,
