placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/ReliaLift+Garage+Doors+%26+Openers/data=!4m7!3m6!1s0x88f5a7651d700efb:0xdfc724e8ef98455e!8m2!3d32.67853!4d-83.1940624!16s%2Fg%2F11b6z0gdfd!19sChIJ-w5wHWWn9YgRXkWY7-gkx98,ReliaLift Garage Doors & Openers,5.0,1,Garage door supplier,,,,+1 404-736-6999,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipP5M873ZYFgh94Wgrm-nPWg6arfePjdTm8NFWwc=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:50:38.884Z,,
https://www.google.com/maps/place/Stellar+Windows+%26+Doors/data=!4m7!3m6!1s0x88f509f79c3f2c2b:0x7980e9e807ca5ddd!8m2!3d33.8918634!4d-84.3013656!16s%2Fg%2F11vdy6vbqm!19sChIJKyw_nPcJ9YgR3V3KB-jpgHk,Stellar Windows & Doors,4.8,33,Door supplier,"5380 Peachtree Rd, Chamblee, GA 30341, United States","VMRX+PF Chamblee, Georgia, USA",https://www.stellarwd.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 678-498-5590,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNFvz--Diz4RDt2NpGNStn7QT1cmdjFUvehLBCG=w408-h272-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:50:44.356Z,,
https://www.google.com/maps/place/HomeFront+Georgia/data=!4m7!3m6!1s0x83a3c86dddef74ef:0x8ab212a0e641bbec!8m2!3d33.731282!4d-84.3278885!16s%2Fg%2F11xsp0b2h4!19sChIJ73Tv3W3Io4MR7LtB5qASsoo,HomeFront Georgia,5.0,1,Garage builder,,,https://www.homefrontgeorgia.com/,+1 404-635-6686,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNyNUmWEEnDvvzg-0_uOPXoK3yPnrWKGav_fbIA=w408-h293-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:50:50.207Z,,
https://www.google.com/maps/place/Joseph%27s+Junk+Removal+Sandy+Springs/data=!4m7!3m6!1s0x88f50d135de9e1f7:0x2fb2ae72aa98ac3b!8m2!3d33.9542577!4d-84.3679438!16s%2Fg%2F11jvkttrq9!19sChIJ9-HpXRMN9YgRO6yYqnKusi8,Joseph's Junk Removal Sandy Springs,5.0,753,Junk removal service,"615 Wyncourtney Dr NE, Sandy Springs, GA 30328, United States","XJ3J+PR Sandy Springs, Georgia, USA",http://josephsjunkremoval.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 706-551-7451,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipP1YV3pTd6oP48u54dJ-gxKCFFouXo9lSLe2uAv=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:50:55.585Z,,
https://www.google.com/maps/place/Woodstock+Garage+Door+Repair/data=!4m7!3m6!1s0x27b1b2bd78c8ae25:0xf4a9cb6f9fa2f352!8m2!3d34.1082324!4d-84.5033351!16s%2Fg%2F11s7ytrttk!19sChIJJa7IeL2ysScRUvOin2_LqfQ,Woodstock Garage Door Repair,4.8,26,Garage door supplier,,,http://www.woodstockgaragedoorrepair.com/,+1 678-671-5030,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO3b6rUt0ZG-b1w2TEcFnaJHT2HOJra1ZwU-YrJ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:00.665Z,,
https://www.google.com/maps/place/Wallaby+Windows+of+Greater+Atlanta/data=!4m7!3m6!1s0x85ad1c29fc57105f:0xc30746b9138bb1fe!8m2!3d33.8290415!4d-84.3703066!16s%2Fg%2F11vqh9v9kv!19sChIJXxBX_CkcrYUR_rGLE7lGB8M,Wallaby Windows of Greater Atlanta,5.0,65,Window installation service,,,https://www.wallabywindows.com/greater-atlanta/,+1 678-797-7552,,,https://lh3.googleusercontent.com/p/AF1QipNSCe8pQbUVpCzOoSg8Ud5Wn6Qk8CGraBh1azsa=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:06.150Z,,
https://www.google.com/maps/place/sandyspringsgagaragedoor./data=!4m7!3m6!1s0x88f50b003b8e610b:0x4dba9592d47a0ff0!8m2!3d33.9376922!4d-84.3508295!16s%2Fg%2F11zjxr8zyh!19sChIJC2GOOwAL9YgR8A961JKVuk0,sandyspringsgagaragedoor.,,,Repair service,"506 Preston Woods Trail, Sandy Springs, GA 30338, United States","WJQX+3M Sandy Springs, Georgia, USA",https://sandyspringsgagaragedoor.com/contact.html,+1 678-774-9607,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwduvaZu1g-wWxyUaUumj1jKgVW1kT4t9qBev-6v-GFciMpatxXreVF-WAoIkEp3jkK8BtBaDZXtbg58vOE-mNT_KelD3WzP0q8lKIomlADTg3oON5XP-MjLlGnmfubbcqnGUDhSvia9UM=w408-h336-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:09.881Z,,
https://www.google.com/maps/place/Johns+Creek+Garage+Door+Pro+LLC/data=!4m7!3m6!1s0x28c7bfa589a6993:0xf10ff8273dd3c7ba!8m2!3d34.0380405!4d-84.1919246!16s%2Fg%2F11tjkbjjlb!19sChIJk2maWPp7jAIRusfTPSf4D_E,Johns Creek Garage Door Pro LLC,4.8,25,Garage door supplier,,,https://www.johnscreekgaragedoor.com/,+1 678-899-6055,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM-FMf7DBjLPBhyq_4R6i7nZ0vsfn-m0dE6jHxZ=w408-h243-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:15.813Z,,
https://www.google.com/maps/place/Trusted+Service+GRP+Garage+Repair+Pro/data=!4m7!3m6!1s0x57fac878a14e1e9:0x343ec6b973451582!8m2!3d33.5980836!4d-84.325131!16s%2Fg%2F11zj8rg9sk!19sChIJ6eEUioesfwURghVFc7nGPjQ,Trusted Service GRP Garage Repair Pro,5.0,3,Garage door supplier,,,https://www.trustedservicegrp.com/,+1 404-974-6400,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMdi5Q4JrnK-2q3E3-yN8hctgjo4UfaSUnU7PAu=w467-h240-k-no,true,9 am–7 pm,9 am–5 pm,9 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:21.294Z,,
https://www.google.com/maps/place/EZ+Open+Garage+%26+Gate/data=!4m7!3m6!1s0x2be6cecbdb6a935b:0xcf79c6f882ea3547!8m2!3d33.8394789!4d-84.3164016!16s%2Fg%2F11xmmv82x2!19sChIJW5Nq28vO5isRRzXqgvjGec8,EZ Open Garage & Gate,5.0,37,Garage door supplier,,,,+1 888-886-1214,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO69fbiRr96lsdmxeFpgzhOdgp6lStprGmoTUX8=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:26.558Z,,
https://www.google.com/maps/place/Thomas+Group+Inc/data=!4m7!3m6!1s0x88f509b9f198b321:0x83250209f9cbbc75!8m2!3d33.899906!4d-84.295836!16s%2Fg%2F1tngr3sr!19sChIJIbOY8bkJ9YgRdbzL-QkCJYM,Thomas Group Inc,4.7,18,Garage door supplier,"3684 N Peachtree Rd, Chamblee, GA 30341, United States","VPX3+XM Chamblee, Georgia, USA",http://gmail.com/,+1 404-594-5122,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nX---nFyNmh9bYcau7WlLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.29013&pitch=0&thumbfov=100,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:31.962Z,,
https://www.google.com/maps/place/Prime+Garage+Door+Repair+Services/data=!4m7!3m6!1s0x88f505ad2dabe0f7:0x4cc1480e13217954!8m2!3d33.8329098!4d-84.3845072!16s%2Fg%2F11wfgk8dxg!19sChIJ9-CrLa0F9YgRVHkhEw5IwUw,Prime Garage Door Repair Services,,,Garage door supplier,"2840 Peachtree Rd NW, Atlanta, GA 30305, United States","RJM8+55 Atlanta, Georgia, USA",,+1 626-818-6596,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tzgjgcc1hlw7dPF4eAgweA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.674797&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:35.058Z,,
https://www.google.com/maps/place/BadAss+Garage+Floors/data=!4m7!3m6!1s0x88f50bd217622f99:0x82146e0ebe044b05!8m2!3d33.941852!4d-84.352102!16s%2Fg%2F11m7bf3mg_!19sChIJmS9iF9IL9YgRBUsEvg5uFII,BadAss Garage Floors,4.8,25,Concrete contractor,"6849 Peachtree Dunwoody Rd #100, Atlanta, GA 30328, United States","WJRX+P5 Atlanta, Georgia, USA",https://mybadassgaragefloor.com/,+1 678-713-4348,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPOtwJc6DbrFMhuEbySjw2Mmo_935FPeltCkqsp=w408-h408-k-no,true,8 am–6 pm,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:40.704Z,,
https://www.google.com/maps/place/AppliedMax+Siding/data=!4m7!3m6!1s0x88f51391e0363015:0x8155d39af31f29b2!8m2!3d37.4555525!4d-79.7315184!16s%2Fg%2F11qm3lkz85!19sChIJFTA24JET9YgRsikf85rTVYE,AppliedMax Siding,5.0,41,Siding contractor,,,https://ip.appliedmaxsiding.com/,+1 678-266-8965,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMw3oITxYmt6NjER96sv2giFUD_cSuYZ_4sinWj=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:45.714Z,,
https://www.google.com/maps/place/Garsol+Garage+Solutions/data=!4m7!3m6!1s0x88f51906165571a9:0xaa13173fcf87e20!8m2!3d33.912731!4d-84.5571724!16s%2Fg%2F11fv4h96f2!19sChIJqXFVFgYZ9YgRIH74_HMxoQo,Garsol Garage Solutions,4.9,32,Garage door supplier,,,http://www.garsolgarage.com/,+1 404-641-8662,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxHqRIF-EqaY3zNrZNc9v23qBthNeiVdErOIh5bb1KDH7QxJ_ELNXHd1zJ_gqNKc4uYHi-wgtG_T981h0e-6F-q1uxTWbupWeLIMIF0baLBK9Psa7ycw6_48KhhGAoef5P4We7a=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:50.664Z,,
https://www.google.com/maps/place/Optimum+Garage+Doo%EF%BB%BFr+Repai%EF%BB%BFr+Co/data=!4m7!3m6!1s0x88f5a740fa900145:0x2e7e7ea2a098abb!8m2!3d33.8466211!4d-84.2293332!16s%2Fg%2F11gtrxg18n!19sChIJRQGQ-kCn9YgRu4oJKurn5wI,Optimum Garage Doo﻿r Repai﻿r Co,5.0,7,Garage door supplier,"3702 Lawrenceville Hwy, Tucker, GA 30084, United States","RQWC+J7 Tucker, Georgia, USA",,+1 770-467-3107,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lgo9hYfrBnjMcKrqTiSibw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.46118&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:53.806Z,,
https://www.google.com/maps/place/The+Garage+Dude/data=!4m7!3m6!1s0x88f511f43c4cb54f:0x1d22bb96ed6e9cf2!8m2!3d33.9577875!4d-84.424707!16s%2Fg%2F1w456fz2!19sChIJT7VMPPQR9YgR8pxu7Za7Ih0,The Garage Dude,4.9,176,Contractor,,,http://www.thegaragedude.com/,+1 678-637-9680,Closed ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOK2X4ZpQUSFfKzJA0KEeoDI_lCGnUqhxTJvp-G=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:51:59.317Z,,
https://www.google.com/maps/place/Hi+Tech+Trim+Carpentry/data=!4m7!3m6!1s0x88f5121d2d4da245:0xbf903a18a263d1d6!8m2!3d33.947935!4d-84.481069!16s%2Fg%2F11b_2rc419!19sChIJRaJNLR0S9YgR1tFjohg6kL8,Hi Tech Trim Carpentry,4.8,37,Carpenter,,,,+1 770-402-8081,Closes soon ⋅ 6 pm ⋅ Opens 7 am Sat,,https://lh3.googleusercontent.com/p/AF1QipPb82WaqQ-mEv8_4fm5HJUng9gfq8dvAhIhgVSq=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:04.425Z,,
https://www.google.com/maps/place/Tdh+Garage+And+Repairs/data=!4m7!3m6!1s0x2828efa07426dc33:0x729ec1d61753f6aa!8m2!3d32.67853!4d-83.1940624!16s%2Fg%2F11vprpd_9h!19sChIJM9wmdKDvKCgRqvZTF9bBnnI,Tdh Garage And Repairs,2.9,29,Garage door supplier,,,https://tdhgarage.com/,+1 833-469-7667,Closed ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxm_RJlIBF1fB4MmdgLib7X8SPah4awMc9JmMuhWCLsXseS-Vf4oD5_7pVuHC0U3P0VjAvaXpwg_vmZDc4hzb91HfvFaoSIXU-LWU70VDjkuHlEaddRfTlmtXybPiuRHy-eKWZhUQ=w408-h479-k-no,true,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:09.632Z,,
https://www.google.com/maps/place/Duluth+Garage+Door+Repair/data=!4m7!3m6!1s0x88f5bd4279dfd211:0x22bd4de03cd25e97!8m2!3d33.9995269!4d-84.1381125!16s%2Fg%2F11fp3vn_ck!19sChIJEdLfeUK99YgRl17SPOBNvSI,Duluth Garage Door Repair,4.6,44,Garage door supplier,,,https://www.duluthgaragedoorrepair.com/,+1 678-671-5027,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNOdpXvITVknuZg5s8jtFs3E8ygGPHaHKHcyBSM=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:14.810Z,,
https://www.google.com/maps/place/1st+Response+Garage+Door/data=!4m7!3m6!1s0xa8e29b74b05d3f5:0x889bee8a39e920b5!8m2!3d33.7673845!4d-84.419554!16s%2Fg%2F11yj1bxwvn!19sChIJ9dMFS7cpjgoRtSDpOYrum4g,1st Response Garage Door,4.4,21,Garage door supplier,,,,+1 678-606-0301,Open ⋅ Closes 11:45 pm,,https://lh3.googleusercontent.com/p/AF1QipPeokN9EhNKELVVK6Ax_n-G5RmF8z0ccMb3W40L=w408-h306-k-no,true,6 am–11:45 pm,Closed,6 am–11:45 pm,6 am–11:45 pm,6 am–11:45 pm,6 am–11:45 pm,6 am–11:45 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:20.375Z,,
https://www.google.com/maps/place/Good+Shepherd+Garage+Door+LLC/data=!4m7!3m6!1s0x4f95cfc822989255:0x46c0e1a8cc16aaaa!8m2!3d34.008305!4d-84.233188!16s%2Fg%2F11vj5gjnb7!19sChIJVZKYIsjPlU8RqqoWzKjhwEY,Good Shepherd Garage Door LLC,4.8,19,Garage door supplier,,,,+1 678-263-2942,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNxyeMnov9v9VICLdTs-Tq6ZJTPyN2aoV2kqWsS=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:25.891Z,,
https://www.google.com/maps/place/Apex+Garage+Doors/data=!4m7!3m6!1s0x88d9c24243f25af3:0x48b714c9d630615a!8m2!3d34.066658!4d-84.2845831!16s%2Fg%2F11df0fbffh!19sChIJ81ryQ0LC2YgRWmEw1skUt0g,Apex Garage Doors,5.0,90,Garage door supplier,,,,+1 470-899-7040,Closed ⋅ Opens 8 am Mon,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipOKGwf3rFERSsuYrPBSuXURK9PoqSb_LiyUXGwv=w408-h278-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:30.707Z,,
https://www.google.com/maps/place/Express+Garage+Door/data=!4m7!3m6!1s0x88f50d19da7fbb3d:0x38d810e66f11d012!8m2!3d33.908226!4d-84.242737!16s%2Fg%2F11hfjrb6ck!19sChIJPbt_2hkN9YgREtARb-YQ2Dg,Express Garage Door,4.8,9,Garage door supplier,,,https://www.expressgarageservices.com/,+1 470-337-9395,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPPwlGbcHuKU9rcig_NSf0FGquMQRPpS2acufH6=w755-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:35.995Z,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x88f50b8c51f399bb:0xdba73087013bde38!8m2!3d33.929471!4d-84.355244!16s%2Fg%2F11ckw29d8j!19sChIJu5nzUYwL9YgRON47AYcwp9s,Home Services at The Home Depot,2.6,8,Contractor,"6400 Peachtree Dunwoody Rd, Sandy Springs, GA 30328, United States","WJHV+QW Sandy Springs, Georgia, USA",https://www.homedepot.com/l/Sandy-Springs/GA/Sandy-Springs/30328/154/services?cm_mmc=old-llm-154-x,+1 844-476-2140,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipOMxwYBEq6U6VXR4dw9DtdG_RVCB_d52xKV6MDr=w408-h272-k-no,true,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:41.041Z,,
"https://www.google.com/maps/place/Hawk+Garage+Doors,+LLC/@33.7818455,-84.4349526,13z/data=!3m1!4b1!4m6!3m5!1s0x2d4b53e50a5fd5bd:0x863e847748bbc8fb!8m2!3d33.7818455!4d-84.4349526!16s%2Fg%2F11vwfj3lj7","Hawk Garage Doors, LLC",,,Garage door supplier,,,https://hawkgaragedoors.net/,+1 678-386-6410,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,,true,8 am–6 pm,8 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:48.056Z,,
https://www.google.com/maps/place/Nate%E2%80%99s+Garage+Doors/data=!4m7!3m6!1s0x88f56b213ffbea59:0x13799ae0c712e6b1!8m2!3d33.9577875!4d-84.5739735!16s%2Fg%2F11j8_fh3vx!19sChIJWer7PyFr9YgRseYSx-CaeRM,Nate’s Garage Doors,5.0,20,Garage door supplier,,,,+1 770-853-3363,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSybLyOoI3OgOtvf1oC15h3M-FdYi2JcLR5ZUwrljBgRPgi-m8jEd0OoT2HW2l88s6Gri3h1a7JQolnStt92wndVMSgQq6fUu6Zn13MHMXulP53lf1xTyVdO94jQkyoHDtzbr75NTA=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2025-11-07T22:52:50.948Z,,
https://www.google.com/maps/place/Community+Garage+Doors/data=!4m7!3m6!1s0x88f5abbe3ad8b071:0x604ebf444cb74ecd!8m2!3d33.8526724!4d-84.3206155!16s%2Fg%2F11q1qc49cd!19sChIJcbDYOr6r9YgRzU63TES_TmA,Community Garage Doors,4.9,66,Garage door supplier,,,http://communitygaragedoors.com/,+1 470-383-2046,Closes soon ⋅ 6 pm ⋅ Opens 7:30 am Sat,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP2nmE_R1f-_lW-y-2Afepjs7wxnhkkhCiQPplK=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Decatur+ATL+GA/@39.8436162,-88.9530693,14z",2025-11-07T22:53:05.998Z,true,
https://www.google.com/maps/place/Garage+Doors+By+Robert+LLC/data=!4m7!3m6!1s0x4c4ab2e7aa712d3b:0x28e5a6915ffda36c!8m2!3d33.8471584!4d-84.174979!16s%2Fg%2F11rgbq8drq!19sChIJOy1xqueySkwRbKP9X5Gm5Sg,Garage Doors By Robert LLC,5.0,272,Garage door supplier,,,https://www.garagedoorsbyrobert.com/,+1 404-259-8160,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN-1Tae9lwX9OQlzKU4nHXLho7W6yM7oLU5eSCe=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Decatur+ATL+GA/@39.8436162,-88.9530693,14z",2025-11-07T22:53:11.104Z,,
https://www.google.com/maps/place/Diamond+Tech+Garage+%26+Gate+Repair/data=!4m7!3m6!1s0x88f5a98a052d50af:0xf7ec8d0d70ef837!8m2!3d33.777062!4d-84.2675035!16s%2Fg%2F11srfh42rx!19sChIJr1AtBYqp9YgRN_gO19DIfg8,Diamond Tech Garage & Gate Repair,4.4,25,Garage door supplier,"10 N Clarendon Ave Suite 320, Avondale Estates, GA 30002, United States","QPGJ+RX Avondale Estates, Georgia, USA",https://avondaleestatesgaragedoors.vip/,+1 404-800-9930,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipMh1NNjFOsqg2fBtKYZyFzTqi-2pMXk_DlAgWTy=w647-h240-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Decatur+ATL+GA/@39.8436162,-88.9530693,14z",2025-11-07T22:53:16.066Z,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x88f4e5ecbf5b1235:0x8e6fae1c2326d4fa!8m2!3d33.500132!4d-84.45184!16s%2Fg%2F11g1lswp22!19sChIJNRJbv-zl9IgR-tQmIxyub44,Precision Garage Door Service,4.9,1330,Garage door supplier,"137 Bethea Rd #701, Fayetteville, GA 30214, United States","GG2X+37 Fayetteville, Georgia, USA",https://precisiondooratlanta.com/?utm_source=gmb&utm_medium=location_fayetteville&utm_campaign=website,+1 678-607-8894,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOeGIBz8mHgUJGnHLmqQKborEfAs-yvEzypcESH=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Decatur+ATL+GA/@39.8436162,-88.9530693,14z",2025-11-07T22:53:21.496Z,,
