placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/UCHealth+Vein+and+Vascular+Center+-+Pueblo/data=!4m7!3m6!1s0x8713a3ab16503313:0x47f060510695da4!8m2!3d38.2801707!4d-104.6104628!16s%2Fg%2F11hy9p22zj!19sChIJEzNQFqujE4cRpF1pEAUGfwQ,UCHealth Vein and Vascular Center - Pueblo,3.9,36,Doctor,"1401 Court St, Pueblo, CO 81003, United States","79JQ+3R Pueblo, Colorado, USA",https://www.uchealth.org/locations/uchealth-vein-and-vascular-center-pueblo/,+1 719-562-2300,"Open · Closes 5 pm

Updated by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T7nVlXPlE7UhegB3IZkeQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.211243&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Pueblo+CO/@38.2705996,-104.6101033,14z",2025-12-16T22:04:58.831Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Pueblo+Vein+Center/data=!4m7!3m6!1s0x8713a2d32b04437b:0x5f7d82ae857b9053!8m2!3d38.2337779!4d-104.6213003!16s%2Fg%2F1tflybl3!19sChIJe0MEK9OiE4cRU5B7ha6CfV8,Pueblo Vein Center,4.8,11,Surgical center,"1925 E Orman Ave suite a-109, Pueblo, CO 81004, United States","69MH+GF Pueblo, Colorado, USA",https://www.pueblovein.com/,+1 719-564-0210,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQ0tT3_3JO_ntlapZOmGJG5UFZXEp48OirZJWN9d8MkptnkDMMFhbvwbBu_YK9a7xVZi8B35kEY4sNR-EtLG04g_rFLfvhghHP-DIQd4xyf-Gv2yV5Mx6W409VwEkhGhSHomBSGA=w408-h724-k-no,true,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Pueblo+CO/@38.2705996,-104.6101033,14z",2025-12-16T22:05:03.170Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,,,
https://www.google.com/maps/place/Cuevas+Vein+Care/data=!4m7!3m6!1s0x8713a3ab299b2843:0x3d0ca9353698bb0d!8m2!3d38.2796793!4d-104.61145!16s%2Fg%2F1tdw3ydz!19sChIJQyibKaujE4cRDbuYNjWpDD0,Cuevas Vein Care,,,Medical clinic,"1320 N Grand Ave, Pueblo, CO 81003, United States","79HQ+VC Pueblo, Colorado, USA",,,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BfPrsw9dgxdLHGYwBjoYAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.77719&pitch=0&thumbfov=100,false,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Pueblo+CO/@38.2705996,-104.6101033,14z",2025-12-16T22:05:07.545Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
"https://www.google.com/maps/place/David+Siroospour+MD,+FACS/data=!4m7!3m6!1s0x876c8413e00f57d7:0xc98e7ba4e0517c8f!8m2!3d39.5699982!4d-104.9223744!16s%2Fg%2F1tdywv_b!19sChIJ11cP4BOEbIcRj3xR4KR7jsk","David Siroospour MD, FACS",5.0,3,Vascular surgeon,"8120 S Holly St Ste 111, Centennial, CO 80122, United States","H39H+X3 Centennial, Colorado, USA",,+1 303-741-4060,Closes soon · 4 pm · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BPyOtUbrEUp2qCW8ZtKStg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.704532&pitch=0&thumbfov=100,false,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Centennial+CO/@39.5807452,-104.8771726,14z",2025-12-16T22:05:20.968Z,Closed,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,,
"https://www.google.com/maps/place/CardioVascular+Institute+of+North+Colorado+Vein+Clinic+%7C+Greeley,+CO+%7C+15th+St./@40.4327694,-104.7350772,14z/data=!4m6!3m5!1s0x876ea17fcec21027:0xfd4fb8d563f5653e!8m2!3d40.4151607!4d-104.7075746!16s%2Fg%2F11b7ln0yq9","CardioVascular Institute of North Colorado Vein Clinic | Greeley, CO | 15th St.",5.0,7,Cardiologist,"1800 15th St Suite 340, Greeley, CO 80631, United States","C78R+3X Greeley, Colorado, USA",https://www.bannerhealth.com/locations/greeley/cardiovascular-institute-of-north-colorado-vein-clinic-15th?y_source=1_MTE5MDczMTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-810-4100,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMOU7myTUDRyiSJi_TkqPJPyOV-EQFimIBJwxcl=w426-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Greeley+CO/@40.4327694,-104.7350772,14z",2025-12-16T22:05:29.272Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,Already found
https://www.google.com/maps/place/Laser+Nail+Therapy/data=!4m7!3m6!1s0x876bf9c5c212ed07:0x6fe3e33d7f7096a9!8m2!3d40.139563!4d-105.101463!16s%2Fg%2F11s16vz29q!19sChIJB-0SwsX5a4cRqZZwfz3j428,Laser Nail Therapy,5.0,1,Medical clinic,"1551 Professional Lane Ste. 160, Longmont, CO 80501, United States","4VQX+RC Longmont, Colorado, USA",https://lasernailtherapy.com/,+1 720-442-0336,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMLhqGWJfuz7_J9r-SeEWeeBw7OJX8bVZycvKU7=w408-h408-k-no,true,9 am–9 pm,"https://www.google.com/maps/search/vein+clinics+in+Longmont+CO/@40.1672068,-105.1019275,14z",2025-12-16T22:05:42.405Z,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/United+Vein+%26+Vascular+Centers/data=!4m7!3m6!1s0x876bf9005eef4263:0xe8c277a995bb978f!8m2!3d40.1396097!4d-105.1015223!16s%2Fg%2F11y3d7r_wz!19sChIJY0LvXgD5a4cRj5e7lal3wug,United Vein & Vascular Centers,4.6,9,Medical clinic,"1551 Professional Lane Suite 241, Longmont, CO 80501, United States","4VQX+R9 Longmont, Colorado, USA",https://unitedveincenters.com/find-a-clinic/colorado/longmont/?utm_campaign=directory,+1 303-226-9212,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPFBNGio3DGAubo8y3ejHen_Y4QlhezTtIyIcBj=w408-h408-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Longmont+CO/@40.1672068,-105.1019275,14z",2025-12-16T22:05:47.079Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/The+Vein+Connoisseurs+PLLC/data=!4m7!3m6!1s0x876bf95d9697bc4b:0x2a627e2318c69fbd!8m2!3d40.173639!4d-105.1008584!16s%2Fg%2F11xm780b08!19sChIJS7yXll35a4cRvZ_GGCN-Yio,The Vein Connoisseurs PLLC,5.0,15,Blood testing service,"828 Kimbark St, Longmont, CO 80501, United States","5VFX+FM Longmont, Colorado, USA",,+1 720-818-5578,"Open · Closes 6 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipML46BkGpWiIJWchT7wnFuDG9uTcHfnMXijh9bV=w408-h544-k-no,true,6 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Longmont+CO/@40.1672068,-105.1019275,14z",2025-12-16T22:05:52.408Z,6 am–6 pm,6 am–6 pm,6 am–6 pm,8 am–12:30 pm,Closed,6 am–6 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/UCHealth+Heart+and+Vascular+Clinic+-+Longs+Peak+Medical+Center/data=!4m7!3m6!1s0x876bfbdfd7990b0d:0x9468f6c3c65a3ce4!8m2!3d40.1622997!4d-105.0565634!16s%2Fg%2F11b6xd73xk!19sChIJDQuZ19_7a4cR5DxaxsP2aJQ,UCHealth Heart and Vascular Clinic - Longs Peak Medical Center,4.8,24,Cardiologist,"1760 E Ken Pratt Blvd Suite 205, Longmont, CO 80504, United States","5W6V+W9 Longmont, Colorado, USA",https://www.uchealth.org/locations/uchealth-heart-and-vascular-clinic-longs-peak-medical-center/,+1 720-718-8180,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPWyB6jwrFGXsfacLc0Ofa9A7VYC-inm9Q0PN6o=w408-h408-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Longmont+CO/@40.1672068,-105.1019275,14z",2025-12-16T22:05:57.493Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Essential+Vein+Care/@40.139451,-105.1013274,17z/data=!3m1!4b1!4m6!3m5!1s0x876bf9c23f8e623f:0x7c87725e0d11c8fe!8m2!3d40.139451!4d-105.1013274!16s%2Fg%2F1tkbyq9h",Essential Vein Care,,,Plastic surgeon,"1551 Professional Lane # 155, Longmont, CO 80501, United States","4VQX+QF Longmont, Colorado, USA",,+1 720-494-4765,,,false,,"https://www.google.com/maps/search/vein+clinics+in+Longmont+CO/@40.1672068,-105.1019275,14z",2025-12-16T22:06:02.455Z,,,,,,,,,,
"https://www.google.com/maps/place/Vein+Treatment+Specialists+PC/@40.395451,-105.0745837,14z/data=!4m6!3m5!1s0x876952d93686ef67:0x2772439ff5f7bba8!8m2!3d40.4151982!4d-105.0495094!16s%2Fg%2F1tpn319b",Vein Treatment Specialists PC,,,Medical clinic,"2216 Hoffman Dr STE B, Loveland, CO 80538, United States","CX82+35 Loveland, Colorado, USA",,+1 970-776-1600,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_tqpnLUxX3nH4x1jeltMig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.33571&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Loveland+CO/@40.395451,-105.0745837,14z",2025-12-16T22:06:10.743Z,,,,,,,,,,
https://www.google.com/maps/place/Original+Skin+Medspa/data=!4m7!3m6!1s0x876b8a4ebe3dc0f5:0xbf9a94debb6824b3!8m2!3d39.9152854!4d-105.0727329!16s%2Fg%2F1thd28tc!19sChIJ9cA9vk6Ka4cRsyRou96Umr8,Original Skin Medspa,4.9,69,Medical spa,"6821 W 120th Ave A, Broomfield, CO 80020, United States","WW8G+4W Broomfield, Colorado, USA",https://originalskinclinic.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Original-Skin-Med-Spa-and-Laser-Clinic&utm_content=website,+1 303-438-8555,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP0pEIbxPeZ_9MyHtBqlqV1UM0RAtm8dPV3gcFr=w408-h306-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:06:31.783Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,,,,
https://www.google.com/maps/place/The+Natural+Place+MedSpa/data=!4m7!3m6!1s0x876b8a416c9e8045:0xec6f74b8e2edd175!8m2!3d39.9137161!4d-105.072205!16s%2Fg%2F1tg50xry!19sChIJRYCebEGKa4cRddHt4rh0b-w,The Natural Place MedSpa,4.7,428,Medical spa,"11975 Main St, Broomfield, CO 80020, United States","WW7H+F4 Broomfield, Colorado, USA",https://medspabroomfield.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 303-404-0255,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNyJHDY75AHV5ucDEADYkgegrPJXaW7hhhONP5D=w408-h768-k-no,true,9 am–3 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:06:36.619Z,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–1 pm,Closed,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Krave+Medical+Aesthetics/data=!4m7!3m6!1s0x876b8b8685448801:0x27f8c6a21e441f6b!8m2!3d39.9583897!4d-105.0280818!16s%2Fg%2F11bw62hzlg!19sChIJAYhEhYaLa4cRax9EHqLG-Cc,Krave Medical Aesthetics,4.7,293,Medical spa,"3305 W 144th Ave #202, Broomfield, CO 80023, United States","XX5C+9Q Broomfield, Colorado, USA",https://www.kravemed.com/,+1 720-565-6695,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNlVErqBJi4tdYg0oikf62cRLx5TQYupx-6SYbl=w426-h240-k-no,true,9 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:06:41.582Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,9 am–7 pm,,,,
https://www.google.com/maps/place/UCHealth+Emergency+Care+-+Broomfield+Hospital+%28Hospital+based%29/data=!4m7!3m6!1s0x876b8bb9f9daa881:0x638b9442228e61f5!8m2!3d39.9103789!4d-105.0914542!16s%2Fg%2F11c6vb7598!19sChIJgaja-bmLa4cR9WGOIkKUi2M,UCHealth Emergency Care - Broomfield Hospital (Hospital based),3.8,145,Emergency room,"11820 Destination Dr, Broomfield, CO 80021, United States","WW65+5C Broomfield, Colorado, USA",https://www.uchealth.org/locations/uchealth-emergency-care-broomfield-hospital/,+1 303-464-4900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOSp-BngylLmhUHMX9gRbPtK4OjB65w4WZ8NR9Q=w408-h272-k-no,true,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:06:46.323Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Centeno-Schultz+Clinic/data=!4m7!3m6!1s0x876b8c8e418a2da1:0xcf2abc9a022686a3!8m2!3d39.927564!4d-105.1418368!16s%2Fg%2F1td0tckq!19sChIJoS2KQY6Ma4cRo4YmApq8Ks8,Centeno-Schultz Clinic,4.7,626,Orthopedic clinic,"403 Summit Blvd Ste 201, Broomfield, CO 80021, United States","WVH5+27 Broomfield, Colorado, USA",https://centenoschultz.com/?utm_source=gmb&utm_medium=referral&utm_campaign=local_,+1 303-429-6448,,https://lh3.googleusercontent.com/p/AF1QipPA_nP19GMgnbtqf68XietgftZkK79k4lZaGCtI=w427-h240-k-no,true,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:06:51.813Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,,,,
https://www.google.com/maps/place/Concentra+Urgent+Care/data=!4m7!3m6!1s0x876b8baf1e2a08e5:0x9fc940636c32833d!8m2!3d39.9032152!4d-105.0992178!16s%2Fg%2F1tdps4cn!19sChIJ5QgqHq-La4cRPYMybGNAyZ8,Concentra Urgent Care,4.2,452,Occupational health service,"8820 W 116th Cir D, Broomfield, CO 80021, United States","WW32+78 Broomfield, Colorado, USA",http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,+1 303-460-9339,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNlj6QotRTBr14jf1Q2ONnY-Ez0maInNMNozNAd=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:06:56.450Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Onyx+Med+Spa/data=!4m7!3m6!1s0x876b8d1b12c3f45d:0xea9722fd87b11718!8m2!3d39.9280638!4d-105.1320106!16s%2Fg%2F11tp5jxjxb!19sChIJXfTDEhuNa4cRGBexh_0il-o,Onyx Med Spa,5.0,66,Medical spa,"Inside Salon Republic, 550 Zang St #202, Broomfield, CO 80021, United States","WVH9+65 Broomfield, Colorado, USA",https://www.onyxmedspacolorado.com/,+1 720-786-0681,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNXewYx6y9x7smu36ckvUrOAws1opYWE_08bT5x=w408-h270-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:07:01.583Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–1 pm,Closed,1:30–5 pm,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Qaisar+Khan,+MD+Advanced+Heart+and+Vein+Center/data=!4m7!3m6!1s0x876c753f3e66eef3:0x101ebc66e84f28f1!8m2!3d39.9585018!4d-104.9764116!16s%2Fg%2F11h1hr54lj!19sChIJ8-5mPj91bIcR8ShP6Ga8HhA","Qaisar Khan, MD Advanced Heart and Vein Center",4.8,20,Medical Center,"805 E 144th Ave Suite 100, Thornton, CO 80023, United States","X25F+CC Thornton, Colorado, USA",http://advancedheartandvein.com/,+1 720-772-8040,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMu018IF6trTiAs9FXkyy2FACZ3MAj53zxKHs5_=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:07:11.407Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Jason+Markle,+DO/data=!4m7!3m6!1s0x876b8d4a7850cc73:0xcc9344766549eb72!8m2!3d39.927583!4d-105.1418397!16s%2Fg%2F11fpkslcwb!19sChIJc8xQeEqNa4cRcutJZXZEk8w","Jason Markle, DO",5.0,3,Pain management physician,"403 Summit Blvd Ste 201, Broomfield, CO 80021, United States","WVH5+27 Broomfield, Colorado, USA",https://centenoschultz.com/,+1 303-429-6448,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM653h78dAYsx6-XBAgb2-5_TicaekLhr3Y3RPi=w426-h240-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:07:15.903Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,,,
"https://www.google.com/maps/place/Christopher+Centeno,+MD/data=!4m7!3m6!1s0x876b8c8e418a2da1:0xd33eeabc97694af4!8m2!3d39.927583!4d-105.1418397!16s%2Fg%2F1tdq1mcg!19sChIJoS2KQY6Ma4cR9Eppl7zqPtM","Christopher Centeno, MD",4.1,14,Pain management physician,"403 Summit Blvd Ste 201, Broomfield, CO 80021, United States","WVH5+27 Broomfield, Colorado, USA",https://centenoschultz.com/our-staff/dr-chris-centeno/,+1 303-429-6448,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z9v_LPLu-UQ8Tx0vkssxEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.18277&pitch=0&thumbfov=100,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:07:20.698Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Colorado+Heart+%26+Vascular/data=!4m7!3m6!1s0x876c77cdc1a45243:0xd13f4072367072f0!8m2!3d39.9536162!4d-104.9907738!16s%2Fg%2F1tgnmkmn!19sChIJQ1Kkwc13bIcR8HJwNnJAP9E,Colorado Heart & Vascular,3.0,41,Medical clinic,"14190 Orchard Pkwy Suite 270, Westminster, CO 80023, United States","X235+CM Westminster, Colorado, USA",http://www.chvpc.com/,+1 303-426-1717,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyIdZU6nXCHoig-wCx8tWut3asq0o3x4At9OsbrahXUHzgxC6CvvdgM6J6yEArG7rMF4IOqdAyN4QkZSGb0SAEADlfjRrKg-wmcESMycQpfSgVQpNDEY0-YCDfzaIwuRZngQice=w408-h860-k-no,true,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:07:25.542Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,,,
"https://www.google.com/maps/place/John+R.+Schultz,+MD/data=!4m7!3m6!1s0x876b8c8e418a2da1:0x757572d33f585e44!8m2!3d39.9275449!4d-105.1418596!16s%2Fg%2F1tf3zvvj!19sChIJoS2KQY6Ma4cRRF5YP9NydXU","John R. Schultz, MD",5.0,2,Pain management physician,"403 Summit Blvd Ste 201, Broomfield, CO 80021, United States","WVH5+27 Broomfield, Colorado, USA",https://centenoschultz.com/our-staff/dr-john-schultz/,+1 303-429-6448,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMx--_itnayAvsiPoIw7e695zyh7zx0UaAaCrFL=w408-h510-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Broomfield+CO/@39.9205411,-105.0866504,14z",2025-12-16T22:07:30.143Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,,,
https://www.google.com/maps/place/Vascular+Institute+of+the+Rockies/data=!4m7!3m6!1s0x87471d9d1c7b6d0d:0x8cc11d0f09a1b70b!8m2!3d39.091315!4d-108.573913!16s%2Fg%2F11rb5xdht8!19sChIJDW17HJ0dR4cRC7ehCQ8dwYw,Vascular Institute of the Rockies,4.8,27,Surgical center,"360 W Park Dr #101B, Grand Junction, CO 81505, United States","3CRG+GC Grand Junction, Colorado, USA",https://vascularinstitute.com/,+1 970-852-4847,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xaoyTcDThMmP-ZlABPPztg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.96353&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Junction+CO/@39.0689478,-108.5642809,14z",2025-12-16T22:07:43.755Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Vincent+Vein+Center/data=!4m7!3m6!1s0x87471dacd1d2dde7:0xd488ac21c7086508!8m2!3d39.0890871!4d-108.5618261!16s%2Fg%2F1tcyfynt!19sChIJ593S0awdR4cRCGUIxyGsiNQ,Vincent Vein Center,3.9,7,Medical clinic,"601 Center Ave, Grand Junction, CO 81501, United States","3CQQ+J7 Grand Junction, Colorado, USA",http://www.vincentvein.com/,+1 970-263-7348,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNOUrAOfy4NI5WJPgtaOJBA4Zzwdl7IIHNykhuk=w605-h240-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Junction+CO/@39.0689478,-108.5642809,14z",2025-12-16T22:07:48.975Z,9 am–5 pm,9 am–12 pm,Closed,Closed,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Advanced+Heart+and+Vein+Center+-+Grand+Junction/data=!4m7!3m6!1s0x87471db1c79ad227:0xe3257bfcbc27d500!8m2!3d39.0914918!4d-108.573782!16s%2Fg%2F11n837qbrp!19sChIJJ9Kax7EdR4cRANUnvPx7JeM,Advanced Heart and Vein Center - Grand Junction,5.0,1,Medical clinic,"360 W Park Dr #101B, Grand Junction, CO 81505, United States","3CRG+HF Grand Junction, Colorado, USA",https://www.advancedheartandvein.com/,+1 970-666-6770,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xaoyTcDThMmP-ZlABPPztg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.6820836&pitch=0&thumbfov=100,false,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Junction+CO/@39.0689478,-108.5642809,14z",2025-12-16T22:07:53.393Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
"https://www.google.com/maps/place/Heart+%26+Vascular+Center,+Grand+Junction+Clinic/data=!4m7!3m6!1s0x87471d1833604db3:0x9bbde59c8e035769!8m2!3d39.0929332!4d-108.5910901!16s%2Fg%2F11fxz79jsr!19sChIJs01gMxgdR4cRaVcDjpzlvZs","Heart & Vascular Center, Grand Junction Clinic",4.9,213,Heart hospital,"607 25 Rd STE 101, Grand Junction, CO 81505, United States","3CV5+5H Grand Junction, Colorado, USA",https://www.vvh.org/locations/heart-vascular-center-at-valley-view-grand-junct/,+1 970-384-7737,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOq-vF7WHPpq6M9xzthGLexRHcZZicXM9Og7MIl=w427-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Junction+CO/@39.0689478,-108.5642809,14z",2025-12-16T22:07:58.354Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
"https://www.google.com/maps/place/Valley+Surgical,+Aesthetics+%26+Vein+Care:Dr.+Brad+Case/data=!4m7!3m6!1s0x87471ce4c77fb805:0x7b8493964cc75840!8m2!3d39.0923815!4d-108.5937959!16s%2Fg%2F1tflb3wx!19sChIJBbh_x-QcR4cRQFjHTJaThHs","Valley Surgical, Aesthetics & Vein Care:Dr. Brad Case",4.7,59,Medical office,"2478 Patterson Rd STE 4, Grand Junction, CO 81505, United States","3CR4+XF Grand Junction, Colorado, USA",https://valleysurgicalcare.com/,+1 970-773-1946,,https://lh3.googleusercontent.com/p/AF1QipOLV7zLx0Qw_Keed03MW4w5l5lmVfqjRbA2R8UA=w427-h240-k-no,true,,"https://www.google.com/maps/search/vein+clinics+in+Grand+Junction+CO/@39.0689478,-108.5642809,14z",2025-12-16T22:08:03.315Z,,,,,,,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Intermountain+Health+Heart+%26+Vascular+%E2%80%93+Grand+Junction+Vascular+Surgery/data=!4m7!3m6!1s0x87471dd6f7e09d5d:0xcabda6f62cd20c79!8m2!3d39.0914236!4d-108.5629672!16s%2Fg%2F11gk8tqz29!19sChIJXZ3g99YdR4cReQzSLPamvco,Intermountain Health Heart & Vascular – Grand Junction Vascular Surgery,4.6,45,Vascular surgeon,"2643 Patterson Rd # 605, Grand Junction, CO 81506, United States","3CRP+HR Grand Junction, Colorado, USA",https://intermountainhealthcare.org/locations/heart-vascular-grand-junction-vascular-surgery?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 970-298-3884,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzFMMOf75bne0asQTOxnBxjdEhaBR8q481-HGpJ9RvCLJmaY9RaQPR8sa3wTs20NAKRkMmLrC4Ka9dR-iNd92G2e4kC7r-xr-hkYxsQCw2V4TCNwGsOpqPYiW1_XKJtjjBF8P16=w408-h544-k-no,true,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Grand+Junction+CO/@39.0689478,-108.5642809,14z",2025-12-16T22:08:07.965Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4 pm,Closed,Closed,7:30 am–5 pm,,,,
