placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,attributes,isBlackOwned
"https://www.google.com/maps/place/PPM+Medical+Billing/@35.4161586,-119.0971447,14z/data=!4m6!3m5!1s0x80ea4356f8d07f3f:0xa117e7b1aa83a15b!8m2!3d35.3945429!4d-119.0879449!16s%2Fg%2F1tj4bt1d",PPM Medical Billing,5.0,6,Medical billing service,"7702 Meany Ave #101, Bakersfield, CA 93308, United States","9WV6+RR Bakersfield, California, USA",,+1 661-843-7841,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yT7zKVhljrXdPk65vCemKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.81188&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pinon+Hills+Bakersfield+CA/@35.4161586,-119.0971447,14z",2025-10-28T18:35:44.596Z,Identifies as women-owned,,,
https://www.google.com/maps/place/RBE+Parking/data=!4m7!3m6!1s0x80ea51371ffebb41:0x9c7a24422196b1d!8m2!3d35.4220038!4d-119.2547012!16s%2Fg%2F11tspc7hh7!19sChIJQbv-HzdR6oARHWsZIkSixwk,RBE Parking,5.0,1,Public parking space,"22725 Elementary Ln, Bakersfield, CA 93314, United States","CPCW+R4 Bakersfield, California, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pPNJ387ZXZ_7ajqzDmn65Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.25981&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:36:04.499Z,,,,
https://www.google.com/maps/place/FBT+Inc./data=!4m7!3m6!1s0x80ea155ba78eda0f:0x708da8cf57ef7ba8!8m2!3d35.3122902!4d-119.0553989!16s%2Fg%2F1q5hrm37f!19sChIJD9qOp1sV6oARqHvvV8-ojXA,FBT Inc.,4.0,72,Trucking company,"4801 District Blvd, Bakersfield, CA 93313, United States","8W6V+WR Bakersfield, California, USA",https://fbttransport.com/,+1 661-952-9195,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AQqH3lMb_bIgcHoxlL5pxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.13794&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:36:10.635Z,,,,
"https://www.google.com/maps/place/Golden+Empire+Towing+-+Cars,+Heavy+Duty+Tow+%26+Recovery/data=!4m7!3m6!1s0x80ea6afeeb2109c7:0x646aafbdfef1fe12!8m2!3d35.3318853!4d-119.0034031!16s%2Fg%2F1tgm3558!19sChIJxwkh6_5q6oAREv7x_r2vamQ","Golden Empire Towing - Cars, Heavy Duty Tow & Recovery",4.8,1663,Towing service,"1915 S Union Ave, Bakersfield, CA 93307, United States","8XJW+QJ Bakersfield, California, USA",https://goldenempiretow.com/,+1 661-834-8697,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOzBKsEBYhncs1dsNy27Fg3CL_eGaKUDlGayij6=w408-h293-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:36:17.014Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Jim+Burke+Ford/data=!4m7!3m6!1s0x80ea6aa2cca624ab:0x2503bd8210277807!8m2!3d35.3059264!4d-119.0349079!16s%2Fg%2F12626d900!19sChIJqySmzKJq6oARB3gnEIK9AyU,Jim Burke Ford,4.7,2104,Ford dealer,"5300 Gasoline Alley Dr suite b, Bakersfield, CA 93313, United States","8X48+92 Bakersfield, California, USA",https://www.jimburkeford.com/?utm_source=google_business_profile&utm_medium=organic,+1 661-837-6400,,https://lh3.googleusercontent.com/p/AF1QipMgqtrZb_tYxflNa7gCm52zgm_o7l9wTRfEh3U=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–5 pm,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:36:23.445Z,,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/BMW+of+Bakersfield/data=!4m7!3m6!1s0x80ea6abcd4e9b7fb:0x3420ae0eb2d3db7c!8m2!3d35.304696!4d-119.034258!16s%2Fg%2F1wg5y9tc!19sChIJ-7fp1Lxq6oARfNvTsg6uIDQ,BMW of Bakersfield,4.4,956,BMW dealer,"5400 Gasoline Alley Dr, Bakersfield, CA 93313, United States","8X38+V7 Bakersfield, California, USA",https://www.bmwofbakersfield.com/?utm_source=GMB&utm_medium=GMB&utm_campaign=Google_My_Business,+1 661-396-4040,,https://lh3.googleusercontent.com/p/AF1QipP8HUkQCGNgK4teEO-xUOZVGBKTyvr-W39QQfj4=w408-h272-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–1 pm,Closed,7:30 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:36:30.648Z,,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/The+Springs/data=!4m7!3m6!1s0x80ea4177e9afcfb1:0x3e81d6dddb1d26fa!8m2!3d35.3428021!4d-119.0938072!16s%2Fg%2F1tg50r50!19sChIJsc-v6XdB6oAR-iYd293WgT4,The Springs,2.8,144,Apartment complex,"8101 Camino Media, Bakersfield, CA 93311, United States","8WV4+4F Bakersfield, California, USA",https://www.thespringsapartmenthomes.com/,+1 661-664-9009,"Open ⋅ Closes 5 pm

Updated by others 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywHOBTXfN7Z7uAgiAH_AW5_yXvcQAUP3V5EooN7F_bP-XPX0A4gkxgWDGdBywkqiQ0af-68uE4pd24C43SNZhuzTb5XBAnuOO-B2tkQq7flFuP6E7bC7XI-ykdCeVzyVZ2ZdiZ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–2 pm,10 am–4 pm,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:36:37.327Z,,,· Dogs allowed,
https://www.google.com/maps/place/Metro+by+T-Mobile/data=!4m7!3m6!1s0x80ea6aec69735911:0x314563efc21e7d17!8m2!3d35.3171104!4d-119.0208151!16s%2Fg%2F11b6dgrjt1!19sChIJEVlzaexq6oARF30ewu9jRTE,Metro by T-Mobile,3.9,117,Cell phone store,"1557 White Ln, Bakersfield, CA 93307, United States","8X8H+RM Bakersfield, California, USA",https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-bakersfield-ca-10328978/?utm_source=google&utm_medium=lastmile&utm_campaign=35313,+1 661-412-7288,"Open ⋅ Closes 7 pm

Confirmed by this business 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FFjdaQrPQ1d_wizyv-9h_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.84467&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–7 pm,10 am–6 pm,9 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:36:44.852Z,,,"Wireless provider supplying phones, tablets & accessories, plus cell phone & device data plans. · In-store shopping",
https://www.google.com/maps/place/La+Perla+de+Oriente/data=!4m7!3m6!1s0x80ea6bab90ce15bb:0xa145ceec251bc22f!8m2!3d35.3292567!4d-119.0115655!16s%2Fg%2F11v9v6bklr!19sChIJuxXOkKtr6oARL8IbJezORaE,La Perla de Oriente,4.8,72,Restaurant,"2850 S Chester Ave, Bakersfield, CA 93304, United States","8XHQ+P9 Bakersfield, California, USA",http://orderlaperladeorienteca.mobile-webview2.com/,+1 661-491-3106,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOsGqbu2cxp6WWq_tK_M4Va2AdR-UWKJL3xaJQ=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:36:51.565Z,Identifies as Latino-owned,,· Dine-in · Takeaway · Delivery,
https://www.google.com/maps/place/Metro+by+T-Mobile/data=!4m7!3m6!1s0x80ea41b4fb4ee573:0x5186a1a15be20554!8m2!3d35.3190283!4d-119.0718555!16s%2Fg%2F1tfbysdt!19sChIJc-VO-7RB6oARVAXiW6GhhlE,Metro by T-Mobile,3.8,34,Cell phone store,"6300 White Ln Ste E, Bakersfield, CA 93309, United States","8W9H+J7 Bakersfield, California, USA",https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-bakersfield-ca-10198921/?utm_source=google&utm_medium=lastmile&utm_campaign=35425,+1 661-835-5992,"Open ⋅ Closes 6 pm

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy2_QTDJNp7eHFcilX0QQLSltJwxesVP4ZiG7vWFSx4-JRHXuPasgLfRmnpCwsVHdTLVONsgEfJNhpvyFmq1T8QCuyuQcMyOh4lU6aWYw7exCTHSe557loS2vyy3u9kGNjjZDd3=w408-h497-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–5 pm,10 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:36:57.324Z,,,"Wireless provider supplying phones, tablets & accessories, plus cell phone & device data plans. · In-store shopping",
https://www.google.com/maps/place/Metro+by+T-Mobile/data=!4m7!3m6!1s0x80ea6a78eeef3dff:0x1e12bff52df54f29!8m2!3d35.3320587!4d-119.0441806!16s%2Fg%2F11b6dhgwjh!19sChIJ_z3v7nhq6oARKU_1LfW_Eh4,Metro by T-Mobile,4.3,42,Cell phone store,"3719 Wilson Rd Ste B5, Bakersfield, CA 93309, United States","8XJ4+R8 Bakersfield, California, USA",https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-bakersfield-ca-10198920/?utm_source=google&utm_medium=lastmile&utm_campaign=40706,+1 661-833-9692,"Open ⋅ Closes 6 pm

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbFHpbb-S1509Hf9rZk2pfk2O1ewoerty1sHdPX4A3R8xvCm9eMLeoYH8q5-dneh0INEhEYdDLt__RmLPxbznTKS_fDvx5ImgybrI3WOIebXkxr9LCSGZa20YEQQfwTBQg7jlvOg=w408-h307-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–5 pm,10 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:37:02.999Z,,,"Wireless provider supplying phones, tablets & accessories, plus cell phone & device data plans. · In-store shopping",
https://www.google.com/maps/place/1+Stop+Smog+%26+Auto+Care+Center/data=!4m7!3m6!1s0x80ea41b36707963d:0xa5caea7e7f04bb49!8m2!3d35.3168388!4d-119.0755755!16s%2Fg%2F1vk6zjt5!19sChIJPZYHZ7NB6oARSbsEf37qyqU,1 Stop Smog & Auto Care Center,4.5,229,Smog inspection station,"6561 White Ln # H, Bakersfield, CA 93309, United States","8W8F+PQ Bakersfield, California, USA",,+1 661-837-1903,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMOdzadRlcpeWAFdlQk90VVs3yaqxkm-c8hW2ig=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–1 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:37:08.970Z,,,,
https://www.google.com/maps/place/JCPenney/data=!4m7!3m6!1s0x80ea6a6558e72ce7:0xb4657c00bd4d6a0f!8m2!3d35.3368154!4d-119.0314725!16s%2Fg%2F1tdmqc9z!19sChIJ5yznWGVq6oARD2pNvQB8ZbQ,JCPenney,4.3,2014,Department store,"2501 Ming Ave, Bakersfield, CA 93304, United States","8XP9+PC Bakersfield, California, USA",https://www.jcpenney.com/locations/ca/bakersfield/clothing-stores-bakersfield-ca-2209.html,+1 661-835-7080,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbBANTLNhuGHNqowMKGfUxlDld5y1l-g-r4_EThN_7aVQEQQsCKmPkjXK5_PTFBpKsRnM_W_0UkH0IxUKk8plwh-_ZLtbz5hEH-I0DBlKzuDMPV_3g-5-Rg9aOd0KXIpADJ6510JGOCVOK=w408-h544-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–6 pm,11 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:37:14.871Z,,,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more. · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/California+Smog+%26+Repair/data=!4m7!3m6!1s0x80ea41b2edf0e2a1:0xc9a5845d93955f01!8m2!3d35.3175556!4d-119.0790865!16s%2Fg%2F1tq6kcy3!19sChIJoeLw7bJB6oARAV-Vk12Epck,California Smog & Repair,4.6,99,Auto repair shop,"6901 White Ln, Bakersfield, CA 93309, United States","8W9C+29 Bakersfield, California, USA",http://calismogandrepair.com/,+1 661-832-6500,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMP6ewibblJ0Pimtb-dinsJ8FT6KMSYLYnB5iry=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–1 pm,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:37:20.663Z,,,,
https://www.google.com/maps/place/Wood-Dale+Market/data=!4m7!3m6!1s0x80ea41e23f35b777:0x9d291ae1cbd00386!8m2!3d35.3503206!4d-119.0475331!16s%2Fg%2F1tfst5r4!19sChIJd7c1P-JB6oARhgPQy-EaKZ0,Wood-Dale Market,4.6,286,Butcher shop,"250 S, 250 Stine Rd, Bakersfield, CA 93309, United States","9X22+4X Bakersfield, California, USA",https://wooddalemeats.com/,+1 661-832-7373,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwai_DR-jHLPAqd7UW5SM3rGqfscgutHbl9vomMLIP0bFgkxqBjl38oHuq5cooBiPV66KtcfnuMDxQ-XHG4HfB5cfo4BsoF7ucNyzDnFKIk6nyi5kvcpqcLagn4nwZw1H2Ba_Hs5A=w426-h240-k-no,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:37:26.236Z,,,,
https://www.google.com/maps/place/Wienerschnitzel/data=!4m7!3m6!1s0x80ea41df2358d6c5:0x775e2ce521ed5091!8m2!3d35.3398682!4d-119.0483266!16s%2Fg%2F1tgwm_wl!19sChIJxdZYI99B6oARkVDtIeUsXnc,Wienerschnitzel,4.1,692,Fast food restaurant,"4044 Ming Ave, Bakersfield, CA 93309, United States","8XQ2+WM Bakersfield, California, USA",http://www.wienerschnitzel.com/location/356-ming-stine-bakersfield-4044-ming-ave-bakersfield-ca-93309/?utm_source=google&utm_medium=profiles&utm_campaign=local_profiles,+1 661-397-5351,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzx3bGZOrDfFDZrU03jnUPQ1fsYDW4dvcRB-XHLf7mlvJtWnwIp5xjFbXXSVw3rUfZAVCH9mcRuVcvG7E4YjcO7Xh5rHq3_oMOmVjkZ9OHt6WKAd_du4kvvPLFFphNRzKEqNw2S=w408-h306-k-no,true,10 am–12 am,10 am–12 am,10 am–12 am,10 am–12 am,10 am–12 am,10 am–12 am,10 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:37:32.050Z,,,"Fast-food chain featuring a variety of hot dogs, plus chili burgers & sandwiches. · Dine-in · Drive-through · Delivery",
https://www.google.com/maps/place/Volkswagen+Bakersfield/data=!4m7!3m6!1s0x80ea6aa40a8503a9:0xf63e9bb1866beca!8m2!3d35.3002516!4d-119.0384129!16s%2Fg%2F1tqpzkl6!19sChIJqQOFCqRq6oARyr5mGLvpYw8,Volkswagen Bakersfield,4.1,760,Volkswagen dealer,"6150 Wible Rd, Bakersfield, CA 93313, United States","8X26+4J Bakersfield, California, USA",https://www.volkswagenbakersfield.com/,+1 661-459-1510,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzLc4bHAfgtRjCU9vpWkeeRbcVSH3o-VGqEsVvnf7-LIeOIHz66vrVHa_vjChB-VnSiGcq-QP86TT9GNbflHbh9U31gcBItCGrswXeCtOmKj4aQJHvgLKcIpaiXrN3IULG_SqPU=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–4 pm,Closed,8 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:37:37.765Z,,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/T-Mobile/data=!4m7!3m6!1s0x80ea6aa5ff6496f1:0x96d2a620ffb41cae!8m2!3d35.2954351!4d-119.0403052!16s%2Fg%2F1tgj93w7!19sChIJ8ZZk_6Vq6oARrhy0_yCm0pY,T-Mobile,3.9,183,Cell phone store,"3401 Panama Ln Suite 200, Bakersfield, CA 93313, United States","7XW5+5V Bakersfield, California, USA",https://www.t-mobile.com/stores/bd/t-mobile-bakersfield-ca-93313-8974?utm_source=google&utm_medium=lastmile&utm_campaign=8974,+1 661-827-1005,"Open ⋅ Closes 8 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP1OldX_ZntBN9gy_r5ZWREIih7pqK1xITwk3I4=w423-h240-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,11 am–6 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:37:43.303Z,,,"Wireless provider offering cell phones, data plans, Internet devices & accessories. · In-store pick-up",
https://www.google.com/maps/place/RBG+Parking/data=!4m7!3m6!1s0x80ea514f37abb851:0x5f171aab2a12ac2f!8m2!3d35.4199481!4d-119.2521645!16s%2Fg%2F11kb9lmj8r!19sChIJUbirN09R6oARL6wSKqsaF18,RBG Parking,,,Public parking space,"6601 Enos Ln, Bakersfield, CA 93314, United States","CP9X+X4 Bakersfield, California, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eE1Oh6YIq9QX-A1CLZU_bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.7357&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bear+Valley+Springs+Bakersfield+CA/@35.3225319,-119.041955,14z",2025-10-28T18:37:46.905Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pine+Mountain+Club+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-28T18:38:10.854Z,,No new results found,,
"https://www.google.com/maps/place/Bakersfield+Valet+Parking+Services/@35.4055838,-119.083323,14z/data=!4m6!3m5!1s0x80ea714000000001:0xa621c264cf8e8a6e!8m2!3d35.4516124!4d-118.7897558!16s%2Fg%2F1tf81xsb",Bakersfield Valet Parking Services,,,,"Bakersfield, CA 93306, United States",,,+1 661-319-9251,Permanently closed,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Weldon+Bakersfield+CA/@35.4055838,-119.083323,14z",2025-10-28T18:38:20.211Z,,Already found,,
