placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,error
https://www.google.com/maps/place/Cruiser+Electric/data=!4m7!3m6!1s0x87ee89312fb9e371:0x5ced89998ee6a37f!8m2!3d41.7930504!4d-93.526103!16s%2Fg%2F11bvt1d6c4!19sChIJceO5LzGJ7ocRf6PmjpmJ7Vw,Cruiser Electric,4.9,47,Electrician,"268 Railroad Ave, Elkhart, IA 50073, United States","QFVF+6H Elkhart, Iowa, USA",http://cruiserelectric.com/,+1 515-202-1524,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN-2ETm3njYruPLWjK-jhy8RPCmT2FnJkG0hnnc=w408-h306-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:26:58.341Z,,
https://www.google.com/maps/place/Generators+For+Sale/data=!4m7!3m6!1s0x87ec2114eaefb6a1:0xf52caf4fc224389!8m2!3d41.938318!4d-93.3897729!16s%2Fg%2F11cjk51jvl!19sChIJobbv6hQh7IcRiUMi_PTKUg8,Generators For Sale,,,Electric generator shop,,,http://homegeneratorsforsale.com/,+1 515-412-4644,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMXVUhRIzT5Mpje0NiORXmIg71_jIZkD7JQjCYC=w408-h304-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:03.041Z,,
https://www.google.com/maps/place/KSElectrical/data=!4m7!3m6!1s0x87ec4f338b9d8347:0x11c301e7ef6ff95c!8m2!3d41.7621011!4d-93.9096326!16s%2Fg%2F11rbggwql4!19sChIJR4OdizNP7IcRXPlv7-cBwxE,KSElectrical,4.7,28,Electrician,,,http://kselectricalllc.com/,+1 515-943-7851,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOupI2bh9VfOJcyxtZjm2Rtd01GIhjHYljlFc04=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:08.131Z,,
https://www.google.com/maps/place/All+Basements+and+More+of+Adel/data=!4m7!3m6!1s0x87ec39ba1ad52acb:0xe3d95be365abf4f0!8m2!3d41.6121532!4d-94.0254666!16s%2Fg%2F11js7ctj9j!19sChIJyyrVGro57IcR8PSrZeNb2eM,All Basements and More of Adel,5.0,48,Waterproofing service,"1315 Pleasant St, Adel, IA 50003, United States","JX6F+VR Adel, Iowa, USA",https://allbasementsandmore.com/,+1 515-674-2801,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM0WAScJEh1aTnbMCNds-gpUxvAJqUzHt4OC11p=w431-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:13.039Z,,
https://www.google.com/maps/place/Integrated+Power+Services+-+Des+Moines/data=!4m7!3m6!1s0x87ec271c2fd65c9b:0xcb4c88bc7f0dbe70!8m2!3d41.6461366!4d-93.7796189!16s%2Fg%2F11f0l1ftr3!19sChIJm1zWLxwn7IcRcL4Nf7yITMs,Integrated Power Services - Des Moines,,,Electric motor repair shop,"4667 121st St, Urbandale, IA 50323, United States","J6WC+F5 Urbandale, Iowa, USA",http://www.ips.us/des-moines-warehouse-field-office/,+1 515-608-8215,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=70Yl1nFHsz7Mxw6juHWzfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.2284&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:15.690Z,,
"https://www.google.com/maps/place/Golden+Rule+Plumbing,+Heating,+Cooling+%26+Electrical/data=!4m7!3m6!1s0x87ec26291098408b:0xa4e9f5d756a306fc!8m2!3d41.6953616!4d-93.7913346!16s%2Fg%2F1tflskxl!19sChIJi0CYECkm7IcR_AajVtf16aQ","Golden Rule Plumbing, Heating, Cooling & Electrical",4.9,9006,HVAC contractor,"904 NE Main St, Grimes, IA 50111, United States","M6W5+4F Grimes, Iowa, USA",https://goldenrulephc.com/,+1 515-393-4899,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNSDBmq68VkmmXj1qTgtP2Qk_j8IX4pxY9aAfEh=w631-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:20.665Z,,
https://www.google.com/maps/place/Adel+Hardware+%26+Handyman/data=!4m7!3m6!1s0x87ec39e812a4d51d:0x93828ef133b07bd1!8m2!3d41.614137!4d-94.0148143!16s%2Fg%2F11xtjtrc8j!19sChIJHdWkEug57IcR0XuwM_GOgpM,Adel Hardware & Handyman,5.0,1,Hardware store,"409 S 6th St, Adel, IA 50003, United States","JX7P+M3 Adel, Iowa, USA",http://www.adelhardware.com/,+1 515-993-4113,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Db36jpndtOJpjhh2UEDDnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.39929&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:25.488Z,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Arnold+Motor+Supply/data=!4m7!3m6!1s0x87ec3933b8261dd1:0xb470214671a5a1a0!8m2!3d41.6146675!4d-94.0153152!16s%2Fg%2F1tg8k8lk!19sChIJ0R0muDM57IcRoKGlcUYhcLQ,Arnold Motor Supply,4.5,46,Auto parts store,"602 Greene St, Adel, IA 50003, United States","JX7M+VV Adel, Iowa, USA",https://arnoldmotorsupply.com/adel-iowa,+1 515-993-4228,Closed · Opens 7:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GAZWaUiLQjRkit4IxqxBnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.4027&pitch=0&thumbfov=100,true,7:30 am–1 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:30.736Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/A%2B+Lawn+%26+Landscape/data=!4m7!3m6!1s0x87ee9a82757f78e1:0x804b9faefbfd97e9!8m2!3d41.6709143!4d-93.5821866!16s%2Fg%2F11b6s06ygb!19sChIJ4Xh_dYKa7ocR6Zf9-66fS4A,A+ Lawn & Landscape,4.4,1374,Lawn care service,"6084 NE 22nd St, Des Moines, IA 50313, United States","MCC9+94 Des Moines, Iowa, USA",http://www.apluslawn.com/,+1 515-289-2020,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN9dOW9yYmTpzcmXfxfytfy6w5jd9z3kfQCagR5=w426-h240-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:35.706Z,,
https://www.google.com/maps/place/Destiny+Electric/data=!4m7!3m6!1s0x87ec392e9ef1d247:0x9090ab664d273efb!8m2!3d41.615986!4d-94.022085!16s%2Fg%2F1th63y84!19sChIJR9Lxni457IcR-z4nTWarkJA,Destiny Electric,,,Electrician,"1125 Prairie St, Adel, IA 50003, United States","JX8H+95 Adel, Iowa, USA",,+1 515-669-1750,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1rF5qT_yjMmd3lWvmF4HpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.68442&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:38.338Z,,
"https://www.google.com/maps/place/CRS+Electrical/@41.7621011,-93.6784425,10z/data=!3m1!4b1!4m6!3m5!1s0x48467febe071811d:0x59f2134c5f6c06b0!8m2!3d41.7621011!4d-93.6784425!16s%2Fg%2F11ygr604l3",CRS Electrical,5.0,2,Electrician,,,https://www.crselectric.com/,+1 515-675-5628,Open · Closes 12 am,,,true,8 am–12 am,Closed,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:49.950Z,,
https://www.google.com/maps/place/Habitat+for+Humanity+ReStore+-+Urbandale/data=!4m7!3m6!1s0x87ec2743f7a42183:0x97879710b41d495!8m2!3d41.6345809!4d-93.7579676!16s%2Fg%2F11c1x2vbx4!19sChIJgyGk90Mn7IcRldRBC3F5eAk,Habitat for Humanity ReStore - Urbandale,4.5,909,Home improvement store,"4033 NW Urbandale Dr, Urbandale, IA 50322, United States","J6MR+RR Urbandale, Iowa, USA",https://dmrestore.org/,+1 515-650-6828,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyzI8oCs4B-VqzLWT4U1P8IrIa3mlLXxQecuriAmXfeKujvZomP0cXHFO39NrkAaWbVgNvgUdAUSyU3C2o3069I0oL4OmJZQrB9hpkGgK2h0zcnI-XsOKy5wtcwn4HwZhdBHAie1SC1cEdo=w408-h544-k-no,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:54.925Z,· In-store pick-up,
https://www.google.com/maps/place/Consolidated+Electrical+Distributors/data=!4m7!3m6!1s0x87ee99d92ebb8115:0xbb1763e2d0bce5d2!8m2!3d41.6432919!4d-93.7787106!16s%2Fg%2F1tdmw539!19sChIJFYG7LtmZ7ocR0uW80OJjF7s,Consolidated Electrical Distributors,4.8,13,Electrical supply store,"12060 Meredith Dr, Urbandale, IA 50323, United States","J6VC+8G Urbandale, Iowa, USA",https://ceddesmoines.portalced.com/,+1 515-265-8121,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwV6nIHaFXKgfhwV8iTaKhx1jFTNZYjp0pTXil4Mrjm9Nn0n-quqSlKU_CafrnCm7UG3TQ4CBd40ucOZcnfDBLt7cq4z41sRTBL1Bw7hsM0p-nwSXUkYQKvLMAz7eICPbwrm1sSWw=w408-h544-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:27:59.911Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Commercial+Automation+Systems/data=!4m7!3m6!1s0x87ec266070b3aff1:0x7e09237347c6d397!8m2!3d41.6593252!4d-93.8055113!16s%2Fg%2F11f3n8tcts!19sChIJ8a-zcGAm7IcRl9PGR3MjCX4,Commercial Automation Systems,5.0,1,Electrician,"3580 SW Brookside Dr suite I, Grimes, IA 50111, United States","M55V+PQ Grimes, Iowa, USA",https://usmapir.org/details/commercial-automation-systems-ChIJ8a-,+1 515-208-5667,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPAkQgkNr_p4JIcA1KonOBeaL5wf1kv12K76cix=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:04.729Z,,
https://www.google.com/maps/place/Venn+Lawn+Solutions/data=!4m7!3m6!1s0x280256d539308989:0x6855ff2c343ab5d9!8m2!3d41.6069675!4d-94.0125135!16s%2Fg%2F11wb9mdn66!19sChIJiYkwOdVWAigR2bU6NCz_VWg,Venn Lawn Solutions,5.0,16,Lawn care service,"1334 S 7th St, Adel, IA 50003, United States","JX4P+QX Adel, Iowa, USA",https://brand.site/vennslawnsolutions,+1 515-782-1611,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOyyRBSn2EaPIvErM3eDE4sVtiHtojvY7tEKPuj=w408-h544-k-no,true,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:09.650Z,,
https://www.google.com/maps/place/Hirsch+Electric/data=!4m7!3m6!1s0x87ec0c4caf77e1ed:0xa63de342f95da899!8m2!3d41.342351!4d-94.0050644!16s%2Fg%2F1tf660g_!19sChIJ7eF3r0wM7IcRmahd-ULjPaY,Hirsch Electric,5.0,7,Electrician,"915 N 8th St, Winterset, IA 50273, United States","8XRV+WX Winterset, Iowa, USA",,+1 515-462-2308,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2E8ywwhbdTzwy9HB_ZT1l7N-gmtSu6UMjQAJCCtSZ4uoXn6XZsG4vz299HT_l7GsmN6uRB69QEyMMx_xwhK119Ts-orNLJdyrL-7Ej9ZhthJ0lo_HXBo9J_Y68GFIslwKry6d7Q=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:14.485Z,,
https://www.google.com/maps/place/Advanced+Electric/data=!4m7!3m6!1s0x87ee94a855343905:0x2fcd8ee96e7f3da7!8m2!3d41.627642!4d-93.427137!16s%2Fg%2F1tfcj9hl!19sChIJBTk0VaiU7ocRpz1_bumOzS8,Advanced Electric,4.0,4,Electrician,"8655 NE 38th Ave, Altoona, IA 50009, United States","JHHF+34 Altoona, Iowa, USA",,+1 515-957-8715,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QLZXfe7M8LJ4piSqjgdFNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.1934&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:17.294Z,,
https://www.google.com/maps/place/The+Des+Moines+Electrician+LLC/data=!4m7!3m6!1s0x4b08062594dc4b43:0xd005e5c75ae24b33!8m2!3d41.557176!4d-93.7439985!16s%2Fg%2F11t9flpy86!19sChIJQ0vclCUGCEsRM0viWsflBdA,The Des Moines Electrician LLC,,,Electrical installation service,,,,+1 515-978-8584,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO3OVO1eLrFisZYijNMkOgoB2-iMQ0FhlYLGGn0=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:21.964Z,,
https://www.google.com/maps/place/Waukee+Hardware+%26+Rent-It+Center/data=!4m7!3m6!1s0x87ec2360a04540fd:0xc5716be0260e311a!8m2!3d41.6115939!4d-93.8857683!16s%2Fg%2F1tddbdd5!19sChIJ_UBFoGAj7IcRGjEOJuBrccU,Waukee Hardware & Rent-It Center,4.8,215,Hardware store,"380 6th St, Waukee, IA 50263, United States","J467+JM Waukee, Iowa, USA",https://www.doitbest.com/waukee-hardware/,+1 515-987-4574,"Open · Closes 5 pm

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9VHaY0ptC_ZXKUKEXYAIerXHgrHETFSm1LpRExOXuxkmTvAKDUxZS2k9XK9po1g3SZpfVf3IeaLiY7b-3QfZjqAD1u0Tr3OILpp40HWGq7EMicy4-DIRckbjIFBQk6EJNaytC=w408-h288-k-no,true,8 am–5 pm,11 am–4 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:26.934Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Champion+Dealer+Locator/data=!4m7!3m6!1s0x87ec240a41055555:0xc274c38f046f4959!8m2!3d41.6184126!4d-93.8415558!16s%2Fg%2F11l5tm70nl!19sChIJVVUFQQok7IcRWUlvBI_DdMI,Champion Dealer Locator,,,Electric generator shop,"2556 NW 162nd St, Clive, IA 50325, United States","J595+99 Clive, Iowa, USA",https://powerguardllc.championgeneratordealers.com/cu/contact-us/,+1 515-745-0410,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6UZtcVrc_GF7rQkUlVf81A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.194&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:29.519Z,,
"https://www.google.com/maps/place/M+%26+S+Electric+LLC/@41.6778392,-93.3296202,17z/data=!3m1!4b1!4m6!3m5!1s0x87eeee7b58f70195:0x76defc26af2a384e!8m2!3d41.6778392!4d-93.3296202!16s%2Fg%2F1tgpyrsg",M & S Electric LLC,5.0,1,Electrician,"2315 W 140th St S, Mitchellville, IA 50169, United States","MMHC+45 Mitchellville, Iowa, USA",https://www.iowa-electrical.com/electrician-in-mitchellville/,+1 515-402-6008,,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:34.251Z,,
https://www.google.com/maps/place/Van+Meter+Inc./data=!4m7!3m6!1s0x87ec27209581f00f:0x2262ed2aba1834f7!8m2!3d41.6352431!4d-93.7833562!16s%2Fg%2F12m986b_b!19sChIJD_CBlSAn7IcR9zQYuirtYiI,Van Meter Inc.,4.4,26,Electrical supply store,"4040 121st St, Urbandale, IA 50323, United States","J6P8+3M Urbandale, Iowa, USA",https://www.vanmeterinc.com/locations/iowa/urbandale-electrical-supply?utm_source=gmb&utm_term=awareness,+1 515-262-9609,"Closed · Opens 7 am Mon

Confirmed by this business 5 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNocyWu-IGqxSaEv4M9k6iXtU1YYnDwv_cTVtUV=w408-h272-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:39.236Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Crescent+Electric+Supply+Company/data=!4m7!3m6!1s0x87ee98558f68861b:0x83fdc060cbbb822!8m2!3d41.6267591!4d-93.7696053!16s%2Fg%2F1tr9nzrs!19sChIJG4Zoj1WY7ocRIri7DAbcPwg,Crescent Electric Supply Company,4.3,3,Electrical supply store,"3501 111th St, Urbandale, IA 50322, United States","J6GJ+P5 Urbandale, Iowa, USA",https://www.crescentelectric.com/?utm_source=local-search&utm_medium=link-click&utm_campaign=yext,+1 515-283-2331,Closed · Opens 6:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g5UvZTT803Vr_3Cn6-Hoaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.0751&pitch=0&thumbfov=100,true,Closed,Closed,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:44.130Z,"Provider of commercial & industrial electrical hardware & supplies, such as fuses, wiring & bulbs. · In-store pick-up · Delivery",
https://www.google.com/maps/place/Gurnsey+Electric+LLC/data=!4m7!3m6!1s0x87ee856573961ea7:0x6e3b86b43df75f85!8m2!3d41.7325672!4d-93.5902996!16s%2Fg%2F1td4q7zp!19sChIJpx6Wc2WF7ocRhV_3PbSGO24,Gurnsey Electric LLC,5.0,2,Electrician,"110 NE Trilein Dr # 3, Ankeny, IA 50021, United States","PCM5+2V Ankeny, Iowa, USA",,+1 515-964-7004,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eaayNEXcq9oNDjJ4WVXYcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.47433&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:48.932Z,,
"https://www.google.com/maps/place/Honorable+Electric+Llc/@41.510002,-93.8045995,10z/data=!3m1!4b1!4m6!3m5!1s0x87ec3ce33c22bacb:0xad80f3d49079ddfd!8m2!3d41.510002!4d-93.8045995!16s%2Fg%2F11bbrh8ggj",Honorable Electric Llc,5.0,2,Electrician,,,http://www.honorableelectric.com/,+1 515-978-7004,Closed · Opens 8 am Mon,,,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:28:55.615Z,,
https://www.google.com/maps/place/P+%26+P+Electric/data=!4m7!3m6!1s0x87edff40befb5ed5:0xa6aad159eb567e46!8m2!3d42.4690409!4d-93.808718!16s%2Fg%2F1tftrn6g!19sChIJ1V77vkD_7YcRRn5W61nRqqY,P & P Electric,4.6,10,Electric generator shop,"120 E 2nd St, Webster City, IA 50595, United States","F59R+JG Webster City, Iowa, USA",https://pandpelectric.kohlergeneratordealer.com/,+1 515-832-2225,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAopwTvu4RulpFjrIgKSwd6HA5_h-a3Ys9e7o0vcVFGQwUPMJQiDsNas6ZYmNeR2hwqaYXKCdMBAZ2Ha1qrgjbNieZCPSbvbYuANiDf6G0rFKZ-D8il_PHkCjKWMgyu5d-Q1heHQ=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:29:00.422Z,,
"https://www.google.com/maps/place/Turnkey+Construction/@41.555532,-93.9945627,17z/data=!3m1!4b1!4m6!3m5!1s0x87ec3e739544b21f:0x99d8bd21f2c4f3a0!8m2!3d41.555532!4d-93.9945627!16s%2Fg%2F126262kbx",Turnkey Construction,1.0,2,Construction company,"33376 Timber Hills Dr, Adel, IA 50003, United States","H244+65 Adel, Iowa, USA",http://turnkeyconstructioniowa.com/,+1 515-202-6644,Closed · Opens 8 am Mon,,,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:29:07.530Z,,
https://www.google.com/maps/place/Hanley+Electric+%26+Pump/data=!4m7!3m6!1s0x87ec06a54415be2b:0xd291caa87942bdc5!8m2!3d41.2882728!4d-93.8365441!16s%2Fg%2F1tp27v31!19sChIJK74VRKUG7IcRxb1CeajKkdI,Hanley Electric & Pump,5.0,1,Electrician,"3159 St Charles Rd, St Charles, IA 50240, United States","75Q7+89 St Charles, Iowa, USA",,+1 641-396-2334,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GgGJYXEznjpHJvRFdUrbjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.014384&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:29:10.306Z,,
https://www.google.com/maps/place/Iowa+Power+Electric/data=!4m7!3m6!1s0x87ee9abe35bb2de5:0xbc863846e82219d8!8m2!3d41.7111644!4d-93.5569495!16s%2Fg%2F11b807wx8g!19sChIJ5S27Nb6a7ocR2Bki6EY4hrw,Iowa Power Electric,,,Electrician,"1906 SE Clover Ridge Dr, Ankeny, IA 50021, United States","PC6V+F6 Ankeny, Iowa, USA",,+1 515-964-3193,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q7iK_cwGZZw-vgp_QxdTeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.72806&pitch=0&thumbfov=100,false,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-10T21:29:15.088Z,,
https://www.google.com/maps/place/Bartlett+Electric/data=!4m7!3m6!1s0x87ec20b13339d15d:0xdadc455d7570d12c!8m2!3d41.6130767!4d-93.7587045!16s%2Fg%2F11bwflyn63!19sChIJXdE5M7Eg7IcRLNFwdV1F3No,Bartlett Electric,4.8,33,Electrician,"10190 Hickman Ct, Clive, IA 50325, United States","J67R+6G Clive, Iowa, USA",http://www.bartlettelectric.net/,+1 515-278-1691,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4R2keaB1frNHKZecfuOJn2030A6LMxlxr30Vf4IEVgbjnmqcp4nH7SrQ0_RYLwEjNIx_Nzn7mXT4Fw98gqf7V6I_SD-OkrzDgH43oimGp_XXhNeFof1pnCO35FOlvcbyKpYWd=w408-h541-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2026-01-10T21:29:32.486Z,,
