placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info
https://www.google.com/maps/place/Kruck+Automotive/data=!4m7!3m6!1s0x87cd51006a182be3:0xbf7c4bb4e1270c45!8m2!3d34.6291683!4d-92.5565211!16s%2Fg%2F11wp4qnc6q!19sChIJ4ysYagBRzYcRRQwn4bRLfL8,Kruck Automotive,4.9,79,Auto repair shop,,"1910 Salem Rd, Benton, AR 72019, United States","JCHV+M9 Benton, Arkansas, USA",https://kruckautocare.com/,+1 501-522-1807,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5B2we-mZPlIVxcfErc4VTlYGUXwsMBRxJqA3AmHSpRmtxrEZjF3LAYFYxKlVwg9L5W7y1ebUKAO8lB7bWbDsQCy8-A2bAhhVRHK5A1-eadeyPabZwJdoqkphVGeaPTKALipIB9Ohd-iA=w408-h544-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:52:46.748Z,
https://www.google.com/maps/place/Baseline+Window+Tint+at+Benton/data=!4m7!3m6!1s0x87cd57eac331b1b1:0x93165b61b0a573e9!8m2!3d34.600615!4d-92.5347659!16s%2Fg%2F11s8d4m_76!19sChIJsbExw-pXzYcR6XOlsGFbFpM,Baseline Window Tint at Benton,4.8,34,Window tinting service,,"6948 Alcoa Rd ste f, Benton, AR 72015, United States","JF28+63 Benton, Arkansas, USA",http://www.facebook.com/baselineatbenton,+1 501-574-1880,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweph8_0kDtXkfE9ZZablWnQcNxqBDELIex9A8eMa9Aw3xVGW-6omoLeQ0hou-FbG-ToAoZx4HpCi3RpHy8ULWIIc9FDZMuClxGPWeq8wKw8smfVuY43l_sFODQsHqaTGirFFiI1f=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:52:51.264Z,
https://www.google.com/maps/place/Hurricane+Creek+Automotive+Repair/data=!4m7!3m6!1s0x87cd56541bf24b0d:0xae4f63bc846c0264!8m2!3d34.6108545!4d-92.4961172!16s%2Fg%2F11h9zlm7ps!19sChIJDUvyG1RWzYcRZAJshLxjT64,Hurricane Creek Automotive Repair,4.6,167,Auto repair shop,,"105 Ethel Dr, Bryant, AR 72022, United States","JG63+8H Bryant, Arkansas, USA",https://hurricanecreekauto.com/landing,+1 501-222-9080,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepb17fUcmODckcT30kluvq2jz3EuKgYnNdIsmhzrl4R7Ur5EGeLs3nyr2ugMCM_GnYhNUT0CnSqC9qAdEGMGJxmDfAFCjBGV2iwQaNswn3O5rV7QIUs5AYpxvqSgsY54U09g8w=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:52:55.883Z,LGBTQ+ friendly
https://www.google.com/maps/place/Camping+World+-+Benton/data=!4m7!3m6!1s0x87d2a5faa2304497:0x26f4c1dc1e9b315c!8m2!3d34.5973533!4d-92.5524727!16s%2Fg%2F1th6fcmw!19sChIJl0Qwovql0ocRXDGbHtzB9CY,Camping World - Benton,4.0,309,RV dealer,"Store for RVs, camping equipment & other outdoor gear, plus accessories & repair services. · In-store shopping · Delivery","19503 I-30, Benton, AR 72015, United States","HCWX+W2 Benton, Arkansas, USA",https://rv.campingworld.com/dealer/benton-arkansas,+1 877-359-5413,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepg93DyJA5OylBrDPnifNLeUcZw0Oje3zW7krSjDmuFNqD-P44MmYNNxo-zi2uYuDPlawUG5pKEAWQiV44MnihUVuwWaIxVRZgZgOvvpBv0tQlJVTdWTKsUpUSsz97AZ8lM14IOxAqVOJ4r=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:00.302Z,LGBTQ+ friendly
https://www.google.com/maps/place/Baxley%27s+Motorcycle+%26+ATV/data=!4m7!3m6!1s0x87cd51a535c65461:0x3f4cb770220a5788!8m2!3d34.6014761!4d-92.5888752!16s%2Fg%2F1td617xl!19sChIJYVTGNaVRzYcRiFcKInC3TD8,Baxley's Motorcycle & ATV,4.8,25,Motorcycle dealer,· In-store shopping · In-store pick-up · Delivery,"200 Longhills Rd W Suite B, Benton, AR 72019, United States","JC26+HC Benton, Arkansas, USA",http://www.baxleysmcatv.com/,+1 501-794-5852,"Open · Closes 5:30 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6y4ixok5fjkSXZ7seh23wQQbt254xghXdkuaybhhivm2rPw3g0XSOsax_QGvO_ExWfJVgl9Vizf86PI2ljrIAfPF6GBMV2-RnKBlkmxAj1rVcUokY_NWy_A4hj4Uvpd0sb9HjY9yyduw=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:04.775Z,
https://www.google.com/maps/place/Advance+Auto+Parts/data=!4m7!3m6!1s0x87cd517a7a75efbf:0x59196ac231e0afa8!8m2!3d34.5806837!4d-92.5724208!16s%2Fg%2F1tkc2mzj!19sChIJv-91enpRzYcRqK_gMcJqGVk,Advance Auto Parts,4.3,195,Auto parts store,Chain stocking a wide variety of automotive parts & accessories such as batteries & oil filters. · In-store shopping · Kerbside pickup · Delivery,"1717 Military Rd, Benton, AR 72015, United States","HCJH+72 Benton, Arkansas, USA",https://stores.advanceautoparts.com/ar/benton/1717-military-rd?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,+1 501-778-8572,"Open · Closes 9 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweol1PII-0OtwIDmUj1DZcdgax0p6OElHEJaivoMBJLeyvDsHMljSbVlt3LY1G5VtOVKAghU4ux6eBWSJA1c5ID77jWg-_JxAmh7UyCYbsW_OslcNvIKFAo7Q9uDxNpXi3OBBiC-DA=w408-h306-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,8:30 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:09.274Z,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x87cd51843c7b0577:0x67815d90986ad918!8m2!3d34.5813669!4d-92.5814639!16s%2Fg%2F1wbf_ykd!19sChIJdwV7PIRRzYcRGNlqmJBdgWc,Tractor Supply Co.,4.2,424,Animal feed store,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery","17318 I-30, Benton, AR 72019, United States","HCJ9+GC Benton, Arkansas, USA",https://www.tractorsupply.com/tsc/store_Benton-AR-72019_768,+1 501-778-2685,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8GdyIFZ2txsFBnzNQQX4csmJN5RoglELHSXrNYAx8GcDHk7X1D7TIWcpPKXTig5uE6W1Ix2AI2PdN7UmcHL4L1P2YWdZmLHMlJXxsj92k8Ldi_LNIYBRW5gcC4amgb5UOC4loTEcWMGJu=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:13.835Z,
https://www.google.com/maps/place/Alcoa+Road+Storage/data=!4m7!3m6!1s0x87cd56b6081fc86d:0xdfbc4fcb224d18fd!8m2!3d34.5923817!4d-92.5340426!16s%2Fg%2F1tg2f095!19sChIJbcgfCLZWzYcR_RhNIstPvN8,Alcoa Road Storage,4.4,37,Self-storage facility,,"6111 Alcoa Rd, Benton, AR 72015, United States","HFR8+X9 Benton, Arkansas, USA",http://www.alcoaroadstorage.com/,+1 501-315-5400,"Open · Closes 5:30 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzgDIYrAdyuA93BliepFSwMm2HfAKFk_xZhZRcmGlWTP4lG0_3bUYp2sSd1UmCWskLWUJsjpqOP6lNgAjw111S2bby1YGCUsMfewZMt8AjVmkBuI07iAU0ljZjb-Rn5Gg0UE8=w408-h724-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:18.180Z,
https://www.google.com/maps/place/RV+City/data=!4m7!3m6!1s0x87cd513225bad00b:0x59c6b6dad1d3d9dd!8m2!3d34.5932481!4d-92.5597326!16s%2Fg%2F1tfbnw4h!19sChIJC9C6JTJRzYcR3dnT0dq2xlk,RV City,3.9,253,RV dealer,· In-store shopping · Delivery,"18925 I-30, Benton, AR 72015, United States","HCVR+74 Benton, Arkansas, USA",https://www.rvcity.biz/,+1 501-315-4300,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRPb5a04XlmnHoET4qv9DVIHptythpOAQXg9qMkC9V27nbKLiUNyx1r-7DCsKBtOyS353_iUSAOJYtsD1JVl2gfx30o7kot7lIzGXq5Q-PZ48xnO1LgvLZqKlNejwGIH92eAFsW9Ngtut1=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:22.604Z,
https://www.google.com/maps/place/Benton+Towing/data=!4m7!3m6!1s0x87cd53fb05040001:0x931fb832d9a1ebee!8m2!3d34.7520156!4d-92.129428!16s%2Fg%2F11f5h83wfv!19sChIJAQAEBftTzYcR7uuh2TK4H5M,Benton Towing,4.2,6,Towing service,,,,,+1 501-238-6369,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUd7FU_nzpQ1vHrmISIRuIe77k2wlEj_7BAVtiI1shKC4Jt-WNQGOsk_tQHgIvCbSeCGnC_uVdKE3YaLX3x8A66VTsNH0gUmydlEVZgoYMzRsXDyn0hXhM2gvBUfa5II2EXjcI=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:26.985Z,
https://www.google.com/maps/place/Chris+Crain+Service+Department/data=!4m7!3m6!1s0x87cd57dd5d46056d:0xb65b8c5aeb49244a!8m2!3d34.608883!4d-92.535368!16s%2Fg%2F11gsn45k08!19sChIJbQVGXd1XzYcRSiRJ61qMW7Y,Chris Crain Service Department,3.4,5,Car repair and maintenance service,,"7800 Alcoa Rd, Benton, AR 72019, United States","JF57+HV Benton, Arkansas, USA",https://www.chriscraincarsbenton.com/service.aspx,+1 501-550-8173,"Open · Closes 6 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlxSIEp8g1kCqbj4ikefVlSgG7R4zMCWgSIyABrEaMIWbNLhpzAG1bkALzWWmSpCY751sFFHc0NAn5MEarxc2g8iTSrqKW6DMASPyjTsy9pY8eKzQnC_9typsy6dVmNmZ18hXRMQFG9neU=w480-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:31.376Z,
https://www.google.com/maps/place/Bryant+Automotive+Services+LLC/data=!4m7!3m6!1s0x87cd5655635a1d69:0x4f596172d5daf8b3!8m2!3d34.6138597!4d-92.4996784!16s%2Fg%2F1tdbljh1!19sChIJaR1aY1VWzYcRs_ja1XJhWU8,Bryant Automotive Services LLC,4.1,136,Auto repair shop,,"205 Roya Ln, Bryant, AR 72022, United States","JG72+G4 Bryant, Arkansas, USA",,+1 501-847-8838,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweruDek4NyjfgLKiADvqKLKkmGevimcAld3I5eHWgy71L_OmGqAOxHb9gDae2aXHfbruBTisxoTrSwzJB-c1vUQnr7qBvJIxfAdrMbhKBoK6Q8zSO4czX-dZxqBQA5qvLSg2aFVuug=w408-h306-k-no,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:35.991Z,
https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x87cd56d18d81f729:0x66e04f850127b9a7!8m2!3d34.6001492!4d-92.5475735!16s%2Fg%2F1vnrr41f!19sChIJKfeBjdFWzYcRp7knAYVP4GY,Enterprise Rent-A-Car,3.9,407,Car rental agency,,"19821 I-30, Benton, AR 72015, United States","JF22+3X Benton, Arkansas, USA",https://www.enterprise.com/en/car-rental-locations/us/ar/benton-517a.html?mcid=yext:245709,+1 501-316-4141,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo3ZOS-LohV5YTR2rKdECgQHAB99Nbr5ZIfClxnQN035vRly11eHzenO7z_HnxboIXlOhqQvdqXh3GkJZCUdsKdnt1lPUk4tdxSazVhMZ9x6xSR6RK8WBkgUGz8agRGpARFxuao=w408-h408-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:40.367Z,Identifies as women-owned
https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x87cd5180c188c249:0x86c6f7e98fcc2a2!8m2!3d34.5718549!4d-92.5832269!16s%2Fg%2F1tdj4r8z!19sChIJScKIwYBRzYcRosL8mH5vbAg,O'Reilly Auto Parts,4.4,266,Auto parts store,· In-store shopping · Kerbside pickup · Delivery,"906 Military Rd, Benton, AR 72015, United States","HCC8+PP Benton, Arkansas, USA",https://locations.oreillyauto.com/en-us/ar/benton/autoparts-835.html,+1 501-778-2074,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWlJZoDEU0kDw1xsMVC88bxFIuwkSbsmgqDDSyMZhBDutfyIbkzOJNdUCh_hmdHq07quT5Z9AAwNsDse2bB_4k9inOkG8uZySYlbq54-Jf4QwIpLS6HHuxAZfh_VGVUnGxbLFplsdWtSi_=w408-h306-k-no,true,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,9 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:44.745Z,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x87cd51778f2d3003:0x72a003ec1ef6a5de!8m2!3d34.577236!4d-92.5801778!16s%2Fm%2F03nzjyz!19sChIJAzAtj3dRzYcR3qX2HuwDoHI,Walmart Supercenter,3.9,4002,Department store,· In-store shopping · Kerbside pickup · Delivery,"17309 I-30, Benton, AR 72015, United States","HCG9+VW Benton, Arkansas, USA",https://www.walmart.com/store/85-benton-ar/?veh=seo_loc,+1 501-860-6135,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqzqJoq1psaM3HZ8vrUnisBRhHHwbPMDdO1eFmI0VGvgsZstXIs9-PI7HWgL365Gx2n14Tx0jQk3w0te43aL3cou354zyNEw2SbGYgGqUk3YDxNAn0LCpbKJmXTsw3A2EYqiMZZmoLzfJlr=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:49.645Z,
https://www.google.com/maps/place/TC+Engines+%28Twin+City+Engines%29/data=!4m7!3m6!1s0x87cd514908284bd7:0xc1b228089fd6dd51!8m2!3d34.5900864!4d-92.5462967!16s%2Fg%2F1pp2wys72!19sChIJ10soCElRzYcRUd3WnwgossE,TC Engines (Twin City Engines),4.0,1,Used auto parts store,,"3502 Stonewall Dr, Benton, AR 72015, United States","HFR3+2F Benton, Arkansas, USA",,+1 501-993-3324,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i1TZynWmWBHwey275G_QvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.75256&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:52.296Z,
https://www.google.com/maps/place/Chris+Crain+Collision/data=!4m7!3m6!1s0x87cd56d4753ee77f:0x63f3b3a6bcb088fd!8m2!3d34.6101797!4d-92.5358559!16s%2Fg%2F1tgyx77c!19sChIJf-c-ddRWzYcR_YiwvKaz82M,Chris Crain Collision,3.9,201,Auto body shop,,"1804 AR-5, Benton, AR 72019, United States","JF67+3M Benton, Arkansas, USA",https://chriscraincollision.com/,+1 501-316-5291,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZNtFJ8nOJ_VeQP79uYjOpKZEHZdx0Q8sg21mjCrfpRUvaLy4QgHO-nh3rfyxNdYhVrr4ikirqxpnG2syYWC8-yJN9onuHzReaewcn4XGgm6fHXI7WZbRiXPowySBgFg9sA5kqvA=w408-h725-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:53:56.955Z,
https://www.google.com/maps/place/Pilot+Travel+Center/data=!4m7!3m6!1s0x87cd56d142f1c33f:0x1c0788ae7cf4da9f!8m2!3d34.6083708!4d-92.5334365!16s%2Fg%2F1th28yh4!19sChIJP8PxQtFWzYcRn9r0fK6IBxw,Pilot Travel Center,4.0,1766,Truck stop,,"7801 Alcoa Rd, Benton, AR 72019, United States","JF58+8J Benton, Arkansas, USA",https://locations.pilotflyingj.com/us/ar/benton/7801-alcoa-rd,+1 501-794-5900,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBSItg5V1HXf0Zqj3CkNbCUDnkOV1zCXIrIq4YuDFDVSX-jPSy-jhQG1lv8k8AmNbp2DlTYP7mywtVphTFQsmCvTs3luw0evoP-098STk9bobUtykNY4ql5H8pC3_HbCsyNJf86YA29hEE=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:54:01.522Z,
https://www.google.com/maps/place/D+%26+D+Auto+Care/data=!4m7!3m6!1s0x87cd522e40a71151:0x4d058739c8118b38!8m2!3d34.5600301!4d-92.5854908!16s%2Fg%2F11k5ltrq3l!19sChIJURGnQC5SzYcROIsRyDmHBU0,D & D Auto Care,5.0,2,Auto repair shop,,"161 E Maple St, Benton, AR 72015, United States","HC67+2R Benton, Arkansas, USA",,+1 501-776-3604,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vndsCROdIiijzW1Bsh6_Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.67874&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:54:05.840Z,
https://www.google.com/maps/place/Amvet+Tire/data=!4m7!3m6!1s0x87cd56d4689aaaab:0x31ea4873aa014f1b!8m2!3d34.6107317!4d-92.536437!16s%2Fg%2F11srgjdvkk!19sChIJq6qaaNRWzYcRG08BqnNI6jE,Amvet Tire,4.8,26,Auto parts store,,"1775 AR-5, Benton, AR 72019, United States","JF67+7C Benton, Arkansas, USA",https://amvettire.com/contact-amvet-tire-auto.html,+1 501-575-6306,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9TnwYLhmNYcmMUTWQZDy4smpln1yzEEepPeiQP9idBhuCO3NxzjSg7ZyP8ANkInNoAbcnNg6y3EHS0GOv0Ggh_u8crN4EEy-fwpbcG0HHG1px-92syeu0OSXwqMynVPE21SqO8g=w552-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:54:10.205Z,
https://www.google.com/maps/place/Rapid+Shine+Car+Wash/data=!4m7!3m6!1s0x87cd516550e17e33:0x7401e90d9e3d24d6!8m2!3d34.576953!4d-92.591227!16s%2Fg%2F11k4rsnf3m!19sChIJM37hUGVRzYcR1iQ9ng3pAXQ,Rapid Shine Car Wash,4.7,107,Car wash,,"417 Kenwood Rd, Benton, AR 72019, United States","HCG5+QG Benton, Arkansas, USA",https://www.rapidshinecarwash.com/,+1 501-794-6303,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQR8A8foh7SKPF_LGchBdeyO56WsCEGskoo2z2YRQRRjXqhH7Rx5iiJ8EIe6T_psKW2ukjpLECsKlaHJ3DuvYKgZPovY-hpyNcqGSGufgHfWFoDZcF6dBk05qZ_vDX3ZOlnkbVdw=w408-h260-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:54:14.726Z,Identifies as women-owned
https://www.google.com/maps/place/Dunlop+Tires/data=!4m7!3m6!1s0x87cd56d11352eca3:0x44af90bb93645f32!8m2!3d34.6076919!4d-92.5331506!16s%2Fg%2F11gg682c0h!19sChIJo-xSE9FWzYcRMl9kk7uQr0Q,Dunlop Tires,,,Tire shop,,"Benton, AR 72019, United States","JF58+3P Benton, Arkansas, USA",,,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FerfLQ_Kszsnlb69i2uG1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.65459&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-03-23T14:54:19.131Z,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x87cd565468d0edd3:0x175b793b68090a7b!8m2!3d34.6124267!4d-92.4960612!16s%2Fg%2F11hd77zzyj!19sChIJ0-3QaFRWzYcRewoJaDt5Wxc,Jiffy Lube,4.4,490,Oil change service,,"1900 N Reynolds Rd, Bryant, AR 72022, United States","JG63+XH Bryant, Arkansas, USA",https://www.jiffylube.com/locations/ar/bryant/3812,+1 501-943-7339,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-SGafuIqi8pfG7WNKZPUWFAYAw2oyXRJmmO5I3YL5gviiNoB6bZ-Q2kOrJrk9SB2Z8Q5kTcf6ostGNwvQzxVC9oZoefAa6Xg01hFrGZrWbTNcC1jVCWSDUAqB1j9XId9PA8dFsA71F5E=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-03-23T14:54:35.188Z,
https://www.google.com/maps/place/Bryant+Auto+Repair/data=!4m7!3m6!1s0x87cd57436fbf546d:0xaa42d3d2d1a4a51f!8m2!3d34.6171311!4d-92.5001023!16s%2Fg%2F11fr3wv2_7!19sChIJbVS_b0NXzYcRH6Wk0dLTQqo,Bryant Auto Repair,4.6,28,Auto repair shop,,"22755 I-30 Suite B, Bryant, AR 72022, United States","JF8X+VX Bryant, Arkansas, USA",,+1 501-847-9360,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5A7dWknk7cwKzIE1W1CF2qfK4hr3W5_E6KT4_1NpJ_NPTVfuiW-VaFh0Zd19xsk6qxm4w1rNxlOWHBvsLb3V-8omE66i_NaJSgYCJVE0weKOyGp1fUb23ZYqogIRInNgV6aZr=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-03-23T14:54:39.850Z,Identifies as veteran-owned
"https://www.google.com/maps/place/Central+Automotive+Solutions,+LLC/data=!4m7!3m6!1s0x87cd510a89e49c87:0x9af3ba8d3490281e!8m2!3d34.6209255!4d-92.5161922!16s%2Fg%2F11ww6dqgjh!19sChIJh5zkiQpRzYcRHiiQNI2685o","Central Automotive Solutions, LLC",5.0,30,Auto repair shop,,"2801 Springhill Rd, Bryant, AR 72019, United States","JFCM+9G Bryant, Arkansas, USA",,+1 501-326-2373,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerr2x2o9qvQpz13DcG-JRQoANqIjmqS4D3vmqZ6RzC17r2ingbu0gt571vx1iMfqsTSpCyh4AZCPCInJ2v_UKWgBC8mAN1M08ZFlAC10-uewWzkfjaacZNzIYhc2OG9orz9fi82AIzjk3k=w408-h544-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2026-03-23T14:54:44.244Z,
