placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Ganesh+Properties/data=!4m7!3m6!1s0x886c6696b1dd3f65:0x6362c02fcb50e3a2!8m2!3d39.1595302!4d-86.5139404!16s%2Fg%2F1tp303m3!19sChIJZT_dsZZmbIgRouNQyy_AYmM,Ganesh Properties,3.1,9,Property management company,"715 S Mitchell St, Bloomington, IN 47401, United States","5F5P+RC Bloomington, Indiana, USA",,+1 812-339-5741,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7_g7AIhPLO0RY9JIG0lnOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.98408&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:03:44.068Z,,,,
https://www.google.com/maps/place/Hoosier+Choice+Properties/data=!4m7!3m6!1s0x886c673fd83ceac5:0x739228f17e6a8c58!8m2!3d39.1674356!4d-86.5382284!16s%2Fg%2F11srsh4mqy!19sChIJxeo82D9nbIgRWIxqfvEoknM,Hoosier Choice Properties,,,Property management company,"417 W 6th St, Bloomington, IN 47404, United States","5F86+XP Bloomington, Indiana, USA",https://www.hoosierchoice.com/,+1 812-929-7869,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOgIeLT5K-Mbc9WexPt5fxxnuVbnbIv68aREOKv=w408-h272-k-no,true,9 am–4 pm,9 am–4 pm,12–4 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:03:49.099Z,,,,
https://www.google.com/maps/place/Omega+Properties/data=!4m7!3m6!1s0x886c66ddaeb249a5:0xcebe57ccc1a12d8f!8m2!3d39.1677674!4d-86.5327828!16s%2Fg%2F1v5k3s4k!19sChIJpUmyrt1mbIgRjy2hwcxXvs4,Omega Properties,3.9,31,Apartment rental agency,"115 E 6th St #1, Bloomington, IN 47408, United States","5F98+4V Bloomington, Indiana, USA",http://omegabloomington.com/?utm_campaign=gmb,+1 812-333-0995,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP7jYIL63Cr5zQI5du6V0325A8r9SkyLRI3-F8-=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:03:54.422Z,,,,
https://www.google.com/maps/place/Peek+%26+Associates+RE+%26+MGT+Co+LLC/data=!4m7!3m6!1s0x886c64271a7d057d:0x5aa89dec3a94087!8m2!3d39.1566111!4d-86.496957!16s%2Fg%2F1tql5jcd!19sChIJfQV9GidkbIgRh0Cpw96JqgU,Peek & Associates RE & MGT Co LLC,2.3,3,Real estate agency,"885 S College Mall Rd #385, Bloomington, IN 47401, United States","5G43+J6 Bloomington, Indiana, USA",,+1 812-325-5638,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gMis4T1W0oP2ezDSATHH_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.91429&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,9 am–4 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:03:59.360Z,,,,
https://www.google.com/maps/place/Horn+Properties/data=!4m7!3m6!1s0x886c66c4e4e952b9:0x9532b51791a5bb51!8m2!3d39.1727273!4d-86.5276274!16s%2Fg%2F1tglj1cv!19sChIJuVLp5MRmbIgRUbulkRe1MpU,Horn Properties,4.4,74,Apartment rental agency,"509 E Cottage Grove Ave, Bloomington, IN 47408, United States","5FFC+3W Bloomington, Indiana, USA",http://hpiu.com/,+1 812-333-4748,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOUrr3ERFY-48KaihpcpMPtR29mjcw-99IM51Ny=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:04.357Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/W+S+Property+Group/@39.1494588,-86.4994791,17z/data=!3m1!4b1!4m6!3m5!1s0x886c64286c6c2a75:0x651de3a8c883acda!8m2!3d39.1494588!4d-86.4994791!16s%2Fg%2F11bwh5v9vp",W S Property Group,4.5,2,Real estate developer,"1507 S Piazza Dr, Bloomington, IN 47401, United States","4GX2+Q6 Bloomington, Indiana, USA",http://www.wspropertygroup.com/,+1 812-332-9575,Open ⋅ Closes 5 pm,,true,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:11.589Z,,,,
https://www.google.com/maps/place/Bachelor+Heights+Homeowner/data=!4m7!3m6!1s0x886c67c84def4cbb:0xa4c0495e08d5aa0d!8m2!3d39.1222091!4d-86.5475986!16s%2Fg%2F1tjhydjj!19sChIJu0zvTchnbIgRDarVCF5JwKQ,Bachelor Heights Homeowner,4.0,6,Property management company,"3999 S Cramer Cir, Bloomington, IN 47403, United States","4FC2+VX Bloomington, Indiana, USA",http://www.batchelorheightshoa.com/,+1 812-336-2026,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0m5eXcjinkTDzMw4rKzPma1jTTKKxP1YbQiQLH-x23Gg-cf8kNtPA6dpceCwEuxoghfKb3csocq96nmpdACZuPRT3kQznYRLYeJ8C9CbvFe-i3xebNZ0Jv1xeo9HvDGhRBn0=w408-h544-k-no,false,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm",Closed,Closed,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:16.852Z,,,,
https://www.google.com/maps/place/Costley+%26+Company+Rental+Management/data=!4m7!3m6!1s0x886c642322579f39:0x89737f93bf3bb7c2!8m2!3d39.1616159!4d-86.490192!16s%2Fg%2F1tc_rrrb!19sChIJOZ9XIiNkbIgRwrc7v5N_c4k,Costley & Company Rental Management,2.6,53,Real estate rental agency,"487 S Clarizz Blvd, Bloomington, IN 47401, United States","5G65+JW Bloomington, Indiana, USA",http://www.costleycompany.com/,+1 812-336-6246,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMX3kK15PxUJn706wRxrNPl9afBIrInL0i1koM=w408-h270-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:21.967Z,,,,
https://www.google.com/maps/place/EuDaly+Investments+LLC/data=!4m7!3m6!1s0x886c6767a5fcaad1:0x3c7e3b8c402a3f94!8m2!3d39.1633293!4d-86.5561387!16s%2Fg%2F11j4vmmkyt!19sChIJ0ar8pWdnbIgRlD8qQIw7fjw,EuDaly Investments LLC,,,Property management company,"351 S Landmark Ave, Bloomington, IN 47403, United States","5C7V+8G Bloomington, Indiana, USA",http://eudalyinvestments.com/,+1 812-331-7525,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BxiE3J6tkRJHAB0Qg48Y-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.57317&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:24.674Z,,,,
"https://www.google.com/maps/place/BPS+%7C+Bloomington+Property+Services/@39.1713595,-86.5315165,13z/data=!3m1!4b1!4m6!3m5!1s0x886c66da82d30c9d:0xfc1938e371728148!8m2!3d39.1713595!4d-86.5315165!16s%2Fg%2F11b6210551",BPS | Bloomington Property Services,3.9,7,Property management company,,,http://www.rentbps.com/,+1 812-318-1177,Open ⋅ Closes 4 pm,,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:31.653Z,,,,
https://www.google.com/maps/place/Tenth+%26+College/data=!4m7!3m6!1s0x886c66dbe10958cf:0xd111e37205327888!8m2!3d39.171881!4d-86.5349958!16s%2Fg%2F1v1slzt2!19sChIJz1gJ4dtmbIgRiHgyBXLjEdE,Tenth & College,4.5,126,Apartment complex,"601 N College Ave #1, Bloomington, IN 47404, United States","5FC8+Q2 Bloomington, Indiana, USA",http://www.tenthandcollege.com/,+1 812-339-8777,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMpEh3CSv8c5xwb9Hm2s7DKbtIjqF-Moki_jNpl=w424-h240-k-no,true,"8:30 am–12 pm, 1–5:30 pm",8:30 am–5:30 pm,Closed,Closed,"8:30 am–12 pm, 1–5:30 pm","8:30 am–12 pm, 1–5:30 pm","8:30 am–12 pm, 1–5:30 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:37.201Z,,,,
https://www.google.com/maps/place/Burnham+Rentals/data=!4m7!3m6!1s0x886c66e817795365:0x543196505de9cf17!8m2!3d39.1644152!4d-86.5285662!16s%2Fg%2F1tf16mj5!19sChIJZVN5F-hmbIgRF8_pXVCWMVQ,Burnham Rentals,4.7,56,Apartment rental agency,"444 E 3rd St #1, Bloomington, IN 47401, United States","5F7C+QH Bloomington, Indiana, USA",http://www.burnhamrentals.com/,+1 812-339-8300,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPYOPwDgqM8nAhqLQnQ-ydyjpgWvEEpov5lEBBe=w408-h306-k-no,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:42.555Z,,,,
https://www.google.com/maps/place/Renaissance+Rentals/data=!4m7!3m6!1s0x886c65d844d34175:0x47e6723102426e6f!8m2!3d39.1329384!4d-86.4981148!16s%2Fg%2F1tdz5krm!19sChIJdUHTRNhlbIgRb25CAjFy5kc,Renaissance Rentals,4.3,3,Property management company,"3115 S Sare Rd Suite 102B, Bloomington, IN 47401, United States","4GM2+5Q Bloomington, Indiana, USA",http://www.renaissancerentals.com/,+1 812-330-1123,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPxz7N-LYXY3ZmRD7oObYxgQ-8W0eiGdRXLt9IX=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:47.687Z,,,,
https://www.google.com/maps/place/JuniperREM/data=!4m7!3m6!1s0x886c66e6a69aaaab:0x2cfa707f32ad58db!8m2!3d39.1604847!4d-86.534189!16s%2Fg%2F11s30kbd7z!19sChIJq6qapuZmbIgR21itMn9w-iw,JuniperREM,,,Property management company,"Monroe County, 520 S Walnut St, Bloomington, IN 47402, United States","5F68+58 Bloomington, Indiana, USA",https://www.juniperrem.com/contact.html,+1 812-269-0598,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DkRfL1MJbT-fLTgGbcU4Dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.81308&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:50.457Z,,,,
"https://www.google.com/maps/place/Mike+Avila,+Broker%2FOwner/data=!4m7!3m6!1s0x886c642e95c3b18d:0x73c86437b6bccd30!8m2!3d39.1496513!4d-86.493289!16s%2Fg%2F1trvm5c3!19sChIJjbHDlS5kbIgRMM28tjdkyHM","Mike Avila, Broker/Owner",5.0,2,Real estate agency,"Signature Realty Services, 1631 S Andrew Cir, Bloomington, IN 47401, United States","4GX4+VM Bloomington, Indiana, USA",http://www.sigrealtysvcs.com/,+1 812-679-6782,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qKUeHBdcSpG3ySRFXx5WHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.79332&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:04:55.767Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Choice+Realty+%26+Management/data=!4m7!3m6!1s0x886c66dff596a1d9:0x8f453e4649583f59!8m2!3d39.1484768!4d-86.5328547!16s%2Fg%2F1tj_5zzh!19sChIJ2aGW9d9mbIgRWT9YSUY-RY8,Choice Realty & Management,3.0,38,Real estate agency,"1715 S Walnut St, Bloomington, IN 47401, United States","4FX8+9V Bloomington, Indiana, USA",http://www.callchoicerealty.com/,+1 812-331-7353,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DzhWetQvPD2qHK1Q8KAQJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.27197&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:01.105Z,,,,
https://www.google.com/maps/place/Town+%26+Country+-+Distinct+Management/data=!4m7!3m6!1s0x886c64189685627b:0x50efec571c4a5165!8m2!3d39.1652721!4d-86.4932977!16s%2Fg%2F1tff8bzr!19sChIJe2KFlhhkbIgRZVFKHFfs71A,Town & Country - Distinct Management,2.4,54,Apartment complex,"120 S Kingston Dr # B13, Bloomington, IN 47408, United States","5G84+4M Bloomington, Indiana, USA",http://www.distinctmanagement.com/,+1 812-339-0951,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN7yuuZjYlPNN4pDQAYuWFMakVzCgu1yh1bI3Jf=w408-h270-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:06.079Z,,· Dogs allowed,,
https://www.google.com/maps/place/East+Bay+@+Eastgate/data=!4m7!3m6!1s0x886c66a72fb3e5ad:0xd6227a61d33e5a3e!8m2!3d39.1701769!4d-86.5008239!16s%2Fg%2F1tfpqfmv!19sChIJreWzL6dmbIgRPlo-02F6ItY,East Bay @ Eastgate,3.4,13,Apartment complex,"2539 Eastgate Ln, Bloomington, IN 47408, United States","5FCX+3M Bloomington, Indiana, USA",https://www.tenthandcollege.com/iu-bloomington-campus-apartments-for-rent/east-bay/,+1 812-339-8777,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMn-mPK0gA_0_WLTmi8K4AhYLWxc-7i4NDLy-c=w408-h303-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:11.534Z,,· Dogs allowed,,
https://www.google.com/maps/place/Bloomington+Highlands+HOA/data=!4m7!3m6!1s0x886c5d94c8555555:0x1043c5d550036e35!8m2!3d39.1278987!4d-86.5556959!16s%2Fg%2F11ghr0zd8j!19sChIJVVVVyJRdbIgRNW4DUNXFQxA,Bloomington Highlands HOA,5.0,2,Association / Organization,"S Rockport Road and, W Hennessey St, Bloomington, IN 47403, United States","4CHV+5P Bloomington, Indiana, USA",https://bloomingtonhighlands.com/contact-us/,+1 317-536-2565,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ux0Mq2WtWcukLJOauj4_CA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.30305&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:14.532Z,,,,
https://www.google.com/maps/place/City+Flats+at+Renwick+Apartments/data=!4m7!3m6!1s0x886c6429e4c2c59d:0xf238c94a8524ba26!8m2!3d39.1486626!4d-86.4996643!16s%2Fg%2F1vzqs_py!19sChIJncXC5ClkbIgRJrokhUrJOPI,City Flats at Renwick Apartments,4.5,20,Apartment complex,"2652 E Cathcart St, Bloomington, IN 47401, United States","4GX2+F4 Bloomington, Indiana, USA",https://www.homeiscityflatsrenwick.com/contact-us/schedule-a-tour-at-city-flats-at-renwick?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=appointment,+1 812-578-7432,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMR4gVzwHSED0Cs2Zlj12LusWgf7ckfOTuyz3pL=w438-h240-k-no,true,11 am–6 pm,11 am–6 pm,Closed,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:19.609Z,,· Dogs allowed,,
https://www.google.com/maps/place/Winslow+Ridge+Homeowner+Association/data=!4m7!3m6!1s0x886c66dbc778651b:0xdf5f11e7a4c38719!8m2!3d39.1723697!4d-86.5338248!16s%2Fg%2F1vlqqz3j!19sChIJG2V4x9tmbIgRGYfDpOcRX98,Winslow Ridge Homeowner Association,2.0,2,Association / Organization,"621 N Walnut St, Bloomington, IN 47404, United States","5FC8+WF Bloomington, Indiana, USA",https://www.parkermgt.com/winslow-ridge-hoa,+1 812-339-2115,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GacnbpRvPJKq4pplzUt8Kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.22122&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:24.761Z,,,,
https://www.google.com/maps/place/Nile+Ridge+Townhomes/data=!4m7!3m6!1s0x886c678e6d4a1de3:0x2dc9856e65c4a167!8m2!3d39.1812509!4d-86.5461244!16s%2Fg%2F11n099374z!19sChIJ4x1KbY5nbIgRZ6HEZW6FyS0,Nile Ridge Townhomes,3.6,19,Apartment complex,"980 W 17th St, Bloomington, IN 47404, United States","5FJ3+GH Bloomington, Indiana, USA",https://www.kirkwoodpm.com/nile-ridge-townhomes,+1 812-822-0079,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNDCay5HDFUQ9ZkuXcX8AXpQj-ociNLWrE9Rjqh=w408-h544-k-no,true,10 am–5 pm,10 am–3 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:29.883Z,,· Dogs allowed,,
https://www.google.com/maps/place/Elkins+Apartments/data=!4m7!3m6!1s0x886c66d09e6ab439:0xbc1498d661c83407!8m2!3d39.175716!4d-86.5331837!16s%2Fg%2F1tf3pn79!19sChIJObRqntBmbIgRBzTIYdaYFLw,Elkins Apartments,2.8,93,Apartment rental agency,"940 N Walnut St, Bloomington, IN 47404, United States","5FG8+7P Bloomington, Indiana, USA",https://elkinsapartments.com/,+1 812-339-2859,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPDoYinXq-OhHWZNSklDDZoHiIx7Zl6xakl7wS1=w408-h291-k-no,true,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:35.217Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Micah+Heath+Real+Estate/data=!4m7!3m6!1s0x4dca92a5d9cc985b:0x73b4301b4b96edef!8m2!3d39.1713595!4d-86.5315165!16s%2Fg%2F11vwyvqs0l!19sChIJW5jM2aWSyk0R7-2WSxswtHM,Micah Heath Real Estate,5.0,27,Real estate agency,,,https://www.micahheathrealestatein.com/,+1 812-760-0083,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMw4_9i6OA0W7Tib78xrA-3_qpoPqJCL2lZARdy=w408-h612-k-no,true,8 am–6 pm,8 am–6 pm,10 am–6 pm,10 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:40.190Z,,,,
"https://www.google.com/maps/place/EIHT+Property+Services,+LLC/data=!4m7!3m6!1s0x886c65b2ad3fd8bb:0x90cf536e793201f4!8m2!3d39.1662878!4d-86.5341496!16s%2Fg%2F11qqvq91fm!19sChIJu9g_rbJlbIgR9AEyeW5Tz5A","EIHT Property Services, LLC",,,Real estate consultant,"101 W Kirkwood Ave, Bloomington, IN 47404, United States","5F88+G8 Bloomington, Indiana, USA",http://eihtps.com/,+1 812-822-8041,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPsxUcDwnKaX3wYDJJxy1tpFlEyJf3oqIMn8WBs=w408-h263-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:45.158Z,,,,
https://www.google.com/maps/place/Pavillion+Properties+Inc/data=!4m7!3m6!1s0x886c66dce89574cf:0x132e90c3e08939ce!8m2!3d39.1688578!4d-86.5315153!16s%2Fg%2F1tvq4wcw!19sChIJz3SV6NxmbIgRzjmJ4MOQLhM,Pavillion Properties Inc,1.6,7,Apartment rental agency,"219 E 7th St, Bloomington, IN 47408, United States","5F99+G9 Bloomington, Indiana, USA",https://pavprop.com/,+1 812-333-2332,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QSWt_rkZl19vfOBSw0C3ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.00546&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:48.623Z,,,,
https://www.google.com/maps/place/The+Hamptons+Luxury+Townhomes/data=!4m7!3m6!1s0x886c66d24ed7840b:0xba22f027be5400a6!8m2!3d39.1823859!4d-86.5323347!16s%2Fg%2F11csqyhxqj!19sChIJC4TXTtJmbIgRpgBUvifwIro,The Hamptons Luxury Townhomes,4.8,69,Apartment complex,"1739 N Washington St, Bloomington, IN 47408, United States","5FJ9+X3 Bloomington, Indiana, USA",http://www.thehamptonsbloomington.com/,+1 812-322-1886,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNxolHsRGWh4dVk1IJvcOSfvE5QHZazTw4G1ewL=w408-h248-k-no,true,11 am–4 pm,11 am–4 pm,Closed,Closed,11 am–4 pm,11 am–4 pm,11 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:53.847Z,,,,
https://www.google.com/maps/place/Hunter+Bloomington+Properties/data=!4m7!3m6!1s0xa4cd0d899e6593f3:0x6c88f09592a8a8e4!8m2!3d39.1713595!4d-86.5315165!16s%2Fg%2F11vbmqfpr2!19sChIJ85NlnokNzaQR5KiokpXwiGw,Hunter Bloomington Properties,2.5,15,Property management company,,,https://www.hunterbloomington.com/,+1 812-558-0800,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noxiiv5L40siCODEgghdSZt-U3EAc4gNhGPEUvQnp9l6i_SaBjiqrF84WJ2WOsSTSNkrBrJsVR-fxuZSmDWo2XX6GP69KV4NahVTh6YZRUewzIoiIgPZ4UnRJVh5pUoEr19gpq7FI9poFow=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,10 am–2 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:05:58.891Z,,,,
https://www.google.com/maps/place/City+Flats+on+Walnut+Apartments+in+Bloomington/data=!4m7!3m6!1s0x886c66dbb04e6d25:0x54b1256444521301!8m2!3d39.1728327!4d-86.5332504!16s%2Fg%2F11g98m1wfc!19sChIJJW1OsNtmbIgRARNSRGQlsVQ,City Flats on Walnut Apartments in Bloomington,5.0,4,Apartment complex,"700 N Walnut St, Bloomington, IN 47404, United States","5FF8+4M Bloomington, Indiana, USA",https://www.homeiscityflatswalnut.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=website,+1 812-578-8827,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOlOpPB1kq9e1KRUV06Qr5Haporqdn6VpWdnVN_=w427-h240-k-no,true,11 am–6 pm,11 am–6 pm,Closed,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:04.137Z,,· Dogs allowed,,
https://www.google.com/maps/place/Bruce+Storm+Real+Estate+%26+Management/data=!4m7!3m6!1s0x886c66dd59724473:0x94c110ae37ce9374!8m2!3d39.165325!4d-86.530083!16s%2Fg%2F1tdx4wmf!19sChIJc0RyWd1mbIgRdJPON64QwZQ,Bruce Storm Real Estate & Management,3.4,7,Real estate agency,"322 E 4th St, Bloomington, IN 47408, United States","5F89+4X Bloomington, Indiana, USA",https://www.sellingbloomingtonbystorm.com/,+1 812-336-9099,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nod-dVLZl2dR3Ehw1FdX-qGdziAtw78wfZwR7zXxGZsU_qvrFrj5uuKoHjShgWbljBTjlV3iQJWCw80XuOXiWG0wuH5tftsAhd556z3WEYrecs85lza9Re6AyxfLFt66_6e7huzhA=w408-h307-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:07.420Z,,,,
