placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,thursday,friday,saturday,sunday,monday,tuesday,wednesday,info,attributes,error
https://www.google.com/maps/place/Belflower+Realty+Group/data=!4m7!3m6!1s0x87014fc97ea45399:0xbba3ca41739c3a8b!8m2!3d35.2198423!4d-101.8343593!16s%2Fg%2F11v0__sxjt!19sChIJmVOkfslPAYcRizqcc0HKo7s,Belflower Realty Group,4.0,4,Real estate agency,"616 N Polk St, Amarillo, TX 79107, United States","6598+W7 Amarillo, Texas, USA",https://belflowerproperties.com/,,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FeR_rrRCpk-TQw4GeRw-KA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.93577&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:02:58.594Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
"https://www.google.com/maps/place/Minnix+property+management/@35.1919772,-101.8446167,17z/data=!3m1!4b1!4m6!3m5!1s0x87014f0015ce5d79:0x578694982ed495ad!8m2!3d35.1919772!4d-101.8446167!16s%2Fg%2F11w2d11tfv",Minnix property management,,,Apartment building,"Amarillo, TX 79109, United States","55R4+Q5 Amarillo, Texas, USA",,,,,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:03.434Z,,,,,,,,,,
https://www.google.com/maps/place/Dick+Ford+Co/data=!4m7!3m6!1s0x87014efbe5e85b6d:0x40220ce9faef36e7!8m2!3d35.2086549!4d-101.8374137!16s%2Fg%2F1td4vqsp!19sChIJbVvo5ftOAYcR5zbv-ukMIkA,Dick Ford Co,,,Property management company,"105 SW 5th Ave, Amarillo, TX 79101, United States","6557+F2 Amarillo, Texas, USA",http://dickford.com/,+1 806-355-1500,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nruIOlNLwoMrTqaAyKEQa8itp-4-mfiOcPfRJpo20W-bKCzZ3GfqpuwJQ6rJrffMpqq0lSJevTjQ4oDOxYw8ASFE8rdqGummk1obfRrJcaSwYwdKaybLx7UlictuYsuTSocn3pcrA=w408-h725-k-no,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:06.635Z,,,,,,,,,,
https://www.google.com/maps/place/MGroup/data=!4m7!3m6!1s0x8701506f98000f13:0xbf9ab15c80702220!8m2!3d35.1920056!4d-101.8877218!16s%2Fg%2F11h3vbr066!19sChIJEw8AmG9QAYcRICJwgFyxmr8,MGroup,5.0,22,Real estate agency,"4500 I-40 Suite A, Amarillo, TX 79106, United States","54R6+RW Amarillo, Texas, USA",https://www.mgroupama.com/,+1 806-680-6456,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPqrDuyEZ-Fj82UddUlwGwHve0E5e7C1lxusva2=w408-h359-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:12.080Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
"https://www.google.com/maps/place/Haley+Sutter,+Amarillo+Realtor%C2%AE/data=!4m7!3m6!1s0x870151ad6c54bb93:0x8be9289810497dca!8m2!3d35.2073332!4d-101.8386168!16s%2Fg%2F11gxrbw3_7!19sChIJk7tUbK1RAYcRyn1JEJgo6Ys","Haley Sutter, Amarillo Realtor®",5.0,66,Real estate consultant,"600 S Tyler St Suite 1800, Amarillo, TX 79101, United States","6546+WH Amarillo, Texas, USA",https://soldbyhaley.com/,+1 806-231-1065,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNYiz890bvYoZzWbxGCqh5RXcZwslQr9Mg_XZDt=w408-h544-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:17.239Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,
https://www.google.com/maps/place/Benji+Hillside+LLC/data=!4m7!3m6!1s0x870150524a725b1f:0x582db039f55583c7!8m2!3d35.1900946!4d-101.9260147!16s%2Fg%2F11bv5s0_yn!19sChIJH1tySlJQAYcRx4NV9TmwLVg,Benji Hillside LLC,5.0,3,Property management company,"8205 W Amarillo Blvd, Amarillo, TX 79124, United States","53RF+2H Amarillo, Texas, USA",http://www.benjihillside.com/,+1 806-341-9356,"Open ⋅ Closes 4 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMbiZmEGACx_ZIzzYLBaZJwkUcE5b0264Q_5jCk=w426-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:22.630Z,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,,,
https://www.google.com/maps/place/Double+R+Lofts+Amarillo/data=!4m7!3m6!1s0x87014ee2465e66bf:0xac5161f5320425a0!8m2!3d35.2048269!4d-101.8281933!16s%2Fg%2F11cs47v11b!19sChIJv2ZeRuJOAYcRoCUEMvVhUaw,Double R Lofts Amarillo,4.0,7,Apartment building,"705 S Grant St, Amarillo, TX 79101, United States","653C+WP Amarillo, Texas, USA",https://lusso.managebuilding.com/Resident/public/home,+1 806-318-0078,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DAxhPV7CWS9BtVLaUpGSxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.13982&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:25.685Z,,,,,,,,,,
https://www.google.com/maps/place/LEMC+Realty/data=!4m7!3m6!1s0x87014e54504fffff:0xe01c0849b47bdb7b!8m2!3d35.2044658!4d-101.8470074!16s%2Fg%2F11rghp_f8_!19sChIJ__9PUFROAYcRe9t7tEkIHOA,LEMC Realty,3.0,2,Real estate agency,"1000 S Jefferson St, Amarillo, TX 79101, United States","6533+Q5 Amarillo, Texas, USA",https://www.331-rent.com/about-us,+1 806-373-2986,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OTBXb_pwNeH8b_E9vqRk6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.65993&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:28.496Z,,,,,,,,,,
https://www.google.com/maps/place/C+%26+N+Properties+Management/data=!4m7!3m6!1s0x870150023f8f2719:0x205515b71c9cf04e!8m2!3d35.1602714!4d-101.8907078!16s%2Fg%2F1tdw__fr!19sChIJGSePPwJQAYcRTvCcHLcVVSA,C & N Properties Management,4.3,3,Property management company,"4510 Chisholm Trail, Amarillo, TX 79109, United States","5465+4P Amarillo, Texas, USA",,+1 806-322-0197,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fmgIBfiE5EJ2ejEeVAJxdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.36243&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:31.329Z,,,,,,,,,,
https://www.google.com/maps/place/FIMC+Commercial+Realty/data=!4m7!3m6!1s0x87014f06d73503ab:0x49301cc13aa634c4!8m2!3d35.195891!4d-101.8403177!16s%2Fg%2F11clwjxzn4!19sChIJqwM11wZPAYcRxDSmOsEcMEk,FIMC Commercial Realty,3.7,13,Real estate agency,"1619 S Tyler St, Amarillo, TX 79102, United States","55W5+9V Amarillo, Texas, USA",http://fimcrealty.com/,+1 806-358-7151,Closed ⋅ Opens 1 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8cGIoQFHpjsDOf2FnNJPKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.38192&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:36.596Z,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",,,
https://www.google.com/maps/place/Palo+Duro+Homes/data=!4m7!3m6!1s0x87014e8e9d71c523:0x2a28a5c631687aec!8m2!3d35.2294383!4d-101.8359786!16s%2Fg%2F1tgvf25d!19sChIJI8VxnY5OAYcR7HpoMcalKCo,Palo Duro Homes,3.6,10,Housing complex,"203 A NW 15th Ave, Amarillo, TX 79107, United States","65H7+QJ Amarillo, Texas, USA",http://www.rentpdh.com/,+1 806-410-1470,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npnlPVcVNkC3Iu3J01dZcCi_81aXeqSbT4yEuDfrE00AwwW8xGu3B9u_Izx6j-Wdl-H08FIWyF0bsbGUwJSsJWAT_FTT370DHHNBOodgO4Fhfg45zvLWHSkWOx_VXF-ELE6Em0t=w408-h306-k-no,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:41.557Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Gonzalez+Real+Estate+Solutions+LLC-+Sell+My+House+Fast+Amarillo/data=!4m7!3m6!1s0x87014e560e8d46cf:0x1a8b810164ba09b5!8m2!3d35.2073407!4d-101.8445407!16s%2Fg%2F11y2clpss7!19sChIJz0aNDlZOAYcRtQm6ZAGBixo,Gonzalez Real Estate Solutions LLC- Sell My House Fast Amarillo,5.0,10,Real estate agency,"615 SW 7th Ave, Amarillo, TX 79101, United States","6544+W5 Amarillo, Texas, USA",https://www.gonzalezrealestatesolutions.com/contact-us/,+1 806-282-7190,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0rFzn8lodTBWjxYUmN4HVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.40442&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:44.706Z,,,,,,,,,,
https://www.google.com/maps/place/Pat+Davis+Properties/data=!4m7!3m6!1s0x87014fe383eab653:0x646fcd5f13eca06b!8m2!3d35.1686465!4d-101.8836359!16s%2Fg%2F1thz233v!19sChIJU7bqg-NPAYcRa6DsE1_Nb2Q,Pat Davis Properties,3.3,11,Commercial real estate agency,"4001 S Western St, Amarillo, TX 79109, United States","5498+FG Amarillo, Texas, USA",http://www.patdavisproperties.com/,+1 806-355-7200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO7uUjujkTWuhpny88r5eTl0w0TA2V_OYOuoOSf=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:49.608Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Wellborn+Real+Estate/data=!4m7!3m6!1s0x87014fc85b58b181:0x538d1dde0c63176!8m2!3d35.185683!4d-101.881456!16s%2Fg%2F1q6j287rw!19sChIJgbFYW8hPAYcRdjHG4N3ROAU,Wellborn Real Estate,4.8,25,Commercial real estate agency,"3716 Olsen Blvd, Amarillo, TX 79109, United States","54P9+7C Amarillo, Texas, USA",https://wellbornre.com/,+1 806-414-8000,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOTLDlMPavyPfm3s73-mwP3npjBWyl8nouhwqro=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:03:54.784Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Sam+Martinez+Realtor/data=!4m7!3m6!1s0x87014f28b6405421:0x4ae74d8a68918731!8m2!3d35.2027633!4d-101.8299741!16s%2Fg%2F11t7m7j8xd!19sChIJIVRAtihPAYcRMYeRaIpN50o,Sam Martinez Realtor,5.0,9,Real estate agent,"701 SE 10th Ave, Amarillo, TX 79101, United States","653C+42 Amarillo, Texas, USA",https://www.realhomesamarillo.net/,+1 806-654-0960,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNeuGpouEpqvh0A417yLy0uXTc4LgzL648T8RuI=w408-h246-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:00.151Z,8 am–7 pm,8 am–7 pm,10 am–3 pm,10 am–2 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,,,
https://www.google.com/maps/place/Redman+Properties/data=!4m7!3m6!1s0x87014da753ba9d6d:0x7f2b4819428bfe64!8m2!3d35.2642301!4d-101.8749416!16s%2Fg%2F11s5nxq8_p!19sChIJbZ26U6dNAYcRZP6LQhlIK38,Redman Properties,4.0,4,Property management company,"3151 W Loop 335 N, Amarillo, TX 79108, United States","747G+M2 Amarillo, Texas, USA",https://www.redmanprop.com/,+1 806-418-3533,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMj9f0hftaLM27TvEi_QP2dGLTYPc3CaCK01cD8=w408-h387-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:05.169Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/B%26M+Equities+LLC+%7C+Amarillo+Rent+to+Own+Homes/data=!4m7!3m6!1s0x870145514e3bd739:0x9055f26b8b6c68c2!8m2!3d35.1520361!4d-101.9412927!16s%2Fg%2F11cnwns4fv!19sChIJOdc7TlFFAYcRwmhsi2vyVZA,B&M Equities LLC | Amarillo Rent to Own Homes,3.9,20,Property management company,"5454 E Village Square, Amarillo, TX 79119, United States","5325+RF Amarillo, Texas, USA",https://bmequities.com/,+1 806-557-3813,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNIF-kDZT9e9Hx0DDK7CnyiRNIiX0PNGnQawO-x=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:10.494Z,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,,,
https://www.google.com/maps/place/Colonial+Jamestown+Apartments/data=!4m7!3m6!1s0x87014fc43ab8c0a7:0xb43ec5bc0469d1bf!8m2!3d35.1842848!4d-101.8728163!16s%2Fg%2F1xn_nv8y!19sChIJp8C4OsRPAYcRv9FpBLzFPrQ,Colonial Jamestown Apartments,2.8,138,Apartment complex,"3110 SW 27th Ave, Amarillo, TX 79109, United States","54MG+PV Amarillo, Texas, USA",https://colonialjamestown.com/?utm_knock=g,+1 806-404-0612,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no80U59ROUOy4dS9zESa_alyOM3QdNeJbWa5N3Ft1Bu-VS-oeqbOIfLNHCc1K3gdd25kKDepEjSSzWIRzgResLMEQnd2k35ZyYlNmj50duF08kMqAZipKzIsEo5t6ype9C4GEsN=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:15.643Z,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,,· Dogs allowed,
"https://www.google.com/maps/place/Addresses+of+Amarillo,+Realtors/data=!4m7!3m6!1s0x87014f76d9aa5989:0x654641fc987d1d7f!8m2!3d35.1788189!4d-101.8820959!16s%2Fg%2F11g0hptct8!19sChIJiVmq2XZPAYcRfx19mPxBRmU","Addresses of Amarillo, Realtors",3.3,3,Real estate agency,"4000 SW 34th Ave ste a, Amarillo, TX 79109, United States","54H9+G5 Amarillo, Texas, USA",,+1 806-350-7856,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3rrqsKk13VxwRkQs7GgYTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.1435&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:20.817Z,9:30 am–4:30 pm,9:30 am–4:30 pm,Closed,Closed,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,Identifies as women-owned,,
"https://www.google.com/maps/place/French+and+Company,+Realtors%C2%AE/data=!4m7!3m6!1s0x8701503d0fff1b91:0xd68d28d5a88568b5!8m2!3d35.1641841!4d-101.8760137!16s%2Fg%2F1tg79hc4!19sChIJkRv_Dz1QAYcRtWiFqNUojdY","French and Company, Realtors®",3.2,74,Real estate agency,"3700 SW 45th Ave, Amarillo, TX 79109, United States","547F+MH Amarillo, Texas, USA",http://www.frenchandco.com/,+1 806-356-9086,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOLGCv4_qmxqfSK3wO7VDrCVh8pd-9tNTzZ5C5A=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:25.992Z,8 am–6 pm,9 am–6 pm,9 am–5 pm,1–5 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,,,
https://www.google.com/maps/place/Blaze+Real+Estate/data=!4m7!3m6!1s0x8701503b5c888745:0x432b0a70cbaec944!8m2!3d35.1557048!4d-101.8815471!16s%2Fg%2F11g889zjj7!19sChIJRYeIXDtQAYcRRMmuy3AKK0M,Blaze Real Estate,4.0,107,Real estate agency,"4018 SW 50th Ave, Amarillo, TX 79109, United States","5449+79 Amarillo, Texas, USA",http://www.blazeproperty.com/,+1 806-414-6021,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bcDmBs7OgQAR_9y-DVCnaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.688866&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:31.518Z,9 am–5 pm,9 am–5 pm,Closed,Closed,"9 am–1 pm, 2–5 pm",9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Patterson+Place+Apartments/data=!4m7!3m6!1s0x87014fc42a3e13df:0x3facf4f53c8d917c!8m2!3d35.1845469!4d-101.871905!16s%2Fg%2F1w15zx60!19sChIJ3xM-KsRPAYcRfJGNPPX0rD8,Patterson Place Apartments,4.1,18,Apartment complex,"3120, 2609 Patterson Dr P4, Amarillo, TX 79109, United States","54MH+R6 Amarillo, Texas, USA",http://www.firewatermanagement.com/,+1 806-353-3707,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9u9m_78ZBbO2IzI5i-O-xQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.656&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:36.601Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,· Dogs allowed,
https://www.google.com/maps/place/Leasing+Office+-+FirstBank+Southwest+Tower+-+Gaut+Whittenburg+Emerson+Commercial+Real+Estate/data=!4m7!3m6!1s0x87014efeb33b54cb:0xe0ff96f71e20f2c0!8m2!3d35.2075442!4d-101.8385493!16s%2Fg%2F11csb2gygm!19sChIJy1Q7s_5OAYcRwPIgHveW_-A,Leasing Office - FirstBank Southwest Tower - Gaut Whittenburg Emerson Commercial Real Estate,2.5,2,Commercial real estate agency,"600 S Tyler St #101, Amarillo, TX 79101, United States","6556+2H Amarillo, Texas, USA",http://gwamarillo.com/,+1 806-373-3111,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPVhwuiRsU9PsaeF98_sSYlO___TusecAkwhGzm=w408-h609-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:41.805Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Bomb.Media/data=!4m7!3m6!1s0x87014f1390d63ad1:0xeb7bd6f0124a260d!8m2!3d35.2054156!4d-101.8378038!16s%2Fg%2F11fv6dq2hl!19sChIJ0TrWkBNPAYcRDSZKEvDWe-s,Bomb.Media,,,Real estate agent,"800 S Polk St, Amarillo, TX 79101, United States","6546+5V Amarillo, Texas, USA",,+1 806-316-2923,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPVKfIVwZQ7mvJ4WnNy3Ka-WvrkIU5AxRH58Dce=w426-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:46.864Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,,,
"https://www.google.com/maps/place/Amarillo+City+Manager/@35.2067514,-101.8312883,17z/data=!3m1!4b1!4m6!3m5!1s0x87014ee3382c6d19:0x8f26443e57f73945!8m2!3d35.2067514!4d-101.8312883!16s%2Fg%2F1tp2_v2d",Amarillo City Manager,2.3,3,City government office,"509 SE 6th Ave # 303, Amarillo, TX 79101, United States","6549+PF Amarillo, Texas, USA",https://www.amarillo.gov/city-managers-office/,+1 806-378-3014,Open ⋅ Closes 5 pm,,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:53.995Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Wellington+Square/data=!4m7!3m6!1s0x87014fca5f6d7273:0xf642430abbccb7f1!8m2!3d35.1966593!4d-101.8682646!16s%2Fg%2F11h_cbyv40!19sChIJc3JtX8pPAYcR8bfMuwpDQvY,Wellington Square,4.4,207,Business center,"1619 S Kentucky St, Amarillo, TX 79109, United States","54WJ+MM Amarillo, Texas, USA",https://www.wellingtonsquareamarillo.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nphTgzTeHE_J9AhzkISZF-eN0qithsMNkPbAhJN1VTKhF5TQZI_ecm_T5Gz1RrIeVydBtPCFG-bLDnir0EsaBhkoihwQJobTiXNjMaHXXZrHDnrbH9jhYZyP1dhVCxmzf1GhisCIg=w408-h306-k-no,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:04:57.114Z,,,,,,,,,,
https://www.google.com/maps/place/Greenbriar+Terrace+Apartments/data=!4m7!3m6!1s0x87014fc6e8172443:0x273c8b4556547695!8m2!3d35.1838337!4d-101.8699954!16s%2Fg%2F1w4561gx!19sChIJQyQX6MZPAYcRlXZUVkWLPCc,Greenbriar Terrace Apartments,4.1,61,Apartment building,"3003 SW 27th Ave, Amarillo, TX 79109, United States","54MJ+G2 Amarillo, Texas, USA",https://www.transpacificenterprise.com/,+1 806-355-9591,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipN4rTAowGfSLPcqFXBuGZVVW_xOWNydlZDQkno=w476-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:02.310Z,8:30 am–5:30 pm,8:30 am–5:30 pm,9 am–2 pm,Closed,8:30 am–5:30 pm,7:30 am–5:30 pm,8:30 am–5:30 pm,,· Dogs allowed,
https://www.google.com/maps/place/Redline+Cattle/data=!4m7!3m6!1s0x870145af8e00946d:0xf3b221d0c2f7f229!8m2!3d35.1184611!4d-101.8384562!16s%2Fg%2F11s5ny2b05!19sChIJbZQAjq9FAYcRKfL3wtAhsvM,Redline Cattle,3.5,2,Property management company,"615 W Loop 335 S, Amarillo, TX 79118, United States","4596+9J Amarillo, Texas, USA",,+1 806-418-3533,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN7KrC9QLo8pTgO5pT8Lix8oL9IvFHOaqlqHDMF=w408-h478-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:07.399Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Alliance+Property+Management/data=!4m7!3m6!1s0x870150f88dd40a81:0x9069a400c660709a!8m2!3d35.1849806!4d-101.9354863!16s%2Fg%2F1w9y1k55!19sChIJgQrUjfhQAYcRmnBgxgCkaZA,Alliance Property Management,,,Property management company,"200 Westgate Pkwy W D, Amarillo, TX 79121, United States","53M7+XR Amarillo, Texas, USA",,+1 806-342-3100,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhPqYiKVKdXinuHgriNPCQeClss3i_6EsfJbFeZVwxqmZYmJ4XyS7o27-EorEg-kcJPBZuNTUY3GYktC_TbpQ4c8QF8AdzAObe7wj2XUiPQK7z_Au3TihsFLwKdxHqGexN1M2wKg=w426-h240-k-no,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:10.484Z,,,,,,,,,,
