placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,isBlackOwned,error
https://www.google.com/maps/place/AZ+Grand+Canyon+Landscaping/data=!4m7!3m6!1s0x86d67146f74e8b17:0xbf40a6f199e32eda!8m2!3d32.3991819!4d-111.1910115!16s%2Fg%2F11bwh44yzm!19sChIJF4tO90Zx1oYR2i7jmfGmQL8,AZ Grand Canyon Landscaping,4.2,5,Landscaper,,,https://grandcanyonlandscaping.com/,+1 520-622-8167,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETdarTD89fQX0w219aele-HiwsDv5lauuJH9qvYXDLwrwmiOkj0tRLY9nQYg2gqz2NZ-ARrFeOykS1v-S2jjYGncMRksqxDABh5arpfjyDHTcRiSI5KgzJ5tjlSig-FcPVaTt_=w704-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-04-29T05:25:57.781Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,,,
https://www.google.com/maps/place/Vista+Clean+Junk+Removal/data=!4m7!3m6!1s0x86d66f1672da24f9:0x9b1b6ce8f705afe8!8m2!3d32.1347769!4d-110.9643165!16s%2Fg%2F11t9jwchy3!19sChIJ-STachZv1oYR6K8F9-hsG5s,Vista Clean Junk Removal,4.9,358,Junk removal service,,,https://vistacleanaz.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-page-link,+1 520-288-8677,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtDEqngCa0rnOSdJcjEFdv-_9ILMKpwSsWB1m3_mocKuTvuQua7ScNVxKOLHcaiBcEH1PvbJhUZZUw17t3PaO9PEHx8seaHVJd6ZSZ23WQdAhGceu24x8VKbSq_OgLX-IEbNxM=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-04-29T05:26:02.057Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,,,
https://www.google.com/maps/place/Absolutely+Trees/data=!4m7!3m6!1s0x86d674b1e99024b5:0x94a3d09ed1c28d35!8m2!3d32.4460374!4d-111.8908745!16s%2Fg%2F1hhgzcshh!19sChIJtSSQ6bF01oYRNY3C0Z7Qo5Q,Absolutely Trees,4.6,19,Tree service,,,http://www.treeandpalmservicestucson.com/,+1 520-818-4455,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFovWkGShjYPkvpJ7fxy4EwDJ82Sff2RUpvsFtgYd_nVpkHcGDk3S8lIzOR6KoajB3GU3POAHRt18bui_ifmPyb12nOFcwU_CNRHdjQJzNSPwjtmdZSXaPPxRcyXv8vrfvW9nadbw=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-04-29T05:26:06.674Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–4 pm,Closed,8 am–6 pm,,,
https://www.google.com/maps/place/Oro+Valley+Tree+Service%F0%9F%A5%87/data=!4m7!3m6!1s0x86d60dae5ef8468f:0x6891fa3b83d3d855!8m2!3d32.3060074!4d-110.9987685!16s%2Fg%2F11ddxtrc65!19sChIJj0b4Xq4N1oYRVdjTgzv6kWg,Oro Valley Tree Service🥇,4.4,54,Tree service,,,https://www.orovalleytreeservice.com/,+1 520-200-7739,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUKCkFuG9D42w-wUdFMLZFB2U7fajS-11Xq-EWjYrXQnArup3N-fSF0jOwuXoVdWsOzSGhVsXrByHu2PQ3vff7C4R3Ga7OfKb_oa8rHlH3__Z0dceIMT-qoieS11Jgo3Us6evo=w408-h305-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:26:20.837Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Peron+Tree+Service+LLC/data=!4m7!3m6!1s0x86abaecc3252d257:0x47b09a019f76ccd5!8m2!3d32.183726!4d-110.9987685!16s%2Fg%2F11vdlz4hsf!19sChIJV9JSMsyuq4YR1cx2nwGasEc,Peron Tree Service LLC,4.9,95,Tree service,,,https://perontreeservice.com/,+1 520-373-4551,Closed · Opens 6 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsFdaeTF6ilB4h0L_PAj9UxPbx8pMZFiA13AYMuXQJ9jgjTr2gKiG7oQ9KQ3iqEyorw-ZqEwlRPRqFlWvEJIik64bCWmDCuaWHRSwpK2aSgBBgiqyO7fiE6uL52EBUcbvG8qa-ZX6kWZvJ=w408-h537-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:26:25.185Z,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,7 am–5 pm,Closed,6 am–6 pm,,,
https://www.google.com/maps/place/Oro+Valley+Landscape+Systems+Inc/data=!4m7!3m6!1s0x86d66e3955555555:0x27300ccb0debbcc1!8m2!3d32.3729363!4d-110.9945805!16s%2Fg%2F1tl_m4rj!19sChIJVVVVVTlu1oYRwbzrDcsMMCc,Oro Valley Landscape Systems Inc,4.0,15,Landscaper,"1340 W Calle Concordia, Oro Valley, AZ 85704, United States","92F4+55 Oro Valley, Arizona, USA",http://www.orovalleylandscapesystems.com/,+1 520-312-8726,Closed · Opens 6 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dr0Pwst2mV-QZgcZcGWwpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.9556158&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:26:29.814Z,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,6 am–6 pm,,,
https://www.google.com/maps/place/A+Green+Star+Landscape+Irrigation/data=!4m7!3m6!1s0x86d60c75cbe867b7:0xaa18d6f86a6ad05b!8m2!3d32.4210545!4d-110.9601172!16s%2Fg%2F1tfmj7qq!19sChIJt2foy3UM1oYRW9BqavjWGKo,A Green Star Landscape Irrigation,4.9,307,Lawn sprinkler system contractor,"760 E Silver Canyon Pl, Oro Valley, AZ 85737, United States","C2CQ+CX Oro Valley, Arizona, USA",http://agreenstarlandscape.com/,+1 520-600-0091,Closed · Opens 6 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9fbjUl0Nw0olM317PEcCuoCHBvmFsFnohREVvuhFL1NV8jDit4hNhdcQMxXB55jBYCHBJ1fk-xTeR5RMokM8McbjmyMAjadt3U0bAiYgQ977T49wSln8H_i9-aSC4S8Ezquj46Q=w408-h535-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:26:40.619Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–12 pm,Closed,6 am–5 pm,,,
"https://www.google.com/maps/place/BeeMaster,+Inc./data=!4m7!3m6!1s0x86d6717981c9889b:0x2876cbca1a106614!8m2!3d32.4003097!4d-110.958176!16s%2Fg%2F1tvw5chf!19sChIJm4jJgXlx1oYRFGYQGsrLdig","BeeMaster, Inc.",4.9,70,Pest control service,"10645 N Oracle Rd Ste 121 Box 232, Tucson, AZ 85737, United States","C22R+4P Tucson, Arizona, USA",http://www.beemasterinc.com/,+1 520-623-9349,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnTUPL7aXQaEUlsi5blYyJ0dFzXHKF5D39q2vJPPxWH3JwL0IRNx0nTFp-tjlab8lhDVqsSLa5YP8NjUa6Fqw7NzeLtK_Hu9ObRpW5JOF4Vmk7rYrac3n-M_dU4ARkcb8sA718=w408-h510-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:26:44.990Z,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–1 pm,Closed,7 am–8 pm,,,
"https://www.google.com/maps/place/Old+Pueblo+Landscaping+and+Pools,+LLC/data=!4m7!3m6!1s0x86d60c5637dd6585:0x71d2f49a8ae7939a!8m2!3d32.4003124!4d-110.9581721!16s%2Fg%2F11b7hfqvlx!19sChIJhWXdN1YM1oYRmpPnipr00nE","Old Pueblo Landscaping and Pools, LLC",3.0,2,Landscaper,"10645 N Oracle Rd #121-284, Oro Valley, AZ 85737, United States","C22R+4P Oro Valley, Arizona, USA",,+1 520-429-7390,Closed · Opens 5 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lqM2jcSneMbxyEFI5zm6zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.86353&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:26:49.465Z,5 am–5 pm,5 am–5 pm,5 am–5 pm,5 am–5 pm,Closed,Closed,5 am–5 pm,,,
https://www.google.com/maps/place/Hoppers+Treescapes/data=!4m7!3m6!1s0x4572776e9dc0f7db:0xc3bdffbe05bb1176!8m2!3d32.4094055!4d-110.9788391!16s%2Fg%2F11td8gjfjv!19sChIJ2_fAnW53ckURdhG7Bb7_vcM,Hoppers Treescapes,4.7,12,Tree service,,,,+1 602-828-8648,Closed · Opens 5 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFL_BD4A3bUEnxCcvOeLOUeZbYcNyOdAvfbOYz0hUX00AKf2VuTfu8iQupaP90G0EAVeByIKqD9JJ0NN6DsRSScsm_M1oKLC6cjgmME3xVqgSOWV_RM54XvYt78RBTM6qtl6QfpAqlbRnuq=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:26:54.008Z,5 am–5 pm,5 am–5 pm,5 am–5 pm,5 am–5 pm,5 am–5 pm,Closed,5 am–5 pm,,,
"https://www.google.com/maps/place/The+Cutting+Edge+Tree+Service+and+Landscaping+LLC/@32.183726,-110.9987685,10z/data=!3m1!4b1!4m6!3m5!1s0x6dbad064a88def35:0x8fc5aa68ec98c37f!8m2!3d32.183726!4d-110.9987685!16s%2Fg%2F11yh23m1kb",The Cutting Edge Tree Service and Landscaping LLC,,,Tree service,,,https://www.thecuttingedgeaz.com/,+1 520-293-3753,Closed · Opens 9 am Wed,,,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:27:00.146Z,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,,,
https://www.google.com/maps/place/Mr.+Smith%27s+Landscaping/data=!4m7!3m6!1s0x6cd3432157dabb83:0x353a1139cfa64018!8m2!3d32.4259301!4d-111.0662176!16s%2Fg%2F11vwm_7z19!19sChIJg7vaVyFD02wRGECmzzkROjU,Mr. Smith's Landscaping,4.9,54,Landscaper,"4688 W Tangerine Rd, Marana, AZ 85658, United States","CWGM+9G Marana, Arizona, USA",https://smithslandscapingaz.com/,+1 520-523-9500,Closed · Opens 7 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbNm_vIrFWuzeRVOXQD6pWZt5euB3tBr56Bol1oQtZn6gytQ3hvyPIe9DHK1I6artolJ6RmZ1z-kWjO9CN9im6rD3xr2QRcCjd1yBmdNpxXRc9ak6o12C-k6hVqpmqhXITg8RjoxGB4xFv=w476-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:27:04.676Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,,,
https://www.google.com/maps/place/Desert+Rain+Landscaping+%26+Services/data=!4m7!3m6!1s0x46c68e69cf682f09:0xa243be6657f574eb!8m2!3d32.3369982!4d-110.9775017!16s%2Fg%2F11s2k733zq!19sChIJCS9oz2mOxkYR63T1V2a-Q6I,Desert Rain Landscaping & Services,5.0,67,Landscaper,"639 W Ina Rd, Tucson, AZ 85704, United States","82PC+QX Tucson, Arizona, USA",http://desertrainlandscaping.com/,+1 520-929-7246,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoNioHwgDeuc8OYx73AuHuXevKbDFIlj1NmHgNeFMjIzF7KZwU5GM_5s-JRCKFou9OsaK5Bdn-znqH-hzatbf5XhxZiPYgX5FIcW7IXzWp29LFjYJVYp9iKyTdMYq0HA_CLjhWpF_Kg-M=w408-h272-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:27:09.114Z,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–3 pm,,,
https://www.google.com/maps/place/La+Sierra+Tree+and+Palm/data=!4m7!3m6!1s0x86d6840dde097a27:0xccc61230fbec5eec!8m2!3d31.9348892!4d-110.9939965!16s%2Fg%2F1tld0mbm!19sChIJJ3oJ3g2E1oYR7F7s-zASxsw,La Sierra Tree and Palm,4.6,21,Tree service,"17375 South La Cañada Drive, Sahuarita, AZ 85629, United States","W2M4+XC Sahuarita, Arizona, USA",http://lasierratreeandpalm.com/,+1 520-405-1824,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2u5n5-qzoW3wf9l8bvchl-C6cseMsO8Q3aENrma0DOt6hMjrXFfo8imTx0aUphnTdiKTVsiDT1GJS62V3kXpXYqt7hSo3ekNJeJN4dUpMIpJaVng8_ni5BDwbvwvOZFSFFfr8=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:27:13.471Z,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,12–5 pm,7:30 am–5:30 pm,,,
https://www.google.com/maps/place/ARBICO+Organics/data=!4m7!3m6!1s0x86d60daa54c048d1:0x24b454cb1a1bd0d!8m2!3d32.4030101!4d-110.9474037!16s%2Fg%2F1tftrjl3!19sChIJ0UjAVKoN1oYRDb2hsUxFSwI,ARBICO Organics,3.3,163,Garden building supplier,"10831 N Mavinee Dr Suite 185, Tucson, AZ 85737, United States","C333+62 Tucson, Arizona, USA",https://www.arbico-organics.com/,+1 800-827-2847,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEJ9-NjlWyO8JileWPO0zTJyKflJB4sz5VqYdfsOcP_kOXABQy0va6YUjxURbRFL7rWHcpT5fRHlXgAeRX2IYBDtwE0shn8ute02TceD2NdktpB7nzaokwxRt9hIJpPTAzhDOODA=w408-h326-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:27:18.277Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,· Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Painted+Hills+Landscaping+LLC/data=!4m7!3m6!1s0xabc4e7225dbf86f3:0xfd8a4ac7074e3a95!8m2!3d32.3049065!4d-111.0515835!16s%2Fg%2F11nbhj10xj!19sChIJ84a_XSLnxKsRlTpOB8dKiv0,Painted Hills Landscaping LLC,5.0,8,Landscaper,,,https://www.paintedhillslandscaping.com/,+1 520-989-9366,Closed · Opens 7 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrZ1_nQOw3Qqq9zlm_bMlr5yOIdCUZanK6IC8kSuIX2rk1euYDg4ekk3rU37F7ueh2akRCZPdx1nREXA7bykSMzrg7-mHSibRIYVr_6vgQvScXnfi2TQUXVJ7luTVR4FYrFJb43kpqCoxR=w408-h310-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:27:22.631Z,7 am–3 pm,7 am–12 pm,7 am–3:30 pm,Closed,Closed,Closed,7 am–3 pm,,,
https://www.google.com/maps/place/Timberline+Landscaping/data=!4m7!3m6!1s0x809014a3fefe4a8d:0xc7999643ca8c7418!8m2!3d32.250942!4d-110.9987685!16s%2Fg%2F11vrlhs67t!19sChIJjUr-_qMUkIARGHSMykOWmcc,Timberline Landscaping,5.0,8,Construction company,,,http://www.brotherslandscapingllcaz.com/,+1 520-909-4641,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERpLhB3a37yquYzy6TMRezjMI88xneuAe_PAQ_vu8G8b1-NpBXpIaW-9xvyyCCXptLlijm8ZTUKCKpFH6tovxu60MNV7DitSSRqV3iTTvozkTN5QypamDGt1Neg031GQFI-2Z7yMqzGwZF=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:27:26.848Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,,,
https://www.google.com/maps/place/Tucson+Tree+Removal+Service/data=!4m7!3m6!1s0x86d671a81d3270f5:0x8bd93d8f352dc59d!8m2!3d32.2085135!4d-110.9573249!16s%2Fg%2F11h4z5nw7m!19sChIJ9XAyHahx1oYRncUtNY892Ys,Tucson Tree Removal Service,5.0,1,Tree service,"1037 S Tyndall Ave, Tucson, AZ 85719, United States","625V+C3 Tucson, Arizona, USA",https://tucsontreeremovalservice.com/,+1 520-210-8880,Temporarily closed,Identifies as veteran-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NFf5a6AQWxoe5x3ii8g8Jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.090805&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/tree+service+businesses+in+Oro+Valley+Tucson+AZ/@32.3909071,-110.966488,14z",2026-04-29T05:27:31.206Z,,,,,,,,,,
https://www.google.com/maps/place/KP+Cactus+%26+Tree/data=!4m7!3m6!1s0x86d671ca0c906505:0x7fe0a3c6bbe2e54b!8m2!3d32.3845434!4d-111.3167172!16s%2Fg%2F11hy9pf5p0!19sChIJBWWQDMpx1oYRS-Xiu8aj4H8,KP Cactus & Tree,4.8,20,Tree service,"9909 N Volk Rd, Marana, AZ 85653, United States","9MMM+R8 Marana, Arizona, USA",http://www.facebook.com/KP.TREECACTUS,+1 520-971-5922,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHb1p4YAIT59qXIhmJD760b1HXc2jlZZj2uEsGXu0Ajjo1ntqwsRRYw5PKGOUiaubS8AeAkcWBocDU8J0ZfkA_25SCy1OBWScxpmKwTtRg8Jivzfv_nMQWbW2LhuGoRQQIhEYSCA=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Marana+Tucson+AZ/@32.436381,-111.2224422,14z",2026-04-29T05:27:50.453Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Urban+Forestry+of+Tucson/data=!4m7!3m6!1s0x86d5e7fb15d30db3:0xc116326f5e3bd2c2!8m2!3d32.1347769!4d-111.03933!16s%2Fg%2F11hfqhhsz1!19sChIJsw3TFfvn1YYRwtI7Xm8yFsE,Urban Forestry of Tucson,4.8,51,Tree service,,,http://www.urbanforestryoftucson.com/,+1 520-730-9021,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjLPN4QBPZDYyE_5riknl3SW2D63I5csJNYUra2kqFmAmqRnFTWHCQDddGyzmLj0ut-bxM73iNXN88nvZsiTC-16qBXxYs35R4cugICx2kJcCXVXBrZ3rsLs8KgzWHePUWLhwV=w408-h615-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Marana+Tucson+AZ/@32.436381,-111.2224422,14z",2026-04-29T05:27:54.786Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Acacia+Nursery/data=!4m7!3m6!1s0x86d5e233b03f80e9:0x47ee9bde627e1ede!8m2!3d32.427813!4d-111.137294!16s%2Fg%2F1td0yxt4!19sChIJ6YA_sDPi1YYR3h5-Yt6b7kc,Acacia Nursery,4.8,82,Plant nursery,"8080 W Tangerine Rd, Marana, AZ 85658, United States","CVH7+43 Marana, Arizona, USA",http://acacianursery.com/,+1 520-603-3355,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGS3zZrsVH-IMK-8HQCP1oaL2UydBHPMlGB4qyd5ri5Wqlrf_m9F3ASdobwmhPrGRAfVPtq--QuQEoYm6bPC3Cmv37xK7PJBbwa7fnECi86U4RWrPdNOIfYLR94LHfy6YxtA9BDXQ=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Marana+Tucson+AZ/@32.436381,-111.2224422,14z",2026-04-29T05:27:59.175Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Moon+Valley+Nurseries/data=!4m7!3m6!1s0x86d5e54005ea1c81:0x7bb0332a9f79ca60!8m2!3d32.4482468!4d-111.1993412!16s%2Fg%2F11smv207n7!19sChIJgRzqBUDl1YYRYMp5nyozsHs,Moon Valley Nurseries,4.7,401,Plant nursery,"13300 N Postvale Rd, Marana, AZ 85653, United States","CRX2+77 Marana, Arizona, USA",https://www.moonvalleynurseries.com/locations/north-tucson,+1 520-815-5900,"Closed · Opens 7:30 am Wed

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJR8_A-MTLqFlUT65HCGgRMfgdmUlwB0QQ3ALjR_14eo2OCxTdNPOln_BHXTIe5Xcj0yZ4Vz8ZRcGqc2DzHjYx5s_xtj0_WlJfwAsJnEk6_Gr-91wPqVVXuG6yNr4lXVDpKy9Mlw=w408-h307-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Marana+Tucson+AZ/@32.436381,-111.2224422,14z",2026-04-29T05:28:03.486Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,9 am–5 pm,7:30 am–6 pm,"Outdoor nursery growing a large selection of plants & trees, with delivery & installation services.",,
https://www.google.com/maps/place/Eunique+Desert+Landscaping/data=!4m7!3m6!1s0x602fb3550aa46067:0x47f0d5b8112858ad!8m2!3d32.292323!4d-110.9643165!16s%2Fg%2F11wwmfyk6k!19sChIJZ2CkClWzL2ARrVgoEbjV8Ec,Eunique Desert Landscaping,5.0,25,Landscape designer,,,https://euniquedesertlandscaping.com/,+1 520-965-9139,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUGGl_rBLOW-gfDSIUvZ1d2SeO-IlD_oMeGn4WuHl3D4RDPtEMfaCJUUNhnZxa6l9BnfeD6IicWHrcCIAxjb5pq0hBx7igBEECJ6VjAxD_PTcgoh8rgtsUiO2bLqmGdVe3O0LUHr7uXxU=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Marana+Tucson+AZ/@32.436381,-111.2224422,14z",2026-04-29T05:28:07.903Z,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–3 pm,,,
https://www.google.com/maps/place/Rocky+point+landscaping+%26+construction/data=!4m7!3m6!1s0x86d5e5dc9bd8409b:0x217f87440fb0628a!8m2!3d32.4510784!4d-111.1950417!16s%2Fg%2F11fst7p8y4!19sChIJm0DYm9zl1YYRimKwD0SHfyE,Rocky point landscaping & construction,4.3,24,Landscape designer,"13485 N Galleno Ave, Marana, AZ 85652, United States","FR23+CX Marana, Arizona, USA",,+1 520-395-7445,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oT3LEjjzPQ8A4d4A8hq-qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.4765&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tree+service+businesses+in+Marana+Tucson+AZ/@32.436381,-111.2224422,14z",2026-04-29T05:28:12.491Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/D%26V+Exterior+Services/data=!4m7!3m6!1s0x86d5e483f1640007:0x5d2efde31c154123!8m2!3d32.250942!4d-110.9987685!16s%2Fg%2F11gwmmn5dd!19sChIJBwBk8YPk1YYRI0EVHOP9Ll0,D&V Exterior Services,4.7,73,Landscaper,,,http://dandvexteriors.com/,+1 520-445-2960,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsftp6HiizV2ad6puowKICNRZsJ6Rkpl49F32vjJBs0K6PDkChWULoJ3RlgpnDE3h1SOKQLBU0X190lv6QW2xFxVkvro1oSWTFXKfDp7k8elAO7Fc5lu7A4HhNrsi1HU1G9SfvJiDRJtif=w408-h272-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Marana+Tucson+AZ/@32.436381,-111.2224422,14z",2026-04-29T05:28:16.713Z,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,Closed,Closed,7:30 am–3:30 pm,,,
https://www.google.com/maps/place/Menehune+Tree+Services/data=!4m7!3m6!1s0x86d5dc774e0aec85:0x538fbd2baeaaa9dd!8m2!3d32.2273312!4d-111.2240811!16s%2Fg%2F1vyn496t!19sChIJhewKTnfc1YYR3amqriu9j1M,Menehune Tree Services,4.9,7,Tree service,"12071 W Desert Oasis Trail, Tucson, AZ 85743, United States","6QGG+W9 Tucson, Arizona, USA",,+1 520-883-8508,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyC9Kmo4c5_UPGMvLObttsg9XW6xOcFLxHU27EaH0Thg9U8aQFBEvufnFJSuc8r09t6tY3sDBpDzDvh9JldvBu4q_t6FTGKEMzllf66-HPQkARaH5VeRcpoj1hjnxWX-jagLpou4rNkBw=w408-h541-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Marana+Tucson+AZ/@32.436381,-111.2224422,14z",2026-04-29T05:28:21.088Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,,,
