placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes,info,error
https://www.google.com/maps/place/Expert+Installation+%26+Remodeling/data=!4m7!3m6!1s0x89c4487d53407f63:0xf9e57e5d341114d4!8m2!3d40.8082654!4d-75.4879556!16s%2Fg%2F1tyzzym6!19sChIJY39AU31IxIkR1BQRNF1-5fk,Expert Installation & Remodeling,4.7,22,Deck builder,,,http://homeimprovementlehighvalley.com/,+1 610-751-0007,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO2UHXalIfTXi2P14YYsapQQU_JoLzB6Uq49pHJ=w408-h510-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:09.965Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–3 pm,Closed,,,
https://www.google.com/maps/place/Aquatic+Pool+Professionals/data=!4m7!3m6!1s0x89c46b92d5bb7265:0x561d29f4fcce084d!8m2!3d40.402516!4d-75.30334!16s%2Fg%2F11b6dkhf5v!19sChIJZXK71ZJrxIkRTQjO_PQpHVY,Aquatic Pool Professionals,2.6,5,Swimming pool contractor,,,,+1 484-894-6914,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipN53zWrGxZC3koQlg6VV4S8a0nPdIEFNreG-Ne3=w424-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:14.904Z,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–12:30 pm,Closed,,,
https://www.google.com/maps/place/Gregory+Lee+Electric/data=!4m7!3m6!1s0x9700ce62c90c2a9:0x893583be80a39694!8m2!3d40.5964506!4d-75.462233!16s%2Fg%2F11vw_f3b3v!19sChIJqcKQLOYMcAkRlJajgL6DNYk,Gregory Lee Electric,5.0,65,Electrician,"391 Auburn St #105A, Allentown, PA 18103, United States","HGWQ+H4 Allentown, Pennsylvania, USA",,+1 484-957-6205,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNzoHAd_97uljq_Yh5blmeza4V1S7Tc7iimzsV6=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:20.126Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,LGBTQ+ friendly,
https://www.google.com/maps/place/Anchor+Fence+Co+Inc/data=!4m7!3m6!1s0x89c43b6c78891965:0x9f75ed0dfea2485a!8m2!3d40.5929342!4d-75.4601363!16s%2Fg%2F11pzk4grbx!19sChIJZRmJeGw7xIkRWkii_g3tdZ8,Anchor Fence Co Inc,4.8,66,Fence contractor,"906 S 4th St, Allentown, PA 18103, United States","HGVQ+5W Allentown, Pennsylvania, USA",http://anchorfenceinc.com/,+1 610-797-2900,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMCyzgRahvEef9xsvJQqHYrKGAI_oo-s6BZntJU=w408-h492-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:25.355Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Billiards+Sales+and+Service/data=!4m7!3m6!1s0x89c415dbdf0b4627:0x2e917f11c7b5027c!8m2!3d40.5919585!4d-75.3398373!16s%2Fg%2F11scvt_q8g!19sChIJJ0YL39sVxIkRfAK1xxF_kS4,Billiards Sales and Service,4.3,12,Sporting goods store,"1561 Main St, Hellertown, PA 18055, United States","HMR6+Q3 Hellertown, Pennsylvania, USA",http://billiardssalesandservice.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8605379253194182753,+1 610-202-0649,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxBiAtmXiG3fntTYXfizBBXHN2S6NqhKAC0wGx0aShLnTFxS6EGz4iFsIFZboXUeaVY_6ozilCPJt80_zpWIfe7EXwnSGcl3p065SZhGRBbPdo-FuGjyk_s9vVOqXJEfA2orla=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:30.465Z,12–5 pm,12–5 pm,12–5 pm,12–5 pm,12–5 pm,12–5 pm,12–5 pm,· Delivery,,
https://www.google.com/maps/place/Lehigh+Valley+Plumbing+Experts/data=!4m7!3m6!1s0x89c439023790ec17:0x94e74aff10d60fad!8m2!3d40.637341!4d-75.4739525!16s%2Fg%2F11c0qy2y5b!19sChIJF-yQNwI5xIkRrQ_WEP9K55Q,Lehigh Valley Plumbing Experts,4.7,67,Plumber,"502 Jefferson St Suite B, Whitehall Township, PA 18052, United States","JGPG+WC Fullerton, Pennsylvania, USA",https://plumberallentownpa.com/,+1 484-222-4038,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOu70iMlos_WP4g3sAzcNHX3tsh26r4LJ3sMQzk=w408-h270-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:35.728Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Werkheiser+Electric/data=!4m7!3m6!1s0x89c43ef8c9d72243:0x87f4ced648092c56!8m2!3d40.6229569!4d-75.3893702!16s%2Fg%2F1tfd3bqr!19sChIJQyLXyfg-xIkRViwJSNbO9Ic,Werkheiser Electric,4.9,90,Electrician,"618 4th Ave, Bethlehem, PA 18018, United States","JJF6+57 Bethlehem, Pennsylvania, USA",https://werkheiserelectric.com/,+1 610-866-1076,Open ⋅ Closes 3:30 pm,https://lh3.googleusercontent.com/p/AF1QipMfPF0hd6iuZXi1hzZEGJ0Mjk8xMubB-7FBQCze=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:41.451Z,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Scenic+Walkways+Inc./data=!4m7!3m6!1s0x89c43e88923b89b9:0xf5db1856148a7b2a!8m2!3d40.3525716!4d-75.3887575!16s%2Fg%2F1tlwgl9y!19sChIJuYk7kog-xIkRKnuKFFYY2_U,Scenic Walkways Inc.,4.3,6,Landscaper,,,https://www.scenicwalkways.com/,+1 610-691-2987,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGeS5slo22rwo7O2swDsUoMFSLOxk8pxX2byX4hpIALxFjU69tIB_lqSqhdqcmw1uS2SebX1bvmj3riBZ-I-f54b1bLPYYXzMny926qvm8F0xeSSK8PSDeS_LKknUriIVOuYg4bA=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:46.420Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,,,
https://www.google.com/maps/place/Garden+Design+Inc./data=!4m7!3m6!1s0x89c4305e51a5759b:0x4ce349842b3ac453!8m2!3d40.567601!4d-75.5537955!16s%2Fg%2F1tdfd0_h!19sChIJm3WlUV4wxIkRU8Q6K4RJ40w,Garden Design Inc.,4.8,20,Landscaper,"758 Brookside Rd, Wescosville, PA 18106, United States","HC9W+2F Wescosville, Pennsylvania, USA",http://www.gardendesigninc.com/,+1 610-530-8752,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOMco7zhtMqvhZa0XYRmzZ1tXiK9TqWHzTuPgpI=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:51.375Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Haller+Enterprises/data=!4m7!3m6!1s0x89c418a3a32957f9:0x6e81964a4e306901!8m2!3d40.5630614!4d-75.4824257!16s%2Fg%2F11bxdyq9_c!19sChIJ-Vcpo6MYxIkRAWkwTkqWgW4,Haller Enterprises,4.7,968,Air conditioning repair service,"2125 28th St SW, Allentown, PA 18103, United States","HG79+62 Allentown, Pennsylvania, USA",https://hallerent.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Allentown,+1 610-477-8841,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMb7HE_PDjIX4EJAyvDsoZSl-SxtHDG7VJoYRzl=w408-h283-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:45:56.424Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Schreiter+Surveying/data=!4m7!3m6!1s0x89c43a6502a84271:0xf93b68e86d532601!8m2!3d40.5721377!4d-75.5137941!16s%2Fg%2F12llr0chl!19sChIJcUKoAmU6xIkRASZTbehoO_k,Schreiter Surveying,5.0,3,Land surveyor,"3061 Meadowbrook Cir N, Allentown, PA 18104, United States","HFCP+VF Allentown, Pennsylvania, USA",,+1 610-751-1756,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SsuCIPiJymIh6jdFhV_mIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.27255&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:01.507Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Staybridge+Suites+Allentown+Bethlehem+Airport+by+IHG/data=!4m7!3m6!1s0x89c43f2b489ce7ab:0xa48c0b5a303471d!8m2!3d40.6372739!4d-75.4337382!16s%2Fg%2F1td_63ph!19sChIJq-ecSCs_xIkRHUcDo7XASAo,Staybridge Suites Allentown Bethlehem Airport by IHG,4.3,731,,"1787A Airport Rd, Allentown, PA 18109, United States","JHP8+WG Allentown, Pennsylvania, USA",https://www.ihg.com/staybridge/hotels/us/en/allentown/abeap/hoteldetail?cm_mmc=GoogleMaps-_-SB-_-US-_-ABEAP,+1 610-443-5000,,https://lh3.googleusercontent.com/p/AF1QipN2nXBS6z4Xxw4ZMa-4hDwydGOUIs0TxA-rEZNn=w408-h271-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:05.005Z,,,,,,,,,,
https://www.google.com/maps/place/Fence+Doctor+LLC/data=!4m7!3m6!1s0x89c4396dc48a1cfb:0x2f88c74e09f71e2b!8m2!3d40.6141898!4d-75.4683632!16s%2Fg%2F1263djs7w!19sChIJ-xyKxG05xIkRKx73CU7HiC8,Fence Doctor LLC,4.3,6,Fence contractor,"361 W Tilghman St, Allentown, PA 18102, United States","JG7J+MM Allentown, Pennsylvania, USA",http://www.fencedoc.net/,+1 610-351-3818,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h-2pite1kt6ZDQy0VZqsZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.723875&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:10.225Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Kramer+Sheds/data=!4m7!3m6!1s0x89c43c32ee764d37:0xe692597507e4dc49!8m2!3d40.5772195!4d-75.3898403!16s%2Fg%2F11ddyj18vm!19sChIJN0127jI8xIkRSdzkB3VZkuY,Kramer Sheds,4.8,4,Shed builder,"3560 PA-378, Bethlehem, PA 18015, United States","HJG6+V3 Bethlehem, Pennsylvania, USA",https://www.kramersheds.com/,+1 570-629-7099,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FruHzBNyn27tKM0mLwA6dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.95743&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:13.137Z,,,,,,,,,,
https://www.google.com/maps/place/Bernie+Altner+Custom+Concrete/data=!4m7!3m6!1s0x89c423c5a3584709:0x7bca81e9c812b504!8m2!3d40.4434469!4d-75.4017786!16s%2Fg%2F1tk23wn8!19sChIJCUdYo8UjxIkRBLUSyOmByns,Bernie Altner Custom Concrete,5.0,1,Concrete contractor,"2240 Allentown Rd, Quakertown, PA 18951, United States","CHVX+97 Quakertown, Pennsylvania, USA",,+1 215-536-4365,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TLNlNlT7TBKT8EV_2zGR7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.23447&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:18.094Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,,,
https://www.google.com/maps/place/Mountainville+Fire+Company/data=!4m7!3m6!1s0x89c43beb250e5fb1:0x8ea573ce47d3ecce!8m2!3d40.5772323!4d-75.4542741!16s%2Fg%2F11b64gl1wf!19sChIJsV8OJes7xIkRzuzTR85zpY4,Mountainville Fire Company,4.5,47,Fire protection service,"2018 S 4th St, Allentown, PA 18103, United States","HGGW+V7 Allentown, Pennsylvania, USA",https://mountainville-company.edan.io/,+1 610-797-9972,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzO-4zeQ1DP_J1dv01FiBAKoxpgGN8QxD7A4DCCmSb5deYr9N1o4OAkz3fJwF6M6F_neSH9NRg7zpanGqRDKD6BIWMkQJyLf-k3Z9CAny0kLxCJOy7nrCuBBgI1OVFf-qtRu7RfgQ=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:23.201Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Holiday+Inn+Express+Allentown+North+by+IHG/data=!4m7!3m6!1s0x89c4392be4a38f85:0xd371c75ad7936b99!8m2!3d40.621333!4d-75.5043434!16s%2Fg%2F11f66tc1f4!19sChIJhY-j5Cs5xIkRmWuT11rHcdM,Holiday Inn Express Allentown North by IHG,4.3,597,,"1715 Plaza Ln, Allentown, PA 18104, United States","JFCW+G7 Allentown, Pennsylvania, USA",https://www.ihg.com/holidayinnexpress/hotels/us/en/allentown/abepz/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-ABEPZ,+1 610-435-7880,,https://lh3.googleusercontent.com/p/AF1QipOmbj_5C-ko4cSufreQuUmv5aoM3IFaaK-J5iTU=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:26.381Z,,,,,,,,,,
https://www.google.com/maps/place/Pools+by+Anderson/data=!4m7!3m6!1s0x89c42f369d67ac33:0xfd25046d3f40b1a1!8m2!3d40.523795!4d-75.5278417!16s%2Fg%2F11h02jy5vx!19sChIJM6xnnTYvxIkRobFAP20EJf0,Pools by Anderson,,,Swimming pool contractor,"Indian Creek Rd, Macungie, PA 18062, United States","GFFC+GV Macungie, Pennsylvania, USA",,+1 610-965-4121,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PAQjxq303WpIn0TIuEkcaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.426&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:29.316Z,,,,,,,,,,
https://www.google.com/maps/place/Romig%27s+Lawn+and+Landscaping/data=!4m7!3m6!1s0x89c43fe04eed265b:0x3f371f47da8f4fd2!8m2!3d40.6443512!4d-75.3430738!16s%2Fg%2F11cnd5rsjn!19sChIJWybtTuA_xIkR0k-P2kcfNz8,Romig's Lawn and Landscaping,5.0,15,Landscaper,"2733 Jefferson St, Bethlehem Township, PA 18020, United States","JMV4+PQ Middletown, Pennsylvania, USA",http://www.romigslawnandlandscaping.com/,+1 484-894-3807,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMGKsosXVeYoiBw_sPZYlYFyKFIoHQyrtTvA7NQ=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:34.351Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,,,
https://www.google.com/maps/place/CircuitPro+Electric/data=!4m7!3m6!1s0x89c4398eb2c32111:0xfdfb53ba41250d5b!8m2!3d40.5808291!4d-75.4211805!16s%2Fg%2F11vfb2wmqb!19sChIJESHDso45xIkRWw0lQbpT-_0,CircuitPro Electric,5.0,18,Electrician,,,https://www.circuitproelectrical.com/,+1 484-862-0911,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPZ5AYugVltf1t75sBMTbpxp536SNSlR9BkUoMC=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:39.271Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Kennedy+Design%2BBuild/data=!4m7!3m6!1s0x89c431fac5895b99:0x27e9454cb46db2f8!8m2!3d40.5256421!4d-75.4038115!16s%2Fg%2F11h_x0v3xr!19sChIJmVuJxfoxxIkR-LJttExF6Sc,Kennedy Design+Build,5.0,31,Landscape architect,"6000 Concord Way, Coopersburg, PA 18036, United States","GHGW+7F Coopersburg, Pennsylvania, USA",https://kennedydb.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile,+1 610-854-9993,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPf_MkTBRhKWYE4W_zP55iwfIUjnxd_Wj2oa4jm=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:44.463Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/British+Swim+School+at+LA+Fitness+-+Allentown/data=!4m7!3m6!1s0x89c4395dfb643d87:0x2813d1ee7d5de984!8m2!3d40.6186297!4d-75.4980661!16s%2Fg%2F11x0p1s06k!19sChIJhz1k-105xIkRhOldfe7REyg,British Swim School at LA Fitness - Allentown,4.6,11,Swimming school,"LA Fitness Allentown, 1515 Mauch Chunk Rd, Allentown, PA 18102, United States","JG92+FQ Allentown, Pennsylvania, USA",https://britishswimschool.com/lehigh-valley/la-fitness-allentown/?utm_source=google&utm_medium=organic&utm_campaign=webpunch-lehigh-valley-localcitations,+1 484-224-2921,Closed ⋅ Opens 3:30 pm Tue,https://lh3.googleusercontent.com/p/AF1QipPK5O7nf4q2lyDI6mHdRTlWhRIxhy9txUsjJCGq=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:49.555Z,Closed,3:30–7:30 pm,Closed,3:30–7:30 pm,Closed,10 am–2 pm,Closed,,,
https://www.google.com/maps/place/All+Pro+Fence/data=!4m7!3m6!1s0x89c439e6569f6fc7:0x29b786aeded6c4b7!8m2!3d40.6093447!4d-75.4453481!16s%2Fg%2F11mcfkfssp!19sChIJx2-fVuY5xIkRt8TW3q6Gtyk,All Pro Fence,1.0,1,Fence contractor,"431 E Walnut St, Allentown, PA 18109, United States","JH53+PV Allentown, Pennsylvania, USA",https://allprofencing.net/,+1 484-747-8801,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO0JTnMh87clOdP6hWm0386wh3I1J1_u5oZe9M=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:46:54.605Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,8 am–5 pm,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Wallace+%26+Wallace+Beautification+Services/@40.4749681,-77.3924966,8z/data=!3m1!4b1!4m6!3m5!1s0x89c42fb4f33146e1:0x799fe861399abdce!8m2!3d40.474968!4d-77.3924966!16s%2Fg%2F11f3qwz2b5",Wallace & Wallace Beautification Services,4.6,11,Property management company,,,http://wallacebeautification.com/,+1 484-519-1825,Open 24 hours,,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:47:01.378Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,,Identifies as veteran-owned,
https://www.google.com/maps/place/Shafer+Construction/data=!4m7!3m6!1s0x89c43fb06bc57051:0xe1ed8d2318d55487!8m2!3d40.6354035!4d-75.3744712!16s%2Fg%2F1hc6zp_s7!19sChIJUXDFa7A_xIkRh1TVGCON7eE,Shafer Construction,4.8,19,General contractor,"111 E Washington Ave, Bethlehem, PA 18018, United States","JJPG+56 Bethlehem, Pennsylvania, USA",http://shaferconstructionllc.com/,+1 610-442-6912,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipP1_F8V41i4UJauSyz8i9mQcBdtBMKQTxXftnrX=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:47:06.361Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Allentown+Tables/data=!4m7!3m6!1s0x89c4308a779387e5:0x4af50f9b27ec5134!8m2!3d40.5686389!4d-75.5471758!16s%2Fg%2F11b5rcrqlx!19sChIJ5YeTd4owxIkRNFHsJ5sP9Uo,Allentown Tables,4.9,88,Sporting goods store,"4550 Hamilton Blvd, Allentown, PA 18103, United States","HF93+F4 Allentown, Pennsylvania, USA",http://www.allentowntables.com/,+1 610-740-4444,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipME8y-PP9m8pb6zAqDGIG0v8C1ycGLcIbwWuDZA=w455-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:47:11.494Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,· In-store shopping,,
https://www.google.com/maps/place/All+about+Pools/data=!4m7!3m6!1s0x84e36ba9d583c6e7:0xc86060693cb38850!8m2!3d40.7762195!4d-75.3826286!16s%2Fg%2F11q4m5019d!19sChIJ58aD1alr44QRUIizPGlgYMg,All about Pools,5.0,9,Swimming pool repair service,,,http://allaboutpools.us/,+1 610-484-4395,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPvnPtJZ2M4UMg1RLhILttKepfUYzymRW0G6fQ=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:47:16.703Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Northampton+Pool+and+Patio/data=!4m7!3m6!1s0x89c46b3f71ac9f51:0xd9c792805f9a835d!8m2!3d40.6915767!4d-75.2456209!16s%2Fg%2F1wrtdt4k!19sChIJUZ-scT9rxIkRXYOaX4CSx9k,Northampton Pool and Patio,4.6,43,Swimming pool supply store,"2300 Wood Ave, Easton, PA 18042, United States","MQR3+JQ Easton, Pennsylvania, USA",http://www.northamptonpoolandpatio.com/,+1 610-253-2120,"Closed ⋅ Opens 8 am Wed

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzltAvytiYYA5ctaKRqC5qT358DC_E8elKNPmKLHu9Sgq-SRuoytUixi2QuKG0qL8y6_FLjfP5IQ4SuJ8zd1oLdKIhf2Edt8tZf53yPcDQSRGyzHOzxtseN40Myj8nM7uwa_Pd74Q=w408-h441-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Easton+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:47:37.984Z,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,· In-store shopping,,
https://www.google.com/maps/place/Dave%27s+Pool+%26+Pond+Services/data=!4m7!3m6!1s0x89c46c6079e574f5:0x8ab3e5fd81569580!8m2!3d40.6883257!4d-75.2248884!16s%2Fg%2F1tjmflwb!19sChIJ9XTleWBsxIkRgJVWgf3ls4o,Dave's Pool & Pond Services,4.0,4,Swimming pool contractor,"1121 Spruce St, Easton, PA 18042, United States","MQQG+82 Easton, Pennsylvania, USA",,+1 610-330-0800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IxIcJj-lABb6tTcND3NeqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.69334&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+Easton+Allentown+PA/@40.6022939,-75.4714098,14z",2025-10-27T17:47:41.007Z,,,,,,,,,,
