placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned,error,attributes
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2025-11-07T22:49:02.590Z,,No new results found,
https://www.google.com/maps/place/DT+ATX+Handyman/data=!4m7!3m6!1s0x8644b74782fdbaa3:0xcb25ec0553c0eb95!8m2!3d30.2307238!4d-97.7338132!16s%2Fg%2F11kdcw1wtf!19sChIJo7r9gke3RIYRlevAUwXsJcs,DT ATX Handyman,5.0,2,Corporate office,"1998-1900 E Oltorf St, Austin, TX 78741, United States","67J8+7F Austin, Texas, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyp4XayFHekn_2rdMgdb2GFshLAjfaXK-OCdeenMlRu9mfYvZKXuOG2lLp4DJbt1mH4D9hLEycB5heiHVgICG2Sp1gfHqUyOyKxpCtGkNC-Vsd25e0IwDOMO0Q7bTBzsHEs61a-rA=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:49:17.681Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x8644d1079be89e5b:0x6b83c0094bbc07ab!8m2!3d30.0697394!4d-97.845388!16s%2Fg%2F11mdbc0cps!19sChIJW57omwfRRIYRqwe8SwnAg2s,A1 Garage Door Service,4.9,59,Garage door supplier,"100 Precision Dr Unit 303, Buda, TX 78610, United States","3593+VR Buda, Texas, USA",https://a1garage.com/locations/texas/buda/garage-door-repair-and-installation-aus-78610-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[buda],+1 512-806-1544,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOxojAQSjWyBSDpPKkK42pG6bu5Qe3cdmnr05wk=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:49:22.393Z,,,
"https://www.google.com/maps/place/Austin+Window,+Siding+and+Roofing/data=!4m7!3m6!1s0x865b4c7716b96fd3:0x8caf9af6c1fda87e!8m2!3d30.2644982!4d-97.7821677!16s%2Fg%2F11d_wzk3r9!19sChIJ02-5FndMW4YRfqj9wfaar4w","Austin Window, Siding and Roofing",4.8,268,Roofing contractor,"901 S MoPac Expy, Austin, TX 78746, United States","7679+Q4 Austin, Texas, USA",https://austinwindowssidingroofing.com/,+1 512-645-1088,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8hSk7rcWyeD7w3sTJHAeyUSZ6NP2ciAGbf8U8YA75m6_8i77pc0IYHD41HyVAdcDWGQd69VahyhuCsLNMuF7qvE8CZBEgx9um1jOkj4ylJq5RQNlykaK1T6c-5KSRR1g8oizPqw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:49:27.645Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x865b2d794036dd3f:0x9ea4a199c679c26d!8m2!3d30.5039433!4d-97.818434!16s%2Fg%2F11ycspj3ff!19sChIJP902QHktW4YRbcJ5xpmhpJ4,A1 Garage Door Service,4.9,85,Garage door supplier,"600 S Bell Blvd Suites 2 & 3, Cedar Park, TX 78613, United States","G53J+HJ Cedar Park, Texas, USA",https://a1garage.com/locations/texas/cedar-park/garage-door-repair-and-installation-aus-78613-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[cedar-park],+1 512-360-0348,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNsP2cniA7y1MphOYFdM0hLPaC1mp5IZEQ5KCsc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:49:35.433Z,,,
https://www.google.com/maps/place/Austin+Garage+Door+Services/data=!4m7!3m6!1s0x5a87383e61580c7:0xa591fc69f6938205!8m2!3d30.4639326!4d-97.6640979!16s%2Fg%2F11s5k10rvh!19sChIJx4AV5oNzqAURBYKT9mn8kaU,Austin Garage Door Services,5.0,30,Garage door supplier,,,https://austin-garagedoor.com/,+1 737-781-7810,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMvxHn6LkoJeggGXwFPl8JufprSdxJ4iHCoY3w=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:49:40.256Z,,,
https://www.google.com/maps/place/KMR+Garage+Door+Services+Inc/data=!4m7!3m6!1s0x4eb2fdf327d38e19:0x9240f07a901f8a06!8m2!3d30.315897!4d-97.7225524!16s%2Fg%2F11w998cy9y!19sChIJGY7TJ_P9sk4RBoofkHrwQJI,KMR Garage Door Services Inc,4.7,74,Garage door supplier,,,https://www.kmrgaragedoorservices.com/,+1 512-698-1894,Closed ⋅ Opens 8 am Sun,,https://lh3.googleusercontent.com/p/AF1QipNwJ3iSZxrsIaFMv1Vl6AhPvp2jTLQj15NXO4aL=w408-h306-k-no,true,8 am–4 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:49:45.254Z,,,
https://www.google.com/maps/place/Cedar+Park+Overhead+Doors+-+Lakeway/data=!4m7!3m6!1s0x865b312d17066e63:0xe3641a462c7c33ea!8m2!3d30.3829183!4d-97.9420245!16s%2Fg%2F11fm_4hjy9!19sChIJY24GFy0xW4YR6jN8LEYaZOM,Cedar Park Overhead Doors - Lakeway,5.0,965,Garage door supplier,"2009 Ranch Rd 620 N #140, Lakeway, TX 78734, United States","93M5+55 Lakeway, Texas, USA",https://www.cedarparkgaragedoors.com/locations/lakeway/,+1 512-955-5162,,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPlgYSpvzmjCjYM3xvP6Kjvj-CX2oY3Vi8s_-C8=w408-h306-k-no,true,9 am–6 pm,9 am–3 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:49:51.525Z,,,
https://www.google.com/maps/place/Premium+Garage+Doors/data=!4m7!3m6!1s0x8c814e9b70690481:0xd8c03d5b602e99c0!8m2!3d30.47546!4d-97.741917!16s%2Fg%2F11v6722khn!19sChIJgQRpcJtOgYwRwJkuYFs9wNg,Premium Garage Doors,5.0,31,Garage door supplier,,,https://book.premiumgaragedoors.org/,+1 737-279-3531,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPmdDbHk5szw_oocIUluzID3ZsIoiLA0rcp31uj=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:49:57.387Z,,,
https://www.google.com/maps/place/Two+Brothers+Garage+Door+Services/data=!4m7!3m6!1s0x8644d0022b804d91:0xd37cc7284cd0c810!8m2!3d30.4921874!4d-97.6172104!16s%2Fg%2F11f10zg8tf!19sChIJkU2AKwLQRIYREMjQTCjHfNM,Two Brothers Garage Door Services,5.0,638,Garage door supplier,"3305 Tyler Ct, Round Rock, TX 78664, United States","F9RM+V4 Round Rock, Texas, USA",https://twobrothersgaragedoors.com/,+1 512-309-0852,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOsMCSrs52uhiNrOTAK5zZT2B79H_ze9jNrwcW5=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:02.369Z,,,
https://www.google.com/maps/place/Cothron%27s+Safe+%26+Lock/data=!4m7!3m6!1s0x8644b4ca63824791:0xb12cf613adbc3dd5!8m2!3d30.227243!4d-97.780535!16s%2Fg%2F11bwkf1vwq!19sChIJkUeCY8q0RIYR1T28rRP2LLE,Cothron's Safe & Lock,4.5,119,Locksmith,"1315 W Ben White Blvd, Austin, TX 78704, United States","66G9+VQ Austin, Texas, USA",https://www.cothrons.com/,+1 512-447-1883,Closes soon ⋅ 5:30 pm ⋅ Opens 10 am Sat,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwb3e4yL9cbOVc7_qQIrOLL740s-zFpytYuFWhmwiYWUrMuGBsJexe5z6NLQLmq5PGYJG3ixmfAImooUNWESH-8SV7h_mQQiRGEHhyXYu5by1EEzKlr-urbdTSRmrYlWgMV5wAHcw=w408-h306-k-no,true,8 am–5:30 pm,10 am–3 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:06.937Z,,,
https://www.google.com/maps/place/O%27Brien+Garage+Doors/data=!4m7!3m6!1s0x8644cb5e386c3733:0x36679119aa4079c5!8m2!3d30.3144039!4d-97.772563!16s%2Fg%2F11b88mrq7s!19sChIJMzdsOF7LRIYRxXlAqhmRZzY,O'Brien Garage Doors,4.9,21,Garage door supplier,,,https://obriendooraustin.com/,+1 512-318-2696,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipMD2W7TfVGHwXggxvtJDcaz7Rk7EGzQiQmoZ19X=w408-h305-k-no,true,7 am–8 pm,7 am–8 pm,7 am–7 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:11.494Z,,,
https://www.google.com/maps/place/VIP+Garage+Door+Services/data=!4m7!3m6!1s0x8644d1aa68c95b79:0x56c4f6e28d2d174f!8m2!3d30.489539!4d-97.695461!16s%2Fg%2F11bw7cx06g!19sChIJeVvJaKrRRIYRTxctjeL2xFY,VIP Garage Door Services,5.0,134,Garage door supplier,"2250 Co Rd 172 Suite 306, Round Rock, TX 78681, United States","F8Q3+RR Round Rock, Texas, USA",https://www.vipgaragedoorservices.com/,+1 512-876-4882,Open ⋅ Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMd3zYcjjJJ0pmFqAu2GMIlGJz_waFh7PSVX0tf=w426-h240-k-no,true,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:16.187Z,,,
https://www.google.com/maps/place/Cedar+Park+Overhead+Doors/data=!4m7!3m6!1s0x865b2d5fa755adff:0x91ca3a80b625fcfe!8m2!3d30.5263469!4d-97.832105!16s%2Fg%2F1tf_hv2j!19sChIJ_61Vp18tW4YR_vwltoA6ypE,Cedar Park Overhead Doors,4.9,3523,Garage door supplier,"1408 N Bell Blvd, Cedar Park, TX 78613, United States","G5G9+G5 Cedar Park, Texas, USA",https://www.cedarparkgaragedoors.com/,+1 512-402-2429,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOVkBGRvKB4ctQ4gFdswLDsmDeyDJN455yCmJ4A=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:21.180Z,,,
https://www.google.com/maps/place/Infinity+Garage+Door+Repair/data=!4m7!3m6!1s0x8c98e288a0e0eba1:0x8cf467d0da41ca41!8m2!3d30.6603468!4d-97.690297!16s%2Fg%2F11k9fg61wd!19sChIJoevgoIjimIwRQcpB2tBn9Iw,Infinity Garage Door Repair,5.0,184,Garage door supplier,"2508 Williams Dr #220, Georgetown, TX 78628, United States","M865+4V Georgetown, Texas, USA",https://www.infinitygaragedoorllc.com/garage-door-repair-georgetown/,+1 737-707-9920,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOctKIePxItCoBdsebQivY6tSsTvs_EcVDHkps6=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:26.559Z,,,
https://www.google.com/maps/place/House+Doctors+Handyman+%26+Home+Remodeling/data=!4m7!3m6!1s0x865b3995a61f2005:0xaeb30c5d747e62d9!8m2!3d30.2806438!4d-97.823793!16s%2Fg%2F11hf9vf7dy!19sChIJBSAfppU5W4YR2WJ-dF0Ms64,House Doctors Handyman & Home Remodeling,4.8,62,Handyman/Handywoman/Handyperson,"1250 S Capital of Texas Hwy Building 3, Suite 400, Austin, TX 78746, United States","75JG+7F Austin, Texas, USA",https://housedoctors.com/austin/,+1 512-269-0394,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,Identifies as Asian-owned,https://lh3.googleusercontent.com/p/AF1QipMy9L3JX2iAzHKfACllom9c-J3PQhDajJ33CaPu=w747-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:31.544Z,,,
https://www.google.com/maps/place/Squared+Away+Garage+Door+Service/data=!4m7!3m6!1s0x428ab351362b5885:0x4de5a6c52a636c64!8m2!3d30.5361055!4d-97.8013687!16s%2Fg%2F11kqd2hvy0!19sChIJhVgrNlGzikIRZGxjKsWm5U0,Squared Away Garage Door Service,5.0,119,Garage door supplier,"1320 Arrow Point Dr UNIT 501 Suite 5B, Cedar Park, TX 78613, United States","G5PX+CF Cedar Park, Texas, USA",https://squaredawaygaragedoors.com/,+1 512-456-3781,,,https://lh3.googleusercontent.com/p/AF1QipOky6Q8Bi8F5GbtC0-xmpbQiycYKK2Y7paiJ9jH=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:37.851Z,,,
https://www.google.com/maps/place/Door+To+Door+Flooring+Austin/data=!4m7!3m6!1s0x8644cd2187c1b94f:0x84a5b817022bb365!8m2!3d30.2780138!4d-97.8044852!16s%2Fg%2F11rvc_p3hj!19sChIJT7nBhyHNRIYRZbMrAhe4pYQ,Door To Door Flooring Austin,4.9,61,Flooring store,"3534 Bee Caves Rd Suite 205, Austin, TX 78746, United States","75HW+66 Austin, Texas, USA",https://www.doortodoorflooring.com/,+1 512-335-5588,Closes soon ⋅ 5 pm ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipP3HUTGNFGqL2Pi6gK0lrjZVM7tWSrHfNyqvHbc=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:43.318Z,,,· In-store shopping · Delivery
https://www.google.com/maps/place/Glass+Rehab/data=!4m7!3m6!1s0x86e3f6241d8f3c7b:0xa06bc5cfcca2a05e!8m2!3d30.2486988!4d-97.7502857!16s%2Fg%2F11v6x1w2pk!19sChIJezyPHST244YRXqCizM_Fa6A,Glass Rehab,4.9,255,Glass repair service,"1506 S Congress Ave, Austin, TX 78704, United States","66XX+FV Austin, Texas, USA",https://www.glassrehab.com/,+1 737-239-5932,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNkrdY-twPEurcgJoGKPqiUNdClknDIo-xc7PW-=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:47.909Z,,,
https://www.google.com/maps/place/DH+Pace+Austin/data=!4m7!3m6!1s0x8644c91fb7d5c7e9:0xa608bd2a3eadb6a5!8m2!3d30.2245932!4d-97.6872858!16s%2Fg%2F11h0w9gv1s!19sChIJ6cfVtx_JRIYRpbatPiq9CKY,DH Pace Austin,5.0,1,Garage door supplier,"1340 Airport Commerce Dr Ste 150, Austin, TX 78741, United States","68F7+R3 Austin, Texas, USA",https://dhpace.com/,+1 512-930-1541,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2krDNjsiFNZNqYG31Dlaeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.13437&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:53.030Z,,,
https://www.google.com/maps/place/512+Garage+Doors/data=!4m7!3m6!1s0x8644b30cadffccb3:0xb8c77721a8f874bd!8m2!3d30.521813!4d-97.5386115!16s%2Fg%2F11b808t35x!19sChIJs8z_rQyzRIYRvXT4qCF3x7g,512 Garage Doors,5.0,36,Garage door supplier,"301 Abamillo Ct, Hutto, TX 78634, United States","GFC6+PH Hutto, Texas, USA",http://512garagedoors.com/,+1 512-593-1124,Open ⋅ Closes 9 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNEryBKet8YiTivOvJKH7I24nly3UOVDgbNExZk=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:50:57.952Z,,,
https://www.google.com/maps/place/Garage+Springs+Austin+TX/data=!4m7!3m6!1s0x7c071e8edf3e7c55:0x42646a8220e9adf8!8m2!3d30.2468459!4d-97.8892111!16s%2Fg%2F1tc_lbzs!19sChIJVXw-344eB3wR-K3pIIJqZEI,Garage Springs Austin TX,,,Home help,"8305 State Hwy 71, Austin, TX 78735, United States","64W6+P8 Austin, Texas, USA",http://garagedoorspringsaustin.com/,+1 512-766-5377,Closed ⋅ Opens 10:30 am Sat,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A51YuhTxdZISzGDGkDq2qA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.5851&pitch=0&thumbfov=100,false,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:51:02.496Z,,,
https://www.google.com/maps/place/Elevate+Overhead+Doors/data=!4m7!3m6!1s0x4f0a1a0fce117ae3:0xbd830cec0dfd648d!8m2!3d30.5438225!4d-97.7680486!16s%2Fg%2F11y46sxd1m!19sChIJ43oRzg8aCk8RjWT9DewMg70,Elevate Overhead Doors,5.0,45,Garage door supplier,,,https://elevateoverheaddoors.com/,+1 512-744-5685,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOCdYgd6KFmfspD7iNVEeC4BFL_H0nCANEQsk8=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:51:07.161Z,,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x8644b48ee5da4917:0x51dfe41629d61b2d!8m2!3d30.2221937!4d-97.749739!16s%2Fg%2F11bwynsvkn!19sChIJF0na5Y60RIYRLRvWKRbk31E,Home Services at The Home Depot,4.5,33,Contractor,"3600 S I-35 Frontage Rd S, Austin, TX 78704, United States","67C2+V4 Austin, Texas, USA",https://www.homedepot.com/l/SE-Austin/TX/Austin/78704/6542/services?emt=HSGMBGoogleMaps,+1 844-476-2140,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipMExRsbzUn8DWItaCFFgM3t28N3pBy_O4U98S8=w408-h272-k-no,true,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2025-11-07T22:51:11.756Z,,,
https://www.google.com/maps/place/Solve+Garage+Austin+TX/data=!4m7!3m6!1s0x865987d3650100f9:0x206dd73b28f529e4!8m2!3d30.2779791!4d-97.7444288!16s%2Fg%2F1tdf1s8k!19sChIJ-QABZdOHWYYR5Cn1KDvXbSA,Solve Garage Austin TX,4.3,7,Home help,"501 W 15th St, Austin, TX 78701, United States","77H4+56 Austin, Texas, USA",http://solvegaragedoors.com/,+1 512-763-7056,Open ⋅ Closes 7:30 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U_Z_Y355KTi9dTvgFc8tDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.19397&pitch=0&thumbfov=100,false,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,"https://www.google.com/maps/search/garage+door+services+in+East+Austin+Austin+TX/@30.2654547,-97.7090635,14z",2025-11-07T22:51:27.925Z,,,
"https://www.google.com/maps/place/R%26S+Overhead+Garage+Door+of+Texas,+Inc./data=!4m7!3m6!1s0x8644d113d085603b:0xfa2c4f8c07373bcf!8m2!3d30.4925256!4d-97.5854748!16s%2Fg%2F11c20d8j2j!19sChIJO2CF0BPRRIYRzzs3B4xPLPo","R&S Overhead Garage Door of Texas, Inc.",4.9,274,Door supplier,"20700 Frankie Ln Suite 301, Pflugerville, TX 78660, United States","FCV7+2R Pflugerville, Texas, USA",http://www.rsoverheaddoor.com/,+1 512-794-3667,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNZFgTA8tipmtQ9vmqUhKbyYflClZPH7Gr_YNzS=w410-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+East+Austin+Austin+TX/@30.2654547,-97.7090635,14z",2025-11-07T22:51:32.543Z,,,
https://www.google.com/maps/place/X+Garage+Door+Pros/data=!4m7!3m6!1s0x8644cf5d686a1823:0x4afa3c8fc8999f31!8m2!3d30.4727249!4d-97.6854311!16s%2Fg%2F11zhypcrp1!19sChIJIxhqaF3PRIYRMZ-ZyI88-ko,X Garage Door Pros,5.0,5,Garage door supplier,"16305 Parkview Dr Unit B, Austin, TX 78728, United States","F8F7+3R Austin, Texas, USA",http://www.xgaragepros.com/,+1 737-265-4812,Closes soon ⋅ 5 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOeku5TmOCDoFYpQQnhGhVKg6_Vj-oZIKFAy4Qn=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+East+Austin+Austin+TX/@30.2654547,-97.7090635,14z",2025-11-07T22:51:36.990Z,,,
"https://www.google.com/maps/place/elitegaragedooraustin./@30.1602713,-97.7755866,17z/data=!3m1!4b1!4m6!3m5!1s0x8644b3002e4e8ef7:0xbb3a2d42cf39aeb4!8m2!3d30.1602713!4d-97.7755866!16s%2Fg%2F11x1pgltr5",elitegaragedooraustin.,,,Repair service,"810 E Slaughter Ln, Austin, TX 78744, United States","566F+4Q Austin, Texas, USA",https://elitegaragedooraustin.com/contact-us.html,+1 512-991-1109,Open ⋅ Closes 8 pm,,,false,8 am–8 pm,9 am–5 pm,9 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+East+Austin+Austin+TX/@30.2654547,-97.7090635,14z",2025-11-07T22:51:43.317Z,,,
https://www.google.com/maps/place/impact+garage+door+repair+austin/data=!4m7!3m6!1s0x49548eabaf7db105:0xb82c4c1de2b10171!8m2!3d29.850971!4d-98.112884!16s%2Fg%2F11x0fblgpr!19sChIJBbF9r6uOVEkRcQGx4h1MLLg,impact garage door repair austin,5.0,11,Garage door supplier,,,https://impactgaragedoorrepairaustin.com/,+1 737-363-3667,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3QfvtFpvGm7OfHo9p2nHwdOK8Hu6iMGkh_AvVnFehdzarb8jOY7IVKtkMJrYp_cTCeI-2j0TwOJQWO89-l710xjkp94MvaEoee0hfQdNBxveMUBPaHBlYl0tw73NxjSxrDv5otevMdqfv=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+East+Austin+Austin+TX/@30.2654547,-97.7090635,14z",2025-11-07T22:51:47.718Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Austin+%28Cedar+Park%29/data=!4m7!3m6!1s0x8644c94f02401d4d:0x5465a957813bcff5!8m2!3d30.519247!4d-97.7764958!16s%2Fg%2F11fll619mv!19sChIJTR1AAk_JRIYR9c87gVepZVQ,Precision Garage Door of Austin (Cedar Park),5.0,66,Garage door supplier,"3001 Glacier Pass Ln #107, Cedar Park, TX 78613, United States","G69F+MC Cedar Park, Texas, USA",https://www.precisiondooraustin.com/?utm_source=gmb&utm_medium=location_cedarpark&utm_campaign=website,+1 737-201-3661,Open ⋅ Closes 10 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xlYpjekRMKuuvpeRiZHwNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.328&pitch=0&thumbfov=100,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+East+Austin+Austin+TX/@30.2654547,-97.7090635,14z",2025-11-07T22:51:52.287Z,,,
