placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Lincoln+Chiropractic+Clinic/data=!4m7!3m6!1s0x8875374432e39833:0x952c32a6bb48d452!8m2!3d39.8307085!4d-89.6369353!16s%2Fg%2F1td33t53!19sChIJM5jjMkQ3dYgRUtRIu6YyLJU,Lincoln Chiropractic Clinic,5.0,3,Chiropractor,"1244 E Sangamon Ave, Springfield, IL 62702, United States","R9J7+76 Springfield, Illinois, USA",,+1 217-753-8141,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XmmC4qfY4YolEq_PCufygA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.91785&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:18:44.608Z,7 am–6 pm,Closed,7 am–6 pm,Closed,7 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Warrington+Clinic+Chiropractic/data=!4m7!3m6!1s0x8875388f55219a55:0xd7a1e82e67916313!8m2!3d39.7703106!4d-89.6912163!16s%2Fg%2F1tcv71wm!19sChIJVZohVY84dYgRE2ORZy7oodc,Warrington Clinic Chiropractic,5.0,2,Chiropractor,"2035 W Iles Ave # A, Springfield, IL 62704, United States","Q8C5+4G Springfield, Illinois, USA",,+1 217-546-3630,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Avwurosx5T2rwnp0rDQgTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.85591&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:18:46.936Z,,,,,,,,,,,
"https://www.google.com/maps/place/Sincerely,+June/data=!4m7!3m6!1s0x8365dcddb06f6fb7:0xd3e69e07dad1de68!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11x63c25g3!19sChIJt29vsN3cZYMRaN7R2gee5tM","Sincerely, June",,,Wellness program,,,,+1 217-414-6788,,https://lh3.googleusercontent.com/p/AF1QipNou3llAa6Hlm63Cyonri9-YEuOd3Plnr6YbM3m=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:18:51.310Z,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,9 am–9 pm,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Henry+W.+Krug+IV,+DC/data=!4m7!3m6!1s0x8875478b574c914f:0x9029e5cdbed05739!8m2!3d39.7948597!4d-89.705196!16s%2Fg%2F1hc1d9cgp!19sChIJT5FMV4tHdYgROVfQvs3lKZA","Henry W. Krug IV, DC",,,Chiropractor,"2700 W Lawrence Ave # J2, Springfield, IL 62704, United States","Q7VV+WW Springfield, Illinois, USA",,+1 217-546-6698,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7PRsPw5tfIR4h6u4lI-SeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.484356&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:18:53.452Z,,,,,,,,,,,
https://www.google.com/maps/place/Springfield+Clinic+Chiropractic/data=!4m7!3m6!1s0x887539d22399007b:0xb95c1f38825c4d7e!8m2!3d39.8079031!4d-89.6595828!16s%2Fg%2F1wh4gm11!19sChIJewCZI9I5dYgRfk1cgjgfXLk,Springfield Clinic Chiropractic,4.6,14,Chiropractor,"355 W Carpenter St Suite A, Springfield, IL 62702, United States","R85R+55 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-chiropractic,+1 217-528-7541,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNcoc868UYeoJumtJJmDLi1avgMewddrTPxymSF=w424-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:18:57.897Z,6 am–6 pm,8 am–5 pm,6 am–6 pm,8 am–5 pm,6 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Richie+Chiropractic/data=!4m7!3m6!1s0x8875389d2589516d:0x61c941d25f7110a9!8m2!3d39.794489!4d-89.7055!16s%2Fg%2F1tgwnft0!19sChIJbVGJJZ04dYgRqRBxX9JByWE,Richie Chiropractic,5.0,2,Chiropractor,"2700 W Lawrence Ave suite j-4, Springfield, IL 62704, United States","Q7VV+QQ Springfield, Illinois, USA",,+1 217-546-6698,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=It31eGNSyJEboDCTLMTcSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.32182&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:02.286Z,8 am–5:30 pm,8 am–12 pm,8 am–5:30 pm,8 am–12 pm,8 am–5:30 pm,Closed,Closed,,,,
https://www.google.com/maps/place/SIU+Medicine+Center+for+Family+Medicine+%7C+Springfield/data=!4m7!3m6!1s0x887539db2fbd095b:0x64f29ecce1789846!8m2!3d39.8070083!4d-89.6500686!16s%2Fg%2F1td1kr9s!19sChIJWwm9L9s5dYgRRph44cye8mQ,SIU Medicine Center for Family Medicine | Springfield,2.8,112,Medical Center,"520 N 4th St, Springfield, IL 62702, United States","R84X+RX Springfield, Illinois, USA",https://www.siumed.org/buildings/center-family-medicine-springfield,+1 217-545-8000,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNCtG9vrg_MRk4ICtfbPZzJPd-f5q0DT8im9YYp=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:07.052Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,,,,
"https://www.google.com/maps/place/Joseph+Standard,+MD/data=!4m7!3m6!1s0x88753905be2b90b9:0xd90af07ffd641995!8m2!3d39.763452!4d-89.697079!16s%2Fg%2F11rt6w6z81!19sChIJuZArvgU5dYgRlRlk_X_wCtk","Joseph Standard, MD",4.9,218,Family practice physician,"2200 Wabash Ave, Springfield, IL 62704, United States","Q873+95 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/joseph-standard,+1 217-960-8280,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMVNzwaHEOni8oEY2kjrxe7N6VM6UaJX_b-bFIh=w424-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:11.571Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/DC+Marketing+Research/data=!4m7!3m6!1s0x887539d457d5d5cb:0xc94c8bd9660b1e2d!8m2!3d39.8134979!4d-89.6602089!16s%2Fg%2F1tgwbnq4!19sChIJy9XVV9Q5dYgRLR4LZtmLTMk,DC Marketing Research,,,Chiropractor,"1036 N Bond St, Springfield, IL 62702, United States","R87Q+9W Springfield, Illinois, USA",,+1 217-522-4091,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vcRpkTL5Oc9DqKudpc9PMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.40596&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:13.863Z,,,,,,,,,,,
https://www.google.com/maps/place/Grateful+for+Hemp/data=!4m7!3m6!1s0xa77065a9b5b1d44b:0x5869a9375df78e6f!8m2!3d39.7637034!4d-89.6703205!16s%2Fg%2F11rjqpwtdt!19sChIJS9SxtallcKcRb473XTepaVg,Grateful for Hemp,5.0,3,Holistic medicine practitioner,,,http://www.gratefulforhemp.com/,+1 303-775-6950,,https://lh3.googleusercontent.com/p/AF1QipNZMzLtduxRUu6BRQpuidnmTU8omDvMDGLAuGtO=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:16.041Z,,,,,,,,,,,
https://www.google.com/maps/place/Bone+Steven+K+DC/data=!4m7!3m6!1s0x8875478bd3b7c7cd:0x833472315054050e!8m2!3d39.7901876!4d-89.7036153!16s%2Fg%2F1tj4c77y!19sChIJzce304tHdYgRDgVUUDFyNIM,Bone Steven K DC,5.0,2,Chiropractor,"975 S Durkin Dr # P, Springfield, IL 62704, United States","Q7RW+3H Springfield, Illinois, USA",,+1 217-698-2020,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8rkzszgW-f2h9hbqx1pVFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.30048&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:18.300Z,,,,,,,,,,,
https://www.google.com/maps/place/Instinct+Fitness+and+Wellness/data=!4m7!3m6!1s0x887539f1b60a8e2d:0x2ca3bd5d102e6d74!8m2!3d39.7874124!4d-89.6580503!16s%2Fg%2F1tf3pnfy!19sChIJLY4KtvE5dYgRdG0uEF29oyw,Instinct Fitness and Wellness,4.9,19,Physical fitness program,"301 S Grand Ave W, Springfield, IL 62704, United States","Q8PR+XQ Springfield, Illinois, USA",http://instinctfitnessandwellness.com/,+1 217-414-8260,,https://lh3.googleusercontent.com/p/AF1QipMVOR5QL8y28EVkNk8g_YUSOGiCrc_0oSRY1tRR=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:20.547Z,,,,,,,,,,,
"https://www.google.com/maps/place/Melissa+L.+Knoedler,+DC/data=!4m7!3m6!1s0x8875388f55219a55:0xd3f170ffbbf90bed!8m2!3d39.8009959!4d-89.6884022!16s%2Fg%2F1tph2h10!19sChIJVZohVY84dYgR7Qv5u_9w8dM","Melissa L. Knoedler, DC",,,Chiropractor,"2060 W Washington St, Springfield, IL 62702, United States","R826+9J Springfield, Illinois, USA",http://www.advancedcenterforpain.com/,+1 217-787-8200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RqNmalaykKB1HQ7MgeM5Kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.8383&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:22.775Z,,,,,,,,,,,
"https://www.google.com/maps/place/Healing+Pathways+Of+Springfield,+Inc./data=!4m7!3m6!1s0x8875478bf32ba9fd:0x611457d53d03fcbe!8m2!3d39.792285!4d-89.7055482!16s%2Fg%2F1v_snzzk!19sChIJ_akr84tHdYgRvvwDPdVXFGE","Healing Pathways Of Springfield, Inc.",5.0,1,Hypnotherapy service,"907 Clocktower Dr, Springfield, IL 62704, United States","Q7RV+WQ Springfield, Illinois, USA",http://healingpthwys.com/,+1 217-685-1639,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO6mCyRMOc6RoGmkiSFp6oiIrxOvNf_fkOx0ngo=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:27.274Z,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Memorial+Wellness+Center/data=!4m7!3m6!1s0x887539c51fa83317:0xfb70d38d15a56e42!8m2!3d39.8070284!4d-89.6511194!16s%2Fg%2F11b72mf8cy!19sChIJFzOoH8U5dYgRQm6lFY3TcPs,Memorial Wellness Center,3.9,18,Nutritionist,"320 E Carpenter St, Springfield, IL 62701, United States","R84X+RH Springfield, Illinois, USA",https://www.memorial.health/?y_source=1_MTU0MzQ4ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 217-788-3948,"Open · Closes 5:30 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOKSL9gUSwnItK4ozdxjom1n3lQ_H6W4aK_VOo5=w408-h291-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:31.557Z,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Oliver+Dana+DC/data=!4m7!3m6!1s0x88753744302bfb4b:0x44b312022bbce838!8m2!3d39.830631!4d-89.6369805!16s%2Fg%2F1tvtc2mz!19sChIJS_srMEQ3dYgROOi8KwISs0Q,Oliver Dana DC,,,Chiropractor,"1244 E Sangamon Ave, Springfield, IL 62702, United States","R9J7+76 Springfield, Illinois, USA",,+1 217-753-8141,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S5P2aBKp4t2o4wtSmbvtlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.10588&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:33.756Z,,,,,,,,,,,
https://www.google.com/maps/place/Springfield+Chiropractic+Clinic/data=!4m7!3m6!1s0x887539b0a63bf0d5:0x5c73d235d6806fe1!8m2!3d39.7896135!4d-89.6540807!16s%2Fg%2F1tdy0n0m!19sChIJ1fA7prA5dYgR4W-A1jXSc1w,Springfield Chiropractic Clinic,4.5,23,Chiropractor,"1045 S 2nd St, Springfield, IL 62704, United States","Q8QW+R9 Springfield, Illinois, USA",https://www.springfieldchiropractic.net/,+1 217-544-5213,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPciMzQ5uS-ZDCVXHoK1glnOfrj-ey0NqcBc4Ls=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:38.589Z,9 am–6 pm,10 am–1 pm,9 am–6 pm,9 am–6 pm,10 am–1 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Relaxation+for+Life/data=!4m7!3m6!1s0x88754703f2d9ec4f:0x27d9c574f870ea74!8m2!3d39.7682283!4d-89.7335259!16s%2Fg%2F1thf99l7!19sChIJT-zZ8gNHdYgRdOpw-HTF2Sc,Relaxation for Life,,,Alternative medicine practitioner,"2608 Parsley Ln, Springfield, IL 62711, United States","Q798+7H Springfield, Illinois, USA",http://www.relaxationforlife.com/,+1 217-971-8899,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=us_K6nPpSu8unfQe629RPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.147606&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:40.778Z,,,,,,,,,,,
https://www.google.com/maps/place/Simply+CBD/data=!4m7!3m6!1s0x8875395170f20a39:0xb3f2ff4e18225080!8m2!3d39.7643866!4d-89.6703363!16s%2Fg%2F11gsn0r8g2!19sChIJOQrycFE5dYgRgFAiGE7_8rM,Simply CBD,5.0,25,Herbal medicine store,"1039 Junction Cir, Springfield, IL 62704, United States","Q87H+QV Springfield, Illinois, USA",http://www.simplycbdwellness.com/,+1 217-679-6489,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOmhhlZZfoekG2pWRvv8-XxB71-3OKxTQd4BA8P=w546-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:45.210Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Dr.+Paul+Venturini/data=!4m7!3m6!1s0x887538117e76082b:0x5da5402dd93a5110!8m2!3d39.8009959!4d-89.6884022!16s%2Fg%2F11qgb696r2!19sChIJKwh2fhE4dYgREFE62S1ApV0,Dr. Paul Venturini,5.0,1,Chiropractor,"2060 W Washington St, Springfield, IL 62702, United States","R826+9J Springfield, Illinois, USA",https://www.advancedcenterforpain.com/chiropractors,+1 217-787-8200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RqNmalaykKB1HQ7MgeM5Kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.8383&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:47.755Z,,,,,,,,,,,
"https://www.google.com/maps/place/Midwest+Allergy+Sinus+%26+Respiratory,+Food+Allergy+Treatment+and+Research+Center/data=!4m7!3m6!1s0x88754782bda09cfd:0xae758a61f524195f!8m2!3d39.7747899!4d-89.7101683!16s%2Fg%2F1pzs5kxrz!19sChIJ_ZygvYJHdYgRXxkk9WGKda4","Midwest Allergy Sinus & Respiratory, Food Allergy Treatment and Research Center",4.0,67,Allergist,"2151 W White Oaks Dr Ste. D, Springfield, IL 62704, United States","Q7FQ+WW Springfield, Illinois, USA",http://asthma2.com/,+1 217-717-4404,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNOmJjL-0POfzJdnT3AwbxARtPdi-IGMwkbr1UL=w408-h620-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:52.157Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–3:30 pm,Closed,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Telos+Chiropractic+LLC/data=!4m7!3m6!1s0x887539af94e744b1:0x5f312782f6cc23b8!8m2!3d39.7856185!4d-89.6668121!16s%2Fg%2F11h6mnf1v0!19sChIJsUTnlK85dYgRuCPM9oInMV8,Telos Chiropractic LLC,5.0,5,Chiropractor,"1340 S State St, Springfield, IL 62704, United States","Q8PM+67 Springfield, Illinois, USA",,+1 217-679-0232,Closed · Opens 2 pm,https://lh3.googleusercontent.com/p/AF1QipMNSbaQZoOfhd3LHzoFZNdgruF09sZDrOAD3eyO=w571-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:19:56.599Z,2–6 pm,8 am–1 pm,2–6 pm,2–6 pm,8 am–1 pm,Closed,Closed,,,,
"https://www.google.com/maps/place/Springfield+Chiropractic+Plaza:+Casey+S.+Sitko,+D.C./data=!4m7!3m6!1s0x8875377d8804014d:0x602b5a948faaf48e!8m2!3d39.8163591!4d-89.6563203!16s%2Fg%2F1tk8pbly!19sChIJTQEEiH03dYgRjvSqj5RaK2A","Springfield Chiropractic Plaza: Casey S. Sitko, D.C.",4.8,5,Chiropractor,"205 N Grand Ave W, Springfield, IL 62702, United States","R88V+GF Springfield, Illinois, USA",http://www.sitkochiropractic.com/,+1 217-525-2035,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN3jpC70OQMZnQcSY5tld0OUvfpimAutL5VkulP=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:20:00.970Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Springfield+Clinic+Main+Campus+East/data=!4m7!3m6!1s0x887539a0d404ba89:0x83c26767c0ce912e!8m2!3d39.7910387!4d-89.6477529!16s%2Fg%2F11c37jmfh1!19sChIJiboE1KA5dYgRLpHOwGdnwoM,Springfield Clinic Main Campus East,4.8,714,Medical clinic,"1025 S 6th St, Springfield, IL 62703, United States","Q9R2+CV Springfield, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-main-campus-east,+1 217-528-7541,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMbJU9i1dIpak757DExlSkGNQxp5u0rjYGyUmo=w424-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:20:05.364Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
"https://www.google.com/maps/place/Dr.+Mark+S.+Dolz,+Do/@39.8096826,-89.6560412,17z/data=!3m1!4b1!4m6!3m5!1s0x887539d0f548a06d:0xe5e8dbc8826c26b5!8m2!3d39.8096826!4d-89.6560412!16s%2Fg%2F1tflbdn6","Dr. Mark S. Dolz, Do",,,Osteopath,"701 N 1st St, Springfield, IL 62781, United States","R85V+VH Springfield, Illinois, USA",,+1 217-245-9541,,,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:20:09.554Z,,,,,,,,,,,
https://www.google.com/maps/place/Lister+Family+Chiropractic/data=!4m7!3m6!1s0x887547895409b127:0xab3fd04b6dcbb50!8m2!3d39.790505!4d-89.704226!16s%2Fg%2F12lkh8p38!19sChIJJ7EJVIlHdYgRULvctgT9swo,Lister Family Chiropractic,5.0,9,Chiropractor,"960 Clocktower Dr STE B, Springfield, IL 62704, United States","Q7RW+68 Springfield, Illinois, USA",,+1 217-553-7461,Closed · Opens 2:30 pm,https://lh3.googleusercontent.com/p/AF1QipOMs-n6CwnJamZGJnQiypHPjuHE4SnYWlSGWBdj=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:20:14.882Z,"7:30–10:30 am, 2:30–6 pm",2:30–6 pm,"7:30–10:30 am, 2:30–6 pm",7:30–10:30 am,Closed,Closed,Closed,,,,
https://www.google.com/maps/place/Clem+Chiropractic+Center/data=!4m7!3m6!1s0x8875478c8fe86c9b:0xa63cb33f34d7b1a6!8m2!3d39.7944886!4d-89.7054934!16s%2Fg%2F1ptxx3s5z!19sChIJm2zoj4xHdYgRprHXND-zPKY,Clem Chiropractic Center,5.0,1,Chiropractor,"2700 W Lawrence Ave suite j-4, Springfield, IL 62704, United States","Q7VV+QR Springfield, Illinois, USA",http://www.clemchiro.com/,,Open · Closes 6:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7PRsPw5tfIR4h6u4lI-SeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.64588&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:20:19.128Z,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,Closed,Closed,,,,
"https://www.google.com/maps/place/Mark+A.+Hale,+DC/data=!4m7!3m6!1s0x8875381184602371:0x854486a6a98dae67!8m2!3d39.7702788!4d-89.6912059!16s%2Fg%2F1thksfxk!19sChIJcSNghBE4dYgRZ66NqaaGRIU","Mark A. Hale, DC",,,Chiropractor,"2035 W Iles Ave, Springfield, IL 62704, United States","Q8C5+4G Springfield, Illinois, USA",https://www.springfieldaccidentandpaincenter.com/,+1 217-787-9100,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cHTCnvBgfjNMNxN4Pui1jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.71854&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:20:23.383Z,7 am–6 pm,12–5 pm,7 am–6 pm,7 am–5 pm,7 am–1 pm,7 am–12 pm,Closed,,,,
"https://www.google.com/maps/place/Jessica+B.+Moja,+MD/data=!4m7!3m6!1s0x887539e055d6badb:0xa6256e213aa660f0!8m2!3d39.7910214!4d-89.6478988!16s%2Fg%2F11gy8kd0sn!19sChIJ27rWVeA5dYgR8GCmOiFuJaY","Jessica B. Moja, MD",5.0,187,Pulmonologist,"1025 S 6th St 2nd Floor, Springfield, IL 62703, United States","Q9R2+CR Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/jessica-moja,+1 217-280-9731,"Open · Closes 5 pm

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOX4Mt52Wwp_UBqzCSGGxKhN2O24eJa_NRgX_5s=w424-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:20:27.763Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
"https://www.google.com/maps/place/Loren+W.+Richie,+DC/data=!4m7!3m6!1s0x8875389d2589516d:0x41c76e510dfd95d3!8m2!3d39.7646145!4d-89.6950613!16s%2Fg%2F1tfv19h2!19sChIJbVGJJZ04dYgR05X9DVFux0E","Loren W. Richie, DC",,,Chiropractor,"2205 Wabash Ave, Springfield, IL 62704, United States","Q873+RX Springfield, Illinois, USA",,+1 217-698-2779,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vZTHKaDcM3jRJcGDDke81g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.785161&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:20:29.920Z,,,,,,,,,,,
"https://www.google.com/maps/place/Douglas+P.+Speck,+DC/data=!4m7!3m6!1s0x8875376ebd57748f:0x9feb00bf655dce25!8m2!3d39.831!4d-89.6499728!16s%2Fg%2F1vp6_yfv!19sChIJj3RXvW43dYgRJc5dZb8A658","Douglas P. Speck, DC",,,Chiropractor,"305 Sangamon Ave, Springfield, IL 62702, United States","R9J2+92 Springfield, Illinois, USA",,+1 217-522-5300,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Av5MPcj_cLsVMD4HrUHZbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.822786&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-02-23T18:20:34.347Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
