placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Sangamon+Tree+Service/data=!4m7!3m6!1s0x8875256cfefa1d05:0x8355b70fde100ef9!8m2!3d40.0514315!4d-89.51937!16s%2Fg%2F11jp045w_c!19sChIJBR36_mwldYgR-Q4Q3g-3VYM,Sangamon Tree Service,4.9,134,Tree service,,,https://sangamontreeservice.com/,+1 217-414-5730,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEndyfTTt43GhMluo3b4HxB6sLhbQClwltKClKqxgLvFciDFw2sHbHidPxrs6akz76ZRaXkAQuN5pSuaalg94cJUWF46E4dFpsyRtGRKEJ4dhbxprqxhKtDNNwh7PpaYkFav4NQlj-PcFu6=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:47:44.899Z,,,,
https://www.google.com/maps/place/Green+View/data=!4m7!3m6!1s0x8875480870863133:0xc2ea3ca084b0f21!8m2!3d39.8175103!4d-89.7086212!16s%2Fg%2F1vcjm_mc!19sChIJMzGGcAhIdYgRIQ9LCMqjLgw,Green View,4.5,144,Landscaper,"3000 W Jefferson St, Springfield, IL 62707, United States","R79R+2H Springfield, Illinois, USA",https://www.greenview.com/springfield?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=springfield,+1 217-787-4700,"Closed · Opens 8 am

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGK4wU7I_pbOkuKkBWUNpeypJUBeLj79ycQutSSCSl_24Mo-UkZ5oNqhg7-kYLx5xPVlqX_e2Tz1bkH7JycrPBwHUho9sNWERSk5h7iKKwpk2CEJCbM1YbM6Lz8632ZKonCieC4Ln6fPPJZ=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:47:49.854Z,,,,
"https://www.google.com/maps/place/Pyers+Top+Notch+Tree/@39.8405825,-89.5591809,10z/data=!3m1!4b1!4m6!3m5!1s0x88753070af15216f:0x80ac39744a9349e7!8m2!3d39.8405825!4d-89.559181!16s%2Fg%2F1tdc1d54",Pyers Top Notch Tree,5.0,19,Tree service,,,,+1 217-523-2763,Open · Closes 4 am · Reopens 5 am,,true,5 am–4 am,5 am–4 am,5 am–4 am,Closed,Closed,5 am–4 am,5 am–4 am,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:47:56.387Z,,,,
https://www.google.com/maps/place/Splitfire+LLC/data=!4m7!3m6!1s0x887539a2c43166e7:0x1ef3142ecb174ed!8m2!3d39.8089164!4d-89.668139!16s%2Fg%2F11mvp566s8!19sChIJ52YxxKI5dYgR7XSx7EIx7wE,Splitfire LLC,4.6,59,Firewood supplier,"700 N MacArthur Blvd, Springfield, IL 62702, United States","R85J+HP Springfield, Illinois, USA",https://217firewood.com/,+1 217-891-0946,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbbFSgpCHQx-311jd5wyVXNl1jXyfxx7Bqs0Bqsy33ABURoEZojXrLZ-heC5f7wQMikIGwfDM_rHuL7yvCLDtdR6w-KM4n-iK9_fuo7iv5mwkOUMBeQeYtAkL22Sy07Wrwbn8=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:01.087Z,,,,
https://www.google.com/maps/place/Springfield+Tree+Service/data=!4m7!3m6!1s0x8875397198f188ff:0xb61b5302fbc23b7e!8m2!3d39.7637034!4d-89.6703205!16s%2Fg%2F11h6lvmk2r!19sChIJ_4jxmHE5dYgRfjvC-wJTG7Y,Springfield Tree Service,5.0,1,Tree service,,,,+1 217-516-3117,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGWBv1X2h8VhzP7ZePmbRrLNhugW2WZeezv6WOKchRtT4pCHjh-Eo9SmO6Q-GGph2dQ19ES6PpbZkLhaYgg_M1g01kIDdFXJZaE3FbC1GUC9aPExsh3exN5yL0kvva-g-7T39E=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:05.698Z,,,,
https://www.google.com/maps/place/Cutting+Edge+Yard+Service/data=!4m7!3m6!1s0x887538edfc15c6bb:0x754556fe004c46c7!8m2!3d39.7740226!4d-89.6585245!16s%2Fg%2F11b7r7v0tr!19sChIJu8YV_O04dYgRx0ZMAP5WRXU,Cutting Edge Yard Service,4.4,25,Lawn care service,,,https://www.cuttingedgeyardservice.com/lawn-care-springfield-il/,+1 217-899-0091,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfT_PB368BOv8onapWR6lHGPQBUhc5gQV1n85IqtgMNeoKtgr496J2b45Y-Rl6RE1cRnzXD1Gxs_Nr0N47WsrABeA4zjQg469OU43I6O9kjd5p-US0knlUEsAWvIH3frDIycvH=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:10.551Z,,,,
https://www.google.com/maps/place/J%26M+Custom+Creations+Landscaping+%26+Lawn+Maintenance/data=!4m7!3m6!1s0x8875476e7662753b:0xcd020f45c6639162!8m2!3d39.7740226!4d-89.660783!16s%2Fg%2F11hrzvxf7j!19sChIJO3Vidm5HdYgRYpFjxkUPAs0,J&M Custom Creations Landscaping & Lawn Maintenance,4.5,17,Lawn care service,,,,+1 217-786-8063,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHpB9aAFglKSdCKYO62Ui3VbB7t-zN6_OTv0La_9UpcCCq1mm8NrbfeoyJ6kVwm4zUjGpbmBed5UftwaScjs5miQTO9kR_94be5b1v3ugIMpMSA52rAZshHdZH2tSVMKP2ueZcoRHYJYw=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,8 am–5 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:15.394Z,,,,
https://www.google.com/maps/place/Flower+City+Tree+Service/data=!4m7!3m6!1s0x8875398abd271e89:0xe9b0480252c7244a!8m2!3d39.7637034!4d-89.6703205!16s%2Fg%2F11h0bq1rtd!19sChIJiR4nvYo5dYgRSiTHUgJIsOk,Flower City Tree Service,5.0,3,Tree service,,,,+1 217-600-2135,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHV22xjUOdbFAVXiUeo0Fp0ulriTFkEKu030IGuD-9ER9thQ0pjr9KFi0lV2HWVZqoRtSsGmyvyVsCOX-e1rPD5w4ccYXM60iUaTvU2cQ4KGuEK4J0L4AJHDnoXyqCreTLUQEfh=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:20.015Z,,,,
https://www.google.com/maps/place/To+The+Top+Tree+Service/data=!4m7!3m6!1s0x887528d8f3764093:0xe0667c373681ff79!8m2!3d39.7393894!4d-89.266507!16s%2Fg%2F11cs0_qr5j!19sChIJk0B289godYgRef-BNjd8ZuA,To The Top Tree Service,4.7,48,Tree service,,,https://tothetoptreeservices.com/,+1 217-502-9811,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdivnCF_Vs9IZMLpyq05J4lM9sVt8a9BYHlc3wVFfFqJBCPmGz6QxwbiVx8p7mSQ6biDtC_vrbyYC8_nJX5ujciO1CotWTRV1AJmBzYAEB_WpS6vifzSnR5ZROYPgenYAkLX_K8A=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:24.649Z,,,,
"https://www.google.com/maps/place/Double+D+%26+Son+Tree+Experts,+LLC/data=!4m7!3m6!1s0x8875255ef33518a5:0xeec899e4ef203a0d!8m2!3d39.7494201!4d-89.6059754!16s%2Fg%2F11qzl7_qkc!19sChIJpRg1814ldYgRDTog7-SZyO4","Double D & Son Tree Experts, LLC",4.9,56,Tree service,,,http://doubledandsontreeexperts.com/,+1 217-801-8683,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdoZakZ1NXql9swJ6KAGS2mdk9NFK5yIiyD_fosItOGXf2fBF4BrQl-T0U5OvSDHocS4V7UJQpohbu8u6GqZSqDynCkQ85HZvMudnTt82Ogk7ZpfGBnPxovLdOoNuRmIbyqZzn=w408-h873-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:29.426Z,,true,,
https://www.google.com/maps/place/Grade+Timber/data=!4m7!3m6!1s0xa32f8af59cb35f1b:0xd27d89d057024beb!8m2!3d40.0481414!4d-89.77221!16s%2Fg%2F11xghz30y5!19sChIJG1-znPWKL6MR60sCV9CJfdI,Grade Timber,5.0,12,Logging contractor,,,https://www.gradetimber.com/,+1 309-264-0805,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcsiduVbEXHvPTrtKKspEuuzI4qbGEGyJxUsdwAbondmj8h5sVKdaC2I8Knt8LbVRhDs2mHcd8TU4UN2rQiiIPCxIdTIlmHHpW-VAMBQQRF_lLPao9A1oHcGEy_lkge-sW1QCg44UbaKo=w408-h298-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:34.345Z,,,,
https://www.google.com/maps/place/Brammer+Tree+Service/data=!4m7!3m6!1s0x8875383aca439c1b:0x701b7deca6260452!8m2!3d39.7132956!4d-89.3864123!16s%2Fg%2F11cjtjqs66!19sChIJG5xDyjo4dYgRUgQmpux9G3A,Brammer Tree Service,4.8,20,Tree service,"611 E 2500 North Rd, Rochester, IL 62563, United States","PJ77+8C Rochester, Illinois, USA",https://www.brammertreeservice.com/,+1 217-522-4464,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2YvrNZpocpxRYI5U8C4wnyNCsbM1UMHkDGrxeBkUoBgDcSyHxRniTc_sCcgHO7USub_LfyU3iwdFDLraBtPXvVpHeaVhbESrlPCbH-22AURVzclAWzcT9Io2CJ6m0NraVpec=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:39.130Z,,,,
"https://www.google.com/maps/place/On+The+Grind,+Tree+Stump+Removal/data=!4m7!3m6!1s0x8875315e55d41367:0x42b2ff1e6f503d6b!8m2!3d39.9061584!4d-89.6458857!16s%2Fg%2F11py8tt41x!19sChIJZxPUVV4xdYgRaz1Qbx7_skI","On The Grind, Tree Stump Removal",5.0,36,Tree service,"464 E Banister Rd, Springfield, IL 62707, United States","W943+FJ Springfield, Illinois, USA",http://www.onthegrindstump.com/,+1 217-361-7466,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHD1M10Zc008GyRixN55pyLv2ShlPNQjI4IkMBLaGFAwH1Q8Q3eN_qnYQ3HCpo8deI5pjat_5pXmK_1WWjujmGnRRAAehlucOcLhKlh3usAbKOuKa1b8jWxxkvsdbhMiNrNVGIe=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:44.164Z,,,,
https://www.google.com/maps/place/Land+Design+Landscaping/data=!4m7!3m6!1s0x887538251e82fbb3:0x989690bec72678dc!8m2!3d39.8082514!4d-89.6739178!16s%2Fg%2F11xlxxghx!19sChIJs_uCHiU4dYgR3Hgmx76Qlpg,Land Design Landscaping,4.2,20,Landscape designer,"604 N Park Ave, Springfield, IL 62702, United States","R85G+8C Springfield, Illinois, USA",http://www.landdesignlandscaping.net/,+1 217-793-3920,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhjzmygHi_Cxt_W2IqPhpht9y-Oa1g6OpbI0DdLgFZuR-a_puBr6T4lIs6r3DAT60vbbRK_rPu3QKctapAcyNMf0f5f94ZU6O3TPnVarWLVBpdKUeu3W3bT0MCalLjz_rA-VWn=w408-h551-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:48.995Z,,,,
https://www.google.com/maps/place/Weed+Man+Lawn+Care/data=!4m7!3m6!1s0x887539028d1f46bd:0x1f7142897bbd45c1!8m2!3d39.7935113!4d-89.6080628!16s%2Fg%2F1v_snzz3!19sChIJvUYfjQI5dYgRwUW9e4lCcR8,Weed Man Lawn Care,4.7,255,Lawn care service,"824 Commercial St, Springfield, IL 62703, United States","Q9VR+CQ Springfield, Illinois, USA",https://weedman.com/en-us/springfield-il,+1 217-241-9333,"Closed · Opens 7 am

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnE-Rl3vlfbaZzCX3pb9WRupzWefEGFKI3FqZN53HJcr23wEQMSZnSCoHvGHMLgozhPoOr4A4EXKMpeSWCOmg3T6v5v7qcsPZWSXPXfvHWkDqmKyYHdsCG5IDbaThxlV_b86tq=w427-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–3 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:53.833Z,,,,
https://www.google.com/maps/place/C%26C+Landscape/data=!4m7!3m6!1s0x887539bfdfc013c5:0xdd41e1e9d562d488!8m2!3d39.7798466!4d-89.6638017!16s%2Fg%2F11m0v07_wv!19sChIJxRPA3785dYgRiNRi1enhQd0,C&C Landscape,5.0,5,Landscaper,"1920 S Walnut St, Springfield, IL 62704, United States","Q8HP+WF Springfield, Illinois, USA",https://www.facebook.com/profile.php?id=100063887359992&mibextid=ZbWKwL,+1 217-494-2993,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzmEDrheyUX42noQ-4QTLBKd2QS2BlT3Ql9OLbAWSHZreUtLRHogrVXbZxy0UJZtAWoNskKN87K26TSY4AhMMTnpUpxIuA6MOGiVwgotWQwnMbT3S7w5ZeZL_EJUdgiwxziuqF=w408-h266-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–3 pm,8 am–12 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:48:58.781Z,,,,
https://www.google.com/maps/place/MTD+Lawn+Care+Inc./data=!4m7!3m6!1s0x8875396a68c939b5:0xcd60710c8b4a6b2b!8m2!3d39.7918907!4d-89.7054538!16s%2Fg%2F11g02jlwzt!19sChIJtTnJaGo5dYgRK2tKiwxxYM0,MTD Lawn Care Inc.,5.0,2,General contractor,"917 Clocktower Dr # 300, Springfield, IL 62704, United States","Q7RV+QR Springfield, Illinois, USA",http://www.mtdlawncare.com/,+1 217-971-9236,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkbI5Ob5YWuN6xXyOzOotvNL4vWZYC1KPDaDVsaQm_t-tRaaEar20GZO9yvGldiMB2GtpCx1ZHm8BafdKQep0ZJQBO7DH0VjSRb1fQMZslU_zOGL9AZc6m8aEDmoqYQ5yTQaQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:03.518Z,,,,
https://www.google.com/maps/place/Brown+Storm+Service/data=!4m7!3m6!1s0x88752e25f7815043:0x3d91a52049901696!8m2!3d39.7883315!4d-89.688714!16s%2Fg%2F1tgpc0d_!19sChIJQ1CB9yUudYgRlhaQSSClkT0,Brown Storm Service,5.0,39,Tree service,,,https://brownstormservice.com/,+1 217-306-3417,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHolUO6LVa2wobBobxd-OhL2MvTXs-yBINEc3oitlOCeSAV1cokENO1xYyQsHywQu_VlQhI_15oIIsTdcS7IWCbojOusPROSrfWV_ztUzuq7K-6oT3JO6bq6jAi7u_2SzVhE2Rgvg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:08.111Z,,,,
"https://www.google.com/maps/place/The+Lawn+Guy,+Inc./data=!4m7!3m6!1s0x887537036f70c493:0xf14b2067b65b0f16!8m2!3d39.8089164!4d-89.668139!16s%2Fg%2F1tghqbby!19sChIJk8RwbwM3dYgRFg9btmcgS_E","The Lawn Guy, Inc.",5.0,6,Lawn care service,"700 N MacArthur Blvd, Springfield, IL 62702, United States","R85J+HP Springfield, Illinois, USA",https://www.lawnguy.biz/,+1 217-502-6489,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYRkCCJfSxeiUA9Rrx_Q-qbkPcwfW9XTwALp8pJticGHKvvHDPBS7Ps4lsjloM3L7yj5Dns25irjxbIpcNUBjN5r0hcpvNpiOfps6e5mw6SkMXrbAyflyElr9pcsGHGOvMBJ8V=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:13.084Z,,,,
"https://www.google.com/maps/place/JP%27s+Lawn+Care,+Inc./data=!4m7!3m6!1s0x88753854703188cf:0xc2d6b4ea8f14e7ac!8m2!3d39.7796242!4d-89.6658567!16s%2Fg%2F11c1n9jkz0!19sChIJz4gxcFQ4dYgRrOcUj-q01sI","JP's Lawn Care, Inc.",4.0,25,Lawn care service,"1931 S Glenwood Ave, Springfield, IL 62704, United States","Q8HM+RM Springfield, Illinois, USA",http://www.jpslawncareinc.com/,+1 217-494-6390,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v4Nc7438zXuBKJWox8YuVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.20474&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:17.919Z,,,,
https://www.google.com/maps/place/Sappy%27s+Tree+Trimming+and+Bush+Removal/data=!4m7!3m6!1s0x6f39cc342ff8ab8b:0xbaa3a22029d6cd8f!8m2!3d40.0514315!4d-89.51937!16s%2Fg%2F11s9f2z2t6!19sChIJi6v4LzTMOW8Rj83WKSCio7o,Sappy's Tree Trimming and Bush Removal,5.0,3,Tree service,,,,+1 217-415-5912,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDE2-iu9U-Lw5wOdA6INoak3jh5_Gd-LmWCfa1Tl30SvULtAc_mXc7YIlwguENJyJjqnIAyX3vXT83pKtzV8Hub9H7y-wd4Fdt9il0s4G1EhHtpu4eEs07hLnEH96hkWnO01i9=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:22.718Z,,,,
https://www.google.com/maps/place/Greentree+Waterproofing/data=!4m7!3m6!1s0x887539f0e515c005:0x4bafcf895a989925!8m2!3d39.8042337!4d-89.6312108!16s%2Fg%2F1tx8tzb8!19sChIJBcAV5fA5dYgRJZmYWonPr0s,Greentree Waterproofing,4.6,32,Waterproofing service,"300 N 17th St, Springfield, IL 62702, United States","R939+MG Springfield, Illinois, USA",http://greentreewaterproofing.com/,+1 217-525-2224,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDNhPx_NmtCS0pZGjQ_UH1x2zrgENwGEBKwjiXMo3_UtQ-5yUWwi6wYeLMy7VAH9iyd6cORnZ_00FQ56WD81tlcBGijCnP7ETQthYxO7Vhq5gysWAEJW2m2WQNx5dFKo6eV1-SSb4ztLJZ=w408-h304-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:27.597Z,,true,,
https://www.google.com/maps/place/Sutton%27s/data=!4m7!3m6!1s0x887537435266a677:0x46c65785cde83695!8m2!3d39.826512!4d-89.640004!16s%2Fg%2F1td4kwl1!19sChIJd6ZmUkM3dYgRlTbozYVXxkY,Sutton's,4.8,546,Roofing contractor,"1926 N Peoria Rd, Springfield, IL 62702, United States","R9G5+JX Springfield, Illinois, USA",https://suttonsinc.com/,+1 217-528-3911,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6EO2-2oUFn5vEzDY4w9vMbzZ8bdS8RlHnX_DAAGbpY8KODaY7fZj4BwNgjkEaamVRszteWi7066ndG3JQqFyv3xAbla5c2_ruya1qLtHV8aJOCf5E0-bu2nLlE_TOiKgQJk4c=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:32.323Z,,,,
https://www.google.com/maps/place/Weiss+Lawn+Services/data=!4m7!3m6!1s0xa708c59203b08b85:0x6b938560ea7e9778!8m2!3d39.8029833!4d-89.7020636!16s%2Fg%2F11ln2v4j6h!19sChIJhYuwA5LFCKcReJd-6mCFk2s,Weiss Lawn Services,5.0,28,Lawn care service,"25 N Oxford Rd, Springfield, IL 62702, United States","R73X+55 Springfield, Illinois, USA",http://www.weisslawnservices.com/,+1 217-361-8583,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG36vtsTJFHdJPTDTRdrrIDYXzFK7DKO0DxtKxb1ubzn1flw8hzcGYW3rjePSOqHGqlS1YDxG-NjkfaT8dNCc9_vGrBZWjrl_KxOv7ievBwneWEML3ZUJIxfQBzRXZopUoBz7J__iAgmjhy=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:37.084Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/TaylorMade+Landworks/data=!4m7!3m6!1s0x8ac1984b7af519fb:0x761ddb3f095f3bfa!8m2!3d39.7740226!4d-89.580988!16s%2Fg%2F11sd1fcjt2!19sChIJ-xn1ekuYwYoR-jtfCT_bHXY,TaylorMade Landworks,5.0,4,Landscape designer,,,http://www.taylormadelandworks.com/,+1 217-441-5707,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJ_4RgyONX2QG137l13GN2_l2CYfs080LvEejdXgloVi3yg0CV1b88khuliRoUbw_HJ50BevuvZIEvKYB9WZrMIIMztnZSMJaNn-exiyutTcaAxN5POpbuZEbhIar5XUoB2vU-hgOPdnRW=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:42.028Z,,,,
https://www.google.com/maps/place/Acosta+Angeli+Roofing/data=!4m7!3m6!1s0x83bd54bfe59ff099:0x790d35f6f2f37534!8m2!3d39.7757152!4d-89.6679272!16s%2Fg%2F11rk8q13n_!19sChIJmfCf5b9UvYMRNHXz8vY1DXk,Acosta Angeli Roofing,4.9,318,Roofing contractor,"2144 S MacArthur Blvd suite 204, Springfield, IL 62704, United States","Q8GJ+7R Springfield, Illinois, USA",https://www.acostaangeliroofing.com/,+1 217-993-2748,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBSD7Z0c1Rpw-TkcJwYbtc2YWRm3RfQTHTIojK8uVXPhcjQhJ6CB0G_MrN_4kPg3dblHE7BnqHXy6DuuVuzhQV8-IM4gq2w9K4CxvvsiVkV0E5si5PgiOs68SZNyrH5ENMZ_hqeIevF6k=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:46.950Z,,,,
https://www.google.com/maps/place/Fancy+Creek+Landscaping/data=!4m7!3m6!1s0x88753977971eec5d:0xd5292fc310aaaa91!8m2!3d39.7726874!4d-89.6357538!16s%2Fg%2F1tgdp9gc!19sChIJXewel3c5dYgRkaqqEMMvKdU,Fancy Creek Landscaping,5.0,1,Landscaper,"2437 S 15th St, Springfield, IL 62703, United States","Q9F7+3M Springfield, Illinois, USA",http://www.fancycreeklandscaping.com/,+1 217-528-2434,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IrGJyiIr2mBzxCrhV1piQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.06012&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-04-29T05:49:49.526Z,,,,
