placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,query,timestamp,info
https://www.google.com/maps/place/Spectrum+Health+Medical+Group+Pediatric+Orthopedics/data=!4m7!3m6!1s0x8819adc8564fc88b:0xe20928508a61b416!8m2!3d42.9709836!4d-85.6664428!16s%2Fg%2F1hc0tdhhf!19sChIJi8hPVsitGYgRFrRhilAoCeI,Spectrum Health Medical Group Pediatric Orthopedics,5.0,,Orthopedic clinic,"35 Michigan St NE 4th floor suite 4150, Grand Rapids, MI 49503, United States","X8CM+9C Grand Rapids, Michigan, USA",https://www.spectrumhealth.org/patient-care/childrens-health/pediatric-orthopedics,+1 616-267-2600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ysWdKdqN5XSqJlk8_c1YYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.63426&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:04.947Z,
https://www.google.com/maps/place/Corewell+Health+Pediatric+Endocrinology+-+35+Michigan+St+NE/data=!4m7!3m6!1s0x8819adb13bc12dc1:0x85b27198e2e59890!8m2!3d42.9707963!4d-85.6664373!16s%2Fg%2F1tncthwj!19sChIJwS3BO7GtGYgRkJjl4phxsoU,Corewell Health Pediatric Endocrinology - 35 Michigan St NE,4.0,,Medical group,"35 Michigan St NE Suite 1800, Grand Rapids, MI 49503, United States","X8CM+8C Grand Rapids, Michigan, USA",https://corewellhealth.org/locations/LOC0000193956/corewell-health-pediatric-endocrinology-35-michigan-st-ne?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-391-3933,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNrirHujs1WV7UCxRWb8IFwlGS78Mrzy5xvpNNj=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:09.449Z,
"https://www.google.com/maps/place/Heather+Sowinski,+DO/data=!4m7!3m6!1s0x8819ad59fb16a00f:0xc93c58b9d7986e33!8m2!3d42.9708848!4d-85.6670343!16s%2Fg%2F11gxgn_mfw!19sChIJD6AW-1mtGYgRM26Y17lYPMk","Heather Sowinski, DO",5.0,,Pediatric cardiologist,"25 Michigan St NE #4200, Grand Rapids, MI 49503, United States","X8CM+95 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/2778?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-9150,,https://lh3.googleusercontent.com/p/AF1QipNetHCmoVGJ9TGw0SkK7U98mSs5XGSefX6p8pN6=w408-h611-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:11.901Z,
"https://www.google.com/maps/place/Gregory+Trowbridge,+MD/data=!4m7!3m6!1s0x8819adc8564fb1a5:0x8a896def7178e5ac!8m2!3d42.9697763!4d-85.6646785!16s%2Fg%2F1tg_b2sm!19sChIJpbFPVsitGYgRrOV4ce9tiYo","Gregory Trowbridge, MD",5.0,,Pediatrician,"100 Michigan St NE, Grand Rapids, MI 49503, United States","X89P+W4 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/3000?name=Gregory%20Trowbridge,+1 616-267-0011,,https://lh3.googleusercontent.com/p/AF1QipMxKgwOY08a49rn0xhVDXwG9YvM7yM3pncqAxzU=w408-h612-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:14.352Z,
https://www.google.com/maps/place/Corewell+Health+Grand+Rapids+Hospitals+Adolescent+Medicine+-+Helen+DeVos+Children%27s/data=!4m7!3m6!1s0x8819adb62e3beb6f:0xab03f40f3b5587ed!8m2!3d42.9696265!4d-85.6634205!16s%2Fg%2F1tdh91fh!19sChIJb-s7LratGYgR7YdVOw_0A6s,Corewell Health Grand Rapids Hospitals Adolescent Medicine - Helen DeVos Children's,5.0,,Medical group,"330 Barclay Ave NE #203, Grand Rapids, MI 49503, United States","X89P+VJ Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/location/profile/745?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-391-2123,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNi60Z-gcXdSmN_F_24eK6Z_T7LGkTKGHwJWDPm=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:18.905Z,
https://www.google.com/maps/place/Corewell+Health+Grand+Rapids+Hospitals+Pediatric+Allergy+%26+Immunology+-+35+Michigan+St+NE/data=!4m7!3m6!1s0x8819ad9826e3f0c3:0xa8bbbe063c8b9b10!8m2!3d42.9708284!4d-85.6662835!16s%2Fg%2F11fhqmvbnd!19sChIJw_DjJpitGYgREJuLPAa-u6g,Corewell Health Grand Rapids Hospitals Pediatric Allergy & Immunology - 35 Michigan St NE,5.0,,Medical group,"35 Michigan St NE #3003, Grand Rapids, MI 49503, United States","X8CM+8F Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/location/profile/9167?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-8150,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOfaJ3HrndKJ1l8dwFXE6HB7xIc3riaQU1w6F0T=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:23.480Z,
https://www.google.com/maps/place/Corewell+Health+Grand+Rapids+Hospitals+Pediatric+Nephrology+-+35+Michigan+St+NE/data=!4m7!3m6!1s0x8819adb61671d05f:0xa7e6f3fd52679489!8m2!3d42.9708714!4d-85.6664507!16s%2Fg%2F1tgjlxcz!19sChIJX9BxFratGYgRiZRnUv3z5qc,Corewell Health Grand Rapids Hospitals Pediatric Nephrology - 35 Michigan St NE,5.0,,Medical group,"35 Michigan St NE #5201, Grand Rapids, MI 49503, United States","X8CM+8C Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/location/profile/2265?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-2400,,https://lh3.googleusercontent.com/p/AF1QipMrKIlqRn_yYzwyxITBsIL2Mk4Cs5xPVEdVyosx=w426-h240-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:26.218Z,
https://www.google.com/maps/place/Family+%26+Pediatric+Eyecare+Center/data=!4m7!3m6!1s0x8819adc59f3eb427:0x5ded006210ce83b4!8m2!3d42.9660059!4d-85.6714416!16s%2Fg%2F1tf3zzvh!19sChIJJ7Q-n8WtGYgRtIPOEGIA7V0,Family & Pediatric Eyecare Center,4.8,,Optometrist,"144 Monroe Center St NW, Grand Rapids, MI 49503, United States","X88H+CC Grand Rapids, Michigan, USA",https://www.fpeyecare.com/,+1 616-459-0641,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xo1AyqjGPy0QnQ3nQfRSMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.886966&pitch=0&thumbfov=100,true,8 am–6:30 pm,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:30.780Z,
https://www.google.com/maps/place/Kent+Pediatrics/data=!4m7!3m6!1s0x8819abb18ea0eb51:0xb16d49b6b93d04d!8m2!3d43.0487861!4d-85.6558325!16s%2Fg%2F1tr7j_hq!19sChIJUeugjrGrGYgRTdCTa5vUFgs,Kent Pediatrics,4.4,,Child health care center,"4735 W River Dr NE, Comstock Park, MI 49321, United States","28XV+GM Comstock Park, Michigan, USA",http://kentpeds.com/,+1 616-784-9400,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SiyOJg3QEi6OqWxemLpoBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.869562&pitch=0&thumbfov=100,true,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:35.780Z,
"https://www.google.com/maps/place/Dr.+Olufemi+O.+Soyode,+MD/data=!4m7!3m6!1s0x8819adc8564fb1a5:0x6a85c088a6c593ab!8m2!3d42.9711351!4d-85.6244741!16s%2Fg%2F12llv_72d!19sChIJpbFPVsitGYgRq5PFpojAhWo","Dr. Olufemi O. Soyode, MD",4.8,,Pediatric neurologist,"422 Plymouth Ave NE, Grand Rapids, MI 49505, United States","X9CG+F6 Grand Rapids, Michigan, USA",http://www.cacngr.com/,+1 616-294-0010,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipORS_6OoNTqXFu63HLl_SvDqUX-v-rUHOz5mGdX=w408-h342-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:40.429Z,
"https://www.google.com/maps/place/Dr.+Kipp+L.+Chillag,+DO/data=!4m7!3m6!1s0x8819adc99f76a09b:0xbcd1c49740d4a5b8!8m2!3d42.9709328!4d-85.6664245!16s%2Fg%2F1hc4yp8vy!19sChIJm6B2n8mtGYgRuKXUQJfE0bw","Dr. Kipp L. Chillag, DO",4.3,,Pediatric neurologist,"35 Michigan St NE, Grand Rapids, MI 49503, United States","X8CM+9C Grand Rapids, Michigan, USA",,+1 616-867-5309,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fASJaTourObGmL_C8g-9PQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.19058&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:42.812Z,
https://www.google.com/maps/place/Keowa+Vasquez/data=!4m7!3m6!1s0x8819adc9cc000001:0xe3bd60793a0be56!8m2!3d42.969485!4d-85.6649995!16s%2Fg%2F11ss_4nk1z!19sChIJAQAAzMmtGYgRVr6gkwfWOw4,Keowa Vasquez,5.0,,Internist,"100 Michigan St NE, Grand Rapids, MI 49503, United States",,https://providers.corewellhealth.org/provider/keowa-m-vasquez/2779646,+1 616-391-3139,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lm_pyOvG0owT8JSzUoGICA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.75272&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:45.308Z,
https://www.google.com/maps/place/Cherry+Street+Health+Center:+Chobanian+Michael+MD/data=!4m7!3m6!1s0x8819adbcd890fbdb:0xc6c597d5ef16bc78!8m2!3d42.9591249!4d-85.6546262!16s%2Fg%2F1tx8ttqf!19sChIJ2_uQ2LytGYgReLwW79WXxcY,Cherry Street Health Center: Chobanian Michael MD,5.0,,Pediatrician,"550 Cherry St SE, Grand Rapids, MI 49503, United States","X85W+J4 Grand Rapids, Michigan, USA",https://cherryhealth.org/locations/cherry-street-health-center/,+1 616-235-7272,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1keWb1Ou9B8079V61Btc7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.27603&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:47.922Z,
"https://www.google.com/maps/place/Pediatric+Surgeons+Of+West+Mi/@42.969525,-85.66345,17z/data=!3m1!4b1!4m6!3m5!1s0x8819adb62e3beb6f:0xa9600b5da7db926c!8m2!3d42.969525!4d-85.66345!16s%2Fg%2F1tfnz606",Pediatric Surgeons Of West Mi,4.0,,Surgical center,"330 Barclay Ave NE #202, Grand Rapids, MI 49503, United States","X89P+RJ Grand Rapids, Michigan, USA",https://pedsurgwmi.com/,+1 616-458-1722,,,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:52.323Z,
https://www.google.com/maps/place/Julie+Gunderson/data=!4m7!3m6!1s0x8819adc9cc000001:0x2919ac2c04624204!8m2!3d42.969485!4d-85.6649995!16s%2Fg%2F11sh29vmt2!19sChIJAQAAzMmtGYgRBEJiBCysGSk,Julie Gunderson,5.0,,Pediatrician,"100 Michigan St NE, Grand Rapids, MI 495032560, United States",,,+1 616-391-3670,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lm_pyOvG0owT8JSzUoGICA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.75272&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:54.727Z,
"https://www.google.com/maps/place/Kim+Lee,+MD/data=!4m7!3m6!1s0x8819adc8564fc88b:0xc966da10ce7257c4!8m2!3d42.9709748!4d-85.6665194!16s%2Fg%2F1ygvsv5p0!19sChIJi8hPVsitGYgRxFdyzhDaZsk","Kim Lee, MD",5.0,,Pediatric cardiologist,"25 Michigan St NE #4200, Grand Rapids, MI 49503, United States","X8CM+99 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/1740?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-9150,,https://lh3.googleusercontent.com/p/AF1QipNranblJlQ4MvnbxEgTDtsI2JZOoI1TJMD4x65A=w408-h612-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:57.202Z,
https://www.google.com/maps/place/Dr.+Emily+T.+Durkin/data=!4m7!3m6!1s0x8819adb62e161299:0x3744a99b05fc3a4a!8m2!3d42.969525!4d-85.66345!16s%2Fg%2F1yhbjt4cz!19sChIJmRIWLratGYgRSjr8BZupRDc,Dr. Emily T. Durkin,3.7,,Pediatric surgeon,"330 Barclay Ave NE #202, Grand Rapids, MI 49503, United States","X89P+RJ Grand Rapids, Michigan, USA",http://www.pedsurgwmi.com/,+1 616-458-1722,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_lPGKNznpzuTGphSvfFV9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.377266&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:55:59.495Z,
https://www.google.com/maps/place/Corewell+Health+Grand+Rapids+Hospitals+Pediatric+Ophthalmology+-+35+Michigan+St+NE/data=!4m7!3m6!1s0x8819ad8fd776a7d1:0x4f764ba3242d40f5!8m2!3d42.9709434!4d-85.666508!16s%2Fg%2F11fhqnrvnx!19sChIJ0ad214-tGYgR9UAtJKNLdk8,Corewell Health Grand Rapids Hospitals Pediatric Ophthalmology - 35 Michigan St NE,3.6,,Medical group,"35 Michigan St NE Suite 5101, Grand Rapids, MI 49503, United States","X8CM+99 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/location/profile/5017?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-2605,,https://lh3.googleusercontent.com/p/AF1QipN6rtiEsen_K2MdQinwNPEnbpuOYf1K5UZJw4vx=w426-h240-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:02.079Z,
"https://www.google.com/maps/place/Michael+Metz,+MD/data=!4m7!3m6!1s0x8819adb62e3beb6f:0x3fc5f8e6cfcda395!8m2!3d42.9694389!4d-85.6645136!16s%2Fg%2F1v6p4xf9!19sChIJb-s7LratGYgRlaPNz-b4xT8","Michael Metz, MD",5.0,,Pediatrician,"100 Michigan St NE, Grand Rapids, MI 49503, United States","X89P+Q5 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/1992?name=Michael%20Metz,+1 616-267-0011,,https://lh3.googleusercontent.com/p/AF1QipOi7yByGDE1IO6Iq0e8e9Cv4smb0iHQWmmd4rvY=w408-h611-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:04.569Z,
https://www.google.com/maps/place/Eastown+Pediatric+Dentistry/data=!4m7!3m6!1s0x8819ad50710832bd:0x4f6bbdde7ef2bb28!8m2!3d42.9557479!4d-85.6308304!16s%2Fg%2F11vpdjdl2k!19sChIJvTIIcVCtGYgRKLvyft69a08,Eastown Pediatric Dentistry,4.9,,Pediatric dentist,"1551 Wealthy St SE Suite A, Grand Rapids, MI 49506, United States","X949+7M Grand Rapids, Michigan, USA",https://www.eastownpd.com/,+1 616-330-1123,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipO8GtWJXha6hdkLL_1UGUitJ_faSyewiom4YDyb=w408-h272-k-no,true,7:30 am–3:30 pm,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:08.994Z,
https://www.google.com/maps/place/Pediatric+Dentistry+of+Michigan/data=!4m7!3m6!1s0x881853a4268d354b:0xbb255f7deec51e80!8m2!3d42.9923574!4d-85.5875578!16s%2Fg%2F11lgkxm3t9!19sChIJSzWNJqRTGIgRgB7F7n1fJbs,Pediatric Dentistry of Michigan,4.9,,Pediatric dentist,"3297 Eagle Run Dr NE #1, Grand Rapids, MI 49525, United States","XCR6+WX Grand Rapids, Michigan, USA",https://www.michigankidsdental.com/,+1 616-447-7900,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMebe_DT3D5TYtcdQ45zVS2S2t15h2C4UVHPjj9=w574-h240-k-no,true,7:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:13.732Z,
https://www.google.com/maps/place/Eric+Groh/data=!4m7!3m6!1s0x8819adb62e3beb6f:0x94819a227458c4d9!8m2!3d42.969525!4d-85.66345!16s%2Fg%2F11kjq6nyd5!19sChIJb-s7LratGYgR2cRYdCKagZQ,Eric Groh,5.0,,Pediatric surgeon,"330 Barclay Ave NE #202, Grand Rapids, MI 495032525, United States","X89P+RJ Grand Rapids, Michigan, USA",,+1 616-458-1722,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_lPGKNznpzuTGphSvfFV9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.377266&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:16.262Z,
"https://www.google.com/maps/place/Cheryl+Kuz,+MD/data=!4m7!3m6!1s0x8819adb62e3beb6f:0x7ee9a3dc6d8f8335!8m2!3d42.969525!4d-85.66345!16s%2Fg%2F1tdhmfk8!19sChIJb-s7LratGYgRNYOPbdyj6X4","Cheryl Kuz, MD",,,Pediatrician,"330 Barclay Ave NE #300, Grand Rapids, MI 49503, United States","X89P+RJ Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/1663?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-391-8810,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_lPGKNznpzuTGphSvfFV9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.377266&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:18.720Z,
"https://www.google.com/maps/place/Jessica+Guiles,+PNP-AC/data=!4m7!3m6!1s0x8819add46ce2686b:0x970a6633680c793c!8m2!3d42.9708848!4d-85.6670343!16s%2Fg%2F11h1sd5_45!19sChIJa2jibNStGYgRPHkMaDNmCpc","Jessica Guiles, PNP-AC",5.0,,Pediatric cardiologist,"25 Michigan St NE #4200, Grand Rapids, MI 49503, United States","X8CM+95 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/1124?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-9150,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eFnyEhv7MZTQ2oPI_-NoEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.16199039&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:21.187Z,
https://www.google.com/maps/place/Brooke+Geddiec+DO/data=!4m7!3m6!1s0x8819adb62e3beb6f:0xf6a560705c8a20d0!8m2!3d42.9709434!4d-85.666508!16s%2Fg%2F1tj4z9rk!19sChIJb-s7LratGYgR0CCKXHBgpfY,Brooke Geddiec DO,4.8,,Pediatric ophthalmologist,"35 Michigan St NE Suite 5101, Grand Rapids, MI 49503, United States","X8CM+99 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/1013?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-2605,,https://lh3.googleusercontent.com/p/AF1QipPEJSyB6U_0L67ZTUFBu0Cf91yXIo_QZ3ffWmKB=w408-h612-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:23.610Z,
"https://www.google.com/maps/place/Caroline+Rich,+PNP-AC%2FPC/data=!4m7!3m6!1s0x8819adaa08748ec3:0x6f6dd461e4d7463c!8m2!3d42.9708284!4d-85.6662835!16s%2Fg%2F11fhjms9gk!19sChIJw450CKqtGYgRPEbX5GHUbW8","Caroline Rich, PNP-AC/PC",5.0,,Pediatric neurologist,"35 Michigan St NE #3003, Grand Rapids, MI 49503, United States","X8CM+8F Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/2475,+1 616-267-2500,,https://lh3.googleusercontent.com/p/AF1QipPWR4odmJbfUD6513j9aVY-uafTp0d1p8ac5OxY=w408-h612-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:25.969Z,
https://www.google.com/maps/place/Trinity+Health+Neonatal+Intensive+Care+Unit+%28NICU%29+-+Grand+Rapids+Hospital/data=!4m7!3m6!1s0x8819adf9163d9341:0x13d91690832f235a!8m2!3d42.9581317!4d-85.6623148!16s%2Fg%2F11h7snh8jc!19sChIJQZM9FvmtGYgRWiMvg5AW2RM,Trinity Health Neonatal Intensive Care Unit (NICU) - Grand Rapids Hospital,3.7,,Neonatal physician,"200 Jefferson Ave SE, Grand Rapids, MI 49503, United States","X85Q+73 Grand Rapids, Michigan, USA",https://www.trinityhealthmichigan.org/find-a-service-or-specialty/maternity-care/labor-and-delivery/nicu/,+1 616-685-6475,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TFiFxWp8mbdzGkMLa9qG7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.72412&pitch=0&thumbfov=100,false,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:30.575Z,
https://www.google.com/maps/place/Dr+Natasha+L+Holt/data=!4m7!3m6!1s0x8819adbfb52a65e9:0x1e554a418b7c9090!8m2!3d42.9584447!4d-85.6613491!16s%2Fg%2F11b6p1ls2t!19sChIJ6WUqtb-tGYgRkJB8i0FKVR4,Dr Natasha L Holt,,,Pediatrician,"300 Lafayette Ave SE, Grand Rapids, MI 49503, United States","X85Q+9F Grand Rapids, Michigan, USA",http://mercyhealthphysicianpartners.com/,+1 616-685-6919,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KX3Iq2MY7CKO6FU0931jYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.80975&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:33.331Z,
"https://www.google.com/maps/place/Elizabeth+Parker,+MD/data=!4m7!3m6!1s0x8819ad491edbb223:0xb0bbbabf0718fc4!8m2!3d42.969545!4d-85.6634195!16s%2Fg%2F11jyfyjkj9!19sChIJI7LbHkmtGYgRxI9x8Ku7Cws","Elizabeth Parker, MD",,,Pediatrician,"330 Barclay Ave NE #300, Grand Rapids, MI 49503, United States","X89P+RJ Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/2256?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-391-8810,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_lPGKNznpzuTGphSvfFV9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.81638&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:35.873Z,
"https://www.google.com/maps/place/Yasser+Al-Khatib,+MD/data=!4m7!3m6!1s0x8819ad84493d7257:0x4eb41f9c71231254!8m2!3d42.9708848!4d-85.6670343!16s%2Fg%2F11gxh46qvf!19sChIJV3I9SYStGYgRVBIjcZwftE4","Yasser Al-Khatib, MD",5.0,,Pediatric cardiologist,"25 Michigan St NE #4200, Grand Rapids, MI 49503, United States","X8CM+95 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/44?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-9150,,https://lh3.googleusercontent.com/p/AF1QipN31G94cavhgaWMVPPxzSiuid5rapQPEWSWLVuk=w408-h612-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:38.396Z,
https://www.google.com/maps/place/Corewell+Health+Grand+Rapids+Hospitals+Pediatric+Orthopedics+-+35+Michigan+St+NE/data=!4m7!3m6!1s0x8819ad04a8a02a45:0x8d4c1a2a6883d71a!8m2!3d42.9704977!4d-85.6661209!16s%2Fg%2F1tk4rs6b!19sChIJRSqgqAStGYgRGteDaCoaTI0,Corewell Health Grand Rapids Hospitals Pediatric Orthopedics - 35 Michigan St NE,3.8,,Medical group,"35 Michigan St NE #4150, Grand Rapids, MI 49503, United States","X8CM+5H Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/location/profile/3015?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-2600,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNr_ORGJPVsKrIbvyp6SpHNGypqnULwe51aUR5H=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2026-02-10T23:56:43.028Z,
