placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned
"https://www.google.com/maps/place/JP+Thomas,+CPA/data=!4m7!3m6!1s0x8815e5fd3d9bfe75:0xb216fcf1050234a0!8m2!3d41.0461832!4d-85.151238!16s%2Fg%2F11x6j8nw4t!19sChIJdf6bPf3lFYgRoDQCBfH8FrI","JP Thomas, CPA",,,Certified public accountant,"1015 Lexington Ave, Fort Wayne, IN 46807, United States","2RWX+FG Fort Wayne, Indiana, USA",https://jpthomascpa.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wOClJQU_-hl6yRvpsmR5PQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.05563&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:13:48.288Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87cf6489bc885e9f:0x9a067daba284b010!8m2!3d41.1007773!4d-85.1632066!16s%2Fg%2F1tjjpxh6!19sChIJn16IvIlkz4cRELCEoqt9Bpo,H&R Block,4.8,90,Tax preparation service,"1511 Goshen Rd, Fort Wayne, IN 46808, United States","4R2P+8P Fort Wayne, Indiana, USA",https://www.hrblock.com/tax-office-near-me/indiana/fort-wayne/14623/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 260-484-1915,,https://lh3.googleusercontent.com/p/AF1QipPfrh7uteDmqC_1rvDFl9-2jJZUSBiLkjSpsR9r=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:13:51.211Z,,
https://www.google.com/maps/place/Harris+%26+Associates+Inc/data=!4m7!3m6!1s0x8815e68f6f93bf1f:0xe34be858eab1cad6!8m2!3d41.067377!4d-85.200469!16s%2Fg%2F1tfgdvky!19sChIJH7-Tb4_mFYgR1sqx6ljoS-M,Harris & Associates Inc,4.3,10,Tax preparation service,"4642 W Jefferson Blvd, Fort Wayne, IN 46804, United States","3Q8X+XR Fort Wayne, Indiana, USA",https://rharriscpa.com/,+1 260-432-6004,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9fnHNm3LBXUKGnRiizqZFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.68655&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:13:56.104Z,,
https://www.google.com/maps/place/David+Culp+%26+Co+LLP+Certified+Public+Accountants/data=!4m7!3m6!1s0x8815e7b6aec32c95:0x959047e7aa19aae9!8m2!3d41.0465041!4d-85.2360291!16s%2Fg%2F1tdfj8sp!19sChIJlSzDrrbnFYgR6aoZqudHkJU,David Culp & Co LLP Certified Public Accountants,3.0,2,Tax preparation service,"7321 W Jefferson Blvd, Fort Wayne, IN 46804, United States","2QW7+JH Fort Wayne, Indiana, USA",http://www.culpcpa.com/,+1 260-432-7033,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e7M6EpP3DN1cBpN2hGgdGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.44112&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:01.040Z,,
https://www.google.com/maps/place/Kahlenbeck+CPA+Group/data=!4m7!3m6!1s0x8815e366815dedeb:0x4b14ebad39fd92d2!8m2!3d41.1770671!4d-85.144631!16s%2Fg%2F11l_4nr27g!19sChIJ6-1dgWbjFYgR0pL9Oa3rFEs,Kahlenbeck CPA Group,5.0,3,Accounting firm,"10351 Dawsons Creek Blvd Suite E, Fort Wayne, IN 46825, United States","5VG4+R4 Fort Wayne, Indiana, USA",https://kcpagroup.com/,+1 260-344-5005,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM1w4kvFk2YG5NlqOe8a2bYdt561ZxJwRnKUi5Z=w408-h379-k-no,true,9 am–4 pm,Closed,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:05.895Z,,
https://www.google.com/maps/place/Tax+Service/data=!4m7!3m6!1s0x8815e502a91e66a9:0x69971a13d13220fc!8m2!3d41.0577117!4d-85.1380078!16s%2Fg%2F1vm7c1kz!19sChIJqWYeqQLlFYgR_CAy0RMal2k,Tax Service,4.1,7,Tax preparation service,"3010 Calhoun St, Fort Wayne, IN 46807, United States","3V56+3Q Fort Wayne, Indiana, USA",,+1 260-755-0419,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUet3rfM6qiUq0FjRnIiFipF6ho3wfqQvpExyS0wS5qmL_8S6DDkZJXY8anxBIntwaRdIWrcJHkT2-XypicTYKbvH_mbDsnCMiV7XJF6Rdvujq2J89ZrQ0g7mVkEZae2YX_tPU=w408-h272-k-no,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:08.644Z,,
https://www.google.com/maps/place/Edgewater+CPA+Group/data=!4m7!3m6!1s0x8815e39e61f097d1:0xe86b78f2020a2445!8m2!3d41.1463655!4d-85.1620292!16s%2Fg%2F11h8j6f787!19sChIJ0ZfwYZ7jFYgRRSQKAvJ4a-g,Edgewater CPA Group,,,Certified public accountant,"601 Airport North Office Park, Fort Wayne, IN 46825, United States","4RWQ+G5 Fort Wayne, Indiana, USA",https://www.edgewatercpa.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-fort-wayne-in,+1 260-333-1210,,https://lh3.googleusercontent.com/p/AF1QipPf7rCTstL3y0PVuVK4si_3aBf2r5wdvWejka_J=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:11.542Z,,
https://www.google.com/maps/place/Fisher+Income+Tax+Services/data=!4m7!3m6!1s0x8815e44f39d9876f:0xa8d6c4bcbe969cd6!8m2!3d41.0675885!4d-85.1628117!16s%2Fg%2F1tgfqqz5!19sChIJb4fZOU_kFYgR1pyWvrzE1qg,Fisher Income Tax Services,4.4,21,Tax preparation service,"1815 Taylor St, Fort Wayne, IN 46802, United States","3R9P+2V Fort Wayne, Indiana, USA",,+1 260-432-6175,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AYXkeOs-BpIwVkVDjqLTEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.86667&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:16.349Z,Identifies as women-owned,
"https://www.google.com/maps/place/Keiffer+Fries+Tax+%26+Business+Solutions,+Inc/data=!4m7!3m6!1s0x8815e301153c8fb9:0xffe70ce9d145b2f7!8m2!3d41.1109692!4d-85.1338023!16s%2Fg%2F11qnt0hpyh!19sChIJuY88FQHjFYgR97JF0ekM5_8","Keiffer Fries Tax & Business Solutions, Inc",5.0,44,Tax preparation,"3718 Allen Ave, Fort Wayne, IN 46805, United States","4V68+9F Fort Wayne, Indiana, USA",http://kftbs.com/,+1 260-471-8377,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipNyg3LqKZyMa71TfIr1ME7mqbFb7Fyt3aATQvTO=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:21.269Z,,
"https://www.google.com/maps/place/Sipe+CPA+Firm,+LLC/data=!4m7!3m6!1s0x8815e7ef89ef6d6d:0x75fdd2d0f9284ad!8m2!3d41.0331962!4d-85.260877!16s%2Fg%2F1tf6h7gm!19sChIJbW3vie_nFYgRrYSSDy3dXwc","Sipe CPA Firm, LLC",5.0,4,Accountant,"5742 Coventry Ln, Fort Wayne, IN 46804, United States","2PMQ+7J Fort Wayne, Indiana, USA",https://sipecpa.com/,+1 260-432-9996,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SkHgIgEr9aj5W1UDKBpf7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.30502&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:26.300Z,,
https://www.google.com/maps/place/Bryant+Tax+Firm/data=!4m7!3m6!1s0x8815fca9fcafffff:0xe251fcf39f1ab705!8m2!3d41.096845!4d-85.1006395!16s%2Fg%2F11hzyss1r2!19sChIJ__-v_Kn8FYgRBbcan_P8UeI,Bryant Tax Firm,1.3,4,Tax preparation service,"3010 E State Blvd STE 300, Fort Wayne, IN 46805, United States","3VWX+PP Fort Wayne, Indiana, USA",,+1 260-209-8437,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U2e79SK6cPh0FM6ZGM-rbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.8412&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:29.009Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8815fca9c257a2ad:0xef4f84b1c0ab3651!8m2!3d41.0979436!4d-85.0997959!16s%2Fg%2F1v1vdt43!19sChIJraJXwqn8FYgRUTarwLGET-8,H&R Block,4.5,59,Tax preparation service,"3107 E State Blvd, Fort Wayne, IN 46805, United States","3WX2+53 Fort Wayne, Indiana, USA",https://www.hrblock.com/tax-office-near-me/indiana/fort-wayne/14610/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 260-483-6451,,https://lh3.googleusercontent.com/p/AF1QipP-htX3vnHydSZKn1yFXcbNQwaNC4gvesAdDMeC=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:32.039Z,,
https://www.google.com/maps/place/Books+by+Brix+LLC/data=!4m7!3m6!1s0x8814e1ec49d37687:0x533c42aebdce91c7!8m2!3d41.0562911!4d-85.137906!16s%2Fg%2F11r_ngn4n1!19sChIJh3bTSezhFIgRx5HOva5CPFM,Books by Brix LLC,5.0,6,Accountant,"3128 S Calhoun St Unit A, Fort Wayne, IN 46807, United States","3V46+GR Fort Wayne, Indiana, USA",https://booksbybrix.com/,+1 765-233-2384,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0u-a2qcaei0Xt04cKd_vrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.86702&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:37.017Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Emshwiller+%26+Emshwiller+Public+Accountants/@41.0449846,-85.2372085,17z/data=!3m1!4b1!4m6!3m5!1s0x8815ef7e30487b97:0x197a870e8cf46e5!8m2!3d41.0449846!4d-85.2372085!16s%2Fg%2F11c325wk3z",Emshwiller & Emshwiller Public Accountants,5.0,1,Accounting firm,"7230 Engle Rd #308, Fort Wayne, IN 46804, United States","2QV7+X4 Fort Wayne, Indiana, USA",https://emshwiller.net/,,Closed ⋅ Opens 8 am Fri,,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:43.707Z,,
https://www.google.com/maps/place/Trentadue+CPA+Firm/data=!4m7!3m6!1s0x8815fc26f02011f1:0x44a28405d0e0d4c9!8m2!3d41.1205014!4d-85.026655!16s%2Fg%2F1tm890xs!19sChIJ8REg8Cb8FYgRydTg0AWEokQ,Trentadue CPA Firm,5.0,2,Accountant,"4306 Flagstaff Cove, Fort Wayne, IN 46815, United States","4XCF+68 Fort Wayne, Indiana, USA",,+1 260-482-5750,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8v8XLdkrJKTMmKj_eHdWsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.92686&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:46.617Z,,
https://www.google.com/maps/place/ATM+%26+Company+CPAs/data=!4m7!3m6!1s0x8815e26d9180bc41:0xef61a312eab4e2e2!8m2!3d41.168818!4d-85.165114!16s%2Fg%2F1tdp5n8v!19sChIJQbyAkW3iFYgR4uK06hKjYe8,ATM & Company CPAs,3.6,7,Accounting firm,"9422 Lima Rd, Fort Wayne, IN 46818, United States","5R9M+GX Fort Wayne, Indiana, USA",http://atmcpas.net/,+1 260-490-2860,Closed ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipO60wl5olF-MBGwS4Vm7AM4BpDcQdH34SfV8HDe=w418-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:51.532Z,,
https://www.google.com/maps/place/Legacy+Accounting/data=!4m7!3m6!1s0x8815e5f202435f27:0x1e51e79b7f12ceff!8m2!3d41.0290858!4d-85.1676116!16s%2Fg%2F1hbpws5zg!19sChIJJ19DAvLlFYgR_84Sf5vnUR4,Legacy Accounting,4.5,8,Accountant,"6110 Bluffton Rd Ste 110, Fort Wayne, IN 46809, United States","2RHJ+JX Fort Wayne, Indiana, USA",http://www.legacyacctg.com/,+1 260-467-0823,Closes soon ⋅ 8 pm ⋅ Opens 4:30 pm Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O7pazX3r0u9Z8d775Ysf-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.8338&pitch=0&thumbfov=100,true,4:30–8 pm,4:30–8 pm,10 am–4 pm,Closed,4:30–8 pm,4:30–8 pm,4:30–8 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:14:56.414Z,,
https://www.google.com/maps/place/Knodel+Bradley+CPA/data=!4m7!3m6!1s0x8815e6f09be29a0d:0x8a2743a4e047299c!8m2!3d41.0679725!4d-85.2201144!16s%2Fg%2F1tcvvgcv!19sChIJDZrim_DmFYgRnClH4KRDJ4o,Knodel Bradley CPA,5.0,1,Accountant,"6136 Constitution Dr, Fort Wayne, IN 46804, United States","3Q9H+5X Fort Wayne, Indiana, USA",,+1 260-436-7447,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Sg-RaEML-L3V2GRt4SNWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.57373&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:01.217Z,,
https://www.google.com/maps/place/Fries+%26+Wolfe+Financial+Services+is+now+Keiffer+Fries+Tax+%26+Business+Solutions/data=!4m7!3m6!1s0x8815e3418b9f1253:0xf245168bed514628!8m2!3d41.1108769!4d-85.1338681!16s%2Fg%2F1tjhy81j!19sChIJUxKfi0HjFYgRKEZR7YsWRfI,Fries & Wolfe Financial Services is now Keiffer Fries Tax & Business Solutions,4.4,5,Tax preparation service,"3718 Allen Ave, Fort Wayne, IN 46805, United States","4V68+9F Fort Wayne, Indiana, USA",http://kftbs.com/,+1 260-471-8377,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dt2h4iiUdSn3PXhFUq5wOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.66424&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:03.917Z,,
https://www.google.com/maps/place/Block+Advisors/data=!4m7!3m6!1s0x8815e653dffe7821:0xf1498bd39cf340cb!8m2!3d41.0544083!4d-85.2250769!16s%2Fg%2F1tncthq2!19sChIJIXj-31PmFYgRy0DznNOLSfE,Block Advisors,4.8,64,Tax preparation service,"6433 W Jefferson Blvd, Fort Wayne, IN 46804, United States","3Q3F+QX Fort Wayne, Indiana, USA",https://www.blockadvisors.com/tax-office-near-me/indiana/fort-wayne/14621/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 260-436-1484,Closed ⋅ Opens 10 am Fri,https://lh3.googleusercontent.com/p/AF1QipNCxiaFozvIkMTyUdbXBCQQBcUHRjCDP8VgN44r=w408-h272-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,9 am–7 pm,11 am–3 pm,2–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:08.940Z,,
"https://www.google.com/maps/place/Fort+Wayne+Civil+City+Accounting/@41.0809489,-85.1392111,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e48d01400355:0x9968b9891b6fe487!8m2!3d41.0809489!4d-85.1392111!16s%2Fg%2F1tlnf15k",Fort Wayne Civil City Accounting,5.0,1,City government office,"1 E Main St #925, Fort Wayne, IN 46802, United States","3VJ6+98 Fort Wayne, Indiana, USA",,+1 260-427-1104,,,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:13.803Z,,
"https://www.google.com/maps/place/CPA+%26+Business+Advisors,+PC/data=!4m7!3m6!1s0x8815e5b3da87a16d:0xeede17879c7e8f68!8m2!3d41.0813887!4d-85.1405042!16s%2Fg%2F11wfpv889d!19sChIJbaGH2rPlFYgRaI9-nIcX3u4","CPA & Business Advisors, PC",,,Accounting firm,"118 W Columbia St Suite 401, Fort Wayne, IN 46802, United States","3VJ5+HQ Fort Wayne, Indiana, USA",http://www.cpabapc.com/,+1 260-467-1444,Closed ⋅ Opens 8:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D8Bre7rA4gzXCIQCE9msFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.6414495&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,9 am–3:30 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:18.713Z,,
https://www.google.com/maps/place/Epco+Accounting+%26+Tax+Services+Inc/data=!4m7!3m6!1s0x8815fc80a260d1f9:0xef14ce5ca4ac1f66!8m2!3d41.0403235!4d-85.2412767!16s%2Fg%2F1vgx1c5h!19sChIJ-dFgooD8FYgRZh-spFzOFO8,Epco Accounting & Tax Services Inc,4.1,9,Accountant,"7635 W Jefferson Blvd, Fort Wayne, IN 46804, United States","2QR5+4F Fort Wayne, Indiana, USA",http://www.epcotax.com/,+1 260-493-6661,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBrmSrBwjDz-TOdAExMzJmjCjeuJQLOZYMT-SSK70lkysZOQrZ8qs_wQO6Oz0vOhj0HNh_w_7zu4xyxdC5WDbzxtFNcEmsuR3X0CmsxaC-4RP6hJ7HLdKa-0kUawWbteYA94kDjg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:23.563Z,,
https://www.google.com/maps/place/Smith+Scott+L+CPA/data=!4m7!3m6!1s0x8815e3a7f2afdd79:0xe5cd3162eda2090c!8m2!3d41.1274554!4d-85.1482488!16s%2Fg%2F1vxf_s8x!19sChIJed2v8qfjFYgRDAmi7WIxzeU,Smith Scott L CPA,5.0,1,Accountant,"5315 Industrial Rd, Fort Wayne, IN 46825, United States","4VG2+XP Fort Wayne, Indiana, USA",,+1 260-483-0044,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gwFDjin0LVZVWHIiyiCTwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.8285&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:26.446Z,,
"https://www.google.com/maps/place/CPA+%26+Business+Advisors,+PC/data=!4m7!3m6!1s0x4f386cc0f5df0c3:0x2ffbd216a61623d0!8m2!3d41.0899012!4d-85.1436751!16s%2Fg%2F11lt9kl570!19sChIJw_BdD8yG8wQR0CMWphbS-y8","CPA & Business Advisors, PC",,,Accounting firm,"200 6th St, Fort Wayne, IN 46808, United States","3VQ4+XG Fort Wayne, Indiana, USA",https://cpabapc.com/,+1 260-467-1444,Closed ⋅ Opens 9 pm Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tTDDTzIzdIghbLH1KTDI-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.5678&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 pm–12 am,12 am–5:30 pm,Closed,9:30 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:31.122Z,,
https://www.google.com/maps/place/Haines+Isenbarger+%26+Skiba+LLC/data=!4m7!3m6!1s0x8815e68f66ad9aff:0x393fa1c00d9f812d!8m2!3d41.1380316!4d-85.1610317!16s%2Fg%2F1tywyk5q!19sChIJ_5qtZo_mFYgRLYGfDcChPzk,Haines Isenbarger & Skiba LLC,5.0,1,Accountant,"6418 Lima Rd, Fort Wayne, IN 46818, United States","4RQQ+6H Fort Wayne, Indiana, USA",http://www.hainescpa.com/,+1 260-436-9500,Closed ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqleJDSVQXYXXkGyI4yVe9P7AZzKkQYyyrjkRQVN34p5Z3PqwzMjZ9NWaHxSH5ZoidJ871nPwBHhQvTW-HjZrUEnYVk3FZJLi42TqI6pxSCJsLFSdtvEFmGaWcyK5a5CScq5Y4y=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:36.018Z,,
"https://www.google.com/maps/place/David+L.+Wade+%26+Associates,+P.C./data=!4m7!3m6!1s0x8815e3037117c853:0x8cbdae13ad94c7e!8m2!3d41.1759896!4d-85.1469042!16s%2Fg%2F1vp74cvq!19sChIJU8gXcQPjFYgRfkzZOuHaywg","David L. Wade & Associates, P.C.",5.0,1,Accountant,"10125 Dawsons Creek Blvd, Fort Wayne, IN 46825, United States","5VG3+96 Fort Wayne, Indiana, USA",http://dlwcpa.com/,+1 260-483-1174,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6CtcHj06XeTjg_dXE8KX9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.208495&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:41.303Z,,
https://www.google.com/maps/place/The+Counting+House+Accountancy+Corporation/data=!4m7!3m6!1s0x8815e5b879dd182b:0xbcfc2fb3c789dbfb!8m2!3d41.0472584!4d-85.1684212!16s%2Fg%2F11b8zzwr_4!19sChIJKxjdebjlFYgR-9uJx7Mv_Lw,The Counting House Accountancy Corporation,,,Certified public accountant,"2216 Opechee Way, Fort Wayne, IN 46809, United States","2RWJ+WJ Fort Wayne, Indiana, USA",https://thecountinghouse.us/,+1 260-415-3142,,https://lh3.googleusercontent.com/p/AF1QipN0txb6lmH5Raizde7eriWOGm_3qp8XODaQvzFA=w1178-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:43.915Z,LGBTQ+ friendly,
https://www.google.com/maps/place/DJH+CPA+LLC/data=!4m7!3m6!1s0x8815fc7e1f0b35a1:0xecaad93ddf772329!8m2!3d41.0986694!4d-85.0646412!16s%2Fg%2F11hqbgg8_z!19sChIJoTULH378FYgRKSN33z3Zquw,DJH CPA LLC,,,Accounting firm,"6010 E State Blvd, Fort Wayne, IN 46815, United States","3WXP+F4 Fort Wayne, Indiana, USA",http://djh-cpa.com/,+1 260-338-4798,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2V9IJy1vgXmzEEW-qFhzpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.19583&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:46.633Z,,
