placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,isBlackOwned,attributes
https://www.google.com/maps/place/Flourishing+Life+Counseling/data=!4m7!3m6!1s0x54ae5394e68ee1f7:0x1d0a96aebe1f113f!8m2!3d43.620835!4d-116.375004!16s%2Fg%2F11kqkxs6wr!19sChIJ9-GO5pRTrlQRPxEfvq6WCh0,Flourishing Life Counseling,,,Mental health clinic,"1560 S Carol St, Meridian, ID 83646, United States","JJCF+8X Meridian, Idaho, USA",http://flfamilycounseling.com/,+1 208-366-1607,"Closes soon · 6 pm · Opens 9 am Tue

Updated by this business 8 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S-EnhJgwzXWZyGfm4pZaSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.055416&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:44:48.933Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,Closed,,
https://www.google.com/maps/place/Serenity+Neuropsychology+PLLC%2FDr+Melody+Snider/data=!4m7!3m6!1s0x54ae5441aa30e55d:0x41445ca215446da7!8m2!3d43.6275179!4d-116.3549645!16s%2Fg%2F11bbrp9lsw!19sChIJXeUwqkFUrlQRp21EFaJcREE,Serenity Neuropsychology PLLC/Dr Melody Snider,5.0,3,Neuropsychologist,"2498 N Stokesberry Pl Ste 150, Meridian, ID 83646, United States","JJHW+22 Meridian, Idaho, USA",http://www.idahoserenitycounseling.com/,+1 208-957-5450,Open · Closes 10 pm,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DkpRC38SVtw4ufx7O6oAuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.743866&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:44:54.010Z,9:30 am–10 pm,9:30 am–10 pm,9:30 am–10 pm,9:30 am–10 pm,9:30 am–7 pm,Closed,Closed,,
https://www.google.com/maps/place/The+Counseling+Center+at+Tree+City/data=!4m7!3m6!1s0x54ae5598f4ab200d:0x404289053bbe2d49!8m2!3d43.639833!4d-116.3527362!16s%2Fg%2F11lpsdc5y0!19sChIJDSCr9JhVrlQRSS2-OwWJQkA,The Counseling Center at Tree City,3.9,18,Mental health service,"3852 N Eagle Rd, Boise, ID 83713, United States","JJQW+WW Boise, Idaho, USA",http://treecitycounselorsboise.com/,+1 208-378-0014,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p0R7NBD9CLt8bm_iEyrAlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.92999&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:44:59.074Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Vance+Medical/data=!4m7!3m6!1s0x54ae53ed0191c69b:0xc49f2a66220b0cd6!8m2!3d43.6130178!4d-116.3940527!16s%2Fg%2F11by_h4q8b!19sChIJm8aRAe1TrlQR1gwLImYqn8Q,Vance Medical,4.9,95,Alternative medicine practitioner,"1001 N Meridian Rd, Meridian, ID 83642, United States","JJ74+69 Meridian, Idaho, USA",https://vancemedical.com/,+1 208-258-7558,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipO40U84-Yl7H8XOLSL2HDjEe2IX87nZpIPLg0N4=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:03.856Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,,
https://www.google.com/maps/place/EverMind/data=!4m7!3m6!1s0xf05e7aa7b01d6c3:0x9763acf9b75222f3!8m2!3d43.5953338!4d-116.3624795!16s%2Fg%2F11v5bjgwhj!19sChIJw9YBe6rnBQ8R8yJSt_msY5c,EverMind,,,Mental health service,"1047 S Wells St, Meridian, ID 83642, United States","HJWQ+42 Meridian, Idaho, USA",https://myevermindhealth.com/,+1 208-297-3428,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ot7LqNt7HrRZaoIc31ITuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.81181&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:08.520Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Advanced+Clinical+Trauma+Services/data=!4m7!3m6!1s0x54ae57b0fbda3037:0x599f9cc7fad1bddc!8m2!3d43.6001778!4d-116.3580759!16s%2Fg%2F11qn9hcw3l!19sChIJNzDa-7BXrlQR3L3R-secn1k,Advanced Clinical Trauma Services,3.5,8,Mental health clinic,"2950 E Magic View Dr #192, Meridian, ID 83642, United States","JJ2R+3Q Meridian, Idaho, USA",,+1 208-600-2184,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3WMQXHhLmJy0vLwCEi1g9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.414883&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:13.467Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Aspire+Wellness+PC/data=!4m7!3m6!1s0x54b8c8b78e6e4b99:0x2dd8a07cd11e766e!8m2!3d43.6415463!4d-116.3556563!16s%2Fg%2F11dy_kk4sg!19sChIJmUtujrfIuFQRbnYe0Xyg2C0,Aspire Wellness PC,4.7,18,Medical clinic,"13909 W Wainwright Dr, Boise, ID 83713, United States","JJRV+JP Boise, Idaho, USA",https://aspire-wellness.net/,+1 208-607-3738,"Closed · Opens 9 am Tue

Confirmed by phone call 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMSgwLgQs95p0l2EGmCxdxJbzY9FT_CXoAyWson=w408-h408-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:18.599Z,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–3:30 pm,Closed,Closed,,
https://www.google.com/maps/place/Thomason+Counseling+Services/data=!4m7!3m6!1s0x54ae555d77c167cb:0x6f6c8eff317615ea!8m2!3d43.6283698!4d-116.3554196!16s%2Fg%2F11hzy00w71!19sChIJy2fBd11VrlQR6hV2Mf-ObG8,Thomason Counseling Services,4.2,9,Counselor,"2596 N Stokesberry Pl #105, Meridian, ID 83646, United States","JJHV+8R Meridian, Idaho, USA",http://www.thomasoncounseling.com/,+1 208-918-1636,Closes soon · 6 pm · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a0frmzLex3Ke0GmtRk25EQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.72925&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:23.447Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,,
https://www.google.com/maps/place/Dragonfly+Counseling+PLLC/data=!4m7!3m6!1s0x54ae531975101e67:0xe1d224f886ee0c66!8m2!3d43.6125232!4d-116.3919118!16s%2Fg%2F11g0cc2np5!19sChIJZx4QdRlTrlQRZgzuhvgk0uE,Dragonfly Counseling PLLC,5.0,3,Counselor,"925 N Main St, Meridian, ID 83642, United States","JJ75+26 Meridian, Idaho, USA",http://www.dragonflycounseling.net/,+1 208-207-8800,Closed · Opens 12 pm Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP6Wa2XMFKGX7DzXtBcy9Ok4HMxMP8n8rQX0gsY=w408-h332-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:28.708Z,Closed,Closed,12–5 pm,12–5 pm,12–5 pm,Closed,Closed,,
https://www.google.com/maps/place/LivingBalance+Counseling/data=!4m7!3m6!1s0x54ae5475f2b40411:0x9288cf9d4be2bdd5!8m2!3d43.617809!4d-116.383452!16s%2Fg%2F1tzgnyjb!19sChIJEQS08nVUrlQR1b3iS53PiJI,LivingBalance Counseling,4.3,6,Family counselor,"845 E Fairview Ave #100, Meridian, ID 83642, United States","JJ98+4J Meridian, Idaho, USA",http://www.livingbalancecounseling.com/,+1 208-342-2273,Closes soon · 6:30 pm · Opens 11 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PTtfIkHV6vwIEQUt-AHfjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.25168&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:33.683Z,11 am–6:30 pm,11 am–6:30 pm,11 am–6:30 pm,11 am–6:30 pm,11 am–6:30 pm,12:30–5 pm,Closed,,
https://www.google.com/maps/place/Camilla+Cafferty+LCPC/data=!4m7!3m6!1s0x54ae53eda50d7d0b:0xe943266bc9771eb3!8m2!3d43.6126441!4d-116.392682!16s%2Fg%2F1tdyfbz9!19sChIJC30Npe1TrlQRsx53yWsmQ-k,Camilla Cafferty LCPC,5.0,2,Counselor,"39 E State Ave, Meridian, ID 83642, United States","JJ74+3W Meridian, Idaho, USA",https://www.stateavewellness.com/,+1 208-994-3599,Closed · Opens 10 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1Pt3xvdAvOOL61oMMQUH9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.09564&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:38.723Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Refuge+Counseling+Center/data=!4m7!3m6!1s0x54ae554470291d1b:0x49c2ba8dfa08d7b5!8m2!3d43.6404853!4d-116.3750331!16s%2Fg%2F11t_z3fc1b!19sChIJGx0pcERVrlQRtdcI-o26wkk,Refuge Counseling Center,3.8,4,Mental health service,"1565 E Leigh Fld Dr STE 100, Meridian, ID 83646, United States","JJRF+5X Meridian, Idaho, USA",http://www.refugecounseling.com/,+1 208-465-4985,Closes soon · 6 pm · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNXAQrmNvkWmdef0TllpEfZwuCXaqQdHspAGrvZ=w408-h261-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:44.327Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,,
https://www.google.com/maps/place/Avanzar+Wellness/data=!4m7!3m6!1s0x54ae55aec143b35b:0x35e3169bd9a0b3dc!8m2!3d43.6202245!4d-116.3078902!16s%2Fg%2F11fv4gpxgb!19sChIJW7NDwa5VrlQR3LOg2ZsW4zU,Avanzar Wellness,4.0,8,Mental health clinic,"10096 W Fairview Ave STE 160, Boise, ID 83704, United States","JMCR+3R Boise, Idaho, USA",http://www.avanzarwellness.com/,+1 208-908-7882,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L24p07KlO5SlHllmaU9KRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.854176&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:49.187Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Family+Counseling+Services+MERIDIAN/data=!4m7!3m6!1s0x54ae53b92aaf788f:0x333570578aa8b024!8m2!3d43.620963!4d-116.384339!16s%2Fg%2F1tjdwmmk!19sChIJj3ivKrlTrlQRJLCoildwNTM,Family Counseling Services MERIDIAN,4.3,12,Mental health service,"1799 N Lakes Pl, Meridian, ID 83646, United States","JJC8+97 Meridian, Idaho, USA",http://www.fcsmeridian.com/,+1 208-888-5905,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN-Kojb0gtNweFIm8YqJul33nHYFdeGVqZmER37=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:54.072Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,,
https://www.google.com/maps/place/New+Light+Counseling/data=!4m7!3m6!1s0x54aef94d1129dfbd:0x939ccd7b180d326f!8m2!3d43.600483!4d-116.4006404!16s%2Fg%2F11kn1b1sl1!19sChIJvd8pEU35rlQRbzINGHvNnJM,New Light Counseling,,,Mental health service,"429 SW 5th Ave #110, Meridian, ID 83642, United States","JH2X+5P Meridian, Idaho, USA",http://newlightcounsel.com/,+1 208-315-9094,Closes soon · 6 pm · Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPrdkLK5pCAUutNB247peZNURiSyek1kqQF7cRl=w408-h543-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:45:59.001Z,9 am–6 pm,10 am–5 pm,9 am–5 pm,9 am–4 pm,10 am–3 pm,Closed,Closed,,
"https://www.google.com/maps/place/Idaho+Neuropsychology,+PLLC/data=!4m7!3m6!1s0x54ae57f874df354d:0x95716862080e31fb!8m2!3d43.5926356!4d-116.3149957!16s%2Fg%2F11kpkc8j2q!19sChIJTTXfdPhXrlQR-zEOCGJocZU","Idaho Neuropsychology, PLLC",5.0,11,Mental health service,"1305 S Five Mile Rd, Boise, ID 83709, United States","HMVP+32 Boise, Idaho, USA",https://www.idahoneuropsychology.com/,+1 208-789-0910,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMRRxX_tEs-t7-TaylRKjMcN30Mw-ZTT92YT4uD=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:03.887Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,,
https://www.google.com/maps/place/Wind+Rivers+Counseling/data=!4m7!3m6!1s0x54ae51bbbd2304df:0xff3f16a47ed132e9!8m2!3d43.5768092!4d-116.3943096!16s%2Fg%2F11h3kp41xx!19sChIJ3wQjvbtRrlQR6TLRfqQWP_8,Wind Rivers Counseling,,,Medical Center,"3061 S Meridian Rd, Meridian, ID 83642, United States","HJG4+P7 Meridian, Idaho, USA",http://www.windriverscounseling.com/,+1 208-620-5399,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwoevHXsgk35TIBTsrrPq4o8rmOK3f-cr9k-m0ShmGgzlrhu71vKA22fSGzP8JRDfhlw89zEksmNu4Hy2HIA8jYPUMEh4tiD_4Vksnq7JtfXn0CdFjnGoHvWZoxF9TH_b5HxA=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:08.719Z,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–5 pm,8:30 am–3 pm,Closed,,
https://www.google.com/maps/place/Meridian+Psychological+Center/data=!4m7!3m6!1s0x54ae5401f4b6d1d7:0xbe28396e8538060b!8m2!3d43.6051881!4d-116.3600831!16s%2Fg%2F113j3mm73!19sChIJ19G29AFUrlQRCwY4hW45KL4,Meridian Psychological Center,1.0,1,Psychologist,"2770 E Franklin Rd, Meridian, ID 83642, United States","JJ4Q+3X Meridian, Idaho, USA",,+1 208-855-0660,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dw-t71jfkz34nPaRHb5cZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.69315&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:11.540Z,,,,,,,,,
https://www.google.com/maps/place/Omega+Mental+Health+Services/data=!4m7!3m6!1s0x54aeff0d3f5f6d0f:0xb11c508aa81a5a29!8m2!3d43.658068!4d-116.264512!16s%2Fg%2F1th5zj4r!19sChIJD21fPw3_rlQRKVoaqIpQHLE,Omega Mental Health Services,3.8,114,Mental health clinic,"5985 W State St, Boise, ID 83703, United States","MP5P+65 Boise, Idaho, USA",https://omegahealthservices.com/,+1 208-853-0071,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwlMdSub07Yk-VSA6e-aMffJnC__FrbSt46Gl810v_KiDneqESiI0ed4Vf1kiUDTwOuz1Nlx9aOoz9Vsv8I6CZD9VKvN1beWpXqwcbZdEULyHnmw1fKZGo-cSsYbpG8RxchQMVgOA=w408-h306-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:16.619Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,,
https://www.google.com/maps/place/Early+Autism+Services/data=!4m7!3m6!1s0x54ae55e58e73640b:0x56e8231bfdd14425!8m2!3d43.6282967!4d-116.3560972!16s%2Fg%2F11t_tfm_h1!19sChIJC2RzjuVVrlQRJUTR_Rsj6FY,Early Autism Services,5.0,7,Mental health service,"2549 N Stokesberry Pl, Meridian, ID 83646, United States","JJHV+8H Meridian, Idaho, USA",https://www.earlyautismservices.com/locations/boise,+1 208-871-2102,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNsVaWESv8f9k-8J0vd_ACJdy7bFcVbaohtWW3D=w408-h301-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:21.709Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Lifespan+Wellness,+PLLC/data=!4m7!3m6!1s0x54ae538d3079e5eb:0xdaccdd35c2e5f638!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11cmzvj5sm!19sChIJ6-V5MI1TrlQROPblwjXdzNo","Lifespan Wellness, PLLC",5.0,13,Mental health service,,,http://www.lifespanofidaho.com/,+1 208-888-6264,Closed · Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPL4QtMrfR1ebnrYh3wRV9GiknTwMbjRFgoHfxz=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:26.724Z,7 am–5:30 pm,7 am–5:30 pm,7 am–12:30 pm,7 am–5:30 pm,Closed,Closed,Closed,,
https://www.google.com/maps/place/Lifeways+Hospital/data=!4m7!3m6!1s0x54ae55e34847a8d9:0xfa646bfccf8352e7!8m2!3d43.627102!4d-116.2823848!16s%2Fg%2F1tfpt_86!19sChIJ2ahHSONVrlQR51KDz_xrZPo,Lifeways Hospital,3.2,41,Mental health service,"8050 W Northview St, Boise, ID 83704, United States","JPG9+R2 Boise, Idaho, USA",http://lifeways.org/,+1 208-327-0504,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C-vkkWwiUcsYdTX_BNlMtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.475367&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:31.583Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Andersen+Family+Care/data=!4m7!3m6!1s0x54ae559762d4d731:0x8253e5a1831e66a7!8m2!3d43.641953!4d-116.433121!16s%2Fg%2F11n77702yp!19sChIJMdfUYpdVrlQRp2Yeg6HlU4I,Andersen Family Care,4.9,166,Medical clinic,"3167 W Belltower Dr, Meridian, ID 83646, United States","JHR8+QQ Meridian, Idaho, USA",https://www.andersenfamilycare.com/,+1 208-908-7797,"Closed · Opens 8 am Tue

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipNNlyIjssjaxlYKRIsInO5ZICK5vhKYeig-SZ34=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:36.435Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,,
"https://www.google.com/maps/place/Nicole+Massari,+LCPC/data=!4m7!3m6!1s0x54ae548a7aaac74d:0x73124eaf9350b5e0!8m2!3d43.639715!4d-116.3755239!16s%2Fg%2F11f5h7fyz1!19sChIJTceqeopUrlQR4LVQk69OEnM","Nicole Massari, LCPC",5.0,2,Mental health service,"1500 E Heritage Park St #125, Meridian, ID 83646, United States","JJQF+VQ Meridian, Idaho, USA",,+1 208-866-1822,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z2NIAClnHje78AGK9sghCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.4561&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:39.203Z,,,,,,,,,
https://www.google.com/maps/place/Pride+Mental+Health/data=!4m7!3m6!1s0x54ae55abe11e0fc5:0x46b9ccfd311e1091!8m2!3d43.6198462!4d-116.3001539!16s%2Fg%2F11grr540lw!19sChIJxQ8e4atVrlQRkRAeMf3MuUY,Pride Mental Health,5.0,7,Mental health service,"9488 Fairview Ave, Boise, ID 83704, United States","JM9X+WW Boise, Idaho, USA",http://www.pridementalhealth.com/,+1 208-322-2928,Closed · Opens 8:30 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOjvTj8TyVBytcOPh6Swv0pavL1I1cdkWfUn05y=w408-h322-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:44.375Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,,
https://www.google.com/maps/place/Intermountain+Hospital/data=!4m7!3m6!1s0x54ae563d8b8f3ab3:0x39d4444385221a5d!8m2!3d43.6074785!4d-116.2678469!16s%2Fg%2F1tdwk6s1!19sChIJszqPiz1WrlQRXRoihUNE1Dk,Intermountain Hospital,3.0,445,Mental health clinic,"303 N Allumbaugh St, Boise, ID 83704, United States","JP4J+XV Boise, Idaho, USA",https://intermountainhospital.com/,+1 800-321-5984,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPRLnIFEoRqij-yElVsVN21ztmkFEsuh6j5e4Vt=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:49.444Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/St.+Luke%27s+Clinic+-+Lifestyle+Medicine:+Meridian,+E+Louise+Dr./data=!4m7!3m6!1s0x54ae570492916393:0x7f08b4b441ef5378!8m2!3d43.6017744!4d-116.3501427!16s%2Fg%2F11gmw8hw6z!19sChIJk2ORkgRXrlQReFPvQbS0CH8","St. Luke's Clinic - Lifestyle Medicine: Meridian, E Louise Dr.",4.9,14,Heart hospital,"Meadowlake Building, 3525 E Louise Dr Suite 500, Meridian, ID 83642, United States","JJ2X+PW Meridian, Idaho, USA",https://www.stlukesonline.org/communities-and-locations/facilities/clinics/st-lukes-heart-health-and-rehabilitation-center,+1 208-706-7050,"Closed · Opens 8 am Tue

Confirmed by this business 12 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=glP2Y-l1bX8aTAJu9Ohzvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.849236&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:54.416Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/RK+Counseling+PLLC+;+Rikki+Davlin/data=!4m7!3m6!1s0x54ae4c6f2c4c88b3:0x52963965e792783c!8m2!3d43.6420851!4d-116.3548861!16s%2Fg%2F11c0wmcsz5!19sChIJs4hMLG9MrlQRPHiS52U5llI,RK Counseling PLLC ; Rikki Davlin,5.0,2,Mental health service,"13900 W Wainwright Dr, Boise, ID 83713, United States","JJRW+R2 Boise, Idaho, USA",http://www.rkwellness.com/,+1 208-505-6951,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGE2mp6mamMyKQCtMjny-kDHv5hkRGTktWy-OzPip2KxeG3m6H4sDh0-cjVjl6fjxkc3xJhJxjb5vxAMRSZsWsq9Tf4vK13T1gwO0mdAy8pKDCZJ9NdHeNJP0-9MOkQ2Nw3aI=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T00:46:59.159Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,,
