placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday
https://www.google.com/maps/place/Grace+Hope+and+Healing+Counseling+LLC/data=!4m7!3m6!1s0x8760bd25d6bd506f:0x90785a1bd289876b!8m2!3d42.8492587!4d-106.3218754!16s%2Fg%2F11flgbpg10!19sChIJb1C91iW9YIcRa4eJ0htaeJA,Grace Hope and Healing Counseling LLC,4.8,6,Wellness center,"145 S Durbin St Suite 307, Casper, WY 82601, United States","RMXH+P6 Casper, Wyoming, USA",http://www.gracehopeandhealing.com/,+1 307-333-6611,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qbdKVjaMkIvm1Knd00RBtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.626595&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:06.348Z,8 am–5 pm,8 am–7 pm,8 am–5 pm,8 am–7 pm,Closed,Closed,Closed
https://www.google.com/maps/place/Cedar+Ridge+Child+and+Family+Counseling/data=!4m7!3m6!1s0x8760bb9c61ceb2e9:0x59af0e2527118100!8m2!3d42.8614723!4d-106.335066!16s%2Fg%2F1263jtr1l!19sChIJ6bLOYZy7YIcRAIERJyUOr1k,Cedar Ridge Child and Family Counseling,2.6,5,Counselor,"800 Werner Ct #200, Casper, WY 82601, United States","VM67+HX Casper, Wyoming, USA",http://cedarridgecounselingwyo.com/,+1 307-333-1301,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0OhLdXlG3pFojANqLdtnKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.69377&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:11.420Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Mountains+Edge+Counseling/data=!4m7!3m6!1s0x5335fabdeaf0ddcb:0x93b708be1855956f!8m2!3d42.8508417!4d-106.3352097!16s%2Fg%2F11b7y7ssww!19sChIJy93w6r36NVMRb5VVGL4It5M,Mountains Edge Counseling,,,Mental health service,"701 Antler Dr Suite 211, Casper, WY 82601, United States","VM27+8W Casper, Wyoming, USA",https://mountainsedgecounseling.com/,+1 307-751-4268,Closed · Opens 8 am Tue,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipM-NErd55fRvoaah6Gzc5VV_mMRtzhQYOLPW2H2=w408-h606-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:16.161Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,Closed
"https://www.google.com/maps/place/Trevor+P.+Gessel,+M.D./data=!4m7!3m6!1s0x8760bbcb522db771:0x27ce2932b21d91da!8m2!3d42.8349168!4d-106.2696931!16s%2Fg%2F11fpv8fhfv!19sChIJcbctUsu7YIcR2pEdsjIpzic","Trevor P. Gessel, M.D.",5.0,219,Physiatrist,"4140 Centennial Hills Blvd, Casper, WY 82609, United States","RPMJ+X4 Casper, Wyoming, USA",https://www.wyoortho.com/doctors/trevor-p-gessel-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,+1 307-265-7205,Closed · Opens 8 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipPff7EhldOb-uBffThaiKybqNjNxQwNQD7zoA-A=w408-h545-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:20.947Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Barnosky+Counseling+Services/data=!4m7!3m6!1s0x8760bd6e4d411803:0x2fa520e0bcdfec61!8m2!3d42.8444638!4d-106.3240915!16s%2Fg%2F11svc6p4w_!19sChIJAxhBTW69YIcRYezfvOAgpS8,Barnosky Counseling Services,5.0,7,Counselor,"604 S Wolcott St, Casper, WY 82601, United States","RMVG+Q9 Casper, Wyoming, USA",http://www.bcscasper.com/,+1 307-439-6345,Open · Closes 9 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uLycpJVCoWLPFEqF5IYcVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.58142&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:25.693Z,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed
https://www.google.com/maps/place/Drug+Detox+Casper+WY/data=!4m7!3m6!1s0x8760bdd62a8b8b11:0xa32e4714287b227d!8m2!3d42.8556107!4d-106.3358685!16s%2Fg%2F11vwv9bnj_!19sChIJEYuLKta9YIcRfSJ7KBRHLqM,Drug Detox Casper WY,,,Mental health service,"N Poplar St, Casper, WY 82601, United States","VM47+6M Casper, Wyoming, USA",https://www.cobbrecovery.com/wyoming/casper/,+1 307-456-6341,Open 24 hours,LGBTQ+ friendly,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7niScF0IvY8nXD7n5V7I_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.89514&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:30.331Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
https://www.google.com/maps/place/Casper+Orthopedics/data=!4m7!3m6!1s0x8760bbea04c2fc73:0x329b95d48746f895!8m2!3d42.8349204!4d-106.2685761!16s%2Fg%2F1tqg0tty!19sChIJc_zCBOq7YIcRlfhGh9SVmzI,Casper Orthopedics,4.8,720,Orthopedic clinic,"4140 Centennial Hills Blvd, Casper, WY 82609, United States","RPMJ+XH Casper, Wyoming, USA",https://www.wyoortho.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,+1 307-265-7205,Closed · Opens 8 am Tue,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPXBONbz1NL-r3gqXoxqi0gC8ayOtbAEOkvO5tKgCR3NXcAVaSNa2dumNbbuxJQun39ZABby3xU3tKmAZ9Txg3DaekJ02f8GuwncRRWN1dzZE5KQ4AQpmdjIra3saQMbrhiK3s=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:35.672Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Frank+Delreal/data=!4m7!3m6!1s0x8760bc83ca4c0001:0x598a8981f5c0bd13!8m2!3d42.8481213!4d-106.3064849!16s%2Fg%2F11qgb7hm1g!19sChIJAQBMyoO8YIcRE73A9YGJilk,Frank Delreal,,,Psychiatrist,"231 S Wilson St, Casper, WY 82601, United States","RMXV+6C Casper, Wyoming, USA",,+1 307-265-3791,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QpbaDmgpu-rIgXqcX9H2PQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.31851&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:38.360Z,,,,,,,
https://www.google.com/maps/place/You+First+Counseling+Services/data=!4m7!3m6!1s0x8760bb484ef8fccb:0x7f47ac2f24aeff87!8m2!3d42.8501781!4d-106.2730849!16s%2Fg%2F11y6yhcp41!19sChIJy_z4Tki7YIcRh_-uJC-sR38,You First Counseling Services,5.0,2,EMDR psychotherapist,"4160 E 2nd St, Casper, WY 82609, United States","VP2G+3Q Casper, Wyoming, USA",https://www.youfirstcs.com/,+1 315-375-2007,Closed · Opens 8 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipNlYExcJlOYNbiykDjia5uHmhFDBpm-6hK2AbyC=w408-h612-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:43.178Z,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,Closed,Closed
https://www.google.com/maps/place/Mind+and+Thought+Counseling+LLC/data=!4m7!3m6!1s0x8760bca21f115743:0x39780c021e0afc85!8m2!3d42.8508417!4d-106.3352097!16s%2Fg%2F11ggq_6n2_!19sChIJQ1cRH6K8YIcRhfwKHgIMeDk,Mind and Thought Counseling LLC,3.0,2,Mental health service,"701 Antler Dr Suite 110, Casper, WY 82601, United States","VM27+8W Casper, Wyoming, USA",http://mindandthought.com/,+1 307-466-8008,"Closed · Opens 9 am Tue

Confirmed by phone call 10 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipMP7MsVQ6ylT-HKuwT4oF3G6tR9gwnl0WguMlxH=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:47.916Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed
https://www.google.com/maps/place/Wyoming+Psychiatry+%26+Consultation+LLC/data=!4m7!3m6!1s0x20a20571632fe143:0xe8142b5dbe27d833!8m2!3d43.0002935!4d-107.5534015!16s%2Fg%2F11pkbq0gbk!19sChIJQ-EvY3EFoiARM9gnvl0rFOg,Wyoming Psychiatry & Consultation LLC,5.0,1,Mental health clinic,,,http://www.wypsychiatry.com/,+1 307-264-2423,,,,https://lh3.googleusercontent.com/p/AF1QipO0eV9xjZp-CHtzK9GakKf0nu4suSUtQhVe7t5K=w523-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:50.554Z,,,,,,,
https://www.google.com/maps/place/Windy+Ridge+Psychological+Services/data=!4m7!3m6!1s0x8760bb523da2814f:0x8208e314b949dd71!8m2!3d42.8307426!4d-106.3451081!16s%2Fg%2F1tfpk936!19sChIJT4GiPVK7YIcRcd1JuRTjCII,Windy Ridge Psychological Services,,,Psychologist,"1607 CY Ave #302, Casper, WY 82604, United States","RMJ3+7X Casper, Wyoming, USA",https://www.cherylgodley.com/,+1 307-234-0500,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fiIu5Tn9LlARPZzU-PevzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.67346&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:53.302Z,,,,,,,
https://www.google.com/maps/place/Andrea+Swanson+MS+LPC+NCC+Paintbrush+Counseling/data=!4m7!3m6!1s0x8760bb9c61c99199:0x61b239becc984d9b!8m2!3d42.8356259!4d-106.2936294!16s%2Fg%2F11r8zgbmh!19sChIJmZHJYZy7YIcRm02YzL45smE,Andrea Swanson MS LPC NCC Paintbrush Counseling,5.0,3,Counselor,"2510 E 15th St # 10, Casper, WY 82609, United States","RPP4+7G Casper, Wyoming, USA",,+1 307-267-5947,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O2HYhQJaerMvODN-bJs0Pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.5356655&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:49:58.474Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Herter+Jack+PhD/data=!4m7!3m6!1s0x8760bca423039d53:0xd2530816539cc109!8m2!3d42.8464738!4d-106.3315259!16s%2Fg%2F1tgns4bp!19sChIJU50DI6S8YIcRCcGcUxYIU9I,Herter Jack PhD,5.0,1,Psychologist,"535 W Yellowstone Hwy, Casper, WY 82601, United States","RMW9+H9 Casper, Wyoming, USA",,+1 307-235-9004,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nNbGkA6fDV8mADPL5Mh4nQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.92175&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:01.238Z,,,,,,,
https://www.google.com/maps/place/Mark+Vuolo/data=!4m7!3m6!1s0x8760bccdb4000001:0x50ffce6fe259373d!8m2!3d42.8667163!4d-106.342332!16s%2Fg%2F11qgb7tn4m!19sChIJAQAAtM28YIcRPTdZ4m_O_1A,Mark Vuolo,,,Psychiatrist,"1430 Wilkins Cir #154, Casper, WY 82601, United States",,,+1 307-237-9583,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GD9-S8PVDoft7KIV_RwTLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.08707&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:03.833Z,,,,,,,
https://www.google.com/maps/place/Grace+family+Practice/data=!4m7!3m6!1s0x8760bc84f684231b:0xc6f997aec99d9fda!8m2!3d42.8516718!4d-106.3082796!16s%2Fg%2F11ckr6_gp9!19sChIJGyOE9oS8YIcR2p-dya6X-cY,Grace family Practice,,,Nurse practitioner,"1298 E A St #1200, Casper, WY 82601, United States","VM2R+MM Casper, Wyoming, USA",,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I-RWoSzHjrGRzgT4JW2DJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.68417&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:06.551Z,,,,,,,
https://www.google.com/maps/place/AnonyCare/data=!4m7!3m6!1s0x8760bd22dc79761f:0xcc66958e99415990!8m2!3d42.8500628!4d-106.3251743!16s%2Fg%2F11t2cd3qrc!19sChIJH3Z53CK9YIcRkFlBmY6VZsw,AnonyCare,,,Mental health service,"100 S Center St, Casper, WY 82601, United States","VM2F+2W Casper, Wyoming, USA",http://anonycare.com/,,Closed · Opens 11:30 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BNtt7d8JUK9q3dTrNrjmcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.1568&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:11.215Z,11:30 am–5:20 pm,11:30 am–5:20 pm,11:30 am–5:20 pm,11:30 am–5:20 pm,11:30 am–5:20 pm,Open 24 hours,Open 24 hours
https://www.google.com/maps/place/Combs+Psychotherapy+LLC/data=!4m7!3m6!1s0x8760bb57871d1def:0x52e1558b5733bd87!8m2!3d42.8351557!4d-106.3118055!16s%2Fg%2F11sw6p9pnz!19sChIJ7x0dh1e7YIcRh70zV4tV4VI,Combs Psychotherapy LLC,,,Mental health service,"1025 E 15th St Suite 8, Casper, WY 82601, United States","RMPQ+37 Casper, Wyoming, USA",,+1 307-215-4064,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PKGJk8S1fC18wapKt9gr9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.29784&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:13.821Z,,,,,,,
https://www.google.com/maps/place/Wyoming+Recovery/data=!4m7!3m6!1s0x8760bc83b5c170b7:0x12aba72c787efe03!8m2!3d42.8481187!4d-106.3064773!16s%2Fg%2F1td42zrp!19sChIJt3DBtYO8YIcRA_5-eCynqxI,Wyoming Recovery,4.3,18,Addiction treatment center,"231 S Wilson St, Casper, WY 82601, United States","RMXV+6C Casper, Wyoming, USA",https://www.wyomingrecovery.com/,+1 307-265-3791,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QpbaDmgpu-rIgXqcX9H2PQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.07081&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:19.021Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed
"https://www.google.com/maps/place/Tricia+Miller,+LCSW/data=!4m7!3m6!1s0x8760bd952f5330f3:0xe688742bf585b165!8m2!3d42.8614723!4d-106.335066!16s%2Fg%2F11xfr2p6cp!19sChIJ8zBTL5W9YIcRZbGF9St0iOY","Tricia Miller, LCSW",,,Mental health service,"800 Werner Ct #200, Casper, WY 82601, United States","VM67+HX Casper, Wyoming, USA",,+1 307-333-1301,Open · Closes 5 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0OhLdXlG3pFojANqLdtnKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.69377&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:23.791Z,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,Closed,Closed
"https://www.google.com/maps/place/Carrie+Corrigan+LPC/@42.8508417,-106.3352097,17z/data=!3m1!4b1!4m6!3m5!1s0x8760bd9e433262d9:0x863a14b92cb62232!8m2!3d42.8508417!4d-106.3352097!16s%2Fg%2F11yp5y_5lj",Carrie Corrigan LPC,,,Mental health service,"701 Antler Dr, Casper, WY 82601, United States","VM27+8W Casper, Wyoming, USA",,+1 307-215-5192,,,,,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:28.445Z,,,,,,,
https://www.google.com/maps/place/Natrona+Collective+Health+Trust/data=!4m7!3m6!1s0x8760bc83963e6839:0x5a7f675d750f9ef2!8m2!3d42.8464027!4d-106.3247825!16s%2Fg%2F11cm6djlpt!19sChIJOWg-loO8YIcR8p4PdV1nf1o,Natrona Collective Health Trust,5.0,2,Non-profit organization,"421 S Center St, Casper, WY 82601, United States","RMWG+H3 Casper, Wyoming, USA",https://collectivehealthtrust.org/,+1 307-243-2160,,,,https://lh3.googleusercontent.com/p/AF1QipPitQWJjoxE5190VXUoJnLEkFHS4c_I8dXkTkCl=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:31.413Z,,,,,,,
https://www.google.com/maps/place/Ashes+to+Insight/data=!4m7!3m6!1s0x8760bd8665b401bf:0x4521aa94f17333f6!8m2!3d42.8508417!4d-106.3352097!16s%2Fg%2F11xh0rpqhp!19sChIJvwG0ZYa9YIcR9jNz8ZSqIUU,Ashes to Insight,,,Mental health service,"701 Antler Dr, Casper, WY 82601, United States","VM27+8W Casper, Wyoming, USA",,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PdjXIHCqmRT5aoCaRvqD4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.98581&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:33.938Z,,,,,,,
"https://www.google.com/maps/place/Integrated+Counseling+Services,+LLC/data=!4m7!3m6!1s0x8760bd8b99d2c74d:0x1d38f8a655bc86eb!8m2!3d42.8508417!4d-106.3352097!16s%2Fg%2F11vy5yrstj!19sChIJTcfSmYu9YIcR64a8Vab4OB0","Integrated Counseling Services, LLC",,,Mental health service,"701 Antler Dr Suite 109, Casper, WY 82601, United States","VM27+8W Casper, Wyoming, USA",https://wyocounselor.com/,+1 307-587-9755,Closed · Opens 8 am Tue,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipN2z5fr0bOjaD8VC2XHFV71uk44kLLA-hoscc51=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:38.700Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed
https://www.google.com/maps/place/The+Space+Within/data=!4m7!3m6!1s0x8760bd35e1450c4f:0x4b701efa4fcaef4f!8m2!3d42.8444378!4d-106.3260757!16s%2Fg%2F11xvw_sj5t!19sChIJTwxF4TW9YIcRT-_KT_oecEs,The Space Within,,,Mental health service,"133 W 6th St, Casper, WY 82601, United States","RMVF+QH Casper, Wyoming, USA",,+1 307-224-4033,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fqjTcy6QVn9QMzto0phBzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.11478&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:41.458Z,,,,,,,
https://www.google.com/maps/place/Combs+Psychotherapy/data=!4m7!3m6!1s0x8760bb587f531c2d:0x3cb25de57b4798a3!8m2!3d42.8370425!4d-106.2834332!16s%2Fg%2F11v604rvq5!19sChIJLRxTf1i7YIcRo5hHe-Vdsjw,Combs Psychotherapy,,,Mental health service,"1380 Ivy Ln, Casper, WY 82609, United States","RPP8+RJ Casper, Wyoming, USA",,+1 307-215-4064,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k9ukLfaQ2NGx36iiCLecVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.21376&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:43.907Z,,,,,,,
https://www.google.com/maps/place/Bjornson+Michael+J+PHD/data=!4m7!3m6!1s0x8760bc9cbb7a6907:0x68021cee5914107!8m2!3d42.8489594!4d-106.3117519!16s%2Fg%2F1tfgdqkh!19sChIJB2l6u5y8YIcRB0GR5c4hgAY,Bjornson Michael J PHD,5.0,1,Psychologist,"McKinley building, 1020 E 2nd St #100, Casper, WY 82601, United States","RMXQ+H7 Casper, Wyoming, USA",,+1 307-265-4343,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K51gif6_BcyP28WV3z7mGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.127428&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:46.443Z,,,,,,,
https://www.google.com/maps/place/wyOMing+Yoga+%26+Wellness/data=!4m7!3m6!1s0x8760bca3741814f5:0xa2ab6ef835a98101!8m2!3d42.8509298!4d-106.3197816!16s%2Fg%2F11ckczfvf4!19sChIJ9RQYdKO8YIcRAYGpNfhuq6I,wyOMing Yoga & Wellness,5.0,19,Yoga studio,"142 N Kimball St, Casper, WY 82601, United States","VM2J+93 Casper, Wyoming, USA",http://wyomingyoga.com/,+1 307-277-4047,,,,https://lh3.googleusercontent.com/p/AF1QipPEffOpf1W0O8vEJqkb4kQ4LMm0YY53kvkBUqM=w408-h408-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:49.390Z,,,,,,,
https://www.google.com/maps/place/Open+Road+Therapy/data=!4m7!3m6!1s0x8760bc8458700001:0xca47d93a285ac6e8!8m2!3d42.8517257!4d-106.3080723!16s%2Fg%2F11q2z04xy3!19sChIJAQBwWIS8YIcR6MZaKDrZR8o,Open Road Therapy,,,Psychotherapist,"1300 E A St, Casper, WY 82601, United States","VM2R+MQ Casper, Wyoming, USA",https://www.openroadtherapy.com/contact,+1 307-235-3333,Closed · Opens 8:30 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l5whVMzXSk_6lnczZLYzDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.51907&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:54.151Z,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,Closed
https://www.google.com/maps/place/Through+the+Woods+Wellness+and+Counseling/data=!4m7!3m6!1s0x8760bd1c52c297d5:0xb3d57dd5c774c76f!8m2!3d42.8508417!4d-106.3352097!16s%2Fg%2F11lf0lwvzm!19sChIJ1ZfCUhy9YIcRb8d0x9V91bM,Through the Woods Wellness and Counseling,,,Mental health service,"701 Antler Dr, Casper, WY 82601, United States","VM27+8W Casper, Wyoming, USA",https://through-the-woods.com/,+1 307-439-6370,Closed · Opens 8 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipPZ_DogTSWyQSBTIRZPJcVCIoGyvS14QWghuBYm=w408-h245-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:50:58.837Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed
https://www.google.com/maps/place/Bicycle+Health+Suboxone+Clinic/data=!4m7!3m6!1s0x8760bd57953fb9cf:0x3ee6425ab1c468d5!8m2!3d42.8459226!4d-106.3253617!16s%2Fg%2F11ssmkkcgx!19sChIJz7k_lVe9YIcR1WjEsVpC5j4,Bicycle Health Suboxone Clinic,,,Medical clinic,"444 S Center St Office 1, Casper, WY 82601, United States","RMWF+9V Casper, Wyoming, USA",https://www.bicyclehealth.com/suboxone-clinic/casper-wyoming,+1 307-284-4936,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T9vG1pIu3PtA0vgqsMrNDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.8932&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:51:01.584Z,,,,,,,
https://www.google.com/maps/place/Specialty+Counseling+%26+Consulting+-+Casper/data=!4m7!3m6!1s0x8760bd610d357ec3:0xb7235e1359547f93!8m2!3d42.8116727!4d-106.3308122!16s%2Fg%2F11mq7w0h5n!19sChIJw341DWG9YIcRk39UWRNeI7c,Specialty Counseling & Consulting - Casper,4.2,5,Mental health service,"3925 Casper Mountain Rd, Casper, WY 82601, United States","RM69+MM Casper, Wyoming, USA",http://www.specialtycounseling.com/,+1 307-222-3042,"Closed · Opens 8 am Tue

Updated by this business 6 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipPb1aDH0EfVgW13sYgyWHx-WxqhU8gB1J0EizHx=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Casper+WY/@42.848709,-106.2980824,14z",2025-12-16T02:51:06.972Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed
