placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Muhammad+Khan/data=!4m7!3m6!1s0x89d9f3b1433fffff:0x878cf55c19e639bc!8m2!3d43.0558111!4d-76.1482115!16s%2Fg%2F11sc_zkf1_!19sChIJ__8_Q7Hz2YkRvDnmGVz1jIc,Muhammad Khan,5.0,2,Vascular surgeon,"104 Union Ave SUITE 1007, Syracuse, NY 132032761, United States",,,+1 315-424-0790,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IZlxYxZGKfuZoBN2cYQ3Ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.80295&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-12-16T22:32:32.167Z,,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Scott+Surowiec/data=!4m7!3m6!1s0x89d9f418300a75d3:0xf5a153b9edaa7f8d!8m2!3d43.008206!4d-76.1675801!16s%2Fg%2F11c0qz692t!19sChIJ03UKMBj02YkRjX-q7blTofU,Dr. Scott Surowiec,5.0,4,Vascular surgeon,"4900 Broad Rd, Syracuse, NY 13215, United States","2R5J+7X Syracuse, New York, USA",http://www.upstate.edu/healthcare/providers/doctor.php?docID=surowies,+1 315-492-5750,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oEN46vIBSIVprvVAmx4JLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.48174566&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-12-16T22:32:35.073Z,,,,,,,,,,,
https://www.google.com/maps/place/SUNY+Upstate+Medical+University/data=!4m7!3m6!1s0x89d9f3a2389de01d:0x183266883c2385e7!8m2!3d43.0421295!4d-76.139862!16s%2Fm%2F0281l_s!19sChIJHeCdOKLz2YkR54UjPIhmMhg,SUNY Upstate Medical University,3.6,693,University hospital,"750 E Adams St, Syracuse, NY 13210, United States","2VR6+V3 Syracuse, New York, USA",https://www.upstate.edu/,+1 315-464-5540,,https://lh3.googleusercontent.com/p/AF1QipPGaZwPn3xElshB1lzzXie-YNgkjAjmtHdmtumj=w427-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-12-16T22:32:40.135Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Dr.+John+D.+Fey,+MD/data=!4m7!3m6!1s0x89d9f39920a18351:0x8cf2f0d4a52f0def!8m2!3d43.0386856!4d-76.1390746!16s%2Fg%2F1twy_jyk!19sChIJUYOhIJnz2YkR7w0vpdTw8ow","Dr. John D. Fey, MD",,,Vascular surgeon,"800 Irving Ave # C726, Syracuse, NY 13210, United States","2VQ6+F9 Syracuse, New York, USA",,+1 315-425-2643,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FvgV5_OgUuLAO0sv9WfuDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.951706&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-12-16T22:32:42.865Z,,,,,,,,,,,
https://www.google.com/maps/place/Revitalize+Dermatology+%26+Aesthetics/data=!4m7!3m6!1s0x89d98cfd3c2aa1bf:0x97a854a78401c287!8m2!3d43.0299776!4d-76.0024007!16s%2Fg%2F1264pl7k6!19sChIJv6EqPP2M2YkRh8IBhKdUqJc,Revitalize Dermatology & Aesthetics,4.9,267,Medical spa,"516 E Genesee St, Fayetteville, NY 13066, United States","2XHX+X2 Fayetteville, New York, USA",https://www.revitalizecny.com/,+1 315-251-1234,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipN-GSM3eGXoetlc_VSJY-qaomDL6N2n6Hdrs5hG=w408-h510-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+Syracuse+NY/@43.0297887,-76.0043643,14z",2025-12-16T22:32:56.170Z,7 am–5 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,,,
"https://www.google.com/maps/place/Dr.+Joseph+L.+Byrne,+MD/data=!4m7!3m6!1s0x89d98c4eb3edcd47:0xe659aba8a3523ae8!8m2!3d43.040066!4d-76.021454!16s%2Fg%2F1wh4gvkw!19sChIJR83ts06M2YkR6DpSo6irWeY","Dr. Joseph L. Byrne, MD",5.0,2,Vascular surgeon,"4206 Medical Center Dr, Fayetteville, NY 13066, United States","2XRH+2C Fayetteville, New York, USA",,+1 315-329-7770,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k-kjLrnwkBgTyas1AdDbPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.06314&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+Syracuse+NY/@43.0297887,-76.0043643,14z",2025-12-16T22:32:58.979Z,,,,,,,,,,,
https://www.google.com/maps/place/Vascular+Care/data=!4m7!3m6!1s0x89d98c494e5be5c7:0xc0bedd09eb49c8b3!8m2!3d43.0399811!4d-76.0205689!16s%2Fg%2F1tfcv6hv!19sChIJx-VbTkmM2YkRs8hJ6wndvsA,Vascular Care,,,Surgical center,"4507 Medical Center Dr, Fayetteville, NY 13066, United States","2XQH+XQ Fayetteville, New York, USA",,+1 315-663-0508,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Xn8TFIxfubtaemnhSTEfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.4433&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+Syracuse+NY/@43.0297887,-76.0043643,14z",2025-12-16T22:33:01.641Z,,,,,,,,,,,
https://www.google.com/maps/place/Cardiovascular+Group+Syracuse/data=!4m7!3m6!1s0x89d98c494e5be5c7:0x6274243506a7a794!8m2!3d43.0396298!4d-76.0225438!16s%2Fg%2F1tnssxy9!19sChIJx-VbTkmM2YkRlKenBjUkdGI,Cardiovascular Group Syracuse,4.0,1,Medical clinic,"Upstate cardiology, 510 Towne Dr, Fayetteville, NY 13066, United States","2XQG+VX Fayetteville, New York, USA",https://www.upstate.edu/heart-services/outpatient/index.php,+1 315-663-0500,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XUYLY-g_uPS6UU1QwabMhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.55167&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+Syracuse+NY/@43.0297887,-76.0043643,14z",2025-12-16T22:33:06.425Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
"https://www.google.com/maps/place/Wound+Care+Center,+St+Joseph%27s+Hospital+Health+Center/data=!4m7!3m6!1s0x89d98c4eb3edcd47:0x49177da2f0512772!8m2!3d43.0400091!4d-76.0228827!16s%2Fg%2F1tdn0hrj!19sChIJR83ts06M2YkRcidR8KJ9F0k","Wound Care Center, St Joseph's Hospital Health Center",3.6,14,Dialysis center,"4206 Medical Center Dr, Fayetteville, NY 13066, United States","2XRG+2R Fayetteville, New York, USA",,+1 315-329-2600,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W31gAGHuf82TiQEFwh9VIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.95918&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+Syracuse+NY/@43.0297887,-76.0043643,14z",2025-12-16T22:33:11.249Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,,
"https://www.google.com/maps/place/Dr.+Scott+M.+Surowiec,+MD/data=!4m7!3m6!1s0x89d98c4eb395860b:0x89af67e714e41fdc!8m2!3d43.0399016!4d-76.0205858!16s%2Fg%2F1w_vp89w!19sChIJC4aVs06M2YkR3B_kFOdnr4k","Dr. Scott M. Surowiec, MD",,,Vascular surgeon,"4507 Medical Center Dr, Fayetteville, NY 13066, United States","2XQH+XQ Fayetteville, New York, USA",,+1 315-663-0508,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Xn8TFIxfubtaemnhSTEfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.50769&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+Syracuse+NY/@43.0297887,-76.0043643,14z",2025-12-16T22:33:13.846Z,,,,,,,,,,,
https://www.google.com/maps/place/Locastro+Vein+Center/data=!4m7!3m6!1s0x89d98c3f97b11e1b:0x5e56e2ddaf07ad2a!8m2!3d43.0274095!4d-76.014931!16s%2Fg%2F11f24xdqms!19sChIJGx6xlz-M2YkRKq0Hr93iVl4,Locastro Vein Center,4.3,6,,"212 Highbridge St ste b, Fayetteville, NY 13066, United States","2XGP+X2 Fayetteville, New York, USA",http://locastroveincenter.com/,+1 315-637-0147,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipNgfCiWwSuxFVM6fj2DM61h9nF7r6x88KtJwSTH=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+Syracuse+NY/@43.0297887,-76.0043643,14z",2025-12-16T22:33:18.753Z,,,,,,,,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Reveal+by+Dava/data=!4m7!3m6!1s0x89d9edd3f7481707:0x482f2ae526ca9ef!8m2!3d43.1466478!4d-76.3260268!16s%2Fg%2F11c2jl128l!19sChIJBxdI99Pt2YkR76lsUq7yggQ,Reveal by Dava,5.0,13,Skin care clinic,"7762 Maple Rd, Baldwinsville, NY 13027, United States","4MWF+MH Baldwinsville, New York, USA",https://www.revealbydava.com/,+1 315-480-5501,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipMfQGTJCwNh5fcpctW-eTZ2a9kajXi-toK5nCyT=w408-h510-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Baldwinsville+Syracuse+NY/@43.1586786,-76.3327095,14z",2025-12-16T22:33:32.168Z,10 am–4 pm,10 am–6 pm,10 am–4 pm,10 am–6 pm,10 am–4 pm,Closed,10 am–4 pm,,,,
https://www.google.com/maps/place/Syracuse+Medical/data=!4m7!3m6!1s0x89d9e5f610c03d2d:0x7c558ec269f0ae32!8m2!3d43.1763447!4d-76.2714907!16s%2Fg%2F11b5wrppx9!19sChIJLT3AEPbl2YkRMq7wacKOVXw,Syracuse Medical,4.8,23,Medical clinic,"3452 NY-31, Baldwinsville, NY 13027, United States","5PGH+GC Baldwinsville, New York, USA",https://syracusemed.com/,+1 315-622-0102,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipOPK-HzY1-X-QW5VCRykGlqTbPaNgk7aAkBvCsg=w408-h759-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Baldwinsville+Syracuse+NY/@43.1586786,-76.3327095,14z",2025-12-16T22:33:37.082Z,Closed,10 am–6 pm,10 am–6 pm,Closed,Closed,Closed,11 am–6 pm,,true,,
https://www.google.com/maps/place/Tox+%26+Pout+Aesthetics/data=!4m7!3m6!1s0x89d9e538a23fe4e1:0x3f5f841b357d871c!8m2!3d43.1776075!4d-76.2568728!16s%2Fg%2F11rqb9gq71!19sChIJ4eQ_ojjl2YkRHId9NRuEXz8,Tox & Pout Aesthetics,5.0,212,Medical spa,"8395 Oswego Rd Suite 112, Baldwinsville, NY 13027, United States","5PHV+27 Baldwinsville, New York, USA",http://toxandpout.com/,+1 315-572-9675,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNFzvFQ8pciKVgGjcrTtup_G2vSPkqEs__ENQRj=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Baldwinsville+Syracuse+NY/@43.1586786,-76.3327095,14z",2025-12-16T22:33:41.945Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,8 am–2 pm,8 am–3 pm,Closed,Closed,,,,
https://www.google.com/maps/place/University+Cardiology+Group+of+Baldwinsville/data=!4m7!3m6!1s0x89d9e5c01cd74f3b:0x90d3a0ab81cb55de!8m2!3d43.1624355!4d-76.3173551!16s%2Fg%2F11ls_8rgdh!19sChIJO0_XHMDl2YkR3lXLgaug05A,University Cardiology Group of Baldwinsville,,,Medical clinic,"138 E Genesee St, Baldwinsville, NY 13027, United States","5M6M+X3 Baldwinsville, New York, USA",https://www.upstate.edu/heart-services/outpatient/index.php,+1 315-720-1305,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UiqxULBGS4c4JKWHHImKTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.194868&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Baldwinsville+Syracuse+NY/@43.1586786,-76.3327095,14z",2025-12-16T22:33:46.840Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/SkinRejuve+Esthetics/data=!4m7!3m6!1s0x89d9e5d9649535e9:0xaa2d61274a39b2ac!8m2!3d43.1218555!4d-76.2881237!16s%2Fg%2F11fq_fjg_t!19sChIJ6TWVZNnl2YkRrLI5SidhLao,SkinRejuve Esthetics,4.2,5,Skin care clinic,"7271 State Fair Blvd Suite #3, Baldwinsville, NY 13027, United States","4PC6+PQ Baldwinsville, New York, USA",http://www.skinrejuveesthetics.com/,+1 315-748-6650,Closed · Opens 10 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hL6d4NtidtCWxp-TvvFXPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.49127&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Baldwinsville+Syracuse+NY/@43.1586786,-76.3327095,14z",2025-12-16T22:33:51.808Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,10 am–3 pm,Closed,,,,
https://www.google.com/maps/place/Vella+I+Michael+MD/data=!4m7!3m6!1s0x89d9e5bea0d2abb5:0x310a5f24d420c4e2!8m2!3d43.1703725!4d-76.2991668!16s%2Fg%2F12641xp5w!19sChIJtavSoL7l2YkR4sQg1CRfCjE,Vella I Michael MD,,,Doctor,"8276 Willett Pkwy, Baldwinsville, NY 13027, United States","5PC2+48 Baldwinsville, New York, USA",,+1 315-883-4915,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5uQZIi0ikLPTQw9CtQgRNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.985535&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Baldwinsville+Syracuse+NY/@43.1586786,-76.3327095,14z",2025-12-16T22:33:54.527Z,,,,,,,,,,,
https://www.google.com/maps/place/Laboratory+Alliance+of+CNY/data=!4m7!3m6!1s0x89d9e4f7cda76e87:0x5b404f3ad6f66944!8m2!3d43.1591844!4d-76.3313883!16s%2Fg%2F1tczwyck!19sChIJh26nzffk2YkRRGn21jpPQFs,Laboratory Alliance of CNY,3.2,54,Medical laboratory,"15 E Genesee St Suite #130, Baldwinsville, NY 13027, United States","5M59+MC Baldwinsville, New York, USA",http://laboratoryalliance.com/,+1 315-857-0329,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyjdAUFvcTgMUBOHuOC510LwQhljuvASTupIklcVxM4UDWsd-R1Sjhku32rRjES-Qqr_tMwhWkvCULXpcyoUuTrdpZ0H9YcInT3Oswi10ttCDmmyrqrA7Ks2UfrPoNH8IPeL63I=w408-h548-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Baldwinsville+Syracuse+NY/@43.1586786,-76.3327095,14z",2025-12-16T22:33:59.513Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Angry+Smokehouse/data=!4m7!3m6!1s0x89d9e5e8fadcad63:0x538747e9796eabc3!8m2!3d43.1555278!4d-76.3331202!16s%2Fg%2F11s4f95fcw!19sChIJY63c-ujl2YkRw6tueelHh1M,Angry Smokehouse,4.4,660,Restaurant,"33 Water St, Baldwinsville, NY 13027, United States","5M48+6Q Baldwinsville, New York, USA",http://angrysmokehouse.com/,+1 315-800-6793,Open · Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9p4c9IN5GFgbwFGVa7pmUg9z-5nAPZF4YRo9iuijQNaH4l47wSijOd3KVZ1KCOyYIUUD9eis7mOZGEtb4dVCy9iPmkbIMHb4wtCnegyUwi1HZMSuD0ZsMTqwJxEyGmeLTLoBw=w408-h543-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Baldwinsville+Syracuse+NY/@43.1586786,-76.3327095,14z",2025-12-16T22:34:04.692Z,11:30 am–11 pm,11:30 am–11 pm,11:30 am–11 pm,11:30 am–12 am,11:30 am–12 am,11:30 am–10 pm,Closed,LGBTQ+ friendly,,· Dine-in · Kerbside pickup · Delivery,
"https://www.google.com/maps/place/Dr.+J+T.+Riley,+MD/data=!4m7!3m6!1s0x89d9f3b14c7e4f17:0x595567548f61d387!8m2!3d43.0554909!4d-76.1480303!16s%2Fg%2F1tnssxzg!19sChIJF09-TLHz2YkRh9Nhj1RnVVk","Dr. J T. Riley, MD",2.0,2,Vascular surgeon,"104 Union Ave, Syracuse, NY 13203, United States","3V42+5Q Syracuse, New York, USA",,+1 315-424-0790,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5cChfXTZ6G4kf-bPeyQN-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.63985&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:18.373Z,,,,,,,,,,,
https://www.google.com/maps/place/Locastro+Vein+Center/data=!4m7!3m6!1s0x89d86f4979fd9b23:0x7351c46cf5aaf1c4!8m2!3d43.9463153!4d-75.9118675!16s%2Fg%2F11gzqh0my7!19sChIJI5v9eUlv2IkRxPGq9WzEUXM,Locastro Vein Center,5.0,1,Doctor,"22670 Summit Dr #3, Watertown, NY 13601, United States","W3WQ+G7 Watertown, New York, USA",https://www.locastroveincenter.com/,+1 315-685-7943,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aImVlaGiOTkuHx6OU1B75g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.94574&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:21.084Z,,,,,,,,,,,
https://www.google.com/maps/place/Natural+Face+Clinics/data=!4m7!3m6!1s0x89d992968eb88387:0x27ae945c0b9fea36!8m2!3d43.1018127!4d-76.0590761!16s%2Fg%2F1z3tb7gm_!19sChIJh4O4jpaS2YkRNuqfC1yUric,Natural Face Clinics,4.8,340,Plastic surgeon,"B 4939 Brittonfield Pkwy # 210, East Syracuse, NY 13057, United States","4W2R+P9 East Syracuse, New York, USA",http://www.naturalfacecenters.com/?utm_source=google&utm_medium=localsearch&utm_campaign=gmb,+1 315-670-4468,"Closed · Opens 8 am Wed

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNCFedshlRsr3mJw0oGXP6Mgfl2R4RqFVCj2b02=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:25.938Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–3:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Clinical+Laser+Aesthetics/data=!4m7!3m6!1s0x89d98d11462b0503:0x5d7111a2c0814534!8m2!3d43.0641284!4d-76.0563545!16s%2Fg%2F1tq6l1qc!19sChIJAwUrRhGN2YkRNEWBwKIRcV0,Clinical Laser Aesthetics,5.0,8,Spa,"6701 Manlius Center Rd Suite 111, East Syracuse, NY 13057, United States","3W7V+MF East Syracuse, New York, USA",http://clalasers.com/,+1 315-630-8547,"Closed · Opens 9 am Wed

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMprb770qCI5WkzKHrzy9HsguPoeTF86fL1f0vZ=w427-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:30.998Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Syracuse+Hernia+Center/data=!4m7!3m6!1s0x89d9edc24178fe09:0x9d89a16aa4df815b!8m2!3d43.1201337!4d-76.1605346!16s%2Fg%2F1wtbvwj2!19sChIJCf54QcLt2YkRW4HfpGqhiZ0,Syracuse Hernia Center,4.7,98,Doctor,"5100 W Taft Rd #2r, Liverpool, NY 13088, United States","4RCQ+3Q Liverpool, New York, USA",https://www.syracuseherniacenter.com/,+1 315-452-2727,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNeFQn7b2tKuhyQB67XsA5zR5l2r_tBt8bVHLMK=w408-h510-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:35.799Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Syracuse+General+Surgery+PC/data=!4m7!3m6!1s0x89d99367080c0255:0xed421b07872c190b!8m2!3d43.1016648!4d-76.058717!16s%2Fg%2F11sy01tr_m!19sChIJVQIMCGeT2YkRCxkshwcbQu0,Syracuse General Surgery PC,5.0,1,Surgical center,"4939 Brittonfield Pkwy #208, East Syracuse, NY 13057, United States","4W2R+MG East Syracuse, New York, USA",https://www.syracusegeneralsurgery.com/,+1 315-898-8740,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNOhfYiq_Z5270knqSk7kROZqJ_PZB9uRlabGSS=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:40.581Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,,,,
https://www.google.com/maps/place/Syracuse+Weight+Loss+and+Laser-like+LIpo-Suction+Center/data=!4m7!3m6!1s0x89d9ed70743f9edd:0x9d1e9ad0b603d39c!8m2!3d43.1018695!4d-76.1451591!16s%2Fg%2F11g072v6ks!19sChIJ3Z4_dHDt2YkRnNMDttCaHp0,Syracuse Weight Loss and Laser-like LIpo-Suction Center,,,Health consultant,"2506 Brewerton Rd #1543, Syracuse, NY 13211, United States","4V23+PW Syracuse, New York, USA",,+1 315-532-1410,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zkV8iYnyyfAUwizptLEmwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.523026&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:43.302Z,,,,,,,,,,,
https://www.google.com/maps/place/The+Center+for+Orthopedic+%26+Spine+Care+at+St.+Joseph%27s/data=!4m7!3m6!1s0x89d9f3b14ba58af9:0xeec2d7e2242e46f6!8m2!3d43.0559585!4d-76.1495044!16s%2Fg%2F11g_y1x2f!19sChIJ-YqlS7Hz2YkR9kYuJOLXwu4,The Center for Orthopedic & Spine Care at St. Joseph's,5.0,1,Hospital department,"301 Prospect Ave, Syracuse, NY 13203, United States","3V42+95 Syracuse, New York, USA",http://www.sjhsyr.org/ortho,+1 315-703-2138,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PrGNqj6EawAehcJM1cHoIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.42822&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:46.109Z,,,,,,,,,,,
"https://www.google.com/maps/place/Crouse+Medical+Practice+Plastic+and+Reconstructive+Surgery+-+Stephan+Barrientos,+MD/data=!4m7!3m6!1s0x89d941c14e7d515b:0xaabfda61b0af0571!8m2!3d43.1011003!4d-76.0561035!16s%2Fg%2F11k_lv5zfm!19sChIJW1F9TsFB2YkRcQWvsGHav6o","Crouse Medical Practice Plastic and Reconstructive Surgery - Stephan Barrientos, MD",5.0,30,Plastic surgeon,"5000 Brittonfield Pkwy Suite A125, East Syracuse, NY 13057, United States","4W2V+CH East Syracuse, New York, USA",https://crousemed.com/plastic-surgery-east-syracuse/,+1 315-766-1101,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMcgfiUpoWqPkJXwOOZytZeqIY37Zl8COTLkid6=w408-h351-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:51.088Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/St.+Joseph%27s+Health+Hospital/data=!4m7!3m6!1s0x89d9f3b14b6e5265:0x6d14b9a46dac9bfe!8m2!3d43.0559034!4d-76.1493326!16s%2Fm%2F04g3dsv!19sChIJZVJuS7Hz2YkR_pusbaS5FG0,St. Joseph's Health Hospital,2.7,472,Hospital,"301 Prospect Ave, Syracuse, NY 13203, United States","3V42+97 Syracuse, New York, USA",http://www.sjhsyr.org/,+1 315-448-5111,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzaP63NJ-ecPVxGAf2SO_QKc2ofypRa-ryLiYxsJXNPzTYNskqWDXL_HnZx24ga1SeUo4K9JGnQ6CMnFq10wUMVSoncbICigPIRb3rOOQOQJe2rnKds4VwwCPzfmg5RwVIjrHse4Q=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lyncourt+Syracuse+NY/@43.0826615,-76.1236012,14z",2025-12-16T22:34:56.052Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
