placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Dermatology+%26+Laser+of+Alabama/data=!4m7!3m6!1s0x88891984634d17c3:0x88b9f487866c1239!8m2!3d33.4791204!4d-86.775291!16s%2Fg%2F1td77bnz!19sChIJwxdNY4QZiYgRORJshof0uYg,Dermatology & Laser of Alabama,4.9,1073,Skin care clinic,"201 Office Park Dr Suite 350, Birmingham, AL 35223, United States","F6HF+JV Birmingham, Alabama, USA",https://birminghamskin.com/,+1 205-870-3303,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP5EJCflAAEYanO1-RL0ta_5B5xJy5IlFzzBBqE=w408-h264-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-12-16T21:59:26.103Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,Identifies as women-owned,,,
"https://www.google.com/maps/place/Alabama+Vein+Center+-+Birmingham+-+Hoover+%7C+Dr.+Michael+Solomon+-+Specialist/@33.4224759,-86.750844,10z/data=!3m1!4b1!4m6!3m5!1s0x2291ec194717e687:0xa9cb6aa26bbd1b4!8m2!3d33.4224759!4d-86.750844!16s%2Fg%2F11m72330fn",Alabama Vein Center - Birmingham - Hoover | Dr. Michael Solomon - Specialist,,,Medical clinic,,,https://www.cavaclinic.com/,+1 205-737-0307,Closes soon · 4 pm · Opens 8 am Wed,,true,"https://www.google.com/maps/search/vein+clinics+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-12-16T21:59:32.914Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,,
https://www.google.com/maps/place/Varicose+and+Spider+Vein+treatment+center/data=!4m7!3m6!1s0x8889191cc5e6aaab:0x989ad9024475dac!8m2!3d33.4457007!4d-86.7925877!16s%2Fg%2F11sd2xqpgn!19sChIJq6rmxRwZiYgRrF1HJJCtiQk,Varicose and Spider Vein treatment center,,,Vascular surgeon,"700 Montgomery Hwy Ste 210, Vestavia Hills, AL 35216, United States","C6W4+7X Vestavia Hills, Alabama, USA",http://www.alabamaveincenter.com/,+1 205-823-0151,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X8kC_bM6TxXFWduxWpUjHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.33979&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-12-16T21:59:37.585Z,,,,,,,,,,,
https://www.google.com/maps/place/Alabama+Vein+%26+Restoration+Medspa/data=!4m7!3m6!1s0x8889c9ee75b38d79:0xf4eed96aaa3565c4!8m2!3d33.6113323!4d-86.7979253!16s%2Fg%2F11fd45st7f!19sChIJeY2zde7JiYgRxGU1qmrZ7vQ,Alabama Vein & Restoration Medspa,5.0,3,Surgical center,"339 Walker Chapel Rd Suite 109, Fultondale, AL 35068, United States","J662+GR Fultondale, Alabama, USA",https://www.alabamaveincenter.com/?utm_source=gmb_auth,+1 877-268-8346,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8W-VVrIGWIFt7YgXZJrJbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.55753&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-12-16T21:59:42.404Z,,,,,,,,,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+David+Fortenberry/data=!4m7!3m6!1s0x8892927a3a417219:0x734fe3cd0d3bbfca!8m2!3d31.2368517!4d-85.4310765!16s%2Fg%2F1ttdz6s1!19sChIJGXJBOnqSkogRyr87Dc3jT3M,Center for Vein Restoration | Dr. David Fortenberry,4.8,375,Vascular surgeon,"3280 Ross Clark Cir, Dothan, AL 36303, United States","6HP9+PH Dothan, Alabama, USA",https://www.centerforvein.com/our-clinics/locations/dothan-alabama,+1 334-259-3580,"Open · Closes 5 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP1aguyuhAYpbyhhYlR5AsbKnaEDU2EJz5ccIGK=w408-h426-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dothan+AL/@31.2233594,-85.389326,14z",2025-12-16T21:59:55.385Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,,,,
https://www.google.com/maps/place/Southeast+Vein+%26+Laser+Center/data=!4m7!3m6!1s0x8892927a3a417219:0x9b42edf9c1a8936b!8m2!3d31.2368249!4d-85.4310999!16s%2Fg%2F1w8wbt63!19sChIJGXJBOnqSkogRa5OowfntQps,Southeast Vein & Laser Center,4.7,3,Medical clinic,"3280 Ross Clark Cir, Dothan, AL 36303, United States","6HP9+PH Dothan, Alabama, USA",,+1 334-678-9494,Closes soon · 4 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-1SMt9VtJ4Cp_i8vI1dVTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.8895&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Dothan+AL/@31.2233594,-85.389326,14z",2025-12-16T22:00:00.296Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,,,,
https://www.google.com/maps/place/Vein+and+Vascular+of+Dothan/data=!4m7!3m6!1s0x8892932ce355eb1f:0x59075dc6910fed85!8m2!3d31.2136994!4d-85.4286804!16s%2Fg%2F11rnp96lbs!19sChIJH-tV4yyTkogRhe0PkcZdB1k,Vein and Vascular of Dothan,5.0,6,Medical office,"2800 Ross Clark Cir #2, Dothan, AL 36301, United States","6H7C+FG Dothan, Alabama, USA",https://www.dothanvascular.com/,+1 334-305-1848,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xW8rgfIMia-jz_WDjNpdPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.87995&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Dothan+AL/@31.2233594,-85.389326,14z",2025-12-16T22:00:05.219Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Madison+Wellness+%26+Aesthetic+Center/data=!4m7!3m6!1s0x886268d2555074db:0xa0604a4a2e132636!8m2!3d34.7200105!4d-86.7072052!16s%2Fg%2F1tm8fqct!19sChIJ23RQVdJoYogRNiYTLkpKYKA,Madison Wellness & Aesthetic Center,4.7,1024,Medical spa,"844 Slaughter Rd Suite A, Madison, AL 35758, United States","P7CV+24 Madison, Alabama, USA",https://www.madisonfamilycare.com/?utm_source=GBPEprompt,+1 256-722-0555,"Closes soon · 5 pm · Opens 8 am Wed

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO281WBYpTE6Tp8HGgimCa3Q_AyLbAPpRZ1UJI-=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Madison+AL/@34.6992579,-86.7483318,14z",2025-12-16T22:00:18.366Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,8 am–5 pm,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Preferred+vascular+group/@34.674586,-86.7620139,17z/data=!3m1!4b1!4m6!3m5!1s0x88626512ca090031:0x9a453b61f1098fd3!8m2!3d34.674586!4d-86.7620139!16s%2Fg%2F11c56cdgq8",Preferred vascular group,,,Medical diagnostic imaging center,"9238 Madison Blvd, Madison, AL 35758, United States","M6FQ+R5 Madison, Alabama, USA",,+1 800-269-9433,,,false,"https://www.google.com/maps/search/vein+clinics+in+Madison+AL/@34.6992579,-86.7483318,14z",2025-12-16T22:00:22.910Z,,,,,,,,,,,
https://www.google.com/maps/place/Madison+Vein+Center/data=!4m7!3m6!1s0x88626f0ad71a1f39:0x79d85406a3ae362!8m2!3d34.6883795!4d-86.7213076!16s%2Fg%2F1q69q1b7h!19sChIJOR8a1wpvYogRYuM6akCFnQc,Madison Vein Center,,,,"8075 Madison Blvd #112, Madison, AL 35758, United States","M7QH+9F Madison, Alabama, USA",https://shoalsmadisonvein.com/?utm_source=2060digital&utm_medium=localseo&utm_campaign=madison,+1 256-772-6018,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FNkjMOA95G84N4Km7ZL_yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.454445&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Madison+AL/@34.6992579,-86.7483318,14z",2025-12-16T22:00:27.522Z,,,,,,,,,,,
https://www.google.com/maps/place/Cardiovascular+Institute+of+the+Shoals/data=!4m7!3m6!1s0x887d482713b58ea3:0xa97aab133f7a5648!8m2!3d34.8249794!4d-87.6465807!16s%2Fg%2F1td01797!19sChIJo461EydIfYgRSFZ6PxOreqk,Cardiovascular Institute of the Shoals,4.8,210,Cardiologist,"2095 Florence Blvd, Florence, AL 35630, United States","R9F3+X9 Florence, Alabama, USA",http://www.cardioshoals.com/,+1 256-766-2310,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOg1-ehQnHqa7DwtQ0O7gfgXK8l0NzU-F3EeK_b=w408-h261-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Florence+AL/@34.79981,-87.677251,14z",2025-12-16T22:00:40.359Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Northwest+Alabama+Vein+Center/data=!4m7!3m6!1s0x887d485f4291d96f:0x430dee8bdf19c9a4!8m2!3d34.8380744!4d-87.6719009!16s%2Fg%2F1ptw7szd8!19sChIJb9mRQl9IfYgRpMkZ34vuDUM,Northwest Alabama Vein Center,,,Medical clinic,"2415 Helton Drive, Florence, AL 35630, United States","R8QH+66 Florence, Alabama, USA",,+1 256-766-2310,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CVQFCb3y6mO-iGdmDvZUrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.90652&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Florence+AL/@34.79981,-87.677251,14z",2025-12-16T22:00:42.943Z,,,,,,,,,,,
https://www.google.com/maps/place/Shoals+Vein+Center/data=!4m7!3m6!1s0x887d4f365f90cb1b:0xe6381aca3a2c8515!8m2!3d34.8007065!4d-87.6690805!16s%2Fg%2F1261j8myr!19sChIJG8uQXzZPfYgRFYUsOsoaOOY,Shoals Vein Center,5.0,2,,"501 E Dr Hicks Blvd A, Florence, AL 35630, United States","R82J+79 Florence, Alabama, USA",,+1 256-383-0423,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c9QhhUxdp5qJntO-x57ziw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.99005&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Florence+AL/@34.79981,-87.677251,14z",2025-12-16T22:00:47.588Z,,,,,,,,,,,
"https://www.google.com/maps/place/Decatur+Morgan+Hospital+-+The+Vein+Center/@34.6059253,-86.9833417,14z/data=!4m6!3m5!1s0x886287772cbf9a47:0x1648200277ab3450!8m2!3d34.590414!4d-86.972417!16s%2Fg%2F11f5tgsz9n",Decatur Morgan Hospital - The Vein Center,,,Medical office,"1201 7th St SE, Decatur, AL 35601, United States","H2RH+52 Decatur, Alabama, USA",,+1 256-973-2892,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szvbHR5UJ8tV2u9MLZEn6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.27898&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Decatur+AL/@34.6059253,-86.9833417,14z",2025-12-16T22:00:53.709Z,,,,,,,,,,,
https://www.google.com/maps/place/River+City+Vascular+Specialists/data=!4m7!3m6!1s0x888ccce8559b02f7:0xd493ea92da4a4677!8m2!3d32.4960664!4d-84.9634253!16s%2Fg%2F11c60q46zj!19sChIJ9wKbVejMjIgRd0ZK2pLqk9Q,River City Vascular Specialists,4.2,32,Surgical center,"1920 Warm Springs Rd, Columbus, GA 31904, United States","F2WP+CJ Columbus, Georgia, USA",http://www.rivercityvascular.com/,+1 706-984-7000,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sdeoxAHjvhwjttJp4ns2yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.95212&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:08.454Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Heart+Vascular+And+Vein+Care+Clinic/data=!4m7!3m6!1s0x888ccd01cc27eae5:0xbb854561bbf5a212!8m2!3d32.4817061!4d-84.978833!16s%2Fg%2F11vk2lqx2_!19sChIJ5eonzAHNjIgREqL1u2FFhbs,Heart Vascular And Vein Care Clinic,5.0,2,,"2000 10th Ave, Columbus, GA 31901, United States","F2JC+MF Columbus, Georgia, USA",,+1 769-867-2811,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sh7Kdpyie8CdNHn7Cu7kNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.09706&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:11.179Z,,,,,,,,,,,
"https://www.google.com/maps/place/Heart+Vascular+And+Vein+Care:+Nchang+Taka,+MD/data=!4m7!3m6!1s0x888ccdf1c30e7169:0xb268362dbf4fb4b8!8m2!3d32.4817061!4d-84.978833!16s%2Fg%2F11trkb1_b0!19sChIJaXEOw_HNjIgRuLRPvy02aLI","Heart Vascular And Vein Care: Nchang Taka, MD",4.6,44,Cardiologist,"2000 10th Ave Suite 320, Columbus, GA 31901, United States","F2JC+MF Columbus, Georgia, USA",http://www.heartvascularandveincareclinic.com/,+1 706-366-3850,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sh7Kdpyie8CdNHn7Cu7kNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.09706&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:16.062Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–12 pm,Closed,Closed,7:30 am–5 pm,,,,
https://www.google.com/maps/place/COLUMBUS+VASCULAR+CENTER/data=!4m7!3m6!1s0x888ccc95b032aa3d:0x33a3e3506149d8df!8m2!3d32.5087239!4d-84.9628716!16s%2Fg%2F11b5pknbt4!19sChIJPaoysJXMjIgR39hJYVDjozM,COLUMBUS VASCULAR CENTER,4.8,39,Medical clinic,"4519 Woodruff Rd Ste 17, Columbus, GA 31904, United States","G25P+FV Columbus, Georgia, USA",http://columbusvascular.com/,+1 706-221-8999,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPd29o3BmqLl53KrBbdvIxi4N0F9lKQJh_JdtyG=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:20.980Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,,,,
"https://www.google.com/maps/place/Center+for+Vein+Care,+Horizons+Diagnostics/data=!4m7!3m6!1s0x888ccb098dee5233:0xda09e1b9bff85713!8m2!3d32.5481415!4d-84.9355361!16s%2Fg%2F11sn_3tp16!19sChIJM1LujQnLjIgRE1f4v7nhCdo","Center for Vein Care, Horizons Diagnostics",4.9,89,Surgical center,"6600 Whittlesey Blvd Building A, Suite A, Columbus, GA 31909, United States","G3X7+7Q Columbus, Georgia, USA",http://www.centerforveincare.com/,+1 706-321-9486,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO75TR-v9v4tc-8azfzNX9s2eHvRIejq2Nc-UrQ=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:25.983Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,,,
"https://www.google.com/maps/place/Phenix+City+Pain+Management/@32.4965046,-85.0196757,17z/data=!3m1!4b1!4m6!3m5!1s0x888ccc25dfc266fd:0x8618eddc882ba154!8m2!3d32.4965046!4d-85.0196757!16s%2Fg%2F1tfjx19d",Phenix City Pain Management,3.8,18,Pain management physician,"1810 Stadium Dr Suite 140, Phenix City, AL 36867, United States","FXWJ+J4 Phenix City, Alabama, USA",http://www.phenixcitypain.com/,+1 334-214-4616,Closes soon · 5 pm · Opens 7:45 am Wed,,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:32.957Z,7:45 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,Closed,Closed,7:45 am–5 pm,,,,
"https://www.google.com/maps/place/Dr.+Berryman+Phenix+City+Pain+Management/@32.4965046,-85.0196757,17z/data=!3m1!4b1!4m6!3m5!1s0x888ccd08a9a17879:0x69ce4ccf6b0fc385!8m2!3d32.4965046!4d-85.0196757!16s%2Fg%2F11jgc0fhnr",Dr. Berryman Phenix City Pain Management,4.1,17,Pain management physician,"1810 Stadium Dr Suite 140, Phenix City, AL 36867, United States","FXWJ+J4 Phenix City, Alabama, USA",https://www.phenixcitypain.com/,+1 334-214-4616,Closes soon · 5 pm · Opens 8 am Wed,,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:39.836Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Toxcology+Regenerative+Aesthetics+%26+Wellness/data=!4m7!3m6!1s0x888ccbc48cc6c1d5:0xfd8733664a053bb6!8m2!3d32.4707407!4d-84.9947154!16s%2Fg%2F11vkmnm9r7!19sChIJ1cHGjMTLjIgRtjsFSmYzh_0,Toxcology Regenerative Aesthetics & Wellness,5.0,219,Medical spa,"1329 Front Ave Suite E, Columbus, GA 31901, United States","F2C4+74 Columbus, Georgia, USA",http://toxcology.com/,+1 762-744-3457,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPgYDrApZjcjQ8HsbuEY0GT3-mgCv8o1ev1b44g=w408-h611-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:44.776Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,9 am–6 pm,Identifies as women-owned,,,
https://www.google.com/maps/place/Piedmont+Heart+Vascular+Surgery+of+Columbus/data=!4m7!3m6!1s0x888ccd4d711d2ef5:0xe1cce375dd0b9e00!8m2!3d32.4792673!4d-84.9826777!16s%2Fg%2F11yfzqr554!19sChIJ9S4dcU3NjIgRAJ4L3XXjzOE,Piedmont Heart Vascular Surgery of Columbus,,,Vascular surgeon,"705 17th St Suite 200, Columbus, GA 31901, United States","F2H8+PW Columbus, Georgia, USA",https://www.care.piedmont.org/locations/location-details/practice/1910?utm_source=directorylisting&utm_medium=seo&utm_campaign=10219&y_source=1_MjAxNTQwNTQ2Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 706-660-2485,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipP_P756-TIiRVQhRngWGAfmmnxsqb0FQbJ9CqJn=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:49.680Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,,,
"https://www.google.com/maps/place/Dialysis+Clinic,+Inc./data=!4m7!3m6!1s0x888ccdd629efb7e7:0xe90f36f62790f11a!8m2!3d32.4761944!4d-85.0234608!16s%2Fg%2F1tfcp33f!19sChIJ57fvKdbNjIgRGvGQJ_Y2D-k","Dialysis Clinic, Inc.",4.0,1,Dialysis center,"1611 21st Ct, Phenix City, AL 36867, United States","FXGG+FJ Phenix City, Alabama, USA",http://www.dciinc.org/location/phenix-city/,+1 334-448-4840,Closes soon · 4:30 pm · Opens 6 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kIxtS3fP0yawVbuZiXWwOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.23254&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:54.564Z,8 am–4:30 pm,6 am–5 pm,8 am–4:30 pm,6 am–5 pm,8 am–4:30 pm,Closed,6 am–5 pm,,,,
https://www.google.com/maps/place/Lux+Aesthetics/data=!4m7!3m6!1s0x888ccfcf10984af7:0x5ae8a25f03a9043d!8m2!3d32.5213803!4d-85.0284616!16s%2Fg%2F11rfn241yr!19sChIJ90qYEM_PjIgRPQSpA1-i6Fo,Lux Aesthetics,4.9,30,Weight loss service,"5408 Summerville Rd ste.120, Phenix City, AL 36867, United States","GXCC+HJ Phenix City, Alabama, USA",http://www.luxaestheticpc.com/,+1 706-223-0383,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNhSFpqVCILt8fYwxn3oDX71zHtHJGtZ1dA6Kox=w408-h404-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:01:59.547Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–6 pm,11 am–3 pm,Closed,9 am–7 pm,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Grifols+Talecris+-+Plasma+Donation+Center/data=!4m7!3m6!1s0x888ccddf946dc0e9:0xbe16bc6fc7676d0c!8m2!3d32.4734752!4d-85.031916!16s%2Fg%2F1tlw9vwy!19sChIJ6cBtlN_NjIgRDG1nx2-8Fr4,Grifols Talecris - Plasma Donation Center,4.1,378,Blood donation center,"1407 US-280, Phenix City, AL 36867, United States","FXF9+96 Phenix City, Alabama, USA",https://www.grifolsplasma.com/en/-/phenixcity-al?utm_source=gmb&utm_medium=yext&y_source=1_MjY4NDQ5ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 334-297-5711,"Open · Closes 6 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO2Ogh91s5vi05LiAIhMqvgjbr4WQeVkQ2aCvPV=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:04.624Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–3 pm,7 am–3 pm,7 am–6 pm,,,,
https://www.google.com/maps/place/Labcorp/data=!4m7!3m6!1s0x888ccd13d7493533:0xd1a511182ad5539d!8m2!3d32.4817061!4d-84.978833!16s%2Fg%2F11gpnhxfzr!19sChIJMzVJ1xPNjIgRnVPVKhgRpdE,Labcorp,3.0,37,Medical laboratory,"2000 10th Ave, Columbus, GA 31901, United States","F2JC+MF Columbus, Georgia, USA",https://locations.labcorp.com/ga/columbus/31436/,+1 762-821-0715,"Closed · Opens 7:30 am Wed

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPBZe4EGWnOdtuYFxkDfKWFsQJkOPKTiJLbO7y3=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:09.603Z,"7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm",Closed,Closed,"7:30 am–12 pm, 1–4:30 pm",,,,
"https://www.google.com/maps/place/Robert+A.+Edwards,+DO/data=!4m7!3m6!1s0x888ccb673bd20665:0x570316f0ee7d94a2!8m2!3d32.5483283!4d-84.9351043!16s%2Fg%2F1tjtk0z_!19sChIJZQbSO2fLjIgRopR97vAWA1c","Robert A. Edwards, DO",5.0,8,Surgeon,"6600 Whittlesey Blvd Building A, Suite A, Columbus, GA 31909, United States","G3X7+8X Columbus, Georgia, USA",http://www.centerforveincareandsurgery.com/,+1 706-321-9486,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP-wJWQGFqU2QA0DPtg069jFl8OusHtFyOb4l5m=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:14.309Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Espinel+Jose+E+MD/data=!4m7!3m6!1s0x888ccdab962aded1:0xcaf7d3beef7878fe!8m2!3d32.4793777!4d-84.9854516!16s%2Fg%2F1hc5ptd19!19sChIJ0d4qlqvNjIgR_nh4777T98o,Espinel Jose E MD,5.0,1,Doctor,"500 18th St, Columbus, GA 31901, United States","F2H7+QR Columbus, Georgia, USA",,+1 706-317-2444,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YnUPYTkusLe-2hBxwJksUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.09995&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:17.116Z,,,,,,,,,,,
https://www.google.com/maps/place/Fresenius+Kidney+Care+Phenix+City/data=!4m7!3m6!1s0x888ccc1b47d5ae63:0x71972f660116c538!8m2!3d32.5170633!4d-85.0165674!16s%2Fg%2F11gcjjfv6g!19sChIJY67VRxvMjIgROMUWAWYvl3E,Fresenius Kidney Care Phenix City,5.0,2,Dialysis center,"5009 Riverchase Dr Ste 300, Phenix City, AL 36867, United States","GX8M+R9 Phenix City, Alabama, USA",https://www.freseniuskidneycare.com/dialysis-centers/alabama/100455?utm_campaign=Website&utm_medium=&utm_source=YextGMB&utm_content=100455&y_source=1_ODQ5NjU4My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 800-881-5101,Closed · Opens 5:45 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N-vq1CB41NInddKLoYwNfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.08776&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:22.007Z,5:45 am–4 pm,5:45 am–4 pm,5:45 am–4 pm,5:45 am–4 pm,5:45 am–4 pm,Closed,5:45 am–4 pm,,,,
