placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info
https://www.google.com/maps/place/Kasson+Hardware+Hank+Rental+$+Gifts/data=!4m7!3m6!1s0x87f740581dedfa4f:0x32dc06ebce9a37e0!8m2!3d44.0264807!4d-92.7476932!16s%2Fg%2F1thf93d6!19sChIJT_rtHVhA94cR4DeazusG3DI,Kasson Hardware Hank Rental $ Gifts,4.7,103,Hardware store,"11 4th St SE, Kasson, MN 55944, United States","27G2+HW Kasson, Minnesota, USA",http://www.kassonhardwarehank.com/,+1 507-634-2771,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMsEaxPNiJFUHV6zV83VfM7IiIjQNCm7gGdAVLagZvFHplVWgm_Z42KT5rimqjH7ZyvZK88HXtnoDzvZf7fy9g85mEItO4veKN0CFKqLjQ-VwC6mu5AcIPfBvuD6ewK-8NdQpUCf2UNr0=w408-h541-k-no,true,8 am–7 pm,10 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:24.700Z,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Hunt+Electric/data=!4m7!3m6!1s0x87f760f20ae43101:0x2be6f81ac3690d2f!8m2!3d44.0911229!4d-92.5092527!16s%2Fg%2F1tgnmmyw!19sChIJATHkCvJg94cRLw1pwxr45is,Hunt Electric,5.0,2,Electrician,"6301 Bandel Rd NW, Rochester, MN 55901, United States","3FRR+C7 Rochester, Minnesota, USA",http://www.huntelec.com/,+1 507-281-3226,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=79RKITB2X1v63k-BolNhyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.31998&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:27.200Z,,
https://www.google.com/maps/place/Austin+Electric/data=!4m7!3m6!1s0x87f0d193fa093fcb:0xaf70ed26a8ee070d!8m2!3d43.6625064!4d-92.9610602!16s%2Fg%2F1wc48jcw!19sChIJyz8J-pPR8IcRDQfuqCbtcK8,Austin Electric,4.8,64,Electrician,"1111 5th Pl SE, Austin, MN 55912, United States","M27Q+2H Austin, Minnesota, USA",http://www.austinelectric.net/,+1 507-434-8080,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNVSuK7kG_yWP5KxieRFV_SMkxKKWoMHoa1OgDp=w427-h240-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:31.590Z,,Identifies as women-owned
https://www.google.com/maps/place/Electrician+Rochester+MN/data=!4m7!3m6!1s0x87f75fabd9f604f9:0x50c439044b03b597!8m2!3d43.347768!4d-90.471154!16s%2Fg%2F11j301gbn8!19sChIJ-QT22atf94cRl7UDSwQ5xFA,Electrician Rochester MN,4.2,10,Electrician,,,,+1 507-302-1115,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM3H0JFOfHmBPbCjIL0CcCdlyYYmKUZLO99gFu4=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:36.358Z,,
https://www.google.com/maps/place/Matson+Electric+LLC/data=!4m7!3m6!1s0x87f9e387f1f1e323:0x40950fe352e37b11!8m2!3d43.9657422!4d-92.3819259!16s%2Fg%2F1tmqry7b!19sChIJI-Px8Yfj-YcREXvjUuMPlUA,Matson Electric LLC,5.0,2,Electrician,"3814 Oak Park Cir SE, Rochester, MN 55904, United States","XJ89+76 Rochester, Minnesota, USA",,+1 507-254-8204,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MS0IRt_qfCei8Ie9GI7tYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.14955&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:39.741Z,,
"https://www.google.com/maps/place/Total+Electric-Rochester+Inc/@43.959718,-92.281504,17z/data=!3m1!4b1!4m6!3m5!1s0x87f9ef0a97fe3d7d:0xcf398737a34da033!8m2!3d43.959718!4d-92.281504!16s%2Fg%2F1tn01sz9",Total Electric-Rochester Inc,4.4,7,Electrician,"4241 100th Ave SE, Eyota, MN 55934, United States","XP59+V9 Eyota, Minnesota, USA",,+1 507-288-6760,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:44.467Z,,
"https://www.google.com/maps/place/Camping+World+RV+Sales/@44.1471481,-92.5327911,17z/data=!3m1!4b1!4m6!3m5!1s0x87f757bb1729b73b:0xfdf72105e5f54f6a!8m2!3d44.1471481!4d-92.5327911!16s%2Fg%2F124s_zcsn",Camping World RV Sales,4.4,718,RV dealer,"1260 Lake Shady Ave S, Oronoco, MN 55960, United States","4FW8+VV Oronoco, Minnesota, USA",https://rv.campingworld.com/dealer/oronoco-minnesota,+1 844-703-0660,,,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:51.174Z,"Store for RVs, camping equipment & other outdoor gear, plus accessories & repair services. · In-store shopping · In-store pick-up",LGBTQ+ friendly
https://www.google.com/maps/place/Integrity+Electric+%26+Comm/data=!4m7!3m6!1s0x87f75e47d02da81b:0xa9e8fa6a71ca2522!8m2!3d44.0476084!4d-92.5105004!16s%2Fg%2F1tkb5nw7!19sChIJG6gt0Ede94cRIiXKcWr66Kk,Integrity Electric & Comm,,,Electrician,"2240 32nd Ave NW, Rochester, MN 55901, United States","2FXQ+2Q Rochester, Minnesota, USA",,+1 507-424-2911,Closes soon · 5 pm · Opens 8 pm Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uHnhT6HLVIXbXECWTGfWOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.690605&pitch=0&thumbfov=100,false,12 am–5 pm,Closed,8 pm–12 am,"12 am–6 pm, 8 pm–12 am","12 am–6 pm, 8 pm–12 am","12 am–6 pm, 8 pm–12 am","12 am–6 pm, 8 pm–12 am","https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:55.757Z,,
https://www.google.com/maps/place/Egan+Company/data=!4m7!3m6!1s0x87f75e7069e830fb:0xdce52c10a5f79841!8m2!3d44.0407165!4d-92.5313246!16s%2Fg%2F1tv3p7ch!19sChIJ-zDoaXBe94cRQZj3pRAs5dw,Egan Company,4.4,7,Contractor,"4475 US-14, Rochester, MN 55901, United States","2FR9+7F Rochester, Minnesota, USA",http://www.eganco.com/,+1 507-289-4522,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPagYrfSOZ27Nz_oM5SQ8DitLOHxFAL4jTEylpY=w408-h272-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:00.032Z,,
https://www.google.com/maps/place/Generator+Power+Systems/data=!4m7!3m6!1s0x52b6bc3220a55555:0x9d7312bf58c815ec!8m2!3d46.3502192!4d-94.2286584!16s%2Fg%2F11h5q8lyl_!19sChIJVVWlIDK8tlIR7BXIWL8Sc50,Generator Power Systems,5.0,8,Electric generator shop,"8296 Industrial Park Rd S, Baxter, MN 56425, United States","9Q2C+3G Baxter, Minnesota, USA",https://www.powerbygps.com/?utm_campaign=gmb&utm_medium=localseo&utm_source=2060digital,+1 218-423-2105,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNCWghknYqq0jf_sihFWoRKtE0Gw0Vfd9c1PZzQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:04.803Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Hilltop+Camper+and+RV/data=!4m7!3m6!1s0x87f7581faaee6c07:0xd3adf3d7eca4ec99!8m2!3d44.1492271!4d-92.5326232!16s%2Fg%2F11gzfd5jp!19sChIJB2zuqh9Y94cRmeyk7NfzrdM,Hilltop Camper and RV,4.3,173,RV dealer,"1240 Lake Shady Ave S, Oronoco, MN 55960, United States","4FX8+MX Oronoco, Minnesota, USA",https://www.hilltopcamper.com/?utm_source=google&utm_medium=organic&utm_campaign=Google_my_business_rochester,+1 507-252-1481,"Closed · Opens 8 am Mon

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPbZrO_AI35aorPFlXubb3OX7XIfKz_ElAUyEKu=w408-h306-k-no,true,9 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:09.435Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x87f75fd53bee4979:0x923a04bdf699fa50!8m2!3d44.067028!4d-92.4988327!16s%2Fg%2F1tksny7g!19sChIJeUnuO9Vf94cRUPqZ9r0EOpI,Harbor Freight,4.6,807,Hardware store,"4200 US-52, Rochester, MN 55901, United States","3G82+RF Rochester, Minnesota, USA",https://www.harborfreight.com/storelocator/4200-highway-52-n-rochester-55901?number=359,+1 507-292-6272,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSybxJYh7LPSxM9z46nXyO2OTLFL22Rs3WosFhq5NnnARbia7yxU3FDF3LNviNLMuWa_dJQkwiVb3jN_OBDYFdBKM7LlmTcNWkYLxmMwCUYhGQN4gsSDN3up2dyyZucDDSPuPyhj=w408-h544-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:14.006Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",
https://www.google.com/maps/place/Power+Partner+Mn/data=!4m7!3m6!1s0x87f757f2a4955555:0xeaebaa4024636356!8m2!3d43.907851!4d-92.4793486!16s%2Fg%2F11fll63glh!19sChIJVVWVpPJX94cRVmNjJECq6-o,Power Partner Mn,,,Electrician,"9 80th St SE, Rochester, MN 55904, United States","WG5C+47 Rochester, Minnesota, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eAVq0z3c83rE49GESUFxUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.54936&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:16.468Z,,
https://www.google.com/maps/place/Gregerson+Towing+%26+Recovery/data=!4m7!3m6!1s0x87f0ad1a9675a1b1:0xe916f020dc1c9ef5!8m2!3d43.9216139!4d-92.5055173!16s%2Fg%2F11gmjkdpym!19sChIJsaF1lhqt8IcR9Z4c3CDwFuk,Gregerson Towing & Recovery,4.9,400,Towing service,"2907 State Hwy 30, Rochester, MN 55902, United States","WFCV+JQ Rochester, Minnesota, USA",https://gregersontowing.com/,+1 507-272-4088,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOvvxk-O1YyPwTVGLOlhWQsiQLfgMzk-eVOrsdv=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:21.066Z,,
https://www.google.com/maps/place/BOE+ELECTRIC/data=!4m7!3m6!1s0x87f75665c10b14fb:0x7ea695e0e7ee5cdd!8m2!3d43.844688!4d-92.486777!16s%2Fg%2F1vbnpzml!19sChIJ-xQLwWVW94cR3Vzu5-CVpn4,BOE ELECTRIC,5.0,12,Electrical installation service,"804 Bucknell Ln SE #2, Stewartville, MN 55976, United States","RGV7+V7 Stewartville, Minnesota, USA",http://www.boeelectric.com/,+1 507-533-6992,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gCEz0xAUd1kcwLFzCnKP-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.165684&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:25.368Z,,
https://www.google.com/maps/place/Original+Mechanics/data=!4m7!3m6!1s0x87f9e533e40a2f9b:0x4a0509b33cee08f1!8m2!3d43.9393491!4d-92.3461289!16s%2Fg%2F11t9hdhyqk!19sChIJmy8K5DPl-YcR8QjuPLMJBUo,Original Mechanics,5.0,10,Repair service,"6611 US-52, Rochester, MN 55904, United States","WMQ3+PG Rochester, Minnesota, USA",https://www.originalmechanics.com/,+1 507-529-3611,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN07IeF5b0nh2Xw3Y5Bgh26tS5ZP2_sIgLkNHEn=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:29.735Z,,Identifies as women-owned
https://www.google.com/maps/place/Clarey%27s+Safety+Equipment/data=!4m7!3m6!1s0x87f75e5de568855b:0xb94e51c52fca4bdb!8m2!3d44.0101747!4d-92.4385756!16s%2Fg%2F1vppt28d!19sChIJW4Vo5V1e94cR20vKL8VRTrk,Clarey's Safety Equipment,5.0,11,Safety equipment supplier,"1725 US-14, Rochester, MN 55904, United States","2H66+3H Rochester, Minnesota, USA",http://clareys.com/,+1 800-558-8009,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOG7MsQK2fyu85rmVsVHxBhYji4oELfNg6Bu9IB=w426-h240-k-no,true,Closed,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:34.131Z,,
"https://www.google.com/maps/place/Hybrid+Mechanical,+LLC/data=!4m7!3m6!1s0x87f9e6bb968ef5cf:0x8fb20d996153e0b2!8m2!3d44.0082202!4d-92.3676797!16s%2Fg%2F1v_nd1v4!19sChIJz_WOlrvm-YcRsuBTYZkNso8","Hybrid Mechanical, LLC",3.7,3,HVAC contractor,"5555 US-14, Rochester, MN 55904, United States","2J5J+7W Rochester, Minnesota, USA",http://www.hybridmechanicalmn.com/,+1 507-282-2526,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s48wz4FtYuMBAhu40WHn4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.718254&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:38.496Z,,
https://www.google.com/maps/place/Van+Meter+Inc./data=!4m7!3m6!1s0x87f75e707010bc7d:0x4271bd79f1eafb3f!8m2!3d44.038845!4d-92.523312!16s%2Fg%2F1tywyhtg!19sChIJfbwQcHBe94cRP_vq8Xm9cUI,Van Meter Inc.,5.0,7,Electrical supply store,"3919 N Frontage Rd, Rochester, MN 55901, United States","2FQG+GM Rochester, Minnesota, USA",https://www.vanmeterinc.com/locations/minnesota/rochester-electrical-supply?utm_source=gmb&utm_term=awareness,+1 507-288-3061,"Closed · Opens 7 am Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOnSywjVkQnce7uct6bI5-gEZxrqcN-fZ9k9CvQ=w431-h240-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:43.066Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Sunbelt+Rentals/data=!4m7!3m6!1s0x87f75884d0b995a1:0x3970542e72e93c7a!8m2!3d43.9672435!4d-92.4644614!16s%2Fg%2F11c1tjzy3q!19sChIJoZW50IRY94cRejzpci5UcDk,Sunbelt Rentals,3.2,13,Equipment rental agency,"3727 Commercial Dr SW, Rochester, MN 55902, United States","XG8P+V6 Rochester, Minnesota, USA",https://www.sunbeltrentals.com/location/mn/rochester/equipment-tool-rentals/568/?utm_source=gmb&utm_medium=organic&utm_campaign=pc568&y_source=1_MTc2MDYyMDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 507-513-6181,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNVsX2sQGC4guTnEXx7r_etZwPEdveQ8DVVl_qb=w429-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:47.991Z,,
https://www.google.com/maps/place/English+Electric+LLC/data=!4m7!3m6!1s0x87f755397548861f:0xd666b8ab66dac613!8m2!3d43.7761538!4d-92.4833649!16s%2Fg%2F11c1nxwd2y!19sChIJH4ZIdTlV94cRE8baZqu4ZtY,English Electric LLC,5.0,4,Electrician,"107 E Main St, Racine, MN 55967, United States","QGG8+FM Racine, Minnesota, USA",https://englishelectricllc.com/,+1 507-533-0051,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K7O2X8ujaJTiURgp6YlhMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.7039165&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:52.380Z,,
https://www.google.com/maps/place/Al%27s+Small+Engine+Service/data=!4m7!3m6!1s0x87f75f0031171be5:0x8d14368deca2d97f!8m2!3d44.041679!4d-92.4969758!16s%2Fg%2F11md7d164j!19sChIJ5RsXMQBf94cRf9mi7I02FI0,Al's Small Engine Service,5.0,12,Lawn mower repair service,"2216 18th St NW, Rochester, MN 55901, United States","2GR3+M6 Rochester, Minnesota, USA",http://alssmallengineservice.com/,+1 507-701-7122,"Closed · Opens 9 am Mon

Updated by this business 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CcK39t_XvzYVKlhE_s31lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.27736&pitch=0&thumbfov=100,true,Closed,Closed,9 am–4 pm,9 am–4 pm,Closed,9 am–4 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:31:56.789Z,,
"https://www.google.com/maps/place/Sunlight+Electric+Inc./@44.0825089,-92.5090982,17z/data=!3m1!4b1!4m6!3m5!1s0x87f9e0583f295555:0xfc607b9e8f17aa76!8m2!3d44.0825089!4d-92.5090982!16s%2Fg%2F1thmlkbh",Sunlight Electric Inc.,5.0,3,Electrician,"5812 US-52, Rochester, MN 55901, United States","3FMR+29 Rochester, Minnesota, USA",,+1 507-288-0789,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:32:01.128Z,,
https://www.google.com/maps/place/Decker+Power+Equipment/data=!4m7!3m6!1s0x87f70b5a9e2aa4db:0xd9e80240bf5885a3!8m2!3d44.2951022!4d-92.7883692!16s%2Fg%2F1tdgvz4f!19sChIJ26QqnloL94cRo4VYv0AC6Nk,Decker Power Equipment,4.6,9,Lawn mower store,"810 3rd Ave S #1479, Wanamingo, MN 55983, United States","76W6+2M Wanamingo, Minnesota, USA",https://www.deckerpowerequip.com/,+1 507-824-2421,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyvJhuYUCG0GeOGZismqFrowh6S6QlmeFENI0VWP5y2dSJvv6QC3taGZBO5eAI0fl5vX34eGOs6ot-jJjw5TkTDFQacYHEYNjtaF5D3tBO16VgqLUkFkLWs89FxcGazKzc6IUENCa8xP3__=w519-h240-k-no,true,8 am–1 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:32:05.602Z,,
https://www.google.com/maps/place/Graybar/data=!4m7!3m6!1s0x87f75f7591c4390d:0x5717ac5834a4bb70!8m2!3d44.0558804!4d-92.5207206!16s%2Fg%2F1tr183pq!19sChIJDTnEkXVf94cRcLukNFisF1c,Graybar,4.3,3,Electrical supply store,"3100 40th Ave NW STE 200, Rochester, MN 55901, United States","3F4H+9P Rochester, Minnesota, USA",https://www.graybar.com/store-finder?utm_source=rioseo&utm_medium=organic&utm_content=google-locations&utm_campaign=rioseo-ROMN&cm_mmc=rioseo:organic-_-google-_-locations-_-ROMN,+1 507-282-4444,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyaqevA2Qvtcz47r1uz7JS3Q1PQso3AyvbuXzDpgzRCH4S6I1bSrWkGkP7tj2nH1ytwn8NtVUjvY59sLjrHCbjh7yRgK0JBbnLH2mE0Oi8tQiytfXqdfkSuQnOwAvfM2O_QQHIp=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:32:09.935Z,· In-store pick-up,
https://www.google.com/maps/place/Border+States/data=!4m7!3m6!1s0x87f7589bf3a9a731:0x4a518951b2ec4450!8m2!3d43.9686646!4d-92.4660311!16s%2Fg%2F1tcxq70v!19sChIJMaep85tY94cRUETsslGJUUo,Border States,4.0,5,Electrical supply store,"100 Carlton St SW, Rochester, MN 55902, United States","XG9M+FH Rochester, Minnesota, USA",https://solutions.borderstates.com/locations/rochester-minnesota/,+1 507-280-4670,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4DXDY0zCHhUWE7cFn1-QFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.55844&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:32:14.371Z,· Kerbside pickup · Delivery,
https://www.google.com/maps/place/Menards/data=!4m7!3m6!1s0x87f760e66b0c6b5b:0xd82530e00a98604f!8m2!3d44.0985422!4d-92.5164601!16s%2Fg%2F1q2w25rcm!19sChIJW2sMa-Zg94cRT2CYCuAwJdg,Menards,4.3,834,Home improvement store,"6733 Prairie Vista Dr NW, Rochester, MN 55901, United States","3FXM+CC Rochester, Minnesota, USA",https://www.menards.com/store-details/store.html?store=3314&utm_source=localcard&utm_medium=organic,+1 507-281-5150,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ_lxF6pGCmeclp4pmfqd2vTs0hZmnFMZ9xmqCPE8fDFHLdlIfhP9iN-sWwwAtqCytJVnT39d3sus_rjeW6xKskwfuivzLaHPEJo6qnHCjE9d1IPZtuJe4OJhFfsrWL54ZQCjyDQ=w408-h306-k-no,true,6 am–9 pm,8 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:32:18.927Z,"Home improvement chain with assorted building materials, tools, gardening supplies & appliances. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/MotoProz/data=!4m7!3m6!1s0x87f77b8e859c88c3:0x89ff18cb8954bdc7!8m2!3d44.274625!4d-92.546734!16s%2Fg%2F1tcvzzz5!19sChIJw4ichY5794cRx71UicsY_4k,MotoProz,4.5,70,Snowmobile dealer,"339 1st Ave N, Mazeppa, MN 55956, United States","7FF3+V8 Mazeppa, Minnesota, USA",http://www.motoproz.com/,+1 507-843-2855,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM1kIq_8mEkurH_0HwUpdBLIoo6c5kIPjlV1bm-=w408-h258-k-no,true,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:32:23.296Z,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Viking+Automatic+Sprinkler+Co/data=!4m7!3m6!1s0x87f75e71e6bec711:0xde13381295b2f18c!8m2!3d44.042976!4d-92.5300673!16s%2Fg%2F1thxr5_p!19sChIJEce-5nFe94cRjPGylRI4E94,Viking Automatic Sprinkler Co,5.0,1,Fire protection service,"4420 19th St NW #1, Rochester, MN 55901, United States","2FV9+5X Rochester, Minnesota, USA",https://www.vikingsprinkler.com/locations-rochester.php,+1 507-289-8270,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rW9p0LIWm2FbrnyiZcZFog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.3205&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:32:27.927Z,,
