placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info
https://www.google.com/maps/place/E%26S+Landworks/data=!4m7!3m6!1s0x4cb5a3f6d86c83bb:0xbd5bdcea8ac1ac8c!8m2!3d44.3732472!4d-72.6938797!16s%2Fg%2F11wfqklthx!19sChIJu4Ns2PajtUwRjKzBiurcW70,E&S Landworks,5.0,10,Excavating contractor,"108 Worcester Mountain View Rd, Waterbury Center, VT 05677, United States","98F4+7C Waterbury Center, Vermont, USA",https://eslandworks.com/,+1 802-324-9157,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGk9LN03zYfabPAnSmssRQK3zrpUS_VJFdTMazIzxKOGpdixyzmIw7Fz2_LuSpcmWrXjSdYwUCTUubdMhUbChJFlawPKSlyWYK4mui16rHAnVlTnoS15ji9ykgKj7yEDMkb5tZK=w408-h349-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:17.221Z,,
https://www.google.com/maps/place/Granite+Importers+Inc./data=!4m7!3m6!1s0x4cb506e1065935b3:0x945111a10d3f27b!8m2!3d44.2048016!4d-72.512695!16s%2Fg%2F1th6dfyt!19sChIJszVZBuEGtUwRe_LTEBoRRQk,Granite Importers Inc.,3.0,2,Granite supplier,"16 S Vine St, Barre, VT 05641, United States","6F3P+WW Barre, Vermont, USA",http://www.graniteimporters.com/,+1 802-476-5812,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGx_3JJoEfx48QYx4hoTGlseBho84J3CwubkLY2Xn8Z57ysmP1jJ77xbyMwmVL4ojNHPTbyMMyd7jaAzEgGvAGtO3CXOGQs5gibdzAINnxawND8V42xu09NPiI1CO29iM9_U-4UdA=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:21.495Z,,
https://www.google.com/maps/place/Flying+Mammoths+Landscape+Design/data=!4m7!3m6!1s0x4cb5a49addecff79:0x19b88983b6054800!8m2!3d44.37816!4d-72.575223!16s%2Fg%2F1hhvzjxs_!19sChIJef_s3ZqktUwRAEgFtoOJuBk,Flying Mammoths Landscape Design,5.0,1,Landscape designer,"101 Frazier Rd, Worcester, VT 05682, United States","9CHF+7W Worcester, Vermont, USA",http://flyingmammoths.com/,+1 802-223-0410,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgwA78bQg10HIIFze3Xye2hghX1jDEUnnFsR9dmewiA5htIt5MwS2xoUjfMrdKzWeoVn2QE8wz2skuVJf-gEmyGqL6EJnaAmHcEsNX6dexFtRaK1FStZYne4ynXPoPPIV0eZ6G=w408-h408-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:25.820Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Appalachian+Landscaping%2F+Mad+Trees+Nursery/data=!4m7!3m6!1s0x4cb573638f958c67:0x5321bd0bf9bcf302!8m2!3d44.1801761!4d-72.8391905!16s%2Fg%2F11tcxsnst5!19sChIJZ4yVj2NztUwRAvO8-Qu9IVM,Appalachian Landscaping/ Mad Trees Nursery,5.0,1,Plant nursery,"5513 Main St, Waitsfield, VT 05673, United States","55J6+38 Waitsfield, Vermont, USA",https://www.landscapingvt.com/,+1 802-371-8958,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQKqOpbmA3yhi94VXAyn49RX1u5x-uJ4CUeV8AtZxUUkIO5j71GzhhW1kLDswjqNjiqHq9DTbrzZaFFp8P1pXAxqiXR52IjLYj8KPtCFYODe0RpYIymIdL8WoJVQzZSQTdFDHh=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:30.131Z,,
https://www.google.com/maps/place/Green+Mountain+Landscaping/data=!4m7!3m6!1s0x4cb595760be9266f:0x72db7fb489090648!8m2!3d44.527831!4d-72.616873!16s%2Fg%2F1v76z7sg!19sChIJbybpC3aVtUwRSAYJibR_23I,Green Mountain Landscaping,4.5,19,Garden center,"2835 Laporte Rd, Morristown, VT 05661, United States","G9HM+47 Morristown, Vermont, USA",http://www.greenmtnlandscaping.com/,+1 802-888-5008,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcYtXXBHyHqmNFCGQUnSNTHYK84AotqBZRfyo05XyiyhkAYeXA-vxUQ5JymWLV0JbgXcqJQ5RvgaW68qbrHvNQRpmgSu2sxw_OTaj-yF8q459HhtlAZGLN0WPBeSSw15_SSuik=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:34.432Z,,
https://www.google.com/maps/place/Sprout+Gardening+%26+Landscaping+L.L.C./data=!4m7!3m6!1s0x4cb595612219d865:0x8f97870b6179f35d!8m2!3d44.4455669!4d-72.671947!16s%2Fg%2F11j1_g1yxh!19sChIJZdgZImGVtUwRXfN5YQuHl48,Sprout Gardening & Landscaping L.L.C.,5.0,2,Landscaper,"1572 Stowe Hollow Rd, Stowe, VT 05672, United States","C8WH+66 Stowe, Vermont, USA",https://www.sproutgardeningandlandscaping.com/,+1 802-355-6171,Closed · Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF27UGc7vv4JyZuIGi-Vv8j24VTtpvCwW_ljX9gIalAyz2pxQIHENhrnAam1yfCKsy7QCrARBLxj_advNFYq9y8StixkJHObxOD48DaGdVQJ1VEtFK3Nz8Ph9wz1rpxE1gewTjYAg=w425-h240-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:39.033Z,,
https://www.google.com/maps/place/Goldenrod+Design+%7C+Vermont+Gardens+%26+Events/data=!4m7!3m6!1s0xa81506abced58f1:0xf61b1cfd43e7cb7d!8m2!3d44.4084245!4d-72.5846409!16s%2Fg%2F11y373_dqq!19sChIJ8VjtvGpQgQoRfcvnQ_0cG_Y,Goldenrod Design | Vermont Gardens & Events,5.0,6,Landscape designer,,,http://goldenroddesignvt.com/,,Closed · Opens 10 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGep6NKIojZSFP0bhgA5uyUMD07oceqYKg4Z2LoN4bXGgyfMS9GDnDIaSb8z_weht3pfPgrG7UlenB8zk54R3-REivAkmeQ2iqmw0kh9JiJaZNDxFxEZENqo9QuSIom2dx1qbgK=w408-h270-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:43.549Z,,
https://www.google.com/maps/place/Xscape+Landscape+and+Tree+Care/data=!4m7!3m6!1s0x4cb59f5c58abec99:0x4e34f9b69b20df44!8m2!3d44.259454!4d-72.5853385!16s%2Fg%2F11k0vqn27_!19sChIJmeyrWFyftUwRRN8gm7b5NE4,Xscape Landscape and Tree Care,5.0,2,Landscaper,,,,+1 802-393-0693,Closes soon · 7 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjviQ9V059PAMjGGxIxorl3ByEdXWzjFoTLFPLiRBoGadYcgvX2Ik3DPAyd9230V4_ypxWVPYwA6emFzrE46ImVlH2vWtqc7ufyfDOMfQUvGbvdhoL6NvoDLRHBrsaBSqaKwqP=w408-h271-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:47.829Z,,
https://www.google.com/maps/place/SPACES+VT+-+Four+Directions+Farm+VT+-+Mencucci+Family/data=!4m7!3m6!1s0x4cb5b584a0d53b71:0xf2a37a77edf0c132!8m2!3d44.5006242!4d-72.2873418!16s%2Fg%2F11j2480039!19sChIJcTvVoIS1tUwRMsHw7Xd6o_I,SPACES VT - Four Directions Farm VT - Mencucci Family,5.0,2,Landscaper,"67 Ward Hill Rd, East Hardwick, VT 05836, United States","GP27+63 East Hardwick, Hardwick, VT, USA",http://landscapesbyspaces.com/,+1 802-563-3591,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEuQ0_FjceHOykwXbvBNYL_VkDgnyde4IeCB_Nb61WW9byh_ten2pz48p85RYDEr9ldCaFK4Y-PVXipQcRYU_Mx6Cd2kL3dzXjhGHYEw9qK7O7kz6vFBwKY_z3XXO6-Hytx0-42Q=w408-h272-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:52.280Z,,Identifies as women-owned
https://www.google.com/maps/place/Vistascapes/data=!4m7!3m6!1s0x4cb59999ae9c7347:0xb662188eb1b385e5!8m2!3d44.3117141!4d-72.9300186!16s%2Fg%2F11rg59rjfn!19sChIJR3OcrpmZtUwR5YWzsY4YYrY,Vistascapes,5.0,3,Landscape designer,,,https://vistatreevt.wixsite.com/website,+1 802-730-6693,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkCX814E8jmY87lrnOXPPvOSYzB03my003svT98_dlDczcTKo3Ap563DR4EQAMpxpTqf5vL2Dk0hVGzxYJXl3jBdtH8igx6WPMp8D_JRiWi-AxcOaQ0amBFTGRmy0vuXynepXHns-OC5OK=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:12:56.683Z,,
https://www.google.com/maps/place/Matt+Myette+Landscaping/data=!4m7!3m6!1s0x4cb5eadcc9e761a1:0xda3189a93c81ac97!8m2!3d44.4849206!4d-72.7051291!16s%2Fg%2F11dxf361kg!19sChIJoWHnydzqtUwRl6yBPKmJMdo,Matt Myette Landscaping,3.3,3,Landscape designer,,,http://www.mattmyettelandscaping.com/,+1 802-229-8536,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwFr7ooK6YXHFNRWTw05Lu8KiruB7Npplig11TLZwg3BwqlBDsHL-FlbayJmWl3JGs11iA00CG5AfOY3FZ0nQ17irfijTqy1p28oLJmwuAR5CA3VIpdioCPlOEYw1OGG5qPTBr=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:01.165Z,,
https://www.google.com/maps/place/Broadleaf+Landscape+Architecture/data=!4m7!3m6!1s0x4cb5733a582705cd:0x5281e91561ebf842!8m2!3d44.189633!4d-72.8239059!16s%2Fg%2F1td5wr_k!19sChIJzQUnWDpztUwRQvjrYRXpgVI,Broadleaf Landscape Architecture,5.0,1,Landscape architect,"40 Bridge St suite a, Waitsfield, VT 05673, United States","55QG+VC Waitsfield, Vermont, USA",http://broadleafvt.net/,+1 802-496-5331,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEekwpzEVFOO_Lqv-sZ3UY9HnmINnnuMgMFTrb2xcweYhLki5-5-6b1GUZvVXskJtma7sSxmm1Rn1Xbp2Dbh08lUZb5DBCf-B2HXUFjI3dvWeLaSZFzhCNO5_FNuKuu-yx-zGgTBw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:05.372Z,,
"https://www.google.com/maps/place/Zachary+Berger+Associates,+Ltd./data=!4m7!3m6!1s0x4cb596c4d4d45b27:0xb1597dc4cc064c80!8m2!3d44.4762712!4d-72.7186785!16s%2Fg%2F11gc6qw2df!19sChIJJ1vU1MSWtUwRgEwGzMR9WbE","Zachary Berger Associates, Ltd.",5.0,4,Environmental consultant,"2160 Mountain Rd, Stowe, VT 05672, United States","F7GJ+GG Stowe, Vermont, USA",https://zacharyberger.com/,+1 802-585-7767,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGazddhf5BQ-s0uYHAGBPd5oQEDgkVW69ITlOVmRSv43VZ3ZMOUSKs6Z3axxEzAucMwkmAoIjL4p0z67EFPokucmgibcDuNYZF9MsAgu7yBxXHUSZruwpHGkJcF5BDcxtssyEFTSg=w408-h306-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:09.775Z,,
"https://www.google.com/maps/place/Ginkgo+Design,+LLC/data=!4m7!3m6!1s0x4cca77625b2e4741:0x600b7a0c89e553a1!8m2!3d44.5166352!4d-72.9209086!16s%2Fg%2F1ptxw21t2!19sChIJQUcuW2J3ykwRoVPliQx6C2A","Ginkgo Design, LLC",5.0,18,Landscape designer,"152 River Rd, Underhill, VT 05489, United States","G38H+MJ Underhill, Vermont, USA",http://ginkgodesignvt.com/,+1 802-332-5577,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwc6p045W7gf-ldANtcrhFDFeeScNpVJMUUv1TeFaL9-BU9ySe7sgFh9uF7tRNn9grH2KsBuxCvyuQs7ZSf9Y4WK3bTeEw5MB1cfsf2yV4nFRWT7JbZeUVKLw0E42Gb-Jt9vZ0=w408-h303-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:14.152Z,,
https://www.google.com/maps/place/Lawn+Rangers/data=!4m7!3m6!1s0x4cb599cb3d9ae545:0xe1a871645bc5931f!8m2!3d44.4136687!4d-72.7230252!16s%2Fg%2F1tmg64nk!19sChIJReWaPcuZtUwRH5PFW2RxqOE,Lawn Rangers,5.0,8,Lawn care service,"100 Tayer Ln, Waterbury Center, VT 05677, United States","C77G+FQ Waterbury Center, Vermont, USA",http://lawnrangersvt.com/,+1 802-244-8742,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiPiIJZ71zV5nti6ktst_8SPM7FOYMCkjbEleZIvO6ni4IGNy8r_9FSsBGhNb-pLGbxrlnqfauuF_LzC32h3zbHAxUns_Agdqnr-NMueI4cJlYGYK8p0B3hoxzcEiE_DcQONdIDw=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:18.395Z,,Identifies as women-owned
https://www.google.com/maps/place/Mangan+Excavation+LLC/data=!4m7!3m6!1s0x4cb44d5f3e8d2657:0xf738e64e21ef3b7a!8m2!3d44.3577879!4d-72.3442248!16s%2Fg%2F11qnj7lfmn!19sChIJVyaNPl9NtEwRejvvIU7mOPc,Mangan Excavation LLC,5.0,35,Excavating contractor,"116 McCrillis Rd, Marshfield, VT 05658, United States","9M54+48 Marshfield, Vermont, USA",https://www.manganexcavationllc.com/,+1 802-249-6938,Closes soon · 7 pm · Opens 6 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1A3LTF-GphsyHusgQ0kTNcm_N18NUbSX4I9clYl8wI5q6VyrydRFBk4wrGCLoMrsN04tMLTQGPKOJPuG2TG0rjXnyBUxm7OQGKyXhlRbxQMCBPnoym6DirF1Gb1K-lqhM1QvLuhBUxgwU=w408-h306-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,Closed,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:22.999Z,,
https://www.google.com/maps/place/Ecotone+Landscapes+%26+Tree+Care/data=!4m7!3m6!1s0x4cb5c91eacd79a2d:0xce26f81acfe2cfd3!8m2!3d44.5338897!4d-72.3116658!16s%2Fg%2F11tx6b3mz9!19sChIJLZrXrB7JtUwR08_izxr4Js4,Ecotone Landscapes & Tree Care,5.0,16,Landscaper,"1173 Montgomery Rd, East Hardwick, VT 05836, United States","GMMQ+H8 East Hardwick, Hardwick, VT, USA",http://ecotonelandscapesvt.com/,+1 802-586-0504,Closed · Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYx7J90QGFG2aCWfweDFFDFisYGuJcwJXpcSCqDPCevna0rc5CTrEyYgK4ls_KzR-Y-TuX2Vnf7GQEyvsZsq4nI3sENQllhrkqksGi9D3kgHI-92YUP4nJ7G4pYibwdzTbOq0W=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:27.323Z,,
https://www.google.com/maps/place/East+Montpelier+Home+Center/data=!4m7!3m6!1s0x4cb5a9b392c4a0f3:0x5ee5039324654d44!8m2!3d44.2662758!4d-72.4917009!16s%2Fg%2F1th56lgs!19sChIJ86DEkrOptUwRRE1lJJMD5V4,East Montpelier Home Center,4.3,40,Hardware store,"2540 US Rte 2, East Montpelier, VT 05651, United States","7G85+G8 East Montpelier, Vermont, USA",,+1 802-223-4131,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEN-sdZ_XZlue6q9eeAIr2bENQbk2VDF1vU2kZaeGlJImYOF0wBpATyYAoM96o1WEY8pMabLGbS5kmjI4vgTFKulyUbsXqeg8LN90QeJEhakJSPPHgmoB3GbCgoHzp4ATruP0XASQ=w408-h408-k-no,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–4 pm,9 am–4 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:31.564Z,· Delivery,
https://www.google.com/maps/place/Rocky+Dale+Gardens/data=!4m7!3m6!1s0x4cb56f6257dea299:0xea4f90304fc274e2!8m2!3d44.128542!4d-73.0523479!16s%2Fg%2F1th1tngk!19sChIJmaLeV2JvtUwR4nTCTzCQT-o,Rocky Dale Gardens,4.6,16,Plant nursery,"806 VT-17, Bristol, VT 05443, United States","4WHX+C3 Bristol, Vermont, USA",http://www.rockydalegardens.com/,+1 802-453-2782,"Closed · Opens 9 am Thu

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5RTXYgOxxgUYvg1b3AUYAR50_OsewOx9kF8-KzG2yBCGJgK2ClseGSMkYdtsksV8Q-0Y-2eXvwTAxaesOQcvp_p3cuIn49qhQ11s9UsH3qFabPuHaXQdYDtMmACN2oK7k5Ix-rPdFgVRt=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:35.938Z,,
"https://www.google.com/maps/place/Garrett%27s+Properties+-+Community,+Commercial+and+Facility+Management/data=!4m7!3m6!1s0x4cb50772454c74cf:0x1a2aa2d603963e7e!8m2!3d44.2225746!4d-72.5680084!16s%2Fg%2F11g0hpr3gq!19sChIJz3RMRXIHtUwRfj6WA9aiKho","Garrett's Properties - Community, Commercial and Facility Management",3.0,2,Property management company,"33 Stewart Rd Suite 3B, Berlin, VT 05602, United States","6CFJ+2Q Berlin, Vermont, USA",http://garrettsproperties.com/,+1 802-613-3614,Closed · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RliW7u5JcrnGg9czc3cnyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.87212&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:40.186Z,,
https://www.google.com/maps/place/Clark+Brook+Designs/data=!4m7!3m6!1s0x4cb53f3625595407:0x46711e4c347d57fc!8m2!3d44.183233!4d-72.837136!16s%2Fg%2F11h6fx9b3l!19sChIJB1RZJTY_tUwR_Fd9NEwecUY,Clark Brook Designs,5.0,4,Landscape architect,"5197 Main St UNIT 1, Waitsfield, VT 05673, United States","55M7+74 Waitsfield, Vermont, USA",http://www.clarkbrookdesigns.com/,+1 802-276-0564,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqh9Z7ZFWCAaa3nPgHP1Ow2zj_7U1PknvkIVjTZSQSpDhJaukrRMPbJKAfodwi5bb4vq328RaeuRsTOssm7RlNPN6vZ-QwNvEbRa1K5khlhi9oxyfP3FaWaCo8UPhTJgM0WovzgA=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:44.943Z,,
https://www.google.com/maps/place/Evergreen+Gardens+of+Vermont/data=!4m7!3m6!1s0x4cb598574c6c97ff:0xb081c265d0e050f2!8m2!3d44.3958287!4d-72.7208555!16s%2Fg%2F1tftqpsm!19sChIJ_5dsTFeYtUwR8lDg0GXCgbA,Evergreen Gardens of Vermont,4.8,75,Garden center,"15 Cabin Ln, Waterbury Center, VT 05677, United States","97WH+8M Waterbury Center, Vermont, USA",http://www.evergreengardensvermont.com/,+1 802-244-8523,"Closed · Opens 8:30 am Thu

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDwmvIYlufl7xyNpiOzGD-K1qvFzA57bUNi7ypSvwm8IK8cvpJ9CKKGOgNldV7gYMVsk1zEKrV1UoK-c-iOqVkHgnuSSS-yLQWN5imjjlS8KQZTwgQqi0fHMiAGlliM5xWPYiM=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,10 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:49.467Z,· In-store shopping,
https://www.google.com/maps/place/DeGeorge+Garden+Design/data=!4m7!3m6!1s0x4cb591f247e89c27:0xbe1adcebe1932d0d!8m2!3d44.5004019!4d-72.7474689!16s%2Fg%2F11ngkzdcnj!19sChIJJ5zoR_KRtUwRDS2T4evcGr4,DeGeorge Garden Design,5.0,1,Landscape designer,"4538 Mountain Rd, Stowe, VT 05672, United States","G723+52 Stowe, Vermont, USA",http://www.dgdvt.com/,+1 802-272-6675,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmOBxgcb4uGTQE3f2tmd65wa1nF9owxyD5Ml7QR4LvnwB_wJ7ECbwi_cdBClgh1Dt_M8RWTjNcit2ku7zkld5ZokorvFr3RKQUwdgjfr9UsBfUzQxUrkyc8nZ2dr9PNGUgbK2kMjM3TXU=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:53.815Z,,
https://www.google.com/maps/place/SiteForm+Studio+Landscape+Architecture/data=!4m7!3m6!1s0x220f3f0be7467059:0x27476cfe490163fa!8m2!3d44.4644356!4d-72.6863375!16s%2Fg%2F11tg0tw8yb!19sChIJWXBG5ws_DyIR-mMBSf5sRyc,SiteForm Studio Landscape Architecture,5.0,1,Landscape architect,"57 Depot St, Stowe, VT 05672, United States","F877+QF Stowe, Vermont, USA",http://www.siteformstudio.com/,+1 617-458-9915,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6UsOyK1LfoGpe2KDOaLHfAikHEVlNFkMFydmXJm-R5easqiK7d7UnzMYVrPf8W3ZdyCof7J3kidNBxCMetMei_wbIjdnkBRDOkRYRYcACcjmNrtVSWj8wPZ_NPv4w65PigyV2cA=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:13:58.163Z,,
https://www.google.com/maps/place/Paradox+Stoneworks/data=!4m7!3m6!1s0x4cca7b73dd6e3eeb:0x943e98b6a65c22ae!8m2!3d44.2476399!4d-72.9632849!16s%2Fg%2F11gjx88g0n!19sChIJ6z5u3XN7ykwRriJcpraYPpQ,Paradox Stoneworks,5.0,3,Landscaper,"30 Beane Rd, Huntington, VT 05462, United States","62XP+3M Huntington, Vermont, USA",http://paradoxstoneworks.com/,+1 802-448-0483,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfxHOZARruEt32bSeT-0GfQGRDiaIMq-gZZwEKbVTzy_EAqlC90y7FKhPEy0HSLKR2L1Qfl-wSJJFLa-rFRrHi_3P8zbsrGyzndVDCrjNw7KKuLQPym5_DOMsseY6O9O6ytA3Nvw=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Montpelier+Vermont+VT/@44.2600593,-72.5753869,14z",2026-04-29T22:14:02.516Z,,
