placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned
"https://www.google.com/maps/place/Adam+Gerrit+Ploegman,+DO/data=!4m7!3m6!1s0x876eb3dfbabeab71:0x5457cd84abfca669!8m2!3d40.5212105!4d-105.0086345!16s%2Fg%2F11gxtnldkn!19sChIJcau-ut-zbocRaab8q4TNV1Q","Adam Gerrit Ploegman, DO",5.0,5,Pediatrician,"4700 Lady Moon Dr, Fort Collins, CO 80528, United States","GXCR+FG Fort Collins, Colorado, USA",https://doctors.bannerhealth.com/provider/Adam+Ploegman/789436?utm_source=gmb&utm_medium=listing&utm_campaign=doc_onlinescheduling&y_source=1_MTMwNjk4OTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-821-4500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bc_uj8k3Xc6sfhX3e9AvCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.38909&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:39:59.764Z,
"https://www.google.com/maps/place/Alpine+Dental+Health+-+S.+Taft+Hill+Road,+Fort+Collins/data=!4m7!3m6!1s0x87694af78636abd5:0xb665a6e17fbf4bcf!8m2!3d40.5749164!4d-105.1147191!16s%2Fg%2F1thtdmbr!19sChIJ1as2hvdKaYcRz0u_f-GmZbY","Alpine Dental Health - S. Taft Hill Road, Fort Collins",4.9,939,Dentist,"950 S Taft Hill Rd, Fort Collins, CO 80521, United States","HVFP+X4 Fort Collins, Colorado, USA",https://alpinedentalhealth.com/location/fort-collins/?utm_source=google&utm_medium=gmb&utm_campaign=FortCollinsTaft,+1 970-484-5297,Closed · Opens 7:30 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNY3T6yA2TuE4ukf_ugG7_eIcavEHTD95bpDIzS=w408-h317-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:04.882Z,
"https://www.google.com/maps/place/Lorrie+Kehmeier,+PA-C+-+The+Youth+Clinic/data=!4m7!3m6!1s0x87694bafa9d2354b:0x4e669700d737607d!8m2!3d40.5749232!4d-105.0555486!16s%2Fg%2F11m9r7f911!19sChIJSzXSqa9LaYcRfWA31wCXZk4","Lorrie Kehmeier, PA-C - The Youth Clinic",,,Pediatrician,"1200 E Elizabeth St, Fort Collins, CO 80524, United States","HWFV+XQ Fort Collins, Colorado, USA",https://youthclinic.com/staff/lorrie-kehmeier-pa-c/,,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipN5rFliYnzPMlMqQ6CDzwZIenLIt_oKxMYImV8H=w408-h382-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–2 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:09.641Z,
https://www.google.com/maps/place/Meginnis+James+G+MD/data=!4m7!3m6!1s0x87694ade03d248cf:0xac2443b8990cb353!8m2!3d40.574919!4d-105.0555413!16s%2Fg%2F1tyzzgqb!19sChIJz0jSA95KaYcRU7MMmbhDJKw,Meginnis James G MD,,,Pediatrician,"1200 E Elizabeth St, Fort Collins, CO 80524, United States","HWFV+XQ Fort Collins, Colorado, USA",,+1 970-482-2515,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fdBvqgEk8fRSiYghr1iXGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.85565&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:12.135Z,
https://www.google.com/maps/place/Dr.+Sarah+Kashdan+ND+LAc/data=!4m7!3m6!1s0x87694bd7ab90aee5:0x674faa5bf7da67bb!8m2!3d40.5640448!4d-105.0565944!16s%2Fg%2F11l8w0fsgx!19sChIJ5a6Qq9dLaYcRu2fa91uqT2c,Dr. Sarah Kashdan ND LAc,5.0,14,Naturopathic practitioner,"1136 E Stuart St Building 4, Suite 201, Fort Collins, CO 80525, United States","HW7V+J9 Fort Collins, Colorado, USA",https://fortcollinsnaturalmedicine.com/dr-sarah-kashdan/,+1 970-237-1062,Closes soon · 5:30 pm · Opens 8:30 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP9IzEKI0vd9eFhH5glg3mFj6jQMV4kfyXjSv9P=w408-h306-k-no,true,2–5:30 pm,8:30 am–12:30 pm,8:30 am–12:30 pm,8:30 am–12:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:16.849Z,
https://www.google.com/maps/place/UCHealth+-+Christina+Lang+MD/data=!4m7!3m6!1s0x876eb34d19509b7b:0x95cc23f0d976f5ec!8m2!3d40.5216161!4d-105.0305829!16s%2Fg%2F1v46_vrm!19sChIJe5tQGU2zbocR7PV22fAjzJU,UCHealth - Christina Lang MD,4.0,4,Pediatrician,"4674 Snow Mesa Dr, Fort Collins, CO 80528, United States","GXC9+JQ Fort Collins, Colorado, USA",https://www.uchealth.org/provider/christina-m-lang-md-internal-medicine/,+1 970-266-3650,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vyrWLdIhXs2eDeY6jLgqYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.11593&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:19.524Z,
https://www.google.com/maps/place/Julie+Brockway+MD/data=!4m7!3m6!1s0x87694ade03d248cf:0xf8c0a60a73898fb8!8m2!3d40.574926!4d-105.0555421!16s%2Fg%2F1trvly0m!19sChIJz0jSA95KaYcRuI-JcwqmwPg,Julie Brockway MD,,,Pediatrician,"1200 E Elizabeth St, Fort Collins, CO 80524, United States","HWFV+XQ Fort Collins, Colorado, USA",http://youthclinic.com/,+1 970-267-9510,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fdBvqgEk8fRSiYghr1iXGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.86136&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:22.100Z,
https://www.google.com/maps/place/Radiant+Dental+Health/data=!4m7!3m6!1s0x87694ba736a290a1:0x8534460408f18d4f!8m2!3d40.5521506!4d-105.0808612!16s%2Fg%2F11gh094wpn!19sChIJoZCiNqdLaYcRT43xCARGNIU,Radiant Dental Health,4.8,259,Dental clinic,"313 W Drake Rd, Fort Collins, CO 80526, United States","HW29+VM Fort Collins, Colorado, USA",https://www.radiantdentalhealth.com/,+1 970-422-1122,Closes soon · 5 pm · Opens 9 am Wed,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMejJPBTRHMtvcw2l1Z7czHPRXpL7TRUQxeCNk-=w408-h612-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:26.895Z,
https://www.google.com/maps/place/Traci+Hess+PA-C/data=!4m7!3m6!1s0x87694d57fc8cd8c3:0x2cc950c9ba8d6447!8m2!3d40.5204371!4d-105.0546912!16s%2Fg%2F11ghncsg9d!19sChIJw9iM_FdNaYcRR2SNuslQySw,Traci Hess PA-C,5.0,2,Pediatrician,"1214 Oak Park Dr #7302, Fort Collins, CO 80525, United States","GWCW+54 Fort Collins, Colorado, USA",http://youthclinic.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business-traci-hess,+1 970-267-9510,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNgSj2lz7uAKdM0TKZR6aRxpB09wtE6H7N210ol=w408-h610-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–2 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:31.909Z,
https://www.google.com/maps/place/UCHealth+-+Geoffrey+Capes+MD/data=!4m7!3m6!1s0x876eb34d19509b7b:0x3dba335e75488b50!8m2!3d40.5216161!4d-105.0305829!16s%2Fg%2F1w97vwrw!19sChIJe5tQGU2zbocRUItIdV4zuj0,UCHealth - Geoffrey Capes MD,5.0,4,Pediatrician,"4674 Snow Mesa Dr, Fort Collins, CO 80528, United States","GXC9+JQ Fort Collins, Colorado, USA",https://www.uchealth.org/provider/geoffrey-g-capes-md-internal-medicine/,+1 970-266-3650,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J1M5IOq8Egz3VlCxh80NNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.33113&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:34.463Z,
https://www.google.com/maps/place/Clear+Creek+Dental/data=!4m7!3m6!1s0x87694ba6ccf9f277:0x3c69aab1fe5afd39!8m2!3d40.551701!4d-105.082878!16s%2Fg%2F1tfgdqlp!19sChIJd_L5zKZLaYcROf1a_rGqaTw,Clear Creek Dental,4.4,419,Dentist,"373 W Drake Rd #2, Fort Collins, CO 80526, United States","HW28+MR Fort Collins, Colorado, USA",https://www.clearcreekdental.com/,+1 970-223-1166,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNQNBDjYIVOFfHvNFPdiqb9T8rkZMbNv7DOGxqL=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:39.216Z,
https://www.google.com/maps/place/Concentra+Urgent+Care/data=!4m7!3m6!1s0x87694ae79505e7f9:0xbd9dcc976e5618fa!8m2!3d40.578572!4d-105.0571892!16s%2Fg%2F1tj46d6d!19sChIJ-ecFledKaYcR-hhWbpfMnb0,Concentra Urgent Care,4.0,950,Occupational health service,"620 S Lemay Ave, Fort Collins, CO 80524, United States","HWHV+C4 Fort Collins, Colorado, USA",http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,+1 970-221-5811,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepeJowUVk0w1ahFktKVTkXfFfcpFaGjk3hvzpq82iydFSqJKmcNkagNDUEqWHUq37RPjEckcavXUjxvQ_zs5ZsBW6-TbuHiCCxF3LcGY--fMRVt6obl8ST4WVEEE42FIw521Xg3=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:44.192Z,
https://www.google.com/maps/place/Toothzone+Fort+Collins/data=!4m7!3m6!1s0x87694cbd3505e063:0x7f7ea1ab07155f10!8m2!3d40.5267607!4d-105.0654452!16s%2Fg%2F1tcyxxqn!19sChIJY-AFNb1MaYcREF8VB6uhfn8,Toothzone Fort Collins,4.7,792,Pediatric dentist,"712 Whalers Way A100, Fort Collins, CO 80525, United States","GWGM+PR Fort Collins, Colorado, USA",http://www.toothzonenetwork.com/,+1 970-223-8687,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOEsHPvMCBHFZWrNHYecgnyWZJQ1Pb1B0eLLtm5=w408-h544-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:48.980Z,
https://www.google.com/maps/place/The+Youth+Clinic:+Timnath/data=!4m7!3m6!1s0x876eb37521e14005:0x11f7e13138c4ad63!8m2!3d40.5196579!4d-104.991277!16s%2Fg%2F11g6b0whbm!19sChIJBUDhIXWzbocRY63EODHh9xE,The Youth Clinic: Timnath,3.8,34,Pediatrician,"4845 Weitzel Street Suite 101, Timnath, CO 80547, United States","G295+VF Timnath, Colorado, USA",http://youthclinic.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business-timnath,+1 970-267-9510,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipO1-8-gZm3KnbL3Wx96WzUU8L42r0tUVXa0pP1Z=w408-h248-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–2 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:53.946Z,
https://www.google.com/maps/place/Spring+Creek+Dental/data=!4m7!3m6!1s0x87694bba20823f51:0xb159b3574b5f0ad3!8m2!3d40.5609075!4d-105.0964871!16s%2Fg%2F1tdq_5yd!19sChIJUT-CILpLaYcR0wpfS1ezWbE,Spring Creek Dental,4.9,335,Dentist,"2001 S Shields St Bldg C1, Fort Collins, CO 80526, United States","HW63+9C Fort Collins, Colorado, USA",https://mydentistfortcollins.com/,+1 970-482-8883,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNl4H79MzuBxiNlN6KIROS6LHR9EvGmORDoRx84=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:40:58.971Z,
"https://www.google.com/maps/place/Lindsay+Lefler,+MD/data=!4m7!3m6!1s0x8769532ee0264169:0xa2de4fd05bd4d198!8m2!3d40.52139!4d-105.0085323!16s%2Fg%2F11b7q9kcd3!19sChIJaUEm4C5TaYcRmNHUW9BP3qI","Lindsay Lefler, MD",5.0,1,Pediatrician,"4700 Lady Moon Dr, Fort Collins, CO 80528, United States","GXCR+HH Fort Collins, Colorado, USA",https://doctors.bannerhealth.com/provider/Lindsay+Lefler/450195,+1 970-821-4500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bc_uj8k3Xc6sfhX3e9AvCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.92403&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:01.643Z,
https://www.google.com/maps/place/Village+Medical+-Timberline/data=!4m7!3m6!1s0x87694b56f44defd3:0x9863f85ee3270c69!8m2!3d40.5351411!4d-105.0399971!16s%2Fg%2F1tgkhs6v!19sChIJ0-9N9FZLaYcRaQwn4174Y5g,Village Medical -Timberline,4.3,520,Medical clinic,"2025 Bighorn Dr, Fort Collins, CO 80525, United States","GXP6+32 Fort Collins, Colorado, USA",https://www.villagemedical.com/locations/colorado/2025-bighorn-dr-fort-collins-co-80525?utm_source=gmb&utm_medium=profile&utm_campaign=villagemedical_organic-search_location,+1 970-449-0082,,,https://lh3.googleusercontent.com/p/AF1QipMJsHMp23Gz-2fD3IZjh5Xc8xMOt1fu4gNLb2ju=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:06.537Z,
"https://www.google.com/maps/place/Dr.+Daniel+J.+Satterwhite,+MD/data=!4m7!3m6!1s0x87694ae08bdb1155:0x8184ad94b0727e2e!8m2!3d40.5717564!4d-105.0568925!16s%2Fg%2F1tgyx5t3!19sChIJVRHbi-BKaYcRLn5ysJSthIE","Dr. Daniel J. Satterwhite, MD",,,Neonatal physician,"1024 S Lemay Ave, Fort Collins, CO 80524, United States","HWCV+P6 Fort Collins, Colorado, USA",,+1 970-495-8280,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aUnW-23mlRsWS23Hs5lunA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.596867&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:09.100Z,
https://www.google.com/maps/place/UCHealth+Children%27s+Therapy+Services+-+Fort+Collins/data=!4m7!3m6!1s0x87694ae108a435b7:0x9ece8250f3c413de!8m2!3d40.5682482!4d-105.0571114!16s%2Fg%2F1tfv10r0!19sChIJtzWkCOFKaYcR3hPE81CCzp4,UCHealth Children's Therapy Services - Fort Collins,3.8,19,Medical office,"1500 S Lemay Ave, Fort Collins, CO 80524, United States","HW9V+75 Fort Collins, Colorado, USA",https://www.uchealth.org/locations/uchealth-childrens-therapy-services/,+1 970-495-8780,Open · Closes 6:15 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c6KCPV7azuxUVCGwoCqhqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.569244&pitch=0&thumbfov=100,true,7:30 am–6:15 pm,7:30 am–6:15 pm,7:30 am–6:15 pm,7:30 am–4 pm,Closed,Closed,7:30 am–6:15 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:13.843Z,
https://www.google.com/maps/place/Rachel+Ecker/data=!4m7!3m6!1s0x87694b4fc5faaaab:0xe7e1be2f977fd64d!8m2!3d40.5429682!4d-105.0419265!16s%2Fg%2F11qgb7fpmn!19sChIJq6r6xU9LaYcRTdZ_ly--4ec,Rachel Ecker,5.0,1,Pediatric dentist,"3221 Eastbrook Dr Ste A-101, Fort Collins, CO 80525, United States","GXV5+56 Fort Collins, Colorado, USA",https://www.gobiggrins.com/why-big-grins/meet-our-team/,+1 970-407-1020,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N4Gmj0gZ80tABnHoauqEVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.44037&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:16.649Z,
"https://www.google.com/maps/place/Carolyn+Graeber,+MD+-+Children%27s+Eye+Care+of+Northern+Colorado/data=!4m7!3m6!1s0xa37c36c3c1fb3fb9:0x77667cbfc66e7108!8m2!3d40.5215455!4d-105.0369783!16s%2Fg%2F11t9v847_t!19sChIJuT_7wcM2fKMRCHFuxr98Znc","Carolyn Graeber, MD - Children's Eye Care of Northern Colorado",5.0,71,Pediatric ophthalmologist,"2121 E Harmony Rd Suite 350A, Fort Collins, CO 80528, United States","GXC7+J6 Fort Collins, Colorado, USA",http://childrensnoco.com/,+1 970-214-8175,Closes soon · 5 pm · Opens 8:30 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMrS2wittlW2fzytPqmcJh25GHPyf4v1Fj5-guO=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:21.487Z,
https://www.google.com/maps/place/Centre+Family+Dentistry/data=!4m7!3m6!1s0x87694bb09eecc503:0xef1a10d21301cb02!8m2!3d40.5551554!4d-105.0948516!16s%2Fg%2F1thzpcy2!19sChIJA8XsnrBLaYcRAssBE9IQGu8,Centre Family Dentistry,4.9,668,Dentist,"1001 Centre Ave, Fort Collins, CO 80526, United States","HW44+33 Fort Collins, Colorado, USA",https://www.fortcollinsdentist.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_term=home,+1 970-407-1001,Closed · Opens 7 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMCN7hhS_gjqWE99DQ7EeQa57TcVArgXIyaYOq7=w464-h240-k-no,true,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–1 pm,Closed,Closed,"8 am–1 pm, 2–5 pm","https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:26.213Z,
https://www.google.com/maps/place/Dr.+Greg+Evans+DDS+Big+Grins/data=!4m7!3m6!1s0x87694b4fc6791243:0x94ecf2330568746d!8m2!3d40.5430063!4d-105.0418857!16s%2Fg%2F1tx4pvmm!19sChIJQxJ5xk9LaYcRbXRoBTPy7JQ,Dr. Greg Evans DDS Big Grins,4.5,17,Pediatric dentist,"3221 Eastbrook Dr Ste A-101, Fort Collins, CO 80525, United States","GXV5+66 Fort Collins, Colorado, USA",https://www.gobiggrins.com/,+1 970-407-1020,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N4Gmj0gZ80tABnHoauqEVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.6595&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:30.940Z,
https://www.google.com/maps/place/Banner+Health+Clinic/data=!4m7!3m6!1s0x87694c9caa64ab93:0xc3ad795141a04c92!8m2!3d40.5237845!4d-105.0671331!16s%2Fg%2F11bc7sr_qf!19sChIJk6tkqpxMaYcRkkygQVF5rcM,Banner Health Clinic,2.3,8,Medical Center,"608 E Harmony Rd #101, Fort Collins, CO 80525, United States","GWFM+G4 Fort Collins, Colorado, USA",https://www.bannerhealth.com/locations/fort-collins/banner-fort-collins-medical-center,+1 970-821-4565,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOi5A-x7RV2VKOPIFdbnDPFwXWR6RjWSGwANYdH=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:35.599Z,
https://www.google.com/maps/place/Maitri+Family+Wellness/data=!4m7!3m6!1s0x87694b15b73a8b3b:0x8657942593c211ed!8m2!3d40.582246!4d-105.0804511!16s%2Fg%2F11kq6x3d5l!19sChIJO4s6txVLaYcR7RHCkyWUV4Y,Maitri Family Wellness,5.0,27,Mental health clinic,"412 S Howes St a3, Fort Collins, CO 80521, United States","HWJ9+VR Fort Collins, Colorado, USA",http://www.maitrifamilywellness.com/,,Closed · Opens 12 pm Wed,,https://lh3.googleusercontent.com/p/AF1QipNGAIhvdVO-vc39EQjPFyNWs_l0c8Uqfw0C9Vvs=w408-h306-k-no,true,9:30 am–3:30 pm,12–6 pm,Closed,Closed,Closed,Closed,9:30 am–3:30 am,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:40.403Z,
https://www.google.com/maps/place/Mountain+Kids+Tongue+%26+Lip+Tie+Center/data=!4m7!3m6!1s0x87694b1b6f760387:0x1f2523c79cde5cd9!8m2!3d40.5384633!4d-105.0740268!16s%2Fg%2F11w590226y!19sChIJhwN2bxtLaYcR2VzenMcjJR8,Mountain Kids Tongue & Lip Tie Center,5.0,1,Pediatric dentist,"260 E Horsetooth Rd, Fort Collins, CO 80525, United States","GWQG+99 Fort Collins, Colorado, USA",https://northerncoloradotongueandliptie.com/,+1 970-224-3600,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zbmp9-qpIOoZiXM1uOzbgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.8975&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:45.054Z,
https://www.google.com/maps/place/UCHealth+-+Xavier+Herrera+MD/data=!4m7!3m6!1s0x87694b1fa3b3f1f1:0x93b408bcee5fb794!8m2!3d40.5677337!4d-105.0574767!16s%2Fg%2F1q66_sz8q!19sChIJ8fGzox9LaYcRlLdf7rwItJM,UCHealth - Xavier Herrera MD,4.0,8,Internist,"1106 E Prospect Rd, Fort Collins, CO 80525, United States","HW9V+32 Fort Collins, Colorado, USA",https://www.uchealth.org/provider/xavier-herrera-md-internal-medicine/,+1 970-495-7410,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PxplzYvwRmGVNqjHQc5KVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.67816&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:47.878Z,
https://www.google.com/maps/place/American+Academy-Pediatric/data=!4m7!3m6!1s0x87694b567d5f270d:0xcdcc19f2c9e28950!8m2!3d40.5349493!4d-105.038934!16s%2Fg%2F1260t_qkb!19sChIJDSdffVZLaYcRUIniyfIZzM0,American Academy-Pediatric,,,Pediatrician,"2105 Bighorn Dr STE 202, Fort Collins, CO 80525, United States","GXM6+XC Fort Collins, Colorado, USA",,+1 970-493-2254,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZjcXMs9nT6vQ7Bnx_g0jcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.87953&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:50.630Z,
"https://www.google.com/maps/place/Bruce+Clark,+DDS/data=!4m7!3m6!1s0x87694b1201337419:0x371ad459dd4090f6!8m2!3d40.5531834!4d-105.0666527!16s%2Fg%2F1vbl81rh!19sChIJGXQzARJLaYcR9pBA3VnUGjc","Bruce Clark, DDS",4.7,57,Dentist,"2550 Stover St E-102, Fort Collins, CO 80525, United States","HW3M+78 Fort Collins, Colorado, USA",https://www.drclarkdentistry.net/,+1 970-498-8607,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPRmGAFgcnSOuzJlooOzQR1VsJRzagxpm_xdWUf=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:41:55.471Z,
