placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned,info,error
https://www.google.com/maps/place/BAKERSFIELD+MOTOR+WORKS+LLC/data=!4m7!3m6!1s0x80ea6981a1b888bb:0x83b380e29e73d812!8m2!3d35.3801693!4d-119.0035316!16s%2Fg%2F11c45g3f3k!19sChIJu4i4oYFp6oAREthznuKAs4M,BAKERSFIELD MOTOR WORKS LLC,4.7,137,Car repair and maintenance service,"110 W Sumner St, Bakersfield, CA 93301, United States","9XJW+3H Bakersfield, California, USA",https://bakersfieldmotorworks.com/,+1 661-889-8225,"Closes soon · 2 pm · Opens 8 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMuVv5Nyg3JZe0Si6edAnaDyqcl3EJKSuV4JB7C=w408-h306-k-no,true,9 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:03.731Z,,,Identifies as Latino-owned,
"https://www.google.com/maps/place/Curtis+Electrical+Construction,+Inc./data=!4m7!3m6!1s0x80ea69dc382b2725:0xbf2517bc4687079!8m2!3d35.3898291!4d-119.0404537!16s%2Fg%2F1v2jd6vg!19sChIJJScrONxp6oAReXBoxHtR8gs","Curtis Electrical Construction, Inc.",1.0,1,Electrical engineer,"3109 Antonino Ave, Bakersfield, CA 93308, United States","9XQ5+WR Bakersfield, California, USA",,+1 661-325-0323,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_b_MhtoUQQ87RRJXhJYsJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.58003&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:08.452Z,,,,
https://www.google.com/maps/place/Kern+Construction+%26+Electric/data=!4m7!3m6!1s0x80ea6977785e0c05:0x9ac9553b43760b81!8m2!3d35.3881822!4d-118.9964044!16s%2Fg%2F11h7v7tzkk!19sChIJBQxeeHdp6oARgQt2QztVyZo,Kern Construction & Electric,5.0,2,Contractor,"255 Lincoln St, Bakersfield, CA 93305, United States","92Q3+7C Bakersfield, California, USA",,+1 661-322-5554,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EVXgohmCrMFD9MevW2ShIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.37802&pitch=0&thumbfov=100,false,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:13.393Z,,,,
https://www.google.com/maps/place/Esys+The+Energy+Control+Company/data=!4m7!3m6!1s0x80ea402fb946320d:0xf1456827ccb8b99c!8m2!3d35.313542!4d-119.0557658!16s%2Fg%2F1wcxddjw!19sChIJDTJGuS9A6oARnLm4zCdoRfE,Esys The Energy Control Company,4.8,4,Manufacturer,"4520 Stine Rd #7, Bakersfield, CA 93313, United States","8W7V+CM Bakersfield, California, USA",https://esys.us/,+1 661-833-1902,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwJHM8Uskdq0dtFwvszvdn1HmjVYyIP06p5aHDRI7-HpYAvKii47s9rPmg75bsA4xwyCQUI7IyCd4woqFQjbR7hT_nCe0sd0fTU0YfdS8asvXS6HsOEJQW6CuEFToLBfxOJ19TgrQ=w408-h544-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:18.506Z,,,,
"https://www.google.com/maps/place/Bronco+Electric,+Inc./data=!4m7!3m6!1s0x80ea44f6d6b75e83:0x8038eb74f41e317e!8m2!3d35.3736668!4d-119.1079325!16s%2Fg%2F11clhqg6r8!19sChIJg1631vZE6oARfjEe9HTrOIA","Bronco Electric, Inc.",4.1,9,Electrician,"1711 Art St, Bakersfield, CA 93312, United States","9VFR+FR Bakersfield, California, USA",http://www.broncoelectric.com/,+1 661-589-9439,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipN2FdEPKUTmd5lZt-jF3hwsuSuHpMZ3qp4KYukd=w408-h408-k-no,true,Closed,Closed,7 am–4 am,7 am–4 am,7 am–4 am,7 am–4 am,7 am–4 am,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:23.591Z,,,,
"https://www.google.com/maps/place/Bakersfield+Mobile+Auto+Repair,+JM+Auto+Repair/data=!4m7!3m6!1s0x80ea698a41602e4b:0xac829d8173f629f0!8m2!3d35.3783791!4d-119.0056756!16s%2Fg%2F11gdly0g2r!19sChIJSy5gQYpp6oAR8Cn2c4Gdgqw","Bakersfield Mobile Auto Repair, JM Auto Repair",4.5,162,Auto repair shop,"326 21st St, Bakersfield, CA 93301, United States","9XHV+9P Bakersfield, California, USA",http://www.jessemobileautorepair.com/,+1 661-241-8581,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPBAiUf7geLSnKczN26KYcURDkGaaOROh5rbW3t=w426-h240-k-no,true,10 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:28.568Z,,,,
https://www.google.com/maps/place/Baker+Supplies+and+Repairs/data=!4m7!3m6!1s0x80ea43ca26b5d57d:0x7892da8ba90f01d4!8m2!3d35.3876004!4d-119.0523987!16s%2Fg%2F11mk14s20z!19sChIJfdW1JspD6oAR1AEPqYvakng,Baker Supplies and Repairs,4.1,7,Lawn mower repair service,"2913 Gibson St, Bakersfield, CA 93308, United States","9WQX+22 Bakersfield, California, USA",,+1 661-370-5929,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtQRQgGxM7lfyHGbyCdj9K2SPq1NhmOBZpZK-jbqDE1EV-csgR3hT6DUDrpvdeCmNBVR-p-J_1I4JZCjGpdDZ0-9ugs_fUE2bm8HNTh8-vXK_yVa1U9HB7gzTjfF2O7H8uJJ8=w408-h306-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:33.455Z,,,,
https://www.google.com/maps/place/Airgas+Store/data=!4m7!3m6!1s0x80ea42583f0e7383:0xd7863a536248a35b!8m2!3d35.3946877!4d-119.0795121!16s%2Fg%2F12641rdfb!19sChIJg3MOP1hC6oARW6NIYlM6htc,Airgas Store,4.3,21,Welding supply store,"6940 Meany Ave, Bakersfield, CA 93308, United States","9WVC+V5 Bakersfield, California, USA","https://locations.airgas.com/ca/bakersfield/airgas-store-w037.html?utm_arg=3rd_party_local:Google::Industrial,%20Medical:W037",+1 661-410-9353,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxoGP6otXBYgg_HPbwq9utL-4ExGa_AoegzzsuVGAmrfnKQSRMYiaICFxcCypsaxuI9C-RNqsI2ooJtDTtCON-AmQu9XEHTD15cGtpvLKkKamuk7gwrUZ4_8fKtLL4Y9Kgcnbso=w563-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:38.326Z,"Air Liquide company for a wide selection of gases, welding supplies & safety equipment in a retail storefront. · In-store shopping",,,
https://www.google.com/maps/place/Performance+Truck+And+Diesel/data=!4m7!3m6!1s0x80ea4246aea26fd9:0x350f35046f4238e4!8m2!3d35.3818727!4d-119.0746535!16s%2Fg%2F1thmfq8g!19sChIJ2W-irkZC6oAR5DhCbwQ1DzU,Performance Truck And Diesel,4.3,50,Truck repair shop,"2429 Fruitvale Ave Suite 3, Bakersfield, CA 93308, United States","9WJG+P4 Bakersfield, California, USA",http://www.performancetruckanddiesel.com/,+1 661-395-0882,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSycgGcEi3_A0Ovh11kO7S9ZbwyV0RkRAV4ocoaGbuUaMB03lti5DGSk5039Y7Dt77cwcdrSETnYeYtsmAZO5L_5cIj0HJWFYV7tvHGUpkAj6IIP03o7jIkVOFiEBHPu6Ewepo6Dxw=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:43.428Z,,,,
https://www.google.com/maps/place/Jennings+Electric/data=!4m7!3m6!1s0x80ea437163bbffff:0xab889f98e7802fa1!8m2!3d35.3916092!4d-119.1218675!16s%2Fg%2F11v5jkrrk_!19sChIJ__-7Y3FD6oARoS-A55ifiKs,Jennings Electric,5.0,2,Utility contractor,"10709 Cave Ave, Bakersfield, CA 93312, United States","9VRH+J7 Bakersfield, California, USA",https://jenningselectric.net/about-us/,+1 661-578-8806,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-R5BZNoZtOpvjwchn1k59w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.05823&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:46.213Z,,,,
https://www.google.com/maps/place/Collicutt+Energy+Services/data=!4m7!3m6!1s0x80ea4374106a6d17:0x1176f37905687343!8m2!3d35.4327177!4d-119.070584!16s%2Fg%2F11q9h6l6xd!19sChIJF21qEHRD6oARQ3NoBXnzdhE,Collicutt Energy Services,,,Electric generator shop,"2929 Unicorn Rd Suite A, Bakersfield, CA 93308, United States","CWMH+3Q Bakersfield, California, USA",http://collicutt.com/,+1 661-554-4567,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X7_ohKSrjaIazo92uWWVAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.47076&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:50.976Z,,,,
https://www.google.com/maps/place/AVtek+%26+Electrical/data=!4m7!3m6!1s0x80ea68377ebada03:0x38793da8269fbc31!8m2!3d35.5428995!4d-118.923106!16s%2Fg%2F11bzsfn001!19sChIJA9q6fjdo6oARMbyfJqg9eTg,AVtek & Electrical,4.0,1,Electrician,,,,+1 661-747-5771,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOpYXDtIDoDsMbjUOpqXksyrt9YCdkGYSfI7KR2=w408-h306-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:28:55.826Z,,,,
https://www.google.com/maps/place/Greentech+Renewables+Bakersfield/data=!4m7!3m6!1s0x80ea6981916e9da3:0xf3c79e78ac169a07!8m2!3d35.380783!4d-119.0010223!16s%2Fg%2F11c0r61y43!19sChIJo51ukYFp6oARB5oWrHiex_M,Greentech Renewables Bakersfield,5.0,14,Electrical supply store,"115 Kentucky St, Bakersfield, CA 93305, United States","9XJX+8H Bakersfield, California, USA",http://www.greentechbakersfield.com/,+1 661-631-0213,"Closed · Opens 7 am Mon

Confirmed by phone call 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwO7aVHoF_R_7WCTtXcu2tFXs4wfFdX3lylG3L7_otDIedGRI0U4mdez6n6BxID1QoxXvJLxRjQs9ldUgCzR4zMxPtkz3ekjPK7VDZVUBHPizBQ-LXZPVlYJxAjI_ojWNG-b-l0=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:00.780Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Onsite+Mobile+Semi+RV+Repair+Bakersfield/data=!4m7!3m6!1s0x80ebca5e8e0f9655:0xa23ae47476b61f3f!8m2!3d35.3935832!4d-118.9918756!16s%2Fg%2F11cspw9qnt!19sChIJVZYPjl7K64ARPx-2dnTkOqI,Onsite Mobile Semi RV Repair Bakersfield,3.1,12,RV repair shop,"406 Irene St, Bakersfield, CA 93305, United States","92V5+C6 Bakersfield, California, USA",https://any-time-truck-trailer-repair.com/onsite-mobile-semi-rv-repair/,+1 661-903-3674,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPGC8zHulUDD1zVq-FvddtyJFPJhwPS8tFWiT4k=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:05.933Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/B%26C+Electric+LLC/data=!4m7!3m6!1s0x8365fd1c490239d9:0x9405f8e140872ebd!8m2!3d36.3396538!4d-118.8517289!16s%2Fg%2F11vjyb8gqj!19sChIJ2TkCSRz9ZYMRvS6HQOH4BZQ,B&C Electric LLC,5.0,8,Electrical installation service,,,http://www.bcelectricalco.com/,+1 661-745-8605,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipM21QDwDP13D3QOA5KBBG6F4PNHKm-EnUyy47z9=w408-h306-k-no,true,6 am–6:30 pm,6 am–6:30 pm,6 am–6:30 pm,6 am–6:30 pm,6 am–6:30 pm,6 am–6:30 pm,6 am–6:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:10.894Z,,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x80ea420b13237209:0x73b7f01960ab0b2c!8m2!3d35.3816667!4d-119.0503535!16s%2Fg%2F1tf60lqp!19sChIJCXIjEwtC6oARLAurYBnwt3M,Harbor Freight,4.4,1390,Hardware store,"3745 Rosedale Hwy, Bakersfield, CA 93308, United States","9WJX+MV Bakersfield, California, USA",https://www.harborfreight.com/storelocator/3745-rosedale-hwy-bakersfield-93308?number=5,+1 661-322-6924,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6bx858kzHoUk6N8Me5DmH9st1kA9YT8kP5oPQM9ykuCo_h9Q8fq2RskKguiWSLxTJc4WuGVp4oh5QUC_KP3z1ldmF1MnD3LBA9Kog3cx0vwUmHrP9KjxF0codRcQx73NPSiYO=w408-h306-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:15.923Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,,
https://www.google.com/maps/place/Green+Energy+Services/data=!4m7!3m6!1s0x80ea41ecc22a96cd:0x11dceb8751ddc16e!8m2!3d35.3138732!4d-119.0652435!16s%2Fg%2F11pyc3vj9w!19sChIJzZYqwuxB6oARbsHdUYfr3BE,Green Energy Services,5.0,18,Solar energy company,"5640 District Blvd #104, Bakersfield, CA 93313, United States","8W7M+GW Bakersfield, California, USA",https://www.geservices.energy/,+1 661-374-3002,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPUP33D7ZQN7C0i7Aha68R2jhkCpCNFExiKlllQ=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:20.918Z,,,,
https://www.google.com/maps/place/BSE+Rents/data=!4m7!3m6!1s0x80ea404964d98881:0x3721250089140091!8m2!3d35.3126415!4d-119.073327!16s%2Fg%2F1262wxs7_!19sChIJgYjZZElA6oARkQAUiQAlITc,BSE Rents,4.4,70,Equipment rental agency,"6319 District Blvd, Bakersfield, CA 93313, United States","8W7G+3M Bakersfield, California, USA",http://www.bserents.com/,+1 661-834-2700,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOioo5HNpY3GZltfIW447qLl6QNdXw6Cu1Bsipy=w427-h240-k-no,true,7 am–4 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:26.063Z,,,,
https://www.google.com/maps/place/CED+Bakersfield/data=!4m7!3m6!1s0x80ea6996d0005abd:0x8173627d562fd4da!8m2!3d35.3823235!4d-119.0043462!16s%2Fg%2F1hhng90xv!19sChIJvVoA0JZp6oAR2tQvVn1ic4E,CED Bakersfield,4.3,39,Electrical supply store,"301 Espee St Suite A, Bakersfield, CA 93301, United States","9XJW+W7 Bakersfield, California, USA",https://cedbak.portalced.com/,+1 661-327-8501,"Closed · Opens 6:30 am Mon

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5TgUPydrVKa2mYVpqGhqq9otLyUWkxxwCUOlQ1N0be-KO0sLa3virO-jiunfmjSrD66SXzw0ikh_d0J18r-bcfjoPmc7JxuKo8sX4mc8a-MI6uHhLwVmD5FE2OY-_wwgA1tp-Kw=w408-h544-k-no,true,Closed,Closed,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:31.192Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/McKee+Electric+Co/data=!4m7!3m6!1s0x80ea68484c8740d1:0x58ac0903403083f2!8m2!3d35.7667355!4d-118.905443!16s%2Fg%2F1tdn4dkz!19sChIJ0UCHTEho6oAR8oMwQAMJrFg,McKee Electric Co,2.3,3,Electrician,,,,+1 661-399-3321,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMr1IpXvJbng5LrbKhfCUZk4g_fNoNQVegVubvC=w408-h304-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:36.017Z,,,,
https://www.google.com/maps/place/Ground+Up+Lighting/data=!4m7!3m6!1s0x80c2575512e25e87:0xbd7afedda3376336!8m2!3d35.320977!4d-119.0189876!16s%2Fg%2F11gtccbjws!19sChIJh17iElVXwoARNmM3o93-er0,Ground Up Lighting,4.6,10,Electrician,,,,+1 661-365-1929,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNagFcF1e_siATCGwwTdU3uJ9do60S6-uVX1ibq=w408-h306-k-no,true,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:40.876Z,,,,
https://www.google.com/maps/place/Semper+Solaris/data=!4m7!3m6!1s0x80ea43c24bda3a77:0xb59a8590e5e1017!8m2!3d35.4351226!4d-119.0715841!16s%2Fg%2F11nyv79tzj!19sChIJdzraS8JD6oARFxBeDlmoWQs,Semper Solaris,4.2,69,Solar energy company,"2353 Cepheus Ct, Bakersfield, CA 93308, United States","CWPH+29 Bakersfield, California, USA",https://www.sempersolaris.com/locations/bakersfield//?utm_content=LOCAL%20SEO%20GMB%20BFD,+1 661-577-4888,Open · Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipMB8sneWV1RLDwn2Xlw3QfmPbWYIWydhG0M7vZS=w408-h292-k-no,true,7 am–12 am,9 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:45.851Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/Esqueda+Electrical+Services+%28EES%29/data=!4m7!3m6!1s0x84ca68086e0133a5:0x70bb0e5efb41cc03!8m2!3d35.2935235!4d-118.905443!16s%2Fg%2F11kr_wg89p!19sChIJpTMBbghoyoQRA8xB-14Ou3A,Esqueda Electrical Services (EES),5.0,4,Electrician,,,https://esqueda-elect.com/,+1 661-337-2589,Closes soon · 2 pm · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipMpx8e5NX5wpVj7dDz7O-vEzLwqT35zFWqYt-s=w408-h272-k-no,true,8 am–2 pm,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:50.841Z,,,,
https://www.google.com/maps/place/Royal+Industrial+Solutions/data=!4m7!3m6!1s0x80ea69dc4ef75591:0xe181b7014fafaf23!8m2!3d35.3897418!4d-119.0380941!16s%2Fg%2F1tdn8_4n!19sChIJkVX3Ttxp6oARI6-vTwG3geE,Royal Industrial Solutions,3.6,9,Electrical supply store,"3301 Sillect Ave, Bakersfield, CA 93308, United States","9XQ6+VQ Bakersfield, California, USA",http://royalbakersfield.com/,+1 661-324-6727,Closed · Opens 6:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x1lw0A1VXBr1vKDVLJtrlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.86441&pitch=0&thumbfov=100,true,Closed,Closed,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:29:55.784Z,· In-store shopping · Kerbside pickup · Delivery,,,
"https://www.google.com/maps/place/West+Valley+Construction+Co.,+Inc./data=!4m7!3m6!1s0x80ea43645027724f:0xef0e8be06bba810b!8m2!3d35.3892903!4d-119.0545789!16s%2Fg%2F11h71dvhgs!19sChIJT3InUGRD6oARC4G6a-CLDu8","West Valley Construction Co., Inc.",4.9,8,Construction company,"3131 Fairhaven Dr, Bakersfield, CA 93308, United States","9WQW+P5 Bakersfield, California, USA",https://westvalleyconstruction.com/,+1 408-371-5510,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uyGBrFUxzAecEZ0IJ4-2Dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.9356&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:30:00.749Z,,,,
"https://www.google.com/maps/place/Douglass+Truck+Bodies,+Inc./data=!4m7!3m6!1s0x80ea6980d9e223b1:0x833361ecfee9e72a!8m2!3d35.377963!4d-119.0044048!16s%2Fg%2F1tl7p0j7!19sChIJsSPi2YBp6oARKufp_uxhM4M","Douglass Truck Bodies, Inc.",3.9,11,Manufacturer,"231 21st St, Bakersfield, CA 93301, United States","9XHW+56 Bakersfield, California, USA",http://www.douglasstruckbodies.com/,+1 661-327-0258,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNw707jcgv0lF5zLPNi7A1AGNA8arze5yCJY2Gc=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:30:05.804Z,,,,
https://www.google.com/maps/place/Moore+Electric/data=!4m7!3m6!1s0x80ea43a55f16cf59:0x30d2940f19a53527!8m2!3d35.2935235!4d-118.905443!16s%2Fg%2F11c3ynxdq1!19sChIJWc8WX6VD6oARJzWlGQ-U0jA,Moore Electric,5.0,15,Electrician,,,https://www.facebook.com/Moore-Electric-1885187098373442/,+1 661-742-2950,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOG35mtpIFn4aH0OBHBeCdBTpnRAI3oHGHFbZkH=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:30:10.650Z,,,,
"https://www.google.com/maps/place/Archimedes+Electric,+Inc./data=!4m7!3m6!1s0x80ea430abf04d547:0xf83124f656c71249!8m2!3d41.878801!4d-74.345684!16s%2Fg%2F11v18skhzc!19sChIJR9UEvwpD6oARSRLHVvYkMfg","Archimedes Electric, Inc.",4.9,36,Electrician,,,https://archimedeselectrical.com/,+1 845-320-3986,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOwa-nWGY0y1D2pFcQKmznwjAUYEcndRZESCYvn=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2026-01-10T21:30:15.340Z,,,,
