placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,error,isBlackOwned
https://www.google.com/maps/place/Gateway+Tax+Service/data=!4m7!3m6!1s0x5495a1558091f0af:0xad7789a4397d3b17!8m2!3d45.558802!4d-122.570517!16s%2Fg%2F1hc2nmlzh!19sChIJr_CRgFWhlVQRFzt9OaSJd60,Gateway Tax Service,5.0,2,Tax preparation service,"8933 NE Humboldt St, Portland, OR 97220, United States","HC5H+GQ Portland, Oregon, USA",,+1 503-252-4105,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ghduP-JaHz028Yr5JEPOCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.8849&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Alberta+Arts+District+Portland+OR/@45.5585272,-122.6482675,14z",2025-10-19T16:09:39.842Z,,
https://www.google.com/maps/place/Nguyen+Thanh/data=!4m7!3m6!1s0x5495a14e26ab286b:0xf4f7b12e41740267!8m2!3d45.5538361!4d-122.5761128!16s%2Fg%2F1thqggds!19sChIJayirJk6hlVQRZwJ0QS6x9_Q,Nguyen Thanh,5.0,3,Tax preparation service,"8383 NE Sandy Blvd #138, Portland, OR 97220, United States","HC3F+GH Portland, Oregon, USA",,+1 503-331-1449,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kQDMzqy39QpRmjAGwInzOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.32601556&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Alberta+Arts+District+Portland+OR/@45.5585272,-122.6482675,14z",2025-10-19T16:09:44.697Z,,
https://www.google.com/maps/place/Deloitte/data=!4m7!3m6!1s0x54950a06b0fad621:0xe4a28afefb89fd3a!8m2!3d45.5238126!4d-122.6825527!16s%2Fg%2F1tgp9_3b!19sChIJIdb6sAYKlVQROv2J-_6KouQ,Deloitte,5.0,5,Business management consultant,"1125 NW Couch St Suite 600, Portland, OR 97209, United States","G8F8+GX Portland, Oregon, USA",https://www2.deloitte.com/us/en.html,+1 503-222-1341,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ALJuMPoLlhmtul-lLGaBhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.23627&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:04.116Z,,
https://www.google.com/maps/place/Brighton+Jones/data=!4m7!3m6!1s0x54950a1e22f273bb:0x8a184fdbac248f2!8m2!3d45.528062!4d-122.685858!16s%2Fg%2F11b6gnsykp!19sChIJu3PyIh4KlVQR8kjCuv2EoQg,Brighton Jones,5.0,1,Financial planner,"1455 NW Irving St UNIT 590, Portland, OR 97209, United States","G8H7+6M Portland, Oregon, USA",https://www.brightonjones.com/,+1 503-594-7400,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPxIL_6QesbDoNlR-_cXY6yrji-yGDlaEDgn5Dw=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:08.585Z,,
https://www.google.com/maps/place/Niebur%27s+Tax+Services/data=!4m7!3m6!1s0x5495094ed586430f:0x6bb4bf74c900ae2b!8m2!3d45.5072892!4d-122.7819588!16s%2Fg%2F1tfptzw5!19sChIJD0OG1U4JlVQRK64AyXS_tGs,Niebur's Tax Services,4.7,21,Tax preparation service,"10210 SW Park Way, Portland, OR 97225, United States","G649+W6 Portland, Oregon, USA",,+1 503-384-0177,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U5XpKe4TZzoOij4dGrLrbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.70627&pitch=0&thumbfov=100,false,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:19.645Z,,
https://www.google.com/maps/place/ONR+Accounting+%26+Consulting+Services/data=!4m7!3m6!1s0x54950a1e1712bf8f:0xdd4b687bb2e51be4!8m2!3d45.5271344!4d-122.6995928!16s%2Fg%2F11c1vl5lx3!19sChIJj78SFx4KlVQR5BvlsntoS90,ONR Accounting & Consulting Services,,,Consultant,"2349 NW Hoyt St, Portland, OR 97210, United States","G8G2+V5 Portland, Oregon, USA",http://www.onrcpa.com/,+1 503-577-7199,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IcMwTqTjJ8CzGgt8PBNNVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.02785&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:24.418Z,,
https://www.google.com/maps/place/London+%26+Paris+LLP/data=!4m7!3m6!1s0x54950bbad9348495:0x4b4299d80a722d35!8m2!3d45.5162601!4d-122.6748586!16s%2Fg%2F11fp2z5wgp!19sChIJlYQ02boLlVQRNS1yCtiZQks,London & Paris LLP,,,Tax attorney,"121 SW Salmon St 11th floor, Portland, OR 97204, United States","G88G+G3 Portland, Oregon, USA",http://londonparislaw.com/,+1 503-683-1698,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tod2s8yDv3dIktZpHtB44g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.4926&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:27.619Z,,
"https://www.google.com/maps/place/Heartwood+Bookkeeping,+LLC/data=!4m7!3m6!1s0x54950fa441799c93:0x3b19ad32a5e6dab0!8m2!3d45.5097638!4d-122.7316051!16s%2Fg%2F11n5n3w5c3!19sChIJk5x5QaQPlVQRsNrmpTKtGTs","Heartwood Bookkeeping, LLC",5.0,3,Bookkeeping service,"5319 SW Westgate Dr STE 244, Portland, OR 97221, United States","G759+W9 Portland, Oregon, USA",http://www.heartwoodbookkeeping.com/,+1 503-937-7305,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l2PnnS7QNKSXul3N18k2eA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.16196&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:32.391Z,,
https://www.google.com/maps/place/All+Sorted/data=!4m7!3m6!1s0x549509f89d75fe85:0x5ed839a17e16097a!8m2!3d45.525235!4d-122.6845696!16s%2Fg%2F11mv165qpc!19sChIJhf51nfgJlVQRegkWfqE52F4,All Sorted,,,Consultant,"1355 NW Everett St Suite 100, Portland, OR 97209, United States","G8G8+35 Portland, Oregon, USA",https://weareallsorted.com/contact,+1 971-212-2468,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d-OAuLoxXCDRoLBW2nvcPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.31348&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:35.353Z,,
"https://www.google.com/maps/place/Foster+and+Associates,+CPA,+LLC/data=!4m7!3m6!1s0x5495094ec7361f6d:0xd416c6029aec58c0!8m2!3d45.4868166!4d-122.7694306!16s%2Fg%2F1tdwpt8m!19sChIJbR82x04JlVQRwFjsmgLGFtQ","Foster and Associates, CPA, LLC",3.5,25,Tax preparation service,"9011 SW Beaverton Hillsdale Hwy STE 1A, Portland, OR 97225, United States","F6PJ+P6 Portland, Oregon, USA",http://www.fostercpas.com/,+1 503-297-2610,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOfoCbSmrTODGKb_AH-MuGnhK8CdGE56Hkvj3OT=w408-h569-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:40.169Z,,
https://www.google.com/maps/place/Pacific+Northwest+Tax+Service/data=!4m7!3m6!1s0x549508d58f01688f:0x2b284587249d4773!8m2!3d45.526344!4d-122.813405!16s%2Fg%2F1vnnj2zh!19sChIJj2gBj9UIlVQRc0edJIdFKCs,Pacific Northwest Tax Service,3.4,22,Tax preparation service,"13405 NW Cornell Rd, Portland, OR 97229, United States","G5GP+GJ Portland, Oregon, USA",http://www.pnwtax.com/,+1 503-646-5600,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPj0WvnGy6lroexvqWn9iA1dbNiV1dc9UrKGB0M=w576-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:49.057Z,,
https://www.google.com/maps/place/Rational+Unicorn+Legal+Services/data=!4m7!3m6!1s0x54950a0305a3fa7d:0xa25ded3080534e1d!8m2!3d45.5125998!4d-122.6541651!16s%2Fg%2F11gc7fd90q!19sChIJffqjBQMKlVQRHU5TgDDtXaI,Rational Unicorn Legal Services,4.8,99,Legal services,"1120 SE Madison St, Portland, OR 97214, United States","G87W+28 Portland, Oregon, USA",http://www.rationalunicornlegalservices.com/,+1 971-770-1714,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN79YqOeuW7ZZZn_ne9h7sulXVvp0VZTVAf3tuQ=w408-h271-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:53.989Z,,
https://www.google.com/maps/place/Robert+T.+Manicke/data=!4m7!3m6!1s0x54950a055e3c73eb:0xca084745b1251aa3!8m2!3d45.5194288!4d-122.6811558!16s%2Fg%2F1263b_vpy!19sChIJ63M8XgUKlVQRoxolsUVHCMo,Robert T. Manicke,,,Tax attorney,"760 SW 9th Ave. #3000, Portland, OR 97205, United States","G899+QG Portland, Oregon, USA",,+1 503-294-9664,Closed ⋅ Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LXVCNLk284lEsc1kBytmrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.43705&pitch=0&thumbfov=100,false,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:10:58.358Z,,
https://www.google.com/maps/place/Engrav+Law+Office+LLP/data=!4m7!3m6!1s0x54950a118a834403:0x7314fe365de77ef1!8m2!3d45.5120687!4d-122.6763062!16s%2Fg%2F11c70hn2f0!19sChIJA0SDihEKlVQR8X7nXTb-FHM,Engrav Law Office LLP,5.0,26,Law firm,"1500 SW 1st Ave #1170, Portland, OR 97201, United States","G86F+RF Portland, Oregon, USA",https://engravlawoffice.com/,+1 971-339-2741,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofjFycYT7XhebYZ72z_tcOAO4__4KdzJVjXuitQ-5Z3wGZapb0M7XSj2tfGczfUq-wKK4xqdHhEZFElZ6a3rxFmYw4ss52GxLHeH2wbJakfW4Z1JDGeM7bEs53VjNqpWNQDTV9=w513-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:11:02.875Z,,
"https://www.google.com/maps/place/Forensic+Accounting+Services/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x54950a118a638f5b:0xd8f0f3b1f09d2427!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1262_2_5v",Forensic Accounting Services,,,Certified public accountant,,,https://fas-oregon.com/,,,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-10-19T16:11:07.124Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x5495a08d2b8c4017:0xb78b1490b9c22b3e!8m2!3d45.5125168!4d-122.6197993!16s%2Fg%2F1tj2bqgs!19sChIJF0CMK42glVQRPivCuZAUi7c,H&R Block,4.5,83,Tax preparation service,"4117 SE Hawthorne Blvd, Portland, OR 97214, United States","G97J+23 Portland, Oregon, USA",https://www.hrblock.com/tax-office-near-me/oregon/portland/36166/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 503-235-6014,,,https://lh3.googleusercontent.com/p/AF1QipO-3pC-yK18i5PlUkfVkDo_33i2N77RdL96muzt=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:11:24.731Z,,
https://www.google.com/maps/place/Carpenter%27s+Tax+%26+Accounting+PC/data=!4m7!3m6!1s0x5495a0f308ae66f3:0x133b6e7e255173b0!8m2!3d45.4943231!4d-122.60678!16s%2Fg%2F1tf8stl7!19sChIJ82auCPOglVQRsHNRJX5uOxM,Carpenter's Tax & Accounting PC,5.0,9,Accountant,"5412 SE Foster Rd, Portland, OR 97206, United States","F9VV+P7 Portland, Oregon, USA",http://carpenterstax.com/,+1 503-232-6137,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqVj59aFELiyF_qFPhfHVePjP2-MuNRVBQvv6YniXDHp7J40QvPLnV09dStA0ZvOzp3ofNaK1P17oAI5nz4GrcECo_XPB6KlIscyeinS6Fz-hoqVfN-T9ePwlGb2i6tX2Ce3Xry=w408-h306-k-no,false,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:11:29.152Z,,
https://www.google.com/maps/place/Dragonfly+Tax+LLC/data=!4m7!3m6!1s0x5495a0687b571375:0x195757518f249d20!8m2!3d45.4976532!4d-122.604856!16s%2Fg%2F1tfjf7k2!19sChIJdRNXe2iglVQRIJ0kj1FXVxk,Dragonfly Tax LLC,4.5,15,Tax preparation service,"5611 SE Powell Blvd, Portland, OR 97206, United States","F9XW+33 Portland, Oregon, USA",http://dragonflytaxllc.com/,+1 503-757-1196,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MfRfZ6kpmT4k5H7Vqasp8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.30164&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:11:33.555Z,,
https://www.google.com/maps/place/James+Keep+%26+Co/data=!4m7!3m6!1s0x5495a06eda70c817:0x6cbd227a67598b64!8m2!3d45.4943822!4d-122.6069831!16s%2Fg%2F1tf025n8!19sChIJF8hw2m6glVQRZItZZ3oivWw,James Keep & Co,4.3,8,Tax preparation service,"5402 SE Foster Rd, Portland, OR 97206, United States","F9VV+Q6 Portland, Oregon, USA",http://www.jameskeep.com/,+1 503-777-3353,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsL2gXFeG9aHv0xjwtUGHLoqRee1VT38W1sJhfVd2Tdbs4It8L6HmL_CE_Rz5fgy39jRR2lve6b-8TbEQ91YW4zYOPbVfhSF9QYpUOZ3j3MrqWzoM2yDfdpWgS3bFRdICB0UBN=w408-h306-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:11:38.156Z,,
https://www.google.com/maps/place/Thunderegg+Accounting+LLC/data=!4m7!3m6!1s0x5495a1dff0860ec9:0xc2c4e58f84c27df8!8m2!3d45.5427145!4d-122.6543856!16s%2Fg%2F11ph4by4n8!19sChIJyQ6G8N-hlVQR-H3ChI_lxMI,Thunderegg Accounting LLC,2.0,4,Accounting firm,,,http://thundereggpdx.com/,+1 503-489-7984,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMGW6WyJ-_9B-kvrtuxvYhvmHya-TJYHLhpevtL=w408-h408-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:11:42.665Z,,
https://www.google.com/maps/place/In+Or+Out+Tax+Services/data=!4m7!3m6!1s0x5495a088f63a06e5:0xf3d5024ba0f7ab62!8m2!3d45.5046338!4d-122.6236048!16s%2Fg%2F1tplq0j8!19sChIJ5QY69oiglVQRYqv3oEsC1fM,In Or Out Tax Services,2.6,28,Tax preparation service,"3828 SE Division St, Portland, OR 97202, United States","G93G+VH Portland, Oregon, USA",https://inorouttaxservice.com/,+1 503-239-0659,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FwhOZ92c3L5OCC0ZP45niw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.09595&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:11:47.421Z,,
https://www.google.com/maps/place/Southworth+J+Brewster/data=!4m7!3m6!1s0x54950a5eec84308d:0x37d9366a20473d7c!8m2!3d45.4910272!4d-122.671294!16s%2Fg%2F1thnnh58!19sChIJjTCE7F4KlVQRfD1HIGo22Tc,Southworth J Brewster,,,Accountant,"4380 S Macadam Ave, Portland, OR 97239, United States","F8RH+CF Portland, Oregon, USA",http://www.mackroberts.com/,+1 503-224-0860,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ae15jHUs25bO7tfK5Ipg8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.34654&pitch=0&thumbfov=100,false,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:11:51.883Z,,
"https://www.google.com/maps/place/McCall+Tax+%26+Bookkeeping+Services,+Inc./data=!4m7!3m6!1s0x5495a06b5298afbf:0x2b8f34430f35290a!8m2!3d45.4977219!4d-122.6076443!16s%2Fg%2F1q644x3bj!19sChIJv6-YUmuglVQRCik1D0M0jys","McCall Tax & Bookkeeping Services, Inc.",,,Accountant,"5311 SE Powell Blvd #101, Portland, OR 97206, United States","F9XR+3W Portland, Oregon, USA",http://www.mtbspdx.com/,+1 503-477-4396,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPqKl6XzMRoAE6LkQQbqKo6Yv6MUt5Fa4XWOnr-=w408-h407-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:11:54.189Z,,
https://www.google.com/maps/place/Spring+Accounting/data=!4m7!3m6!1s0x54950d90a51099df:0x71fb68164807bdc6!8m2!3d45.4845462!4d-122.6752304!16s%2Fg%2F11lkynh89k!19sChIJ35kQpZANlVQRxr0HSBZo-3E,Spring Accounting,5.0,2,Bookkeeping service,"5331 S Macadam Ave Ste 258 #612, Portland, OR 97239, United States","F8MF+RW Portland, Oregon, USA",https://www.springaccounting.co/,+1 971-319-3177,Closed ⋅ Opens 8:30 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipP24I2tMRj9d9fsfF1NUSzfIR1shJoysSUWKkKj=w408-h271-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:11:58.662Z,,
https://www.google.com/maps/place/Zeitzwolfe+Accounting/data=!4m7!3m6!1s0x5495a19699ef10eb:0x7e7b1afd1f7a80e2!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11h40b553r!19sChIJ6xDvmZahlVQR4oB6H_0ae34,Zeitzwolfe Accounting,5.0,10,Certified public accountant,,,https://www.zeitzwolfeaccounting.com/,,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNETLxdxm6y_fPLKISOQsScROe_FYVeB_ED5sMr=w408-h315-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:12:03.115Z,,
https://www.google.com/maps/place/Accord+Accounting/data=!4m7!3m6!1s0x8907881fbe3b4fb:0xa8c9a0bec17364df!8m2!3d45.4845462!4d-122.6752304!16s%2Fg%2F11wjqcnhcg!19sChIJ-7Tj-4F4kAgR32Rzwb6gyag,Accord Accounting,5.0,2,Bookkeeping service,"5331 S Macadam Ave #258, Portland, OR 97239, United States","F8MF+RW Portland, Oregon, USA",https://www.accordaccounting.co/,+1 971-319-3177,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x0cfXmaAlvdo3bRKIKN4sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.14467&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:12:07.805Z,,
https://www.google.com/maps/place/Business+Works+Inc/data=!4m7!3m6!1s0x5495a1041f9fc4c3:0x3b98b7b01ccb9347!8m2!3d45.5209998!4d-122.5832775!16s%2Fg%2F1trrcxk0!19sChIJw8SfHwShlVQRR5PLHLC3mDs,Business Works Inc,4.0,4,Accountant,"204 SE 78th Ave, Portland, OR 97215, United States","GCC8+9M Portland, Oregon, USA",https://www.businessworkspdx.com/,+1 503-256-5125,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J_ZNKwa4xDH34RRr0VzToQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.93509&pitch=0&thumbfov=100,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:12:12.263Z,,
https://www.google.com/maps/place/East+Coast+West+Coast+Accounting/data=!4m7!3m6!1s0x5495a18399c52b4d:0xb3ae9f4488aa8969!8m2!3d45.5219676!4d-122.5863748!16s%2Fg%2F11y3mlzshv!19sChIJTSvFmYOhlVQRaYmqiESfrrM,East Coast West Coast Accounting,,,Bookkeeping service,"SE 76th Ave, Portland, OR 97215, United States","GCC7+QF Portland, Oregon, USA",https://www.ecwcaccounting.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10080624838060237978,+1 415-336-0625,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8f1lgMfN0WEC6ddjJB8SSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.428406&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:12:14.629Z,,
https://www.google.com/maps/place/Acc+Tax+Inc/data=!4m7!3m6!1s0x5495a064e5cb9b05:0x9cfc99652024727f!8m2!3d45.4976639!4d-122.6161425!16s%2Fg%2F11k5ltf61s!19sChIJBZvL5WSglVQRf3IkIGWZ_Jw,Acc Tax Inc,,,Accountant,"SE 45th Ave, Portland, OR 97206, United States","F9XM+3G Portland, Oregon, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eHPJ-R9Y5_IkHUmn2-6Srw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.22936&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:12:16.929Z,,
https://www.google.com/maps/place/Roberts+Jr+Harley+C/data=!4m7!3m6!1s0x54950a5eec1bf47f:0xce02629a52ec8a42!8m2!3d45.4910272!4d-122.671294!16s%2Fg%2F1thff4gq!19sChIJf_Qb7F4KlVQRQorsUppiAs4,Roberts Jr Harley C,,,Accountant,"4380 S Macadam Ave # 590, Portland, OR 97239, United States","F8RH+CF Portland, Oregon, USA",http://www.mackroberts.com/,+1 503-224-0860,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ae15jHUs25bO7tfK5Ipg8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.34654&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-10-19T16:12:19.271Z,,
