placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,error
https://www.google.com/maps/place/Sanabria+CPA+Florida+Division/data=!4m7!3m6!1s0x88db1f55661feba9:0xd6a1c69f98a56f97!8m2!3d26.205366!4d-81.7996328!16s%2Fg%2F11s60xhv4x!19sChIJqesfZlUf24gRl2-lmJ_GodY,Sanabria CPA Florida Division,,,Accountant,"4850 Tamiami Trl N Suit 333, Naples, FL 34103, United States","6642+44 Naples, Florida, USA",https://www.sanabriafl.com/,+1 787-743-7062,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oEXhDPFjyhtne4WZVAoXZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.96222&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:58:53.304Z,,
https://www.google.com/maps/place/Florida+Accounting+Associates+Pa/data=!4m7!3m6!1s0x88db1de51a77ffa5:0xfe57885cb344d769!8m2!3d26.1984808!4d-81.7705875!16s%2Fg%2F1tdvw378!19sChIJpf93GuUd24gRaddEs1yIV_4,Florida Accounting Associates Pa,5.0,1,Accountant,"2443 Pinewoods Cir, Naples, FL 34105, United States","56XH+9Q Naples, Florida, USA",https://faapacpa.com/,+1 239-263-9609,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EvOP1RfRNYofxenFCtE0vQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.414562&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:58:58.303Z,,
https://www.google.com/maps/place/The+Perfect+Balance/data=!4m7!3m6!1s0x88db1fc693a88bb3:0xd3c0dde3f54414d9!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11hdmm1dqq!19sChIJs4uok8Yf24gR2RRE9ePdwNM,The Perfect Balance,4.0,4,Tax preparation,,,,+1 904-415-5366,,https://lh3.googleusercontent.com/p/AF1QipOe-ROuUzsDwAhnC3ZNfRJ26JIluMhIEJhN4wQ=w408-h407-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:00.996Z,Identifies as women-owned,
"https://www.google.com/maps/place/BriersCPA,+P.A./data=!4m7!3m6!1s0x88dae19f86866211:0xdc89ee8556466111!8m2!3d26.140995!4d-81.800263!16s%2Fg%2F11f35jwpb4!19sChIJEWKGhp_h2ogREWFGVoXuidw","BriersCPA, P.A.",,,Certified public accountant,"500 5th Ave S #522, Naples, FL 34102, United States","45RX+9V Naples, Florida, USA",http://www.brierscpa.com/,+1 239-390-8882,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h3ZrSH_dWbP8zBeJp-Su1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.87825&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:03.735Z,,
https://www.google.com/maps/place/Davidson+%26+Nick/data=!4m7!3m6!1s0x88dae1e7a398639b:0xcb90f71283167c0a!8m2!3d26.1760628!4d-81.7991662!16s%2Fg%2F1tdq_j8w!19sChIJm2OYo-fh2ogRCnwWgxL3kMs,Davidson & Nick,5.0,8,Accountant,"2400 Tamiami Trl N # 201, Naples, FL 34103, United States","56G2+C8 Naples, Florida, USA",https://www.dncpas.com/,+1 239-261-8337,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PPUnmEDZwvumnD2FD-huEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.0359&pitch=0&thumbfov=100,true,"9 am–12 pm, 1–5 pm",9 am–2 pm,Closed,Closed,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:08.573Z,,
https://www.google.com/maps/place/HBK+CPAs+%26+Consultants/data=!4m7!3m6!1s0x88db1e18b99f0da7:0x24e24035ddb9e262!8m2!3d26.1922875!4d-81.7993458!16s%2Fg%2F1tdyrlp0!19sChIJpw2fuRge24gRYuK53TVA4iQ,HBK CPAs & Consultants,4.3,6,Accountant,"3838 Tamiami Trl N #200, Naples, FL 34103, United States","56R2+W7 Naples, Florida, USA",https://hbkcpa.com/?utm_medium=yext&utm_source=gmb,+1 239-263-2111,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q4qDKmi0Xsqdl4VFSUL6LA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.4364&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:13.625Z,,
https://www.google.com/maps/place/Gary+Wittock+CPA/data=!4m7!3m6!1s0xa06f817eb7ee96e3:0x4d70ec060e51c8a2!8m2!3d26.243349!4d-81.7727995!16s%2Fg%2F11y9xs9hgj!19sChIJ45but36Bb6ARoshRDgbscE0,Gary Wittock CPA,,,Certified public accountant,,,https://www.wittockcpa.com/,+1 239-404-9929,Closed ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipPXGT1GM-FmUABiFmXAxR49adPuD5UIot9222dc=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:18.269Z,,
https://www.google.com/maps/place/Laura+Olszewski+CPA+PA/data=!4m7!3m6!1s0x88db1e740c035e15:0x4879ddb39f3a644b!8m2!3d26.2126612!4d-81.7836142!16s%2Fg%2F1w4f8xqx!19sChIJFV4DDHQe24gRS2Q6n7PdeUg,Laura Olszewski CPA PA,3.7,6,Tax preparation service,"5401 Taylor Rd, Naples, FL 34109, United States","6678+3H Naples, Florida, USA",https://www.lsocpa.com/,+1 239-593-7070,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LhS_PLfV0uKxB3ue3v5H_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.02505&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:23.131Z,,
https://www.google.com/maps/place/Philip+A+Erickson+%26+Co/data=!4m7!3m6!1s0x88dae19dcf9c9479:0x69b7426c62421c60!8m2!3d26.1405939!4d-81.7943712!16s%2Fg%2F1tj1n9w8!19sChIJeZScz53h2ogRYBxCYmxCt2k,Philip A Erickson & Co,5.0,1,Accountant,"900 6th Ave S, Naples, FL 34102, United States","46R4+67 Naples, Florida, USA",http://eaccpa.com/,+1 239-261-8080,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kkaMGlPHjMsJasamEOIfyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.02704&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:25.947Z,,
https://www.google.com/maps/place/CLA+%28CliftonLarsonAllen%29/data=!4m7!3m6!1s0x88db1e17ffe9ff5d:0x55dcaedb8c4fb462!8m2!3d26.201536!4d-81.800699!16s%2Fg%2F1tftm021!19sChIJXf_p_xce24gRYrRPjNuu3FU,CLA (CliftonLarsonAllen),3.7,3,Accounting firm,"4501 Tamiami Trl N STE 200, Naples, FL 34103, United States","652X+JP Naples, Florida, USA",https://www.claconnect.com/locations/florida/offices/cla-naples,+1 239-262-8686,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yRO4xzzDFFPBDlKSurxg7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.762335&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:30.747Z,,
https://www.google.com/maps/place/Naples+Taxes/data=!4m7!3m6!1s0x88db1e94be5cc8bb:0xe2d68938e135d360!8m2!3d26.2164118!4d-81.8025308!16s%2Fg%2F11c1xlqsvb!19sChIJu8hcvpQe24gRYNM14TiJ1uI,Naples Taxes,5.0,22,Tax preparation,"5811 Pelican Bay Blvd #201, Naples, FL 34108, United States","658W+HX Naples, Florida, USA",http://www.naplestaxes.com/,+1 239-431-5755,,https://lh3.googleusercontent.com/p/AF1QipN_21foyRqQWEN8XHFCpmqvlsiq4NWCLrN-lQi3=w408-h291-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:35.623Z,Identifies as women-owned,
https://www.google.com/maps/place/Alfred+J+Hackney+II+PA+CPA/data=!4m7!3m6!1s0x88dae196e629bdff:0x2cfa6c0202baa001!8m2!3d26.1535676!4d-81.7968566!16s%2Fg%2F1tp0fgry!19sChIJ_70p5pbh2ogRAaC6AgJs-iw,Alfred J Hackney II PA CPA,,,Certified public accountant,"599 Tamiami Trl N STE 311, Naples, FL 34102, United States","5633+C7 Naples, Florida, USA",http://www.alhackneycpa.com/,+1 239-261-7055,Closed ⋅ Opens 10 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LCiHU7isu91RJAfTON-mjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.26045&pitch=0&thumbfov=100,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:40.501Z,,
"https://www.google.com/maps/place/Fesh+%26+Co.,+LLC/@26.210698,-81.7967285,17z/data=!3m1!4b1!4m6!3m5!1s0x88db1e1fb97299af:0x6c863777cb773a49!8m2!3d26.210698!4d-81.7967285!16s%2Fg%2F11b66fv2xh","Fesh & Co., LLC",4.7,3,Certified public accountant,"1110 Pine Ridge Rd, Naples, FL 34108, United States","6663+78 Naples, Florida, USA",,+1 239-287-5183,,,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:45.206Z,,
https://www.google.com/maps/place/Axiom+Accounting/data=!4m7!3m6!1s0x88db1fdd84bd5e2d:0xa2f3731dbfd6fc87!8m2!3d26.2074068!4d-81.8008714!16s%2Fg%2F11mvrbtbn3!19sChIJLV69hN0f24gRh_zWvx1z86I,Axiom Accounting,5.0,16,Accounting firm,"4951 Tamiami Trl N #103, Naples, FL 34103, United States","654X+XM Naples, Florida, USA",,+1 239-302-3788,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipM6iUGOKfQ4TbEc5wrq2UXHu6xDm_l4B3c3Iykw=w408-h906-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:50.084Z,,
https://www.google.com/maps/place/CJ+SpeedWay+tax+Services-+Naples+florida/data=!4m7!3m6!1s0x88db02b390b543b3:0x1ef63e8a73753b6c!8m2!3d26.1955255!4d-81.6877071!16s%2Fg%2F11btwnndm_!19sChIJs0O1kLMC24gRbDt1c4o-9h4,CJ SpeedWay tax Services- Naples florida,,,Accountant,"12355 Collier Blvd K, Naples, FL 34116, United States","58W6+6W Naples, Florida, USA",,+1 239-206-4151,Closes soon ⋅ 7 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=shQcgwJEzvR7zTm7cHTfoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.77247&pitch=0&thumbfov=100,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T22:59:54.955Z,,
"https://www.google.com/maps/place/Elona+S+Ruci+CPA+PA/@26.228939,-81.767389,17z/data=!3m1!4b1!4m6!3m5!1s0x88db1dcd672fb173:0x9f1cd702500603aa!8m2!3d26.228939!4d-81.767389!16s%2Fg%2F1tmxxd6b",Elona S Ruci CPA PA,3.0,2,Accountant,"6708 Lone Oak Blvd, Naples, FL 34109, United States","66HM+H2 Naples, Florida, USA",https://www.facebook.com/ElonaSRuciCPA/?eid=ARARMrE1Pm05ddNAopHgDgZQqCBroE6jQ-I_U2axfjG7sbRfIzjUHVQ_L9Wsh5L9mnvLu0DmV3d7ADNb&timeline_context_item_type=intro_card_work&timeline_context_item_source=1387354298&fref=tag,+1 239-593-7710,Closed ⋅ Opens 9 am Fri,,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:01.833Z,,
"https://www.google.com/maps/place/KPG+Accounting+Services,+Inc/data=!4m7!3m6!1s0x88db1e1f95cd7251:0x4c6f1981a5f82c3b!8m2!3d26.1872513!4d-81.7993683!16s%2Fg%2F1wrtdnpl!19sChIJUXLNlR8e24gROyz4pYEZb0w","KPG Accounting Services, Inc",4.5,4,Accountant,"3400 Tamiami Trl N Ste 302, Naples, FL 34103, United States","56P2+W7 Naples, Florida, USA",http://www.kpgaccounting.net/,+1 239-434-8866,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nx8_iPyLCcVRgcEuaMhCUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.053233873&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:06.665Z,,
https://www.google.com/maps/place/Accounting+%26+Clerical-Reeves/data=!4m7!3m6!1s0x88dae191bbc2b2af:0x22b0e9cb1e1ae90c!8m2!3d26.154128!4d-81.7914731!16s%2Fg%2F1tkc2xqg!19sChIJr7LCu5Hh2ogRDOkaHsvpsCI,Accounting & Clerical-Reeves,5.0,3,Tax preparation service,"501 Goodlette-Frank Rd STE B204, Naples, FL 34102, United States","5635+MC Naples, Florida, USA",,+1 239-434-7757,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qMpILXyhNWqAlj6i3XP1pA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.57004&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:09.418Z,,
https://www.google.com/maps/place/Stout+Mark+CPA/data=!4m7!3m6!1s0x88db1e94a3407b07:0xc16ead8e2093eb0e!8m2!3d26.251098!4d-81.79935!16s%2Fg%2F1w_vp2fm!19sChIJB3tAo5Qe24gRDuuTII6tbsE,Stout Mark CPA,,,Accountant,"999 Vanderbilt Beach Rd, Naples, FL 34108, United States","7622+C7 Naples, Florida, USA",,+1 239-566-1199,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=31Fp0MsjKDNTClBYBVCw5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.753143&pitch=0&thumbfov=100,false,9 am–4 pm,Closed,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:14.093Z,,
"https://www.google.com/maps/place/5th+Avenue+Tax+%26+Financial+Group,+LLC/data=!4m7!3m6!1s0x88db1d035502437f:0x6414a94a9986949f!8m2!3d26.2743548!4d-81.7445595!16s%2Fg%2F11vsw3qbwv!19sChIJf0MCVQMd24gRn5SGmUqpFGQ","5th Avenue Tax & Financial Group, LLC",5.0,16,Tax preparation service,"5659 Strand Ct #109, Naples, FL 34110, United States","77F4+P5 Naples, Florida, USA",https://www.5thavenuetax.com/,+1 239-919-4232,Closed ⋅ Opens 9:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c6IH1mcmQrh0JxohCybQGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.38264&pitch=0&thumbfov=100,true,9:30 am–6:30 pm,9:30 am–6:30 pm,10 am–2:30 pm,Closed,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:19.146Z,,
https://www.google.com/maps/place/Ingram+%26+Company+LLC/data=!4m7!3m6!1s0x88dae1ed4c8d1127:0x81868aea90bcc585!8m2!3d26.160388!4d-81.7974288!16s%2Fg%2F11cs4g89w8!19sChIJJxGNTO3h2ogRhcW8kOqKhoE,Ingram & Company LLC,5.0,3,Consultant,"1000 US-41, Naples, FL 34102, United States","5663+52 Naples, Florida, USA",http://www.ingramllc.com/contact.php,+1 239-263-6626,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-pUmNYSRTB8iyQnq1ZCb2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.89968&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:21.886Z,,
"https://www.google.com/maps/place/C.A.+Bryan+%26+Associates,+P.A./data=!4m7!3m6!1s0x88dae1e084dff487:0x50b3ecdb6a1d72b4!8m2!3d26.245087!4d-81.774031!16s%2Fg%2F1tfbtpj8!19sChIJh_TfhODh2ogRtHIdatvss1A","C.A. Bryan & Associates, P.A.",5.0,6,Accountant,"9140 Corsea Del Fontana Way #100, Naples, FL 34109, United States","66WG+29 Naples, Florida, USA",,+1 239-431-8268,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipO-YIYr_lQ1O-P1j_ft9D3wBt6isziPhDn3mCgC=w408-h262-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:26.713Z,,
https://www.google.com/maps/place/Terri+Bass+CPA+LLC/data=!4m7!3m6!1s0x88db1e6b2787cd2f:0x49c9512e9f68f445!8m2!3d26.2086953!4d-81.7979488!16s%2Fg%2F1v9lclfn!19sChIJL82HJ2se24gRRfRony5RyUk,Terri Bass CPA LLC,,,Tax preparation service,"5121 Castello Dr Ste 1, Naples, FL 34103, United States","6652+FR Naples, Florida, USA",https://bassandassociates-cpa.com/,+1 239-262-8444,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O35OEplCLwvWKtnGYh_WFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.486&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:29.386Z,,
"https://www.google.com/maps/place/Sundi+L.+Faith,+CPA,+PA/data=!4m7!3m6!1s0x88dae1e794789c15:0xba362e84df83c70a!8m2!3d26.1754622!4d-81.7989401!16s%2Fg%2F11bbrtjknz!19sChIJFZx4lOfh2ogRCseD34QuNro","Sundi L. Faith, CPA, PA",,,Certified public accountant,"2390 Tamiami Trl N STE 202, Naples, FL 34103, United States","56G2+5C Naples, Florida, USA",http://www.sundifaithcpa.com/,+1 239-919-5438,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jI8HSW7LyzLUSH_XXtJccw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.42604&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:34.103Z,,
https://www.google.com/maps/place/US+Tax+Accounting+Inc/data=!4m7!3m6!1s0x88db1ec0ee115ac9:0x790b46029642054d!8m2!3d26.2449981!4d-81.7738516!16s%2Fg%2F1tx4q4r4!19sChIJyVoR7sAe24gRTQVClgJGC3k,US Tax Accounting Inc,5.0,3,Tax preparation service,"8985 Fontana Del Sol Way, Naples, FL 34109, United States","66VG+XF Naples, Florida, USA",http://ustaxacc.com/,+1 239-597-7009,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yDolCpssRuDNydf6BGnuFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.094393&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:38.890Z,,
https://www.google.com/maps/place/Novogradac+%26+Company+LLP/data=!4m7!3m6!1s0x88db1e6e1a597f17:0xc146b120f47b2ce2!8m2!3d26.2151901!4d-81.7901982!16s%2Fg%2F11cs1svhc9!19sChIJF39ZGm4e24gR4ix79CCxRsE,Novogradac & Company LLP,,,Certified public accountant,"1415 Panther Ln #164, Naples, FL 34109, United States","6685+3W Naples, Florida, USA",http://www.novoco.com/,+1 239-591-6742 ext. 5163,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RNpzytpt2-p9y0KTeaYsFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.74603&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:41.916Z,,
"https://www.google.com/maps/place/Shawn+M.+Williams,+CPA,+LLC/data=!4m7!3m6!1s0x88db1e944f8f6aeb:0xb90e3eedbb969c4a!8m2!3d26.2519808!4d-81.7968953!16s%2Fg%2F11b7fd1230!19sChIJ62qPT5Qe24gRSpyWu-0-Drk","Shawn M. Williams, CPA, LLC",,,Certified public accountant,"9128 Strada Pl, Naples, FL 34108, United States","7623+Q6 Naples, Florida, USA",,+1 239-330-2950,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N9zjI4-i2SLBWybLJ9HZzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.3475&pitch=0&thumbfov=100,false,9 am–7 pm,9 am–12 pm,Closed,Closed,9 am–5 pm,9 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:46.724Z,,
https://www.google.com/maps/place/Collier+Financial/data=!4m7!3m6!1s0x88dae3975a9c52c5:0x58f65314918d77b8!8m2!3d26.1069948!4d-81.7467124!16s%2Fg%2F1v4k79sj!19sChIJxVKcWpfj2ogRuHeNkRRT9lg,Collier Financial,5.0,2,Accountant,"4985 Tamiami Trl E, Naples, FL 34113, United States","4743+Q8 Naples, Florida, USA",,+1 239-774-7088,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EoDEDhtSx2JJJmOUjC9LEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.40598&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:49.446Z,,
https://www.google.com/maps/place/Serro+Taxes/data=!4m7!3m6!1s0x88d91d3ec3f8e927:0xc96b2dcf10625162!8m2!3d26.1932142!4d-81.7152115!16s%2Fg%2F11c5g7v1vc!19sChIJJ-n4wz4d2YgRYlFiEM8ta8k,Serro Taxes,5.0,68,Accounting firm,"5390 19th Ave SW, Naples, FL 34116, United States","57VM+7W Naples, Florida, USA",http://www.serrotaxes.com/,+1 954-999-2300,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xC_zT51naNyxh0nUYwujvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.29384&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:54.555Z,,
"https://www.google.com/maps/place/Ledger+of+Naples,+Inc/@26.1597749,-81.7580204,17z/data=!3m1!4b1!4m6!3m5!1s0x88dae2155f081b79:0x51fcb8641091ed70!8m2!3d26.1597749!4d-81.7580204!16s%2Fg%2F11cnbtl2gd","Ledger of Naples, Inc",,,Accountant,"4120 Enterprise Ave #108, Naples, FL 34104, United States","565R+WQ Naples, Florida, USA",http://ledgerofnaples.com/,+1 239-595-7990,,,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:00:59.359Z,,
https://www.google.com/maps/place/Gulfshore+Tax/data=!4m7!3m6!1s0x813718ea13189df3:0x5b389d9e45390bf7!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11y7ck7f1l!19sChIJ850YE-oYN4ER9ws5RZ6dOFs,Gulfshore Tax,,,Certified public accountant,,,https://gulfshoretax.com/,+1 239-370-1339,Closed ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipMt1MnzfVe12kTMXIjA-M_uq4x3Y9aZaFvuWjox=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:04.218Z,,
