placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Langley+Roofing/data=!4m7!3m6!1s0x88608764972a3815:0x47b5fb7b1db4866f!8m2!3d35.0437834!4d-85.168148!16s%2Fg%2F1tx1txv5!19sChIJFTgql2SHYIgRb4a0HXv7tUc,Langley Roofing,4.8,1396,Roofing contractor,"2211 Hickory Valley Rd, Chattanooga, TN 37421, United States","2RVJ+GP Chattanooga, Tennessee, USA",http://www.langleyroofs.com/,+1 423-407-2606,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoADcF4t4G8yXvJ-dAEsLhYrQZDmz1FXwuXiL6EN4JFXOALMzo903xyIsTEn4nGheCmlcS4pm0tJTxK-mco1tisaZQPHVzvnNFNeQ6wJtmuaY2gcp3SXXiW-O5Eaz6fUDjy-cmo3Q=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:08.400Z,,,,
https://www.google.com/maps/place/Epic+SoftWash+LLC/data=!4m7!3m6!1s0x49ccd25e83145887:0xd6dfb946ff47363c!8m2!3d35.186823!4d-85.003212!16s%2Fg%2F11v0p26mtq!19sChIJh1gUg17SzEkRPDZH_0a539Y,Epic SoftWash LLC,5.0,85,Pressure washing service,,,https://www.softwashepic.com/,+1 423-394-5870,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXbMtcqEJ1IXNw3H3SaE6Jr88b_3WR6Xd9smhrROkHxJ9lvFNbipi5upF-MJPTGj3QqMxfwiTcHDnKXGHj94TlS1kLJ7-9oPC937wlt9eodhCkn4Xs5O-v-LOM58qrSX6POBYVbA=w513-h240-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:13.323Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Winters+Roofing,+Inc./data=!4m7!3m6!1s0x43ebc6f7146c5c9f:0xfb9677bb9e67b267!8m2!3d35.110812!4d-85.270691!16s%2Fg%2F11t8bg06zj!19sChIJn1xsFPfG60MRZ7Jnnrt3lvs","Winters Roofing, Inc.",4.9,39,Roofing contractor,"3811 Hixson Pike, Chattanooga, TN 37415, United States","4P6H+8P Chattanooga, Tennessee, USA",https://www.wintersroofinginc.com/,+1 423-225-1819,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqFQ-xI3IGXMsY0pz7mdQAx6NtMgOzW9DCWPWI3Amy6UQ9UXz-R-PBM4SUvVrgJt6Ssxiy0rUk99P6KVYgxXeE94mwbm0NsgOVGT2L8uDmZUw1PkZXeWjjN0etd0rWks5pyaGVHw=w426-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:18.011Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/emergency+plumbing/data=!4m7!3m6!1s0x88606091faffffff:0x7712defac87e53aa!8m2!3d35.0669652!4d-85.2572098!16s%2Fg%2F11d_788368!19sChIJ____-pFgYIgRqlN-yPreEnc,emergency plumbing,3.0,1,Plumber,"1900 Daisy St, Chattanooga, TN 37406, United States","3P8V+Q4 Chattanooga, Tennessee, USA",http://www.bestplumbingchattanoogatn.com/contact-us,+1 423-602-2575,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dmoj9XU5U6HIPvhPliSxtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.29813&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:20.783Z,,,,
https://www.google.com/maps/place/Sentri+Roofing/data=!4m7!3m6!1s0x88605f10af87476d:0xaabcb768a902e48d!8m2!3d35.042901!4d-85.308673!16s%2Fg%2F11h0356dx9!19sChIJbUeHrxBfYIgRjeQCqWi3vKo,Sentri Roofing,4.9,440,Roofing contractor,"1100 Market St #600, Chattanooga, TN 37402, United States","2MVR+5G Chattanooga, Tennessee, USA",https://sentriroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-primary-link,+1 423-417-3276,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIUAvK9vI3pTIEL4W4gCELi_10Xr1wM0ZB1gAwOF4acahN3gHCXAiY92tOWz0xECOxmmA5rYuHSiaa_PaYmUJCU1FBWCI2OZww7Bd2r3VNxF_ULUHAE33mZSm8XFy92KRQyemc=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:25.611Z,Identifies as women-owned,,,
https://www.google.com/maps/place/iSteam+Carpet+Care+of+Chattanooga/data=!4m7!3m6!1s0x886042498e889b4d:0x256f1c54cb760efb!8m2!3d34.9530365!4d-85.164994!16s%2Fg%2F11b6fk4s0x!19sChIJTZuIjklCYIgR-w52y1QcbyU,iSteam Carpet Care of Chattanooga,4.9,59,Carpet cleaning service,,,http://www.isteamcarpetcare.com/,+1 423-598-9373,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodkf41_ZKY3198PAiye6_Kx8y7kfdl7KvmqpESElduycdqCbDiaHZbhuR9lGL7rsFTMrnCn4dYaFJG4l1zrpfyaanvUB1FjXUoJS3Us_33mWWRjCafN_8U6k-h3XPMtFMkjtP14Q=w467-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:30.312Z,,,,
https://www.google.com/maps/place/The+Grout+Medic+of+Chattanooga/data=!4m7!3m6!1s0x85aafb00c37b7cdb:0x44d82d2150f191a0!8m2!3d35.0452925!4d-85.1603498!16s%2Fg%2F11xsmp16hb!19sChIJ23x7wwD7qoURoJHxUCEt2EQ,The Grout Medic of Chattanooga,5.0,70,Tile cleaning service,"6925 Shallowford Rd #330G, Chattanooga, TN 37421, United States","2RWQ+4V Chattanooga, Tennessee, USA",https://www.thegroutmedic.com/chattanooga/,+1 423-686-3790,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqoOjBmmjFXopyqBBBR_4F5LTp6_ATsNkSkCpOOROC9TH7iznXpk8JmkEFy8qEItBzjEY8iugD5pVp1ToOPiXH45BMAoSGItic-_A5WQ0x0VGpy14SGInoUhwBF7GOYNuEsbtp4PwhvlTk=w408-h271-k-no,true,10 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:35.365Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Lowder+%26+Lowder+Construction+,+Inc./data=!4m7!3m6!1s0x88608a7a9da55555:0xa80aacc0d27117a3!8m2!3d35.130014!4d-85.2206065!16s%2Fg%2F11p0vxm1w1!19sChIJVVWlnXqKYIgRoxdx0sCsCqg","Lowder & Lowder Construction , Inc.",5.0,2,Contractor,"2909 Hamill Rd, Hixson, TN 37343, United States","4QJH+2Q Hixson, Chattanooga, TN, USA",https://lowderandlowderconstruction.com/about-us/,+1 423-870-1731,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kwoWu3fTZMz6dNo0Kq3KUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.668943&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:40.007Z,,,,
https://www.google.com/maps/place/AuntieGen+%7C+Mold+Removal+in+Chattanooga/data=!4m7!3m6!1s0x88605fa21d741fd7:0x19fc99187ddbde91!8m2!3d35.4387585!4d-85.9786956!16s%2Fg%2F11clhs93qv!19sChIJ1x90HaJfYIgRkd7bfRiZ_Bk,AuntieGen | Mold Removal in Chattanooga,1.0,1,Water damage restoration service,,,http://www.auntiegen.com/,+1 423-591-2809,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNCrGs2jNZhlLHvHRxaw8PFGYEdpBRucAm-EfX56Y1aAzrtlYvkb4nLx7uGM7b1-iMWRjXv9B9cO-7HIPmF1DmN_rYLdvxUwpv5Ud1GiXiwwSTxzqq91xvzQl-knc50Yd90d1K=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:44.688Z,,,,
https://www.google.com/maps/place/Local+Roofer+-+Chattanooga/data=!4m7!3m6!1s0x8340ba73ebb446ad:0xce6d5cc8268e55dc!8m2!3d35.0445614!4d-85.1603196!16s%2Fg%2F11t8g5l4fz!19sChIJrUa063O6QIMR3FWOJshcbc4,Local Roofer - Chattanooga,5.0,94,Roofing contractor,"6925 Shallowford Rd #315, Chattanooga, TN 37421, United States","2RVQ+RV Chattanooga, Tennessee, USA",http://localroofertn.com/,+1 423-444-0697,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoKgc0DG1mSfur3RGJjBnQANgx0cMjZJ8v0q7ZzRiIvGe1HdNVSDI_3gDWOcKkSZQhkMbGU9NKzSm6ws58Ji68B9HHTCAabWQdaDwYsV2Bv9fYeda4BOZjcokDeukP2-PF1dBMJiv8B8pa=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:49.666Z,,,,
https://www.google.com/maps/place/Computer+Crusader+Computer+and+MacBook+Repair/data=!4m7!3m6!1s0x885faeedf8c4939f:0xa997dc71c7f387f5!8m2!3d35.0404815!4d-85.2361467!16s%2Fg%2F11c6w3136h!19sChIJn5PE-O2uX4gR9Yfzx3Hcl6k,Computer Crusader Computer and MacBook Repair,5.0,1026,Computer repair service,"1112 Overlook Ave, Chattanooga, TN 37411, United States","2QR7+5G Chattanooga, Tennessee, USA",http://www.computercrusader.com/,+1 423-308-9806,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepdgJ9OceD_NBPP-t6xfIWrJZEuvp3_VonmIJuZMecyYx3RUt6Y-F36GPq22DsYr49Gr41BhxMwAdBJ2yjwWQhYMdSwUcCyxfMo6JF6wn9K68xWLfBXkW3dgBmnBUeLKU-WJlYEMw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:54.504Z,,,,
https://www.google.com/maps/place/Chattanooga+Concrete+Co./data=!4m7!3m6!1s0x88605f477e1d0827:0x1d0e750299381bd5!8m2!3d35.0681203!4d-85.2992725!16s%2Fg%2F11h2npv2c_!19sChIJJwgdfkdfYIgR1Rs4mQJ1Dh0,Chattanooga Concrete Co.,4.9,97,Concrete contractor,"522 Lytle St, Chattanooga, TN 37405, United States","3P92+67 Chattanooga, Tennessee, USA",https://chattanoogaconcreteco.com/?utm_campaign=gmb&utm_medium=organic&utm_source=gmb,+1 423-708-2372,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwern51MEUIOLg9ObGHaOauVHO4bx9WXxmoNNtFAGWjnaFm_53rDTnJxABI0B22TTd_XOlS5UD9VLRDhX6Y8rt0v-TTCgcc9Y7Wx92nouakU13PBpHrw4Hgs_0YRGqpRBJvaDDSWNBoNAlpZd=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:40:59.621Z,,,,
https://www.google.com/maps/place/Car+Care+Now/data=!4m7!3m6!1s0x886063df9c0f5135:0xb5cd7eff8660b79e!8m2!3d35.0559413!4d-85.1883934!16s%2Fg%2F1tf29dv3!19sChIJNVEPnN9jYIgRnrdghv9-zbU,Car Care Now,1.0,1,Car detailing service,"2114 Chapman Rd, Chattanooga, TN 37421, United States","3R46+9J Chattanooga, Tennessee, USA",http://www.carcarenowinfo.com/,+1 423-298-2699,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q0u7CgATPeTOGqDVNBPliA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.015816&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:04.325Z,,,,
"https://www.google.com/maps/place/BPR.+Bezaleel+Painting+and+Remodeling,+LLC/data=!4m7!3m6!1s0x83bc60a2e9f4ba21:0xa082a25f6d8c3fc1!8m2!3d35.0986115!4d-85.255456!16s%2Fg%2F11rwqvd7b3!19sChIJIbr06aJgvIMRwT-MbV-igqA","BPR. Bezaleel Painting and Remodeling, LLC",5.0,10,Painting,,,,+1 423-505-5074,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6Xh_vEAYyJlduXhyD-f6PqvTCQMBy-Xf1N0UXHq6Qd4hucpTgVdMuWzsyIc7VDa8ysIIs0P-t_OD3ZLXaA3rlqib7zLzxpz4-25YvzhQyOA9DsI2SYMpQVZnSz2G6VqqxC6Eds9TmMKDI=w419-h240-k-no,true,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:08.998Z,,,,
https://www.google.com/maps/place/Gutters+Plus+Roofing+and+Siding/data=!4m7!3m6!1s0x2228180774501e07:0x84c266b9fadaa00e!8m2!3d35.0606167!4d-85.176465!16s%2Fg%2F11l2z4xzkl!19sChIJBx5QdAcYKCIRDqDa-rlmwoQ,Gutters Plus Roofing and Siding,5.0,10,Roofing contractor,"7319 Noah Reid Rd, Chattanooga, TN 37421, United States","3R6F+6C Chattanooga, Tennessee, USA",http://guttersplusroofing.com/,+1 423-747-0780,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXLRMG8DHJHZlto9CB-9jIi5vXCDGaxVc9bH34_dH6Fvb_FH8WCvrA5lquOrSNtJYyFNurZ-50phtdj4Mh36Pn_sVduV3c4wWdD642I7e9xF7hOfQldjk3RPmaGe8i7Oz-ZbMGcMi-yJ4=w408-h882-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:13.827Z,,,,
https://www.google.com/maps/place/Don+Grant+Roofing/data=!4m7!3m6!1s0x8860659e7c45562f:0xb65b30747c52950f!8m2!3d35.1081286!4d-85.2369534!16s%2Fg%2F11qr7f_vk6!19sChIJL1ZFfJ5lYIgRD5VSfHQwW7Y,Don Grant Roofing,4.9,37,Roofing contractor,,,https://dongrantroofing.com/,+1 423-894-3781,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepe5HZh35lfawh6QakNpWwU4ctzoha3OUE-uKh-y_lzWV69Khghvkal-D65nvROrE8MLiPic8fIzBOZc63SsH_NdBqfep7FHNuq4AZwKvcnuHC6XKq5zcar2BtBX477IMkFnmJt=w408-h271-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:18.662Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/TruGreen+Lawn+Care/data=!4m7!3m6!1s0x886060439b838815:0x337386fc133294da!8m2!3d35.0925474!4d-85.2462377!16s%2Fg%2F1q2wlcmtq!19sChIJFYiDm0NgYIgR2pQyE_yGczM,TruGreen Lawn Care,3.8,580,Lawn care service,"4135 S Creek Rd, Chattanooga, TN 37406, United States","3QV3+2G Chattanooga, Tennessee, USA",https://www.trugreen.com/local-lawn-care/tennessee/chattanooga/?utm_source=gmb&utm_channel=organic,+1 833-418-5004,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqmV0qn_NiBZ6fwDZcR30kTYXnLL3vs181w1bi3ywFYjqqz95ET0K7xiiHTCRELf7Nf4vxeRCAFMbxsBfWYlZfNGoJIdp-adOMyHYGcuOhJ_hxBxZuZJvYavctXLpkMpyGfBHdmq87zVek=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:23.620Z,,,,
https://www.google.com/maps/place/RestoPros+of+Chattanooga/data=!4m7!3m6!1s0x44742f26c5080399:0xc7a16ed54bc36c15!8m2!3d35.1661764!4d-85.1120214!16s%2Fg%2F11w26fyxzz!19sChIJmQMIxSYvdEQRFWzDS9Vuocc,RestoPros of Chattanooga,5.0,49,Water damage restoration service,,,https://www.restopros.co/tn-chattanooga-central,+1 423-417-9540,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqafnPNYsbflVM1YXGW3hjR2A12-5vdWgKMxeyAnCYV_9i4b8ZKEIHNiII4M7rBJYH0WaS9CGoKrc3FNN5SybBrlSXfkVDscaaDgWaeNexc4zrADgLJb-9bgjdphWsDmBNkweKicA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:28.230Z,,,,
https://www.google.com/maps/place/Mckinnley+Excavating/data=!4m7!3m6!1s0x88605c2b3b52fcc3:0x3ba88f02a318e5d2!8m2!3d35.0332211!4d-85.3147198!16s%2Fg%2F11cjk2yshb!19sChIJw_xSOytcYIgR0uUYowKPqDs,Mckinnley Excavating,4.1,42,Excavating contractor,"411 W 21st St, Chattanooga, TN 37408, United States","2MMP+74 Chattanooga, Tennessee, USA",http://www.digchattanooga.com/,+1 423-314-5041,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqs6Z5BXfs3tvlBaq2ziMlfYuuNjrFdy7adU00jmvFTwyrQ8xFgPVgkdXbZvE8NhJoBzyqC8D_ZgV_HOrXX2fF24n8C1kFar21exHPAG2iCSGoq5BE0-SJDuFqBi1JdMbuw3xnwg=w408-h306-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:33.220Z,,,,
https://www.google.com/maps/place/Alpha+Wildlife+Chattanooga/data=!4m7!3m6!1s0x88f8bdd1ba072a13:0x47e00aebfd4b2107!8m2!3d35.045278!4d-85.3114676!16s%2Fg%2F11t2c_9dbf!19sChIJEyoHutG9-IgRByFL_esK4Ec,Alpha Wildlife Chattanooga,4.8,139,Animal control service,"200 W M.L.K. Blvd Suit 1000, Chattanooga, TN 37402, United States","2MWQ+4C Chattanooga, Tennessee, USA",https://alphawildlife.com/locations/alpha-wildlife-chattanooga-tn/,+1 423-954-0090,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojo0SQKV6NCy4ZSmrGdbIQYLZ0m_W6xCYZnzd9MSO1witKDuLJaMd-PtzpHQQcdWZh5Fxt94ry2z3WXvhCgX7wu_i7BaVLjc6y6EfsGNTYu5wKDrONgf70HzZCprLALOG_B6gnuQ=w426-h240-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:38.102Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Riverside+Plumbing/data=!4m7!3m6!1s0x8860f79555555555:0x9c259684fc99a35!8m2!3d35.1127534!4d-85.265849!16s%2Fg%2F1w0j0b83!19sChIJVVVVVZX3YIgRNZrJT2hZwgk,Riverside Plumbing,5.0,355,Plumber,"3873 Hixson Pike, Chattanooga, TN 37415, United States","4P7M+4M Chattanooga, Tennessee, USA",http://riversideplumbingtn.com/,+1 423-598-3362,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvRZQzPNMVaqBHUGuLp0kL9fPGZce2nKsc5ioYZqubg2upMkdGqE6Opozsw0IpZsFIzPPcpG0zgjPkFUP8pXA3R1wXfvKfHKdX0tTJ_XHAIR4FXNR8kyRBgumMFf3J0KHKqlhqnljjQrsk=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:42.848Z,,,,
https://www.google.com/maps/place/R+T+Construction+Co./data=!4m7!3m6!1s0x886063ec6e771ac3:0x1051f909b1a106f0!8m2!3d35.0467442!4d-85.1722517!16s%2Fg%2F1tgcysr6!19sChIJwxp3buxjYIgR8AahsQn5URA,R T Construction Co.,4.8,6,Construction company,"6606 Julie Ln, Chattanooga, TN 37421, United States","2RWH+M3 Chattanooga, Tennessee, USA",https://rtconstruction.net/,+1 423-954-9702,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8u-n7T1S3aIlra1cLYxwmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.21721&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:47.766Z,,,,
https://www.google.com/maps/place/Chattanooga+Exteriors/data=!4m7!3m6!1s0x88605f5ffc3cbdc9:0x3dda622a01f9513c!8m2!3d35.0559367!4d-85.327927!16s%2Fg%2F11t4pc7dh0!19sChIJyb08_F9fYIgRPFH5ASpi2j0,Chattanooga Exteriors,4.9,319,Contractor,"179 Hamm Rd, Chattanooga, TN 37405, United States","3M4C+9R Chattanooga, Tennessee, USA",https://www.chattanoogaexteriors.com/,+1 423-805-3800,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqL--QV7WDs8AtUJmRy3JrbXzAlgO8-l0h7e8vM2RMxM4knF_7luGAykZ2rOohOEat_t92aEZGqYban1w2lPWQVjbus3hrDW69DfImULL-ZFo74qCl4NxntjacOxU-UinFCjpVg2Q=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:52.620Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Ram+Jack/data=!4m7!3m6!1s0x8da58c908c080f4f:0xe3eebc35b668872a!8m2!3d35.2855246!4d-84.2831495!16s%2Fg%2F11v9kydjg6!19sChIJTw8IjJCMpY0RKodotjW87uM,Ram Jack,4.9,40,Concrete contractor,,,https://www.ramjack.com/,+1 423-842-2888,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhcoTeYR3BGW7gtssPLmT6rRk97fPQidbdB-bJZrdazqaZWCob_9AdrcanEX2tiZSuajKRXLIp9VeDwLv0IxxShdw3crtrY-e3xOM-btk0fqZBb0VUw0Kpd35bhtwrZXR5gVe-=w408-h544-k-no,true,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:41:57.246Z,,,,
https://www.google.com/maps/place/Chattanooga+Gas/data=!4m7!3m6!1s0x14e177f506127457:0xa884c01b59c74d68!8m2!3d35.0506079!4d-85.1847674!16s%2Fg%2F11b6z1y5s9!19sChIJV3QSBvV34RQRaE3HWRvAhKg,Chattanooga Gas,1.7,289,Gas company,"2207 Olan Mills Dr, Chattanooga, TN 37421, United States","3R28+63 Chattanooga, Tennessee, USA",http://www.chattanoogagas.com/,+1 866-643-4168,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIc9asESQiZNNjA_x4cyiDGOyxheR17oFWXajF-APY0cy5xQs3HmgCX7Y3zrWDQYktLXpmdyjGSWUkFIzCKS_JYe0Npu7iPney-yd-VHIW9lMRpCEykK0kHKTUx1rH0hMYckkY=w408-h725-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-03-23T03:42:02.141Z,,,,
