placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Smart+Pawn+%26+Jewelry/data=!4m7!3m6!1s0x88569f1373a46c07:0x5d33702bbdecda05!8m2!3d35.1967759!4d-80.869693!16s%2Fg%2F1wd3wrr9!19sChIJB2ykcxOfVogRBdrsvStwM10,Smart Pawn & Jewelry,4.7,341,Pawn shop,"3101 South Blvd, Charlotte, NC 28209, United States","54WJ+P4 Charlotte, North Carolina, USA",https://www.firstcash.com/,+1 704-525-9655,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUB_ZBm_00elpxRJHUUIaDt2iD6JNCdWMBANbjh66j3f87Ukmun03Hn4CXOp9VDiN4f4c4fsLLW9J3Hp42G_xmWtFrkNmVfLiNwQFPZinvi0UMEREqQnH_aSyIiF3hDjFFCcps=w408-h725-k-no,true,10 am–6 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:05.097Z,,· In-store shopping,
"https://www.google.com/maps/place/Venus+Electric/@35.2053334,-80.8221609,11z/data=!3m1!4b1!4m6!3m5!1s0xcfabdf9a8a2d6ff:0xd10a8a7ecfbc53d3!8m2!3d35.2053334!4d-80.8221609!16s%2Fg%2F11w3s_wm_d",Venus Electric,5.0,5,Electrician,,,https://www.venus-electrical.com/,+1 980-729-1937,Closes soon · 5:30 pm · Opens 8 am Mon,,,true,8 am–5:30 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:11.816Z,,,
https://www.google.com/maps/place/Darwin+Electric+CO+LLC./data=!4m7!3m6!1s0x885421ed390e7761:0x3007e2f7a322ab39!8m2!3d35.1946616!4d-80.7386511!16s%2Fg%2F11twd5dtr8!19sChIJYXcOOe0hVIgROasio_fiBzA,Darwin Electric CO LLC.,,,Electrician,"6029 Powder Horn Rd, Charlotte, NC 28212, United States","57V6+VG Charlotte, North Carolina, USA",https://darwinelectricco.com/,+1 704-777-9048,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BNV-dj8hCGvDLOiotJoVAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.6775&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:16.475Z,,,
https://www.google.com/maps/place/Biz+On+Wheels/data=!4m7!3m6!1s0x8856a21e88e9de9f:0x25cd9c9d9ecdf49d!8m2!3d35.2404266!4d-80.8992223!16s%2Fg%2F119tqr49j!19sChIJn97piB6iVogRnfTNnp2czSU,Biz On Wheels,4.5,48,Trailer manufacturer,"1835 Lindbergh St, Charlotte, NC 28208, United States","64R2+58 Charlotte, North Carolina, USA",http://www.foodtrucks4sale.com/,+1 800-944-2589,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMYhfmuNb5yzhnv7NGNhq0KHMXzAP8IcSfu1Q6j=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:21.546Z,,,
https://www.google.com/maps/place/MT+Electrical+Services/data=!4m7!3m6!1s0x885419d9a93a0077:0xdfc502cd40823c7c!8m2!3d35.2834615!4d-80.6728325!16s%2Fg%2F11hm9gygwm!19sChIJdwA6qdkZVIgRfDyCQM0Cxd8,MT Electrical Services,4.9,57,Electrician,"13534 Plaza Rd Extension Unit 119, Charlotte, NC 28215, United States","78MG+9V Charlotte, North Carolina, USA",https://mtelectricalservices.co/,+1 704-907-0653,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM5r5oFt1XqqatuGoic409xuBTl9_3CcKaoPgdq=w408-h544-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:26.366Z,,,
https://www.google.com/maps/place/TayCo+Electric+%26+Solar+Inc./data=!4m7!3m6!1s0x88542529d7d2ce23:0x968993c402baf628!8m2!3d35.072111!4d-80.6414126!16s%2Fg%2F1thzplvb!19sChIJI87S1yklVIgRKPa6AsSTiZY,TayCo Electric & Solar Inc.,4.9,117,Solar energy company,"1506 Turring Dr, Indian Trail, NC 28079, United States","39C5+RC Indian Trail, North Carolina, USA",https://taycoelectric.com/,+1 704-225-3875,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMi0ipScuFhXMn-mIam7Oj2KbdbWgOK7q3Yz6xO=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:31.491Z,,,
https://www.google.com/maps/place/Power+Pro+Electric/data=!4m7!3m6!1s0x25db614f1bc2ff13:0x67a25b332722263c!8m2!3d35.2466374!4d-80.906635!16s%2Fg%2F11vt9l4lp8!19sChIJE__CG09h2yURPCYiJzNbomc,Power Pro Electric,4.9,64,Electrician,,,https://powerproelectriccharlotte.com/,+1 704-670-8097,Open · Closes 6 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPDien0U-JjwfKkBvyh3acUSmg-XjxVCem3LVbS=w426-h240-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:36.506Z,,,
https://www.google.com/maps/place/Mr.+Mowtivator/data=!4m7!3m6!1s0x8c001880b00a4311:0xd741f834496259d8!8m2!3d35.2522105!4d-80.906635!16s%2Fg%2F11rr7vnqkz!19sChIJEUMKsIAYAIwR2FliSTT4Qdc,Mr. Mowtivator,4.6,73,Lawn mower repair service,,,https://ncmobilemowerrepair.com/,+1 704-682-6005,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyn5OEupA4992WhgJdS7P_TOlNrUC_4LrhMJVQfmZwdFNyCOBjBJll19ugQpnm9OIWFqnFujhX3FXMXOf23vnxyWIjtjzJTfD3wBl5rpTKFEZPh7U-LlFf1Lx-yflq_lLHFWpVQ=w408-h407-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:41.467Z,,,
https://www.google.com/maps/place/National+Pawn/data=!4m7!3m6!1s0x88541f8904108427:0x702a3fea7f4d52da!8m2!3d35.2169664!4d-80.7800541!16s%2Fg%2F11bbwmf6bf!19sChIJJ4QQBIkfVIgR2lJNf-o_KnA,National Pawn,4.9,2307,Pawn shop,"2905 Eastway Dr, Charlotte, NC 28205, United States","6689+QX Charlotte, North Carolina, USA",https://www.firstcash.com/,+1 704-714-4645,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzuBfHph6yp9qYAC9GAgLulUboX3HxsvByelmgfsdR5xdwRAwdSsjq141cE4gX5j4c6-BoM4peI6RU5sOCxgaPYw0KoH8Gy5U-EMqv6XbWgboR2nPj_deTiWhGGBRHeWfBCAz-U=w408-h255-k-no,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:46.776Z,,· In-store shopping,
https://www.google.com/maps/place/Mobile+Mechanic+Charlotte+NC/data=!4m7!3m6!1s0x88542189633eac21:0x9e01bae41058187b!8m2!3d35.2029818!4d-80.7898135!16s%2Fg%2F11q89xxd_m!19sChIJIaw-Y4khVIgRexhYEOS6AZ4,Mobile Mechanic Charlotte NC,1.0,4,Car repair and maintenance service,"3133 E Independence Blvd, Charlotte, NC 28205, United States","6636+53 Charlotte, North Carolina, USA",https://mobilemechanicscharlottenc.com/,+1 704-810-2333,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dyIfSBKjX4SRiJcOlCGb0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.795246&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:51.832Z,,,
"https://www.google.com/maps/place/Romanoff+Electric,+Heating+%26+Cooling/data=!4m7!3m6!1s0x8856a2075a2c2cf5:0xd3c0d7907062f609!8m2!3d35.2801315!4d-80.8983749!16s%2Fg%2F1tgf8hdf!19sChIJ9SwsWgeiVogRCfZicJDXwNM","Romanoff Electric, Heating & Cooling",3.6,71,Air conditioning contractor,"5639 Brookshire Blvd, Charlotte, NC 28216, United States","74J2+3M Charlotte, North Carolina, USA",http://www.romanoffgroup.com/,+1 704-551-4144,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBx3Q04G_a_DuKoaMi2D3qdGui9fuJC9DMMV84EL5uiUzVQYYTk7f4mSCgmUtnEshucqjkMfZSlgJgZm3a2HObArRkIq873VYQRYQvQfnRqgGvtO2bluxt1yOhhJMLbYKi-IHxu9e9Fh6t=w408-h271-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:32:56.746Z,,,
https://www.google.com/maps/place/City+Electric+Supply+Westinghouse/data=!4m7!3m6!1s0x88569a2da0e1ae01:0x834183685b9cfbf7!8m2!3d35.1298683!4d-80.945891!16s%2Fg%2F1tdz0nv6!19sChIJAa7hoC2aVogR9_ucW2iDQYM,City Electric Supply Westinghouse,4.6,34,Electrical supply store,"2425 Westinghouse Blvd, Charlotte, NC 28273, United States","43H3+WJ Charlotte, North Carolina, USA",https://www.cityelectricsupply.com/branches/nc/charlotte/westinghouse,+1 704-295-0290,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOS66MHdXUZm_Ujys_C9nNHsMG21MB8eaT8oN4p=w416-h240-k-no,true,8–11:30 am,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:33:01.684Z,,"Electrical supply chain selling equipment including tools, parts, batteries, cable & lighting. · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/PowerMasters/data=!4m7!3m6!1s0x88547707b2003d15:0x3e3f79fde65fdfef!8m2!3d35.4478126!4d-80.3411221!16s%2Fg%2F11kx5v1mtf!19sChIJFT0Asgd3VIgR799f5v15Pz4,PowerMasters,5.0,9,Electric generator shop,"2101 Gold Hill Rd E, Mt Pleasant, NC 28124, United States","CMX5+4H Mt Pleasant, North Carolina, USA",http://powermastersnc.com/,+1 704-984-6367,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMiZBKPUNIKzaDRrYsNnBtJpwkhUPKLMuNw7ENS=w408-h461-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:33:06.889Z,,,
https://www.google.com/maps/place/Outdoor+Lighting+%26+Energy/data=!4m7!3m6!1s0x8856a21e681199f1:0xe4640f0c3b42a832!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1tdqv7bb!19sChIJ8ZkRaB6iVogRMqhCOwwPZOQ,Outdoor Lighting & Energy,,,Electrician,,,,+1 888-596-0030,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMXXc4jpqBfKl1Z4b5z_1FpvNVSiTOd2RJluboj=w408-h305-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:33:11.581Z,,,
https://www.google.com/maps/place/National+Pawn/data=!4m7!3m6!1s0x88569ec1ffb324bd:0x9aedc8c3476f544b!8m2!3d35.1576973!4d-80.8764773!16s%2Fg%2F11b5qvkc2r!19sChIJvSSz_8GeVogRS1RvR8PI7Zo,National Pawn,4.9,2742,Pawn shop,"5700 South Blvd, Charlotte, NC 28217, United States","545F+3C Charlotte, North Carolina, USA",https://www.firstcash.com/,+1 704-469-4554,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxwh-pNvJxeBe4ekk0Ib9hgWPCUR7mRvpXX88cKyYSe0kpIW4XXXd3f4qzRQNm3f5XQJaTYpST93FantBazZkyrJa0fZQXKFg3_RYFP5D2ob7147GsZ_4Hx3ZJeuBG73CYGJ3WqQaW-5MM=w408-h307-k-no,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:33:16.614Z,,,
https://www.google.com/maps/place/Omni+Electric+Co/data=!4m7!3m6!1s0x8856a3ddbab13ecf:0xd790c1d13b704c64!8m2!3d35.2869737!4d-80.9062221!16s%2Fg%2F1td3gr10!19sChIJzz6xut2jVogRZExwO9HBkNc,Omni Electric Co,3.0,2,Electrician,"6132 Brookshire Blvd # D, Charlotte, NC 28216, United States","73PV+QG Charlotte, North Carolina, USA",,+1 704-392-8181,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yLdwJKxDHlyLEmhkF4IjRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.4305&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:33:19.477Z,,,
https://www.google.com/maps/place/Dunn+%26+Abee+Inc/data=!4m7!3m6!1s0x8856a08649cd03b7:0x6700af65b1356165!8m2!3d35.2639952!4d-80.8198976!16s%2Fg%2F1tnjk8hf!19sChIJtwPNSYagVogRZWE1sWWvAGc,Dunn & Abee Inc,4.6,22,Roofing supply store,"1017 McClelland Ct, Charlotte, NC 28206, United States","757J+H2 Charlotte, North Carolina, USA",http://www.dunnabee.com/,+1 704-333-9397,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZ0zx9jGS-MPQBSJ2L0eEEb-x6VFYSG_XwfuvUvnTxwDxbd_Vy5XCuRxh9ZXyQCApCR191QKFGWEntybkn236tRisbjbtX9mDGIjGTtyxeQouoY3b5S5Pj1lxuaA22OsMH4T0GZg=w426-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:33:24.522Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/United+Water+Restoration+Group+of+Charlotte/data=!4m7!3m6!1s0x88569b84a26d6fc7:0x78270d2e4ef5600b!8m2!3d35.1315716!4d-80.9521418!16s%2Fg%2F11fjvwvks_!19sChIJx29tooSbVogRC2D1Ti4NJ3g,United Water Restoration Group of Charlotte,4.9,383,Water damage restoration service,"2905 Westinghouse Blvd #800, Charlotte, NC 28273, United States","42JX+J4 Charlotte, North Carolina, USA",https://uwrcharlotte.com/,+1 704-901-8542,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPt0xuUnrGGcjdjMz1eNMC8i9VW-DFREi_CL9oO=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-01-10T21:33:29.682Z,,,
"https://www.google.com/maps/place/NuBlue+Electric,+Plumbing+and+Air/data=!4m7!3m6!1s0x8856a90ab33709fb:0xf18eb0541d3fdc30!8m2!3d35.4738646!4d-80.8919597!16s%2Fg%2F11h7ydgfl_!19sChIJ-wk3swqpVogRMNw_HVSwjvE","NuBlue Electric, Plumbing and Air",4.9,2326,Plumber,"19109 W Catawba Ave, Cornelius, NC 28031, United States","F4F5+G6 Cornelius, North Carolina, USA",http://www.callnublue.com/,+1 704-630-7059,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMvYNR5V9ClVHS7DOqhM-GZRUse7_gAX1DJ0SN2=w426-h240-k-no,true,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:33:49.545Z,,,
https://www.google.com/maps/place/Century+Electrical+Services/data=!4m7!3m6!1s0x8851550e894659d1:0x3f576b9a8e3e0464!8m2!3d35.5089327!4d-80.8600095!16s%2Fg%2F11f9ym1v8c!19sChIJ0VlGiQ5VUYgRZAQ-jpprVz8,Century Electrical Services,5.0,576,Electrician,,,https://www.centuryelectricalservices.com/?utm_source=gmb&utm_medium=organic,+1 704-930-2590,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNfUrnzrkdk5hnZZ1gSxLh574YFjTggl9F30xv-=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:33:54.483Z,,,
https://www.google.com/maps/place/JCT+Electric+Inc./data=!4m7!3m6!1s0x8856b210e5170ccd:0x1095428f7c3babf9!8m2!3d35.537632!4d-81.041798!16s%2Fg%2F11g87n8gck!19sChIJzQwX5RCyVogR-as7fI9ClRA,JCT Electric Inc.,4.2,59,Electrician,"4168 N Nc 16 Business Hwy, Denver, NC 28037, United States","GXQ5+37 Denver, North Carolina, USA",http://www.jctgenerator.com/,+1 980-785-1118,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMNRnbr8YXmfZGg8gnfziUYq4BqNQ7C0hYOIwnB=w408-h297-k-no,true,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:33:59.474Z,,,
https://www.google.com/maps/place/Power+On+NC/data=!4m7!3m6!1s0x88541a7bc312ce27:0xb09dd380f3be4fb3!8m2!3d34.2920456!4d-79.86097!16s%2Fg%2F11cpgvwqyj!19sChIJJ84Sw3saVIgRs0--84DTnbA,Power On NC,4.9,18,Electrician,,,http://www.poweronelectricnc.com/,+1 803-605-1552,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzHp4Fnpip7nnmoLfIa3so88DMikAVV8Zi7Rt-8fcPrcbSSc0pfTldiUHxCcNUAIPoL1Yo9fdr0Ap6o11P5bvyuoYe7o6K3FSRnD7LAv9QhcGZijELhrmSFJt78N88TWgSNulT32A=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:34:04.288Z,,,
https://www.google.com/maps/place/Rotunda+Electric/data=!4m7!3m6!1s0x8856a9bebd9ef089:0x30f894adcf5ab35c!8m2!3d35.4602549!4d-80.850839!16s%2Fg%2F11b61rdtq2!19sChIJifCevb6pVogRXLNaz62U-DA,Rotunda Electric,4.9,240,Electrician,"18610 Starcreek Dr Suite B, Cornelius, NC 28031, United States","F46X+4M Cornelius, North Carolina, USA",http://www.rotundaelectric.com/,+1 704-617-1970,"Closed · Opens 7:30 am Mon

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOyoDflpXIMNOcrlNJKL8gWsTo--Wy_BFyaxbml=w408-h544-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:34:09.300Z,,,
"https://www.google.com/maps/place/NearU+Services/@35.855031,-80.633067,6z/data=!3m1!4b1!4m6!3m5!1s0x2d4140d890375ddb:0x73c33f96d72e3d40!8m2!3d35.855031!4d-80.633067!16s%2Fg%2F11qg1sth16",NearU Services,3.7,6,HVAC contractor,,,https://nearu-services.com/,,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:34:15.911Z,,,
https://www.google.com/maps/place/Fisher+Electric+LKN/data=!4m7!3m6!1s0x43fceab328dc0689:0xe1789e89320afdc4!8m2!3d35.507225!4d-80.8313049!16s%2Fg%2F11nmn33dx5!19sChIJiQbcKLPq_EMRxP0KMomeeOE,Fisher Electric LKN,5.0,16,Electrician,,,https://fisherel.com/,+1 704-577-7865,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMCLTzqeZEYCBp1KfZJHkBByhZT1HFh60KzmkBr=w408-h272-k-no,true,9 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:34:20.885Z,,,
https://www.google.com/maps/place/Adams+Equipment+Rentals/data=!4m7!3m6!1s0x21265b3725c4ef7:0x9fee81efd4721bdd!8m2!3d35.009347!4d-98.7323435!16s%2Fg%2F11y32nz_x9!19sChIJ905ccrNlEgIR3Rty1O-B7p8,Adams Equipment Rentals,5.0,32,Equipment rental agency,,,https://adamsequipmentrentals.com/,+1 980-441-7006,Open · Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPMOY-yo7nV_tN4YV_tlCHiw5Vs1L4zAEhvz4qH=w408-h544-k-no,true,5 am–8 pm,5 am–10:30 pm,5 am–10:30 pm,5 am–10:30 pm,5 am–10:30 pm,5 am–10:30 pm,5 am–10:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:34:25.588Z,,,
https://www.google.com/maps/place/Mr.+Electric+of+Charlotte+Metro/data=!4m7!3m6!1s0x88541bc40651a08f:0xb45657df4194f38c!8m2!3d35.4352138!4d-80.6163004!16s%2Fg%2F11fcnwv2ww!19sChIJj6BRBsQbVIgRjPOUQd9XVrQ,Mr. Electric of Charlotte Metro,4.9,482,Electrician,"1027 Central Dr NW Suite B, Concord, NC 28027, United States","C9PM+3F Concord, North Carolina, USA",https://mrelectric.com/charlotte-metro/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 704-253-4816,"Open 24 hours

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOu5EO6MV1g6nj1mQJn7CMIkbmXbZ5X8MdzySGl=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:34:30.617Z,,,
https://www.google.com/maps/place/Charlotte+Electrical+Service/data=!4m7!3m6!1s0x885420020aa40eb1:0x341f3bdd7c0e28b3!8m2!3d35.2086269!4d-80.8117546!16s%2Fg%2F11p0vxt13_!19sChIJsQ6kCgIgVIgRsygOfN07HzQ,Charlotte Electrical Service,5.0,14,Contractor,"2513 Weddington Ave, Charlotte, NC 28204, United States","655Q+F7 Charlotte, North Carolina, USA",,+1 704-704-5909,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7mFzFuClTlweZ72WWvgdeR0E4KBc6kY98NOPPvzoLt6BHKxlEYkBPmAdE6uXCiI_eDRvsQMDUxUjmEMl7jwirx2HnNPsxgfK3tDV-7yDnCcyKnzlwu1pPyv16FR4PWrfK1Aqx=w408-h306-k-no,false,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:34:35.591Z,,,
https://www.google.com/maps/place/Storm+Electric+Co+Inc./data=!4m7!3m6!1s0x8853a3a95e328b09:0x6a0e7b8d3ea7d834!8m2!3d35.9020152!4d-80.2560465!16s%2Fg%2F11kh8s1chn!19sChIJCYsyXqmjU4gRNNinPo17Dmo,Storm Electric Co Inc.,5.0,19,Electric generator shop,"256 Lexington Ave, Lexington, NC 27295, United States","WP2V+RH Lexington, North Carolina, USA",http://stormelectric.com/,+1 336-731-3524,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOoK-J2fIN6yqxe3hFnRq6lLTI3TQ8BXtkFdf_t=w408-h272-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2026-01-10T21:34:40.632Z,,,
