placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error,isBlackOwned,attributes
"https://www.google.com/maps/place/Compassionate+Hospice/@40.850169,-74.1795014,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2fee4234aadbd:0x2bec93f319a86de4!8m2!3d40.850169!4d-74.1795014!16s%2Fg%2F12hw9bspn",Compassionate Hospice,5.0,3,Hospice,"1373 Broad St, Clifton, NJ 07013, United States","VR2C+35 Clifton, New Jersey, USA",https://www.amedisys.com/compassionate-care-hospice/,+1 973-916-1400,,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Clifton+NJ/@40.873123,-74.1425518,14z",2025-09-18T00:09:55.656Z,,,
https://www.google.com/maps/place/BAYADA+Assistive+Care+-+State+Programs/data=!4m7!3m6!1s0x89c2fec8036cd537:0x48ceb3c93e43430b!8m2!3d40.8743473!4d-74.1389219!16s%2Fg%2F1ptxnpfff!19sChIJN9VsA8j-wokRC0NDPsmzzkg,BAYADA Assistive Care - State Programs,4.3,31,Home health care service,"1117 Main Ave Suite 101, Clifton, NJ 07011, United States","VVF6+PC Clifton, New Jersey, USA",https://www.bayada.com/personal-care-and-companionship/locations/nj/clifton/1117-main-avenue-suite-101/10066?utm_source=google&utm_medium=local&utm_campaign=google-my-business&utm_content=local-listings,+1 973-574-1120,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMXCkZzoGT3q_x0gazZP12tKYwKoOqzOk6y3B1S=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Clifton+NJ/@40.873123,-74.1425518,14z",2025-09-18T00:10:00.628Z,,,
https://www.google.com/maps/place/SYNERGY+HomeCare/data=!4m7!3m6!1s0x89c2ff46744c66a5:0x233c4bf0f4b8ee5f!8m2!3d40.8853444!4d-74.1774839!16s%2Fg%2F11s4cj57_b!19sChIJpWZMdEb_wokRX-649PBLPCM,SYNERGY HomeCare,5.0,13,Home health care service,"246 Edison St, Clifton, NJ 07013, United States","VRPF+42 Clifton, New Jersey, USA",https://www.synergyhomecare.com/nj-clifton-07013/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=3119,+1 973-513-7222,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPCBdjZjBtg6MQFiVXGy9TQ-JLt9cYs4z1j9v3p=w546-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Clifton+NJ/@40.873123,-74.1425518,14z",2025-09-18T00:10:05.792Z,,,
https://www.google.com/maps/place/Atlas+Rehabilitation+%26+Healthcare+at+Daughters+of+Miriam/data=!4m7!3m6!1s0x89c2fe8458efac7b:0xb2187f371782eb65!8m2!3d40.8832368!4d-74.160492!16s%2Fg%2F11c6pnz8_w!19sChIJe6zvWIT-wokRZeuCFzd_GLI,Atlas Rehabilitation & Healthcare at Daughters of Miriam,4.4,138,Nursing home,"155 Hazel St, Clifton, NJ 07011, United States","VRMQ+7R Clifton, New Jersey, USA",https://theatlasdom.com/,+1 973-772-3700,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNq5mU8GYLQV_7SQTI-Dk0U0Rf7gjF7kyxcJXRN=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Clifton+NJ/@40.873123,-74.1425518,14z",2025-09-18T00:10:10.699Z,,,
https://www.google.com/maps/place/Caring+People+Inc./data=!4m7!3m6!1s0x89c2fec75e477057:0x80cf809b8e33e7a7!8m2!3d40.8758272!4d-74.1402469!16s%2Fg%2F11_rlw0w8!19sChIJV3BHXsf-wokRp-czjpuAz4A,Caring People Inc.,3.4,32,Home health care service,"1169 Main Ave, Clifton, NJ 07011, United States","VVG5+8W Clifton, New Jersey, USA",,+1 973-859-2700,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOzy00tKaccnH2M_ZUfZ9KFHcsWGOWqH7s9hdWJ=w630-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Clifton+NJ/@40.873123,-74.1425518,14z",2025-09-18T00:10:15.726Z,,,
https://www.google.com/maps/place/Compassionate+Hospice/data=!4m7!3m6!1s0x89c2fee4234aadbd:0xbb67ff27b0826914!8m2!3d40.8648415!4d-74.1541324!16s%2Fg%2F1tgptk60!19sChIJva1KI-T-wokRFGmCsCf_Z7s,Compassionate Hospice,,,,"66 Mt Prospect Ave, Clifton, NJ 07013, United States","VR7W+W8 Clifton, New Jersey, USA",https://www.amedisys.com/compassionate-care-hospice/,+1 973-916-1400,Permanently closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QGAghMafnF-q5D3ZnEP3TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.47812&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Clifton+NJ/@40.873123,-74.1425518,14z",2025-09-18T00:10:20.405Z,,,
https://www.google.com/maps/place/Carrington+Hospice/data=!4m7!3m6!1s0x89c6c902577a07a1:0x3e94c668a48ea879!8m2!3d39.9362567!4d-75.1107038!16s%2Fg%2F11hdpzjkn7!19sChIJoQd6VwLJxokReaiOpGjGlD4,Carrington Hospice,,,Hospice,"852 Mt Ephraim Ave, Camden, NJ 08103, United States","WVPQ+GP Camden, New Jersey, USA",,+1 786-792-1929,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ML00aReJ8vy0djXerDwU4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.17601&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Camden+NJ/@39.9425241,-75.1164689,14z",2025-09-18T00:10:32.222Z,,,
https://www.google.com/maps/place/Cooper+Palliative+Medicine+at+Camden/data=!4m7!3m6!1s0x89c6c96eed0784c5:0x3fd92977f4c74fc1!8m2!3d39.9412211!4d-75.1139349!16s%2Fg%2F11h5mmpvmz!19sChIJxYQH7W7JxokRwU_H9Hcp2T8,Cooper Palliative Medicine at Camden,1.5,2,Hospital,"Three Cooper Plaza Parking Garage, Suite 506, Camden, NJ 08103, United States","WVRP+FC Camden, New Jersey, USA",https://www.cooperhealth.org/locations/sheridan-pavilion-three-cooper-plaza,+1 800-826-6737,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4iR1NiWjD1cm69Zmh3f9Jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.55371&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Camden+NJ/@39.9425241,-75.1164689,14z",2025-09-18T00:10:35.031Z,,,
https://www.google.com/maps/place/Regal+Heart+Hospice/data=!4m7!3m6!1s0x89c6cecca6b7084d:0x59724b20d7017612!8m2!3d39.9085935!4d-75.0906505!16s%2Fg%2F12642tzm4!19sChIJTQi3pszOxokREnYB1yBLclk,Regal Heart Hospice,5.0,1,Hospice,"1032 Collings Ave, Oaklyn, NJ 08107, United States","WW55+CP Oaklyn, New Jersey, USA",http://www.regalhearthospice.com/,,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BagfsWPwT4rgIJulAc8RSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.24026&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Camden+NJ/@39.9425241,-75.1164689,14z",2025-09-18T00:10:39.821Z,,,
https://www.google.com/maps/place/Complete+Care+at+Hamilton+Plaza/data=!4m7!3m6!1s0x89c2fecd558b5859:0x17c15a935e2f185d!8m2!3d40.8634492!4d-74.1237556!16s%2Fg%2F1tdng5r7!19sChIJWViLVc3-wokRXRgvXpNawRc,Complete Care at Hamilton Plaza,4.6,164,Rehabilitation center,"56 Hamilton Ave, Passaic, NJ 07055, United States","VV7G+9F Passaic, New Jersey, USA",https://cchamiltonplaza.com/,+1 973-773-7070,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npf591gh2q4QbzbKS13aubIMrHGZfRWTmRQ92zbdRWjDKb4fBSrDRHnlQP-wtMbBsH67Ep9fkZSQTZ5eh7jz2Z5Uo-l8zTO_BfzVImdshc1K3eX4h17WC8IASRcFGD2sZjkF1T5=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:10:55.946Z,,,
https://www.google.com/maps/place/Kindred+Hospital+East+New+Jersey/data=!4m7!3m6!1s0x89c2fd77ea84cd57:0xbc5ea43affd80547!8m2!3d40.8593514!4d-74.1371026!16s%2Fg%2F1tt0s1h1!19sChIJV82E6nf9wokRRwXY_zqkXrw,Kindred Hospital East New Jersey,3.6,124,Hospital,"350 Boulevard, Passaic, NJ 07055, United States","VV57+P5 Passaic, New Jersey, USA",https://www.kindredhospitals.com/locations/new-jersey/east-new-jersey,+1 973-636-7200,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP7IpwUjxBYqJz0N3vs22muk0tvT7w1XfigcV6M=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:00.932Z,,,
https://www.google.com/maps/place/Complete+Care+at+Chestnut+Hill/data=!4m7!3m6!1s0x89c2fedaa68e21cd:0x3e23178e0070e766!8m2!3d40.8647356!4d-74.1369759!16s%2Fg%2F1tf3cgr7!19sChIJzSGOptr-wokRZudwAI4XIz4,Complete Care at Chestnut Hill,4.5,148,Nursing home,"360 Chestnut St, Passaic, NJ 07055, United States","VV77+V6 Passaic, New Jersey, USA",https://ccchestnuthill.com/,+1 973-777-7800,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO5QV5QfTryXB5OTN68sKKJhbjShxfsHyxgoGdn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:10.681Z,,,
https://www.google.com/maps/place/CareFinders+Total+Care/data=!4m7!3m6!1s0x89c2f90165edb2f1:0x5d7e3c5142766693!8m2!3d40.8589097!4d-74.12377!16s%2Fg%2F11j31wdn3t!19sChIJ8bLtZQH5wokRk2Z2QlE8fl0,CareFinders Total Care,5.0,4,Home health care service,"576 Main Ave, Passaic, NJ 07055, United States","VV5G+HF Passaic, New Jersey, USA",https://carefinders.org/,+1 973-264-9972,"Closed ⋅ Opens 8:30 am Thu

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPoGuJ5yOt-wFS70W33765_1Wy031U-6SaFwzwl=w408-h438-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:15.735Z,,,
https://www.google.com/maps/place/Chestnut+Hill+Residences+by+Complete+Care/data=!4m7!3m6!1s0x89c2fedaa68e21cd:0xe4ea054b05fb502e!8m2!3d40.8648547!4d-74.1363767!16s%2Fg%2F11xmsvylb!19sChIJzSGOptr-wokRLlD7BUsF6uQ,Chestnut Hill Residences by Complete Care,2.7,6,Rehabilitation center,"338 Chestnut St #1, Passaic, NJ 07055, United States","VV77+WC Passaic, New Jersey, USA",https://ccchestnuthill.com/,+1 973-777-7800,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=50zBUF2dgasTbAnvonDreQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.4607787&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:20.934Z,,,
https://www.google.com/maps/place/G+B+Care+Inc/data=!4m7!3m6!1s0x89c2f959d8da114b:0xe3c273ae5dc43603!8m2!3d40.8885144!4d-74.1121462!16s%2Fg%2F1tf329py!19sChIJSxHa2Fn5wokRAzbEXa5zwuM,G B Care Inc,,,Hospice,"316 Lanza Ave, Garfield, NJ 07026, United States","VVQQ+C4 Garfield, New Jersey, USA",,+1 973-340-7626,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3ZwfsuOL73gGrNDqdo8J7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.35881&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:23.763Z,,,
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x89c2f9f6e8ea9cab:0xb919f21d3f0cf6!8m2!3d40.8787539!4d-74.0464444!16s%2Fg%2F11bxg4z5hz!19sChIJq5zq6Pb5wokR9gw_HfIZuQA,Amedisys Hospice Care,3.4,5,Hospice,"21 Main St #253, Hackensack, NJ 07601, United States","VXH3+GC Hackensack, New Jersey, USA",https://locations.amedisys.com/nj/hackensack/hospice-4203/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 201-342-7766,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPDDArBiBQFrdzIkojIrzVFS_KBScXFhlTgVjmO=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:28.623Z,,,
https://www.google.com/maps/place/Journey+Hospice+North+NJ/data=!4m7!3m6!1s0x89c30117b3b2b631:0xc813992499ae8c60!8m2!3d40.842771!4d-74.3040799!16s%2Fg%2F11sspwjxlg!19sChIJMbaysxcBw4kRYIyumSSZE8g,Journey Hospice North NJ,5.0,2,Hospice,"459 Passaic Ave Suite 270, West Caldwell, NJ 07006, United States","RMVW+49 West Caldwell, New Jersey, USA",http://journeyhospicenj.org/,+1 973-276-3052,,,https://lh3.googleusercontent.com/p/AF1QipNkvYccXbLshMRwNdVkJE5CJ2qgGtqVuSaxAqQU=w408-h371-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:31.485Z,,,
https://www.google.com/maps/place/Faith+Hospice+Care/data=!4m7!3m6!1s0x89c301c1bc87aa5f:0xd3ba77b3af3a3f28!8m2!3d40.8771635!4d-74.3010508!16s%2Fg%2F11y40_1mvk!19sChIJX6qHvMEBw4kRKD86r7N3utM,Faith Hospice Care,5.0,1,Hospice,"271 US-46 Suite H208, Fairfield, NJ 07004, United States","VMGX+VH Fairfield, New Jersey, USA",https://www.faithhospicecare.com/,+1 973-244-2480,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UUpS6fjWCtJJS6o3Ct0Nzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.29388&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:48.230Z,,,
https://www.google.com/maps/place/Ennoble+Care/data=!4m7!3m6!1s0x89c2fa0b9f953df7:0xd5bf93ae92e39046!8m2!3d40.8043645!4d-74.5487745!16s%2Fg%2F11h5q89lxp!19sChIJ9z2Vnwv6wokRRpDjkq6Tv9U,Ennoble Care,4.3,197,Home health care service,,,https://ennoblecare.com/locations/new-jersey/newark/,+1 551-550-9547,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPyNybhhhT8fOblVlb9JMmGXAWh3_0G-MTmgQMf=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:53.126Z,,,
https://www.google.com/maps/place/Pure+Integrated+Medicine/data=!4m7!3m6!1s0x89c2555e5d0a621f:0x6595d60f62f77d34!8m2!3d40.792675!4d-74.196276!16s%2Fg%2F11m5yh2v6_!19sChIJH2IKXV5VwokRNH33Yg_WlWU,Pure Integrated Medicine,5.0,78,Medical clinic,"14 Washington St, Bloomfield, NJ 07003, United States","QRV3+3F Bloomfield, New Jersey, USA",https://nirvanahealthcare.com/?utm_source=GMBSocialClimb&utm_medium=PureIntegratedMedicine,+1 973-672-8573,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqvcPb47Tn9d5hE2HJpkUkhIZ2tlwnCYl-0vPQnD4Nv2OqLgp-ZQOxtMA3iJFxvCMR9ku2cnpnFW6NvaGz0Bj8fKx_LsDk_MLgvRTcjrKVManK_byDpX5PvmBzj2r6vD59N0NkIEfbNVdv=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:11:57.991Z,,,
https://www.google.com/maps/place/HomeWell+Care+Services/data=!4m7!3m6!1s0x89c2fa7a177946d9:0x4155bcca47cfa890!8m2!3d40.8975835!4d-74.0369869!16s%2Fg%2F1td6hdtv!19sChIJ2UZ5F3r6wokRkKjPR8q8VUE,HomeWell Care Services,4.9,135,Home health care service,"15 Dyatt Pl, Hackensack, NJ 07601, United States","VXX7+26 Hackensack, New Jersey, USA",https://homewellcares.com/in-home-care-nj-hackensack-nj111/,+1 201-487-9220,"Open 24 hours

Confirmed by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMe_tobK0-CpF16ERzFDV9SUzuiEnt-_YcxE4Gm=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:03.301Z,,,
"https://www.google.com/maps/place/Compassionate+Care+Hospice,+an+Amedisys+Company/data=!4m7!3m6!1s0x89c37316b55f28a9:0x1542444b0f54021e!8m2!3d40.9053934!4d-74.5627797!16s%2Fg%2F11h75_x9np!19sChIJqShftRZzw4kRHgJUD0tEQhU","Compassionate Care Hospice, an Amedisys Company",5.0,1,Hospice,"100 Enterprise Dr Suite 110, Rockaway Township, NJ 07866, United States","WC4P+5V Rockaway Township, New Jersey, USA",https://locations.amedisys.com/nj/rockaway/hospice-4215/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 973-726-7510,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPkhwdSitaYMopfLs1n6tQRAXUHExlTb5gni70Z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:08.479Z,,,
"https://www.google.com/maps/place/HMH+-+Pediatric+Pain+and+Palliative+Care+-+Hackensack/@40.8846914,-74.0560134,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2fbd686bd104b:0x4d996bbaa19bcec6!8m2!3d40.8846914!4d-74.0560134!16s%2Fg%2F11ww0mf0hg",HMH - Pediatric Pain and Palliative Care - Hackensack,,,Hospice,"IMUS Pediatric Outpatient Center Third Floor, 30 Prospect Ave, Hackensack, NJ 07601, United States","VWMV+VH Hackensack, New Jersey, USA",https://www.hackensackmeridianhealth.org/en/locations/hmh-pediatric-pain-and-palliative-care-hackensack,+1 551-996-3283,Closed ⋅ Opens 8:30 am Thu,,,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:15.389Z,,,
https://www.google.com/maps/place/CareOne+at+Wellington/data=!4m7!3m6!1s0x89c2fa1b9e06c805:0x637bcf31bc977caf!8m2!3d40.8881953!4d-74.0445712!16s%2Fg%2F1tflsz27!19sChIJBcgGnhv6wokRr3yXvDHPe2M,CareOne at Wellington,3.8,175,Nursing home,"301 Union St, Hackensack, NJ 07601, United States","VXQ4+75 Hackensack, New Jersey, USA",https://www.care-one.com/locations/hackensack-rehab-careone-at-wellington/,+1 201-487-4900,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNp9fzy4-eOpTprpghEq1I8B9lrz3WVXLbPQPdm=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:20.485Z,,,
https://www.google.com/maps/place/Preakness+Healthcare+Center/data=!4m7!3m6!1s0x89c2fd8e0329db29:0x18be5e7b557ac056!8m2!3d40.9369428!4d-74.2045719!16s%2Fg%2F1tgkj6pb!19sChIJKdspA479wokRVsB6VXtevhg,Preakness Healthcare Center,3.7,36,Nursing home,"305 Oldham Rd, Wayne, NJ 07470, United States","WQPW+Q5 Wayne, New Jersey, USA",https://www.passaiccountynj.org/residents/preakness-healthcare-center,+1 973-585-2132,"Open 24 hours

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPdG_lzCYTnPqC9koiQ7Q76BETlYvzYY8XOhxxg=w439-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:25.754Z,,,
https://www.google.com/maps/place/Life+Source+Hospice/data=!4m7!3m6!1s0x89c2face5a940bf9:0xad0ded21da36faf9!8m2!3d40.9661188!4d-74.029555!16s%2Fg%2F1tcxqlw_!19sChIJ-QuUWs76wokR-fo22iHtDa0,Life Source Hospice,4.3,6,Hospice,"700 Kinderkamack Rd #105, Oradell, NJ 07649, United States","XX8C+C5 Oradell, New Jersey, USA",http://www.lifesourcehospice.com/,+1 888-865-5103,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=thKiTjLhzx27RNBBl1n89w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.99655&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:28.703Z,,,
https://www.google.com/maps/place/Complete+Care+at+Prospect+Heights/data=!4m7!3m6!1s0x89c2fb23049f8fb7:0x84767d1ccfd551b5!8m2!3d40.8937939!4d-74.0521919!16s%2Fg%2F11vwgl4vms!19sChIJt4-fBCP7wokRtVHVzxx9doQ,Complete Care at Prospect Heights,4.5,158,Nursing home,"336 Prospect Ave, Hackensack, NJ 07601, United States","VWVX+G4 Hackensack, New Jersey, USA",https://ccprospectheights.com/,+1 201-678-1800,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN1EAGhk2J69uuAE-V4Mxiu5GHY1T5VdZFMCi8E=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:33.716Z,,,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x89c2f9f6eedeab29:0xaee3dca6d5dd29fe!8m2!3d40.8787539!4d-74.0464444!16s%2Fg%2F11f15dbpg5!19sChIJKave7vb5wokR_ind1abc464,Amedisys Home Health Care,4.4,48,Home health care service,"21 Main St Suite 252, Hackensack, NJ 07601, United States","VXH3+GC Hackensack, New Jersey, USA",https://locations.amedisys.com/nj/hackensack/home-health-4201/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 201-342-6311,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNTIyGYhn_csb3rXg0esDAOGYTkvKwZaTBa2Pm7=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:38.754Z,,,
https://www.google.com/maps/place/Canterbury+Care+%26+Rehabilitation+Center/data=!4m7!3m6!1s0x89c3001788cd38c7:0xada17127fee346e9!8m2!3d40.8471982!4d-74.2294301!16s%2Fg%2F1th0cclp!19sChIJxzjNiBcAw4kR6Ubj_idxoa0,Canterbury Care & Rehabilitation Center,3.7,82,Nursing home,"398 Pompton Ave, Cedar Grove, NJ 07009, United States","RQWC+V6 Cedar Grove, New Jersey, USA",https://www.windsorhealthcare.org/canterbury,+1 973-239-7600,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPAFeNa6qojZqV4aNqJC-YhvvWq9lzwHHjEhHq-=w408-h261-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:43.795Z,,,
https://www.google.com/maps/place/Christian+Health/data=!4m7!3m6!1s0x89c2e329fc1be81d:0x26fd9432e7076bf1!8m2!3d40.9842137!4d-74.1718033!16s%2Fg%2F1hc5hv1nk!19sChIJHegb_CnjwokR8WsH5zKU_SY,Christian Health,4.3,318,Mental health service,"301 Sicomac Ave, Wyckoff, NJ 07481, United States","XRMH+M7 Wyckoff, New Jersey, USA",https://www.christianhealthnj.org/,+1 201-848-5200,"Open 24 hours

Confirmed by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipO94WHwKEUDuHVbBupmfqgbgS5VA_TNd_iRWwPN=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Passaic+NJ/@40.8566618,-74.1288878,14z",2025-09-18T00:12:57.238Z,,,
