placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned
https://www.google.com/maps/place/The+Clem+Collaborative/data=!4m7!3m6!1s0x88fe7a0edcdea111:0xbdb24e1aea36990!8m2!3d32.7772446!4d-79.9261578!16s%2Fg%2F11b6_dm65q!19sChIJEaHe3A56_ogRkGmjruEk2ws,The Clem Collaborative,3.8,11,Tax preparation service,"2 Gillon St Ste 100, Charleston, SC 29401, United States","Q3GF+VG Charleston, South Carolina, USA",http://clemcollaborative.com/,+1 843-214-2747,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNUyxlfQ9uzGp_ddwJ7Jh8OYHJBTY51FlJuqRb_=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-10-19T15:22:46.216Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,
"https://www.google.com/maps/place/A.+Calhoun+Witham,+Jr.,+CPA%2FABV,+CVA/data=!4m7!3m6!1s0x88fe7a0d4b76f7c9:0x685c03daf111e5e8!8m2!3d32.7803174!4d-79.9312939!16s%2Fg%2F12643f57h!19sChIJyfd2Sw16_ogR6OUR8doDXGg","A. Calhoun Witham, Jr., CPA/ABV, CVA",,,Certified public accountant,"180 Meeting St # 305, Charleston, SC 29401, United States","Q3J9+4F Charleston, South Carolina, USA",http://withamfinancial.com/,+1 843-577-7914,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c2Ei3Lo06dPPZCnYl2qMkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.34692&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-10-19T15:22:50.999Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Hyland+John+F/data=!4m7!3m6!1s0x88fe71f92a7e9839:0x44378e478cbe854!8m2!3d32.8383295!4d-79.8325421!16s%2Fg%2F1263hfvdd!19sChIJOZh-Kvlx_ogRVOjLeOR4QwQ,Hyland John F,5.0,2,Accountant,"1136 Deleisseline Blvd, Mt Pleasant, SC 29464, United States","R5Q8+8X Mt Pleasant, South Carolina, USA",,+1 843-881-9674,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GY6CjXlqEXSaU6hJttw9bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.271448&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-10-19T15:22:56.119Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Crowley+Wechsler+%26+Associates+LLC/data=!4m7!3m6!1s0x88fe70f6f4bb89e3:0x27b461aaa96be721!8m2!3d32.8011256!4d-79.889811!16s%2Fg%2F1tjcq981!19sChIJ44m79PZw_ogRIedrqaphtCc,Crowley Wechsler & Associates LLC,,,Accountant,"941 Houston Northcutt Blvd, Mt Pleasant, SC 29564, United States","R426+F3 Mt Pleasant, South Carolina, USA",http://www.cwacpas.com/,+1 843-971-0882,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h2CVQjdjGXgXghZK3FnmBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.18539&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-10-19T15:22:58.702Z,,,,,,,,,
"https://www.google.com/maps/place/Hood-Rice,+LLC/data=!4m7!3m6!1s0x88fe70f42e7526ef:0x9713556db353e3f3!8m2!3d32.8020233!4d-79.8917187!16s%2Fg%2F11c3k565f6!19sChIJ7yZ1LvRw_ogR8-NTs21VE5c","Hood-Rice, LLC",,,Certified public accountant,"952 Houston Northcutt Blvd, Mt Pleasant, SC 29464, United States","R425+R8 Mt Pleasant, South Carolina, USA",,+1 843-388-3284,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_a5nWafFdPuSqZUh6W0uGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.57718&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-10-19T15:23:01.511Z,,,,,,,,,
https://www.google.com/maps/place/Blue+Balance+Bookkeeping/data=!4m7!3m6!1s0x88fe71b0ba10ea77:0xf693a3e66c88b4f0!8m2!3d32.8180926!4d-79.8642461!16s%2Fg%2F11fy_qqnsx!19sChIJd-oQurBx_ogR8LSIbOajk_Y,Blue Balance Bookkeeping,5.0,1,Bookkeeping service,"686 Cain Dr, Mt Pleasant, SC 29464, United States","R49P+68 Mt Pleasant, South Carolina, USA",http://www.bluebalancebookkeeping.com/,+1 843-729-9377,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NsO7cBHG7ziRwA5SlasXYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.65028&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-10-19T15:23:06.388Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Rob+Emory+CPA/data=!4m7!3m6!1s0x88fe787cb79c56d7:0xb0776390bc79887b!8m2!3d32.6863141!4d-79.9596764!16s%2Fg%2F11ghr14qzv!19sChIJ11act3x4_ogRe4h5vJBjd7A,Rob Emory CPA,5.0,1,Accountant,"1984 Folly Rd, Charleston, SC 29412, United States","M2PR+G4 Charleston, South Carolina, USA",https://robemorycpa.com/contact/,+1 843-801-5392,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=htMPpH2piSFyWOpB0K_pfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.904007&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:23:27.641Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/ShoreSource+Business+Solutions+LLC/data=!4m7!3m6!1s0x88fe7e6490fd1467:0xdfa16311e108f9d1!8m2!3d32.753541!4d-79.972679!16s%2Fg%2F11hd9kd7ts!19sChIJZxT9kGR-_ogR0fkI4RFjod8,ShoreSource Business Solutions LLC,4.8,21,Bookkeeping service,"525 Folly Rd Suite 206, Charleston, SC 29412, United States","Q23G+CW Charleston, South Carolina, USA",https://www.shoresourcebiz.com/,+1 843-729-2961,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UIOATbT_gnmVqWPTBHg7Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.21455&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:23:32.608Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Wiggins+Stacy+E+CPA/data=!4m7!3m6!1s0x88fe7b89379d969f:0x5cbc46935915026f!8m2!3d32.7978983!4d-80.0047612!16s%2Fg%2F1vg4knt4!19sChIJn5adN4l7_ogRbwIVWZNGvFw,Wiggins Stacy E CPA,5.0,3,Accountant,"1409 Ashley River Rd, Charleston, SC 29407, United States","QXXW+53 Charleston, South Carolina, USA",http://www.sewcpa.com/,+1 843-556-5567,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g7ErHY9SD6q337KJCaiIJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.17015&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:23:35.519Z,,,,,,,,,
https://www.google.com/maps/place/ANALYTICS+INCITE/data=!4m7!3m6!1s0x88fe7947954b588f:0x7f690cb26fefe9b!8m2!3d32.6758209!4d-79.9633856!16s%2Fg%2F11tf41jj2v!19sChIJj1hLlUd5_ogRm_7-JsuQ9gc,ANALYTICS INCITE,,,Bookkeeping service,"1888 Bowens Island Rd, Charleston, SC 29412, United States","M2GP+8J Charleston, South Carolina, USA",https://analyticsincite.com/contact-us/,+1 843-906-9404,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k18gQGBXr5fvRB_Ad01sRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.1368&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:23:38.222Z,,,,,,,,,
https://www.google.com/maps/place/Line+Upon+Line+Tax+%26+Accounting+LLC/data=!4m7!3m6!1s0x88fe6237e4d7ee11:0x17dbdab556027361!8m2!3d32.8777972!4d-80.0138197!16s%2Fg%2F1tdfjjvk!19sChIJEe7X5Ddi_ogRYXMCVrXa2xc,Line Upon Line Tax & Accounting LLC,5.0,12,Tax preparation,"4975 Lacross Rd Suite 304, North Charleston, SC 29406, United States","VXHP+4F North Charleston, South Carolina, USA",http://lineuponline.net/,+1 843-552-2527,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qk9YTdGEYP7aucvTpiS4Dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.62672&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:23:43.160Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Identifies as women-owned,
"https://www.google.com/maps/place/The+Charleston+CPA,+LLC/data=!4m7!3m6!1s0x88fe79cd152ff131:0x58f3e67197c40c0f!8m2!3d32.7396907!4d-79.9305885!16s%2Fg%2F11xkr13dn5!19sChIJMfEvFc15_ogRDwzEl3Hm81g","The Charleston CPA, LLC",3.0,2,Accounting firm,"2010 Petersfield Pl Dr, Charleston, SC 29412, United States","P3Q9+VQ Charleston, South Carolina, USA",https://www.thecharlestoncpa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10049521318904730551,+1 843-494-4399,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BU5e3uv9amsQP05k9EB6og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.01583&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:23:46.274Z,,,,,,,,,
https://www.google.com/maps/place/Duffy+%26+Basha/data=!4m7!3m6!1s0x88fe7bc694b71abd:0x92f402595c443972!8m2!3d32.7848841!4d-79.9791331!16s%2Fg%2F1v2yzqkp!19sChIJvRq3lMZ7_ogRcjlEXFkC9JI,Duffy & Basha,4.2,15,Accountant,"631 St Andrews Blvd, Charleston, SC 29407, United States","Q2MC+X8 Charleston, South Carolina, USA",,+1 843-573-9000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aBpot8h5r2-qq2eebBZDwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.762&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:23:49.084Z,,,,,,,,,
https://www.google.com/maps/place/Gilbert+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x88fe7d49c7187133:0xd24d81f956d39865!8m2!3d32.7942582!4d-80.0178202!16s%2Fg%2F12639m_3x!19sChIJM3EYx0l9_ogRZZjTVvmBTdI,Gilbert Accounting & Tax Services,5.0,1,Tax preparation service,"925 Wappoo Rd STE D, Charleston, SC 29407, United States","QXVJ+PV Charleston, South Carolina, USA",,+1 843-571-6497,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iPwN1gRRfHo3QcRNDHDngw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.03998&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:00.809Z,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,,
https://www.google.com/maps/place/Moore+Beauston+%26+Woodham+LLC/data=!4m7!3m6!1s0x88fe634c74f05b6d:0x271eed434718657b!8m2!3d32.8401346!4d-80.0218625!16s%2Fg%2F1tjrqv2m!19sChIJbVvwdExj_ogRe2UYR0PtHic,Moore Beauston & Woodham LLC,5.0,4,Certified public accountant,"4401 Belle Oaks Dr Suite 100, North Charleston, SC 29405, United States","RXRH+37 North Charleston, South Carolina, USA",http://www.fullservicecpa.com/,+1 843-766-5010,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMpKfEOo_71UpCJTsq0WkJ-Fnlx8wL69bGICL1W=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:05.827Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,
https://www.google.com/maps/place/Bonnie+M+Nixon+Tax+Services/data=!4m7!3m6!1s0x88fe7bc2644f7275:0x90fdda0241e46906!8m2!3d32.7817019!4d-79.9854087!16s%2Fg%2F1ts1t2d1!19sChIJdXJPZMJ7_ogRBmnkQQLa_ZA,Bonnie M Nixon Tax Services,5.0,8,Tax preparation service,"811 Savannah Hwy # 6, Charleston, SC 29407, United States","Q2J7+MR Charleston, South Carolina, USA",,+1 843-763-5253,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ys09RydeezV2i9WuM6UQNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.1613&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:11.151Z,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,,
https://www.google.com/maps/place/Pinnacle+1+Ashley+Hall+Tax+Service/data=!4m7!3m6!1s0x88fe7c789232939b:0xe16d9aaf7d57672e!8m2!3d32.8062545!4d-80.0096159!16s%2Fg%2F1tmpfs_m!19sChIJm5Myknh8_ogRLmdXfa-abeE,Pinnacle 1 Ashley Hall Tax Service,4.8,29,Tax preparation service,"1599 Sam Rittenberg Blvd # B, Charleston, SC 29407, United States","RX4R+G5 Charleston, South Carolina, USA",https://www.pinn1.tax/,+1 843-556-3347,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipPN72dxkeR5j8z6hic04gJqG-scGcZ94_8TPsID=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:16.167Z,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–6 pm,10 am–5 pm,LGBTQ+ friendly,
https://www.google.com/maps/place/Fountainhead+Tax+LLC/data=!4m7!3m6!1s0x88fe7bc6f39d6031:0xa55a34d7f076e931!8m2!3d32.7873227!4d-79.9780289!16s%2Fg%2F1tdf26hx!19sChIJMWCd88Z7_ogRMel28Nc0WqU,Fountainhead Tax LLC,5.0,3,Tax preparation service,"833 Colony Dr, Charleston, SC 29407, United States","Q2PC+WQ Charleston, South Carolina, USA",http://fountainheadtax.com/,+1 843-277-1500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JPssH40nTNaXJMffRoCdlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.876827&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:19.244Z,,,,,,,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x88fe78fe195db13b:0x909a9cf500011c08!8m2!3d32.7542948!4d-79.9709169!16s%2Fg%2F1tdc1hk7!19sChIJO7FdGf54_ogRCBwBAPWcmpA,H&R Block,4.4,95,Tax preparation service,"520 Folly Rd #125, Charleston, SC 29412, United States","Q23H+PJ Charleston, South Carolina, USA",https://www.hrblock.com/tax-office-near-me/south-carolina/charleston/38816/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 843-762-4333,Closed ⋅ Opens 2 pm Tue,https://lh3.googleusercontent.com/p/AF1QipOzClVy7Ryus6qwoH4ObTPNzs3si5SBWxU5fsM=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:24.247Z,Closed,Closed,2–7 pm,Closed,10 am–3 pm,Closed,Closed,,
"https://www.google.com/maps/place/Maria+Crowley,+CPA/@32.7641661,-79.9770148,17z/data=!3m1!4b1!4m6!3m5!1s0x88fe79f94588d40f:0x1891dbcbfc2f9f56!8m2!3d32.7641661!4d-79.9770148!16s%2Fg%2F11rncz70vr","Maria Crowley, CPA",,,Tax preparation service,"12 Wappoo Creek Pl, Charleston, SC 29412, United States","Q27F+M5 Charleston, South Carolina, USA",,+1 978-400-6239,Closed ⋅ Opens 9 am Mon,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:31.001Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,,
"https://www.google.com/maps/place/Johnston,+Marion+%26+Co,+CPA/data=!4m7!3m6!1s0x88fe639f4a3ffef9:0xcec139c339f9f157!8m2!3d32.9101452!4d-80.0298455!16s%2Fg%2F1vljh5v_!19sChIJ-f4_Sp9j_ogRV_H5OcM5wc4","Johnston, Marion & Co, CPA",5.0,1,Accountant,"2235 Technical Pkwy # A, North Charleston, SC 29406, United States","WX6C+33 North Charleston, South Carolina, USA",,+1 843-572-0100,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WmNWx4xzZBbL0ber8G9Zdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.02449&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:36.105Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Robert+Crosby+CPA/data=!4m7!3m6!1s0x88fe7a6f9d935077:0xcfa2d1c396d35c3a!8m2!3d32.7642537!4d-79.9748061!16s%2Fg%2F1vkxn3ky!19sChIJd1CTnW96_ogROlzTlsPRos8,Robert Crosby CPA,,,Accountant,"125 Wappoo Creek Dr Bldg. A Suite 201, Charleston, SC 29412, United States","Q27G+P3 Charleston, South Carolina, USA",,+1 843-958-8818,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OFtFk5gJFTg65zEMKCGdIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.93198&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:40.906Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
"https://www.google.com/maps/place/Kent+%26+Sims,+LLC+Certified+Public+Accountants/data=!4m7!3m6!1s0x88fe6240ff3406b7:0x2ed1a697bbd80db8!8m2!3d32.9298417!4d-80.0632077!16s%2Fg%2F1tcvjz6v!19sChIJtwY0_0Bi_ogRuA3Yu5em0S4","Kent & Sims, LLC Certified Public Accountants",4.0,4,Certified public accountant,"3125 Ashley Phosphate Rd #130, North Charleston, SC 29418, United States","WWHP+WP North Charleston, South Carolina, USA",http://www.lucianoandkent.com/,+1 843-552-1000,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Br2IYEHMPo-2-ghmOjBp9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.68712&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:45.841Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4:30 pm,Closed,,
"https://www.google.com/maps/place/George+Karnazes,+CPA/data=!4m7!3m6!1s0x88fe7dab49218961:0xa6a295682f5165c8!8m2!3d32.7942582!4d-80.0178202!16s%2Fg%2F11vcl6thq3!19sChIJYYkhSat9_ogRyGVRL2iVoqY","George Karnazes, CPA",,,Certified public accountant,"925 Wappoo Rd Suite A, Charleston, SC 29407, United States","QXVJ+PV Charleston, South Carolina, USA",https://georgekarnazesforensicaccountant.com/,+1 843-991-2214,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iPwN1gRRfHo3QcRNDHDngw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.03998&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:50.762Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/RICHARDSON+BOOKKEEPING/data=!4m7!3m6!1s0x88fe791d4886a5c3:0xfd13bb3d43056bff!8m2!3d32.7008937!4d-79.9529544!16s%2Fg%2F11smvjggxl!19sChIJw6WGSB15_ogR_2sFQz27E_0,RICHARDSON BOOKKEEPING,,,Tax preparation service,"1324 Garrison St, Charleston, SC 29412, United States","P22W+9R Charleston, South Carolina, USA",,+1 843-345-3524,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CTy0W5KvSoxa5Z6_7r7VLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.89966&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:53.508Z,,,,,,,,,
"https://www.google.com/maps/place/Molony+%26+Associates,+LLC/data=!4m7!3m6!1s0x88fe7962ccfa9d3d:0x18047320343e87be!8m2!3d32.7644826!4d-79.9750775!16s%2Fg%2F1tsjfhls!19sChIJPZ36zGJ5_ogRvoc-NCBzBBg","Molony & Associates, LLC",2.0,1,Accountant,"125 Wappoo Creek Dr A, Charleston, SC 29412, United States","Q27F+QX Charleston, South Carolina, USA",,+1 843-762-4900,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aK7MQcwLDjGjYL5PJpGyQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.12292&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:24:58.755Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,
https://www.google.com/maps/place/Greiner+Hoke+S+CPA/data=!4m7!3m6!1s0x88fe7b7688d55981:0xac23e2ad5e3c872c!8m2!3d32.8157576!4d-79.9928952!16s%2Fg%2F1vc_r6km!19sChIJgVnViHZ7_ogRLIc8Xq3iI6w,Greiner Hoke S CPA,3.7,3,Accountant,"1171 Southgate Dr, Charleston, SC 29407, United States","R284+8R Charleston, South Carolina, USA",,+1 843-766-5013,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AfgrGF1ib3RP-TvGHIxSSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.45218&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:25:01.665Z,,,,,,,,,
https://www.google.com/maps/place/TLC+Tax+Services/data=!4m7!3m6!1s0x88fe7971f2bb2991:0xa03cc2df3de98552!8m2!3d32.7502319!4d-79.973878!16s%2Fg%2F1xcbqgv5!19sChIJkSm78nF5_ogRUoXpPd_CPKA,TLC Tax Services,4.4,9,Tax preparation service,"1724 Central Park Rd, Charleston, SC 29412, United States","Q22G+3C Charleston, South Carolina, USA",http://www.tlctaxservicecharleston.com/,+1 843-795-1260,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J2IQ9QqUhF9voohBj21uNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.60773&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:25:13.372Z,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,,
"https://www.google.com/maps/place/Hoffman+Brandon+J+CPA/@32.8209965,-79.9940311,17z/data=!3m1!4b1!4m6!3m5!1s0x88fe7b71096f7539:0xaf18e8cbcd18fe13!8m2!3d32.8209965!4d-79.9940311!16s%2Fg%2F12646sxhr",Hoffman Brandon J CPA,,,Certified public accountant,"7 Gamecock Ave # 701, Charleston, SC 29407, United States","R2C4+99 Charleston, South Carolina, USA",,+1 843-766-3465,,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:25:23.438Z,,,,,,,,,
https://www.google.com/maps/place/A+Professional+Bookkeeper+Inc/data=!4m7!3m6!1s0x88fe7b90966d4477:0x90c13ecd1f65a57!8m2!3d32.8004285!4d-79.9934966!16s%2Fg%2F1tkl454x!19sChIJd0RtlpB7_ogRV1r20ewTDAk,A Professional Bookkeeper Inc,5.0,1,Accountant,"36 Fort Royal Ave, Charleston, SC 29407, United States","R224+5J Charleston, South Carolina, USA",,+1 843-696-8133,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JlK5p7tMR-zAtJuDmPRaOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.3814&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-19T15:25:26.154Z,,,,,,,,,
