placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Victory+Electric+LLC/data=!4m7!3m6!1s0x233942ae5fec0101:0x2e6ab0bac6b9d6ce!8m2!3d36.2655174!4d-115.2343695!16s%2Fg%2F11ydl152wg!19sChIJAQHsX65COSMRzta5xrqwai4,Victory Electric LLC,5.0,8,Electrician,,,https://victoryelectriclv.com/,+1 702-673-2823,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOWKEFtpxkcre3mggoxiT6nv1IwUGhZz4nawSuU=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-01-10T23:39:16.716Z,,,
https://www.google.com/maps/place/Holm+Electric/data=!4m7!3m6!1s0x80c8c68866b68e63:0x369de47f8f27d190!8m2!3d36.0983475!4d-115.201984!16s%2Fg%2F11c74kmhzm!19sChIJY462ZojGyIARkNEnj3_knTY,Holm Electric,4.7,15,Electrician,"5045 S Rogers St STE 3, Las Vegas, NV 89118, United States","3QXX+86 Las Vegas, Nevada, USA",https://holmelectric.com/,+1 702-818-3781,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMZP1Xd-Sna7WXbXO99iexzarnD2dcinYwBx05n=w426-h240-k-no,true,Closed,Closed,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-01-10T23:39:21.444Z,,,
https://www.google.com/maps/place/Canyon+Electric+Company+Inc./data=!4m7!3m6!1s0x80c8c2e2ce45b845:0xe0f66e65a790845b!8m2!3d36.239545!4d-115.0991861!16s%2Fg%2F1w0p5xhj!19sChIJRbhFzuLCyIARW4SQp2Vu9uA,Canyon Electric Company Inc.,4.9,216,Electrician,"4357 Corporate Center Dr #430, North Las Vegas, NV 89030, United States","6WQ2+R8 North Las Vegas, Nevada, USA",http://www.canyonelectric.com/,+1 702-384-4747,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipP5Gi5OrmpXmDKAgVuDaChP2mLKp6h6gIUXtGKP=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:39:42.504Z,,,
https://www.google.com/maps/place/One+Hour+Electric/data=!4m7!3m6!1s0x80c8eafb7a899fb1:0x602d23c7553af76c!8m2!3d36.2443068!4d-115.1850468!16s%2Fg%2F11bbw_qz28!19sChIJsZ-JevvqyIARbPc6VccjLWA,One Hour Electric,4.0,254,Electrician,"3330 Wedo Way, North Las Vegas, NV 89031, United States","6RV7+PX North Las Vegas, Nevada, USA",,+1 702-752-9149,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMf3mBtw4gSbs_HH7xfwGINR_msDIpmMtozfo5_=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:39:47.503Z,,,
"https://www.google.com/maps/place/Central+Power,+LLC/data=!4m7!3m6!1s0x80c8c267f1cb3623:0xd256e5c05055194d!8m2!3d35.9277595!4d-114.969872!16s%2Fg%2F11g6j1lknw!19sChIJIzbL8WfCyIARTRlVUMDlVtI","Central Power, LLC",4.7,56,Electrical installation service,,,http://centralpowerllc.com/,+1 702-742-8717,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOVSlO-USf9yfhcO2irONNWP2wo9myKQ6hxxmNH=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:39:52.307Z,,,
https://www.google.com/maps/place/Callidus+Electric/data=!4m7!3m6!1s0x80c8c3ea6b5d58a7:0x3034156555645a47!8m2!3d36.1635708!4d-115.1695701!16s%2Fg%2F12hw6xn76!19sChIJp1hda-rDyIARR1pkVWUVNDA,Callidus Electric,4.9,36,Electrician,"621 S Tonopah Dr, Las Vegas, NV 89106, United States","5R7J+C5 Las Vegas, Nevada, USA",https://calliduselectric.com/electrician-las-vegas/,+1 702-403-4562,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxRonczaJm_6k0YxmjbdRKlPj4iHDT4F0UVSRd9DO8vdm_HMpF94o-nUJLN3N1iqAk2fbxFhas3dMgP5_bO4OGxvKFz5u0VYHz67UZnrK3qjW0hbtHaXLpCWCRVqbuywD222aw0=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:39:57.104Z,,,
https://www.google.com/maps/place/Spears+Electric/data=!4m7!3m6!1s0x80c8c29120d2c9bb:0x5f8371e4108286d!8m2!3d36.2229496!4d-115.1249335!16s%2Fg%2F11b88qhwst!19sChIJu8nSIJHCyIARbSgIQR43-AU,Spears Electric,4.8,20,Electrician,"3432 N Bruce St #11, North Las Vegas, NV 89030, United States","6VFG+52 North Las Vegas, Nevada, USA",https://spearslv.com/,+1 725-745-4806,"Closed · Opens 7 am Mon

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOOVhwPqMV4RTCh9My3HEhj7DFqFcrjNG9J8C88=w408-h317-k-no,true,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:02.020Z,,,
https://www.google.com/maps/place/Dead+On+Electrician+Las+Vegas/data=!4m7!3m6!1s0x80c8ebbdaffd53e1:0xe36646b56c1001d8!8m2!3d36.1274114!4d-115.0899645!16s%2Fg%2F11ghtpkr50!19sChIJ4VP9r73ryIAR2AEQbLVGZuM,Dead On Electrician Las Vegas,4.8,134,Electrician,"3888 Jewel Ave, Las Vegas, NV 89121, United States","4WG6+X2 Las Vegas, Nevada, USA",https://deadonelectricalservices.com/,+1 702-904-8831,Closes soon · 4 pm · Opens 12 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOil1sqpn6aR1XqAcaRiyW2PA-F1sUndaMtqxOa=w426-h240-k-no,true,10 am–4 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:07.019Z,,,
https://www.google.com/maps/place/A+Team+Electricians/data=!4m7!3m6!1s0x80c8e921a8c01833:0x790009341a90e0d2!8m2!3d36.2636676!4d-115.179485!16s%2Fg%2F11yf65q7hg!19sChIJMxjAqCHpyIAR0uCQGjQJAHk,A Team Electricians,5.0,148,Electrician,"5710 N Simmons St unit 135, North Las Vegas, NV 89031, United States","7R7C+F6 North Las Vegas, Nevada, USA",https://ateamelectricians.com/lp/licensed-electricians-las-vegas/,+1 702-710-4890,"Open 24 hours

Updated by this business 1 week ago",Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPGiFZSYKJB7wbeMOfqgMeF7lUE8rdZnBV2lf88=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:12.190Z,,,
"https://www.google.com/maps/place/On+the+Spot+Mobile+Mechanic+and+RV+Specialist,+LLC/data=!4m7!3m6!1s0x80c8c3da2ac0f885:0xf6a3f58e6e6696ab!8m2!3d36.1906273!4d-115.112151!16s%2Fg%2F11schy0t2y!19sChIJhfjAKtrDyIARq5Zmbo71o_Y","On the Spot Mobile Mechanic and RV Specialist, LLC",5.0,27,Mechanic,"2842 E Reynolds Ave, North Las Vegas, NV 89030, United States","5VRQ+74 North Las Vegas, Nevada, USA",https://www.facebook.com/profile.php?id=100087622166934,+1 702-913-4985,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPgYaXcRqzfNY6y8OF2v-CrkXEQ3dF8Wzfb4G2N=w408-h354-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:17.097Z,,,
https://www.google.com/maps/place/R+%26+R+Electric/data=!4m7!3m6!1s0x80c8c29b7725fe71:0xbc78ab9df7983de1!8m2!3d36.2133776!4d-115.1335033!16s%2Fg%2F1tlbpf8_!19sChIJcf4ld5vCyIAR4T2Y952reLw,R & R Electric,5.0,2,Electrician,"537 E Brooks Ave, North Las Vegas, NV 89030, United States","6V78+9H North Las Vegas, Nevada, USA",https://usmapiqs.org/details/r-r-electric-ChIJcf4,+1 702-633-7677,Closed · Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DudO1KaY0cTHDXaM1wB_kA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.98562&pitch=0&thumbfov=100,false,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:21.998Z,,,
https://www.google.com/maps/place/Mojave/data=!4m7!3m6!1s0x80c8ecb71aae8cdf:0xfed707b07b8db2e9!8m2!3d36.2183516!4d-115.1507713!16s%2Fg%2F11b5pkk9ck!19sChIJ34yuGrfsyIAR6bKNe7AH1_4,Mojave,4.7,163,HVAC contractor,"720 W Cheyenne Ave #100, North Las Vegas, NV 89030, United States","6R9X+8M North Las Vegas, Nevada, USA",http://mojaveac.com/,+1 702-303-0383,Open · Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipP81vK8MLwbXoUmEXxR5Svk8pB1x1Z13kgcwHjk=w426-h240-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:26.875Z,,,
https://www.google.com/maps/place/Cummins+Sales+and+Service/data=!4m7!3m6!1s0x80c8c2f247f98109:0xf018fcd70f3c6e6e!8m2!3d36.2309823!4d-115.1104332!16s%2Fg%2F1tj9c8jf!19sChIJCYH5R_LCyIARbm48D9f8GPA,Cummins Sales and Service,3.9,96,Manufacturer,"2807 E Alexander Rd, North Las Vegas, NV 89030, United States","6VJQ+9R North Las Vegas, Nevada, USA",https://www.cummins.com/sales-and-service?utm_source=GMB&utm_medium=yext,+1 702-399-2339,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMJAqwBzzI-TloQAMEyd-U-q1L6n9vBxGEq7AjO=w408-h272-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:31.877Z,,,
https://www.google.com/maps/place/TNT+Lawn+Equipment/data=!4m7!3m6!1s0x80c8c399917f27b3:0x2180bba2b8a90eee!8m2!3d36.1784995!4d-115.1421788!16s%2Fg%2F1tjdggs8!19sChIJsyd_kZnDyIAR7g6puKK7gCE,TNT Lawn Equipment,4.7,45,Lawn mower store,"707 N Main St, Las Vegas, NV 89101, United States","5VH5+94 Las Vegas, Nevada, USA",http://tdsands.com/,+1 702-471-6330,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqf8b2sfgGOUgOa8nFxzAaKujH1AF-DWhiulDXr0Vb0g2EaetCmfrEqSEPW8YN7strvnx53OCGDcBSJfeWrNh7iMS0Pty6VnA3Zl5fC26Csrze7LtI-xUbFUMqfr0FugAHBHyEBXFNWs8=w408-h544-k-no,true,8 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:36.981Z,"Offering a range of lawn mowers & other garden equipment, as well as parts & service. · In-store pick-up",,
https://www.google.com/maps/place/G3+Charging+Station/data=!4m7!3m6!1s0x80c8c332014d8bc3:0xb20d1f1b5a7baa54!8m2!3d36.1953088!4d-115.1649149!16s%2Fg%2F11f771f0nr!19sChIJw4tNATLDyIARVKp7WhsfDbI,G3 Charging Station,3.2,9,Contractor,"1951 Stella Lake St #34, Las Vegas, NV 89106, United States","5RWP+42 Las Vegas, Nevada, USA",https://g3electrical.com/,+1 702-916-3355,Closed · Opens 7 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipN7W-C67yWUcnbvMyBr9s_JLlEuV2VYCPQUTt_8=w426-h240-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–2:30 am,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:41.798Z,,true,
https://www.google.com/maps/place/APCO+Equipment/data=!4m7!3m6!1s0x80c8c28f704da7a5:0x938e59df4e2adee2!8m2!3d36.2219877!4d-115.133201!16s%2Fg%2F1tdcm7bb!19sChIJpadNcI_CyIAR4t4qTt9ZjpM,APCO Equipment,4.7,38,Farm equipment supplier,"3432 N 5th St, North Las Vegas, NV 89032, United States","6VC8+QP North Las Vegas, Nevada, USA",http://apcoequipment.com/,+1 702-871-7474,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPh9AyH9RYCU_nUwLzbqbcsmmChYG5FfYr6etwV=w426-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:46.576Z,,,
https://www.google.com/maps/place/Classic+Electric+LLC/data=!4m7!3m6!1s0x80c8ddf7713e1d41:0x885b0bbe30b3ea89!8m2!3d36.2081812!4d-115.075056!16s%2Fg%2F11q1sbwvbx!19sChIJQR0-cffdyIARieqzML4LW4g,Classic Electric LLC,4.8,4,Electrician,"2672 Abels Ln, Las Vegas, NV 89115, United States","6W5F+7X Las Vegas, Nevada, USA",,+1 725-529-5858,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN8608piXxPJ73VnhNhazdqsb13LQsc2lcausoF=w408-h873-k-no,true,7 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:51.356Z,,,
"https://www.google.com/maps/place/Western+Electric+Motor+and+Welder+repair+LLC/@36.2655174,-115.2343695,11z/data=!3m1!4b1!4m6!3m5!1s0x80c8bf5d9b444071:0x7874de0cb0bfbc1d!8m2!3d36.2655174!4d-115.2343695!16s%2Fg%2F11fkq94l0p",Western Electric Motor and Welder repair LLC,5.0,2,Repair service,,,,+1 702-444-0604,Closed · Opens 7 am Mon,,,true,Closed,Closed,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:40:58.071Z,,,
https://www.google.com/maps/place/W.W.+Williams/data=!4m7!3m6!1s0x80c8c2f17b85d761:0x5e940256ef8fb68e!8m2!3d36.2080273!4d-115.1330737!16s%2Fg%2F1xgzc1d8!19sChIJYdeFe_HCyIARjraP71YClF4,W.W. Williams,4.2,192,Truck repair shop,"2680 Losee Rd, North Las Vegas, NV 89030, United States","6V58+6Q North Las Vegas, Nevada, USA",https://www.wwwilliams.com/location/n-las-vegas-nv/,+1 702-399-1890,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipObzx4zZRMxba_wDfQtw-7PN0FhZm7lORzrdU2m=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:03.116Z,,,
https://www.google.com/maps/place/Sunbelt+Rentals/data=!4m7!3m6!1s0x80c8c2f2481049e7:0x3e3e8be5f7fe58ba!8m2!3d36.2098837!4d-115.1318882!16s%2Fg%2F11dxlbk248!19sChIJ50kQSPLCyIARulj-9-WLPj4,Sunbelt Rentals,4.3,42,Equipment rental agency,"2750 Losee Rd, North Las Vegas, NV 89030, United States","6V59+X6 North Las Vegas, Nevada, USA",https://www.sunbeltrentals.com/location/nv/north-las-vegas/equipment-tool-rentals/791/?utm_source=gmb&utm_medium=organic&utm_campaign=pc791&y_source=1_MTc2MDYxNTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 702-963-9390,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM1BAv--X0yLx_mHa68kkTJPkjf7vKkK8IpT3Hd=w429-h240-k-no,true,Closed,Closed,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:08.157Z,,,
https://www.google.com/maps/place/T+%26+L+Equipment/data=!4m7!3m6!1s0x80c8c2a33c833f85:0x568ec823c1b767f!8m2!3d36.2287939!4d-115.1137861!16s%2Fg%2F1tjmdyff!19sChIJhT-DPKPCyIARf3YbPILsaAU,T & L Equipment,3.8,20,Construction equipment supplier,"3802 Civic Center Dr, North Las Vegas, NV 89030, United States","6VHP+GF North Las Vegas, Nevada, USA",https://www.tandlequipmentinc.net/,+1 702-798-4149,"Closed · Opens 7 am Mon

Confirmed by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipPxYNVG4Rgpss2AE1x8gtocCQrLkrk4KMLcH7fZ=w426-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:12.948Z,,,
https://www.google.com/maps/place/Vegas+Pro+Electric/data=!4m7!3m6!1s0x80c8c6af53780317:0xf20e0a9290cf42b!8m2!3d36.128453!4d-115.1949953!16s%2Fg%2F11h5q88p72!19sChIJFwN4U6_GyIARK_QMKangIA8,Vegas Pro Electric,4.5,8,Electrician,"3373 S Wynn Rd., Las Vegas, NV 89102, United States","4RH4+92 Las Vegas, Nevada, USA",http://vegasproelectricnv.com/,+1 888-469-5182,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QcpjQFEsw26wOH5im871HQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.3395&pitch=0&thumbfov=100,false,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:17.891Z,,,
https://www.google.com/maps/place/Thermo+King+Las+Vegas+%7C+Sonsray+Fleet+Services/data=!4m7!3m6!1s0x80c8c2912a81c543:0x65b9d5e565592daa!8m2!3d36.2236408!4d-115.1357653!16s%2Fg%2F11bzq2znyl!19sChIJQ8WBKpHCyIARqi1ZZeXVuWU,Thermo King Las Vegas | Sonsray Fleet Services,3.7,125,Diesel engine dealer,"300 E Delhi Ave, North Las Vegas, NV 89032, United States","6VF7+FM North Las Vegas, Nevada, USA",https://thermoking.sonsrayfleetservices.com/,+1 702-487-9299,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSypqZmtCG0I1pPeMOVXhaQlI3BVUAiZ2pse-zUP28cy11aoKz00lSwyq_0BD1M214BMNcVNRFgFeiMQFJQ9bjy3y6C7la1BPjqq2oDEkEw5fiRhAOSqO3795ZNo_mkY-ckgwXymjg=w408-h306-k-no,true,Closed,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:22.998Z,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Las+Vegas+HVAC+Air+Conditioning/data=!4m7!3m6!1s0x80c8c402f74c7981:0x47b684890ae78793!8m2!3d36.1685904!4d-115.2080381!16s%2Fg%2F1thx8xdv!19sChIJgXlM9wLEyIARk4fnComEtkc,Las Vegas HVAC Air Conditioning,5.0,25,HVAC contractor,"348 S Decatur Blvd, Las Vegas, NV 89107, United States","5Q9R+CQ Las Vegas, Nevada, USA",,+1 702-603-6349,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XUG0249UkXILDHbxyLH_vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.98876&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:28.141Z,,,
https://www.google.com/maps/place/las+vegas+alternator/data=!4m7!3m6!1s0x80c8dd59fbe64685:0xf39dc9bd5816eea3!8m2!3d36.2011123!4d-115.0717129!16s%2Fg%2F11j4351m63!19sChIJhUbm-1ndyIARo-4WWL3JnfM,las vegas alternator,,,Alternator supplier,"2255 Marion Dr UNIT #18, Las Vegas, NV 89115, United States","6W2H+C8 Las Vegas, Nevada, USA",http://lasvegasalternator.weebly.com/,+1 702-205-4342,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9nJQ6TOFKYRbhcA9N9WflQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.7062&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:37.835Z,,,
https://www.google.com/maps/place/24-7+Electrical+Services+LLC/data=!4m7!3m6!1s0x80c8c02b3156e857:0xc3aaf91623e94996!8m2!3d35.9277595!4d-114.969872!16s%2Fg%2F1q62hcp48!19sChIJV-hWMSvAyIARlknpIxb5qsM,24-7 Electrical Services LLC,4.2,30,Electrician,,,,+1 702-927-1054,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN6KFnOYHGtE2nqeIwgjdmSSwWO03Fz5BidMMMP=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:42.639Z,,,
https://www.google.com/maps/place/United+Rentals+-+Reliable+Onsite+Services/data=!4m7!3m6!1s0x80c8c3b7ea47b897:0xbee3af42a2d15781!8m2!3d36.1767592!4d-115.162873!16s%2Fg%2F12hlg1j0k!19sChIJl7hH6rfDyIARgVfRokKv474,United Rentals - Reliable Onsite Services,4.4,56,Portable toilet supplier,"1611 W Bonanza Rd, Las Vegas, NV 89106, United States","5RGP+PV Las Vegas, Nevada, USA",https://www.unitedrentals.com/locations/nv/las-vegas/sanitation-rentals/a48?utm_source=google&utm_medium=distrib&utm_campaign=yext,+1 702-648-6212,"Closed · Opens 8 am Mon

Confirmed by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipOA77_tMZPlilBJEz1IYK023XXMCa_BklscpXys=w426-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:47.642Z,,,
https://www.google.com/maps/place/Las+Vegas+Electrician+Pros/data=!4m7!3m6!1s0x80c8eafb7a899fb1:0x1c951a3a0107534b!8m2!3d36.166129!4d-115.1688206!16s%2Fg%2F1thx4b5d!19sChIJsZ-JevvqyIARS1MHAToalRw,Las Vegas Electrician Pros,4.1,18,Electrician,,,https://lasvegas-electrician.com/,+1 702-323-0810,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNWaeMXp7K6iQT9qQNCjN94wWKkPoz4soedtyIM=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:52.637Z,,,
https://www.google.com/maps/place/Vegas+Electric/data=!4m7!3m6!1s0x80c894cbfb64fb33:0x807c279177a9c016!8m2!3d35.9277595!4d-114.969872!16s%2Fg%2F1hc559qfm!19sChIJM_tk-8uUyIARFsCpd5EnfIA,Vegas Electric,4.6,24,Electrician,,,https://vegas-electric.com/,+1 702-475-7117,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMOfuaYA9s3urTkbUI2DEBzrdfFnYksOWqHfdMn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-01-10T23:41:57.421Z,,,
