placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,error
https://www.google.com/maps/place/Apex+Endovascular/data=!4m7!3m6!1s0xaa3fe4e49beb5f0b:0x6338fb09c13e7d6b!8m2!3d40.5736687!4d-105.0511489!16s%2Fg%2F11rsf_3psh!19sChIJC1_rm-TkP6oRa30-wQn7OGM,Apex Endovascular,5.0,124,Medical Center,"1355 Riverside Ave STE D, Fort Collins, CO 80524, United States","HWFX+FG Fort Collins, Colorado, USA",https://www.apexendovascular.com/?utm_source=gmb_auth,+1 970-694-2650,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipORvvM_QPbxtiJ-COHcfvMmyTZ8Sjbi4pACJ2AK=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:09.408Z,
https://www.google.com/maps/place/UCHealth+Primary+Care+-+Prospect/data=!4m7!3m6!1s0x87694b6c2ff62c81:0x20dac41eb85b2f90!8m2!3d40.5673863!4d-105.0574865!16s%2Fg%2F11kqkm3trw!19sChIJgSz2L2xLaYcRkC9buB7E2iA,UCHealth Primary Care - Prospect,4.2,28,Medical clinic,"1100 E Prospect Rd Suite 100, Fort Collins, CO 80525, United States","HW8V+X2 Fort Collins, Colorado, USA",https://www.uchealth.org/locations/uchealth-primary-care-prospect/?utm_source=GMBSocialClimb&utm_medium=UCHealthPrimaryCare-Prospect,+1 970-297-6110,Closed ⋅ Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sdBv_dZOIkSnquOBppCvRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.70882&pitch=0&thumbfov=100,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:14.425Z,
https://www.google.com/maps/place/Bloom+Counseling+%26+Nutrition/data=!4m7!3m6!1s0x87694b75878d7941:0xb37c26a845f19da1!8m2!3d40.5567295!4d-105.0955191!16s%2Fg%2F11jpx57fhx!19sChIJQXmNh3VLaYcRoZ3xRagmfLM,Bloom Counseling & Nutrition,4.6,10,Eating disorder treatment center,"1018 Centre Ave, Fort Collins, CO 80526, United States","HW43+MQ Fort Collins, Colorado, USA",http://www.bloomcounselingandnutrition.com/,+1 970-893-7600,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOypPmqhcZcon6x4yES6_VHNfZhnNTB9qvnBuHN=w408-h287-k-no,true,Closed,9 am–6 pm,9 am–7 pm,9 am–6 pm,9 am–6:30 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:19.212Z,
https://www.google.com/maps/place/Poudre+Infusion+Therapy/data=!4m7!3m6!1s0x876eb1ef99206e6b:0x975fd1ac29928afe!8m2!3d40.4788916!4d-104.9342709!16s%2Fg%2F1pyc_00ct!19sChIJa24gme-xbocR_oqSKazRX5c,Poudre Infusion Therapy,5.0,1,Medical clinic,"1683 Main St, Windsor, CO 80550, United States","F3H8+H7 Windsor, Colorado, USA",https://www.columbinehealth.com/poudre-infusion-therapy,+1 970-494-2130,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPtd00CRnFZ8E9xZkPil2zbM9xVRG4IHuapsd5W=w408-h271-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:23.990Z,
https://www.google.com/maps/place/Amara+Massage+Therapy+%26+Wellness/data=!4m7!3m6!1s0x87694af5a436a117:0x238a32ff768a5bdd!8m2!3d40.584395!4d-105.077435!16s%2Fg%2F1wv_sp_m!19sChIJF6E2pPVKaYcR3VuKdv8yiiM,Amara Massage Therapy & Wellness,4.9,1402,Massage therapist,"100 W Olive St, Fort Collins, CO 80524, United States","HWMF+Q2 Fort Collins, Colorado, USA",https://amaramassage.com/,+1 970-484-2629,Open ⋅ Closes 9 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOQqVvada821u2lEXXlTdewPzH6lQzR6qdggXV2=w408-h272-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:29.003Z,
https://www.google.com/maps/place/UCHealth+Poudre+Valley+Hospital/data=!4m7!3m6!1s0x87694ae071b76365:0xc1b2d3daf6f7ed0!8m2!3d40.5712974!4d-105.0560392!16zL20vMGIxXzg0!19sChIJZWO3ceBKaYcR0H5vrz0tGww,UCHealth Poudre Valley Hospital,3.0,556,General hospital,"1024 S Lemay Ave, Fort Collins, CO 80524, United States","HWCV+GH Fort Collins, Colorado, USA",https://www.uchealth.org/locations/uchealth-poudre-valley-hospital/?utm_source=GMBSocialClimb&utm_medium=UCHealthPoudreValleyHospital,+1 970-495-7000,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npkbcTGBTGnNTHScNRkz0bsgXCzVFPGz1p3YnhWgEDGA8qtIyNO7sIw7jQrXgGfWbHzHzbvlAh83G2gzQ-aOatMi_rxAG4QlUwu3tCf5-TwZGdWRhgfMZw8oFqLvz8clc-cwBdgVg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:34.086Z,
https://www.google.com/maps/place/Immersiv+Health/data=!4m7!3m6!1s0x876ea5c9e9352d19:0x5537630d9de12c10!8m2!3d40.4105542!4d-104.7797156!16s%2Fg%2F11wy3t535c!19sChIJGS016cmlbocRECzhnQ1jN1U,Immersiv Health,5.0,1,Medical clinic,"1715 61st Ave Suite 103, Greeley, CO 80634, United States","C66C+64 Greeley, Colorado, USA",https://www.immersivhealth.com/,+1 877-551-6650,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPYZZi6FSKDkJ-T1EWdQlrTE1FLsyoE8EHf7y1m=w408-h271-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:38.994Z,
https://www.google.com/maps/place/Behavioral+Offender+Services/data=!4m7!3m6!1s0x87694af34247e68d:0xc7c2d2b93a51ff5b!8m2!3d40.5866345!4d-105.0722128!16s%2Fg%2F1thxwq57!19sChIJjeZHQvNKaYcRW_9ROrnSwsc,Behavioral Offender Services,2.3,3,Medical clinic,"105 Peterson St, Fort Collins, CO 80524, United States","HWPH+M4 Fort Collins, Colorado, USA",,+1 970-224-3222,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aIBFf6Tv2gf237hj4jp7qg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.0064&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:41.646Z,
https://www.google.com/maps/place/Total+Vein+Care/data=!4m7!3m6!1s0x87694b1895252d0f:0x65cad275fd2f6a83!8m2!3d40.5641161!4d-105.0575223!16s%2Fg%2F1tgns4cm!19sChIJDy0llRhLaYcRg2ov_XXSymU,Total Vein Care,4.4,57,Vascular surgeon,"1136 E Stuart St Ste 4102, Fort Collins, CO 80525, United States","HW7R+JX Fort Collins, Colorado, USA",http://totalvein.net/,+1 970-498-8346,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNCGCbVGJ9xzbz2hbeBBaHUcDYtz-lqKyoNNU8P=w408-h271-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:46.424Z,
https://www.google.com/maps/place/Centers+For+Gastroenterology/data=!4m7!3m6!1s0x87694b56a3cda4bd:0x497d48a0f559cdd7!8m2!3d40.5364577!4d-105.0386437!16s%2Fg%2F1wfvn3zz!19sChIJvaTNo1ZLaYcR181Z9aBIfUk,Centers For Gastroenterology,3.9,242,Medical group,"3702 S Timberline Rd # A, Fort Collins, CO 80525, United States","GXP6+HG Fort Collins, Colorado, USA",https://www.digestive-health.net/,+1 970-207-9773,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPQq1bOQJsT6FY3kGOB720NL1IR3JhzwJx0VPPl=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:51.575Z,
https://www.google.com/maps/place/Boho+Studios+Medical+Spa+%26+Regenerative+Medicine/data=!4m7!3m6!1s0x87694bcf1eaee30b:0x9e6d796c50714ff5!8m2!3d40.5894965!4d-105.0753464!16s%2Fg%2F11gmb4hvnz!19sChIJC-OuHs9LaYcR9U9xUGx5bZ4,Boho Studios Medical Spa & Regenerative Medicine,5.0,105,Medical spa,"217 Jefferson St, Fort Collins, CO 80524, United States","HWQF+QV Fort Collins, Colorado, USA",https://bohostudios.org/,+1 970-412-8820,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOaTEZi3hZ6yBv_782xQinYHv-3fbBcc4_typiM=w408-h608-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:46:56.593Z,
https://www.google.com/maps/place/Aspen+Wellness+Center/data=!4m7!3m6!1s0x87694b14f229b987:0xecdc4baacfc5a4ca!8m2!3d40.573527!4d-105.0555393!16s%2Fg%2F1wbry82n!19sChIJh7kp8hRLaYcRyqTFz6pL3Ow,Aspen Wellness Center,5.0,9,Fertility clinic,"1020 Luke St Suite A, Fort Collins, CO 80524, United States","HWFV+CQ Fort Collins, Colorado, USA",http://www.babybyblunk.com/,+1 970-223-4422,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP39uNUOXuGqud64Lttb2eg9MHizMYh-amK_Whw=w408-h306-k-no,true,Closed,8 am–6 pm,Closed,8 am–6 pm,Closed,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:01.626Z,
https://www.google.com/maps/place/Aspen+Speech+Therapy/data=!4m7!3m6!1s0x87694b18bf22b35d:0xd5128c1c0e48c812!8m2!3d40.5639085!4d-105.0570654!16s%2Fg%2F11bwn4y7mn!19sChIJXbMivxhLaYcREshIDhyMEtU,Aspen Speech Therapy,4.7,61,Medical clinic,"1136 E Stuart St STE 3120, Fort Collins, CO 80525, United States","HW7V+H5 Fort Collins, Colorado, USA",http://www.aspenspeechtherapy.com/,+1 970-682-3743,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO6i1hGINQ2z9TMSevAatLe0ZfrqwHCub4flEvR=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:06.557Z,
"https://www.google.com/maps/place/Dr.+Jason+Barker,+ND/data=!4m7!3m6!1s0x87694c982089b16d:0x7a2dcf3cbf5ed863!8m2!3d40.5640448!4d-105.0565944!16s%2Fg%2F1vvyyks5!19sChIJbbGJIJhMaYcRY9hevzzPLXo","Dr. Jason Barker, ND",4.8,22,Naturopathic practitioner,"1136 E Stuart St Bldg. 4, Suite 201, Fort Collins, CO 80525, United States","HW7V+J9 Fort Collins, Colorado, USA",https://rymap.org/business/dr-jason-barker-nd-2vt459,+1 970-237-1062,Closed ⋅ Opens 9:30 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP1cym-sskgHg9DFr6HWt_KDowqflAo9uSizffs=w408-h612-k-no,true,Closed,"9:30 am–12:30 pm, 1:30–5 pm","9:30 am–12:30 pm, 1:30–5 pm","9:30 am–12:30 pm, 1:30–5 pm","9:30 am–12:30 pm, 1:30–5 pm","9:30 am–12:30 pm, 1:30–5 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:11.318Z,
https://www.google.com/maps/place/Tier+1+Performance+%26+Rehab+Chiropractic/data=!4m7!3m6!1s0x87694bcad373fa51:0x8863bfb935dae99d!8m2!3d40.5899287!4d-105.0587236!16s%2Fg%2F11ybghfdwl!19sChIJUfpz08pLaYcRnenaNbm_Y4g,Tier 1 Performance & Rehab Chiropractic,5.0,25,Chiropractor,"225 N Lemay Ave Unit 6B, Fort Collins, CO 80524, United States","HWQR+XG Fort Collins, Colorado, USA",https://tier1-pr.com/,+1 970-805-0058,"Closed ⋅ Opens 8 am Mon

Updated by this business 2 weeks ago",Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPJBQYDUL7thUlKtLodNI9-dX1xzPCCYQeqn-Og=w408-h785-k-no,true,Closed,"8–10 am, 3–7 pm","8–10 am, 3–7 pm","8–10 am, 3–7 pm","8–10 am, 3–7 pm","8–10 am, 3–7 pm",8 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:16.400Z,
https://www.google.com/maps/place/Acupuncture+Center/data=!4m7!3m6!1s0x87694aff04726e09:0xea42c163d8cc6086!8m2!3d40.5702034!4d-105.0767179!16s%2Fg%2F1v41_ysy!19sChIJCW5yBP9KaYcRhmDM2GPBQuo,Acupuncture Center,5.0,19,Acupuncture clinic,"1318 S College Ave, Fort Collins, CO 80524, United States","HWCF+38 Fort Collins, Colorado, USA",http://www.tomkirbyacupuncture.com/,+1 970-472-5355,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNcioFbfO00ihIYiNGM316ds1PvzmGYCWp5USMY=w506-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:21.385Z,
https://www.google.com/maps/place/Colorado+In+Motion/data=!4m7!3m6!1s0x87694a5f66fb71f7:0xe6befef01ab692fa!8m2!3d40.5832748!4d-105.0795795!16s%2Fg%2F1tdhfh1l!19sChIJ93H7Zl9KaYcR-pK2GvD-vuY,Colorado In Motion,4.8,91,Physical therapist,"210 W Magnolia St, Fort Collins, CO 80521, United States","HWMC+85 Fort Collins, Colorado, USA",https://coloradoinmotion.com/location/old-town-fort-collins/?UTM_source=GMB_listing&UTM_medium=organic%EF%BB%BF%EF%BB%BF%EF%BB%BF,+1 970-221-1201,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no5Jmpk5w12TeC07GMywm1mWius49vXy-kYitzmoULTccUwO3ii4qzSGzS4Rr3xlu2WAXnkVvfKeNg958mmEnupVp1tiFZhaQ3qFgu-q16Ww_QUdvgmPue5JIp1JX6Gw74ADM3a5A=w408-h544-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:26.429Z,
https://www.google.com/maps/place/Balanced+Thistle+Acupuncture/data=!4m7!3m6!1s0x87694b606650a7b1:0xebbab2d99b59c79b!8m2!3d40.5621108!4d-105.0964832!16s%2Fg%2F11gxjytr2v!19sChIJsadQZmBLaYcRm8dZm9myuus,Balanced Thistle Acupuncture,5.0,108,Acupuncturist,"2001 S Shields St Building E STE 201, Fort Collins, CO 80526, United States","HW63+RC Fort Collins, Colorado, USA",https://www.balancedthistle.com/,+1 970-658-5777,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMVlmEwGrpXZBjeWB-0csPpY-OSbCKQUitLLvnb=w408-h408-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:31.501Z,
https://www.google.com/maps/place/Barcelona+Clinical+Spa/data=!4m7!3m6!1s0x87694b760073eb43:0x7e89412713c264f9!8m2!3d40.5716709!4d-105.0766218!16s%2Fg%2F1th7ncx0!19sChIJQ-tzAHZLaYcR-WTCEydBiX4,Barcelona Clinical Spa,4.7,33,Skin care clinic,"1200 S College Ave, Fort Collins, CO 80524, United States","HWCF+M9 Fort Collins, Colorado, USA",https://barcelonasalon-spa.com/,+1 970-226-2596,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dV4CwrOgwttcQp_hgJi3Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.55784&pitch=0&thumbfov=100,false,Closed,8 am–6 pm,9 am–7 pm,9 am–5 pm,8 am–6 pm,9 am–5 pm,9 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:36.338Z,
https://www.google.com/maps/place/Fort+Collins+Family+Acupuncture/data=!4m7!3m6!1s0x87694addfb6cdb6b:0x51e6d0ea2f4f83e5!8m2!3d40.5640448!4d-105.0565944!16s%2Fg%2F1tct95_6!19sChIJa9ts-91KaYcR5YNPL-rQ5lE,Fort Collins Family Acupuncture,5.0,46,Acupuncture clinic,"1136 E Stuart St Suite 4-201, Fort Collins, CO 80525, United States","HW7V+J9 Fort Collins, Colorado, USA",http://www.ftcollinsfamilyacupuncture.com/,+1 970-472-0955,"Closed ⋅ Opens 3 pm Mon

Updated by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipORcT0nqKRDqePNo_ERjKdMA0sHcnzcxYB2dQYq=w408-h272-k-no,true,Closed,3–7 pm,10 am–1 pm,10 am–1 pm,2–6 pm,10 am–12 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:41.287Z,
https://www.google.com/maps/place/Hugh+Castor+Lic.+Acu./data=!4m7!3m6!1s0x87694aff195bd091:0x4b8fbd417a4dbbf8!8m2!3d40.5707658!4d-105.0765811!16s%2Fg%2F1vd3w8m3!19sChIJkdBbGf9KaYcR-LtNekG9j0s,Hugh Castor Lic. Acu.,5.0,10,Acupuncture clinic,"1304 S College Ave #7, Fort Collins, CO 80524, United States","HWCF+89 Fort Collins, Colorado, USA",http://www.hughsacupuncture.com/,+1 970-215-7419,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM9Ovs_pFvOPLgeBtpliOWFH3XGoB2kkVQlEKnN=w544-h240-k-no,true,Closed,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–7 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:46.574Z,
https://www.google.com/maps/place/Solaris+Integrative+Psychiatry/data=!4m7!3m6!1s0x87694be7544c2319:0x7721ead00ce6ae25!8m2!3d40.570602!4d-105.0955422!16s%2Fg%2F11kqmxrhqp!19sChIJGSNMVOdLaYcRJa7mDNDqIXc,Solaris Integrative Psychiatry,5.0,7,Mental health clinic,"1302 S Shields St A2-4, Fort Collins, CO 80521, United States","HWC3+6Q Fort Collins, Colorado, USA",http://www.solarispsychiatry.com/,+1 970-676-3370,Closed ⋅ Opens 3 pm Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPCNV_7QWVCp4SDJVLyM8fnGDDCHQsd7m9yjEsx=w408-h306-k-no,true,Closed,3–7:30 pm,Closed,3–7:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:51.521Z,
https://www.google.com/maps/place/UCHealth+Gastroenterology+Clinic+-+Fort+Collins/data=!4m7!3m6!1s0x87694ae0545f3a8f:0x1b0708f84defdbc5!8m2!3d40.5720737!4d-105.0596391!16s%2Fg%2F11b6xlr003!19sChIJjzpfVOBKaYcRxdvvTfgIBxs,UCHealth Gastroenterology Clinic - Fort Collins,3.5,53,Gastroenterologist,"1025 Garfield St # B, Fort Collins, CO 80524, United States","HWCR+R4 Fort Collins, Colorado, USA",https://www.uchealth.org/locations/uchealth-gastroenterology-and-therapeutic-endoscopy-fort-collins/?utm_source=GMBSocialClimb&utm_medium=UCHealthGastroenterologyClinic-FortCollins,+1 970-495-7420,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Qb4tfULjtdX3NCnZAarig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.94345&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:47:56.366Z,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Fort+Collins/data=!4m7!3m6!1s0x87694bb6311d910d:0xea7169838f05b8aa!8m2!3d40.5853177!4d-105.0793968!16s%2Fg%2F11n0pqt00h!19sChIJDZEdMbZLaYcRqrgFj4Npceo,LifeStance Therapists & Psychiatrists Fort Collins,4.6,52,Mental health clinic,"215 W Oak St 4th Floor, Fort Collins, CO 80521, United States","HWPC+46 Fort Collins, Colorado, USA",https://lifestance.com/location/fort-collins-co-215-w-oak-st/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 970-632-1133,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNzCAlQw_LcqgC4ZF55WVgapbEZ0HkZRXR5OD97=w427-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:48:01.338Z,
https://www.google.com/maps/place/Poudre+Valley+Eyecare/data=!4m7!3m6!1s0x87694b19e1ace88b:0xabe8c9bbc10d8910!8m2!3d40.5625871!4d-105.0765566!16s%2Fg%2F1th5_8nb!19sChIJi-is4RlLaYcREIkNwbvJ6Ks,Poudre Valley Eyecare,4.8,510,Optometrist,"1820 S College Ave B, Fort Collins, CO 80525, United States","HW7F+29 Fort Collins, Colorado, USA",https://www.poudrevalleyeyecare.com/,+1 970-493-6360,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPT5H5CkQq31QAZpKbytxrBpmzxyEGVcNqlqk3A=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:48:06.328Z,
https://www.google.com/maps/place/Glenn+Fertility+%26+Family+Wellness/data=!4m7!3m6!1s0x87694a588535af23:0xe10ef0b9af51f7e0!8m2!3d40.579902!4d-105.079753!16s%2Fg%2F11f2s6d49h!19sChIJI681hVhKaYcR4PdRr7nwDuE,Glenn Fertility & Family Wellness,5.0,33,Acupuncture clinic,"211 W Myrtle St #104, Fort Collins, CO 80521, United States","HWHC+X3 Fort Collins, Colorado, USA",http://www.glennwellness.com/,+1 970-305-4189,Closed ⋅ Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOy0wpHtSPlXEcjIbqOucpMh3oU4zt7BaBe22ri=w408-h272-k-no,true,Closed,Closed,9 am–3 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:48:11.671Z,
https://www.google.com/maps/place/Masque+by+Mask+Balanced+Skincare/data=!4m7!3m6!1s0x87694a5bb31c95f5:0x7db2501118e33a47!8m2!3d40.559986!4d-105.0784628!16s%2Fg%2F11bvsssbtc!19sChIJ9ZUcs1tKaYcRRzrjGBFQsn0,Masque by Mask Balanced Skincare,5.0,286,Skin care clinic,"2105 S College Ave Unit C, Fort Collins, CO 80525, United States","HW5C+XJ Fort Collins, Colorado, USA",http://www.masquebymask.com/,+1 970-829-8624,Closed ⋅ Opens 10 am Tue,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNyHBWt_eMM70yjqCDMWWCC8WEgEbRZnfmRk0lu=w426-h240-k-no,true,Closed,Closed,10 am–7 pm,12–6 pm,10 am–7 pm,10 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:48:16.696Z,
https://www.google.com/maps/place/Miss+Rita+Skin+and+Lash+Studio/data=!4m7!3m6!1s0x87220d9550c91f67:0x772239ab276bc6b!8m2!3d40.5882271!4d-105.0772724!16s%2Fg%2F11hh_dfs5_!19sChIJZx_JUJUNIocRa7x2spojcgc,Miss Rita Skin and Lash Studio,5.0,35,Day spa,"151 N College Ave suite b, Fort Collins, CO 80524, United States","HWQF+73 Fort Collins, Colorado, USA",http://missritaskin.com/,,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPI9bNasDuDRckfm0ORQSnBwwby06KOxp36Dt4=w408-h284-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-29T00:48:19.524Z,
