placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/anderson+arborist%27s/data=!4m7!3m6!1s0x8835d9e608663cb5:0x10ce3acc972e2ec6!8m2!3d40.0730678!4d-80.7635078!16s%2Fg%2F11nn12x7lb!19sChIJtTxmCObZNYgRxi4ul8w6zhA,anderson arborist's,5.0,2,Tree service,"14 Elm St, Bridgeport, OH 43912, United States","36FP+6H Bridgeport, Ohio, USA",http://facebook.com/Andersonarboristcooperative,+1 740-232-8641,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFS_r1y_EO0akzoNYprEZZ55NJJn2hOuBR7LxiOszHYlAgBvE1b-kX_002Qp3mqDwdm1nppoYMczqn5oI1ZyJUlJTjhlC-3Jx6SzZnYzPF3D9VphYDdDRaJozSdkeEC362bTuLd=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:07:30.992Z,,,
"https://www.google.com/maps/place/Warner+Bros.Tree+Service,+LLC/data=!4m7!3m6!1s0x8835df17028a1cd5:0x3c45cdfd8042f778!8m2!3d40.0064529!4d-80.7449184!16s%2Fg%2F11vrlc0jg2!19sChIJ1RyKAhffNYgRePdCgP3NRTw","Warner Bros.Tree Service, LLC",5.0,57,Tree service,"2100 Belmont St, Bellaire, OH 43906, United States","2744+H2 Bellaire, Ohio, USA",,+1 740-298-2095,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG17b2m_ZlICwgWzZvmjipc0YyafLLOBvFY5mfFNqMsOXbm6LRJh3x5PNLgWGqLImq5IpYWPVsIVhTYz52q7NaFOtRaq3sRJy7FZH2sG1-mOLiyHnTAqzFlwPZt5CRw7WDRkBAH1FQhAlxj=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:07:36.030Z,,,
https://www.google.com/maps/place/Big+Bear+Lawn+Care+and+Landscaping/data=!4m7!3m6!1s0x8835dbc4c281518b:0x322c77ff825795ee!8m2!3d40.031723!4d-80.709833!16s%2Fg%2F11hzybvh0d!19sChIJi1GBwsTbNYgR7pVXgv93LDI,Big Bear Lawn Care and Landscaping,4.1,26,Landscaper,"653 Mozart Rd, Wheeling, WV 26003, United States","27JR+M3 Wheeling, West Virginia, USA",http://bigbearlawncareandlandscaping.com/,+1 304-231-8765,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGjuY7TCjYntD5e4Xv6BCUBDIrNh_i1wwSEneclg0DQ4DH2SZnLMEf5vXUIAQKgguNoGokOUnSVIr9X09uZm4_Pj0-8J8ia7wbADCKLX3TdumR5tz4BA-az3ZKQ3412RkzJS7ebg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:07:40.869Z,,,
https://www.google.com/maps/place/Kennedy+Hardware/data=!4m7!3m6!1s0x8835d962bc60972b:0x9d2d4c2d0401f6a4!8m2!3d40.047127!4d-80.7223374!16s%2Fg%2F1tf60yvl!19sChIJK5dgvGLZNYgRpPYBBC1MLZ0,Kennedy Hardware,4.5,139,Hardware store,"3300 McColloch St, Wheeling, WV 26003, United States","27WH+V3 Wheeling, West Virginia, USA",http://kennedyhardware.net/,+1 304-233-3600,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGM06B_LSUKRie93kj9w_01-EJocukNSsDL4ubzhGQ3OIk4IZX8dbXbuPkBk-xZTozzRMObaT-7UGpxux8tqe4qlrYF64pwaGjuuNYHWMDHoaDjPVCrNWQ9bl7s-PfLq1XC___k=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:07:45.605Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/LaRoche+Tree+Service/data=!4m7!3m6!1s0x8835dffeb7d89c6f:0x718f89e765688d36!8m2!3d40.0098495!4d-80.7507858!16s%2Fg%2F11g0j4fg3w!19sChIJb5zYt_7fNYgRNo1oZeeJj3E,LaRoche Tree Service,4.8,36,Tree service,"7 Commerce Pkwy, Bellaire, OH 43906, United States","265X+WM Bellaire, Ohio, USA",https://larochetree.com/,+1 740-671-9488,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0lNs7jp4YEfWj_cCn2nAEL_CM_FmIwLMRa-ZodGcTkUVJeXu6m-P8hU9kicVOU5xOziE0hLx6-2DMGygHO-ca-Uzw8ccKB-Ce9P7aokpSFn4TJ5k1ISz3ikgDhX9XGBgfnKln-A=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:07:50.531Z,,,
https://www.google.com/maps/place/Ohio+Valley+Lawn+Care/data=!4m7!3m6!1s0x8835da6833107c1d:0x5772aa0c48658545!8m2!3d40.0780445!4d-80.6908696!16s%2Fg%2F1td4vyfr!19sChIJHXwQM2jaNYgRRYVlSAyqclc,Ohio Valley Lawn Care,5.0,2,Lawn care service,"953 National Rd, Wheeling, WV 26003, United States","38H5+6M Wheeling, West Virginia, USA",https://www.ohiovalleylawncare.com/contact.html,+1 304-907-0335,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEMck6I6G5KFCCGvl8h5otzjmEINOiljWWmknSeZtclH5xob6Rh1_yoLnM--VGP7H7pL7HqykpNesLRzUGgHQ3hY9pdeF37GdfRcMMvfoyU4Av3Yb2dbqttUgEXMADIKpCgpGz=w408-h839-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:07:55.399Z,,,
https://www.google.com/maps/place/Aerial+Precision+Tree+Service/data=!4m7!3m6!1s0x8835db3f01b5b0e9:0xf6399b3108d99e66!8m2!3d40.1600376!4d-80.5381575!16s%2Fg%2F11hc_2wtdl!19sChIJ6bC1AT_bNYgRZp7ZCDGbOfY,Aerial Precision Tree Service,4.6,9,Tree service,,,,+1 724-288-7968,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkJNCzk0MQ6-3qTwUT2x-aDqsrlx-QbmMopBbjWXr1YyWhcCErH-HknYm8a19Uejy--S_chh0GsfiCXjVQuERsL1ZuRT-cXihO6tZjsUBGT6AT0OmpY17T6ge9AIf6Q9eD6j7fFGI8AxU2=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:08:00.329Z,,,
https://www.google.com/maps/place/Unique+Solutions+Lawn+Care+Service+llc/data=!4m7!3m6!1s0x8835d9515938a811:0x665c6181635a2ff2!8m2!3d40.0687207!4d-80.735062!16s%2Fg%2F11f5dp6s__!19sChIJEag4WVHZNYgR8i9aY4FhXGY,Unique Solutions Lawn Care Service llc,4.1,8,Lawn care service,"99 Ohio St, Wheeling, WV 26003, United States","3797+FX Wheeling, West Virginia, USA",,+1 304-312-9158,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcKzt9ZtiKh91KLfxasNeqSMtM-JcC9RwODVOxSic08ywg1f1nAvBHvbm0PLyF4CeHKkiwxPm0Uc1vvEFu6Ch_OPHipaZKt4COU705gmDugKmOtB_1IluNCs6iAJP-prRqIgBotg=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–7 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:08:05.851Z,,,
https://www.google.com/maps/place/Jochum+Refuse/data=!4m7!3m6!1s0x8835da2153570caf:0x319ccd34f3d1bdf7!8m2!3d40.0741062!4d-80.715512!16s%2Fg%2F1tqtyjqk!19sChIJrwxXUyHaNYgR973R8zTNnDE,Jochum Refuse,3.0,48,Waste management service,"1 Ellen St, Wheeling, WV 26003, United States","37FM+JQ Wheeling, West Virginia, USA",http://jochumrefuse.com/,+1 304-232-5031,Closed · Opens 9 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M_cOQosHaWnwOWThFU2sUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.157198&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:08:11.138Z,,,
https://www.google.com/maps/place/Tri-State+Exterminating+Co/data=!4m7!3m6!1s0x8835d96320b87ea3:0x82f3fed3b75cf1b!8m2!3d40.0482601!4d-80.7243464!16s%2Fg%2F1tf033z5!19sChIJo364IGPZNYgRG891O-0_Lwg,Tri-State Exterminating Co,4.1,35,Pest control service,"3300 Jacob St, Wheeling, WV 26003, United States","27XG+87 Wheeling, West Virginia, USA",,+1 304-233-2022,Closed · Opens 8 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hY6YwVaiZYQ2CJpX80ljhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.46669&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:08:16.276Z,,,
https://www.google.com/maps/place/Brad%27s+D%26S+Roofing/data=!4m7!3m6!1s0x8835dbf9badabcd1:0xc093bb3c1f494256!8m2!3d40.078861!4d-80.6786171!16s%2Fg%2F11g072nz7m!19sChIJ0bzauvnbNYgRVkJJHzy7k8A,Brad's D&S Roofing,4.9,47,Roofing contractor,"144 Edgington Ln, Wheeling, WV 26003, United States","38HC+GH Wheeling, West Virginia, USA",http://dandsabovetherest.com/,+1 304-559-1400,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkv-NJIDyDZi5crr12lKeKILQQOn6T8fpcn_tJieLMdbH-ssFTQNHyAaLuILXhjv2FlE5TXRrueQKTWc82lIUNrTNj0CtyXpqW93sn95nLcVP7bewAmQ_fp6LzLOnLCReK5ih5RA=w427-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:08:21.259Z,,,
https://www.google.com/maps/place/Appalachian+Tree+Company+LLC/data=!4m7!3m6!1s0x8835dd4e3d723eab:0xf684766f24e2a3e2!8m2!3d39.9617573!4d-80.6997911!16s%2Fg%2F11qnrdlk4_!19sChIJqz5yPU7dNYgR4qPiJG92hPY,Appalachian Tree Company LLC,4.5,15,Tree service,"3184 Little Grave Creek Dr Dr, Glen Dale, WV 26038, United States","X862+P3 Glen Dale, West Virginia, USA",,+1 304-238-9146,Closed · Opens 7:30 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8EU5TsZDj4BUBn_ZinI0zOTs6CtlojHAUEwwV1zj-eyWgemtygYwFFPp-Ltv3NEHddV3LyOUIar4dBardd68NU69C5AyWaZoqquFi2X13wjTFJ8V-DO7TpXE5p67gRJzGpt8s=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:08:26.186Z,,,
https://www.google.com/maps/place/A%26A+Tree+Works/data=!4m7!3m6!1s0xaed6ba620f09b2f:0xb510f16378ec9afa!8m2!3d39.806379!4d-82.66156!16s%2Fg%2F11rrjcldrz!19sChIJL5vwIKZr7QoR-prseGPxELU,A&A Tree Works,5.0,8,Tree service,,,https://www.facebook.com/a.n.a.treecare/,+1 740-424-8142,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOot_M3v9AMso8D108WP-Ze1ewpbg9GjXXMSQyqmagqZralVLCV0hnUCJvV_I9TEH8VD-ohQjjw5oxdbraLOBUJNy-wNm_IJpUGsnUccwFxrCK1nco_62xDJNI9zfMtq2KqVFY6A=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Wheeling+WV/@40.0645386,-80.720417,14z",2026-04-29T06:08:31.093Z,,,
https://www.google.com/maps/place/Kramer%27s+Tree+Service/data=!4m7!3m6!1s0x88484b38c50e6273:0xc4ac3ee7f0cd1ed0!8m2!3d39.283195!4d-81.5311144!16s%2Fg%2F113j_k47f!19sChIJc2IOxThLSIgR0B7N8Oc-rMQ,Kramer's Tree Service,4.4,18,Tree service,"1610 32nd St, Parkersburg, WV 26104, United States","7FM9+7H Parkersburg, West Virginia, USA",https://kramerstreeservice.com/,+1 304-482-4560,"Closed · Opens 8 am

Confirmed by this business 4 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1_YF3tWQQlg4Av5_XETvEj7Xzw56hEjrqNhBzEnalWYWNuhu8d49jQsAPfOMiJkS1M3Xhmsq6yvngHUiMG7xmvgGgsZVPTNUj3doeqR1LQCL6gAG0CIjiORAPGLFbJvSRRXSzpA=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:08:44.893Z,,,
https://www.google.com/maps/place/TrueCare+Tree+Services+LLC/data=!4m7!3m6!1s0x884919d824b9161b:0xf11b90f6ae7f233f!8m2!3d39.225774!4d-81.5179484!16s%2Fg%2F11qpvx_c44!19sChIJGxa5JNgZSYgRPyN_rvaQG_E,TrueCare Tree Services LLC,4.9,74,Tree service,"664 Happy Valley Rd, Parkersburg, WV 26104, United States","6FGJ+8R Parkersburg, West Virginia, USA",http://truecaretrees.com/,+1 304-373-9609,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHIIB9dhRxTu2KyzvaQdMU0RUL5fWTWzvE6ZUfp3ZaE8upzexD2rzx2VLZnUYoWD3N3tR90GqMsiZXfxt-W69CwhtLwFPfktdy3sZJa4LZKnwxMWduB07-cQjdwwc5Rny8Wjcb=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:08:49.732Z,,,
https://www.google.com/maps/place/Newleaf+Tree+Service/data=!4m7!3m6!1s0x88484bcee1c55d59:0x11212767f78f7bce!8m2!3d39.3213982!4d-81.544897!16s%2Fg%2F11k6xqm0t9!19sChIJWV3F4c5LSIgRznuP92cnIRE,Newleaf Tree Service,4.9,28,Tree service,"916 27th St, Parkersburg, WV 26105, United States","8FC4+H2 Parkersburg, West Virginia, USA",,+1 304-615-6948,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvt5FSq-h0GN0EsSQ6422r3AXTn75ZrswEoulwcdLrlFI8tyq4dNP4SHEQRXjQfwR41NazosuKNjrBtj_83R5C4nkhfa6Wz7n3hNhCYEpkMh5qFNkrM17RmsByOEHEuinn2VOB89Dmnv8w=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:08:54.696Z,,,
https://www.google.com/maps/place/Bush%27s+local+tree+work+LLC/data=!4m7!3m6!1s0x88484b0d72d11401:0x7d83f061af17ef66!8m2!3d39.2681298!4d-81.5483094!16s%2Fg%2F11kwyncp4_!19sChIJARTRcg1LSIgRZu8Xr2Hwg30,Bush's local tree work LLC,1.0,1,Tree service,"2005 reedyville, rd, Parkersburg, WV 26101, United States","7F92+7M Parkersburg, West Virginia, USA",,+1 304-991-9274,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YHL24mAvKe0I6wYNIe6gLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.10541&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,12 am–7:30 pm,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:08:59.686Z,,,
https://www.google.com/maps/place/Black%27s+Tree+Services/data=!4m7!3m6!1s0x88484b8fd111807f:0x891f68d4ca557c27!8m2!3d39.2739616!4d-81.5729162!16s%2Fg%2F1tdn4ssc!19sChIJf4AR0Y9LSIgRJ3xVytRoH4k,Black's Tree Services,4.3,7,Tree service,"218 Maple St, Belpre, OH 45714, United States","7CFG+HR Belpre, Ohio, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-dz6r6WrB1NCIAUecKUXHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.82047&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:09:02.296Z,,,
https://www.google.com/maps/place/Greenscape+Lawn+%26+Landscape/data=!4m7!3m6!1s0x88484c4374a95a8f:0xba6145764068bf9a!8m2!3d39.2377886!4d-81.5718662!16s%2Fg%2F1vg_dk3r!19sChIJj1qpdENMSIgRmr9oQHZFYbo,Greenscape Lawn & Landscape,4.0,49,Landscaper,"1278 Gihon Rd, Parkersburg, WV 26101, United States","6CQH+47 Parkersburg, West Virginia, USA",http://www.greenscapelandscapewv.com/,+1 304-428-5926,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtjA7g9Ud40v0rrk1JtUjaX5xybDWtDydD7XUZmHj3dMFLwhhlnZ8MQVZwPr9dyxRWe8jd4UdqdpxpTHsLqjCRdzRWF70oz6IlhAmfWYAElYJtJ5pBWl2TYRs_c9aEo-G3kigeyA=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:09:07.550Z,,,
"https://www.google.com/maps/place/Earth+Works+Greencare,+Inc./data=!4m7!3m6!1s0x88484b21ae1bdd27:0xd6288058fdcfc13c!8m2!3d39.291619!4d-81.5519308!16s%2Fg%2F1tj3ls6g!19sChIJJ90briFLSIgRPMHP_ViAKNY","Earth Works Greencare, Inc.",4.2,10,Landscape architect,"501 31st St #3, Parkersburg, WV 26101, United States","7CRX+J6 Parkersburg, West Virginia, USA",http://www.facebook.com/earthworksgreencarewv/,+1 304-422-6788,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZ8XdieyhazGuPQqIplDcY310LNMy7BsvsbFu4EE8mLAwDGj_A2YE0ORcVh6UxqYOE5SEx329H8mvrS8sH56WKEHewm4bRIaXCn7I13bdCTOLwME4oZTq24Y4Ub-ohZ3HfyUQBdA=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:09:12.328Z,,,
https://www.google.com/maps/place/J%26M+Tree+Service/data=!4m7!3m6!1s0x8849b1f0ccc543c5:0xd9a4c2b94ba92a8!8m2!3d39.2299643!4d-81.4038105!16s%2Fg%2F11h6pyp9sr!19sChIJxUPFzPCxSYgRqJK6lCtMmg0,J&M Tree Service,5.0,25,Tree service,"132 Bell Dr, Walker, WV 26180, United States","6HHW+XF Walker, West Virginia, USA",,+1 304-210-5959,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbaohlgNX5MQK3yLJPKUuZSrTsbLgRvUoUonTjce4d1tWnzZgjMl4EEL6yzqSQ3bZMqIsF8Ac-cZPeRA_jm4gZQd7CIGsBEAfOkxv1iVFxL4CKVUvL3MMGoqXsgi3ol5uHdXoN0A=w408-h544-k-no,false,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:09:17.288Z,,,
https://www.google.com/maps/place/Blennerhassett+Island+Historical+State+Park/data=!4m7!3m6!1s0x88484935cbbf0dd3:0xda520c622cad278d!8m2!3d39.264891!4d-81.5649343!16zL20vMDhka2Jx!19sChIJ0w2_yzVJSIgRjSetLGIMUto,Blennerhassett Island Historical State Park,4.7,579,State park,"137 Juliana St, Parkersburg, WV 26101, United States","7C7P+X2 Parkersburg, West Virginia, USA",http://www.blennerhassettislandstatepark.com/,+1 304-420-4800,Closed · Opens 10 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAErYcB-RT5MAOxK_C_Q0vnTjKCfdjxXHD3Lfkmz0Uer_3Rgw7lkA9w8G95Lhy4_5NLUYIwuJYLXalaC28NOw3rNFmnRSF_q0cWUpICK3abJBMhtIG_3PM0MC9gUW9EuwndTm9yPuw=w408-h306-k-no,true,10 am–4:30 pm,10 am–4:30 pm,10 am–4:30 pm,10 am–4:30 pm,10 am–4:30 pm,Closed,10 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:09:22.367Z,"Historical museum featuring a mansion plus picnic areas,  carriage rides & other activities. · Dogs allowed",,
https://www.google.com/maps/place/Jesses+Tree+Service/data=!4m7!3m6!1s0x884845548b22686b:0x565550610afcfdaf!8m2!3d39.2402315!4d-81.7534232!16s%2Fg%2F11nmq0p189!19sChIJa2gii1RFSIgRr_38CmFQVVY,Jesses Tree Service,4.9,15,Tree service,"28500 Osborne Rd, Coolville, OH 45723, United States","66RW+3J Coolville, Ohio, USA",,+1 740-707-6890,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHW5eRTDTUjEQNI506GgrjZK6WACURl2Brt_XgViRQ9RyAz-GApbmuYkEPBEjqYX7yChx6LcMoVvSp1jAzMXown7K8IODmdAzUL6ww7rmplqXRs2qMeOol9oTjUs9bj8tUctRuEwQ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:09:27.170Z,,,
https://www.google.com/maps/place/Parkersburg+Delivery+Services/data=!4m7!3m6!1s0x88484cbce434c0af:0xe3fa064a617da602!8m2!3d39.2490083!4d-81.5344048!16s%2Fg%2F12644hbdd!19sChIJr8A05LxMSIgRAqZ9YUoG-uM,Parkersburg Delivery Services,3.3,24,Shipping company,"3500 Camden Ave, Parkersburg, WV 26101, United States","6FX8+J6 Parkersburg, West Virginia, USA",,+1 304-485-3270,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHj553rGG1I_qvrC9UDKsHRIX7Krcc4H8BCC5CS9mlgG-BdSPbVdtlaVN-vk6chuN9w2qZcBVMNzN6I1_irrYcXh2AY-1e3OnmLzplsCEA1WviCH6-GqRQFjs0oDXeaKaYbObL=w473-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:09:30.017Z,,,
https://www.google.com/maps/place/Whitetail+Tree+Service/data=!4m7!3m6!1s0x88484ce53d229cd7:0x1568776122abe907!8m2!3d39.2689364!4d-81.3323997!16s%2Fg%2F11hy9p3692!19sChIJ15wiPeVMSIgRB-mrImF3aBU,Whitetail Tree Service,5.0,11,Tree service,"136 Whitetail Meadows Ln, Waverly, WV 26184, United States","7M99+H2 Waverly, West Virginia, USA",http://www.whitetailtreeservice.net/,+1 304-482-2974,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE23J5JFztN9QsYw3IJyFXzOtMt2WoE5Uu4P5l6XnhvlTLCnYlWCGSAmTqF-IDHvnpUzUpRoEI5EHJ7RM7uwBUPq1kNBfLcq43oejfcstkh4qHY6bNbsPdEHpfKkQFJAQ5pXSBHMg=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:09:32.926Z,,,
https://www.google.com/maps/place/Black%27s+Tree+Service+LLC/data=!4m7!3m6!1s0x8849cd152bb0c5c1:0x956f14f7989035af!8m2!3d39.4842751!4d-81.4902766!16s%2Fg%2F1wnbyq22!19sChIJwcWwKxXNSYgRrzWQmPcUb5U,Black's Tree Service LLC,4.8,63,Tree service,"140 Masonic Park Rd, Marietta, OH 45750, United States","FGM5+PV Marietta, Ohio, USA",http://blackstreemov.com/,+1 740-374-4094,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7AF_sKfc5qBkizq3dAcLv1CJDM40udGqjsbwGExcVhjFcBLQ6G6t0SJshNn-Hbnx4lKMJvYfIpmRruLNC3Tq9V-kAzu-VIPonVLFG_1l9CU3yu1mbfFVEuEN7cRkSQPChrs1F4D9HT1j7=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2026-04-29T06:09:37.775Z,,,
