placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,error,attributes,isBlackOwned
"https://www.google.com/maps/place/LubbockHomes.Info+-+Property+Managment/@33.5378634,-101.9488096,17z/data=!3m1!4b1!4m6!3m5!1s0x86fe73b4c0f2d99d:0x9f0e5d3a1c3cc0be!8m2!3d33.5378634!4d-101.9488096!16s%2Fg%2F11rhfn0hpm",LubbockHomes.Info - Property Managment,5.0,1,Property management company,"6202 Iola Ave Ste 101, Lubbock, TX 79424, United States","G3Q2+4F Lubbock, Texas, USA",,+1 806-201-7728,Open ⋅ Closes 4 pm,,,false,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Midland+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:34:32.228Z,,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Odessa+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:34:40.854Z,No new results found,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Abilene+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:34:49.069Z,No new results found,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Angelo+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:34:57.145Z,No new results found,,
https://www.google.com/maps/place/Sodexo/data=!4m7!3m6!1s0x86fe12e9edd2d07d:0xef6f75d58bae5c91!8m2!3d33.5582688!4d-101.8278099!16s%2Fg%2F1tmqgnmh!19sChIJfdDS7ekS_oYRkVyui9V1b-8,Sodexo,4.0,26,Property management company,"717 E 40th St, Lubbock, TX 79404, United States","H55C+8V Lubbock, Texas, USA",http://sodexousa.com/,+1 806-219-0730,Closed ⋅ Opens 12 am Sun,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noo51n7z0S781bdAAD8Ml6GzALNmAoL6FzZyaQ8iBBNEfEHNzn_hPQmetStr6I-cWsg4G7uZZZUjJjtxXq3M5Iz2X5yhS2aKJb6ZtIWNpq27VYPZRj_cgj_PyrKPhkLwUoPf1E=w426-h240-k-no,false,Closed,Closed,Closed,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:35:16.361Z,,,
https://www.google.com/maps/place/Tech+Rental+Homes/data=!4m7!3m6!1s0x86fe72bb1b51dd59:0x3c841c68da428f4a!8m2!3d33.562805!4d-101.90269!16s%2Fg%2F11g9v_9hz3!19sChIJWd1RG7ty_oYRSo9C2mgchDw,Tech Rental Homes,3.3,16,Property management company,"4211 34th St Suite B, Lubbock, TX 79410, United States","H37W+4W Lubbock, Texas, USA",http://techrentalhomes.com/,+1 806-795-2011,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GX5dxUbG4M1RMIsLTFU13w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.882103&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:35:21.088Z,,,
https://www.google.com/maps/place/Gordon+Property+Management/data=!4m7!3m6!1s0x86fe12d5aa90089b:0x67607551bf0b7ae1!8m2!3d33.5852539!4d-101.8462765!16s%2Fg%2F11vq6jzdcl!19sChIJmwiQqtUS_oYR4XoLv1F1YGc,Gordon Property Management,,,Property management company,"1001 Main St #600, Lubbock, TX 79401, United States","H5P3+4F Lubbock, Texas, USA",http://gordonpropertymgt.com/,,Open ⋅ Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kkg3fkB1qBF746gPjxaxow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.41217&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:35:25.471Z,,,
"https://www.google.com/maps/place/Black+Clover+Property+Services/@33.5778447,-101.8905558,11z/data=!3m1!4b1!4m6!3m5!1s0x6e548f9f0b66c7c3:0x9c299ef791990b33!8m2!3d33.5778447!4d-101.8905558!16s%2Fg%2F11t89cmffv",Black Clover Property Services,,,Property management company,,,,+1 806-632-2764,Open ⋅ Closes 5 pm,,,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:35:31.701Z,,,
https://www.google.com/maps/place/HouseChaser+Realestate/data=!4m7!3m6!1s0x86fe732075319d3b:0xa978a818923ac052!8m2!3d33.5629852!4d-101.8741737!16s%2Fg%2F11qs9jtf27!19sChIJO50xdSBz_oYRUsA6khioeKk,HouseChaser Realestate,4.6,30,Real estate agency,"2619 34th St #2, Lubbock, TX 79410, United States","H47G+58 Lubbock, Texas, USA",http://www.housechaser.com/,+1 806-773-7050,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8rmH_b3prXLPoZe1GRb_pA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.77043&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:35:36.591Z,,,
https://www.google.com/maps/place/Pat+Garrett+Realtors/data=!4m7!3m6!1s0x86fe72a4f82ea615:0xb56fd3e3e18684e8!8m2!3d33.5629373!4d-101.8978299!16s%2Fg%2F1tgs1cxd!19sChIJFaYu-KRy_oYR6ISG4ePTb7U,Pat Garrett Realtors,4.0,74,Real estate agency,"3833 34th St, Lubbock, TX 79410, United States","H472+5V Lubbock, Texas, USA",http://www.garrettrealtors.com/,+1 806-795-0611,Open ⋅ Closes 5 pm,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n3_aBeJZgaYj20PsjScdjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.93488&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:35:48.761Z,,,
https://www.google.com/maps/place/Isom+Family+Holdings/data=!4m7!3m6!1s0x86fe12d43cce74b1:0x2d2abe8f8f298cad!8m2!3d33.5839261!4d-101.8482594!16s%2Fg%2F11c5_1pvtf!19sChIJsXTOPNQS_oYRrYwpj4--Ki0,Isom Family Holdings,,,Property management company,"1214 Avenue K, Lubbock, TX 79401, United States","H5M2+HM Lubbock, Texas, USA",http://isomholdings.com/,+1 806-722-0660,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pm6BDEpo9rjwWaurmk06LA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.7072&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:35:53.422Z,,,
https://www.google.com/maps/place/Gem+Homes/data=!4m7!3m6!1s0x86fe6d80f9b78ddb:0xdb562eb41b9eb6ae!8m2!3d33.5558655!4d-101.8753265!16s%2Fg%2F11f63yk7b8!19sChIJ2423-YBt_oYRrraeG7QuVts,Gem Homes,4.9,34,Real estate agency,"4200 Boston Ave Suite #3, Lubbock, TX 79413, United States","H44F+8V Lubbock, Texas, USA",https://www.ilovegemhomes.com/,+1 806-853-6167,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMxdTZNw0oaViONxMbZjdyBFeYqNbGVu1pRPFpv=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:35:58.374Z,,,
https://www.google.com/maps/place/Grimes+Insurance+Agency+Inc./data=!4m7!3m6!1s0x86fe12d27e308711:0xa737cf33bb70d69!8m2!3d33.5842935!4d-101.8546471!16s%2Fg%2F1tdcgtsd!19sChIJEYcwftIS_oYRaQ23O_N8cwo,Grimes Insurance Agency Inc.,4.9,1147,Insurance agency,"1651 Broadway St, Lubbock, TX 79401, United States","H4MW+P4 Lubbock, Texas, USA",https://grimesinsurance.com/,+1 806-762-0544,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOrYi58iU5LAcgpajvbrB8aDsN3W4lS95wCdIsM=w474-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:45 am–5 pm,8:30 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:03.427Z,,,
https://www.google.com/maps/place/Smart+Property+Management/data=!4m7!3m6!1s0x86fe6d5d14bbbdb3:0x14b18b6c5840e641!8m2!3d33.5586139!4d-101.8794412!16s%2Fg%2F11sv1kk14_!19sChIJs727FF1t_oYRQeZAWGyLsRQ,Smart Property Management,,,Property management company,"3003 39th St, Lubbock, TX 79413, United States","H45C+C6 Lubbock, Texas, USA",,+1 806-414-5306,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nsFPBHOmbm1d_PG2PPqgYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.07886&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:05.964Z,,,
https://www.google.com/maps/place/Mertracor+Property+Management/data=!4m7!3m6!1s0x86fe12b55898d30b:0x8a7feeffc87de0c6!8m2!3d33.5864965!4d-101.9239116!16s%2Fg%2F11crysswgf!19sChIJC9OYWLUS_oYRxuB9yP_uf4o,Mertracor Property Management,2.9,34,Property management company,"Greentree Apartments, 5208 11th St APT 126, Lubbock, TX 79416, United States","H3PG+HC Lubbock, Texas, USA",,+1 877-401-4637,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aFcgMGGkYomBJaTVzFfn0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.0417&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:10.625Z,,,
https://www.google.com/maps/place/Jack+Thompson+Investments+Inc/data=!4m7!3m6!1s0x86fe12b596aecb15:0x9d50dab324e7519b!8m2!3d33.5841697!4d-101.8674979!16s%2Fg%2F1ttdyxfm!19sChIJFcuulrUS_oYRm1HnJLPaUJ0,Jack Thompson Investments Inc,5.0,2,Lawyer,"2313 Broadway St, Lubbock, TX 79401, United States","H4MM+M2 Lubbock, Texas, USA",,+1 806-747-2856,Open ⋅ Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V-1z4yxTC8s5KvZvaNgc5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.6069&pitch=0&thumbfov=100,false,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:15.324Z,,,
https://www.google.com/maps/place/Thomas+Property+Management/data=!4m7!3m6!1s0x86fe0cda0c1def09:0x28c75864c84cf12b!8m2!3d33.5847696!4d-101.9414042!16s%2Fg%2F1w4561fl!19sChIJCe8dDNoM_oYRK_FMyGRYxyg,Thomas Property Management,5.0,2,Property management company,"1120 W Loop 289 Acc Rd # 226, Lubbock, TX 79416, United States","H3M5+WC Lubbock, Texas, USA",,+1 806-368-0703,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0JSBS32S4czZdAHhXeoM5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.17188&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:18.531Z,,,
https://www.google.com/maps/place/21+Raider+Alley/data=!4m7!3m6!1s0x86fe6d1de5965fad:0x5f0399185d1454a9!8m2!3d33.5753922!4d-101.8685658!16s%2Fg%2F11nzmp1v2z!19sChIJrV-W5R1t_oYRqVQUXRiZA18,21 Raider Alley,5.0,31,Vacation home rental agency,"2415 21st St, Lubbock, TX 79411, United States","H4GJ+5H Lubbock, Texas, USA",https://21raideralley.com/,+1 806-632-4211,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNQMx4ibgHabSL7dmyYGU_THFyXlrF_zHoSCYKl=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:23.973Z,,,
https://www.google.com/maps/place/Meridian+Property+Management/data=!4m7!3m6!1s0x86fe6d69b3aa8e35:0x21f78a61f0f491bd!8m2!3d33.5240073!4d-101.9584671!16s%2Fg%2F1tpn305d!19sChIJNY6qs2lt_oYRvZH08GGK9yE,Meridian Property Management,3.3,76,Property management company,"7710 Milwaukee Ave Bldg 800, suite 300, Lubbock, TX 79424, United States","G2FR+JJ Lubbock, Texas, USA",http://www.meridian806.com/,+1 806-785-4600,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYakXVSBESC_GF2vOB4PNQm7FTGw7xN1lbYWrwwn2XIgbj73UqcnyV8NRlpPfyjiXXDsiWH2PhyDeGSgpLtIbGTVz_M5pxXHXNNMvbHYsr9MPYNIknrvdopAvTSD460IMUBzgz=w408-h544-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:28.744Z,,,
https://www.google.com/maps/place/BOLDst+Real+Estate+dba+Rent-LBK/data=!4m7!3m6!1s0x86fe7368e7ca146d:0x36446ea510f6b9dd!8m2!3d33.5483904!4d-101.9337927!16s%2Fg%2F11rtp8ppsp!19sChIJbRTK52hz_oYR3bn2EKVuRDY,BOLDst Real Estate dba Rent-LBK,4.4,129,Property management company,"5605 50th St, Lubbock, TX 79414, United States","G3X8+9F Lubbock, Texas, USA",http://rent-lbk.com/,+1 806-686-4236,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipPKuk45DUzuAVKuXUVLpxybx3iqlXyRWN5gs_eF=w408-h544-k-no,true,8:30 am–5:30 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:33.501Z,,,
https://www.google.com/maps/place/Compass+Property+Resources/data=!4m7!3m6!1s0x86fe6d6456b81105:0xc8bcfe0aeda79d22!8m2!3d33.5367974!4d-101.8873922!16s%2Fg%2F11y94zvy36!19sChIJBRG4VmRt_oYRIp2n7Qr-vMg,Compass Property Resources,5.0,2,Property management company,"6301 Indiana Ave, Lubbock, TX 79413, United States","G4P7+P2 Lubbock, Texas, USA",http://compasslbk.com/,,"Open ⋅ Closes 5 pm

Updated by this business 2 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ty9VuzxyzW8uSgJURkg2CA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.920734&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:38.225Z,,,
https://www.google.com/maps/place/Brake+Property+Group/data=!4m7!3m6!1s0x86fe7351a8dc7e8b:0x9cbfb5e5b92bd50c!8m2!3d33.4884023!4d-101.9073304!16s%2Fg%2F11trrscb62!19sChIJi37cqFFz_oYRDNUrueW1v5w,Brake Property Group,4.8,51,Property management company,"4527 114th St #100, Lubbock, TX 79424, United States","F3QV+93 Lubbock, Texas, USA",https://brakemanagement.managebuilding.com/,+1 806-239-0704,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOtoVrH2EEjFAnxc1Y1gSMEuBVdJmVRsvVsOo-9=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,12–4 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:42.978Z,,,
https://www.google.com/maps/place/Tech+Terrace+Real+Estate/data=!4m7!3m6!1s0x86fe6d4fa08fba5b:0xc6151e5b3fb7ddb4!8m2!3d33.57019!4d-101.8748666!16s%2Fg%2F1tj21_f3!19sChIJW7qPoE9t_oYRtN23P1seFcY,Tech Terrace Real Estate,4.1,57,Real estate agency,"2607 Boston Ave, Lubbock, TX 79410, United States","H4CG+33 Lubbock, Texas, USA",http://www.techterrace.com/,+1 806-789-8285,Open ⋅ Closes 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GkbjE19cMo3mtGE7jcu6hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.689545&pitch=0&thumbfov=100,true,10:30 am–3 pm,10:30 am–3 pm,Closed,Closed,10:30 am–3 pm,10:30 am–3 pm,10:30 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:47.755Z,,,
https://www.google.com/maps/place/Wright+Properties/data=!4m7!3m6!1s0x86fe6d32ea0c7a1f:0xba3cb7db14685d67!8m2!3d33.580055!4d-101.8567002!16s%2Fg%2F1tkjlnd1!19sChIJH3oM6jJt_oYRZ11oFNu3PLo,Wright Properties,3.7,27,Apartment complex,"1610 Avenue R, Lubbock, TX 79401, United States","H4JV+28 Lubbock, Texas, USA",https://wrightlubbock.com/,+1 806-763-8390,Open ⋅ Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qUZXEWBU9IXkW2NgX8ai4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.59634&pitch=0&thumbfov=100,false,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:52.895Z,,,
https://www.google.com/maps/place/Stone+Property+Management+LBK/data=!4m7!3m6!1s0x86fe7309786e0e75:0x541a940edc06dc25!8m2!3d33.4884023!4d-101.9073304!16s%2Fg%2F11y5my4hjp!19sChIJdQ5ueAlz_oYRJdwG3A6UGlQ,Stone Property Management LBK,4.7,43,Real estate rental agency,"4527 114th St #200, Lubbock, TX 79424, United States","F3QV+93 Lubbock, Texas, USA",https://stonelbk.com/,+1 806-696-3645,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPLLqcwvU4sCPDMn1kyycGFr6Z1pzLD0b1PYSri=w408-h271-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:36:57.641Z,,,
https://www.google.com/maps/place/Courtyards+on+the+Park/data=!4m7!3m6!1s0x86fe6dfa498bb829:0x5b8bcedd3f911006!8m2!3d33.5539414!4d-101.8694894!16s%2Fg%2F11fd6ngsxj!19sChIJKbiLSfpt_oYRBhCRP93Oi1s,Courtyards on the Park,4.1,57,Apartment building,"2400 44th St, Lubbock, TX 79412, United States","H43J+H6 Lubbock, Texas, USA",http://courtyardsonthepark.com/,+1 806-368-6652,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNTtQtHcbtJAkbt8SEI_A4IzaM0NjX5rk80o4Vu=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:02.530Z,,· Dogs allowed,
https://www.google.com/maps/place/Citywide+Property+Management/data=!4m7!3m6!1s0x86fe73942b70b1a1:0xfb6528bf66757151!8m2!3d33.5331186!4d-101.9862012!16s%2Fg%2F11rf72p0nq!19sChIJobFwK5Rz_oYRUXF1Zr8oZfs,Citywide Property Management,2.1,43,Property management company,"6609 Xenia Ave, Lubbock, TX 79407, United States","G2M7+6G Lubbock, Texas, USA",,+1 806-999-0707,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMnddSQB9Sh7xoIN33Ee-0gk91SpCmWlcQMu6Vx=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:07.688Z,,,
https://www.google.com/maps/place/Reside+Rentals/data=!4m7!3m6!1s0x86fe73590509d2fd:0x865b6217acfbb1f9!8m2!3d33.5323918!4d-101.906372!16s%2Fg%2F11shs9mznc!19sChIJ_dIJBVlz_oYR-bH7rBdiW4Y,Reside Rentals,2.9,28,Property management company,"6901 Quaker Ave Suite 100, Lubbock, TX 79413, United States","G3JV+XF Lubbock, Texas, USA",http://www.reside.rentals/,+1 806-810-0474,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipN9JTFIf8_aNxS9q0yHC8HZqxmBHvc8WRtZd8kd=w408-h272-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:12.768Z,,,
https://www.google.com/maps/place/Ballard+Property+Group/data=!4m7!3m6!1s0x2e2eff1c539a5ed:0x54d12827f3706531!8m2!3d33.5778447!4d-101.8905558!16s%2Fg%2F11sthlrky6!19sChIJ7aU5xfHv4gIRMWVw8yco0VQ,Ballard Property Group,,,Real estate consultant,,,http://ballardpropertygroup.com/,+1 806-500-2669,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN1a3Rmz_nl_xk6S_3F2zjYx3kRfHxSFtp0ZWnz=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:17.508Z,,,
https://www.google.com/maps/place/Doors+Management+%26+Leasing/data=!4m7!3m6!1s0x86fe73552abede61:0x81532f3265c19fa1!8m2!3d33.5175399!4d-101.9012028!16s%2Fg%2F11t2rckyyv!19sChIJYd6-KlVz_oYRoZ_BZTIvU4E,Doors Management & Leasing,3.7,99,Property management company,"4105 84th St, Lubbock, TX 79423, United States","G39X+2G Lubbock, Texas, USA",http://www.doorslubbock.com/,+1 806-696-7500,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npmO-jSvN3fXipgYwOhybNQ3QOjo_L0Vvul8rYU1waTYzqEBaQcgGLmfDQAby5UFwAttNS8IhYGtfV-mP6C8uVvkxCZr9rfrjF65nQ3eoX32sUOuDcf1Kjw14tcJdT70Oiir0wMuXGnqylq=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:22.885Z,,,
https://www.google.com/maps/place/Castle+Realty+%26+Property+Management/data=!4m7!3m6!1s0x86fe725883bc665d:0xadee3acb1ba3316!8m2!3d33.5308512!4d-101.920017!16s%2Fg%2F1260w6gkl!19sChIJXWa8g1hy_oYRFjO6sazj3go,Castle Realty & Property Management,2.5,26,Property management company,"5147 69th St, Lubbock, TX 79424, United States","G3JH+8X Lubbock, Texas, USA",,+1 806-783-3040,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qU10JIUzDj0ai-6gx3MBpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.38942&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:28.144Z,,,
https://www.google.com/maps/place/Matador+Property+Management/data=!4m7!3m6!1s0x86fe73d8c4367e03:0xfac5af7d7e5f9929!8m2!3d33.53493!4d-101.9418098!16s%2Fg%2F11h875f2tq!19sChIJA342xNhz_oYRKZlffn2vxfo,Matador Property Management,,,Property management company,"5815 64th St, Lubbock, TX 79424, United States","G3M5+X7 Lubbock, Texas, USA",http://www.matador4rent.com/,+1 806-771-1131,Open ⋅ Closes 5 pm,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KZu7QwwBgbCfadsq6nqlzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.39425&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:32.859Z,,,
