placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,query,timestamp,info,isBlackOwned,wednesday,thursday,friday,saturday,sunday,monday,attributes,error
https://www.google.com/maps/place/Cancer+Center+At+St+Catherine/data=!4m7!3m6!1s0x8709ee17cf5fefe1:0xb2c16e0fc1e0b9c0!8m2!3d37.96841!4d-100.868699!16s%2Fg%2F1th0ytdw!19sChIJ4e9fzxfuCYcRwLngwQ9uwbI,Cancer Center At St Catherine,,,Medical clinic,"410 E Spruce St, Garden City, KS 67846, United States","X49J+9G Garden City, Kansas, USA",,+1 620-272-2102,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W5eO7OJ0ituZxpKbuC5QjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.190445&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Garden+City+KS/@37.9716898,-100.8726618,14z",2025-12-16T22:30:37.687Z,,,,,,,,,,
"https://www.google.com/maps/place/Skin+Studio,+LLC/data=!4m7!3m6!1s0x87b94d635b6bd9bd:0xfd263e1568c24ea7!8m2!3d38.4066307!4d-96.1799644!16s%2Fg%2F11hhcgdrg8!19sChIJvdlrW2NNuYcRp07CaBU-Jv0","Skin Studio, LLC",5.0,80,Medical spa,"710 Commercial St, Emporia, KS 66801, United States","CR4C+M2 Emporia, Kansas, USA",http://www.skinstudioemporia.com/,+1 620-208-7546,Closes soon · 5 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNnsgyXRM3jRscMpUMdgkvBBXXKQhDVm0H8rIe0=w408-h271-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:30:49.503Z,,,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Xpress+Wellness+Urgent+Care+-+Emporia/data=!4m7!3m6!1s0x87b94ffe395aedb7:0x57b65b1ab3e1638d!8m2!3d38.4046823!4d-96.2075276!16s%2Fg%2F11sv2d973h!19sChIJt-1aOf5PuYcRjWPhsxpbtlc,Xpress Wellness Urgent Care - Emporia,4.7,346,Urgent care center,"2031 W 6th Ave, Emporia, KS 66801, United States","CQ3R+VX Emporia, Kansas, USA",https://xpresswellnessurgentcare.com/locations/kansas/emporia/,+1 620-481-2520,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNOdIt_9zSnYzDV1xB3PeOxnCsDGcAg5O18izKE=w408-h476-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:30:53.956Z,LGBTQ+ friendly,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,10 am–6 pm,8 am–8 pm,,
https://www.google.com/maps/place/Newman+Regional+Health+Wound+Care+Clinic+%26+Hyperbaric+Oxygen+Therapy+%28HBOT%29/data=!4m7!3m6!1s0x87b94dd370b76503:0xe032b3c5b475bd83!8m2!3d38.4116879!4d-96.198064!16s%2Fg%2F1thk97ys!19sChIJA2W3cNNNuYcRg711tMWzMuA,Newman Regional Health Wound Care Clinic & Hyperbaric Oxygen Therapy (HBOT),3.0,2,Medical clinic,"1301 W 12th Ave Suite 302, Emporia, KS 66801, United States","CR62+MQ Emporia, Kansas, USA",https://www.newmanrh.org/services/surgical-specialists/wound-care-clinic/,+1 620-343-2376,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP9c_UFSY5-tBTOQ8iU641ETTHrehQqH_YSKXwQ=w408-h306-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:30:58.332Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Newman+Regional+Health/data=!4m7!3m6!1s0x87b94c2cc218166f:0x210c689d8307ba8c!8m2!3d38.4117016!4d-96.1964259!16s%2Fg%2F1tk9r8n8!19sChIJbxYYwixMuYcRjLoHg51oDCE,Newman Regional Health,4.4,496,Hospital,"1201 W 12th Ave, Emporia, KS 66801, United States","CR63+MC Emporia, Kansas, USA",https://www.newmanrh.org/,+1 620-343-6800,,https://lh3.googleusercontent.com/p/AF1QipO0_sbXeVElGNpqsjWe7QVm4rKdUsWluIH-AcsE=w427-h240-k-no,true,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:03.045Z,LGBTQ+ friendly,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Express+Care+-+Newman+Regional+Health+Medical+Partners/data=!4m7!3m6!1s0x87b94df0959730bd:0xddbedb40ed9a135e!8m2!3d38.4111414!4d-96.1965405!16s%2Fg%2F11fjy3_dx0!19sChIJvTCXlfBNuYcRXhOa7UDbvt0,Express Care - Newman Regional Health Medical Partners,3.1,23,Urgent care center,"1301 W 12th Ave Suite 110, Emporia, KS 66801, United States","CR63+F9 Emporia, Kansas, USA",https://www.newmanrh.org/services/expresscare/,+1 620-343-7828,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNAgB6ebtkaN9bKFfbZ2SuxmL8p3jx-8-SeErmV=w426-h240-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:07.516Z,LGBTQ+ friendly,,8 am–8 pm,8 am–8 pm,8 am–8 pm,10 am–6 pm,10 am–6 pm,8 am–8 pm,,
https://www.google.com/maps/place/Newman+Regional+Health+Medical+Partners/data=!4m7!3m6!1s0x87b94dd370b76503:0x64500111caf5771b!8m2!3d38.4114861!4d-96.1969487!16s%2Fg%2F1ts_73jy!19sChIJA2W3cNNNuYcRG3f1yhEBUGQ,Newman Regional Health Medical Partners,2.8,11,Family practice physician,"1301 W 12th Ave Suite 301-A, Emporia, KS 66801, United States","CR63+H6 Emporia, Kansas, USA",https://www.newmanrh.org/services/nrhmp/,+1 620-343-2376,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMwMcmoKXEGxg4787iopLrki3FwNpLokUFLknGG=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:12.010Z,LGBTQ+ friendly,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Liberty+MD/data=!4m7!3m6!1s0x87b94fa30156782f:0xe408a28ecbb720a3!8m2!3d38.4065665!4d-96.1797343!16s%2Fg%2F11thhzgfpq!19sChIJL3hWAaNPuYcRoyC3y46iCOQ,Liberty MD,4.9,29,Family practice physician,"708 Commercial St, Emporia, KS 66801, United States","CR4C+J4 Emporia, Kansas, USA",https://libertymdemporia.com/,+1 620-263-3777,,https://lh3.googleusercontent.com/p/AF1QipOjyPJR2C30dUke9ddjDcve1Vqt1KR2wnpGgTpi=w408-h306-k-no,true,,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:16.387Z,LGBTQ+ friendly,,,,,,,,,
https://www.google.com/maps/place/Newman+Regional+Health+Medical+Partners+Orthopedics+%26+Sports+Medicine+and+OrthoKansas/data=!4m7!3m6!1s0x87b94d363e0e67cd:0xd4e61dfedba795f6!8m2!3d38.411587!4d-96.1959611!16s%2Fg%2F11h044p712!19sChIJzWcOPjZNuYcR9pWn2_4d5tQ,Newman Regional Health Medical Partners Orthopedics & Sports Medicine and OrthoKansas,4.1,8,Orthopedic clinic,"1301 W 12th Ave # 105, Emporia, KS 66801, United States","CR63+JJ Emporia, Kansas, USA",https://www.newmanrh.org/services/orthopedics-sports-medicine/,+1 620-343-2376,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPKjoAUEvSydiwhX55Qn1JXZhH2PQWHgBNiVsV4=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:20.754Z,LGBTQ+ friendly,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Emporia+Anesthesia+Associates/data=!4m7!3m6!1s0x87b94e80033c2d21:0xcf3117885d0c3d27!8m2!3d38.4052637!4d-96.1945132!16s%2Fg%2F1tfpkb2_!19sChIJIS08A4BOuYcRJz0MXYgXMc8,Emporia Anesthesia Associates,1.0,1,Medical clinic,"1110 W 6th Ave, Emporia, KS 66801, United States","CR44+45 Emporia, Kansas, USA",,+1 620-342-8748,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vGha4k3ks0wMorsThoi5ZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.824269&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:23.186Z,,,,,,,,,,
https://www.google.com/maps/place/Emporia+Veterinary+Hospital/data=!4m7!3m6!1s0x87b94dded8f49e25:0xcfb431bda6d98ad1!8m2!3d38.4074604!4d-96.2120926!16s%2Fg%2F1vm_ydc1!19sChIJJZ702N5NuYcR0YrZpr0xtM8,Emporia Veterinary Hospital,4.6,314,Animal hospital,"710 Anderson St, Emporia, KS 66801, United States","CQ4Q+X5 Emporia, Kansas, USA",http://emporiavet.com/,+1 620-342-6515,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO7auxRuJduRmd_Av-Fb0hiTh5aWYJFJjR40Tdz=w426-h240-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:27.495Z,,,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,,
https://www.google.com/maps/place/Cotton+O%27Neil+Emporia/data=!4m7!3m6!1s0x87b94dd342eca6e3:0x21c53252f207d2d8!8m2!3d38.4115452!4d-96.1962223!16s%2Fg%2F11c3vqdpyr!19sChIJ46bsQtNNuYcR2NIH8lIyxSE,Cotton O'Neil Emporia,4.3,9,Medical clinic,"1301 W 12th Ave # 401, Emporia, KS 66801, United States","CR63+JG Emporia, Kansas, USA",https://www.stormontvail.org/emporiaclinic/,+1 620-343-2900,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPVW_esfcpmahBOgrzTZGmUcrASm4Mkm92RJCzV=w426-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:31.939Z,,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/Central+Care+Cancer+Center/data=!4m7!3m6!1s0x87b94dd30dce139b:0x3e7cbea04d6da661!8m2!3d38.4116573!4d-96.1979101!16s%2Fg%2F1tk9r8n7!19sChIJmxPODdNNuYcRYaZtTaC-fD4,Central Care Cancer Center,3.8,5,Cancer treatment center,"1401 W 12th Ave, Emporia, KS 66801, United States","CR62+MR Emporia, Kansas, USA",https://cccancer.com/,+1 620-342-1117,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNjlbxAR0IHlDTGqmRHbj-W8wKRuJYpQ3UmTv4c=w408-h273-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:36.396Z,,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/East+Emporia+Veterinary+Clinic/data=!4m7!3m6!1s0x87b94e9f9295db65:0x5826271a9bd1ac94!8m2!3d38.4052002!4d-96.1745157!16s%2Fg%2F1td_c5vk!19sChIJZduVkp9OuYcRlKzRmxonJlg,East Emporia Veterinary Clinic,4.8,488,Veterinarian,"602 Exchange St, Emporia, KS 66801, United States","CR4G+35 Emporia, Kansas, USA",http://eastemporiavet.com/,+1 620-343-7682,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzdARw5-aVT_rzyp_qiLUe6EXpYo5ef02qj2g1AfTZSFJLjDT5a-JicUbSyIZsdVpAqaLZKH59Z6ltmHE8mbhbpoIir5vPybH_a6d-D3y3ojY58p_wPNPgD6ETZqwtIXqmhLgqu=w408-h725-k-no,true,7:30 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:40.767Z,,,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–12 pm,Closed,7:30 am–6 pm,,
https://www.google.com/maps/place/Joan+Grother/data=!4m7!3m6!1s0x87b94dd344f98f0d:0x2baa771d9c7a1be8!8m2!3d38.4115665!4d-96.1959951!16s%2Fg%2F11rkj8jlpx!19sChIJDY_5RNNNuYcR6Bt6nB13qis,Joan Grother,5.0,2,General practitioner,"1301 W 12th Ave #202, Emporia, KS 668012589, United States","CR63+JJ Emporia, Kansas, USA",,+1 620-342-2521,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-xxYZaCjg1nQAPlSICEBDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.79526&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:43.141Z,,,,,,,,,,
https://www.google.com/maps/place/Vein+Care+Specialists/data=!4m7!3m6!1s0x87bafd7bbdb2aba5:0x1bbce7728484c92d!8m2!3d37.698172!4d-97.3327777!16s%2Fg%2F1v3knl4r!19sChIJpauyvXv9uocRLcmEhHLnvBs,Vein Care Specialists,,,Medical clinic,"818 N Emporia Ave STE 200, Wichita, KS 67214, United States","MMX8+7V Wichita, Kansas, USA",https://veincarespecialists.net/,+1 316-858-1028,Closes soon · 5:30 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bk-2Xkwv_G-53fCKCmLxAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.91455&pitch=0&thumbfov=100,true,8 am–5:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Emporia+KS/@38.403903,-96.1816626,14z",2025-12-16T22:31:47.579Z,,,8 am–5:30 pm,8 am–5:30 pm,8 am–5 pm,Closed,Closed,8 am–5:30 pm,,
https://www.google.com/maps/place/InnovateMed/data=!4m7!3m6!1s0x87a71b117c96fcb9:0x95de3b435c0164e3!8m2!3d37.7761446!4d-100.016991!16s%2Fg%2F11j3ncs5ys!19sChIJufyWfBEbp4cR42QBXEM73pU,InnovateMed,4.8,33,Family practice physician,"105 Layton St, Dodge City, KS 67801, United States","QXGM+F6 Dodge City, Kansas, USA",https://www.innovatemeddc.com/,+1 620-412-8943,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOLEloia7nZPB8Y1mb_C5RT7SlVn_D5kUy2x5g=w426-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:00.232Z,,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/Gravity+Wellness+Dodge+City/data=!4m7!3m6!1s0x87a71b5cec877429:0xa14b2ae2e21e8b97!8m2!3d37.7757095!4d-100.0167825!16s%2Fg%2F11stnj9rdf!19sChIJKXSH7Fwbp4cRl4se4uIqS6E,Gravity Wellness Dodge City,5.0,6,Medical spa,"2405 Central Ave Suite B, Dodge City, KS 67801, United States","QXGM+77 Dodge City, Kansas, USA",http://gravitywellnessspa.com/,+1 620-371-5699,Closes soon · 5 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipO9jqhGe912GRyQ3nQnKh3yxuMmDsJvkh7gfsUO=w408-h306-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:04.566Z,LGBTQ+ friendly,,10 am–6 pm,11 am–7 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Advanced+Laser+Clinic/data=!4m7!3m6!1s0x87a71bc6cbac8549:0xe531405a4b798c61!8m2!3d37.7876808!4d-100.0193847!16s%2Fg%2F11f29xzjz2!19sChIJSYWsy8Ybp4cRYYx5S1pAMeU,Advanced Laser Clinic,5.0,3,Medical spa,"120 W Ross Blvd, Dodge City, KS 67801, United States","QXQJ+36 Dodge City, Kansas, USA",,+1 620-255-6005,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ASan17WIWIKU7_2esyv7CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.43652&pitch=0&thumbfov=100,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:09.204Z,,,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Heartland+Dermatology+Center/data=!4m7!3m6!1s0x87a71ba1e5b98633:0x5bb515167e24b587!8m2!3d37.7753006!4d-100.0324824!16s%2Fg%2F11gl0by104!19sChIJM4a55aEbp4cRh7UkfhYVtVs,Heartland Dermatology Center,4.5,29,Dermatologist,"2300 N 14th Ave #104, Dodge City, KS 67801, United States","QXG9+42 Dodge City, Kansas, USA",https://heartland-derm.com/,+1 620-225-8865,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNpbHUh43wYXT5qicpGHib3QkHdi8AygaCpu0Nq=w648-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:13.528Z,,,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Knight+IV+Hydration+%26+Wellness/data=!4m7!3m6!1s0x87a71bcb6e12a6f5:0xd701b5f21421aa49!8m2!3d37.7732237!4d-100.0324784!16s%2Fg%2F11v09f5tj0!19sChIJ9aYSbssbp4cRSaohFPK1Adc,Knight IV Hydration & Wellness,5.0,15,Medical clinic,"2120 N 14th Ave Ste B, Dodge City, KS 67801, United States","QXF9+72 Dodge City, Kansas, USA",https://knightivhydrationwellness.com/,+1 620-837-1790,"Closed · Opens 8:30 am Wed

Confirmed by phone call 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nyqm8zzfLJao8esIpoKjCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.334766&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:17.865Z,,,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–3 pm,Closed,Closed,8:30 am–4:30 pm,,
https://www.google.com/maps/place/Xpress+Wellness+Urgent+Care-+Dodge+City/data=!4m7!3m6!1s0x87a71b9aa95e04f9:0xa5cf15b2b7c66ab2!8m2!3d37.7534577!4d-100.0347861!16s%2Fg%2F11j2nmbv0y!19sChIJ-QReqZobp4cRsmrGt7IVz6U,Xpress Wellness Urgent Care- Dodge City,4.6,493,Urgent care center,"1513 W Wyatt Earp Blvd, Dodge City, KS 67801, United States","QX38+93 Dodge City, Kansas, USA",https://xpresswellnessurgentcare.com/locations/kansas/dodge-city/,+1 620-682-8304,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipO8cFNj-yv8wZjDYN9Z-NZZkqBr9PL69TIbJTrw=w408-h544-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:22.457Z,LGBTQ+ friendly,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,1–7 pm,8 am–8 pm,,
https://www.google.com/maps/place/Dodge+City+VA+Clinic/data=!4m7!3m6!1s0x87a71b8544cb368d:0x9b624d5815c4fac7!8m2!3d37.7742641!4d-100.0014629!16s%2Fg%2F11h3vc6psj!19sChIJjTbLRIUbp4cRx_rEFVhNYps,Dodge City VA Clinic,5.0,3,Medical clinic,"2201 Summerlon Cir, Dodge City, KS 67801, United States","QXFX+PC Dodge City, Kansas, USA",https://www.va.gov/wichita-health-care/locations/dodge-city-va-clinic/,+1 888-878-6881 ext. 41040,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRbV_yd7-yXgp2luM3L4EkIoGdVWFyIhUDi-fVxd7wB1giAnD90yrTQWIikhQ5v2SdUvro-e9cmi9OcMByPky2KMyR4KokoAcDmiF2wW5SWNdtInYEwCMJ2cOx0PGHvkI0gnpE=w408-h725-k-no,false,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:26.891Z,,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/PRMC+Dodge+City+Clinic+Services/data=!4m7!3m6!1s0x87a71ba3cb53e36b:0xc4f7569592aab30a!8m2!3d37.781055!4d-100.0304772!16s%2Fg%2F1w0p63v2!19sChIJa-NTy6Mbp4cRCrOqkpVW98Q,PRMC Dodge City Clinic Services,3.7,3,Doctor,"1206 W Frontview St Suite 204 & 206, Dodge City, KS 67801, United States","QXJ9+CR Dodge City, Kansas, USA",https://www.prmc.org/our-clinics/prmc-clinic-services-womens-health-and-gynecology-surgery.html,+1 620-371-7270,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JX9nJxxwp_Jox2tByXPIAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.980134&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:31.380Z,,,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Family+Care+Clinic+of+Western+Kansas/data=!4m7!3m6!1s0x87a71bc106446d6f:0xa566bbf8cda3f577!8m2!3d37.7787114!4d-99.9970351!16s%2Fg%2F1vvyylf6!19sChIJb21EBsEbp4cRd_Wjzfi7ZqU,Family Care Clinic of Western Kansas,4.2,10,Medical clinic,"2200 Summerlon Cir # A, Dodge City, KS 67801, United States","Q2H3+F5 Dodge City, Kansas, USA",http://www.fccofwks.com/,+1 620-371-7300,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMw5GM271J3XO0LhuJvZVhLVlokvj-sX2XrkMKE=w410-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:35.999Z,LGBTQ+ friendly,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Southwest+Kansas+Cardiology/@37.7883183,-100.0163455,17z/data=!3m1!4b1!4m6!3m5!1s0x87a71bc1c9e63f47:0x8fca2e63b236ba30!8m2!3d37.7883183!4d-100.0163455!16s%2Fg%2F1tdl21sh",Southwest Kansas Cardiology,4.7,3,Medical clinic,"100 W Ross Blvd #2B, Dodge City, KS 67801, United States","QXQM+8F Dodge City, Kansas, USA",,+1 620-225-3900,Closes soon · 5 pm · Opens 8 am Wed,,false,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:42.284Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Snodgrass+Memorial+Clinic+,+LLC/data=!4m7!3m6!1s0x87a71b26316e682b:0x87d438253d0f6127!8m2!3d37.7789794!4d-99.998713!16s%2Fg%2F11h35pfjxx!19sChIJK2huMSYbp4cRJ2EPPSU41Ic","Snodgrass Memorial Clinic , LLC",4.0,6,Medical clinic,"2203 Summerlon Cir, Dodge City, KS 67801, United States","Q2H2+HG Dodge City, Kansas, USA",https://www.facebook.com/CsMedicalClinicPa/,+1 620-408-9700,Closes soon · 5 pm · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PNB12omtZbmN4ROl6PH7Pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.68588&pitch=0&thumbfov=100,true,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:46.754Z,,,7:30 am–5 pm,8 am–5 pm,7:30 am–12 pm,Closed,Closed,7:30 am–5 pm,,
"https://www.google.com/maps/place/HaysMed+Multispecialty+Clinic/@37.7752819,-100.0323388,17z/data=!3m1!4b1!4m6!3m5!1s0x87a71b396de69ce5:0x71d40c18ec0ea0fb!8m2!3d37.7752819!4d-100.0323388!16s%2Fg%2F11l5sw00c_",HaysMed Multispecialty Clinic,3.0,2,Medical clinic,"2300 N 14th Ave, Dodge City, KS 67801, United States","QXG9+43 Dodge City, Kansas, USA",https://www.haysmed.com/dodge-city-specialty-center/,+1 620-371-5197,"Closes soon · 5 pm · Opens 8 am Wed

Updated by phone call 6 weeks ago",,false,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:53.009Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/CommonSpirit+General+Surgery+Dodge+City/data=!4m7!3m6!1s0x87a71b149608ac89:0xc0dacce93f47abba!8m2!3d37.7877426!4d-100.0167782!16s%2Fg%2F11x120m7n6!19sChIJiawIlhQbp4cRuqtHP-nM2sA,CommonSpirit General Surgery Dodge City,5.0,1,Medical clinic,"108 W Ross Blvd, Dodge City, KS 67801, United States","QXQM+37 Dodge City, Kansas, USA",https://www.mountain.commonspirit.org/location/commonspirit-general-surgery-dodge-city,+1 620-371-6336,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JegeVH7bU7nYiAv_FC03HQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.259&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/vein+clinics+in+Dodge+City+KS/@37.7560487,-100.018797,14z",2025-12-16T22:32:55.416Z,,,,,,,,,,
