placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,query,timestamp,tuesday,thursday,friday,saturday,sunday,monday,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Dr.+Laurel+A.+Erickson-Parsons,+MD/data=!4m7!3m6!1s0x89c43e5bc5cd5459:0x8d53b7b868e9dba1!8m2!3d40.6137869!4d-75.3828985!16s%2Fg%2F1tgh3y6q!19sChIJWVTNxVs-xIkRodvpaLi3U40","Dr. Laurel A. Erickson-Parsons, MD",,,Pediatrician,"240 Union Station Pl, Bethlehem, PA 18015, United States","JJ78+GR Bethlehem, Pennsylvania, USA",,+1 610-954-3060,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=THmnf61KhJNG9Z330hdGeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.27713&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:18.786Z,,,,,,,,,,
https://www.google.com/maps/place/LVPG+Pediatrics-Madison+Farms/data=!4m7!3m6!1s0x89c414d5c97c0689:0xf345af885b95afad!8m2!3d40.6505516!4d-75.2968016!16s%2Fg%2F11bwc0xcr3!19sChIJiQZ8ydUUxIkRra-VW4ivRfM,LVPG Pediatrics-Madison Farms,3.9,,Pediatrician,"4807 Freemansburg Ave Suite 100, Easton, PA 18045, United States","MP23+67 Easton, Pennsylvania, USA",https://www.lvhn.org/locations/lvpg-pediatrics-madison-farms,+1 484-591-7620,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMosHWnCOxID9t5WbNX2CCMhF-XcgN8Z3B02_tG=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:23.366Z,,,,,,,,,,
"https://www.google.com/maps/place/Robert+A.+Kitei,+MD/data=!4m7!3m6!1s0x89c43f046ce5a81d:0x863d3477c50eb35!8m2!3d40.6340448!4d-75.3930513!16s%2Fg%2F1tgnslwy!19sChIJHajlbAQ_xIkRNetQfEfTYwg","Robert A. Kitei, MD",4.8,,Ophthalmologist,"800 Eaton Ave Suite 202, Bethlehem, PA 18018, United States","JJM4+JQ Bethlehem, Pennsylvania, USA",https://www.bethlehemeye.com/,+1 610-691-3335,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7JdCeFZC5U6bqO1uuPLLOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.698902&pitch=0&thumbfov=100,true,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:28.114Z,,,,,,,,,,
https://www.google.com/maps/place/Greenberg+Maya+Z+MD/data=!4m7!3m6!1s0x89c43e5957f17831:0xf77f554eab9c5048!8m2!3d40.6138367!4d-75.3829164!16s%2Fg%2F126300pc2!19sChIJMXjxV1k-xIkRSFCcq05Vf_c,Greenberg Maya Z MD,,,Pediatrician,"240 Union Station Pl, Bethlehem, PA 18015, United States","JJ78+GR Bethlehem, Pennsylvania, USA",,+1 610-954-3060,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=THmnf61KhJNG9Z330hdGeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.78156&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:31.028Z,,,,,,,,,,
https://www.google.com/maps/place/LVRCH+Neonatology-Muhlenberg/data=!4m7!3m6!1s0x89c43f018bb150ab:0x78f8b1a05270f9fe!8m2!3d40.6438741!4d-75.408043!16s%2Fg%2F11ft1djd5n!19sChIJq1CxiwE_xIkR_vlwUqCx-Hg,LVRCH Neonatology-Muhlenberg,,,Neonatal physician,"Family Health Pavilion, 2545 Schoenersville Rd 3rd Floor, Bethlehem, PA 18017, United States","JHVR+GQ Bethlehem, Pennsylvania, USA",https://www.lvhn.org/locations/lvrch-neonatology-muhlenberg,+1 484-884-6977,,https://lh3.googleusercontent.com/p/AF1QipOBOlInNUtyQtuXnziwY2gB_DCeeE39OmwCYPdu=w426-h240-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:33.408Z,,,,,,,,,,
https://www.google.com/maps/place/Pediatric+Specialty+Center:+Simpson+Lesley+A+MD/data=!4m7!3m6!1s0x89c43f165d318b8d:0x6046fee0d3129278!8m2!3d40.6445635!4d-75.4088259!16s%2Fg%2F1tlkd9kr!19sChIJjYsxXRY_xIkReJIS0-D-RmA,Pediatric Specialty Center: Simpson Lesley A MD,,,Pediatric oncologist,"2545 Schoenersville Rd, Bethlehem, PA 18017, United States","JHVR+RF Bethlehem, Pennsylvania, USA",,+1 484-884-3333,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rnqb8zOqrO41fAvIJoaKlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.85574&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:35.977Z,,,,,,,,,,
"https://www.google.com/maps/place/David+A+Blanco,+MD/data=!4m7!3m6!1s0x89c43f189883eb27:0xfb9b2803b1d9ecdf!8m2!3d40.6096371!4d-75.3923752!16s%2Fg%2F11h7fj_5sx!19sChIJJ-uDmBg_xIkR3-zZsQMom_s","David A Blanco, MD",5.0,,Pediatric gastroenterologist,"5425 Lanark Rd Suite 300, Center Valley, PA 18034, United States","JJ55+V2 Center Valley, Upper Saucon Township, PA, USA",https://www.slhn.org/providers/david-blanco-1619198769,+1 484-658-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNMmrqOHu63SU2aISXgTXWwXcyA9LgEnY0T5cBo=w426-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:40.631Z,,,,,,,,,,
"https://www.google.com/maps/place/Adeeba+S+Quddus,+MD/data=!4m7!3m6!1s0x89c43fcf3c58e1d7:0xd667d4c1f948dc23!8m2!3d40.6341387!4d-75.3949105!16s%2Fg%2F11ssg02yh2!19sChIJ1-FYPM8_xIkRI9xI-cHUZ9Y","Adeeba S Quddus, MD",,,Pediatrician,"834 Eaton Ave Suite 201, Bethlehem, PA 18018, United States","JJM4+M2 Bethlehem, Pennsylvania, USA",,+1 484-526-7722,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMKEZLN-M1CnagZZs7tvD5I7B6G0cqORjMef66b=w426-h240-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:45.306Z,,,,,,,,,,
https://www.google.com/maps/place/Star+Community+Health+Southside+Internal+Medicine%E2%80%93+Bethlehem/data=!4m7!3m6!1s0x89c43e443c515eab:0xb4dfe118e913c21!8m2!3d40.612512!4d-75.3716424!16s%2Fg%2F11b7l38dsv!19sChIJq15RPEQ-xIkRITyRjhH-TQs,Star Community Health Southside Internal Medicine– Bethlehem,3.0,,Community health center,"511 E 3rd St, Bethlehem, PA 18015, United States","JJ7H+28 Bethlehem, Pennsylvania, USA",https://www.slhn.org/locations/star-community-health-southside-internal-medicine-bethlehem,+1 484-526-4700,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOXo68q3lFCHEh1hhlJ2wYowqNp0cT8kpSTyjo=w408-h306-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:49.930Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Junu+Bhattarai,+MD/data=!4m7!3m6!1s0x89c43f165d318b8d:0xe4970ebaa73556f2!8m2!3d40.644389!4d-75.408955!16s%2Fg%2F1hc3wnrp3!19sChIJjYsxXRY_xIkR8lY1p7oOl-Q","Dr. Junu Bhattarai, MD",,,Pediatrician,"2545 Schoenersville Rd, Bethlehem, PA 18017, United States","JHVR+QC Bethlehem, Pennsylvania, USA",http://www.lvhn.org/,+1 484-884-9677,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rnqb8zOqrO41fAvIJoaKlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.0686&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:52.768Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Dominque+C.+Bailey,+MD/data=!4m7!3m6!1s0x89c43e5bc5cd5459:0xfb274114b8f2f8cd!8m2!3d40.6138367!4d-75.3829164!16s%2Fg%2F1tmcn5by!19sChIJWVTNxVs-xIkRzfjyuBRBJ_s","Dr. Dominque C. Bailey, MD",,,Pediatrician,"240 Union Station Pl, Bethlehem, PA 18015, United States","JJ78+GR Bethlehem, Pennsylvania, USA",,+1 610-954-3060,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YF3LG2Kto1lU6jJFwFdOug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.42303&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:55.366Z,,,,,,,,,,
https://www.google.com/maps/place/Jacobetz+Dianne+R+MD/data=!4m7!3m6!1s0x89c43e8b54833fd7:0x7f15ab71fee494a0!8m2!3d40.6077128!4d-75.3941585!16s%2Fg%2F1tjfht0n!19sChIJ1z-DVIs-xIkRoJTk_nGrFX8,Jacobetz Dianne R MD,1.0,,Pediatrician,"801 Ostrum St, Fountain Hill, PA 18015, United States","JJ54+38 Fountain Hill, Pennsylvania, USA",,+1 610-954-4430,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zr059Ug8u7efMVOF9n3h8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.321377&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:25:57.781Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Rosauro+A.+Dalope,+MD/data=!4m7!3m6!1s0x89c43f159bf191d3:0x8bc91865ded2087a!8m2!3d40.6480187!4d-75.4102683!16s%2Fg%2F1xg5tmnw!19sChIJ05HxmxU_xIkRegjS3mUYyYs","Dr. Rosauro A. Dalope, MD",,,Pediatrician,"2855 Schoenersville Rd, Bethlehem, PA 18017, United States","JHXQ+6V Bethlehem, Pennsylvania, USA",,+1 610-807-4247,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqBCDegWL2kQOiRXhaWXORMpWnnb45uLn3BjSdww1gzXk3Fc-mFEpyezOlkAVaPvrI84SHwnfC7_VbaNByT4YRZcTccodHhcNatknpysdA-AInRfTATqo4n0OxpMLmyk_OV-vDtWwq7i2H=w408-h387-k-no,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:00.299Z,,,,,,,,,,
"https://www.google.com/maps/place/Anuradha+Silvonek,+MD/data=!4m7!3m6!1s0x89c5b1f384ee0b87:0x95da1d37cb1044d7!8m2!3d40.6096502!4d-75.3925493!16s%2Fg%2F11cs3zp56j!19sChIJhwvuhPOxxYkR10QQyzcd2pU","Anuradha Silvonek, MD",,,Infectious disease physician,"701 Ostrum St #103, Bethlehem, PA 18015, United States","JJ54+VX Bethlehem, Pennsylvania, USA",https://www.slhn.org/providers/anuradha-silvonek-1699939231,+1 484-526-6200,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP2LJDRhFePpoV9vdGPjkIAa3Dcw-aqBfgJh34N=w426-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:04.819Z,,,,,,,,,,
"https://www.google.com/maps/place/Kimberly+Kuchinski,+MD,+MPH/data=!4m7!3m6!1s0x89c43f159bf191d3:0x7fd835728ad59707!8m2!3d40.6481268!4d-75.4099807!16s%2Fg%2F1td6t58t!19sChIJ05HxmxU_xIkRB5fVinI12H8","Kimberly Kuchinski, MD, MPH",5.0,,Physiatrist,"2855 Schoenersville Rd Floor 1, Bethlehem, PA 18017, United States","JHXR+72 Bethlehem, Pennsylvania, USA",https://www.goodshepherdrehab.org/doctor/kimberly-kuchinski-md-mph/,+1 610-807-4258,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SJCkfikm4VvsK2iszzq8ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.3330383&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:09.512Z,,,,,,,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Rajeev+Prasad,+MD/data=!4m7!3m6!1s0x89c6b7c478f89f59:0xa8bb11e5d1d17a98!8m2!3d40.6096371!4d-75.3923752!16s%2Fg%2F1tdc65fr!19sChIJWZ_4eMS3xokRmHrR0eURu6g","Rajeev Prasad, MD",5.0,,Surgeon,"701 Ostrum St #102, Bethlehem, PA 18015, United States","JJ55+V2 Bethlehem, Pennsylvania, USA",https://www.slhn.org/providers/rajeev-prasad-1003853698,+1 484-658-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOA9XW4R_wAIns6Anwn28YX4GqRGLHeH1fL3ZAa=w426-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:14.171Z,,,,,,,,,,
https://www.google.com/maps/place/St+Luke%27s+Hospital/data=!4m7!3m6!1s0x89c43e5957f17831:0x710f0a6ef4486466!8m2!3d40.6137999!4d-75.3831575!16s%2Fg%2F1264ft6rd!19sChIJMXjxV1k-xIkRZmRI9G4KD3E,St Luke's Hospital,2.3,,Hospital,"240 Union Station Pl, Bethlehem, PA 18015, United States","JJ78+GP Bethlehem, Pennsylvania, USA",https://www.slhn.org/,+1 610-954-4781,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwequSMtBxmyBtZJVMopdRX75IMFEkb5--G8iU90LLH7cpRfSmFKx7QHorojDVfCZ7izw07i-rri1q3LWNSfMWDrfNDhd4R7ssvnbQkF3vTZDhAolkwRT0AtMDkAdLTZWxSU1zkePrg=w408-h544-k-no,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:17.121Z,,,,,,,,,,
https://www.google.com/maps/place/Janco+Jennifer+A+MD/data=!4m7!3m6!1s0x89c43e5957f17831:0x109902b26e50a8c0!8m2!3d40.6138367!4d-75.3829164!16s%2Fg%2F1262vjxdg!19sChIJMXjxV1k-xIkRwKhQbrICmRA,Janco Jennifer A MD,,,Pediatrician,"240 Union Station Pl, Bethlehem, PA 18015, United States","JJ78+GR Bethlehem, Pennsylvania, USA",,+1 610-954-3060,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=THmnf61KhJNG9Z330hdGeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.78156&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:19.652Z,,,,,,,,,,
"https://www.google.com/maps/place/Susanna+Goheen,+MD,+MS/data=!4m7!3m6!1s0x89c43f9658db9309:0x8af65fe5b3ce0d52!8m2!3d40.6459153!4d-75.4074716!16s%2Fg%2F11jmw7ssv0!19sChIJCZPbWJY_xIkRUg3Os-Vf9oo","Susanna Goheen, MD, MS",,,General practitioner,"2649 Schoenersville Rd Suite 201, Bethlehem, PA 18017, United States","JHWV+92 Bethlehem, Pennsylvania, USA",,+1 484-884-8110,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xho9F40qLlAUzs083yUgGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.92747&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:22.214Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Philip+M.+Monteleone,+MD/data=!4m7!3m6!1s0x89c43f165d318b8d:0xe28a01111134832a!8m2!3d40.6445635!4d-75.4088259!16s%2Fg%2F1vntkv6l!19sChIJjYsxXRY_xIkRKoM0EREBiuI","Dr. Philip M. Monteleone, MD",,,Pediatric hematologist,"2545 Schoenersville Rd, Bethlehem, PA 18017, United States","JHVR+RF Bethlehem, Pennsylvania, USA",http://www.lvhn.org/,+1 484-884-3333,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rnqb8zOqrO41fAvIJoaKlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.85574&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:24.584Z,,,,,,,,,,
https://www.google.com/maps/place/Deshpande+Vilas+K+MD/data=!4m7!3m6!1s0x89c43ef4a0cf68d5:0xb09fe14ff549bf2e!8m2!3d40.6226893!4d-75.3665708!16s%2Fg%2F1tj97byp!19sChIJ1WjPoPQ-xIkRLr9J9U_hn7A,Deshpande Vilas K MD,,,Pediatrician,"612 Elm St, Bethlehem, PA 18018, United States","JJFM+39 Bethlehem, Pennsylvania, USA",,+1 610-865-3151,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ETjFko8lkloMSJnxd2Rbjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.72097&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:27.078Z,,,,,,,,,,
https://www.google.com/maps/place/St+Lukes+Physicians+Office/data=!4m7!3m6!1s0x89c43f040b22c3e5:0xffbd07bc546344df!8m2!3d40.6342063!4d-75.3948769!16s%2Fg%2F11h04nq_s9!19sChIJ5cMiCwQ_xIkR30RjVLwHvf8,St Lukes Physicians Office,4.6,,Business center,"834 Eaton Ave, Bethlehem, PA 18018, United States","JJM4+M2 Bethlehem, Pennsylvania, USA",,+1 484-526-7722,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj4cEoEOb9iwPuUbDzerDK3o-u_XQoSTQkCrBTwGszNDa4x3kzzFUbjAlDtUAmw6Rf8SwI6ulRIHmdmsECUFfA8hYYASSU6cBBgvQlu0r4_S6d1ZsJsOR5N855uqatsQqe1v93nI3JzmGc=w408-h306-k-no,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:29.760Z,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Daniel+Conway/data=!4m7!3m6!1s0x89c43ef4addae6b1:0xfa21eba74c21af90!8m2!3d40.6091715!4d-75.393079!16s%2Fg%2F11ss_4nxh4!19sChIJsebarfQ-xIkRkK8hTKfrIfo,Dr. Daniel Conway,,,Allergist,"801 Ostrum St, Bethlehem, PA 18015, United States",,,+1 610-954-4000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k8qvxtEFGGISYjdZ6aIS6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.09576&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:32.221Z,,,,,,,,,,
https://www.google.com/maps/place/Chetan+Nayak/data=!4m7!3m6!1s0x89c43f1633b3be9b:0xbc754934c69a561f!8m2!3d40.6436301!4d-75.4102381!16s%2Fg%2F11rwxf53d_!19sChIJm76zMxY_xIkRH1aaxjRJdbw,Chetan Nayak,,,Otolaryngologist,"1770 Bathgate Rd Suite 401, Bethlehem, PA 18017, United States","JHVQ+FW Bethlehem, Pennsylvania, USA",,+1 484-884-9260,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=viYod74uo22IJN__8hQbtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.2493&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:34.686Z,,,,,,,,,,
https://www.google.com/maps/place/Pediatric+Medical+Center+of+Lehigh+Valley/data=!4m7!3m6!1s0x4065fa5700dab55b:0x837a382daa49a287!8m2!3d40.6890278!4d-75.2364867!16s%2Fg%2F11b7bzbfz3!19sChIJW7XaAFf6ZUARh6JJqi04eoM,Pediatric Medical Center of Lehigh Valley,5.0,,Pediatrician,"50 S 18th St, Easton, PA 18042, United States","MQQ7+JC Easton, Pennsylvania, USA",http://pediatricmedicalcenteroflehighvalley.com/,+1 610-252-3042,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vyCf2q1_OYp_pajPGKdk8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.41304&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:37.362Z,,,,,,,,,,
"https://www.google.com/maps/place/Shaheen+J+Timmapuri,+MD/data=!4m7!3m6!1s0x89c43f97fa583b0d:0x6dac18801d9677f5!8m2!3d40.6096632!4d-75.3927234!16s%2Fg%2F11jp57t07y!19sChIJDTtY-pc_xIkR9XeWHYAYrG0","Shaheen J Timmapuri, MD",,,Pediatric surgeon,"701 Ostrum St #102, Bethlehem, PA 18015, United States","JJ54+VW Bethlehem, Pennsylvania, USA",https://www.slhn.org/providers/shaheen-timmapuri-1013182146,+1 484-658-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMX0_1XKfHkS5vwmGGV5vyv3bYv3LF4GJJ4TtFz=w426-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:41.894Z,,,,,,,,,,
https://www.google.com/maps/place/St.+Chris+Specialty+Pediatrics+at+St.+Luke%E2%80%99s/data=!4m7!3m6!1s0x89c4407c3924368b:0xaffc7b5c0dca0f81!8m2!3d40.6734021!4d-75.3839274!16s%2Fg%2F11b6t7xyly!19sChIJizYkOXxAxIkRgQ_KDVx7_K8,St. Chris Specialty Pediatrics at St. Luke’s,5.0,,Hospital department,"153 Brodhead Rd, Bethlehem, PA 18017, United States","MJF8+9C Bethlehem, Pennsylvania, USA",http://www.stchristophershospital.com/,+1 610-954-4975,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bd037zPIfjKLN_elDcAbpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.86325&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:44.497Z,,,,,,,,,,
https://www.google.com/maps/place/CareSphere+%E2%80%93+Home+Care/data=!4m7!3m6!1s0x89c43e567b03d0e5:0xe58cd7c028da5ad6!8m2!3d40.622879!4d-75.3781975!16s%2Fg%2F1vf9d9kq!19sChIJ5dADe1Y-xIkR1lraKMDXjOU,CareSphere – Home Care,4.4,,Home health care service,"1 E Broad St Suite 430, Bethlehem, PA 18018, United States","JJFC+5P Bethlehem, Pennsylvania, USA",http://www.carespherehc.com/,+1 610-868-1801,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNTAUF1NaZWU_Vwyv3nsU_3ewQIZ1b6w5hHge-_=w426-h240-k-no,true,8 am–10 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:49.085Z,,,,,,,,,,
https://www.google.com/maps/place/St.+Luke%27s+Anderson+Pediatrics/data=!4m7!3m6!1s0x89c41501d409f02b:0x28b2e5fc5a64572!8m2!3d40.6486293!4d-75.2908101!16s%2Fg%2F11flbdqn7r!19sChIJK_AJ1AEVxIkRckWmxV8uiwI,St. Luke's Anderson Pediatrics,3.4,,Pediatric clinic,"2200 St Luke's Blvd Suite 201, Easton, PA 18045, United States","JPX5+FM Easton, Pennsylvania, USA",https://www.slhn.org/locations/stlukes-anderson-pediatrics,+1 484-658-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpOEluYQUacsNa0MdVFO0hnC5F_xPzEyQXg5PNbXJxoScvmifYDSAAisu6_ecZnbGtBu4LMS3bJ-Gcf9xV9ELVY0aCuWd70wNsYhP3kIXGwwLFgTGrgw-mpUxdo0EuZf_m0yxF2Q=w408-h306-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:53.759Z,,,,,,,,,,
https://www.google.com/maps/place/Broad+Street+Dental+Associates/data=!4m7!3m6!1s0x89c43ef914c372c3:0xdf912a3e53479f18!8m2!3d40.6221981!4d-75.3921554!16s%2Fg%2F1tdh0799!19sChIJw3LDFPk-xIkRGJ9HUz4qkd8,Broad Street Dental Associates,2.9,,Dentist,"627 W Broad St, Bethlehem, PA 18018, United States","JJC5+V4 Bethlehem, Pennsylvania, USA",https://www.broadstreetda.com/,+1 610-691-6200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ou_8ZOIXsH6s5GryOVWFCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.076324&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:26:56.417Z,,,,,,,,,,
https://www.google.com/maps/place/LVPG+Internal+Medicine-West+Broad/data=!4m7!3m6!1s0x89c43efbd908417b:0x367b8d1e8df862fa!8m2!3d40.6221877!4d-75.3878785!16s%2Fg%2F12640jdx6!19sChIJe0EI2fs-xIkR-mL4jR6NezY,LVPG Internal Medicine-West Broad,3.4,,Internist,"325 W Broad St First Floor, Bethlehem, PA 18018, United States","JJC6+VR Bethlehem, Pennsylvania, USA",https://www.lvhn.org/locations/lvpg-internal-medicine-west-broad,+1 484-626-9200,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPIevuiCffZzmN7Uq7gm6Z4kcnSg42D5MFN5UYp=w426-h240-k-no,true,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bethlehem+PA/@40.6259316,-75.3704579,14z",2026-02-10T23:27:01.112Z,,,,,,,,,,
