placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/ThrIVe+Wheeling/data=!4m7!3m6!1s0x8835d90ab58e271d:0x6e98758f32737177!8m2!3d40.0693717!4d-80.7237214!16s%2Fg%2F11fj34wq8n!19sChIJHSeOtQrZNYgRd3FzMo91mG4,ThrIVe Wheeling,4.9,455,Medical spa,"1052 Main St, Wheeling, WV 26003, United States","379G+PG Wheeling, West Virginia, USA",http://thrivewheeling.com/?y_source=1_MTAzNTc2NTgzMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 304-381-6844,Closed ⋅ Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipNZZF37t7jYiLC2QVl_I6jJBXq6dOOYJ_Hw2i8g=w408-h306-k-no,true,Closed,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:04:55.487Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Acuity+Specialty+Hospital+of+Ohio+Valley+at+Wheeling/data=!4m7!3m6!1s0x8835da53ac6525b9:0xd9634f131639d6b1!8m2!3d40.060823!4d-80.6848024!16s%2Fg%2F11b8v9ndzv!19sChIJuSVlrFPaNYgRsdY5FhNPY9k,Acuity Specialty Hospital of Ohio Valley at Wheeling,4.0,6,Medical clinic,"500 Medical Park Rd 2nd Floor, Wheeling, WV 26003, United States","3868+83 Wheeling, West Virginia, USA",https://www.selectspecialtyhospitals.com/locations-and-tours/wv/wheeling/wheeling/,+1 304-238-5750,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PQymLvY-qnlo4_LhO2nTRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.8654&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:04:58.468Z,,,
https://www.google.com/maps/place/Schiffler+Cancer+Center/data=!4m7!3m6!1s0x8835da53ac6525b9:0xb3e43427184417b!8m2!3d40.059072!4d-80.685052!16s%2Fg%2F1vn195jc!19sChIJuSVlrFPaNYgRe0GEcUJDPgs,Schiffler Cancer Center,4.4,7,Oncologist,"1 Medical Park Rd, Wheeling, WV 26003, United States","3857+JX Wheeling, West Virginia, USA",https://wheelinghospital.org/services/CancerCare/,+1 304-243-3490,Closed ⋅ Opens 6 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tNa8OPQZFkbQLAUtzex0EQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.10008&pitch=0&thumbfov=100,false,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:03.345Z,,,
"https://www.google.com/maps/place/Specialty+Care+Center+Wheeling/@40.0590171,-80.6858119,17z/data=!3m1!4b1!4m6!3m5!1s0x8835da53942c3839:0xd4542bc8c1fed2b4!8m2!3d40.0590171!4d-80.6858119!16s%2Fg%2F11c1wz5pp8",Specialty Care Center Wheeling,2.5,4,Medical Center,"10 Medical Park Rd Tower 1, Unit 305, Wheeling, WV 26003, United States","3857+JM Wheeling, West Virginia, USA",https://www.chp.edu/locations/specialty-care-center-wheeling?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=medical-center-md-specialty-care-center-wheeling,+1 304-243-3276,,,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:08.034Z,,,
https://www.google.com/maps/place/Select+Specialty+Hospital+-+Wheeling/data=!4m7!3m6!1s0x8835db394f696f09:0xdc917f30f9e8fbef!8m2!3d40.060823!4d-80.6848024!16s%2Fg%2F11rd2hg1t1!19sChIJCW9pTznbNYgR7_vo-TB_kdw,Select Specialty Hospital - Wheeling,4.7,35,Hospital,"500 Medical Park Rd 2nd Floor, Wheeling, WV 26003, United States","3868+83 Wheeling, West Virginia, USA",https://www.selectspecialtyhospitals.com/locations-and-tours/wv/wheeling/wheeling/?ty=xt,+1 304-238-5750,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYI7lZ_9Gh7gTEfI-4pKAxSTuXVLNc-0fcbCSb4F4ZECRWh7KiaYcYjZQXk6gSfC_IsWT3QvAl8IPjZwFlItINUW7Lob7zdD6y9xMZdP3tiCl8T37Ok3uNck8XzSekJpMyRWeK=w408-h240-k-no-pi-0-ya210.27-ro0-fo100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:13.180Z,,,
https://www.google.com/maps/place/WVU+Wheeling+Hospital/data=!4m7!3m6!1s0x8835da53b296190b:0x81824be535f5feb2!8m2!3d40.0591642!4d-80.6848212!16s%2Fg%2F1tc_rn_7!19sChIJCxmWslPaNYgRsv71NeVLgoE,WVU Wheeling Hospital,2.6,373,Hospital,"1 Medical Park Rd, Wheeling, WV 26003, United States","3858+M3 Wheeling, West Virginia, USA",https://wheelinghospital.org/,+1 304-243-3000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNDkdCAlOZy4ZSzM_NkdJEAzZ5KpgjK6RbE2fxFe2EuydmCLe1qazKQMyNUjZcotVtK_eeFxffQCFaOkEyM4SRey7QrrDz7g8NGjDJwNHiHbNVtq2uVO1BSw9oPzxMqM94rqiKlw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:18.170Z,,,
https://www.google.com/maps/place/Rejuvenation+Center/data=!4m7!3m6!1s0x8835dbbb2a6d8073:0x84c7204587e74fc6!8m2!3d40.0429764!4d-80.6867995!16s%2Fg%2F11b7ch0q2x!19sChIJc4BtKrvbNYgRxk_nh0Ugx4Q,Rejuvenation Center,4.9,136,Medical spa,"1066 E Bethlehem Blvd, Wheeling, WV 26003, United States","28V7+57 Wheeling, West Virginia, USA",http://www.rejuvenationcenter.info/,+1 304-242-2639,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNV76dSzOaCV4afyy6hR1_ZUfHsaS40QWcvK5H-=w408-h408-k-no,true,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:23.255Z,,,
"https://www.google.com/maps/place/WVU+Medicine+-+Continuous+Care/@40.0616258,-80.6870072,17z/data=!3m1!4b1!4m6!3m5!1s0x8835db003a72cbcd:0xaef2285e1cfbb44f!8m2!3d40.0616258!4d-80.6870072!16s%2Fg%2F11wnvw991n",WVU Medicine - Continuous Care,3.7,3,Hospital,"236 Hullihen Pl, Wheeling, WV 26003, United States","3867+M5 Wheeling, West Virginia, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:28.035Z,,,
https://www.google.com/maps/place/Howard+Long+Wellness+Center/data=!4m7!3m6!1s0x8835da53942fb1d7:0x2293e21c4653f167!8m2!3d40.0649046!4d-80.6876499!16s%2Fg%2F1tdy53jp!19sChIJ17EvlFPaNYgRZ_FTRhzikyI,Howard Long Wellness Center,4.4,212,Gym,"800 Medical Park Rd, Wheeling, WV 26003, United States","3876+XW Wheeling, West Virginia, USA",http://www.wheelinghospital.org/facilities/howardlong/,+1 304-242-9355,Closed ⋅ Opens 5:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrrg6hGa6ReHyct8qdF73zalYxi5oGTlOzMESDh5TyAiui0ylPx7ohk3Yz3lFsrpvGQBVr9pc3hPPZzKMc92J_u4xE_AN502DO07vdUSwrSKORQNliDxXceJR7TVgXLN4iYfZ3QCw=w408-h544-k-no,false,8:30 am–7 pm,5:30 am–10 pm,5:30 am–10 pm,5:30 am–10 pm,5:30 am–10 pm,5:30 am–9 pm,7 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:33.051Z,,,
https://www.google.com/maps/place/Park+Valley+Behavioral+Health+Care/data=!4m7!3m6!1s0x8835da2aa7332425:0x654c0562213c7367!8m2!3d40.0615911!4d-80.7226977!16s%2Fg%2F1tdq6p2t!19sChIJJSQzpyraNYgRZ3M8IWIFTGU,Park Valley Behavioral Health Care,3.3,19,Mental health clinic,"The Maxwell Centre, 32 20th St Suite 500, Wheeling, WV 26003, United States","376G+JW Wheeling, West Virginia, USA",https://www.parkvalley.info/,+1 304-218-2023,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noFULkz-IrBxFwR--HdkIFA2cJiU14F4OGFyius98cNXT31wwEad_B1-ZqMIxjgbaIFUtEXin4gA5wWr0ipB2EPpfv8Zt-e5AG80PpCYG6zIl2VEl7wioih7NZj7Rx7B3zCXGY2dA=w408-h544-k-no,true,Closed,"9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","9 am–12 pm, 1–3:30 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:38.161Z,,,
https://www.google.com/maps/place/Wheeling+Clinic/data=!4m7!3m6!1s0x8835da2a28514ad3:0xbba1498958861db4!8m2!3d40.0639784!4d-80.719142!16s%2Fg%2F1tf71lh0!19sChIJ00pRKCraNYgRtB2GWIlJobs,Wheeling Clinic,3.8,13,Medical clinic,"58 16th St, Wheeling, WV 26003, United States","377J+H8 Wheeling, West Virginia, USA",http://www.wheelinghospital.org/facilities/wheelingclinic.aspx,+1 304-234-2000,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nLZ3MLJt_APSnSoh9JA7Og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.01395&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:42.947Z,,,
https://www.google.com/maps/place/Wheeling+Hospital+Urgent+Care/data=!4m7!3m6!1s0x8835d9d5db6e1c8f:0x7cde41c999b1f09!8m2!3d40.0699981!4d-80.723325!16s%2Fg%2F11jr3gtkhm!19sChIJjxxu29XZNYgRCR-bmRzkzQc,Wheeling Hospital Urgent Care,3.8,57,Urgent care center,"1025 Market St, Wheeling, WV 26003, United States","379G+XM Wheeling, West Virginia, USA",https://wvumedicine.org/wheeling/services/urgent-care/,+1 304-231-2100,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RVKAowltCdXt9nYc5b1ejA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.31717&pitch=0&thumbfov=100,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:48.072Z,,,
https://www.google.com/maps/place/Center+For+Wound+Care/data=!4m7!3m6!1s0x8835da53942fb1d7:0x487d84f0e81c95a6!8m2!3d40.0593193!4d-80.6840936!16s%2Fg%2F1hc2b1trs!19sChIJ17EvlFPaNYgRppUc6PCEfUg,Center For Wound Care,2.0,3,Doctor,"40 Medical Park Rd, Wheeling, WV 26003, United States","3858+P9 Wheeling, West Virginia, USA",https://wvumedicine.org/wheeling/services/wound-care/,+1 304-243-7130,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ejFvLB52RknZdhDusbBkcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.92496&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:51.027Z,,,
https://www.google.com/maps/place/Bishop+Hodges+Continuous+Care/data=!4m7!3m6!1s0x8835da53ac6525b9:0x5830c54165ce59ed!8m2!3d40.059072!4d-80.685052!16s%2Fg%2F1tj1n553!19sChIJuSVlrFPaNYgR7VnOZUHFMFg,Bishop Hodges Continuous Care,4.0,5,Physical therapist,"600 Medical Park Rd, Wheeling, WV 26003, United States","3857+JX Wheeling, West Virginia, USA",,+1 304-243-3800,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tNa8OPQZFkbQLAUtzex0EQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.10008&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:05:55.923Z,,,
"https://www.google.com/maps/place/Wheeling+Health+Right,+Inc./data=!4m7!3m6!1s0x8835d97da71bcf6f:0xd72ef999409fdde8!8m2!3d40.0518151!4d-80.7232954!16s%2Fg%2F1tdwwbtb!19sChIJb88bp33ZNYgR6N2fQJn5Ltc","Wheeling Health Right, Inc.",4.4,22,Medical clinic,"61 29th St, Wheeling, WV 26003, United States","372G+PM Wheeling, West Virginia, USA",https://www.wheelinghealthright.com/,+1 304-233-9323,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNGkim1C1dOzANY0fwmIqmEXOCpPCmpzQvYcKJ9=w408-h500-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:06:00.823Z,,LGBTQ+ friendly,
"https://www.google.com/maps/place/The+Process,+LLC/@40.0594328,-80.6777905,17z/data=!3m1!4b1!4m6!3m5!1s0x8835da67cde1ef1b:0x51e6dec8a81c40a0!8m2!3d40.0594328!4d-80.6777905!16s%2Fg%2F11fxzr1sny","The Process, LLC",5.0,4,Mental health service,"1600 National Rd, Wheeling, WV 26003, United States","385C+QV Wheeling, West Virginia, USA",http://www.theprocessllc.com/,+1 304-715-3010,Closed ⋅ Opens 11 am Mon,,true,Closed,11 am–4 pm,11 am–4 pm,11 am–4 pm,11 am–4 pm,11 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:06:07.852Z,,,
https://www.google.com/maps/place/Wheeling+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x8835c5befb17f48f:0xe355b0fdedaa551e!8m2!3d40.0525846!4d-80.6284336!16s%2Fg%2F1td7nzyh!19sChIJj_QX-77FNYgRHlWq7f2wVeM,Wheeling Comprehensive Treatment Center,3.5,26,Addiction treatment center,"40 Orrs Ln, Triadelphia, WV 26059, United States","393C+2J Triadelphia, West Virginia, USA",https://www.ctcprograms.com/location/wheeling-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzY3Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 304-909-7759,Closed ⋅ Opens 5 am Mon,https://lh3.googleusercontent.com/p/AF1QipMFcsRD9xoYhw1R-aItVLlDimpgmEaeJTTYlrsS=w408-h306-k-no,true,Closed,5–9:30 am,5–9:30 am,5–9:30 am,5–9:30 am,5–9:30 am,6–8 am,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:06:12.977Z,,,
https://www.google.com/maps/place/Wheeling+Clinic-A+Division/data=!4m7!3m6!1s0x8835da2a030a5b41:0xb92f8fc3c1ab6f76!8m2!3d40.0639015!4d-80.7209987!16s%2Fg%2F1tmk94h2!19sChIJQVsKAyraNYgRdm-rwcOPL7k,Wheeling Clinic-A Division,,,Doctor,"Wheeling, WV 26003, United States","377H+HJ Wheeling, West Virginia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yDTqYQkCoXd3DVdZaCkQmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.65248&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:06:15.639Z,,,
https://www.google.com/maps/place/APEX+Wound+Care+%26+Health+Services/data=!4m7!3m6!1s0x8835dde36ea1c94f:0x18d78f81d4e315b1!8m2!3d39.9995409!4d-80.6809904!16s%2Fg%2F11xl07lh1g!19sChIJT8mhbuPdNYgRsRXj1IGP1xg,APEX Wound Care & Health Services,5.0,6,Medical office,"2529 Fairmont Pike Rd, Wheeling, WV 26003, United States","X8X9+RJ Wheeling, West Virginia, USA",https://www.apexwchs.com/,+1 304-905-6899,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN3aiqMl0OjWDEeDK9y_zzPhIn0Ncv1c9ZHlxGG=w408-h306-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:06:20.419Z,,,
https://www.google.com/maps/place/The+Unity+Center-+Ohio+Valley+Recovery+Inc/data=!4m7!3m6!1s0x8835d97fa6649de7:0xafc17cff87925c39!8m2!3d40.0313339!4d-80.7283172!16s%2Fg%2F1vcq87np!19sChIJ551kpn_ZNYgROVySh_98wa8,The Unity Center- Ohio Valley Recovery Inc,4.6,58,Non-profit organization,"4850 Eoff St, Overbrook, WV 26003, United States","27JC+GM Benwood, West Virginia, USA",http://ohiovalleyrecovery.org/,+1 304-232-3888,Closes soon ⋅ 9:30 pm ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipPbXz7O0VhyiTguldl8KLY77PxWx4nmOhWIsHdZ=w408-h316-k-no,true,10 am–9:30 pm,10 am–9:30 pm,10 am–9:30 pm,10 am–9:30 pm,10 am–9:30 pm,10 am–12 am,10 am–9:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:06:25.356Z,,,
"https://www.google.com/maps/place/Dr.+Bradley+A.+Schmitt,+MD/data=!4m7!3m6!1s0x8835da5396e83aa9:0x61796285b61c053c!8m2!3d40.0593194!4d-80.6840937!16s%2Fg%2F1tfz0s3g!19sChIJqTrollPaNYgRPAUctoVieWE","Dr. Bradley A. Schmitt, MD",4.6,13,Family practice physician,"40 Medical Park Rd, Wheeling, WV 26003, United States","3858+P9 Wheeling, West Virginia, USA",http://wheelinghospital.org/,+1 304-243-7030,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ejFvLB52RknZdhDusbBkcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.94696&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:06:28.132Z,,,
https://www.google.com/maps/place/Serenity+Hills+Life+Center/data=!4m7!3m6!1s0x8835d1fedb3cc2c1:0xcbb63fdcf9379654!8m2!3d40.1618866!4d-80.6859756!16s%2Fg%2F11fcqwg1rl!19sChIJwcI82_7RNYgRVJY3-dw_tss,Serenity Hills Life Center,3.7,17,Addiction treatment center,"667 Stone Shannon Rd, Wheeling, WV 26003, United States","5867+QJ Wheeling, West Virginia, USA",http://www.serenityhillslifecenter.org/,+1 304-277-4657,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNje4WEyOspp1SPGBhO6tJqiKZRK8OPmnUzUKBX=w408-h267-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wheeling+WV/@40.0645386,-80.720417,14z",2025-09-29T01:06:33.079Z,,,
"https://www.google.com/maps/place/OB%2FGYN+Clinic,+Medical+Office+Building+C/data=!4m7!3m6!1s0x88484b86820d3bf5:0xa75d7e4e60747ffc!8m2!3d39.268402!4d-81.559686!16s%2Fg%2F11x97lvfv7!19sChIJ9TsNgoZLSIgR_H90YE5-Xac","OB/GYN Clinic, Medical Office Building C",,,Obstetrician-gynecologist,"604 Ann St, Parkersburg, WV 26101, United States","7C9R+94 Parkersburg, West Virginia, USA",https://wvumedicine.org/camden-clark/?utm_source=GMBSocialClimb&utm_medium=OB%2FGYNClinic%2CMedicalOfficeBuildingC&scct=PN65b2468544f063f40a5ab641d0fabf61,+1 304-462-2516,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMSrNA32SvlBW9TijqbwzV46jrbmPN41BP1XlxA=w426-h240-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2025-09-29T01:06:47.319Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Camden+Clark+Cancer+Services+-+Medical+Oncology/data=!4m7!3m6!1s0x88484bcc30b4b30f:0x2375d459daa895ca!8m2!3d39.2696256!4d-81.5608067!16s%2Fg%2F11x6w74bsj!19sChIJD7O0MMxLSIgRypWo2lnUdSM,Camden Clark Cancer Services - Medical Oncology,5.0,57,Cancer treatment center,"705 Garfield Ave # 200, Parkersburg, WV 26101, United States","7C9Q+VM Parkersburg, West Virginia, USA",https://wvumedicine.org/camden-clark/services/cancer-services/?utm_source=GMBSocialClimb&utm_medium=CamdenClarkCancerServices-MedicialOncology&scct=PNcc0f5b07572a81c2e97711db2e42ca4f,+1 304-814-2822,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM4eCl8l2onjCKMCaBEWND-gGHZUSPx0O4SHjCr=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2025-09-29T01:06:52.308Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Camden+Clark+Medical+Center/data=!4m7!3m6!1s0x88484b826fe2f52b:0x300247885c656a14!8m2!3d39.2692046!4d-81.5601628!16s%2Fg%2F1tmbwtb8!19sChIJK_Xib4JLSIgRFGplXIhHAjA,Camden Clark Medical Center,3.5,33,Medical clinic,"604 Ann St, Parkersburg, WV 26101, United States","7C9Q+MW Parkersburg, West Virginia, USA",https://wvumedicine.org/camden-clark/,+1 304-424-2111,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQbcI_oDJiXJawTZHayE3tfOzYxM3HLEhm8d6ApFDleK-Df1pJ2Y-RIftPfLjCEm3BluXPC0tLm-cnybu9HIybGtobp6xeiBKqDtVGz4PGlzshxI8MqRlJn6951_Dvr7_XPHqMEg=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2025-09-29T01:06:57.172Z,,,
https://www.google.com/maps/place/Enhanced+Wellness/data=!4m7!3m6!1s0x88484bf28db6f5c7:0x4f32a3a421ae8240!8m2!3d39.2669009!4d-81.5578859!16s%2Fg%2F11vbthkdwr!19sChIJx_W2jfJLSIgRQIKuIaSjMk8,Enhanced Wellness,5.0,364,Medical clinic,"700 Market St Suite 203, Parkersburg, WV 26101, United States","7C8R+QR Parkersburg, West Virginia, USA",https://www.enhancedwellnesswv.com/,+1 304-588-9440,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMPIo5GBQhtqaI-RGkH7KtjXa_Qjqff7xFA-Vag=w408-h255-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2025-09-29T01:07:02.115Z,,Identifies as women-owned,
https://www.google.com/maps/place/Camden+Clark+Foundation/data=!4m7!3m6!1s0x88484b827ac13de9:0x209eeebacfa47379!8m2!3d39.2696181!4d-81.5599487!16s%2Fg%2F12649pbvz!19sChIJ6T3BeoJLSIgReXOkz7runiA,Camden Clark Foundation,4.0,1,Medical Center,"800 Garfield Ave, Parkersburg, WV 26101, United States","7C9R+R2 Parkersburg, West Virginia, USA",https://wvumedicine.org/camden-clark-foundation/,+1 304-424-2200,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npfnsFeBHXtKMHhuYmLHDXD1uIv6Gi02ejcbYbjshDLlvIggJ4liGH_HVvnSXA3QPd_CeUztorBoq-Cr898AjnDysKnx247fXUs-AEpXigQ483OXud9L94zIcs6Xjyn50SnBDfLzw=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2025-09-29T01:07:05.098Z,,,
https://www.google.com/maps/place/Camden+Clark+Medical+Center/data=!4m7!3m6!1s0x88484b827ac10415:0x6276c2b4bcd90666!8m2!3d39.26936!4d-81.559285!16s%2Fg%2F1td_5wg5!19sChIJFQTBeoJLSIgRZgbZvLTCdmI,Camden Clark Medical Center,2.5,253,Hospital,"800 Garfield Ave, Parkersburg, WV 26101, United States","7C9R+P7 Parkersburg, West Virginia, USA",http://wvumedicine.org/camden-clark/,+1 304-424-2111,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npIFHNxn0iiRmQ3uw4nwbWn45BWfgdRqd13DjShUexsfworK1m6OUbgm7wTlHdYHsn9modCAwp00pmj8XrOQE86U_g_LS5XlHqM-qMXY3FMwVEfmN_8Ats4s3A4C_bI5M9fHxJT=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Parkersburg+WV/@39.2642138,-81.5607464,14z",2025-09-29T01:07:10.144Z,,,
