placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Pitsch+Plumbing+%26+Heating+Co/data=!4m7!3m6!1s0x8830d5cf3397a7fb:0xde5c5ee95d36dd44!8m2!3d41.0364674!4d-81.5507444!16s%2Fg%2F1v_snwh4!19sChIJ-6eXM8_VMIgRRN02XeleXN4,Pitsch Plumbing & Heating Co,4.7,10,Heating contractor,"660 Allenford St, Akron, OH 44314, United States","2CPX+HP Akron, Ohio, USA",,+1 330-753-6175,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q7zrLPTxl4NRri-W-B4S2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.21078&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:15:56.365Z,,,,
https://www.google.com/maps/place/The+Village+Plumber/data=!4m7!3m6!1s0x8baba56e2c9cb1bf:0xc7a9306f60fc564f!8m2!3d41.0898745!4d-81.538883!16s%2Fg%2F11vwfj82lb!19sChIJv7GcLG6lq4sRT1b8YG8wqcc,The Village Plumber,5.0,1,Plumber,,,https://thevillageplumber.net/,+1 330-786-8888,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPIdDPAiMV9oWpLX6ieYslwnmv_6YpOrpcxBGPj=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:01.061Z,,,,
https://www.google.com/maps/place/Winwater+of+Akron/data=!4m7!3m6!1s0x88312af344a143ad:0xa0d269e9d229c1ec!8m2!3d41.0011489!4d-81.4928067!16s%2Fg%2F1tdyw_yy!19sChIJrUOhRPMqMYgR7MEp0ulp0qA,Winwater of Akron,4.6,51,Plumbing supply store,"2600 S Arlington Rd, Akron, OH 44319, United States","2G24+FV Akron, Ohio, USA",https://www.winsupplyinc.com/Location/Akron-OH/44319/Waterworks-Supplies,+1 330-644-0114,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwTkpc_SQ4rj7vsbi0ZNMlrf8KLAgrL1nnPIHqFby_rwRjls1Vw_xVM_YA7JwgFlSZF1taNfURIniTxxQ0crGvb6kZ_gdYvfFxxWyhddhdsFHQ_JdHuSbSkzdg_hKXSZFVtx-Uo=w408-h335-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:06.382Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Hartville+Plumbing/data=!4m7!3m6!1s0x88312d50955ce4e7:0x35698efdfafd87a!8m2!3d40.9671573!4d-81.3309072!16s%2Fg%2F1hdz59v7t!19sChIJ5-RclVAtMYgRetiv3--YVgM,Hartville Plumbing,4.4,33,Plumber,"300 Lake Ave NE, Hartville, OH 44632, United States","XM89+VJ Hartville, Ohio, USA",,+1 330-877-3133,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0m2VSZblZMzYgfONi0dl5NdftSqpHNVGgWko8ENfqECTAgBvNf48ERlEgRcsafGRQy8arRckRD4TnEXN0uE0uTAQB6g_7rJCPAHps9w4F4D5aloXgtMB9kKinxGi2OljBr5xAig=w408-h544-k-no,false,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:11.371Z,,,,
"https://www.google.com/maps/place/Dynamerican+Plumbing,+HVAC,+Excavating,+Septic+%26+Drain/data=!4m7!3m6!1s0x8830c81e7c7fbba9:0x76e96e98e442ff02!8m2!3d41.1152774!4d-81.8955737!16s%2Fg%2F1tfqm0d_!19sChIJqbt_fB7IMIgRAv9C5Jhu6XY","Dynamerican Plumbing, HVAC, Excavating, Septic & Drain",4.6,221,Plumber,"1011 Lake Rd, Medina, OH 44256, United States","4483+4Q Medina, Ohio, USA",https://www.godynamerican.com/,+1 330-662-5299,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPmnHQ1IYCrn8Kn6qUEwIpfqcx_oakS2Leb2tRi=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:16.360Z,,,,
https://www.google.com/maps/place/Ohio+Buckeye+Plumbing/data=!4m7!3m6!1s0x8830bbfe3da636a7:0x5b9e61f5700ba745!8m2!3d41.3228266!4d-81.827444!16s%2Fg%2F11f1029cdy!19sChIJpzamPf67MIgRRacLcPVhnls,Ohio Buckeye Plumbing,4.8,169,Plumber,"18111 Cliffside Dr, Strongsville, OH 44136, United States","85FF+42 Strongsville, Ohio, USA",https://ohiobuckeyeplumbing.com/,+1 440-276-2025,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO1EO7WTbKXMHxnSwLPv-p1UzR99JgC72J9WSHu=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:21.553Z,,,,
https://www.google.com/maps/place/Bray%27s+Drain+%26+Plumbing/data=!4m7!3m6!1s0x8837339838629769:0x9f6fdfe8947b384b!8m2!3d40.8293165!4d-81.888449!16s%2Fg%2F11kzl9_lnp!19sChIJaZdiOJgzN4gRSzh7lOjfb58,Bray's Drain & Plumbing,5.0,10,Plumber,,,,+1 330-658-3795,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipP09wdixI4WIJeoMZeYYQvKwjahmlBewZzq-FP-=w408-h282-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:26.454Z,,,,
https://www.google.com/maps/place/Built+At+Home+Services/data=!4m7!3m6!1s0xac7c426238f3f63:0xdb48c1f81cee5ef1!8m2!3d40.9928465!4d-81.345093!16s%2Fg%2F11p0hyx7wy!19sChIJYz-PIybExwoR8V7uHPjBSNs,Built At Home Services,4.9,53,Construction company,,,http://builtathomeservices.com/,+1 330-958-2074,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygkAmWGPQ2fiRJhreOIAk2O-7GpE-or2wUFj78qJARrQ4OtMOxzVQlbTqe4GzgqkiQYfUcbp9b7ApDq2sS4j1LLTyD76aY-fzsbguMcV3yQJ-93Uccr5GHOsNY8VDCqGY0o6fzkQ=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:31.367Z,,,,
"https://www.google.com/maps/place/Velleca+Plumbing,+LLC/data=!4m7!3m6!1s0x8830d562b7fc71b5:0xd3bb95c318d0bcc8!8m2!3d36.2272999!4d-81.6007174!16s%2Fg%2F11k6ml479r!19sChIJtXH8t2LVMIgRyLzQGMOVu9M","Velleca Plumbing, LLC",,,Plumber,,,,+1 330-283-9763,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMQx-fLtD7oEIpJ4p_9dULkmi8wli_hV6rRSLBK=w532-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:36.078Z,,,,
"https://www.google.com/maps/place/Plumbing+911,+Inc./data=!4m7!3m6!1s0x8830b791c28af22d:0xacab5cc93668f7e6!8m2!3d41.1814138!4d-81.88641!16s%2Fg%2F1txc7p7z!19sChIJLfKKwpG3MIgR5vdoNslcq6w","Plumbing 911, Inc.",4.8,267,Plumber,"3416 Crosswind Ct, Medina, OH 44256, United States","54J7+HC Medina, Ohio, USA",http://www.theplumbing911.com/,+1 330-952-1900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO1xSdthVSXL9vQHKKJkEbtGQgQfWXi56Uzs9YS=w408-h576-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:41.173Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Walter+PLumbing/data=!4m7!3m6!1s0x8830d7ac0f79e765:0xefe0a4d2fff26e4!8m2!3d40.3633958!4d-82.669505!16s%2Fg%2F11c1xpm7b5!19sChIJZed5D6zXMIgR5Cb_L00K_g4,Walter PLumbing,5.0,1,Plumber,,,,+1 330-388-7622,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPo0Hp9JXj134xPgSVoNSHnKZ95dHeyE59dOoUP=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:46.070Z,,,,
"https://www.google.com/maps/place/Arco+Comfort+Air,+LLC/data=!4m7!3m6!1s0x8831290fa6284b19:0x708ee9504755ec02!8m2!3d41.1108257!4d-81.5101957!16s%2Fg%2F11j21jj489!19sChIJGUsopg8pMYgRAuxVR1DpjnA","Arco Comfort Air, LLC",4.8,402,Air conditioning contractor,"929 N Main St, Akron, OH 44310, United States","4F6Q+8W Akron, Ohio, USA",https://www.goarco.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*227*arco-comfort-air-akron,+1 216-202-5523,,https://lh3.googleusercontent.com/p/AF1QipORppoCd2XuLIVqQsDxZliF4qz8gJIcKToo6tHu=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:50.967Z,,,,
https://www.google.com/maps/place/Elite+Plumbing+%26+Water/data=!4m7!3m6!1s0x96681469f4f9003:0xc1ad1d18cea89b1d!8m2!3d41.2441679!4d-80.947409!16s%2Fg%2F11scmbrdzq!19sChIJA5BPn0aBZgkRHZuozhgdrcE,Elite Plumbing & Water,4.9,343,Plumber,,,https://www.eliteplumbingandwater.com/,+1 330-240-0293,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLBqOt3vDyxBk3b-lNrDa0MOFzDOS99NZsfAMBKAPjbBiyM-2ltrs0xbP0dNlpEMk0DdtOLE7Zl3BwyE9bN2jm9-uBqWyZxYryvF2I36vAQE1qsyiQIHiuecoKQoQLuHf82qWN0BX9Ldfc=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:55.828Z,,,,
https://www.google.com/maps/place/Anthony+Drago+Plumbing/data=!4m7!3m6!1s0x8831397b42cbf347:0xd205c1b2e284b745!8m2!3d41.157244!4d-81.2458131!16s%2Fg%2F1tjt2l6v!19sChIJR_PLQns5MYgRRbeE4rLBBdI,Anthony Drago Plumbing,4.7,14,Plumber,"216 S Cherry Way, Ravenna, OH 44266, United States","5Q43+VM Ravenna, Ohio, USA",https://dragoplumbing.com/,+1 330-221-6753,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z40aphr-1fS3_FRkVMZKmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.95908&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:16:58.547Z,,,,
https://www.google.com/maps/place/Crafted+Home+Solutions/data=!4m7!3m6!1s0x80fd699d56d84e7f:0xfc15775017a82704!8m2!3d41.073773!4d-81.471008!16s%2Fg%2F11tt0v_5q1!19sChIJf07YVp1p_YARBCeoF1B3Ffw,Crafted Home Solutions,5.0,8,Contractor,,,http://craftedhomesohio.com/,+1 330-267-7409,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN5DxqfgK6D85a51d9G_XNznN1oorgyVrBzUlPF=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:17:03.258Z,,,,
https://www.google.com/maps/place/Plum+Solutions+LLC/data=!4m7!3m6!1s0x89a7771f05b10c59:0x8563bb29e204fe3a!8m2!3d41.029639!4d-81.499491!16s%2Fg%2F11st61y7mb!19sChIJWQyxBR93p4kROv4E4im7Y4U,Plum Solutions LLC,5.0,11,Tile contractor,,,http://solutionsbyplum.com/,+1 330-212-5760,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipOtshuSos1MrLtrWzh0_uxL4JVopU05xMBmB6H8=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–3 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:17:08.400Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Frecka+Plumbing/data=!4m7!3m6!1s0x883127d726c5c1b7:0x5b1a6b9396674b51!8m2!3d41.1302175!4d-81.4802852!16s%2Fg%2F1tgcsjpb!19sChIJt8HFJtcnMYgRUUtnlpNrGls,Frecka Plumbing,4.6,156,Plumber,"1770 Newberry St, Cuyahoga Falls, OH 44221, United States","4GJ9+3V Cuyahoga Falls, Ohio, USA",https://www.freckaplumbing.com/,+1 330-928-9230,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipNZIEWCEZfgo2B5BlPo28k9LLzE9bbavKtZGVcC=w423-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:17:13.401Z,,,,
https://www.google.com/maps/place/ServiceMaster+CDR+-+Akron/data=!4m7!3m6!1s0x8830d6083d859a35:0xf84dd2eb995cc203!8m2!3d41.163773!4d-81.7577604!16s%2Fg%2F1tfd30yz!19sChIJNZqFPQjWMIgRA8JcmevSTfg,ServiceMaster CDR - Akron,4.9,78,Water damage restoration service,,,https://www.servicemasterrestore.com/servicemaster-cdr-akron,+1 330-624-9657,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN2Lw3p2SnE1b8zyanRCwSoE-UOvgdY3zLILJ52=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:17:18.295Z,,,,
https://www.google.com/maps/place/Independence+Plumbing+%26+Bath/data=!4m7!3m6!1s0x8830d518683dea8b:0x1e46623daa9e475f!8m2!3d40.9928465!4d-81.5875339!16s%2Fg%2F11dyndhgb2!19sChIJi-o9aBjVMIgRX0eeqj1iRh4,Independence Plumbing & Bath,,,Plumber,,,,+1 330-333-4698,,https://lh3.googleusercontent.com/p/AF1QipP4iGtuGY08ZcDLOQjmg6mC25xwP00oYtUspTWD=w648-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:17:21.040Z,,,,
"https://www.google.com/maps/place/Blatt+Brothers+Plumbing+%26+Heating/@41.0841035,-81.513217,12z/data=!3m1!4b1!4m6!3m5!1s0x8ac8835463d226b1:0xaecf326797bfc67a!8m2!3d41.0841035!4d-81.513217!16s%2Fg%2F11vy5w1_6p",Blatt Brothers Plumbing & Heating,,,Plumber,,,,+1 330-414-4672,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-11-11T03:17:27.483Z,,,,
https://www.google.com/maps/place/Thompson+Plumbing/data=!4m7!3m6!1s0x88312ed22178e3f5:0x4e5018311d3d0c42!8m2!3d41.0733009!4d-81.4226552!16s%2Fg%2F1tfm797s!19sChIJ9eN4IdIuMYgRQgw9HTEYUE4,Thompson Plumbing,5.0,3,Plumber,"533 Newton St, Tallmadge, OH 44278, United States","3HFG+8W Tallmadge, Ohio, USA",,+1 330-784-1296,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XdOdJqT96xZdNQjQ_ptT4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.650277&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:17:53.887Z,,,,
https://www.google.com/maps/place/Haynes+Plumbing+and+Heating/data=!4m7!3m6!1s0x88312f5ada724769:0x350627c45903663b!8m2!3d41.1117!4d-81.4144055!16s%2Fg%2F1z3tby3yx!19sChIJaUdy2lovMYgRO2YDWcQnBjU,Haynes Plumbing and Heating,,,Plumber,"392 N Munroe Rd, Tallmadge, OH 44278, United States","4H6P+M6 Tallmadge, Ohio, USA",,+1 330-633-2229,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mHhUyYHM7_TTpA5Omh5dJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.02004&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:17:58.550Z,,,,
"https://www.google.com/maps/place/Apollo+Heating,+Cooling,+%26+Plumbing/data=!4m7!3m6!1s0x88312ffba80fd81f:0x3de1ffd3e5028e8a!8m2!3d41.113271!4d-81.379452!16s%2Fg%2F1tz96d6f!19sChIJH9gPqPsvMYgRio4C5dP_4T0","Apollo Heating, Cooling, & Plumbing",4.9,4628,HVAC contractor,"4500 Crystal Pkwy, Kent, OH 44240, United States","4J7C+86 Kent, Ohio, USA",https://gotoapollo.com/?utm_source=google&utm_medium=organic&utm_campaign=gm,+1 330-577-9126,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipOqaEZYizUnZyFv6rV9NM2zWODkdAvjs-aAbeJG=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:18:03.578Z,,,,
https://www.google.com/maps/place/Webb+Supply+Co/data=!4m7!3m6!1s0x88312840b71ab2af:0xd25fe48c1b142372!8m2!3d41.1025213!4d-81.4928043!16s%2Fg%2F1th0c2cc!19sChIJr7Iat0AoMYgRciMUG4zkX9I,Webb Supply Co,4.8,6,Plumbing supply store,"619 E Tallmadge Ave, Akron, OH 44310, United States","4G34+2V Akron, Ohio, USA",https://www.webbsupply.com/,+1 330-375-9322,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmzDkUwWE0gcatF1-fdHQFOO1Iuq4px9WcOP9m3Tbqrvii00wzCNX0UjD7TTZi0vvh_MPYHXYavKFkukLwYsKmkeIpTgizcbOMvznAh9JDhhTvsV4NsWPhXy_Sd7kdLFUBz7J0=w426-h240-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:18:08.459Z,,· In-store pick-up · Delivery,,
"https://www.google.com/maps/place/Wilson+Plumbing,+Heating,+Cooling+and+Electric/data=!4m7!3m6!1s0x8830d636518c8f27:0x581d7c4dfee76d1f!8m2!3d41.1912253!4d-81.4532059!16s%2Fg%2F1vxf_tjv!19sChIJJ4-MUTbWMIgRH23n_k18HVg","Wilson Plumbing, Heating, Cooling and Electric",4.8,4195,Plumber,"1501 Commerce Dr, Stow, OH 44224, United States","5GRW+FP Stow, Ohio, USA",https://www.wilsonplumbingandheating.com/locations/stow-ohio,+1 234-255-3315,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxz6LAOkDdSRa71yUk17rZrFQWDAS1k5EWVigigoOnfZUj7pvIGRSEkqu7FxY8FQqoy7BHtBYNetIjce6N0uTkVkPbGRzyFD6Zf_keXNtJPjX-AjyH9UsYBr404IZoS3CLRUADEr-jrw4fi=w408-h390-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:18:13.618Z,,,,
https://www.google.com/maps/place/Clog+Doc/data=!4m7!3m6!1s0x8831275f50d5c6fb:0x41ef939ccf20ceb3!8m2!3d41.1294971!4d-81.4756351!16s%2Fg%2F11s9nmzcrv!19sChIJ-8bVUF8nMYgRs84gz5yT70E,Clog Doc,4.9,67,Plumber,"556 Tallmadge Rd, Cuyahoga Falls, OH 44221, United States","4GHF+QP Cuyahoga Falls, Ohio, USA",http://clogdoc.com/,+1 330-960-2564,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNsXBlQEBNE6Itw2iM5hQ0TN0rEPLRDHw1DopGH=w408-h269-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:18:18.800Z,,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x88312720f4497783:0x5514d07457fd3a9b!8m2!3d41.1365586!4d-81.4837205!16s%2Fg%2F11s3lxrrd1!19sChIJg3dJ9CAnMYgRmzr9V3TQFFU,Roto-Rooter Plumbing & Water Cleanup,4.9,482,Plumber,"133 Portage Trail Suite 102, Cuyahoga Falls, OH 44221, United States","4GP8+JG Cuyahoga Falls, Ohio, USA",https://www.rotorooter.com/cuyahogafallsoh/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 234-260-5755,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMcBAU_kXaoCylXVrUK_hDaaozRkTLmYyN-7aA=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:18:23.971Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Handywork+Hero/data=!4m7!3m6!1s0x28a99676e5a2ea8b:0xae68353906cbb636!8m2!3d41.0904215!4d-81.424159!16s%2Fg%2F11vwkjjl2q!19sChIJi-qi5XaWqSgRNrbLBjk1aK4,Handywork Hero,4.6,16,Contractor,"420 N Elm Ave, Tallmadge, OH 44278, United States","3HRG+58 Tallmadge, Ohio, USA",https://handyworkhero.com/,+1 330-472-0973,Closes soon ⋅ 11 pm ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPGymPGfAoabAK8qacMd7M2QF08JRdxP2sS2DzS=w408-h306-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:18:28.927Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Reality+Remodeling+%26+Repairs+LLC/data=!4m7!3m6!1s0x88312f9673d9b927:0xcbeb7b31bd50ab6f!8m2!3d40.1417556!4d-82.54133!16s%2Fg%2F11gy7qvdr5!19sChIJJ7nZc5YvMYgRb6tQvTF768s,Reality Remodeling & Repairs LLC,5.0,22,Remodeler,,,https://www.facebook.com/realityrr,+1 330-842-3142,Closed ⋅ Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNVat9reRTjDrW9iyu8BvzffFm1aSme60Kvwzy6=w408-h306-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–2:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:18:40.634Z,,,,
https://www.google.com/maps/place/All+County+Drainage+Contractors/data=!4m7!3m6!1s0xa7ef145d2dce10b1:0xdb520acc830e6660!8m2!3d41.16216!4d-81.5186125!16s%2Fg%2F11ty7t1z5d!19sChIJsRDOLV0U76cRYGYOg8wKUts,All County Drainage Contractors,5.0,5,Contractor,,,http://www.allcountydrainage.com/,+1 330-928-7367,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzSCfI_FO9PVRM0QNqGbhH5BNVlmj0Ek0D657goR6Fffq08qJ3I1NhkixoCIsj_DuRlyNIwPqCG4kGBzpR9vOfDUKWOaF00OqLCXmzUvoENL-JuLsJaSO8C5AoOXOs-Q-tJZj7V7Q=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-11-11T03:18:45.463Z,,,,
