placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,isBlackOwned,info,attributes
https://www.google.com/maps/place/Vesta+Property+Management+LLC/data=!4m7!3m6!1s0x89c24e73951cabb9:0xacefa627ad9e5cad!8m2!3d40.6318994!4d-74.1168287!16s%2Fg%2F1td1qszw!19sChIJuasclXNOwokRrVyerSem76w,Vesta Property Management LLC,5.0,1,Property management company,"374 Broadway, Staten Island, NY 10310, United States","JVJM+Q7 Staten Island, New York, USA",,+1 718-727-7413,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gzOhafqULtXbSYdFeHO-pA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.27478&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:50:57.487Z,,,
https://www.google.com/maps/place/Manor+Properties+LLC/data=!4m7!3m6!1s0x89c3ad2b5a10a7c7:0x7c5dd158b161d3dc!8m2!3d40.704783!4d-74.2190963!16s%2Fg%2F1tph2p24!19sChIJx6cQWiutw4kR3NNhsVjRXXw,Manor Properties LLC,1.7,3,Property management company,"1600 Maple Ave, Hillside, NJ 07205, United States","PQ3J+W9 Hillside, New Jersey, USA",,+1 973-926-0000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1qygG5a1atH8uHkbf12W8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.40442&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:00.948Z,,,
https://www.google.com/maps/place/365+A%26E+Private+Property+Management/data=!4m7!3m6!1s0x89c3b3bbff56615b:0xf6db8c7b8177dbe7!8m2!3d40.7313175!4d-74.182074!16s%2Fg%2F11n2z7r038!19sChIJW2FW_7uzw4kR59t3gXuM2_Y,365 A&E Private Property Management,2.6,15,Property management company,,,,+1 201-443-8390,,https://lh3.googleusercontent.com/p/AF1QipO6UA-wzY9ziNDW9NvoNr_rwGTOfNZjaeSQ-f4s=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:06.047Z,,,
https://www.google.com/maps/place/Middlesex+Management/data=!4m7!3m6!1s0x89c3b5c55395b439:0x87ce5a80b32a414c!8m2!3d40.5518275!4d-74.2997669!16s%2Fg%2F1tc_9mbl!19sChIJObSVU8W1w4kRTEEqs4Bazoc,Middlesex Management,1.9,607,Property management company,"90 Woodbridge Center Dr, Woodbridge, NJ 07095, United States","HP22+P3 Woodbridge, Woodbridge Township, NJ, USA",http://www.middlesexmgmt.com/,+1 732-855-2990,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nox_eEp9EiNvCHR_gpCawK6Zoss8XbTWs6ipotyfMq0G7TFnP-O84lLUzdUMHngbbuCH4NxHpj80yxN9mf8rhKBXZxfSfHetD-dnwnUDI1Hz5-OQSt8c3MDTPXRPmLnfcaa_H0g=w408-h544-k-no,true,8:30 am–6 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:17.000Z,,,
https://www.google.com/maps/place/Lone+Eagle+Management/data=!4m7!3m6!1s0x89c3a8befe6e23dd:0x62873594dd798a8!8m2!3d40.7893156!4d-74.3854232!16s%2Fg%2F1ts1nl5c!19sChIJ3SNu_r6ow4kRqJjXTVlzKAY,Lone Eagle Management,4.5,50,Property management company,"17 Hanover Rd STE 450, Florham Park, NJ 07932, United States","QJQ7+PR Florham Park, New Jersey, USA",https://loneeaglemanagement.com/,+1 973-377-7377,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VffQmTmeEVxPZm3xq8-EYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.17227&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:23.331Z,,,
https://www.google.com/maps/place/Colby+Property+Management/data=!4m7!3m6!1s0x89c24e81186d92e3:0xe44804ce87099932!8m2!3d40.6130939!4d-74.119641!16s%2Fg%2F11b7dvq090!19sChIJ45JtGIFOwokRMpkJh84ESOQ,Colby Property Management,2.6,15,Property management company,"Parking lot, 1682 Victory Blvd #5, Staten Island, NY 10314, United States","JV7J+64 Staten Island, New York, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tL5U0MeI8D8gcxOp6It0PA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.53516&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:26.494Z,,,
https://www.google.com/maps/place/IDN+Group+a+Property+Management+Company/data=!4m7!3m6!1s0x89c3b38d3130e3ad:0xef7fefc3d29ec664!8m2!3d40.6083039!4d-74.2878645!16s%2Fg%2F11c4y1jtcw!19sChIJreMwMY2zw4kRZMae0sPvf-8,IDN Group a Property Management Company,,,Property management company,"1092 St Georges Ave #135, Rahway, NJ 07065, United States","JP56+8V Rahway, New Jersey, USA",,+1 908-494-9494,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j8RAqHSyuPyHOoMhRZaKEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.75568&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:29.573Z,,,
"https://www.google.com/maps/place/Law+Office+of+Vincent+J.+Sanzone,+Jr./data=!4m7!3m6!1s0x89c24d557cf442e5:0x80d37ff1d860012a!8m2!3d40.668947!4d-74.2154105!16s%2Fg%2F1tdm9729!19sChIJ5UL0fFVNwokRKgFg2PF_04A","Law Office of Vincent J. Sanzone, Jr.",4.7,62,Lawyer,"277 N Broad St, Elizabeth, NJ 07208, United States","MQ9M+HR Elizabeth, New Jersey, USA",http://www.criminaldefensenj.com/,+1 908-354-7006,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0B7QtQQ1mxf9Hs7WUMFLdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.61433&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,Closed,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:34.913Z,,,
https://www.google.com/maps/place/Realty+Mogul+Property+Management/data=!4m7!3m6!1s0x89c25744d3f4f6c9:0xabdfea44a6601a27!8m2!3d40.6572038!4d-74.1243745!16s%2Fg%2F1pty1nsnh!19sChIJyfb000RXwokRJxpgpkTq36s,Realty Mogul Property Management,,,Property management company,"297 Broadway, Bayonne, NJ 07002, United States","MV4G+V7 Bayonne, New Jersey, USA",,+1 201-492-6499,Closes soon ⋅ 4 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cn0CKM7N4l0aI_9yXCungg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.23642&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:39.967Z,,,
https://www.google.com/maps/place/Casa+Bella+Property+Management/data=!4m7!3m6!1s0x89c24ec6038ccf89:0xf1cdb1f6013fe621!8m2!3d40.5978938!4d-74.06595!16s%2Fg%2F11c1vkcyzf!19sChIJic-MA8ZOwokRIeY_AfaxzfE,Casa Bella Property Management,2.8,31,Property management company,"124 McClean Ave, Staten Island, NY 10305, United States","HWXM+5J Staten Island, New York, USA",http://www.casabellapropertymgt.com/casabella/sub_category_list.asp?category=6&title=Contact+Us,+1 718-987-5189,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqvlCsxjR0BnY__xVXkDrTdD4PF8jWBzpD850pFY9-qf1IxJj6dGfvvpyE1-6b0azHB4LTk9zmkJQ-DjDqk45lSIx1bdouK_6xjhtTAAhwjLYMbKu6HTueZBmfs_mtvzpy1WYBnyA=w488-h240-k-no,true,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:45.683Z,,,
"https://www.google.com/maps/place/CRM+Management+Services,+LLC+%26+CRM+REAL+ESTATE/data=!4m7!3m6!1s0x89c24be5b197cedb:0x9d6c7893117a774d!8m2!3d40.5347801!4d-74.2179784!16s%2Fg%2F11gvxxt6ds!19sChIJ286XseVLwokRTXd6EZN4bJ0","CRM Management Services, LLC & CRM REAL ESTATE",4.8,57,Property management company,"401 Bloomingdale Rd Ste 4, Staten Island, NY 10309, United States","GQMJ+WR Staten Island, New York, USA",https://crmmanagementny.com/,+1 718-684-9396,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOhcLIRpGoVG8EuydCotUnH4xB1mfIN9TJ69SNw=w408-h544-k-no,true,9 am–3 pm,Closed,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:51.126Z,,Identifies as women-owned,
https://www.google.com/maps/place/Tower+Property+Management+NYC/data=!4m7!3m6!1s0x89c24fe54fd875ff:0xb3816ffc83011653!8m2!3d40.6357426!4d-74.0811987!16s%2Fg%2F11n0b80_8m!19sChIJ_3XYT-VPwokRUxYBg_xvgbM,Tower Property Management NYC,5.0,1,Property management company,"8 Edgar Terrace 1 Floor, Staten Island, NY 10301, United States","JWP9+7G Staten Island, New York, USA",,,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPPlle0sJznkwUZ81SbCT2djCskRO82byGX-WcA=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:51:56.460Z,,,
https://www.google.com/maps/place/Riverfront+at+Cranford+Station/data=!4m7!3m6!1s0x89c3b224e1614f83:0x814d5503a8fe0931!8m2!3d40.6541683!4d-74.3017835!16s%2Fg%2F12hlk5y_6!19sChIJg09h4SSyw4kRMQn-qANVTYE,Riverfront at Cranford Station,4.6,44,Property management company,"105 Chestnut St, Cranford, NJ 07016, United States","MM3X+M7 Cranford, New Jersey, USA",https://www.gardencommunities.com/Properties/NJ/Union/Riverfront-At-Cranford-Station.aspx,+1 908-272-3111,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPGtMKRQxJg-YaFaM5cI0cm9O6IJwbsgksV6JB-=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Elizabeth+NJ/@40.6519989,-74.1859408,14z",2025-09-25T19:52:01.478Z,,,
https://www.google.com/maps/place/Shamco+Management+Corp/data=!4m7!3m6!1s0x89c3b661bf4c657b:0x310b660b6d4e9686!8m2!3d40.5650315!4d-74.3310647!16s%2Fg%2F11b6_h2l2j!19sChIJe2VMv2G2w4kRhpZObQtmCzE,Shamco Management Corp,3.4,102,Property management company,"505 Thornall St #403, Edison, NJ 08837, United States","HM89+2H Edison, New Jersey, USA",http://www.shamcomanagement.com/,+1 718-856-4900,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zOLcZOst09aoaC_VIZbwLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.15339&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:52:23.616Z,,,
https://www.google.com/maps/place/Greenfield+Gardens/data=!4m7!3m6!1s0x89c3b65d6e8289d5:0x51886f160eb80a67!8m2!3d40.5585089!4d-74.3376562!16s%2Fg%2F1tr7kb68!19sChIJ1YmCbl22w4kRZwq4DhZviFE,Greenfield Gardens,4.0,112,Property management company,"50 N Evergreen Rd Building A6, Edison, NJ 08837, United States","HM56+CW Edison, New Jersey, USA",https://www.gardencommunities.com/Properties/NJ/Middlesex/Greenfield-Gardens.aspx,+1 732-603-7349,Closes soon ⋅ 4 pm ⋅ Opens 10 am Fri,https://lh3.googleusercontent.com/p/AF1QipP6u_GTI45S_IL2oV4QwEXkCPPXzxkWEjJUh2AH=w408-h272-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:52:28.902Z,,,
https://www.google.com/maps/place/Alfieri+Property+Management/data=!4m7!3m6!1s0x89c3b660ba1c8c65:0xaacb7a8491199128!8m2!3d40.5622417!4d-74.3340122!16s%2Fg%2F1tdl71t9!19sChIJZYwcumC2w4kRKJEZkYR6y6o,Alfieri Property Management,3.3,11,Property management company,"399 Thornall St # 15, Edison, NJ 08837, United States","HM68+V9 Edison, New Jersey, USA",,+1 732-491-4200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YNuufGJghvB3QXsOPEKNMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.995316&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:52:31.671Z,,,
https://www.google.com/maps/place/Evergreen+Meadows/data=!4m7!3m6!1s0x89c3b6436dc2a25b:0x27a426b36b7ddfcc!8m2!3d40.5558943!4d-74.3402808!16s%2Fg%2F1tf29mj2!19sChIJW6LCbUO2w4kRzN99a7MmpCc,Evergreen Meadows,3.3,154,Property management company,"208 White Birch Rd, Edison, NJ 08837, United States","HM45+9V Edison, New Jersey, USA",https://www.gardencommunities.com/Properties/NJ/Middlesex/Evergreen-Meadows.aspx,+1 732-906-7667,Closes soon ⋅ 4 pm ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipNEFy8q-dG8hRJID1mmMsoAyLscE03w8wcAThJ3=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,10 am–4 pm,10 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:52:37.141Z,,,
https://www.google.com/maps/place/Parsonage+Hill+Village/data=!4m7!3m6!1s0x89c3b6446496ce7b:0x3ebbcbc17b4c6427!8m2!3d40.5546806!4d-74.3417847!16s%2Fg%2F1th29bgs!19sChIJe86WZES2w4kRJ2RMe8HLuz4,Parsonage Hill Village,3.0,131,Property management company,"307 Parsonage Rd, Edison, NJ 08837, United States","HM35+V7 Edison, New Jersey, USA",https://www.gardencommunities.com/Properties/NJ/Middlesex/Parsonage-Hill-Village.aspx,+1 732-548-4545,Closes soon ⋅ 4 pm ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipOGGLPrBw608cyTht-tzdQX0JXgV1sRC_uQm088=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,10 am–4 pm,10 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:52:42.065Z,,,
https://www.google.com/maps/place/Lee+%26+Associates/data=!4m7!3m6!1s0x89c3c9dc985d3b99:0xdcd05b0590eb0e53!8m2!3d40.5193277!4d-74.3405959!16s%2Fg%2F11c1ljhxc9!19sChIJmTtdmNzJw4kRUw7rkAVb0Nw,Lee & Associates,5.0,1,Commercial real estate agency,"110 Fieldcrest Ave #5, Edison, NJ 08817, United States","GM95+PQ Edison, New Jersey, USA",https://www.lee-associates.com/newjersey/,+1 732-452-0750,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vRMQf0V_zGouBkjcjMMIaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.33356&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:52:47.225Z,,,
"https://www.google.com/maps/place/Metroview+Office+LLC/@40.560375,-74.3342168,17z/data=!3m1!4b1!4m6!3m5!1s0x89c3b667627336a3:0xb9fa65345e72cf30!8m2!3d40.560375!4d-74.3342168!16s%2Fg%2F1tsyqqqg",Metroview Office LLC,3.4,7,Property management company,"333 Thornall St # 103, Edison, NJ 08837, United States","HM68+48 Edison, New Jersey, USA",,+1 732-321-9121,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:52:51.982Z,,,
https://www.google.com/maps/place/Talmadge+Village/data=!4m7!3m6!1s0x89c3b7f01a788307:0x782957f6ceb0483!8m2!3d40.5460405!4d-74.3944426!16s%2Fg%2F1thw32bc!19sChIJB4N4GvC3w4kRgwTrbH-Vggc,Talmadge Village,3.7,137,Property management company,"5 Shetland Ct, Edison, NJ 08817, United States","GJW4+C6 Edison, New Jersey, USA",https://www.gardencommunities.com/Properties/NJ/Middlesex/Talmadge-Village.aspx,+1 732-549-7999,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipORfWBSFMEnZlOW9tsefam1sd8DdnShjoab3boC=w408-h272-k-no,true,9 am–7 pm,9 am–5 pm,11 am–5 pm,11 am–5 pm,9 am–5 pm,9 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:52:57.213Z,,,
https://www.google.com/maps/place/Rufolo+Property+Management/data=!4m7!3m6!1s0x89c3b7249ea15fb1:0xf7b7fef1ef1129c7!8m2!3d40.5963962!4d-74.3684953!16s%2Fg%2F1tcx_sc3!19sChIJsV-hniS3w4kRxykR7_H-t_c,Rufolo Property Management,3.0,2,Property management company,"6 Moyse Pl # 201, Edison, NJ 08820, United States","HJWJ+HJ Edison, New Jersey, USA",,+1 908-757-0859,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SjNy7n6wzUgsjr3QFCubuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.750797&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:53:00.026Z,,,
https://www.google.com/maps/place/Millbrook+Village+North/data=!4m7!3m6!1s0x89c3c8457865b715:0x22d8d515bf127892!8m2!3d40.5048394!4d-74.3721722!16s%2Fg%2F11b620ddp5!19sChIJFbdleEXIw4kRkngSvxXV2CI,Millbrook Village North,4.1,54,Property management company,"1 Sunrise Dr, Edison, NJ 08817, United States","GJ3H+W4 Edison, New Jersey, USA",https://www.gardencommunities.com/Properties/NJ/Middlesex/MillBrook-Village-North.aspx,+1 732-287-4545,Closes soon ⋅ 4 pm ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipM9wqnWvV8Fz2YrgKITpurq4HY-aEwrgYxt4Zv6=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,10 am–4 pm,10 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:53:05.370Z,,,
"https://www.google.com/maps/place/Wick+Companies,+L.L.C./data=!4m7!3m6!1s0x89c3b5d01e0ce20b:0x3b8e997220f40e04!8m2!3d40.553152!4d-74.300063!16s%2Fg%2F1vntkv1n!19sChIJC-IMHtC1w4kRBA70IHKZjjs","Wick Companies, L.L.C.",4.4,5,Real estate developer,"100 Woodbridge Center Dr #301, Woodbridge, NJ 07095, United States","HM3X+7X Woodbridge, Woodbridge Township, NJ, USA",http://www.wickcompanies.com/,+1 732-750-4444,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNjfKEZ11Q9dn8koMFsZosITfzGJASH93IUX3nG=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:53:10.653Z,,,
https://www.google.com/maps/place/Simplify+Living/data=!4m7!3m6!1s0x89c3b7d3235aaaab:0x37b1dcf393ad1b92!8m2!3d40.5374465!4d-74.3598982!16s%2Fg%2F11h5q8pp1m!19sChIJq6paI9O3w4kRkhutk_PcsTc,Simplify Living,1.0,1,Property management company,"267 Amboy Ave, Metuchen, NJ 08840, United States","GJPR+X2 Metuchen, New Jersey, USA",https://simplifyliving.co/contact/,+1 844-622-6787,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sb4YRp5vwRcpj3pyBZVxiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.94061&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:53:13.727Z,,,
"https://www.google.com/maps/place/USA+PROPERTY+MANAGEMENT,+LLC/data=!4m7!3m6!1s0x89c3b71bf29d5cbf:0xcb2a9e62cdbba34d!8m2!3d40.53595!4d-74.3553108!16s%2Fg%2F11f6582_gq!19sChIJv1yd8hu3w4kRTaO7zWKeKss","USA PROPERTY MANAGEMENT, LLC",,,Property management company,"6 Green St, Metuchen, NJ 08840, United States","GJPV+9V Metuchen, New Jersey, USA",,+1 732-347-6744,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPJzD5Et4AqQh5iQ9WbmcnHpviyKSm_K6LGzJEe=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:53:18.491Z,,,
"https://www.google.com/maps/place/Village+Court+Seniors%27,+community+apartments./data=!4m7!3m6!1s0x89c3b7f47e295f13:0x2d726dc60104c81b!8m2!3d40.5516605!4d-74.3999076!16s%2Fg%2F11b6rtjwx4!19sChIJE18pfvS3w4kRG8gEAcZtci0","Village Court Seniors', community apartments.",4.2,85,Property management company,"Michelle Cir, Edison, NJ 08820, United States","HJ22+M2 Edison, New Jersey, USA",https://www.gardencommunities.com/Properties/NJ/Middlesex/Village-Court.aspx,+1 732-549-7999,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOxi-3T36GUIaIqW6mbG4sS6l8NwqGITcJHR8k=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:53:23.868Z,,,
https://www.google.com/maps/place/Cushman+%26+Wakefield+-+Commercial+Real+Estate+Services/data=!4m7!3m6!1s0x89c3b667627336a3:0x460dbe5a5f3353a6!8m2!3d40.5605077!4d-74.334233!16s%2Fg%2F1tpbcy1j!19sChIJozZzYme2w4kRplMzX1q-DUY,Cushman & Wakefield - Commercial Real Estate Services,,,Commercial real estate agency,"333 Thornall St # 104, Edison, NJ 08837, United States","HM68+68 Edison, New Jersey, USA",https://www.cushmanwakefield.com/en/united-states/offices/new-jersey?utm_source=google&utm_medium=organic&utm_campaign=gmb_uberall_USA058,+1 732-623-4700,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNtLmPCGp-FjOlIJAYnXEA0FbM2Zqm3LgpW4_4R=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:53:28.604Z,,,
https://www.google.com/maps/place/Chesterfield+Townhomes/data=!4m7!3m6!1s0x89c3c7fe800a6e3d:0xf8ec1864fdbf54fa!8m2!3d40.5353349!4d-74.40943!16s%2Fg%2F11b6xf9mx1!19sChIJPW4KgP7Hw4kR-lS__WQY7Pg,Chesterfield Townhomes,3.6,25,Property management company,"Hana Rd, Edison, NJ 08817, United States","GHPR+46 Edison, New Jersey, USA",https://www.gardencommunities.com/Properties/NJ/Middlesex/Chesterfield-Townhomes.aspx,+1 732-906-7667,Closes soon ⋅ 4:30 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOQrX3yISOp_tnfDsHUJxyyLunTBSgskM_C4TLm=w408-h271-k-no,true,9 am–4:30 pm,9 am–4:30 pm,10 am–4 pm,10 am–4 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:53:33.821Z,,,
https://www.google.com/maps/place/Summit+Associates+Inc/data=!4m7!3m6!1s0x89c3c9db61d594b3:0xac370b8dd7a62ddf!8m2!3d40.5192585!4d-74.3408906!16s%2Fg%2F1vvdw4n4!19sChIJs5TVYdvJw4kR3y2m140LN6w,Summit Associates Inc,4.0,1,Real estate developer,"110 Fieldcrest Ave, Edison, NJ 08837, United States","GM95+PJ Edison, New Jersey, USA",http://www.sairealestate.com/,+1 732-225-2900,,https://lh3.googleusercontent.com/p/AF1QipNeHPAvb4kG8fMBjLg4nNU2FinNHAjaWqzp234a=w408-h286-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Edison+NJ/@40.538028,-74.3373541,14z",2025-09-25T19:53:36.874Z,,,
