placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/Medical+Center+Children%27s:+Haas+Marjorie+M+MD/data=!4m7!3m6!1s0x884083c04b58056f:0x90463b212e684e72!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F1v8l08q9!19sChIJbwVYS8CDQIgRck5oLiE7RpA,Medical Center Children's: Haas Marjorie M MD,,,Doctor,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",http://www.childrensdayton.org/,+1 937-641-6445,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:24:48.025Z,,
"https://www.google.com/maps/place/Rob+Lober,+MD/data=!4m7!3m6!1s0x88408396737455e7:0xa68660f7d1d05fd7!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F11gy567mf0!19sChIJ51V0c5aDQIgR11_Q0fdghqY","Rob Lober, MD",4.9,8,Neurosurgeon,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",https://www.childrensdayton.org/doctors/rob-lober?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=provider,+1 937-641-3000,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUS__NQgeJcUpDe2i-DJWNA_zfrP7ACbOXrqt7Ks5JzzQ7j3J49TyQ3cSuZljuNRQfCYMusp-N6k2oywpSHtKZo55BKKGdBMTog4Wh3nEe1C83Y5fQDqd5q0NOtNdLVyMczss=w408-h524-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:24:53.719Z,,
https://www.google.com/maps/place/Pediatric+Associates+of+Dayton/data=!4m7!3m6!1s0x88408f18241d22b5:0xc76e0a94ccb03d13!8m2!3d39.6669515!4d-84.1628172!16s%2Fg%2F11kqzvfxkz!19sChIJtSIdJBiPQIgREz2wzJQKbsc,Pediatric Associates of Dayton,3.0,29,Pediatric clinic,"5501 Far Hills Ave, Dayton, OH 45429, United States","MR8P+QV Dayton, Ohio, USA",https://www.pediatricassociatesofdayton.com/,+1 937-436-2866,"Closes soon · 12 pm · Reopens 1 pm

Updated by others 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sPOOOYszoWvl1qR7j5bn1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.63461&pitch=0&thumbfov=100,false,"8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm",Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:24:59.695Z,,
"https://www.google.com/maps/place/Dr.+LueWana+Bankston+ND,+MA,+LEHP:+%22+The+Global+Holistic+Health+%26+Mental+Healing+Mentor+%22/data=!4m7!3m6!1s0x884085096d9479d9:0xd1bfb56f8bd91dc7!8m2!3d39.7443472!4d-84.1225014!16s%2Fg%2F11sqm_wfv3!19sChIJ2XmUbQmFQIgRxx3Zi2-1v9E","Dr. LueWana Bankston ND, MA, LEHP: "" The Global Holistic Health & Mental Healing Mentor """,5.0,1,Holistic medicine practitioner,"4130 Linden Ave Suite #260, Dayton, OH 45432, United States","PVVG+PX Dayton, Ohio, USA",,+1 844-654-4486,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweql3bF1_PAieCEH5kOwCesqMJLU4xX6Tz06PIJdez2gSdZ01s4Few7P9tC0SufD1I4Z08giZqWcoZeXjFIof0Sob4n6Zccherd9woxOMOLN9pYLqaPsVa6R-CgueAOG5NEbBfXV=w408-h544-k-no,true,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:05.470Z,,
https://www.google.com/maps/place/Paddon+Kristen+J+MD/data=!4m7!3m6!1s0x884083c04b58056f:0xf368e990aaae84a9!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F1tdfzdlc!19sChIJbwVYS8CDQIgRqYSuqpDpaPM,Paddon Kristen J MD,,,Pediatrician,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",http://www.childrensdayton.org/,+1 937-641-3321,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:08.796Z,,
https://www.google.com/maps/place/Eric+Whitney/data=!4m7!3m6!1s0x884083c04b58056f:0x4050470a6ac9cf74!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F11qgb7k4ff!19sChIJbwVYS8CDQIgRdM_JagpHUEA,Eric Whitney,,,Internist,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",https://www.childrensdayton.org/doctors/eric-whitney-md,+1 937-641-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:11.564Z,,
https://www.google.com/maps/place/Premier+Integrated+Medical+Assoc/data=!4m7!3m6!1s0x88408133378f740f:0x2a32e7198aa54ea4!8m2!3d39.755696!4d-84.2134881!16s%2Fg%2F11rlkvn_fl!19sChIJD3SPNzOBQIgRpE6lihnnMio,Premier Integrated Medical Assoc,,,Medical clinic,"1152 W Third St #102, Dayton, OH 45402, United States","QQ4P+7J Dayton, Ohio, USA",,+1 833-427-5634,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YiC--t-vtfm657H7caniRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.11963&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:14.498Z,,
"https://www.google.com/maps/place/Venkata+Jayanthi,+MD/data=!4m7!3m6!1s0x8840835c902324bb:0xbf04fbcc604c41cf!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F11h2kb2t_f!19sChIJuyQjkFyDQIgRz0FMYMz7BL8","Venkata Jayanthi, MD",4.7,3,Urologist,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",https://www.childrensdayton.org/doctors/venkata-jayanthi?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=provider,+1 937-641-3000,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjtp5HuzdonLk7rKR41CNtA18OYC6ybI-t9cNODH1IbUi5mVK-mKzVM5X24EbcuA4B6khiTJj8cqLlIOdUw-r0tsSVAvHfU33JCAceV0oF2kw8DFyK8W4j1OnWbFBysG2Vd98=w408-h524-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:19.473Z,,
https://www.google.com/maps/place/Children%27s+Medical+Center-Dayton:+Taylor+Erica+L+MD/data=!4m7!3m6!1s0x884083c04b58056f:0x6deb645371096f8a!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F1tgcsknh!19sChIJbwVYS8CDQIgRim8JcVNk620,Children's Medical Center-Dayton: Taylor Erica L MD,,,Internist,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",http://www.childrensdayton.org/,+1 937-641-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:22.511Z,,
https://www.google.com/maps/place/Mr.+Robert+Bloom/data=!4m7!3m6!1s0x884083c04b58056f:0xe087efad200676de!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F11qgb7d44y!19sChIJbwVYS8CDQIgR3nYGIK3vh-A,Mr. Robert Bloom,3.0,2,Pediatric ophthalmologist,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",,+1 937-723-7772,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:25.438Z,,
"https://www.google.com/maps/place/John+Duby,+M.D./data=!4m7!3m6!1s0x884083c04b58056f:0xb52293f7368c5e7a!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F1tfh_85h!19sChIJbwVYS8CDQIgRel6MNveTIrU","John Duby, M.D.",,,Pediatrician,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",http://wrightstatephysicians.org/,+1 937-641-3484,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:28.513Z,,
https://www.google.com/maps/place/Dr.+Dustin+Fleck/data=!4m7!3m6!1s0x884083c04b58056f:0x56a5dc216bb1ec3!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F11rwxdycs8!19sChIJbwVYS8CDQIgRwx67FsJdagU,Dr. Dustin Fleck,1.0,1,Pediatric rheumatologist,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",https://www.childrensdayton.org/doctors/dustin-fleck-md,+1 937-641-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:31.549Z,,
"https://www.google.com/maps/place/John+Pascoe,+M.D./data=!4m7!3m6!1s0x884083c04b58056f:0x4d2179fa503dfe8a!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F1vvdvx5j!19sChIJbwVYS8CDQIgRiv49UPp5IU0","John Pascoe, M.D.",,,Pediatrician,"One Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",http://wrightstatephysicians.org/,+1 937-641-3484,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:35.120Z,,
"https://www.google.com/maps/place/Mahesh+Chikkannaiah,+MD/data=!4m7!3m6!1s0x88408340b4d0e495:0x4aef32dfbdad01c3!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F11gy56gb5v!19sChIJleTQtECDQIgRwwGtvd8y70o","Mahesh Chikkannaiah, MD",4.4,8,Neurologist,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",https://www.childrensdayton.org/doctors/mahesh-chikkannaiah?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=provider,+1 937-641-3000,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNPJW0eIUbvgDzqRCRh5lpVuVyJgzNkJXmlD2iYJm0PyGql2I6iyHAG2NDs6qtue6ODHdw6nq0mFonpXvpArAH7e5ZT27dE-GsLbT5Ojvu_SP5M5WWY9yhcmzkC2g-Tg7FGfI=w408-h524-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:40.784Z,,
https://www.google.com/maps/place/Hensley+Kyle+M+DDS/data=!4m7!3m6!1s0x884083c04b58056f:0x23aec5abb6e0422c!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F1vhkl6qg!19sChIJbwVYS8CDQIgRLELgtqvFriM,Hensley Kyle M DDS,2.4,11,Pediatric dentist,"1 Childrens Plaza #2070, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",http://daytonpediatricdentistry.com/,+1 937-641-3455,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:44.651Z,,
https://www.google.com/maps/place/Dayton+Childrens+Cardiology+Inc/data=!4m7!3m6!1s0x884083c04b58056f:0xd5cc69d67e0283ef!8m2!3d39.774903!4d-84.16721!16s%2Fg%2F1tg5_9ms!19sChIJbwVYS8CDQIgR74MCftZpzNU,Dayton Childrens Cardiology Inc,5.0,2,Children's hospital,"1 Childrens Plaza, Dayton, OH 45404, United States","QRFM+X4 Dayton, Ohio, USA",http://www.childrensdayton.org/,+1 937-641-3418,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dbc9XuoCoBOLhldNgCzdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.35237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-02-23T16:25:48.744Z,,
https://www.google.com/maps/place/Kettering+Pediatric+%26+Family+Care/data=!4m7!3m6!1s0x8840858a8229666b:0x2e31988cb5de7db7!8m2!3d39.6704015!4d-84.162824!16s%2Fg%2F1td777rn!19sChIJa2YpgoqFQIgRt33etYyYMS4,Kettering Pediatric & Family Care,4.2,5,Pediatrician,"2357, 5250 Far Hills Ave # 260, Dayton, OH 45429, United States","MRCP+5V Dayton, Ohio, USA",,+1 937-293-4168,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2nYaFQrTaubQ7dI8t-oEVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.0747&pitch=0&thumbfov=100,true,12–1 pm,12–1 pm,12–1 pm,12–1 pm,12–1 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-02-23T16:26:03.840Z,,
"https://www.google.com/maps/place/Contemporary+Pediatrics/@39.6250713,-84.1984551,17z/data=!3m1!4b1!4m6!3m5!1s0x88408925ce157895:0x9de2ea024e5e5b76!8m2!3d39.6250713!4d-84.1984551!16s%2Fg%2F1vl5hg86",Contemporary Pediatrics,4.5,196,Medical clinic,"1516 Yankee Park Pl, Dayton, OH 45458, United States","JRG2+2J Dayton, Ohio, USA",http://www.provmedgroup.com/contemporarypediatrics.html,+1 937-438-1115,Open · Closes 5 pm,,true,8:30 am–5 pm,7:30 am–4 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:26:22.604Z,,
https://www.google.com/maps/place/Premier+Primary+Care+and+Pediatrics+-+Clyo/data=!4m7!3m6!1s0x88408f978940f43b:0xbc1d24399fc97cb8!8m2!3d39.649913!4d-84.132701!16s%2Fg%2F1ttq2snm!19sChIJO_RAiZePQIgRuHzJnzkkHbw,Premier Primary Care and Pediatrics - Clyo,4.4,17,Medical Center,"6611 Clyo Rd suite a, Centerville, OH 45459, United States","JVX8+XW Centerville, Ohio, USA",https://www.premierhealth.com/Premier-Primary-Care-and-Pediatrics-Clyo?utmsource=gmb&utmmedium=website&utmcampaign=kyruussoci,+1 937-208-7300,"Open · Closes 5 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFOU8NkEmamOCS3vTNvUon4IQu5yZvXz6ilc7zs5OqPlbJk-WQfM3qEZx-MiSZLrehWY5jjS5_1LanupmnJe7XFhX0MLwS5QA-h8NJU4SAi4UEsHecQmM2Y6_zubz3yqcIxU6s=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:26:27.821Z,,
https://www.google.com/maps/place/PriMED+Physicians+Centerville+Pediatrics/data=!4m7!3m6!1s0x88408f7dee339771:0xbf4de2f4dd422ae!8m2!3d39.6514883!4d-84.1350338!16s%2Fg%2F11n096jqkt!19sChIJcZcz7n2PQIgRriLUTS_e9As,PriMED Physicians Centerville Pediatrics,2.9,36,Pediatrician,"6551 Centerville Business Pkwy #110, Centerville, OH 45459, United States","MV27+HX Centerville, Ohio, USA",https://www.primedphysicians.com/office-locator/centerville-pediatrics.html,+1 937-291-6850,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhxTLlcR8zSjjRRRK2wc3j8No6Vm3ElT8ZZZVGC_oTKiWlIwSYTnghT8m_J28Dvj6oAcWi9HvmX5uoLoLuroYtC468FhaX2lktwoALNJbrlZNCJ91eD1Gte4Gbt9ReqfGWglFa=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:26:33.258Z,,
"https://www.google.com/maps/place/Dr.+Robert+P.+Myers,+DO/data=!4m7!3m6!1s0x88408925ce157895:0xe622e09558e48ea9!8m2!3d39.6251574!4d-84.1984603!16s%2Fg%2F1tm0ch35!19sChIJlXgVziWJQIgRqY7kWJXgIuY","Dr. Robert P. Myers, DO",4.5,11,Pediatrician,"1516 Yankee Park Pl, Dayton, OH 45458, United States","JRG2+3J Dayton, Ohio, USA",http://www.provmedgroup.com/,+1 937-438-1115,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZ_k9DdhHbWw77t7_YpBuq8sozrE5vIc7UlFf0R8tgASrK-6uYgGNH-CZytTqXEmhuLpEnXxTL24mQDjqcZwBKd0PBqAQAGr8O48ZGbpetkf-xWt2pFFOHePT8Tgou8Bn-Ew-A=w424-h240-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:26:38.419Z,,
"https://www.google.com/maps/place/Mickey+Denen,+MD/data=!4m7!3m6!1s0x88408f978940f43b:0x84db5de2c6ee58a2!8m2!3d39.6499255!4d-84.1327246!16s%2Fg%2F1vq75jw7!19sChIJO_RAiZePQIgRoljuxuJd24Q","Mickey Denen, MD",4.8,37,Family practice physician,"6611 Clyo Rd suite a, Centerville, OH 45459, United States","JVX8+XW Centerville, Ohio, USA",https://doctors.premierhealth.com/provider/Mickey+Ellewyn+Denen/1780001?utm_source=gmb&utm_medium=website&utm_campaign=kyruussoci,+1 937-208-7300,"Open · Closes 5 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoD8mR5r9p4BGO-bWUuaO0w26hNSZnq-tqogRgbo17DurM4EV-2XIKHaBE-2yRhOg4z6e0zS8CBYyIocZQLRF-XH8PQCQaUJ_0F8GkQhtZA8aVTXndGB-rEyQPbWBoznHvyDHSa=w408-h408-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:26:43.600Z,,
"https://www.google.com/maps/place/Julie+Myers,+DO/data=!4m7!3m6!1s0x88408f978940f43b:0x82fe974e1a5c3140!8m2!3d39.649913!4d-84.132701!16s%2Fg%2F1tjfbymd!19sChIJO_RAiZePQIgRQDFcGk6X_oI","Julie Myers, DO",5.0,23,Internist,"6611 Clyo Rd suite a, Centerville, OH 45459, United States","JVX8+XW Centerville, Ohio, USA",https://doctors.premierhealth.com/provider/Julie+S+Myers/1779944?utm_source=gmb&utm_medium=website&utm_campaign=kyruussoci,+1 937-208-7300,"Open · Closes 5 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2EONDjwRin1dp3Csphh7VKF5sFDe7iUkm0SHCW0hctjvUoDFcRW1bFNVPXFFFZBdssPW1txw8Q3BrB8uOoYUe-uPAu9NBxpfQc_tXkqHi5L8rrjt4vs4jdSZWqIhM6nnzwcYI=w408-h408-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:26:48.810Z,,
https://www.google.com/maps/place/Centerville+Pediatric+Dentistry/data=!4m7!3m6!1s0x88408f1659e82e97:0x2d9af03cf571a2f4!8m2!3d39.6426936!4d-84.1622277!16s%2Fg%2F11cmrz9m_8!19sChIJly7oWRaPQIgR9KJx9Tzwmi0,Centerville Pediatric Dentistry,4.8,749,Pediatric dentist,"273 Regency Ridge Dr, Centerville, OH 45459, United States","JRVQ+34 Centerville, Ohio, USA",https://www.centervillepediatricdentistry.com/,+1 937-586-7729,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFopxi8v3boTkNclvo1bFiprfckYPln2qtA3hIyLGdkp1poUiXXxxXMY-d_OQQsfRWDFjfl-eSECEAf0cI6t7AMA1-XYgIyiD9AVLQADT3CPJDKm7pORle0IW7JaWPPi41oOc=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:26:54.419Z,,
"https://www.google.com/maps/place/Debra+Bockhorn,+MD/data=!4m7!3m6!1s0x8840858a8229666b:0xf47232aa00700da2!8m2!3d39.6514883!4d-84.1350338!16s%2Fg%2F1tmz7m5y!19sChIJa2YpgoqFQIgRog1wAKoycvQ","Debra Bockhorn, MD",5.0,4,Pediatrician,"6551 Centerville Business Pkwy #110, Centerville, OH 45459, United States","MV27+HX Centerville, Ohio, USA",https://www.primedphysicians.com/provider-listing/md-debra-bockhorn.html,+1 937-291-6850,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i_sL-stwXIA2e7VQoHk3_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.08417&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:26:59.921Z,,
"https://www.google.com/maps/place/Stephanie+Morrison,+MD/data=!4m7!3m6!1s0x88408f7f20980ee1:0xf03bdc46ade68f65!8m2!3d39.6514883!4d-84.1350338!16s%2Fg%2F11lkhxnd7w!19sChIJ4Q6YIH-PQIgRZY_mrUbcO_A","Stephanie Morrison, MD",4.5,2,Pediatrician,"6551 Centerville Business Pkwy #110, Centerville, OH 45459, United States","MV27+HX Centerville, Ohio, USA",https://www.primedphysicians.com/provider-listing/md-stephanie-morrison.html,+1 937-291-6850,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=shdgv5nhgD-5hX4EZ5mtfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.08035&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:27:05.445Z,,
"https://www.google.com/maps/place/Judene+M.+Thome,+MD/data=!4m7!3m6!1s0x88408f97a5a4aeb9:0xdd4b788f86dba29b!8m2!3d39.6514912!4d-84.1350347!16s%2Fg%2F1tmxg71j!19sChIJua6kpZePQIgRm6Lbho94S90","Judene M. Thome, MD",5.0,1,Pediatrician,"6551 Centerville Business Pkwy, Centerville, OH 45459, United States","MV27+HX Centerville, Ohio, USA",https://www.primedphysicians.com/office-locator/centerville-pediatrics.html,+1 937-291-6850,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i_sL-stwXIA2e7VQoHk3_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.17334&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:27:08.248Z,,
https://www.google.com/maps/place/Kids+Express/data=!4m7!3m6!1s0x88408fc3d7b465d3:0x97abe1847e1d31e9!8m2!3d39.652263!4d-84.1083398!16s%2Fg%2F11vj8qyp_j!19sChIJ02W018OPQIgR6TEdfoThq5c,Kids Express,5.0,96,Walk-in clinic,"6044 Wilmington Pike, Dayton, OH 45459, United States","MV2R+WM Dayton, Ohio, USA",https://www.childrensdayton.org/locations/kids-express-centerville?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=kidsexpress-centerville,+1 937-641-3270,"Open · Closes 8 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep4pgFTtGkgln-fWnPCd8fiQ4SZIRhK6YQCwD-hJ-IIHRbHGEyuf1yGq701cn6JLmzja7tNK0moFxXcBgm9e_DmUt8Jx4oOAS6grYaqN4c0TbVYO9EwQcMeZ7aDSLGQu1Alkhzj=w408-h306-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-02-23T16:27:13.571Z,,
